id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,beauty_score,vocabulory_score,maturity_score,bag_of_words_score,uniq_score,TTR
3409,2,3,22,656,43.0487804878,25,235,100,31,6,2,4.30487804878,2.07971826859,21,18,17,29.8181818182,11.0479795094,25,66,74,13,21,2,3,26,2,85,45,7,49,7,44,8,11,25,41,33,9,10,12,11.1761893912,270,5.39466666667,0,208,3.15384615385
3410,2,3,12,224,45.0446428571,18,94,45,17,5,0,4.50446428571,2.33129954301,10,6,3,18.75,9.94254326954,6,16,30,7,11,0,2,9,1,25,19,14,23,3,11,2,5,9,13,7,1,2,1,3.7202986895,83,5.35289156627,0,122,1.83606557377
3411,2,4,19,280,46.6071428571,12,119,55,25,5,3,4.66071428571,2.39231734594,14,4,3,14.7368421053,9.94639371443,13,18,29,12,8,0,1,24,1,23,32,0,21,1,24,2,2,12,17,3,2,2,3,4.00757496273,133,5.45706766917,4.0,142,1.97183098592
3412,2,4,27,483,42.5258799172,37,179,73,21,4,0,4.25258799172,2.05887627219,25,12,3,17.8888888889,7.37530078901,21,34,56,16,22,1,4,29,3,66,32,32,37,9,16,13,15,10,27,4,0,7,1,10.3943716131,211,5.65099526066,14.0,183,2.6393442623
3413,2,3,16,263,41.5589353612,7,86,42,14,4,1,4.15589353612,2.18653789313,13,8,3,16.4375,7.05309107768,2,29,38,9,5,0,6,16,3,25,20,1,25,8,16,6,11,4,12,5,2,4,0,5.47736076677,107,4.88588785047,0,109,2.4128440367
3414,2,4,21,429,43.0303030303,17,161,72,32,2,0,4.30303030303,2.17064423692,19,11,4,20.4285714286,8.54440183518,13,36,47,7,18,2,10,23,1,46,33,11,30,6,30,2,11,10,33,15,4,1,4,7.58062848477,155,5.24612903226,11.0,168,2.55357142857
3415,2,3,11,308,39.6428571429,11,94,45,10,0,0,3.96428571429,1.92413705253,9,7,6,28.0,16.5584364655,12,41,47,7,12,1,2,12,0,45,21,0,21,4,11,5,2,3,16,10,1,3,4,5.88990336113,120,4.84058333333,19.0,100,3.08
3416,2,3,10,268,43.0223880597,13,95,31,17,3,2,4.30223880597,2.12574609657,8,7,6,26.8,12.967652062,11,22,28,6,8,3,3,21,3,34,34,1,11,6,27,0,5,3,9,10,3,0,1,4.14083855894,122,5.33713114754,11.0,125,2.144
3417,2,3,15,425,40.8941176471,28,140,68,11,3,2,4.08941176471,2.1305296273,15,12,7,28.4,11.8591736643,11,54,44,13,20,2,1,15,1,66,26,1,42,5,26,11,5,8,24,12,3,3,0,8.12236136241,142,5.40204225352,9.0,151,2.81456953642
3418,2,5,40,757,44.9537648613,110,331,116,40,9,5,4.49537648613,2.13723410045,31,16,9,19.0,13.2060592154,30,64,85,18,22,0,8,62,4,101,43,89,45,28,53,12,25,6,46,22,8,3,5,15.8159198128,328,5.07771341463,0,277,2.73285198556
3419,2,2,13,424,43.4905660377,56,185,57,22,7,6,4.34905660377,2.26199958751,11,11,9,32.6923076923,18.382201322,12,30,41,6,11,1,2,33,2,45,32,75,44,7,23,1,5,7,45,12,3,4,2,9.85889604357,167,5.30155688623,10.0,190,2.23157894737
3420,2,4,28,532,43.8157894737,20,202,90,50,10,1,4.38157894737,2.33838817831,23,15,6,19.0,9.223417402,17,48,78,11,23,4,3,44,0,62,65,4,26,13,17,1,2,7,36,11,5,9,6,9.93265777053,202,5.55202970297,0,171,3.11111111111
3421,2,4,20,425,46.8,21,190,96,38,6,0,4.68,2.43814033679,17,10,9,21.25,10.898967841,15,54,57,5,16,1,4,33,0,81,26,25,16,6,23,6,8,9,18,12,7,2,0,7.1469253482,168,6.4044047619,9.0,189,2.24867724868
3422,2,2,14,225,38.3555555556,18,62,19,9,0,0,3.83555555556,1.90501635205,13,4,1,16.0714285714,5.3246634463,11,20,25,5,7,0,0,15,0,30,15,3,24,3,13,0,5,2,18,5,0,3,3,7.01146170895,83,5.00951807229,0,114,1.97368421053
3423,2,2,7,109,44.0366972477,6,42,21,5,0,0,4.40366972477,2.15217059275,5,3,1,15.7142857143,8.81093939721,2,10,13,3,4,0,0,9,0,17,13,0,4,2,5,0,2,2,7,5,2,0,0,2.41826877343,50,5.7786,0,69,1.57971014493
3424,2,4,22,534,43.6891385768,16,224,97,30,11,3,4.36891385768,2.32706724657,19,15,9,24.2727272727,13.056457191,32,49,62,26,18,2,2,21,0,62,45,24,35,23,33,4,16,16,20,6,0,4,4,9.62696578475,198,6.06555555556,0,220,2.42727272727
3425,2,4,29,330,44.5757575758,9,124,69,21,3,2,4.45757575758,2.33117243589,13,3,2,11.3793103448,6.46696535507,5,31,38,15,6,0,9,21,0,45,21,7,31,4,22,6,11,7,13,12,4,3,5,8.05000984699,134,5.65425373134,9.0,134,2.46268656716
3426,2,1,7,67,42.0895522388,6,24,7,3,2,2,4.20895522388,2.54378216044,4,0,0,10.4285714286,4.10077145554,2,8,8,3,3,0,1,6,0,9,5,0,8,1,1,0,1,2,6,0,1,0,0,1.14384764181,29,4.79862068966,0,42,1.59523809524
3427,2,4,20,266,41.8045112782,16,82,44,12,5,3,4.18045112782,2.29465198238,12,4,1,13.3,6.92892488053,8,14,32,8,12,2,2,15,0,28,16,8,35,5,25,6,0,3,18,7,0,3,3,5.93265131676,101,5.18247524752,0,116,2.29310344828
3428,2,6,37,508,47.2637795276,21,206,104,60,17,3,4.72637795276,2.62853651523,21,8,2,13.7297297297,6.48344523299,9,60,61,18,13,4,2,31,0,81,31,17,28,11,30,4,7,17,19,27,2,6,4,7.79340008644,221,6.08633484163,0,223,2.27802690583
3429,2,2,28,359,38.3008356546,27,88,30,13,3,3,3.83008356546,1.95095958161,17,6,0,12.8214285714,5.43174249487,7,41,56,13,4,12,3,10,8,56,20,20,30,0,18,2,2,9,19,10,1,5,2,7.79780251504,128,4.8653125,23.0,104,3.45192307692
3430,2,3,13,289,41.6955017301,14,102,47,10,0,0,4.16955017301,2.03672193863,11,7,5,22.2307692308,10.1916545509,19,31,26,13,8,0,0,18,0,42,20,0,20,5,25,1,5,5,16,7,4,2,1,4.21377641846,113,5.42814159292,0,122,2.36885245902
3431,2,3,20,312,43.9743589744,10,122,59,21,5,4,4.39743589744,2.43283933514,18,7,0,15.6,5.36097006147,12,45,45,18,4,0,0,21,0,65,12,4,4,2,14,0,2,13,7,7,9,3,1,6.08092486824,119,5.57571428571,10.0,126,2.47619047619
3432,2,4,32,403,37.841191067,32,124,23,6,0,0,3.7841191067,1.58837377511,16,8,3,12.59375,10.0245304597,17,30,36,15,5,1,4,27,1,58,22,19,49,4,32,7,5,6,21,21,2,0,0,10.047924712,162,5.22679012346,8.0,161,2.50310559006
3433,2,3,14,349,41.3753581662,3,107,44,21,4,3,4.13753581662,2.14248102555,10,5,5,24.9285714286,18.510476901,18,36,43,13,13,3,3,21,0,32,32,0,26,3,29,0,6,6,22,1,0,3,1,4.90460937734,124,5.39629032258,0,124,2.81451612903
3434,2,2,7,156,42.6923076923,14,54,27,9,5,1,4.26923076923,2.4947587739,5,4,3,22.5714285714,18.6766251376,5,27,13,7,3,0,0,13,1,26,10,13,10,5,12,4,2,0,5,1,0,0,0,3.41082579867,54,5.11981481481,9.0,97,1.60824742268
3435,2,2,20,271,40.332103321,25,92,22,6,1,1,4.0332103321,1.77294597588,16,4,1,13.6,5.78273291792,14,20,22,13,7,3,9,16,0,33,24,3,24,3,16,5,5,3,14,5,5,4,3,3.87323394278,108,5.03583333333,0,108,2.50925925926
3436,2,4,19,314,44.7133757962,10,122,48,24,3,1,4.47133757962,2.14806699509,15,9,2,16.5263157895,6.77742709334,13,17,42,8,11,0,3,23,3,32,39,1,29,6,16,0,2,2,28,6,3,4,1,3.7170009031,143,5.11727272727,0,127,2.47244094488
3437,2,3,12,148,45.472972973,19,62,34,11,2,1,4.5472972973,2.46977500272,7,3,0,12.3333333333,6.72474700061,9,9,18,4,4,0,0,11,0,19,10,3,11,3,15,0,5,7,8,4,0,0,0,3.49712255268,58,5.78068965517,0,90,1.64444444444
3438,2,3,7,330,41.9393939394,15,116,35,16,0,0,4.19393939394,1.88546502354,7,7,7,47.1428571429,11.8131714797,26,25,37,15,9,0,4,20,1,16,28,0,32,1,34,7,4,10,22,5,5,1,0,4.9760297952,143,5.07545454545,0,110,3.0
3439,2,3,15,240,41.6666666667,8,87,34,12,2,1,4.16666666667,2.11720718123,11,6,2,16.0,8.90692614392,9,17,26,5,6,2,1,20,1,28,27,0,24,0,15,5,5,4,19,6,2,1,4,5.02238803999,105,5.31419047619,7.0,108,2.22222222222
3440,2,4,27,534,45.2059925094,24,225,96,46,15,8,4.52059925094,2.48419899935,27,12,4,19.7777777778,6.55084576577,23,54,73,10,26,1,7,27,0,64,56,14,27,9,42,10,16,8,17,18,1,6,0,9.74376492606,196,5.60255102041,10.0,201,2.65671641791
3441,2,2,16,314,43.6305732484,10,120,56,25,4,1,4.36305732484,2.28665489808,12,5,4,19.6875,13.9360985843,18,35,33,19,9,1,4,21,0,50,17,2,20,0,26,4,1,2,12,5,1,2,3,4.52085731632,107,5.54906542056,0,125,2.512
3442,2,4,23,337,41.4836795252,13,121,38,9,0,0,4.14836795252,1.82132016678,17,5,2,14.652173913,6.30119861374,2,8,6,0,0,0,0,0,0,1,0,282,11,0,5,0,1,1,16,0,1,0,0,5.92264640034,153,4.98816993464,0,144,2.34027777778
3443,2,4,36,542,43.8929889299,26,225,93,31,4,3,4.38929889299,2.20185518048,29,11,0,15.0555555556,5.30693699293,24,38,47,13,20,3,4,52,2,54,49,18,52,6,32,9,12,15,37,22,3,4,5,8.3744761712,208,5.58798076923,0,247,2.19433198381
3444,2,4,16,359,43.3147632312,4,142,53,13,2,1,4.33147632312,2.05208322924,13,11,7,22.4375,12.2370786444,13,27,44,12,20,2,3,21,2,58,27,2,20,9,20,1,2,7,18,13,3,5,0,4.54786110144,153,5.52555555556,0,141,2.54609929078
3445,2,4,17,372,44.9462365591,17,152,73,25,1,0,4.49462365591,2.21303979652,14,10,6,21.8823529412,12.0629835005,15,20,46,16,13,6,2,16,1,59,15,5,31,3,34,11,2,14,22,11,2,5,0,6.85177095132,154,5.62551948052,0,171,2.17543859649
3446,2,4,18,437,43.6155606407,9,163,86,29,6,1,4.36155606407,2.3230368756,16,11,8,24.2777777778,13.9594872381,25,38,55,10,13,3,2,39,0,63,21,3,39,10,29,7,9,7,18,16,3,2,1,8.55212032483,166,5.59108433735,0,198,2.20707070707
3447,2,4,44,555,42.0540540541,35,228,91,21,6,0,4.20540540541,2.21521803565,26,7,2,12.6136363636,6.6851800448,24,39,67,8,17,3,1,49,1,63,34,34,53,10,36,63,10,17,11,7,3,1,5,14.6743643835,186,5.46989247312,0,248,2.23790322581
3448,2,3,22,382,46.0732984293,8,169,90,31,7,3,4.60732984293,2.49150761074,17,10,4,17.3636363636,8.00309857348,15,31,50,4,8,1,2,24,0,43,39,10,30,9,23,1,8,11,33,11,4,5,0,8.37022735915,167,6.07305389222,0,185,2.06486486486
3449,2,4,27,488,43.4631147541,18,195,78,24,6,1,4.34631147541,2.13818003972,24,10,5,18.0740740741,7.75516996459,22,52,49,15,26,4,2,34,2,53,40,1,41,7,31,3,5,5,25,11,3,4,2,6.40690555954,199,5.37005025126,0,160,3.05
3450,2,3,13,302,42.7483443709,31,116,44,9,3,1,4.27483443709,2.00844458233,12,9,3,23.2307692308,11.060350851,11,37,30,6,12,6,3,26,2,33,30,22,9,4,13,10,4,10,9,7,4,2,5,4.64360877224,110,5.35345454545,12.0,166,1.81927710843
3451,2,4,21,314,44.3630573248,6,126,66,18,5,3,4.43630573248,2.37345955736,14,7,2,14.9523809524,8.34652017867,6,40,39,9,12,3,0,20,1,64,11,2,17,4,21,13,6,4,6,13,1,3,1,7.1540450836,109,5.65376146789,7.0,138,2.27536231884
3452,2,3,21,427,41.5222482436,13,151,45,19,2,1,4.15222482436,2.01584415758,17,11,7,20.3333333333,9.80443696124,22,37,44,9,21,2,2,31,1,63,28,8,24,6,20,4,6,23,20,15,4,5,2,7.64547131877,202,5.56267326733,9.0,176,2.42613636364
3453,2,4,15,378,43.5714285714,8,149,61,21,4,2,4.35714285714,2.1660423115,14,10,8,25.2666666667,10.5101009616,15,26,48,13,8,1,0,23,0,28,42,0,37,12,28,2,12,10,31,10,2,9,2,6.85215017086,184,5.07929347826,15.0,148,2.55405405405
3454,2,2,9,127,46.062992126,6,57,25,7,0,0,4.6062992126,2.09366952227,7,4,0,14.1111111111,6.78960716331,5,10,15,6,3,0,0,10,0,12,17,2,11,0,5,1,0,5,10,1,1,1,0,1.54677798545,56,5.36946428571,0,70,1.81428571429
3455,2,3,22,353,45.8640226629,32,156,79,30,2,0,4.58640226629,2.36307696831,17,6,3,16.0454545455,7.3761117666,8,36,35,13,23,1,1,26,0,44,22,13,19,3,26,3,11,6,13,12,2,1,2,5.59941645815,110,5.44590909091,0,126,2.80158730159
3456,2,3,17,298,44.2281879195,22,110,60,19,4,1,4.42281879195,2.59287084774,16,8,1,17.6470588235,5.76950580482,14,28,34,12,7,1,0,23,2,37,21,0,25,8,25,9,7,1,12,12,0,2,2,6.3403236399,117,5.43153846154,8.0,131,2.27480916031
3457,2,3,13,266,47.7819548872,23,126,60,22,4,0,4.77819548872,2.39174171464,11,6,5,20.5384615385,9.20380677609,19,15,25,4,13,0,2,17,4,42,15,12,17,7,25,3,10,6,13,12,1,1,1,3.37353120825,119,5.71504201681,0,136,1.95588235294
3458,2,4,19,488,40.143442623,19,152,45,14,1,0,4.0143442623,1.81873638364,16,13,10,25.6842105263,12.9941388876,25,24,65,12,25,0,3,15,0,37,29,6,55,17,38,4,13,6,43,8,1,9,4,9.102213732,189,5.14857142857,0,145,3.36551724138
3459,2,3,22,373,40.0,13,116,47,21,3,1,4.0,2.10988457107,18,9,4,17.0,7.66337215117,6,40,46,11,14,1,6,13,1,39,27,0,41,5,30,2,1,9,37,8,1,3,5,7.28653789793,141,5.25659574468,13.0,118,3.16101694915
3460,2,4,27,495,45.6565656566,29,215,101,37,11,4,4.56565656566,2.46908667145,25,12,3,18.3333333333,9.66475076799,28,65,66,6,14,5,1,30,5,91,34,24,17,5,23,0,13,11,18,24,1,5,4,7.86251813041,187,6.13759358289,0,212,2.33490566038
3461,2,3,16,190,44.4736842105,10,75,29,14,2,0,4.44736842105,2.25018950902,9,2,0,12.0625,5.16561649273,3,16,21,5,4,3,1,18,0,35,14,1,17,4,17,2,0,2,10,9,1,2,3,2.8830237236,70,5.63185714286,0,111,1.71171171171
3462,2,3,15,344,40.4360465116,14,109,43,7,0,0,4.04360465116,1.8970177072,15,9,5,22.9333333333,9.44080975811,28,25,34,12,12,1,0,12,0,33,32,2,46,7,25,5,3,1,25,3,1,3,7,4.71840343715,152,5.19769736842,0,133,2.58646616541
3463,2,3,14,177,49.0960451977,11,83,44,18,3,1,4.90960451977,2.43850931588,10,1,0,12.6428571429,4.92235632972,4,17,20,10,1,2,2,14,0,28,19,0,14,2,6,1,3,2,12,8,3,0,0,2.37617934751,74,5.19378378378,0,105,1.68571428571
3464,2,4,34,545,43.376146789,22,215,85,35,7,3,4.3376146789,2.26785355368,24,8,6,16.0294117647,9.25928879913,12,52,60,17,23,0,0,36,0,79,46,16,39,9,22,11,15,18,33,17,1,1,3,10.7219880587,231,5.569004329,23.0,170,3.20588235294
3465,2,3,11,189,44.6031746032,13,80,31,15,4,1,4.46031746032,2.34855363022,10,4,2,17.1818181818,6.99113961081,7,18,26,11,5,0,2,9,0,25,20,3,13,4,9,2,0,10,9,2,0,1,1,2.97127497102,69,5.80550724638,0,98,1.92857142857
3466,2,3,14,246,46.1788617886,21,97,47,29,6,0,4.61788617886,2.45953479989,10,8,2,17.5714285714,7.08836356003,11,23,26,4,7,1,2,19,0,36,14,21,14,3,13,3,7,4,16,11,3,4,2,3.44046757116,90,5.99866666667,0,129,1.90697674419
3467,2,4,30,510,45.0980392157,22,204,105,37,5,2,4.50980392157,2.27545672368,21,9,6,17.0,10.9757308033,16,39,65,11,23,2,2,37,0,59,40,5,51,3,39,6,9,15,33,24,0,6,0,9.73770705679,212,5.56169811321,20.0,187,2.72727272727
3468,2,4,19,369,46.1246612466,7,160,83,36,3,2,4.61246612466,2.3426472947,15,12,6,19.4210526316,8.48723989276,15,40,39,11,14,6,1,42,4,45,42,10,10,4,18,6,11,3,7,14,3,4,0,5.81545172514,130,5.53746153846,9.0,148,2.49324324324
3469,2,4,21,486,43.4979423868,24,198,81,21,1,0,4.34979423868,2.09493005046,20,14,8,23.1428571429,8.17246080726,20,49,67,11,7,4,4,33,5,70,51,9,30,8,20,4,17,6,35,11,1,5,2,9.15641117751,209,5.38229665072,21.0,187,2.59893048128
3470,2,4,34,563,42.486678508,30,207,77,23,2,1,4.2486678508,1.9772669322,26,13,3,16.5588235294,9.01694867024,22,56,65,17,11,2,3,36,1,80,47,17,47,8,35,6,18,8,33,19,7,4,8,8.39997402764,243,5.22901234568,14.0,196,2.87244897959
3471,2,3,14,354,41.8644067797,15,123,44,19,1,0,4.18644067797,1.96693266853,11,5,4,25.2857142857,19.7499677086,6,38,54,9,9,5,6,32,1,27,39,8,31,6,21,3,9,2,24,6,1,4,5,5.98463264792,149,5.28208053691,11.0,151,2.34437086093
3472,2,3,10,216,43.1481481481,15,85,35,10,0,0,4.31481481481,2.05119657942,10,5,2,21.6,9.37229961109,5,26,27,9,4,3,3,16,1,29,16,0,11,0,13,2,7,1,11,7,4,0,2,3.41197505801,87,5.05379310345,8.0,109,1.98165137615
3473,2,2,4,37,49.7297297297,6,22,9,3,0,0,4.97297297297,2.29112401438,3,0,0,9.25,5.44862367943,0,5,3,1,1,0,0,2,2,3,9,0,1,0,3,0,1,0,3,1,0,0,0,0.816819837762,16,5.61375,2.0,30,1.23333333333
3474,2,4,35,484,46.1363636364,7,215,85,37,5,2,4.61363636364,2.16156430588,21,7,3,13.8285714286,7.01217599928,17,40,42,18,15,3,3,39,0,58,60,2,32,5,23,4,7,7,31,26,1,9,5,6.13693907083,208,5.31490384615,14.0,160,3.025
3475,2,2,12,186,43.6021505376,8,75,35,8,1,0,4.36021505376,2.1496267324,8,4,1,15.5,8.80814017448,4,22,24,6,2,0,1,13,1,27,19,1,16,1,12,0,0,3,12,7,0,1,2,3.08868652598,76,5.62973684211,7.0,107,1.73831775701
3476,2,3,20,436,46.880733945,19,185,105,58,7,0,4.6880733945,2.53326284611,18,13,8,21.8,9.79591751701,13,31,64,18,15,1,3,31,2,54,53,5,19,10,30,0,13,14,18,12,3,1,1,7.93147995688,173,6.14815028902,0,151,2.88741721854
3477,2,3,11,409,42.7383863081,40,150,54,26,4,2,4.27383863081,2.32385860311,10,9,8,37.1818181818,15.1526666229,24,29,54,15,11,2,2,36,1,38,57,9,27,4,15,7,7,4,31,6,6,2,3,6.9697621583,165,5.14084848485,0,136,3.00735294118
3478,2,2,24,401,41.6957605985,6,142,55,20,1,0,4.16957605985,1.97387235398,20,7,4,16.7083333333,7.98685986828,13,32,41,13,23,0,2,24,1,45,46,0,19,3,31,1,9,3,27,10,7,1,0,6.38837796987,155,5.20206451613,10.0,126,3.18253968254
3479,2,3,12,176,44.3181818182,5,73,41,14,2,1,4.43181818182,2.49018853926,10,3,1,14.6666666667,8.50816601207,5,16,16,11,12,0,2,10,0,24,15,0,15,1,9,1,1,7,4,6,0,1,2,3.42289257763,57,5.42526315789,0,91,1.93406593407
3480,2,3,14,292,43.9383561644,12,112,49,24,5,4,4.39383561644,2.47024137565,12,8,4,20.8571428571,11.5626068666,17,22,31,6,16,0,1,25,1,25,38,3,18,8,14,2,9,5,10,11,0,9,7,4.73713844291,105,5.78257142857,0,113,2.58407079646
3481,2,4,12,266,43.6090225564,4,103,41,13,1,0,4.36090225564,2.04787361736,11,7,4,22.1666666667,9.32588988903,9,30,28,6,12,0,1,16,0,29,27,2,18,6,22,2,4,4,18,10,3,0,2,4.52682401177,125,5.27456,12.0,114,2.33333333333
3482,2,3,12,271,46.3099630996,5,121,50,25,8,0,4.63099630996,2.37354214983,11,8,4,22.5833333333,12.6718739296,11,39,38,16,6,0,1,23,2,42,28,0,7,4,10,1,5,6,7,1,0,0,1,3.50453300604,138,5.25644927536,15.0,93,2.91397849462
3483,2,4,27,466,45.4077253219,13,173,84,38,12,2,4.54077253219,2.32967085307,22,8,4,17.3703703704,9.3971948066,22,46,54,8,17,0,4,29,6,40,58,6,32,3,32,3,5,9,44,10,2,8,2,6.30626023512,202,5.04495049505,13.0,160,2.9125
3484,2,3,11,237,44.0084388186,14,91,35,14,3,1,4.40084388186,2.15787857926,9,8,2,21.5454545455,8.89702336702,9,14,38,7,9,0,0,14,0,22,26,2,22,3,16,2,7,2,16,3,0,4,0,5.10632727565,111,5.12225225225,0,114,2.07894736842
3485,2,4,27,499,45.9919839679,30,211,110,40,10,7,4.59919839679,2.50695405487,22,12,6,18.4814814815,8.50868998217,20,38,57,17,21,1,4,36,1,52,52,18,30,8,33,6,11,14,29,14,3,5,2,8.01819105746,192,5.80916666667,0,181,2.75690607735
3486,2,1,5,108,42.3148148148,4,35,22,7,0,0,4.23148148148,2.25316592003,4,3,2,21.6,9.93176721435,4,10,15,2,4,0,0,10,0,12,6,1,11,1,8,1,0,2,6,5,1,2,0,1.83454344865,36,5.43138888889,0,66,1.63636363636
3487,2,4,45,493,44.5436105477,21,198,94,43,5,2,4.45436105477,2.44043808698,17,7,1,10.9555555556,6.5589821553,15,53,47,14,15,2,0,39,5,71,32,9,33,2,28,2,7,12,28,38,3,7,2,9.2264743328,201,6.00109452736,0,200,2.465
3488,2,3,18,356,43.4269662921,12,147,57,23,7,0,4.34269662921,2.30748385082,15,12,4,19.7777777778,7.65619252309,9,46,52,20,6,2,3,18,5,38,34,2,24,4,26,4,12,1,13,4,2,1,0,7.80480399581,161,5.45968944099,12.0,142,2.50704225352
3489,2,3,8,196,46.9897959184,4,88,54,16,1,1,4.69897959184,2.47784003945,6,4,3,24.5,15.2315462117,11,20,24,9,5,1,0,17,0,27,19,3,13,8,5,6,0,3,7,3,0,1,2,2.64882750192,68,5.455,0,96,2.04166666667
3490,2,4,13,324,43.8271604938,18,129,62,7,1,0,4.38271604938,2.02655987383,12,9,7,24.9230769231,11.8091329615,6,41,45,9,12,0,1,14,2,37,30,0,15,7,34,2,8,10,19,7,3,2,2,6.41889084444,132,5.31651515152,0,127,2.55118110236
3491,2,2,7,109,42.0183486239,5,40,15,7,0,0,4.20183486239,2.15070968698,5,3,1,15.5714285714,8.76449237153,4,6,12,4,3,0,1,10,0,14,5,1,8,2,11,5,1,3,5,3,0,3,1,2.05197583991,45,5.47355555556,0,72,1.51388888889
3492,2,4,27,694,39.6685878963,21,210,82,27,7,5,3.96685878963,2.18357959424,23,16,13,25.7037037037,14.7844132508,19,87,90,30,17,7,2,34,2,96,41,6,48,11,34,11,7,24,30,23,6,7,11,17.3852562491,299,5.51033444816,21.0,214,3.24299065421
3493,2,2,7,86,42.5581395349,4,33,8,4,2,0,4.25581395349,2.04758708218,4,2,0,12.2857142857,8.71311467542,5,4,6,5,1,0,2,5,1,12,6,0,11,1,5,0,0,2,9,0,1,0,1,1.89448138458,44,5.68181818182,2.0,64,1.34375
3494,2,2,20,287,41.393728223,30,108,31,12,2,0,4.1393728223,2.00386434984,12,5,1,14.4,7.05974503789,12,22,33,8,8,0,5,13,2,23,24,10,28,6,19,8,10,7,17,15,0,3,6,8.56519563559,104,5.24230769231,6.0,145,1.97931034483
3495,2,4,20,309,42.6860841424,9,125,46,16,1,0,4.26860841424,2.12491825788,14,7,0,15.45,5.3429860565,16,25,35,12,10,4,2,15,2,31,34,5,24,5,22,1,5,12,16,5,1,6,0,6.03256371619,129,5.86170542636,9.0,118,2.6186440678
3496,2,4,16,370,43.0540540541,18,128,67,28,9,3,4.30540540541,2.51310343193,14,10,7,23.125,8.69536514472,6,41,43,10,20,1,2,32,0,40,18,10,32,10,18,4,5,8,29,4,4,6,2,7.4698761205,147,5.97462585034,0,155,2.38709677419
3497,2,3,24,372,40.188172043,22,139,40,10,2,0,4.0188172043,1.91100394127,19,8,3,15.6666666667,7.61941963377,10,40,43,13,10,1,6,16,1,48,29,19,39,8,18,10,5,7,17,13,1,0,1,7.87569157113,141,5.02829787234,13.0,138,2.69565217391
3498,2,4,13,361,42.1606648199,11,129,45,16,1,1,4.21606648199,2.02013944403,13,11,5,27.7692307692,11.2054509136,8,58,34,18,17,3,2,9,1,54,34,2,18,6,19,2,4,3,18,5,6,3,0,5.65273680604,155,5.5075483871,24.0,134,2.69402985075
3499,2,2,8,440,45.75,14,180,90,43,7,4,4.575,2.35249346705,8,8,6,55.25,29.4013179977,58,50,40,16,8,1,0,21,1,40,89,0,21,9,7,5,6,2,23,4,3,5,8,5.82542566971,144,5.20055555556,15.0,110,4.0
3500,2,2,10,179,39.4972067039,10,54,21,4,1,0,3.94972067039,1.92929440154,9,5,1,18.7,13.1912850018,10,10,24,5,8,1,3,12,0,19,8,1,29,2,8,2,3,1,10,9,1,2,1,3.8022720773,81,4.68320987654,4.0,101,1.77227722772
3501,2,4,21,417,43.4292565947,23,161,75,39,7,1,4.34292565947,2.48938208211,19,11,6,19.8571428571,9.48324695392,18,45,51,10,14,3,1,14,0,58,31,17,34,10,17,5,7,11,27,13,1,4,3,9.22112430504,147,6.21782312925,0,183,2.27868852459
3502,2,3,19,342,41.3157894737,12,121,50,20,1,0,4.13157894737,2.14372093219,15,9,3,18.0,7.31976416071,16,29,30,7,12,0,2,17,1,51,11,10,31,0,37,0,9,7,18,21,3,2,4,6.20239643394,119,5.21672268908,0,116,2.94827586207
3503,2,3,13,188,47.5,5,78,52,23,2,0,4.75,2.69407152659,8,4,2,14.4615384615,8.07289276735,3,15,23,6,8,1,0,16,0,30,6,0,10,2,13,5,1,7,6,14,1,2,2,4.5691929487,68,6.61529411765,0,92,2.04347826087
3504,2,4,22,355,37.6901408451,26,99,28,7,0,0,3.76901408451,1.79221413651,14,8,5,16.1363636364,9.37741704379,10,26,31,17,10,1,1,15,4,33,9,1,56,4,34,6,7,9,24,12,4,4,1,9.06617790883,130,5.28361538462,0,139,2.55395683453
3505,2,3,10,196,41.3775510204,25,65,26,7,2,0,4.13775510204,2.05972441802,9,3,1,19.6,14.5272158379,10,17,22,8,1,0,0,18,0,18,12,1,16,0,24,0,1,4,19,5,2,5,0,3.67978818315,72,5.10722222222,0,93,2.10752688172
3506,2,4,21,359,44.1504178273,5,134,68,24,2,2,4.41504178273,2.33455866798,19,10,1,17.0952380952,5.50242164787,13,33,34,10,22,0,1,17,4,36,29,0,34,4,27,3,6,8,20,17,3,6,3,5.30103644074,146,5.06184931507,0,128,2.8046875
3507,2,4,25,356,43.6516853933,19,139,58,25,6,2,4.36516853933,2.22060015355,19,6,2,14.24,7.40961537463,16,34,36,13,12,0,4,23,1,42,31,6,31,10,17,6,3,4,18,11,1,5,1,6.34288624589,155,5.30812903226,7.0,162,2.1975308642
3508,2,3,17,367,43.4604904632,15,148,63,18,4,1,4.34604904632,2.19353980155,14,7,4,21.5882352941,20.5742809853,8,41,36,10,22,3,2,23,0,57,22,13,21,7,12,5,10,5,11,23,5,3,9,6.54298372613,136,5.53404411765,0,158,2.32278481013
3509,2,5,41,593,44.6543001686,21,261,109,30,6,2,4.46543001686,2.1908676068,26,13,2,14.4634146341,7.24854084888,21,51,72,11,16,2,1,24,1,72,63,16,56,16,52,0,23,9,46,23,4,3,1,10.8323276227,261,5.18536398467,13.0,209,2.83732057416
