id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,beauty_score,vocabulory_score,maturity_score,bag_of_words_score,uniq_score,TTR
6373,3,2,5,58,46.8965517241,3,26,18,8,0,0,4.68965517241,2.54921313317,3,0,0,11.6,3.44093010682,2,10,8,1,1,0,0,3,0,18,1,2,3,0,1,2,2,0,0,3,0,0,0,0.909213364692,24,6.56375,2.59097567141,37,1.56756756757
6374,3,2,7,155,39.6129032258,4,42,20,5,1,0,3.96129032258,1.95030424189,6,4,3,22.1428571429,12.7998724483,4,13,17,1,5,0,1,12,1,23,5,1,20,4,6,22,1,5,1,2,0,1,3,2.8035281651,61,4.96393442623,0,91,1.7032967033
6375,3,1,5,65,43.8461538462,4,24,14,4,1,0,4.38461538462,2.28235286829,1,1,1,13.0,12.5379424149,3,11,4,2,1,0,0,1,0,14,3,0,5,1,2,6,1,1,0,1,1,0,1,0.838466763197,20,5.848,3.23954893187,45,1.44444444444
6376,3,2,9,104,43.0769230769,4,40,18,6,1,0,4.30769230769,2.21239633327,5,1,0,11.6666666667,6.01849002842,4,17,14,0,4,0,0,7,1,21,2,1,7,1,3,7,2,1,3,6,3,0,0,1.74186431726,35,6.04914285714,2.59097567141,66,1.57575757576
6377,3,3,13,218,43.8532110092,17,92,38,13,3,0,4.38532110092,2.2449462214,11,6,2,17.0,8.69128652953,10,23,25,0,6,0,1,14,2,41,6,10,13,4,17,13,5,3,2,13,2,0,3,3.81724161232,78,5.41192307692,2.01630909013,134,1.62686567164
6378,3,3,12,177,43.2768361582,9,68,28,9,3,1,4.32768361582,2.31471865348,8,5,1,14.9166666667,7.94206452309,4,27,22,3,5,0,1,10,0,41,3,4,15,3,5,5,4,3,3,9,1,0,2,3.99057393713,58,5.89431034483,0,103,1.71844660194
6379,3,3,8,166,47.1084337349,8,78,37,14,4,0,4.71084337349,2.4072119947,7,5,3,20.875,9.95536915438,4,21,22,0,5,0,1,14,2,34,8,9,4,0,19,2,8,2,4,8,0,0,0,2.26859653949,61,6.2268852459,3.45463422855,112,1.48214285714
6380,3,1,5,88,41.25,2,32,11,1,0,0,4.125,1.69388691286,4,3,1,17.6,10.3266645147,6,11,10,1,2,2,1,9,0,19,5,0,4,0,4,8,0,0,1,0,0,0,1,0.847874658892,30,5.371,2.01630909013,56,1.57142857143
6381,3,3,10,162,41.3580246914,7,57,24,7,0,0,4.13580246914,2.05062079023,8,3,2,16.2,6.88186021363,6,22,22,4,4,0,1,10,0,27,4,5,11,5,9,5,2,4,3,12,1,1,1,3.22653564426,61,5.52967213115,0,102,1.58823529412
6382,3,1,5,43,42.7906976744,0,18,8,0,0,0,4.27906976744,1.86860759716,1,0,0,8.6,5.71314274283,1,8,4,0,0,1,1,1,0,10,4,0,2,2,1,4,0,1,1,1,0,0,0,0.750521138541,17,5.39764705882,0,28,1.53571428571
6383,3,2,7,101,43.1683168317,3,36,20,3,0,0,4.31683168317,2.04905194209,6,1,1,14.4285714286,7.22806322324,4,14,12,2,3,0,2,9,0,22,2,0,2,0,8,5,4,0,1,2,0,0,0,1.39105280671,41,5.89048780488,1.00815454506,74,1.36486486486
6384,3,3,11,159,41.8867924528,9,59,25,4,0,0,4.18867924528,1.88656076915,6,3,2,14.4545454545,8.29417798397,3,22,21,3,5,0,3,8,0,36,6,4,9,0,9,8,4,1,4,2,1,0,2,2.15023776876,64,5.60609375,3.45463422855,99,1.60606060606
6385,3,2,9,93,41.8279569892,7,33,13,6,1,0,4.18279569892,2.1261632957,3,1,0,10.3333333333,4.9888765157,4,12,10,1,1,0,0,9,0,19,4,0,9,2,1,7,0,2,1,6,1,0,1,1.51108160785,33,5.81090909091,1.5122318176,65,1.43076923077
6386,3,2,13,184,41.902173913,11,62,31,8,2,1,4.1902173913,2.18081850492,8,5,1,14.1538461538,7.98889762152,6,19,19,3,5,0,0,11,1,33,4,5,18,1,17,20,8,2,1,1,0,0,2,4.26308216771,59,5.81779661017,6.04892727038,100,1.84
6387,3,3,9,151,44.6357615894,5,64,33,6,1,0,4.46357615894,2.1502707874,8,5,1,16.7777777778,7.75711541143,4,17,18,0,10,0,2,7,2,29,7,3,10,3,8,2,2,2,3,13,1,0,1,2.65168653539,56,6.13928571429,3.45463422855,97,1.55670103093
6388,3,3,9,174,44.1379310345,9,69,36,11,1,0,4.41379310345,2.19853721279,8,3,2,19.4444444444,15.2250605626,3,19,29,6,4,0,1,10,1,28,8,7,13,0,9,11,5,4,3,2,0,0,0,3.00891368601,56,5.83928571429,6.33460187581,89,1.95505617978
6389,3,2,9,132,44.7727272727,9,62,28,5,0,0,4.47727272727,2.12389498558,6,3,2,14.8888888889,10.2028802518,4,19,17,2,2,0,0,7,3,26,4,3,10,1,4,3,6,0,1,10,3,0,0,2.07780870636,53,6.09132075472,0,80,1.65
6390,3,2,8,90,43.6666666667,3,37,17,4,0,0,4.36666666667,2.10109655694,4,1,0,11.25,6.77772085586,4,9,10,0,0,0,0,6,1,14,1,1,6,2,11,3,2,2,3,7,0,0,1,1.84938685049,36,5.92833333333,0,60,1.5
6391,3,1,5,59,43.2203389831,2,24,11,1,0,0,4.32203389831,1.92479894128,3,1,0,12.0,7.12741187248,1,14,8,0,0,0,0,3,0,16,2,0,2,1,2,5,3,2,0,0,0,0,0,0.840046036482,24,5.68166666667,3.59913021648,36,1.63888888889
6392,3,3,12,187,43.5294117647,13,68,40,7,0,0,4.35294117647,2.09030774391,9,3,1,16.0,8.68907359849,9,26,17,1,5,1,0,12,1,40,6,4,16,3,9,7,7,2,1,14,0,0,3,3.00286733363,62,6.09193548387,8.06191899009,103,1.81553398058
6393,3,1,5,65,40.6153846154,1,21,11,0,0,0,4.06153846154,1.89470415795,4,0,0,13.0,6.57267069006,3,8,10,0,2,0,0,2,0,12,1,0,4,2,6,2,4,0,2,3,0,0,1,1.17247400013,22,5.78090909091,0,46,1.41304347826
6394,3,1,1,10,45.0,1,4,2,1,0,0,4.5,2.27303028283,0,0,0,10.0,0.0,0,1,1,0,1,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0539502561091,4,5.6125,0,10,1.0
6395,3,2,5,87,40.1149425287,3,28,12,0,0,0,4.01149425287,1.74871549452,4,3,2,17.4,10.4995237987,7,10,8,1,4,0,0,4,3,15,3,0,4,2,3,0,3,0,5,3,0,0,1,1.47853913379,31,5.98161290323,0,56,1.55357142857
6396,3,3,11,184,47.0652173913,9,77,46,15,4,1,4.70652173913,2.34480261664,10,5,1,16.7272727273,7.26249279882,9,21,20,1,5,0,0,14,0,28,13,6,14,4,11,10,7,2,3,8,0,1,2,2.63427395922,84,6.05678571429,7.19826043295,127,1.44881889764
6397,3,2,8,92,48.4782608696,13,42,25,5,0,0,4.84782608696,2.05920491756,5,0,0,11.625,5.49857936198,0,17,14,0,0,0,0,3,0,18,6,15,2,2,3,3,1,0,2,6,0,0,3,1.02191533596,39,6.11205128205,3.45463422855,64,1.4375
6398,3,2,9,93,43.1182795699,9,34,18,5,2,0,4.31182795699,2.24566487987,4,1,0,10.4444444444,5.81398908976,6,12,11,0,3,0,0,8,0,21,5,5,1,2,5,4,2,3,1,5,0,0,0,2.11521752655,29,5.70137931034,0,61,1.52459016393
6399,3,2,5,59,47.9661016949,1,28,17,4,0,0,4.79661016949,2.11545756864,4,1,0,11.8,7.3047929471,2,9,8,1,0,0,0,4,0,9,6,0,3,0,0,3,1,2,2,5,0,0,1,0.465194116968,27,5.94185185185,1.72731711428,43,1.37209302326
6400,3,2,5,89,41.3483146067,5,30,14,3,1,1,4.13483146067,2.25222622812,4,2,2,17.8,10.796295661,2,12,11,0,4,0,1,2,0,18,4,0,7,2,6,2,0,0,0,10,1,0,3,1.44337718203,27,6.15481481481,0,60,1.48333333333
6401,3,2,5,63,42.0634920635,6,24,10,2,0,0,4.20634920635,2.00932286908,3,1,0,12.6,7.5789181286,1,4,10,1,1,0,1,2,0,8,2,1,8,1,4,5,5,2,0,4,1,0,0,1.02950918195,21,5.52571428571,1.5122318176,45,1.4
6402,3,2,8,70,44.1428571429,2,28,14,4,0,0,4.41428571429,2.19678854631,3,0,0,8.75,4.84122918276,0,13,7,1,3,0,2,7,0,13,2,0,3,0,3,6,2,0,1,0,0,0,1,0.927374731758,26,5.29923076923,3.7436262044,49,1.42857142857
6403,3,0,2,28,39.6428571429,1,9,3,0,0,0,3.96428571429,1.6438920136,1,1,1,14.0,14.0,3,1,2,0,1,0,0,4,0,4,0,0,6,0,1,4,0,0,1,1,0,0,0,1.2022347901,12,4.86666666667,0.504077272532,19,1.47368421053
6404,3,1,6,102,45.6862745098,7,48,24,5,3,0,4.56862745098,2.42311396054,5,3,1,17.0,8.73689494805,3,14,14,3,4,0,0,6,0,17,4,8,5,1,4,3,2,1,1,5,1,0,1,2.08397910706,32,5.7871875,2.59097567141,65,1.56923076923
6405,3,3,7,102,36.6666666667,0,26,5,1,0,0,3.66666666667,1.57538826478,5,2,1,14.5714285714,9.34814179942,2,12,16,2,3,1,2,4,1,16,3,0,12,0,5,10,1,1,1,0,1,0,0,1.3051447047,43,5.27395348837,0,62,1.64516129032
6406,3,2,14,141,45.4609929078,19,64,26,10,3,2,4.54609929078,2.39486109739,7,1,0,10.3571428571,5.94747416805,2,21,14,4,4,0,1,11,1,33,10,12,2,2,4,6,0,3,5,3,2,0,0,3.75929801557,57,5.68263157895,4.96686604615,88,1.60227272727
6407,3,2,5,76,45.0,4,35,17,1,0,0,4.5,1.95618676682,4,1,1,15.2,8.97552226893,0,8,12,2,3,0,0,7,0,17,5,2,2,0,3,0,3,0,2,3,2,0,1,0.503486220745,33,6.38606060606,3.45463422855,51,1.49019607843
6408,3,3,14,219,43.7899543379,23,76,44,13,5,2,4.37899543379,2.35549657691,9,5,1,15.6428571429,9.35496157782,4,33,23,2,5,2,2,15,0,50,4,7,14,3,11,13,2,4,3,12,0,0,3,3.10491450738,61,5.85557377049,2.01630909013,139,1.57553956835
6409,3,2,6,66,48.1818181818,4,29,18,7,2,1,4.81818181818,2.55348383983,3,0,0,11.1666666667,2.91070819943,4,7,5,0,1,0,0,9,0,13,5,2,5,1,3,8,0,1,0,1,1,0,0,0.579832906677,26,6.225,0,52,1.26923076923
6410,3,3,9,233,43.8197424893,18,87,41,15,5,3,4.38197424893,2.40061440757,8,6,5,25.8888888889,12.9137690896,7,27,32,2,7,1,0,18,0,38,12,18,11,4,10,20,6,5,4,1,2,0,3,3.91930061402,81,5.81259259259,2.01630909013,139,1.67625899281
6411,3,1,3,31,39.6774193548,0,7,4,0,0,0,3.96774193548,1.68293139032,1,1,0,10.3333333333,6.84754619472,1,5,4,3,0,0,2,2,0,4,1,0,3,0,1,1,0,0,0,1,0,0,0,0.295654013476,13,5.30692307692,0,21,1.47619047619
6412,3,1,6,188,36.329787234,4,41,11,0,0,0,3.6329787234,1.43611837936,5,3,3,31.3333333333,25.2762514802,6,26,21,8,2,2,1,1,3,25,7,0,20,0,6,10,2,4,12,5,8,0,2,3.69046906277,80,4.985625,3.52854090772,74,2.54054054054
6413,3,2,5,74,45.0,0,30,20,4,1,0,4.5,2.3481266214,4,3,0,14.8,7.78203058334,3,15,8,1,3,0,1,4,0,16,7,0,1,0,3,2,0,1,2,2,0,0,1,0.889426464186,26,6.63730769231,5.18195134283,42,1.7619047619
6414,3,1,7,68,41.6176470588,5,21,11,4,1,0,4.16176470588,2.26333721456,3,1,0,9.71428571429,6.22699849077,2,8,10,2,0,0,0,8,0,10,6,1,4,1,1,3,3,1,3,0,1,0,0,1.56554851525,21,5.5019047619,1.00815454506,47,1.44680851064
6415,3,2,8,100,47.5,8,45,23,6,1,0,4.75,2.23550324256,4,2,1,12.625,8.65935188106,2,11,13,1,1,1,1,9,0,18,6,8,4,1,4,9,2,2,1,2,1,0,0,3.29961706207,44,6.0675,2.73547165934,79,1.26582278481
6416,3,1,2,36,40.0,0,11,6,0,0,0,4.0,1.788854382,2,1,0,18.0,7.0,1,6,8,2,0,1,0,2,0,5,2,0,3,0,0,2,0,0,0,1,0,0,0,0.64074714882,12,5.4225,0,27,1.33333333333
6417,3,3,9,272,42.6838235294,27,101,55,13,2,1,4.26838235294,2.27079004103,8,6,5,30.4444444444,24.9270540717,7,51,32,0,7,1,2,17,0,65,14,14,9,2,14,6,9,0,3,16,0,0,5,5.28658831581,92,6.09293478261,0,132,2.06060606061
6418,3,2,12,137,48.8321167883,10,66,32,9,4,2,4.88321167883,2.42252206155,9,1,0,11.6666666667,5.97680702568,5,18,15,0,2,0,1,13,0,24,13,4,2,2,7,4,3,10,7,6,0,1,0,1.91587349897,53,5.88320754717,0,99,1.38383838384
6419,3,3,10,207,45.1690821256,9,86,47,11,3,0,4.51690821256,2.27661264859,9,9,2,20.7,7.38985791474,7,22,25,1,10,0,3,10,3,41,5,5,14,6,11,16,6,5,1,2,2,0,2,3.12933614549,84,5.82964285714,7.70233770548,121,1.71074380165
6420,3,1,5,56,36.9642857143,3,13,5,2,0,0,3.69642857143,1.73645032761,2,1,0,11.2,6.91086101727,2,5,7,1,2,0,1,3,0,8,1,0,6,0,4,6,2,1,0,0,1,0,0,0.708916945656,19,5.27684210526,1.5122318176,45,1.24444444444
6421,3,1,2,57,39.298245614,0,18,8,1,0,0,3.9298245614,1.99874647434,1,1,1,28.5,28.5,4,7,12,0,1,0,0,1,0,8,3,0,5,1,2,0,5,0,1,5,0,0,0,1.17267788695,18,5.45333333333,0,36,1.58333333333
6422,3,1,2,20,42.5,0,8,4,1,0,0,4.25,2.19748660256,1,1,0,10.0,10.0,1,2,5,0,0,0,1,0,0,3,1,0,0,0,1,2,2,1,0,1,0,0,0,0.346376743249,6,6.22166666667,1.36773582967,18,1.11111111111
6423,3,3,5,115,41.0434782609,17,37,20,3,2,0,4.10434782609,2.12079889384,4,2,1,23.0,21.5313724597,5,17,12,2,3,0,4,3,0,21,4,3,7,3,1,9,4,2,2,1,1,1,3,5.17867420977,35,5.73514285714,0,85,1.35294117647
6424,3,2,10,129,45.9689922481,7,59,29,8,0,0,4.59689922481,2.18488908416,6,3,0,13.0,6.41872261435,1,21,22,3,0,0,0,6,0,26,5,4,7,1,8,9,5,6,1,2,0,0,0,1.64128994812,47,5.86914893617,5.97502059121,77,1.67532467532
6425,3,2,6,59,41.186440678,6,20,7,2,0,0,4.1186440678,1.82968572544,1,1,1,10.0,9.45163125251,0,7,5,2,3,0,1,3,2,10,1,0,5,1,3,2,3,2,0,2,0,0,2,0.827314262357,21,5.62380952381,0,44,1.34090909091
6426,3,2,9,89,45.5056179775,6,35,21,5,1,0,4.55056179775,2.13739027339,6,0,0,10.0,4.94413232473,2,13,9,0,2,0,0,8,0,17,5,5,5,0,3,11,5,2,0,2,0,0,0,1.35849810201,35,5.648,3.52854090772,63,1.4126984127
6427,3,1,5,88,46.9318181818,8,38,15,7,4,0,4.69318181818,2.3555166578,5,3,0,17.6,4.8,5,14,12,0,0,0,0,4,1,25,3,5,2,0,4,4,1,0,0,4,1,1,0,0.92537302904,34,5.79117647059,0,52,1.69230769231
6428,3,2,3,62,46.6129032258,1,28,13,4,1,0,4.66129032258,2.24662623846,2,2,1,20.6666666667,17.152907107,5,7,8,1,4,0,0,4,0,8,7,0,0,1,1,3,6,0,1,1,0,0,0,0.464916249663,26,5.48307692308,0,45,1.37777777778
6429,3,1,8,79,43.9240506329,9,33,13,1,0,0,4.39240506329,1.82867278142,3,0,0,9.875,5.53257399408,4,4,9,2,5,0,1,3,0,17,9,6,2,1,0,1,2,1,3,1,1,0,0,1.07534616853,30,4.88966666667,0,62,1.27419354839
6430,3,1,5,65,47.0769230769,1,28,20,3,1,0,4.70769230769,2.36988315194,3,1,0,13.0,8.07465169527,1,11,11,0,1,0,0,5,0,18,6,0,1,0,0,0,0,2,3,3,1,0,0,0.867403914082,18,7.04722222222,2.59097567141,42,1.54761904762
6431,3,1,7,60,41.6666666667,4,22,10,1,0,0,4.16666666667,1.95861129173,3,0,0,8.57142857143,4.16986271981,0,10,6,0,0,0,2,2,1,11,0,2,5,1,4,0,2,0,1,8,0,0,1,1.1295100269,21,5.76571428571,0,42,1.42857142857
6432,3,3,20,173,40.6358381503,4,53,25,10,2,1,4.06358381503,2.2980028969,8,0,0,8.7,3.78285606388,5,14,16,5,8,0,4,13,1,26,1,4,22,6,5,18,7,1,2,5,1,1,0,3.414607209,61,5.11852459016,3.02446363519,95,1.82105263158
6433,3,2,9,130,44.0,4,50,21,9,0,0,4.4,2.129890633,8,3,0,14.4444444444,6.65183535426,8,18,14,1,2,0,0,9,0,21,10,5,8,2,8,9,3,3,2,1,0,1,2,1.76002911929,50,5.2632,0,85,1.52941176471
6434,3,2,7,122,45.5737704918,12,53,29,8,3,0,4.55737704918,2.45639385059,6,3,1,17.7142857143,9.2537912804,3,18,15,1,3,0,0,6,0,23,3,11,5,0,12,8,6,4,0,1,0,0,1,1.99274999827,43,5.4911627907,0,84,1.45238095238
6435,3,1,3,43,43.7209302326,5,15,9,3,2,0,4.37209302326,2.42038225842,1,1,1,14.3333333333,14.9740516301,0,7,8,0,1,0,0,2,0,12,2,2,1,3,1,3,1,0,0,1,0,0,0,1.88228536903,16,5.37625,0,32,1.34375
6436,3,2,6,78,41.2820512821,3,29,11,0,0,0,4.12820512821,1.84009439593,5,1,0,13.0,6.42910050733,3,15,11,0,1,0,0,7,0,14,4,0,3,0,4,1,3,1,3,5,1,0,0,1.23473325966,31,5.48774193548,0,55,1.41818181818
6437,3,2,3,67,42.5373134328,4,24,15,2,1,0,4.25373134328,2.2111513769,3,2,2,22.3333333333,7.31816613337,2,8,9,0,0,2,0,3,1,11,5,1,6,0,4,2,0,2,3,5,0,0,3,1.02468407647,21,5.29428571429,1.00815454506,44,1.52272727273
6438,3,1,4,81,43.4567901235,4,35,12,3,0,0,4.34567901235,2.01345780827,3,2,2,20.25,12.9687123493,2,9,9,1,2,0,0,5,0,12,5,1,6,1,3,5,3,0,8,2,0,2,1,1.22562286681,29,5.80068965517,0,60,1.35
6439,3,1,6,101,44.0594059406,2,36,24,7,1,0,4.40594059406,2.34170116719,5,4,1,16.8333333333,8.59101597924,7,11,11,2,7,0,0,1,0,11,4,0,14,0,2,1,7,2,5,6,1,0,3,1.37144074244,37,6.08891891892,0,47,2.14893617021
6440,3,1,6,67,38.0597014925,4,19,8,2,0,0,3.80597014925,1.87680261607,4,1,0,11.1666666667,6.46572158042,3,7,5,0,3,0,0,8,1,10,1,0,7,0,4,9,2,1,1,0,0,0,0,1.40491028946,13,5.12692307692,2.52038636266,47,1.42553191489
6441,3,3,8,171,43.5087719298,8,76,23,3,1,0,4.35087719298,1.89262868615,6,5,3,21.375,11.3791201329,7,23,22,0,1,2,0,9,0,28,6,5,17,1,8,13,3,0,6,10,1,1,1,4.15574226399,70,5.92557142857,1.5122318176,107,1.59813084112
6442,3,1,5,56,39.2857142857,1,20,7,1,0,0,3.92857142857,1.88638319502,2,1,0,11.2,8.28009661779,1,5,8,4,2,0,0,5,0,9,1,0,5,0,3,0,2,0,1,3,1,0,0,1.37770548681,21,5.15285714286,0,44,1.27272727273
6443,3,2,6,148,43.4459459459,10,54,33,8,2,0,4.34459459459,2.31737840925,4,2,2,24.6666666667,30.3626232215,4,23,26,3,3,1,0,15,1,32,8,1,4,1,4,2,3,2,3,6,0,0,0,2.61818867456,49,6.16979591837,4.31829278569,86,1.72093023256
6444,3,3,10,140,45.5714285714,8,56,26,15,3,1,4.55714285714,2.47947380288,6,2,1,14.1,7.95550124128,5,23,15,1,1,0,2,15,0,28,3,0,8,0,8,11,3,7,2,7,0,0,2,2.45356348966,52,5.42903846154,2.01630909013,89,1.57303370787
6445,3,3,7,165,47.5757575758,13,74,41,13,6,2,4.75757575758,2.49181957993,6,4,3,23.7142857143,14.5672262848,5,22,21,2,1,1,0,10,2,34,4,6,6,4,12,3,3,2,5,14,2,1,3,2.66511182098,64,5.601875,5.18195134283,106,1.55660377358
6446,3,3,10,135,38.0,4,35,15,2,0,0,3.8,1.75686287575,6,3,1,13.5,8.04052237109,4,16,19,2,7,0,2,6,1,23,3,4,10,4,5,11,2,2,0,1,0,1,2,1.85775616032,47,5.08255319149,0,83,1.6265060241
6447,3,2,8,103,43.1067961165,6,39,18,4,0,0,4.31067961165,2.01965404829,6,2,0,13.0,6.2449979984,0,3,6,0,0,0,1,0,0,2,0,89,0,0,0,1,0,0,0,1,0,0,0,1.47909445961,45,4.99955555556,0,63,1.63492063492
6448,3,2,6,116,45.4310344828,8,45,31,7,2,0,4.54310344828,2.41873931007,4,1,1,19.5,19.2505411179,6,19,17,2,1,1,1,5,0,23,3,4,10,1,4,6,3,1,2,3,0,0,1,1.31866280216,41,5.8287804878,4.96686604615,70,1.65714285714
6449,3,0,2,10,29.0,0,2,0,0,0,0,2.9,1.19721899974,0,0,0,5.0,5.0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0.192879750885,2,4.375,0,8,1.25
6450,3,2,6,112,39.375,3,39,12,3,0,0,3.9375,1.86615782962,4,3,2,18.6666666667,10.9797793947,3,16,9,2,2,0,1,11,0,18,2,5,9,0,9,7,4,1,1,5,0,0,3,2.5962399287,38,5.57184210526,1.5122318176,65,1.72307692308
6451,3,1,4,47,42.7659574468,6,17,11,3,1,0,4.27659574468,2.46454976627,2,2,1,11.75,11.0538454847,3,7,4,0,5,0,0,2,0,8,2,1,3,0,2,3,1,1,1,0,0,0,0,1.53754306084,10,6.321,1.00815454506,37,1.27027027027
6452,3,1,4,65,41.5384615385,3,24,8,3,1,0,4.15384615385,1.97033284966,3,3,0,16.25,9.49670995661,1,9,12,1,2,0,0,2,0,18,1,0,3,2,1,1,0,0,3,2,2,0,0,0.930954742053,30,5.66766666667,0,47,1.3829787234
6453,3,1,4,117,40.5982905983,5,33,17,3,0,0,4.05982905983,1.80655224254,2,2,2,29.25,28.1191660616,5,16,13,4,4,0,2,7,0,15,4,2,12,0,5,6,4,0,8,0,0,0,4,1.31865614912,41,5.57487804878,2.01630909013,61,1.91803278689
6454,3,2,3,27,41.4814814815,4,10,5,0,0,0,4.14814814815,1.89541356769,2,0,0,9.0,6.68331255192,0,5,5,0,1,0,0,1,0,5,0,2,2,0,0,1,1,2,1,1,0,0,0,0.558379003356,7,5.74142857143,0,21,1.28571428571
6455,3,3,11,193,47.5647668394,6,84,53,21,5,1,4.75647668394,2.60363768375,9,6,3,17.5454545455,8.1727222166,6,28,25,4,9,1,0,12,1,35,6,9,10,2,8,9,8,1,0,9,3,0,0,2.24503472901,69,6.27855072464,3.45463422855,120,1.60833333333
6456,3,1,4,41,39.756097561,2,10,6,1,0,0,3.9756097561,1.76759447948,1,1,0,10.25,8.67107259801,0,6,5,1,0,1,0,1,0,8,1,0,2,1,2,1,1,0,3,3,0,0,2,0.683705489584,13,6.12153846154,1.72731711428,28,1.46428571429
6457,3,2,6,137,42.5547445255,11,54,24,5,1,0,4.25547445255,2.072328887,5,3,2,22.8333333333,16.0874347102,4,14,23,0,4,0,0,6,3,18,9,3,12,1,10,9,2,2,3,5,2,0,0,1.60358681375,46,5.67434782609,3.45463422855,79,1.73417721519
6458,3,1,7,76,41.0526315789,1,24,8,2,0,0,4.10526315789,1.82996500781,4,0,0,10.8571428571,6.01019541942,5,8,10,0,2,0,3,3,0,9,2,0,5,2,6,8,4,3,1,1,0,0,0,1.59785424819,18,5.73111111111,1.5122318176,50,1.52
6459,3,2,5,71,43.0985915493,4,26,12,4,0,0,4.30985915493,2.16855151983,4,1,0,14.2,7.35934779719,3,8,10,2,2,0,0,4,0,13,0,0,7,1,2,4,1,2,1,3,1,1,0,1.3677769095,30,5.521,0,54,1.31481481481
6460,3,2,14,168,40.5952380952,8,55,25,5,1,0,4.05952380952,2.03473543117,10,2,1,12.0,6.9178857216,4,23,20,2,3,1,0,11,0,34,6,6,15,3,8,13,1,0,3,8,0,0,2,2.86528462315,58,6.26465517241,5.47094331868,90,1.86666666667
6461,3,2,6,66,42.7272727273,1,24,9,2,0,0,4.27272727273,1.90985665628,4,0,0,11.0,5.47722557505,3,10,7,0,1,1,0,7,0,10,3,0,4,0,5,7,2,0,0,0,0,0,0,0.681354225641,20,5.5495,1.5122318176,46,1.4347826087
6462,3,3,5,73,40.9589041096,3,24,12,1,1,0,4.09589041096,2.02185547045,4,2,0,14.6,8.59302042358,1,11,12,3,1,0,0,5,1,15,3,1,4,2,2,5,2,1,1,0,0,0,0,1.01784759765,20,6.116,3.59913021648,47,1.55319148936
6463,3,3,9,104,45.4807692308,10,40,17,10,6,3,4.54807692308,2.9358176701,4,2,0,11.5555555556,6.32650704244,5,9,15,6,1,0,1,8,0,18,1,1,12,2,4,6,0,8,0,2,0,0,0,3.08701014526,40,5.45775,0,71,1.46478873239
6464,3,1,5,64,38.90625,3,12,8,1,0,0,3.890625,1.71933161155,3,2,0,12.8,7.93473376995,2,11,4,1,3,0,0,4,0,14,3,0,2,1,4,3,0,2,1,1,0,1,2,0.716124286929,25,5.1136,2.59097567141,43,1.48837209302
6465,3,2,6,80,46.5,0,32,21,4,1,1,4.65,2.37124119611,4,3,0,13.3333333333,7.97217382873,6,14,7,4,0,0,0,3,0,12,9,0,1,0,7,1,1,1,3,3,0,0,2,1.17152103572,30,7.16366666667,3.45463422855,40,2.0
6466,3,2,7,126,39.5238095238,12,34,16,4,0,0,3.95238095238,1.96715893758,6,4,2,18.0,9.4264066779,9,14,15,0,3,0,2,9,0,13,2,9,9,6,12,1,3,2,7,7,0,0,1,2.36823923399,35,5.42171428571,0,76,1.65789473684
6467,3,1,6,81,39.3827160494,3,24,9,4,0,0,3.93827160494,2.04539531028,2,2,1,13.6666666667,9.91071249821,1,10,17,2,0,1,1,2,0,13,5,0,9,0,2,9,1,2,1,1,0,0,1,1.53101154436,27,5.57814814815,1.5122318176,52,1.55769230769
6468,3,2,6,76,45.3947368421,7,28,18,9,1,0,4.53947368421,2.61503748589,5,1,0,12.8333333333,6.54259547546,2,10,10,1,1,0,0,8,0,13,4,0,4,2,3,0,2,5,3,5,1,0,0,1.25949119178,29,5.61310344828,0,50,1.52
6469,3,1,4,81,41.6049382716,8,29,14,2,1,1,4.16049382716,2.05217439636,3,2,2,20.25,12.930100541,2,9,13,0,1,0,0,4,0,11,2,5,9,0,3,3,4,2,1,8,0,1,3,1.24142150558,22,5.04636363636,0,49,1.65306122449
6470,3,2,7,112,44.375,10,45,27,6,2,0,4.4375,2.47066118006,6,3,0,16.2857142857,7.04504457482,3,14,16,0,1,0,0,4,0,25,4,8,6,2,6,2,4,4,1,10,0,0,4,2.63898953232,36,6.42055555556,2.59097567141,69,1.6231884058
6471,3,1,5,74,38.9189189189,2,24,11,0,0,0,3.89189189189,1.91295201529,4,1,1,14.8,8.97552226893,3,10,8,0,2,0,1,4,0,13,1,0,9,1,3,3,2,0,0,8,0,0,4,1.0891648365,24,5.40333333333,0,50,1.48
6472,3,3,15,188,50.1595744681,15,96,57,17,6,2,5.01595744681,2.6436809208,9,5,0,12.8,7.91791218272,12,24,15,3,2,1,0,15,0,37,13,5,7,5,12,14,3,6,2,4,2,1,1,2.66826922939,68,6.41117647059,5.83052460328,125,1.504
6473,3,2,4,60,43.6666666667,3,23,14,3,0,0,4.36666666667,2.29934896215,3,1,1,15.0,12.6688594593,1,10,12,0,0,1,0,2,0,13,2,1,3,1,1,0,1,0,3,5,2,0,1,0.884361566329,19,6.18263157895,1.72731711428,36,1.66666666667
