id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,beauty_score,vocabulory_score,maturity_score,bag_of_words_score,uniq_score,TTR
12224,5,3,9,137,47.5182481752,13,58,30,13,4,2,4.75182481752,2.5431020367,7,4,1,15.5555555556,8.04309380927,5,20,17,1,2,1,0,19,0,23,5,12,5,1,7,6,2,0,3,11,0,0,3,1.73941855282,53,6.29094339623,0.607031709799,77,1.77922077922
12225,5,3,8,184,48.8043478261,7,84,48,22,6,1,4.88043478261,2.64819720637,7,7,3,23.0,10.2713192921,8,31,23,0,2,0,1,20,0,37,12,4,7,6,4,4,2,3,3,8,2,0,4,2.6703204675,74,5.95824324324,3.97947581715,105,1.75238095238
12226,5,4,12,257,44.7470817121,10,103,49,21,4,2,4.47470817121,2.37835749776,8,7,4,21.5,17.8908729059,16,19,27,3,8,0,1,14,0,40,14,15,23,14,13,14,9,3,3,12,2,1,4,5.2130455352,106,5.55132075472,0,138,1.86231884058
12227,5,1,2,20,40.5,3,4,3,1,0,0,4.05,1.76142884584,1,1,0,10.0,10.0,1,1,1,0,0,0,0,2,0,1,2,2,2,1,0,5,0,1,1,0,0,0,1,0.214245435209,9,5.19777777778,0.101171951633,17,1.17647058824
12228,5,3,8,129,44.9612403101,4,61,21,3,0,0,4.49612403101,1.94102111902,6,3,2,16.125,9.82900681656,5,24,15,0,2,1,0,1,1,32,7,2,2,6,4,6,4,2,3,7,2,0,3,1.33420283509,57,5.89771929825,0.404687806533,64,2.015625
12229,5,3,8,141,45.3191489362,5,62,29,9,2,0,4.53191489362,2.31625680629,6,2,2,17.625,9.45961812126,7,18,15,0,5,0,0,9,0,20,11,6,11,8,5,8,5,2,4,6,1,0,1,3.39393525284,56,5.52857142857,0,86,1.63953488372
12230,5,3,9,116,43.275862069,8,50,19,5,0,0,4.3275862069,2.17005654933,5,2,2,12.8888888889,8.96219770226,4,11,15,0,3,0,2,9,1,21,2,9,5,6,8,6,2,2,3,2,1,0,1,2.7789980029,46,5.62260869565,0,76,1.52631578947
12231,5,4,18,213,48.4037558685,6,91,61,27,5,0,4.84037558685,2.65338229325,12,4,1,11.9444444444,8.5470737177,8,24,25,2,3,1,0,15,0,38,12,2,16,12,11,3,6,4,4,21,3,1,4,4.71165682991,79,6.03873417722,4.97434477143,105,2.02857142857
12232,5,3,8,130,47.6153846154,13,53,33,16,4,0,4.76153846154,2.5963714876,5,2,2,16.25,12.4272885216,7,16,16,0,3,0,2,9,0,29,5,12,2,4,5,7,3,2,1,6,1,0,2,2.3773092134,39,6.00128205128,0,74,1.75675675676
12233,5,3,11,158,45.7594936709,5,73,23,11,8,2,4.57594936709,2.51693450134,8,3,2,14.5454545455,7.70317096884,6,26,21,0,3,2,0,11,1,39,5,5,7,2,6,0,2,2,2,14,1,0,1,2.49059205723,59,6.30457627119,0,83,1.90361445783
12234,5,1,4,71,38.3098591549,4,21,3,1,0,0,3.83098591549,1.6034419718,2,2,2,17.75,13.2358414919,4,8,10,0,0,0,0,0,0,17,1,4,5,3,0,2,0,1,0,11,1,0,2,1.31090637776,21,4.96619047619,2.98460686286,34,2.08823529412
12235,5,3,8,157,42.9299363057,6,57,20,7,4,0,4.29299363057,2.12210933555,6,3,2,19.625,14.2384821874,9,12,19,2,9,0,0,6,1,23,4,5,12,6,9,10,1,5,2,7,1,3,2,1.89100226053,66,5.38333333333,4.97434477143,94,1.67021276596
12236,5,3,9,117,48.1196581197,4,56,23,12,3,1,4.81196581197,2.40664175783,5,3,0,13.0,6.74948557711,5,18,15,1,3,0,0,10,1,23,8,7,4,6,4,1,0,0,0,8,2,0,0,1.08080471775,56,6.33428571429,4.38416362368,69,1.69565217391
12237,5,2,3,62,43.2258064516,8,27,9,3,1,0,4.32258064516,2.0467823092,2,1,1,20.6666666667,20.1549552771,3,9,9,0,0,0,0,4,0,16,1,3,2,5,2,1,1,1,0,5,1,0,0,1.40258600426,23,5.71173913043,2.98460686286,40,1.55
12238,5,1,5,66,38.1818181818,6,22,8,2,0,0,3.81818181818,2.05245886989,3,2,0,13.2,8.47112743382,2,7,12,0,2,0,0,7,0,10,1,2,7,0,2,1,0,0,3,6,1,0,0,1.71079923259,20,6.638,0.202343903266,40,1.65
12239,5,2,7,125,45.36,10,44,22,13,5,1,4.536,2.55754418497,4,3,3,17.8571428571,8.06099198838,9,12,10,0,7,0,0,11,0,23,5,4,6,4,4,0,6,0,1,10,1,1,3,1.53039631196,45,6.53488888889,0.404687806533,60,2.08333333333
12240,5,4,15,179,47.7653631285,14,80,43,18,2,2,4.77653631285,2.4735243615,9,2,0,12.0,5.22812904712,6,17,15,3,5,2,0,16,1,22,14,11,9,7,7,10,3,3,2,16,3,0,3,3.01355867589,78,5.60935897436,0.607031709799,95,1.88421052632
12241,5,4,11,176,43.9204545455,9,68,34,11,0,0,4.39204545455,2.16194206826,9,3,1,16.0,7.36082999273,6,17,16,2,4,1,0,13,2,24,12,5,18,10,8,16,1,0,5,7,1,0,1,2.69611245622,66,5.41606060606,4.97434477143,94,1.87234042553
12242,5,4,10,241,50.1244813278,19,107,71,28,12,0,5.01244813278,2.68247604494,9,6,2,24.1,14.9963328851,2,25,30,5,7,1,0,5,2,45,12,16,12,14,11,8,3,5,4,18,5,1,5,3.39116714335,103,5.75194174757,9.86436815328,102,2.36274509804
12243,5,3,10,166,46.686746988,8,68,43,10,1,0,4.6686746988,2.32088946956,9,4,1,16.6,7.33757453114,11,15,18,0,4,1,0,14,1,30,9,7,8,14,6,7,1,2,2,9,0,1,2,2.35379108489,55,6.03927272727,9.45968034674,82,2.0243902439
12244,5,4,13,201,44.2786069652,15,80,27,14,4,0,4.42786069652,2.17163991041,10,5,1,15.4615384615,7.42775858743,2,28,28,2,1,1,0,21,0,35,9,14,5,5,15,16,1,2,0,13,2,2,7,3.48681485191,85,5.98152941176,0.3035158549,111,1.81081081081
12245,5,1,9,114,44.3859649123,10,45,22,7,2,0,4.43859649123,2.33114764444,4,3,1,13.0,9.43986817234,4,17,18,0,0,1,1,8,1,22,2,7,8,3,5,5,1,3,0,10,0,1,0,2.8998215005,43,6.55395348837,0,72,1.58333333333
12246,5,2,9,122,43.0327868852,6,47,22,3,0,0,4.30327868852,2.01600760961,7,2,0,13.5555555556,6.20234921642,4,13,17,0,2,1,1,3,0,28,2,2,10,2,5,10,1,4,0,12,1,1,2,2.22069312594,42,5.72095238095,0.3035158549,64,1.90625
12247,5,3,9,168,42.5595238095,5,61,29,7,2,1,4.25595238095,2.19688681147,8,5,2,18.6666666667,8.27311576399,9,14,23,3,4,0,0,8,0,29,4,3,16,2,10,16,5,3,1,6,1,2,1,3.82203033226,61,5.72098360656,0,99,1.69696969697
12248,5,3,14,218,44.7247706422,9,80,43,14,5,2,4.47247706422,2.39847768769,9,5,2,15.5714285714,9.89743318611,9,33,27,2,4,0,0,17,0,42,13,1,14,9,9,13,3,2,2,10,1,0,4,3.26547668275,95,5.98642105263,0,109,2.0
12249,5,1,2,24,39.1666666667,2,6,2,2,0,0,3.91666666667,1.93180849412,1,1,0,12.0,12.0,2,1,2,0,2,0,0,2,0,3,1,1,2,0,3,1,0,0,0,1,0,0,0,0.243045396125,9,5.80444444444,0,21,1.14285714286
12250,5,2,4,76,42.5,13,31,10,3,2,1,4.25,2.22785397487,3,3,1,19.5,11.5433963806,3,6,12,0,2,1,0,13,1,7,3,22,0,2,3,5,0,2,0,4,0,0,1,2.34585457014,16,5.72,0,47,1.6170212766
12251,5,3,7,200,40.4,8,59,21,6,2,0,4.04,1.85894550538,6,5,4,28.5714285714,17.6137701234,5,22,25,4,5,0,2,14,0,36,4,4,16,9,16,3,3,1,7,10,0,1,4,4.81126642552,74,5.52986486486,0.708203661432,98,2.04081632653
12252,5,3,12,157,46.3057324841,9,70,34,13,2,1,4.63057324841,2.38931012521,8,5,1,13.0833333333,10.0785112437,8,23,22,0,3,0,0,15,0,27,6,12,7,5,7,10,7,3,2,2,2,0,0,3.35648590943,64,6.57390625,0.3035158549,90,1.74444444444
12253,5,3,10,104,46.8269230769,6,43,23,8,1,0,4.68269230769,2.29927984959,3,2,0,10.4,6.45290632196,4,8,12,3,2,0,0,8,0,25,4,4,6,10,8,5,0,3,3,1,0,0,1,2.01015041917,43,5.6723255814,3.97947581715,49,2.12244897959
12254,5,1,7,49,44.8979591837,5,19,9,5,1,0,4.48979591837,2.38154754466,0,0,0,7.0,3.42261387163,2,5,5,0,1,0,0,4,2,9,4,3,2,0,2,2,4,0,2,3,0,0,0,0.831659854759,18,5.37333333333,0.202343903266,35,1.4
12255,5,2,7,133,44.2105263158,17,48,23,10,0,0,4.42105263158,2.13275510505,5,4,3,19.0,10.7038043971,5,18,18,1,4,0,0,14,1,18,11,0,5,1,6,4,0,2,10,2,4,0,0,2.57530221779,51,5.48882352941,0.202343903266,87,1.52873563218
12256,5,4,6,199,47.8391959799,11,86,48,26,4,1,4.78391959799,2.57386686131,5,4,3,33.1666666667,25.6152081563,13,22,24,3,3,2,2,8,0,35,10,11,8,6,11,10,3,4,1,8,1,0,9,3.33873729574,76,6.43736842105,4.38416362368,107,1.85981308411
12257,5,3,8,80,46.5,3,34,14,7,1,0,4.65,2.289768105,4,0,0,10.0,5.17204021639,5,11,8,0,1,0,0,6,1,15,3,1,2,2,8,4,5,2,1,2,0,1,1,1.63227883358,36,5.20972222222,0,50,1.6
12258,5,1,3,34,37.6470588235,0,8,3,2,0,0,3.76470588235,2.06057984675,1,1,0,11.3333333333,10.3387082795,1,6,4,0,0,0,0,3,1,9,1,0,1,0,2,0,0,0,0,4,0,0,2,1.05832469029,11,6.34909090909,0,27,1.25925925926
12259,5,2,8,75,42.9333333333,6,30,11,3,1,0,4.29333333333,2.18578536404,4,0,0,9.375,4.18143217092,3,11,11,0,1,4,0,6,0,10,2,1,4,2,2,0,5,1,3,5,0,0,1,1.4247997265,21,5.72619047619,0,48,1.5625
12260,5,2,3,81,42.5925925926,7,30,17,7,0,0,4.25925925926,2.28461034849,2,2,1,27.0,22.9056033901,5,7,10,0,0,0,0,7,0,12,2,1,10,3,5,5,0,1,1,9,1,0,2,1.51353588025,23,5.81782608696,2.98460686286,42,1.92857142857
12261,5,3,6,149,47.1812080537,8,59,35,18,4,1,4.71812080537,2.57870839478,5,3,3,24.8333333333,17.1407571465,8,17,18,1,4,1,1,10,1,26,8,6,5,8,2,4,4,2,3,7,1,1,5,1.92687635106,55,6.22236363636,0,93,1.60215053763
12262,5,2,6,95,42.6315789474,8,32,19,5,1,0,4.26315789474,2.32566863557,4,3,1,15.8333333333,10.5105766836,4,5,16,0,3,0,3,6,0,11,3,8,10,4,5,5,1,2,0,6,0,0,2,2.25960312651,30,6.21366666667,2.98460686286,54,1.75925925926
12263,5,4,18,250,45.6,8,107,50,17,5,0,4.56,2.30382953408,12,3,3,13.8888888889,8.74889763779,6,33,22,2,5,1,0,20,1,38,17,5,14,12,15,12,5,3,2,17,1,2,8,4.5678186877,104,5.56317307692,4.97434477143,130,1.92307692308
12264,5,2,5,137,41.0218978102,16,49,18,6,3,0,4.10218978102,2.12576862062,4,3,2,28.0,17.1230838344,3,17,15,3,1,1,0,12,0,17,8,10,11,9,9,7,1,2,6,6,1,0,2,3.24373980028,40,5.1105,7.95895163429,68,2.01470588235
12265,5,2,5,101,42.7722772277,3,36,13,6,0,0,4.27722772277,1.9601980098,4,3,1,20.2,6.79411510059,3,12,14,2,2,1,0,5,1,15,5,3,8,3,2,4,3,0,2,6,0,2,4,1.13696264129,43,5.77604651163,3.28812271776,65,1.55384615385
12266,5,2,7,124,44.435483871,5,51,27,6,2,0,4.4435483871,2.25346136412,6,3,2,17.7142857143,10.2080400485,3,22,17,1,2,0,0,10,0,29,5,2,2,3,5,0,2,2,5,5,2,0,2,2.299813554,42,6.03023809524,0.404687806533,64,1.9375
12267,5,2,6,85,42.9411764706,4,32,13,2,1,0,4.29411764706,2.02850830375,4,2,1,14.1666666667,9.04464236748,3,9,10,2,1,0,0,6,0,12,4,3,5,6,3,1,1,3,2,8,0,0,3,1.94673157948,34,5.90323529412,0,49,1.73469387755
12268,5,2,6,96,44.375,12,37,20,7,0,0,4.4375,2.20913176563,5,2,1,16.0,9.01849950565,2,11,14,1,1,0,2,10,0,11,4,11,6,4,2,7,1,1,2,5,0,0,1,2.24678476857,39,5.69282051282,0,64,1.5
12269,5,4,11,232,48.8793103448,17,103,56,24,3,0,4.88793103448,2.34390266085,10,5,5,21.0909090909,13.2009265891,12,27,32,2,2,0,1,23,1,51,15,10,6,7,8,10,7,0,3,12,1,0,4,2.8448137489,91,5.90483516484,0,115,2.01739130435
12270,5,4,15,307,46.6123778502,31,135,65,29,6,1,4.66123778502,2.44466120301,14,9,5,20.7333333333,10.279213113,18,30,31,1,6,3,0,22,1,57,17,24,19,15,16,16,1,1,4,19,1,1,10,8.36425866312,104,5.90740384615,11.9384274514,139,2.20863309353
12271,5,1,4,44,40.4545454545,0,14,4,0,0,0,4.04545454545,1.59875744564,2,1,0,11.0,7.90569415042,0,5,8,1,1,0,0,2,0,6,2,0,5,1,1,2,2,0,2,2,0,0,0,0.425891837295,21,5.34666666667,0.101171951633,33,1.33333333333
12272,5,3,12,191,45.5497382199,8,75,42,17,2,0,4.55497382199,2.38765771027,9,4,1,15.9166666667,7.27390694347,3,27,21,1,8,1,2,14,1,34,8,9,5,6,9,6,6,6,4,9,2,1,1,4.26742836798,71,5.79323943662,3.97947581715,111,1.72072072072
12273,5,4,11,201,42.3880597015,3,70,35,9,1,0,4.23880597015,2.11487270708,8,2,1,18.2727272727,16.863575104,9,31,27,2,7,3,0,12,0,35,13,3,8,7,8,14,6,3,2,2,2,0,2,4.00604685939,65,5.816,6.47507348388,97,2.07216494845
12274,5,1,6,81,42.5925925926,7,31,13,2,0,0,4.25925925926,1.96709034984,5,1,0,13.5,6.99404508612,5,9,8,1,1,0,1,5,0,10,3,9,3,4,2,1,5,0,1,9,0,1,2,1.70528761465,20,4.888,2.98460686286,55,1.47272727273
12275,5,1,4,72,40.5555555556,3,22,11,4,0,0,4.05555555556,2.09552769171,3,2,1,18.0,14.7139389696,4,8,9,2,3,0,0,4,0,11,3,2,5,4,3,0,1,2,2,2,0,0,3,1.79920192978,22,6.15409090909,0.202343903266,45,1.6
12276,5,4,11,166,47.3493975904,13,72,42,14,3,0,4.73493975904,2.27281343393,9,3,1,15.5454545455,8.22815163563,8,24,20,3,1,0,0,10,0,32,11,8,6,9,8,4,2,5,4,11,2,2,2,2.57231284616,69,5.84289855072,0.607031709799,85,1.95294117647
12277,5,2,7,79,42.2784810127,5,23,9,5,0,0,4.22784810127,1.88753921398,4,1,0,11.2857142857,5.99319341812,8,8,11,0,1,0,0,3,0,17,2,3,5,3,3,7,0,2,1,0,1,1,0,0.892131896136,27,5.06296296296,2.98460686286,53,1.49056603774
12278,5,3,10,182,42.6923076923,4,56,20,8,3,0,4.26923076923,1.93514699187,9,3,3,18.2,9.50578771065,9,14,19,3,2,1,0,9,1,22,6,4,25,9,13,4,4,3,16,7,1,1,2,3.34380721574,84,5.01464285714,0,91,2.0
12279,5,2,3,53,40.1886792453,11,17,8,0,0,0,4.01886792453,1.80267499991,2,2,0,17.6666666667,6.34209919681,1,4,6,1,1,0,1,8,2,7,2,4,1,5,2,4,0,0,1,3,0,1,1,1.38100039969,18,5.12833333333,0,35,1.51428571429
12280,5,2,7,121,42.3966942149,13,45,13,5,1,0,4.23966942149,1.89747548684,6,5,1,17.2857142857,8.36172035809,2,14,15,3,2,0,0,3,1,17,6,24,9,6,7,5,0,3,2,4,0,0,7,2.09377378831,48,5.42083333333,2.98460686286,64,1.890625
12281,5,3,13,139,42.5179856115,5,50,23,8,0,0,4.25179856115,2.1199313811,7,1,1,10.6923076923,9.01609343499,4,13,19,1,4,1,0,6,2,21,8,5,14,8,8,9,4,2,2,7,1,0,1,2.55964286805,58,5.69413793103,3.97947581715,72,1.93055555556
12282,5,3,8,171,43.4502923977,8,70,28,11,3,0,4.34502923977,2.23691393883,6,5,4,21.375,12.2263802902,15,14,19,0,4,1,0,8,0,29,6,10,13,6,14,16,2,1,2,2,2,2,3,2.74676520763,60,5.56233333333,2.98460686286,99,1.72727272727
12283,5,2,9,94,46.2765957447,4,40,19,6,1,0,4.62765957447,2.21909621511,5,1,0,10.4444444444,5.1878300133,1,13,10,0,1,0,0,7,0,17,7,1,8,5,4,7,0,1,0,9,0,0,2,1.01403372072,36,6.58361111111,4.38416362368,53,1.77358490566
12284,5,2,9,112,46.1607142857,3,47,21,6,2,1,4.61607142857,2.17788034696,6,2,0,12.4444444444,5.87104213939,6,13,11,0,4,0,0,6,0,24,8,0,6,5,7,7,0,3,0,4,1,0,1,1.3649375263,54,5.85648148148,4.97434477143,71,1.57746478873
12285,5,2,5,82,45.0,5,33,14,5,2,1,4.5,2.24020501707,3,2,2,16.4,14.3471251476,3,8,9,0,1,1,1,5,0,13,3,4,7,5,4,5,0,1,2,5,1,0,5,0.878079908194,31,5.41064516129,4.97434477143,59,1.38983050847
12286,5,1,1,29,42.7586206897,4,11,3,1,0,0,4.27586206897,1.86885281321,1,1,1,29.0,0.0,2,3,3,0,0,1,0,2,0,6,0,5,1,0,1,3,0,0,1,1,0,1,0,0.594042299887,10,5.235,0,27,1.07407407407
12287,5,3,9,116,45.9482758621,9,46,27,10,0,0,4.59482758621,2.27262900156,6,2,0,13.0,6.53197264742,3,15,13,1,4,0,0,4,3,22,9,5,8,5,1,3,1,1,4,6,1,0,1,2.80281279244,49,5.63428571429,0.404687806533,64,1.8125
12288,5,2,6,74,44.5945945946,7,29,16,4,0,0,4.45945945946,2.20950120937,5,0,0,12.3333333333,5.87839736285,4,7,8,0,2,0,0,9,0,13,4,7,0,6,5,4,0,1,1,3,0,0,4,1.2515640379,23,5.83260869565,3.18695076613,40,1.85
12289,5,1,3,40,40.25,1,13,5,2,1,0,4.025,2.28133451723,2,1,0,13.3333333333,9.9777530314,2,6,6,0,1,0,0,2,0,8,2,0,4,1,0,2,0,1,0,2,0,0,3,0.891710927734,15,6.23933333333,0.202343903266,26,1.53846153846
12290,5,3,9,159,44.5283018868,11,56,26,13,1,0,4.45283018868,2.21244498811,7,5,1,17.6666666667,9.48683298051,8,20,18,1,4,2,0,7,0,35,6,2,7,7,6,12,4,2,1,10,0,1,0,2.05146896671,71,5.61732394366,0.3035158549,85,1.87058823529
12291,5,3,10,138,44.4927536232,20,61,22,9,0,0,4.44927536232,2.07899633199,8,2,1,13.8,7.35934779719,3,24,14,0,3,2,0,11,0,26,6,20,5,3,0,8,1,3,3,8,3,0,2,3.38937699209,40,5.40825,0,76,1.81578947368
12292,5,2,5,71,40.4225352113,1,25,8,2,1,0,4.04225352113,1.99597179853,2,2,1,14.2,11.3736537665,2,13,8,2,1,0,0,4,1,12,3,0,4,3,4,2,1,0,2,4,0,0,3,1.59703976728,28,5.83321428571,2.98460686286,42,1.69047619048
12293,5,3,9,169,42.426035503,10,56,24,8,1,0,4.2426035503,2.0514995306,6,6,3,18.7777777778,10.7473798127,9,23,12,4,7,0,0,11,1,29,5,9,13,2,9,8,1,2,7,6,3,2,2,2.02389943321,72,5.28444444444,0,96,1.76041666667
12294,5,0,5,87,39.0804597701,3,23,7,0,0,0,3.90804597701,1.58211062963,3,3,2,17.4,13.7346277707,6,5,9,3,1,0,0,1,1,13,1,0,14,2,9,0,0,1,6,4,0,3,0,1.56947866867,34,5.20911764706,0,54,1.61111111111
12295,5,3,9,154,42.2727272727,4,59,20,9,2,0,4.22727272727,2.17689209196,7,3,1,17.1111111111,10.4077369132,8,21,15,2,4,1,1,7,0,37,2,0,12,5,9,15,3,1,1,0,2,0,2,2.74810485259,60,5.95733333333,0.505859758166,77,2.0
12296,5,4,12,193,42.9533678756,3,70,33,9,4,0,4.29533678756,2.28920223903,7,6,3,16.0833333333,12.8092306127,10,29,27,2,5,0,0,11,0,28,13,2,17,6,7,9,6,1,0,9,2,0,1,2.69852025343,73,5.43630136986,0,94,2.05319148936
12297,5,3,17,218,49.7247706422,19,101,61,28,8,2,4.97247706422,2.68794446535,8,5,3,12.8235294118,12.3251788872,8,18,25,1,8,0,0,17,1,38,19,12,6,16,13,11,2,2,2,8,0,3,3,3.60035546652,91,5.81857142857,0.505859758166,130,1.67692307692
12298,5,2,4,92,43.2608695652,2,38,13,4,1,0,4.32608695652,2.06546004056,2,2,1,23.0,25.1694258973,3,13,14,2,2,1,0,3,0,16,5,1,6,2,5,3,2,3,3,4,3,0,0,2.01262726293,43,5.8411627907,0,64,1.4375
12299,5,4,17,263,48.2509505703,5,114,62,31,5,0,4.82509505703,2.50492215648,12,5,2,15.4705882353,7.212062176,14,30,36,3,7,2,1,14,0,64,14,0,9,10,10,6,5,4,5,17,2,2,2,3.47495664337,109,6.24935779817,0.404687806533,124,2.12096774194
12300,5,2,6,103,43.0097087379,4,41,20,3,1,0,4.30097087379,2.14583477726,5,3,1,17.1666666667,10.1885011437,4,13,12,3,2,0,1,1,1,19,1,1,8,1,5,1,5,3,2,12,0,0,4,2.46201247461,38,5.86131578947,0.3035158549,57,1.80701754386
12301,5,1,7,94,44.6808510638,12,36,17,5,0,0,4.46808510638,2.24184125391,5,2,0,13.4285714286,7.0479407906,2,10,15,0,2,2,0,8,1,17,3,13,5,3,2,3,2,4,2,0,0,0,0,3.47316856091,37,5.76459459459,0,70,1.34285714286
12302,5,2,7,117,46.4957264957,12,49,31,13,4,0,4.64957264957,2.6823697684,4,3,2,16.7142857143,11.322724126,9,11,16,1,1,0,0,8,0,20,6,13,7,7,6,2,1,1,1,6,1,0,2,1.97531958967,37,5.90459459459,3.97947581715,72,1.625
12303,5,3,7,116,45.1724137931,5,45,26,8,1,0,4.51724137931,2.29359318868,5,3,1,16.7142857143,8.32748093817,3,17,20,0,1,1,0,8,0,20,5,3,9,3,1,13,1,5,2,3,3,0,0,2.43484023015,45,6.46044444444,0.404687806533,61,1.90163934426
12304,5,1,8,69,37.6811594203,0,16,11,0,0,0,3.76811594203,1.8080288872,3,0,0,8.625,4.76805778069,3,10,4,0,0,0,0,10,0,11,2,0,9,2,1,3,2,1,3,7,0,0,0,3.02376793629,23,4.88652173913,0.3035158549,37,1.86486486486
12305,5,3,8,147,45.9863945578,12,53,28,20,7,2,4.59863945578,2.71389086289,7,4,2,18.375,8.84501978517,6,12,15,3,3,0,1,10,0,20,4,7,16,6,9,5,4,4,4,10,1,0,4,4.01109183843,50,5.4278,2.98460686286,90,1.63333333333
12306,5,2,4,51,42.7450980392,4,20,9,0,0,0,4.27450980392,1.87700219896,2,1,1,13.0,11.2915897906,3,9,6,1,2,0,1,3,0,7,3,5,4,1,1,0,0,1,1,5,0,0,0,1.0092320475,20,6.33,0.3035158549,37,1.37837837838
12307,5,1,18,211,40.4739336493,11,76,20,5,1,0,4.04739336493,1.81727958164,11,3,1,11.7222222222,7.13213039355,13,22,25,0,15,0,0,11,0,31,5,9,17,5,9,2,7,0,7,12,2,3,3,2.75799581291,71,5.49873239437,0,100,2.11
12308,5,2,7,94,45.7446808511,5,36,21,5,1,0,4.57446808511,2.22637832964,5,2,0,13.4285714286,7.06818107249,6,10,8,0,2,1,0,5,1,16,5,3,5,7,4,3,4,0,0,8,0,1,4,1.39139278935,43,6.27651162791,6.27272958062,58,1.62068965517
12309,5,3,13,198,45.7575757576,9,89,42,13,4,0,4.57575757576,2.28697885119,10,4,2,15.2307692308,10.0011833619,7,24,29,0,2,0,1,22,0,31,15,5,6,8,9,12,4,3,2,10,2,0,5,3.65348062384,75,5.68573333333,0,107,1.85046728972
12310,5,3,15,195,43.5897435897,3,69,27,15,3,0,4.35897435897,2.17159710678,10,4,0,13.0,6.71317113343,8,27,17,4,6,1,0,16,0,37,6,2,15,4,11,4,4,1,7,10,1,1,4,3.29594332948,82,5.31841463415,0,98,1.98979591837
12311,5,2,2,28,41.4285714286,2,9,6,1,0,0,4.14285714286,2.01318405838,1,1,1,14.0,14.0,1,3,3,0,1,0,1,2,1,5,1,1,0,2,2,3,0,0,0,0,0,0,1,0.596206032858,8,4.9525,0.101171951633,25,1.12
12312,5,3,6,180,43.2777777778,20,68,25,13,2,0,4.32777777778,2.18637363481,6,5,4,30.0,10.3601801786,7,21,21,2,6,1,1,7,1,28,4,24,8,2,11,8,7,3,4,3,0,0,8,4.02832962458,56,5.48053571429,0,101,1.78217821782
12313,5,3,12,173,43.4682080925,14,63,31,10,1,0,4.34682080925,2.21935297433,10,3,0,14.4166666667,6.49946579001,5,17,18,5,3,1,0,12,1,21,10,10,16,11,8,5,3,4,2,11,0,2,4,3.71870682863,74,5.5877027027,7.5711143898,80,2.1625
12314,5,2,8,78,49.8717948718,4,33,22,10,3,1,4.98717948718,2.46794298774,3,1,0,9.75,6.09815545883,6,3,9,0,2,0,0,5,0,9,6,8,8,7,1,9,0,0,2,1,0,2,0,0.455588862673,34,5.11852941176,3.97947581715,45,1.73333333333
12315,5,3,13,126,43.3333333333,6,49,17,5,1,0,4.33333333333,1.95140974682,6,1,0,9.69230769231,4.5806384403,6,15,11,0,3,1,0,15,0,17,11,15,3,3,6,10,2,4,0,1,0,1,0,2.20091226838,53,6.02169811321,0.607031709799,63,2.0
12316,5,2,5,80,44.625,7,28,14,6,1,0,4.4625,2.24422606546,4,2,1,16.4,10.8369737473,4,4,7,2,4,0,3,5,0,6,7,4,6,4,6,10,2,1,1,0,0,1,1,1.67756061637,36,5.32722222222,0,44,1.81818181818
12317,5,1,8,125,42.72,10,46,18,11,1,1,4.272,2.26607519165,5,2,2,15.75,9.10700280004,5,14,18,1,1,3,1,11,0,24,2,9,10,5,2,7,0,1,0,7,2,0,2,4.4376274936,47,5.80276595745,4.28299167204,76,1.64473684211
12318,5,4,9,154,40.0649350649,4,51,19,4,1,0,4.00649350649,2.02435095141,8,4,2,17.1111111111,8.17101169371,2,19,23,1,3,0,2,6,0,30,3,2,16,6,6,11,7,1,0,8,1,2,1,4.38638623635,58,5.79431034483,0.404687806533,79,1.94936708861
12319,5,2,6,81,42.7160493827,6,33,10,3,2,1,4.27160493827,2.0857393514,3,1,1,13.8333333333,9.78803124002,6,11,12,0,0,0,0,3,0,19,2,2,5,4,4,4,1,0,2,5,1,0,1,1.54065137588,30,5.21133333333,2.98460686286,53,1.52830188679
12320,5,2,5,85,41.1764705882,4,26,11,5,2,1,4.11764705882,2.26994737041,4,2,1,17.0,10.256705124,3,9,9,2,2,0,0,4,0,10,5,0,11,2,5,4,0,2,2,9,0,0,2,1.09699923257,34,5.63058823529,0.202343903266,56,1.51785714286
12321,5,3,15,179,46.5363128492,14,79,37,16,3,0,4.65363128492,2.34224172328,10,4,1,11.9333333333,8.6445872596,14,11,18,4,1,0,0,21,1,24,7,14,11,12,13,7,3,4,1,9,1,1,2,3.52111575759,62,5.6535483871,6.96408268,100,1.79
12322,5,1,4,69,43.3333333333,3,24,12,6,2,0,4.33333333333,2.31787597158,2,2,1,17.25,14.9227175809,1,15,11,0,3,0,0,4,0,15,1,4,1,0,1,4,0,2,3,2,1,0,1,1.19911623779,23,5.80652173913,0,37,1.86486486486
12323,5,3,9,103,44.3689320388,3,42,18,3,0,0,4.43689320388,2.01304521497,6,1,0,11.4444444444,5.45916377624,6,14,8,2,2,0,0,7,0,21,5,3,4,6,6,2,3,2,1,10,1,0,0,2.34378849159,34,5.69235294118,0,56,1.83928571429
