id,set,human_score,mean_word
7121,3,2,8.5
7122,3,2,16.8333333333
7123,3,1,8.0
7124,3,3,9.91666666667
7125,3,3,12.1333333333
7126,3,3,12.1
7127,3,2,11.4285714286
7128,3,2,17.7
7129,3,3,15.4666666667
7130,3,3,37.5
7131,3,3,16.8
7132,3,1,18.0
7133,3,2,30.75
7134,3,1,15.8
7135,3,1,17.25
7136,3,2,13.0
7137,3,0,16.2
7138,3,1,13.4
7139,3,3,13.6666666667
7140,3,2,13.8571428571
7141,3,1,11.25
7142,3,2,14.8333333333
7143,3,2,9.5
7144,3,3,16.8
7145,3,1,27.0
7146,3,2,13.7777777778
7147,3,3,13.0769230769
7148,3,1,14.4285714286
7149,3,3,21.5
7150,3,1,9.0
7151,3,3,18.7142857143
7152,3,1,13.75
7153,3,3,15.1764705882
7154,3,3,13.1111111111
7155,3,3,16.1111111111
7156,3,1,9.2
7157,3,2,15.5
7158,3,2,13.8333333333
7159,3,3,14.8
7160,3,1,24.2857142857
7161,3,3,12.5
7162,3,2,15.5714285714
7163,3,2,14.0
7164,3,2,22.0
7165,3,3,18.875
7166,3,2,17.5
7167,3,3,16.0909090909
7168,3,1,11.5714285714
7169,3,2,12.5555555556
7170,3,1,10.8571428571
7171,3,2,15.25
7172,3,2,19.5
7173,3,3,23.0
7174,3,3,11.75
7175,3,2,18.0
7176,3,1,20.25
7177,3,2,15.625
7178,3,1,17.6
7179,3,1,16.1428571429
7180,3,1,14.0
7181,3,3,15.0714285714
7182,3,1,15.5555555556
7183,3,3,19.7692307692
7184,3,2,12.9166666667
7185,3,3,14.25
7186,3,2,19.3636363636
7187,3,3,12.8333333333
7188,3,3,17.3333333333
7189,3,1,33.0
7190,3,1,16.0
7191,3,1,15.0
7192,3,0,9.0
7193,3,1,12.2857142857
7194,3,1,22.6666666667
7195,3,1,14.3333333333
7196,3,2,13.1428571429
7197,3,3,13.7142857143
7198,3,2,25.0
7199,3,1,9.8
7200,3,2,16.7142857143
7201,3,1,8.2
7202,3,2,20.3333333333
7203,3,1,18.0
7204,3,3,22.125
7205,3,1,8.57142857143
7206,3,1,10.3333333333
7207,3,1,10.5
7208,3,1,17.6666666667
7209,3,3,23.125
7210,3,2,14.5714285714
7211,3,3,17.2
7212,3,3,14.25
7213,3,1,21.6
7214,3,2,22.0
7215,3,2,17.7272727273
7216,3,2,12.4
7217,3,3,18.8888888889
7218,3,3,16.1
7219,3,2,17.3333333333
7220,3,1,51.0
7221,3,1,24.6666666667
7222,3,3,20.1666666667
7223,3,1,5.0
7224,3,3,19.0
7225,3,1,27.3333333333
7226,3,2,15.8333333333
7227,3,1,17.5
7228,3,2,14.8571428571
7229,3,3,13.5
7230,3,1,10.0
7231,3,3,17.0714285714
7232,3,1,7.33333333333
7233,3,1,10.2
7234,3,1,11.3333333333
7235,3,2,14.3333333333
7236,3,1,11.0
7237,3,1,12.2857142857
7238,3,1,10.5
7239,3,2,16.1666666667
7240,3,1,15.6363636364
7241,3,2,10.2857142857
7242,3,2,13.0
7243,3,2,11.4166666667
7244,3,3,17.0833333333
7245,3,2,13.8571428571
7246,3,3,11.0
7247,3,1,12.8571428571
7248,3,3,10.8333333333
7249,3,2,17.8571428571
7250,3,2,18.8333333333
7251,3,1,21.6666666667
7253,3,1,12.75
7254,3,1,16.0
7255,3,2,21.3333333333
7256,3,3,16.0
7257,3,1,10.0
7258,3,1,12.8
7259,3,1,19.6666666667
7260,3,2,15.0
7261,3,2,15.0
7262,3,1,14.0
7263,3,2,15.0
7264,3,1,15.1666666667
7265,3,3,13.1666666667
7266,3,2,18.8333333333
7267,3,2,13.75
7268,3,1,34.0
7269,3,2,14.5714285714
7270,3,1,11.75
7271,3,3,14.6428571429
7272,3,3,19.7
7273,3,2,17.0
7274,3,0,14.0
7275,3,3,17.8571428571
7276,3,2,12.4615384615
7277,3,2,23.0
7278,3,2,16.3636363636
7279,3,1,13.5
7280,3,3,22.5714285714
7281,3,2,17.0
7282,3,1,12.0
7283,3,1,10.0
7284,3,3,18.2
7285,3,3,18.375
7286,3,1,11.6666666667
7287,3,2,21.375
7288,3,1,11.75
7289,3,2,11.625
7290,3,1,13.4285714286
7291,3,2,16.2222222222
7292,3,2,15.2222222222
7293,3,2,11.75
7294,3,2,12.25
7295,3,3,17.375
7296,3,2,14.0
7297,3,1,13.6
7298,3,2,11.2
7299,3,1,9.0
7300,3,2,16.2222222222
7301,3,3,17.2
7302,3,3,22.25
7303,3,2,17.5714285714
7304,3,0,9.25
7305,3,0,5.5
7306,3,1,12.1666666667
7307,3,3,14.0666666667
7308,3,2,12.6
7309,3,3,16.25
7310,3,2,15.8333333333
7311,3,1,12.0
7312,3,2,25.3333333333
7313,3,2,14.6
7314,3,2,15.7
7315,3,3,13.7777777778
7316,3,1,18.3
7317,3,2,21.4285714286
7318,3,1,13.75
7319,3,3,13.7272727273
7320,3,2,17.8571428571
7321,3,2,12.9
7322,3,1,14.5
7323,3,1,15.0
7324,3,1,12.75
7325,3,1,13.5
7326,3,2,14.5714285714
7327,3,2,26.6666666667
7328,3,1,17.0
7329,3,1,11.3333333333
7330,3,2,25.6
7331,3,0,24.0
7332,3,3,11.2857142857
7333,3,2,13.8333333333
7334,3,1,15.0909090909
7335,3,3,19.3076923077
7336,3,3,16.75
7337,3,2,20.25
7338,3,1,17.75
7339,3,2,19.125
7340,3,2,9.14285714286
7341,3,1,8.5
7342,3,1,8.5
7343,3,1,11.5
7344,3,3,15.6666666667
7345,3,1,17.6666666667
7346,3,1,15.3333333333
7347,3,1,13.8
7348,3,0,8.0
7349,3,1,13.8
7350,3,1,26.6666666667
7351,3,1,13.1
7352,3,2,24.1666666667
7353,3,2,9.0
7354,3,3,16.4285714286
7355,3,3,15.5714285714
7356,3,2,12.0
7357,3,1,14.75
7358,3,1,13.5
7359,3,0,33.0
7360,3,2,15.6
7361,3,3,18.7142857143
7362,3,2,20.8
7363,3,1,15.5
7364,3,3,12.4166666667
7365,3,2,14.8333333333
7366,3,3,16.7
7367,3,1,12.1666666667
7368,3,1,10.6
7369,3,1,12.6666666667
7370,3,2,14.75
7371,3,3,16.6
7372,3,3,23.7777777778
7373,3,3,11.2857142857
7374,3,1,15.4
7375,3,2,16.7777777778
7376,3,2,16.6
7377,3,2,13.5
7378,3,2,11.6
7379,3,2,9.33333333333
7380,3,2,16.4
7381,3,3,14.3076923077
7382,3,2,20.375
7383,3,1,14.5
7384,3,1,16.75
7385,3,1,8.83333333333
7386,3,1,10.8
7387,3,3,11.8571428571
7388,3,2,17.5
7389,3,3,22.1818181818
7390,3,1,12.3333333333
7391,3,3,14.8888888889
7392,3,3,12.9
7393,3,2,16.6666666667
7394,3,1,10.8333333333
7395,3,1,12.6666666667
7396,3,3,12.5454545455
7397,3,2,10.4285714286
7398,3,1,11.0
7399,3,1,9.57142857143
7400,3,1,15.25
7401,3,3,12.2
7402,3,2,22.2
7403,3,2,13.375
7404,3,2,14.0
7405,3,3,11.875
7406,3,1,22.0
7407,3,3,17.2727272727
7408,3,1,21.8181818182
7409,3,2,19.7777777778
7410,3,3,25.6666666667
7411,3,1,17.25
7412,3,2,12.6
7413,3,3,14.3333333333
7414,3,1,14.6666666667
7415,3,3,9.35294117647
7416,3,2,16.0
7417,3,3,12.6
7418,3,2,13.1
7419,3,3,15.8
7420,3,3,22.6666666667
7421,3,1,7.0
7422,3,0,30.0
7423,3,2,9.0
7424,3,3,18.5384615385
7425,3,1,14.6666666667
7426,3,1,17.5
7427,3,2,17.4
7428,3,3,9.77272727273
7429,3,3,14.7692307692
7430,3,1,16.5
7431,3,2,13.4
7432,3,1,9.33333333333
7433,3,2,14.7142857143
7434,3,1,6.8
7435,3,3,18.0
7436,3,2,16.0
7437,3,2,13.6923076923
7438,3,1,12.0
7439,3,2,14.8333333333
7440,3,2,9.875
7441,3,1,26.0
7442,3,1,10.1666666667
7443,3,3,27.75
7444,3,3,35.625
7445,3,1,8.6
7447,3,1,13.0
7448,3,2,11.9
7449,3,3,27.4
7450,3,2,12.375
7451,3,1,8.33333333333
7452,3,2,17.8
7453,3,3,19.0
7454,3,1,22.8333333333
7455,3,3,11.6363636364
7456,3,3,15.7647058824
7457,3,0,56.0
7458,3,2,8.85714285714
7459,3,1,10.6666666667
7460,3,1,15.0
7461,3,2,18.375
7462,3,2,9.22222222222
7463,3,2,17.0
7464,3,2,8.55555555556
7465,3,2,14.0
7466,3,1,13.3333333333
7467,3,3,22.9090909091
7468,3,1,23.8333333333
7469,3,2,16.2222222222
7470,3,2,20.7142857143
7471,3,1,13.0
7472,3,2,10.25
7473,3,3,15.7777777778
7474,3,2,12.7777777778
7475,3,2,11.7333333333
7476,3,2,14.0769230769
7477,3,1,23.5
7478,3,3,13.9230769231
7479,3,1,17.0
7480,3,3,21.5555555556
7481,3,1,19.0
7482,3,2,13.75
7483,3,2,10.5
7484,3,1,8.85714285714
7485,3,1,14.3333333333
7486,3,1,10.5
7487,3,3,27.4285714286
7488,3,1,12.1666666667
7489,3,1,20.3333333333
7490,3,2,11.0
7491,3,3,13.1333333333
7492,3,2,15.8
7493,3,3,14.9166666667
7494,3,2,27.6666666667
7495,3,2,13.25
7496,3,1,10.25
7497,3,1,13.0
7498,3,2,15.7142857143
7499,3,1,17.0
7500,3,1,14.1666666667
7501,3,2,22.1666666667
7502,3,3,15.6
7503,3,3,16.4545454545
7504,3,3,20.0
7505,3,3,14.6153846154
7506,3,1,13.8571428571
7507,3,1,21.0
7508,3,1,11.25
7509,3,1,12.8333333333
7510,3,2,12.8571428571
7511,3,1,12.0
7512,3,2,18.5
7513,3,3,12.5
7514,3,3,28.7142857143
7515,3,2,13.8333333333
7516,3,3,13.7272727273
7517,3,1,5.83333333333
7518,3,1,11.3333333333
7519,3,2,7.88235294118
7520,3,1,13.6666666667
7521,3,3,16.5
7522,3,2,13.1
7523,3,2,9.75
7524,3,2,13.0
7525,3,2,10.2857142857
7526,3,3,20.7142857143
7527,3,2,12.0
7528,3,3,23.0
7529,3,1,14.4
7530,3,2,14.9333333333
7531,3,1,11.0
7532,3,1,11.7142857143
7533,3,2,17.2857142857
7534,3,3,18.3636363636
7535,3,1,6.0
7536,3,1,10.0
7537,3,1,18.6
7538,3,2,12.2222222222
7539,3,3,16.0909090909
7540,3,2,15.0
7541,3,2,11.125
7542,3,3,14.8
7543,3,3,15.0
7544,3,1,23.8333333333
7545,3,3,26.5714285714
7546,3,3,19.3
7547,3,3,19.125
7548,3,3,22.0
7549,3,1,15.7777777778
7550,3,1,10.0
7551,3,2,13.0
7552,3,1,9.33333333333
7553,3,2,9.45454545455
7554,3,3,13.0
7555,3,1,10.75
7556,3,2,15.1666666667
7557,3,1,11.3333333333
7558,3,2,14.75
7559,3,1,11.0
7560,3,2,18.6666666667
7561,3,3,13.2727272727
7562,3,2,12.5
7563,3,3,20.625
7564,3,2,14.3333333333
7565,3,1,14.25
7566,3,1,10.0
7567,3,2,17.1666666667
7568,3,2,16.5
7569,3,2,14.0
7570,3,2,12.2222222222
7571,3,3,13.4615384615
7572,3,2,16.2222222222
7573,3,1,10.5
7574,3,3,20.625
7575,3,3,20.3333333333
7576,3,2,15.5
7577,3,3,15.5
7578,3,3,19.0
7579,3,2,16.2727272727
7580,3,2,9.57142857143
7581,3,1,15.3333333333
7582,3,2,10.4444444444
7583,3,3,12.6
7584,3,2,13.1111111111
7585,3,1,10.1428571429
7586,3,2,15.0
7587,3,1,12.0
7588,3,2,17.7272727273
7589,3,1,10.8
7590,3,3,16.7692307692
7591,3,3,15.2857142857
7592,3,1,18.0
7593,3,1,23.5
7594,3,1,13.2
7595,3,2,13.2857142857
7596,3,2,20.0
7597,3,1,12.3333333333
7598,3,2,26.8
7599,3,3,25.0
7600,3,2,22.5
7601,3,2,13.4444444444
7602,3,2,11.375
7603,3,1,12.2857142857
7604,3,2,11.2727272727
7605,3,3,16.5555555556
7606,3,3,13.5
7607,3,2,12.8
7608,3,1,11.0
7609,3,2,20.5714285714
7610,3,2,12.8571428571
7611,3,1,14.7
7612,3,1,11.0
7613,3,3,17.4615384615
7614,3,2,15.8
7615,3,1,12.5
7616,3,3,22.1111111111
7617,3,1,13.6
7618,3,1,16.0
7619,3,1,13.8461538462
7620,3,3,21.4
7621,3,1,12.0
7622,3,2,15.8
7623,3,3,9.42105263158
7624,3,3,16.4375
7625,3,3,15.0909090909
7626,3,2,16.1666666667
7627,3,1,13.25
7628,3,2,16.5555555556
7629,3,1,4.8
7630,3,2,15.3333333333
7631,3,1,20.6
7632,3,2,14.5714285714
7633,3,3,8.66666666667
7634,3,1,24.0
7635,3,3,14.8888888889
7636,3,1,12.25
7637,3,2,18.25
7638,3,2,14.5714285714
7639,3,2,15.0
7640,3,2,14.6666666667
7641,3,3,21.0
7642,3,2,16.1428571429
7643,3,2,15.6666666667
7644,3,1,13.0
7645,3,2,12.5
7646,3,1,12.0
7647,3,2,13.3333333333
7648,3,0,9.25
7649,3,2,12.3333333333
7650,3,1,85.0
7651,3,1,10.75
7652,3,2,13.0
7653,3,2,13.4
7654,3,1,13.3
7655,3,1,11.3333333333
7656,3,1,14.25
7657,3,3,12.75
7658,3,2,14.125
7659,3,2,15.875
7660,3,2,19.0
7661,3,2,12.0
7662,3,2,16.1111111111
7663,3,3,13.4545454545
7664,3,2,25.0
7665,3,2,18.2
7666,3,2,13.0
7667,3,2,11.1111111111
7668,3,1,11.3
7669,3,3,14.2727272727
7670,3,0,10.8
7671,3,0,7.0
7672,3,3,13.7692307692
7673,3,3,8.0
7674,3,2,15.5
7675,3,2,15.4
7676,3,2,13.2222222222
7677,3,3,14.0
7678,3,1,8.66666666667
7679,3,1,18.1428571429
7680,3,3,14.3636363636
7681,3,3,13.5384615385
7682,3,1,23.2
7683,3,2,15.3333333333
7684,3,3,14.0
7685,3,3,24.0
7686,3,1,16.3333333333
7687,3,3,17.0
7688,3,3,30.5
7689,3,3,17.5555555556
7690,3,2,14.3333333333
7691,3,2,17.8
7692,3,2,18.625
7693,3,3,16.25
7694,3,3,13.9230769231
7695,3,1,10.5
7696,3,2,21.1111111111
7697,3,2,13.2857142857
7698,3,2,12.0
7699,3,1,28.25
7700,3,3,13.5
7701,3,0,17.3333333333
7702,3,3,12.3
7703,3,2,12.75
7704,3,2,9.57142857143
7705,3,1,13.5
7706,3,2,18.6666666667
7707,3,2,18.75
7708,3,3,19.6666666667
