id,set,human_score,word_count
16386,6,2,120
16387,6,3,173
16388,6,3,213
16389,6,2,130
16390,6,4,339
16391,6,4,249
16392,6,2,150
16393,6,4,232
16394,6,2,77
16395,6,3,168
16396,6,2,90
16397,6,4,137
16398,6,4,146
16399,6,3,184
16400,6,3,139
16401,6,2,90
16402,6,2,206
16403,6,3,151
16404,6,3,189
16405,6,4,222
16406,6,4,207
16407,6,3,164
16408,6,3,172
16409,6,2,102
16410,6,3,257
16411,6,4,192
16412,6,2,147
16413,6,2,173
16414,6,4,255
16415,6,4,234
16416,6,4,203
16417,6,3,145
16418,6,2,124
16419,6,4,150
16420,6,3,109
16421,6,3,161
16422,6,3,151
16423,6,1,67
16424,6,3,193
16425,6,3,171
16426,6,3,212
16427,6,3,176
16428,6,1,94
16429,6,3,151
16430,6,4,176
16431,6,2,68
16432,6,1,51
16433,6,3,153
16434,6,2,99
16435,6,2,80
16436,6,2,210
16437,6,4,186
16438,6,2,130
16439,6,2,47
16440,6,3,104
16441,6,2,70
16442,6,2,86
16443,6,3,232
16444,6,3,159
16445,6,3,235
16446,6,3,194
16447,6,4,150
16448,6,4,219
16449,6,2,66
16450,6,1,110
16451,6,3,96
16452,6,2,124
16453,6,2,151
16454,6,4,250
16455,6,3,139
16456,6,2,103
16457,6,4,205
16458,6,2,122
16459,6,3,184
16460,6,3,169
16461,6,3,297
16462,6,3,137
16463,6,3,147
16464,6,2,169
16465,6,3,218
16466,6,3,93
16467,6,2,111
16468,6,1,61
16469,6,3,160
16470,6,4,200
16471,6,3,165
16472,6,0,117
16473,6,3,161
16474,6,1,70
16475,6,3,170
16476,6,2,182
16477,6,3,174
16478,6,3,170
16479,6,3,103
16480,6,1,168
16481,6,2,93
16482,6,3,133
16483,6,4,189
16484,6,3,173
16485,6,2,138
16486,6,2,128
16487,6,3,154
16488,6,4,264
16489,6,3,147
16490,6,4,141
16491,6,3,190
16492,6,3,170
16493,6,3,140
16494,6,3,157
16495,6,4,224
16496,6,3,321
16497,6,2,151
16498,6,2,50
16499,6,4,201
16500,6,3,162
16501,6,4,213
16502,6,1,133
16503,6,4,454
16504,6,2,85
16505,6,4,212
16506,6,3,175
16507,6,3,164
16508,6,3,219
16509,6,3,111
16510,6,2,106
16511,6,2,87
16512,6,2,85
16513,6,3,151
16514,6,4,200
16515,6,3,136
16516,6,2,71
16517,6,0,33
16518,6,1,153
16519,6,3,242
16520,6,0,43
16521,6,0,8
16522,6,3,191
16523,6,3,202
16524,6,3,199
16525,6,3,145
16526,6,3,178
16527,6,4,169
16528,6,1,38
16529,6,4,204
16530,6,4,193
16531,6,2,140
16532,6,4,213
16533,6,3,185
16534,6,0,93
16535,6,2,171
16536,6,4,177
16537,6,2,134
16538,6,3,151
16539,6,1,112
16540,6,3,116
16541,6,3,132
16542,6,3,151
16543,6,1,66
16544,6,3,188
16545,6,3,145
16546,6,3,168
16547,6,3,165
16548,6,2,114
16549,6,1,148
16550,6,2,171
16551,6,4,224
16552,6,2,181
16553,6,1,76
16554,6,3,153
16555,6,4,208
16556,6,0,25
16557,6,3,208
16558,6,4,169
16559,6,1,66
16560,6,4,200
16561,6,3,166
16562,6,4,205
16563,6,3,244
16564,6,4,190
16565,6,3,158
16566,6,4,291
16567,6,2,173
16568,6,4,190
16569,6,3,127
16570,6,2,177
16571,6,2,103
16572,6,1,18
16573,6,3,154
16574,6,3,134
16575,6,3,189
16576,6,4,226
16577,6,4,222
16578,6,2,117
16579,6,3,178
16580,6,2,88
16581,6,4,219
16582,6,3,201
16583,6,3,171
16584,6,3,157
16585,6,3,125
16586,6,4,201
16587,6,4,250
16588,6,4,237
16589,6,1,75
16590,6,4,161
16591,6,2,108
16592,6,3,176
16593,6,2,75
16594,6,0,48
16595,6,4,278
16596,6,3,114
16597,6,4,189
16598,6,4,237
16599,6,3,140
16600,6,1,82
16601,6,2,98
16602,6,4,208
16603,6,2,103
16604,6,4,177
16605,6,4,200
16606,6,1,92
16607,6,3,173
16608,6,3,167
16609,6,1,24
16610,6,3,118
16611,6,3,156
16612,6,3,178
16613,6,3,221
16614,6,1,160
16615,6,2,219
16616,6,4,183
16617,6,3,149
16618,6,1,41
16619,6,2,151
16620,6,4,228
16621,6,3,194
16622,6,3,128
16623,6,4,170
16624,6,3,235
16625,6,2,139
16626,6,2,160
16627,6,3,184
16628,6,3,128
16629,6,0,154
16630,6,2,67
16631,6,3,105
16632,6,2,68
16633,6,2,158
