id,set,human_score,beauty_score
3977,2,4,11.999530455
3978,2,4,8.42821011848
3979,2,3,3.94750523882
3980,2,3,2.35573475663
3981,2,4,10.8098838763
3982,2,4,8.17204533688
3983,2,5,10.368053398
3984,2,4,7.75484395794
3985,2,3,3.96305906039
3986,2,3,8.97650441618
3987,2,3,4.70879916482
3988,2,4,4.81746327552
3989,2,4,5.2747092357
3990,2,4,7.85069275035
3991,2,4,9.54079122348
3992,2,4,7.84911911153
3993,2,3,5.68058696304
3994,2,4,11.1548632918
3995,2,3,5.19322195794
3996,2,4,8.49991846621
3997,2,3,3.09670231677
3998,2,4,5.35331275389
3999,2,4,6.71073190262
4000,2,2,6.84855287033
4001,2,4,8.47186816426
4002,2,3,7.20718260519
4003,2,4,6.587993406
4004,2,2,2.49666157146
4005,2,4,8.98814020064
4006,2,3,5.1164236991
4007,2,3,5.57304986871
4008,2,2,0.425134015515
4009,2,1,1.71666112858
4010,2,4,7.54163848298
4011,2,3,4.80617229567
4012,2,4,4.51413292713
4013,2,3,3.87816523092
4014,2,4,8.82032214293
4015,2,4,13.9019945484
4016,2,4,7.14691213708
4017,2,3,5.06167915843
4018,2,4,6.91633292209
4019,2,3,7.08388310116
4020,2,3,9.03332844045
4021,2,4,9.8060611435
4022,2,4,5.99475649787
4023,2,4,8.88058772573
4024,2,1,1.37703418208
4025,2,4,7.0071644082
4026,2,5,10.3622713709
4027,2,4,4.00396319011
4028,2,5,8.97891402013
4029,2,3,9.476645166
4030,2,3,8.21806771504
4031,2,3,3.22075404984
4032,2,3,7.54613738951
4033,2,5,6.86084816929
4034,2,3,8.76951179646
4035,2,3,6.64489422836
4036,2,4,11.3123918844
4037,2,3,8.93804636941
4038,2,4,10.6287072216
4039,2,4,4.59863651672
4040,2,3,7.4861357711
4041,2,3,6.84824563346
4042,2,3,6.05012851332
4043,2,3,5.29851566621
4044,2,5,10.9308472195
4045,2,3,6.53881189194
4046,2,4,13.6104598346
4047,2,3,2.56893924685
4048,2,3,4.09006657262
4049,2,4,11.8470214061
4050,2,2,6.8931408924
4051,2,3,7.58313516876
4052,2,3,8.86190546103
4053,2,4,5.89020810141
4054,2,3,5.42163024324
4055,2,4,7.08545800399
4056,2,3,6.94216343149
4057,2,3,8.99281104322
4058,2,4,5.74079340452
4059,2,4,4.77190761824
4060,2,5,11.7029970206
4061,2,6,6.86032933207
4062,2,4,6.07220645089
4063,2,3,7.72294471
4064,2,3,3.26866771477
4065,2,3,4.42997913155
4066,2,3,8.31174846031
4067,2,4,8.98273139316
4068,2,3,8.51951751503
4069,2,4,7.8077221213
4070,2,4,6.47560069136
4071,2,4,4.97573536096
4072,2,4,9.74110190753
4073,2,4,11.0057649781
4074,2,4,7.72746944401
4075,2,3,7.50181751899
4076,2,3,9.11102695491
4077,2,3,3.83413729781
4078,2,4,8.76538652865
4079,2,4,7.326636551
4080,2,4,7.43493491218
4081,2,4,8.24438490737
4082,2,4,6.42283434157
4083,2,4,8.68030694301
4084,2,4,6.56093171041
4085,2,3,3.44151050818
4086,2,3,4.7770982086
4087,2,4,4.60157053345
4088,2,4,11.7341407872
4089,2,4,7.87394294016
4090,2,3,6.39138881249
4091,2,3,6.02792642405
4092,2,4,9.58099516051
4093,2,4,12.067347134
4094,2,4,8.96804910575
4095,2,4,12.0993757372
4096,2,3,12.9973323868
4097,2,2,7.15985137102
4098,2,3,4.90697318442
4099,2,4,5.30956648515
4100,2,3,6.33976900531
4101,2,4,8.68868239986
4102,2,4,4.0654831809
4103,2,4,5.9905696973
4104,2,3,3.63067707199
4105,2,3,8.15971965435
4106,2,3,4.77409731717
4107,2,3,8.42026090454
4108,2,6,12.5798189301
4109,2,4,5.62263729695
4110,2,3,3.26380423207
4111,2,4,12.0657218585
4112,2,2,2.47032480046
4113,2,3,4.89274306551
4114,2,4,8.39452238407
4115,2,2,2.38911066606
4116,2,4,6.11153890169
4117,2,4,6.73566115312
4118,2,3,4.878367846
4119,2,3,3.39200135298
4120,2,2,3.67544014043
4121,2,3,2.65025941512
4122,2,3,1.86636684654
4123,2,4,7.24642738787
4124,2,2,2.56510897081
4125,2,4,7.92111476881
4126,2,4,11.254887969
4127,2,4,11.8502306268
4128,2,4,8.77868271503
4129,2,4,7.64141866774
4130,2,4,16.7351723405
4131,2,3,10.8101785499
4132,2,3,4.24131193441
4133,2,4,11.1955570889
4134,2,4,10.5543162896
4135,2,2,9.14585901833
4136,2,2,2.69583575447
4137,2,4,11.601977675
4138,2,4,15.9729551929
4139,2,4,5.0782932766
4140,2,2,3.49112491199
4141,2,5,12.3506098547
4142,2,4,5.76187251375
4143,2,3,6.71700951143
4144,2,4,7.30512899876
4145,2,4,9.25501700429
4146,2,3,5.83201017025
4147,2,4,5.07868202417
4148,2,4,6.56215777013
4149,2,3,5.33989817256
4150,2,3,5.47415665534
4151,2,3,2.90955228683
4152,2,3,4.49711696382
4153,2,3,4.18798372826
4154,2,4,5.85624138268
4155,2,3,5.99679461681
4156,2,3,3.39008671694
4157,2,4,4.73800056083
4158,2,4,5.48718028789
4159,2,3,3.60188034368
4160,2,3,8.65279970071
4161,2,3,5.18250061268
4162,2,5,7.9907565999
4163,2,3,2.88341692129
4164,2,3,6.81466280476
4165,2,5,9.28398193931
4166,2,3,6.59764524287
4167,2,3,4.06759268183
4168,2,4,4.54467196623
4169,2,4,8.25015661683
4170,2,3,6.53937404658
4171,2,4,8.99920199055
4172,2,4,8.30420301839
4173,2,3,5.98016585377
4174,2,4,11.6386746062
4175,2,3,5.08042410438
4176,2,5,12.5293301951
4177,2,4,9.73620730175
4178,2,4,9.07252631798
4179,2,3,4.72687960294
4180,2,4,5.7823171595
4181,2,3,3.38242838647
4182,2,4,7.33128569039
4183,2,4,9.10855228058
4184,2,3,257.580657259
4185,2,4,10.4151471191
4186,2,3,9.43270209763
4187,2,3,5.13092566182
4188,2,3,7.56050901502
4189,2,3,4.13999442204
4190,2,4,5.61101367468
4191,2,2,1.8380665561
4192,2,4,3.5198434191
4193,2,3,3.64243828978
4194,2,4,6.51261822115
4195,2,4,9.17901066129
4196,2,3,6.62640661192
4197,2,3,11.6610044835
4198,2,4,5.30768025834
4199,2,4,10.705504307
4200,2,2,2.28782602449
4201,2,4,8.05615655616
4202,2,5,8.86681125349
4203,2,4,9.50850321123
4204,2,3,2.27374077849
4205,2,3,7.19602651163
4206,2,3,2.41957511373
4207,2,3,9.59054666636
4208,2,5,10.3831874681
4209,2,4,6.73398615026
4210,2,2,2.69808210581
4211,2,2,4.29917376166
4212,2,4,4.12104967836
4213,2,4,5.17628311045
4214,2,4,6.95805774597
4215,2,4,4.58706799994
4216,2,3,3.18233643186
4217,2,6,17.0174782084
4218,2,4,8.01386927615
4219,2,5,16.3861699942
4220,2,4,8.20526618552
4221,2,2,6.2091274232
4222,2,4,13.3881427124
4223,2,3,6.74029881939
4224,2,3,5.10578718274
4225,2,3,15.6032879044
4226,2,4,261.20273856
4227,2,4,6.18839818142
4228,2,4,7.34939546934
4229,2,4,4.65897863757
4230,2,4,9.13307531575
4231,2,2,4.13594204937
4232,2,4,9.13432676326
4233,2,3,3.65134280938
4234,2,3,4.52614438704
4235,2,3,5.74170163961
4236,2,2,2.42596285029
4237,2,3,3.33449829066
4238,2,3,7.95500280836
4239,2,3,8.9337869865
4240,2,2,2.21237948201
4241,2,4,10.2191264219
4242,2,3,4.17201526709
4243,2,3,4.96220086559
4244,2,4,7.01645504452
4245,2,2,4.19549302503
4246,2,4,7.71479420934
4247,2,2,3.91798304365
4248,2,4,6.36834813576
4249,2,3,5.81871212926
4250,2,5,10.0546942648
4251,2,4,4.24266683333
4252,2,4,8.17279383523
4253,2,1,3.45967155675
4254,2,4,15.752479121
4255,2,3,4.60633892453
4256,2,3,10.1064972463
4257,2,4,7.56228388983
4258,2,2,4.67860142779
4259,2,3,5.8583185204
4260,2,3,8.65440033254
4261,2,4,10.5832902229
4262,2,4,5.44289557917
4263,2,3,3.90846770125
4264,2,2,5.80833591755
4265,2,4,9.74290786956
4266,2,3,6.10554210619
4267,2,4,5.92038278413
4268,2,3,6.82979877038
4269,2,3,5.99389353336
4270,2,3,7.09491833124
4271,2,4,8.45522604185
4272,2,4,9.74500834539
4273,2,3,5.1884772695
4274,2,3,5.84555038072
4275,2,4,5.47787064207
4276,2,4,3.56609163362
4277,2,4,6.10430035354
4278,2,4,4.88101273924
4279,2,3,5.74269016243
4280,2,3,6.30087075503
4281,2,4,7.81421747734
4282,2,3,2.63106588824
4283,2,4,10.5902938197
4284,2,2,0.879275424328
4285,2,3,4.58891773875
4286,2,3,6.39157086657
4287,2,4,7.24970062539
4288,2,3,6.08090587008
4289,2,4,9.49313637996
4290,2,4,11.8895843797
4291,2,3,2.89338411159
4292,2,3,4.17041820407
4293,2,4,9.66475590958
4294,2,4,7.63658161187
4295,2,3,5.87561685407
4296,2,3,9.75782635716
4297,2,3,9.35465710961
4298,2,4,8.15503246459
4299,2,3,4.99666112248
4300,2,4,10.8993182595
4301,2,3,8.13918945664
4302,2,3,4.68925144234
4303,2,4,6.83725101232
4304,2,4,5.56925062782
4305,2,4,7.52154510389
4306,2,3,11.1510368594
4307,2,4,4.70287705383
4308,2,4,14.5148890208
4309,2,2,0.889265902736
4310,2,2,3.3153792254
4311,2,3,3.18644805602
4312,2,4,9.91201231279
4313,2,3,7.19449846972
4314,2,3,2.50021266095
4315,2,3,6.50200880609
4316,2,3,5.77330212945
4317,2,3,2.53261522818
4318,2,4,5.62603707139
4319,2,2,2.38131642727
4320,2,2,3.53682085658
4321,2,4,6.4802259488
4322,2,3,5.19731810904
4323,2,3,5.54108484253
4324,2,3,3.25241633619
4325,2,3,14.2982566485
4326,2,4,3.79502447251
4327,2,2,5.34231031302
4328,2,3,3.23479809142
4329,2,4,9.76718534887
4330,2,3,6.81684235321
4331,2,3,4.05650673187
4332,2,4,10.2437341192
4333,2,3,5.30848025744
4334,2,3,3.98010076444
4335,2,2,3.00502208174
4336,2,3,5.83554839775
4337,2,5,11.3627755019
4338,2,3,5.51845003719
4339,2,2,3.62083456463
4340,2,3,5.87592383863
4341,2,3,7.46788596225
4342,2,4,5.2520989448
4343,2,1,0.311236617707
4344,2,4,9.45197191607
4345,2,4,9.91862157363
4346,2,3,4.69133775254
4347,2,3,2.99242220506
4348,2,3,4.73305560709
4349,2,3,3.78397304296
4350,2,4,8.67981427737
4351,2,5,8.74152643873
4352,2,4,3.42293926651
4353,2,2,1.96521135082
4354,2,3,6.40815590931
4355,2,6,12.7474238143
4356,2,2,1.93541202669
4357,2,3,3.45670510683
4358,2,4,6.02409334087
4359,2,3,7.03424073019
4360,2,3,4.94552740139
4361,2,4,6.49017794849
4362,2,2,2.93370125456
4363,2,3,8.30104161983
4364,2,2,3.30524383973
4365,2,4,10.8198395422
4366,2,4,7.94659359683
4367,2,4,7.79165052431
4368,2,3,4.44883877047
4369,2,1,6.97010667228
4370,2,4,15.2745507173
4371,2,4,10.0322598439
4372,2,4,6.20928178424
4373,2,4,7.0580679058
4374,2,1,1.33240166013
4375,2,4,7.77073178649
4376,2,3,4.08410999845
4377,2,4,11.6119817079
4378,2,3,10.7571316636
4379,2,4,11.8594499627
4380,2,3,7.18173253312
4381,2,3,7.67570874699
4382,2,2,0.865296469466
4383,2,3,2.13669766873
4384,2,4,9.91030637379
4385,2,4,5.49346817463
4386,2,3,8.09197247768
4387,2,3,2.83857229742
4388,2,4,9.74863507584
4389,2,4,6.67442085199
4390,2,4,6.28758745078
4391,2,3,7.62025649171
4392,2,5,17.7882978381
4393,2,3,10.2289014033
4394,2,4,6.4377855453
4395,2,3,5.98025446278
4396,2,4,2.96920744336
4397,2,3,6.92842449658
4398,2,4,11.4075078315
4399,2,3,6.13285620576
4400,2,4,2.692275331
4401,2,5,17.3252402747
4402,2,3,5.84116586598
4403,2,4,6.86848317754
4404,2,4,8.6714282619
4405,2,4,4.55206826723
4406,2,4,8.43805895738
4407,2,3,5.73804863242
4408,2,3,5.93575574208
4409,2,3,7.22459243853
4410,2,4,9.84289744886
4411,2,4,7.14847173361
4412,2,5,5.36016457608
4413,2,4,6.38604251041
4414,2,4,11.820087416
4415,2,4,9.14580895976
4416,2,3,8.09423225167
4417,2,5,14.6606847454
4418,2,3,5.96434785367
4419,2,5,13.6663070617
4420,2,5,8.30636167033
4421,2,4,8.54502245712
4422,2,4,7.11966860571
4423,2,2,5.0616068101
4424,2,2,1.72627328795
4425,2,4,8.73889425043
4426,2,3,8.21661513714
4427,2,3,7.08190443708
4428,2,4,10.4310189146
4429,2,4,11.0948493434
4430,2,4,9.6397218128
4431,2,3,3.79205156461
4432,2,3,3.12522545293
4433,2,4,13.1417387922
4434,2,3,8.599810468
4435,2,4,6.97599023924
4436,2,4,5.80565905054
4437,2,3,3.41634104993
4438,2,3,6.87237002285
4439,2,4,10.5888952429
4440,2,4,8.52068477492
4441,2,3,6.44646123943
4442,2,4,7.29165403491
4443,2,4,5.43717106997
4444,2,3,5.75062129451
4445,2,3,10.3322149338
4446,2,3,2.944934292
4447,2,3,8.97476267821
4448,2,4,13.2606641283
4449,2,4,6.91052377135
4450,2,3,4.1449391785
4451,2,4,10.1012085764
4452,2,3,7.22561614838
4453,2,4,5.09467727697
4454,2,1,0.407149193582
4455,2,4,8.28540017123
4456,2,3,7.60853700045
4457,2,3,4.26162689222
4458,2,4,10.1529420032
4459,2,5,7.5980238828
4460,2,4,8.6532029243
4461,2,4,6.4812667769
4462,2,4,15.1698235307
4463,2,4,7.57576006364
4464,2,2,4.21152738908
4465,2,4,5.70918857088
4466,2,2,2.81684988527
4467,2,3,3.91508968446
4468,2,3,7.29542774099
4469,2,4,11.8320207344
4470,2,3,6.87622388569
4471,2,4,7.83188818587
4472,2,3,4.16560558317
4473,2,4,6.08744050214
4474,2,4,5.96888880217
4475,2,2,2.20581864771
4476,2,3,8.05437979042
4477,2,3,5.94303929973
4478,2,4,9.94910436138
4479,2,4,16.4401153236
4480,2,4,7.61267273521
4481,2,3,13.4211244975
4482,2,3,2.4421371554
4483,2,3,8.51697980082
4484,2,4,7.72682423935
4485,2,3,11.1588614955
4486,2,4,6.57031261188
4487,2,3,7.4378249346
4488,2,3,6.65024000047
4489,2,4,6.54246454679
4490,2,3,4.80723797933
4491,2,4,5.0211449952
4492,2,3,3.51236593373
4493,2,4,8.29860358642
4494,2,4,6.85985761143
4495,2,4,3.87031855431
4496,2,4,8.09717036971
4497,2,4,7.83007516051
4498,2,4,6.5069218232
4499,2,4,9.42808544326
4500,2,2,2.14869578851
4501,2,4,5.97272179759
4502,2,3,7.37770466976
4503,2,4,13.1348592314
4504,2,3,3.70771043596
4505,2,3,7.57957532633
4506,2,3,4.51444772586
4507,2,2,1.88317738738
4508,2,4,6.86818643791
4509,2,3,1.90736739618
4510,2,4,7.35504387205
4511,2,5,7.55687181995
4512,2,4,3.29359195319
4513,2,4,6.63120433178
4514,2,4,8.98755474035
4515,2,3,4.74387155034
4516,2,3,3.20871324756
4517,2,3,4.29477978911
4518,2,3,4.00813584642
4519,2,3,7.27193320471
4520,2,4,6.70214720093
4521,2,4,9.37293930871
4522,2,3,5.07352356846
4523,2,4,5.58638816488
4524,2,3,4.76977982544
4525,2,3,4.28069193128
4526,2,3,255.021178114
4527,2,4,14.9748423754
4528,2,4,4.62181035856
4529,2,3,7.1717772979
4530,2,3,5.88439261003
4531,2,4,6.15992189633
4532,2,4,6.88440842659
4533,2,3,3.9316402382
4534,2,4,14.0349425954
4535,2,2,4.3733498065
4536,2,3,7.49928856104
4537,2,4,6.72611402729
4538,2,4,7.1480345845
4539,2,4,7.62500566371
4540,2,5,6.70190088094
4541,2,5,10.8952209292
4542,2,4,9.29540356574
4543,2,4,7.75054368479
4544,2,3,7.92585073274
4545,2,4,6.57574265121
4546,2,5,5.20758588421
4547,2,2,1.47132843831
4548,2,2,3.84665227059
4549,2,3,9.6493172541
4550,2,3,4.51309038471
4551,2,3,4.5768113192
4552,2,3,7.97842000459
4553,2,4,8.65082833743
4554,2,4,4.28581027392
4555,2,3,3.27594277933
4556,2,4,3.82261032501
4557,2,4,5.36696663328
4558,2,4,4.05368674655
4559,2,4,10.9695832956
4560,2,2,0.956309515112
4561,2,3,7.36343410876
4562,2,5,9.37027129235
4563,2,3,3.54359273328
4564,2,3,9.01558371079
4565,2,3,8.26708603437
4566,2,3,6.14814128997
4567,2,5,5.64106977729
4568,2,4,7.04955203755
4569,2,3,6.53182201885
4570,2,2,7.77164631206
4571,2,3,5.81973367146
4572,2,1,1.148216893
4573,2,3,6.06199185384
4574,2,4,8.74897647449
4575,2,4,5.68557241836
4576,2,4,8.26095404621
4577,2,5,16.4591953514
4578,2,4,5.10900453953
4579,2,4,8.34984641183
4580,2,2,2.92174552599
4581,2,4,6.03347701889
4582,2,3,4.15633946234
4583,2,3,8.78196051119
4584,2,4,11.978264336
4585,2,3,4.18326804621
4586,2,4,9.27967949668
4587,2,2,4.12163042824
4588,2,4,8.04644054818
4589,2,4,6.97652015193
4590,2,2,2.4452065459
4591,2,3,8.907441898
4592,2,4,6.91480882813
4593,2,3,5.24473260855
4594,2,3,10.5107214028
4595,2,3,4.86393872273
4596,2,3,3.8712051891
4597,2,3,7.08917601903
4598,2,4,3.36327115596
4599,2,3,2.66919868256
4600,2,4,6.9521278069
4601,2,3,13.7580298078
4602,2,4,8.39996682093
4603,2,3,3.68279848124
4604,2,4,4.88584600831
4605,2,3,8.66921542618
4606,2,3,9.3867479013
4607,2,3,2.16008841843
4608,2,3,3.81760702419
4609,2,4,5.13973613761
4610,2,2,1.84527879658
4611,2,3,8.90665343982
4612,2,5,7.83386501809
4613,2,3,15.6725807651
4614,2,3,4.58241857614
4615,2,3,3.66507240526
4616,2,4,7.19557337958
4617,2,4,6.99983396011
4618,2,3,5.12611529024
4619,2,3,3.73753921461
4620,2,4,6.91842567663
4621,2,4,2.93524811126
4622,2,2,2.18563510108
4623,2,4,257.618110564
4624,2,4,10.5710609677
4625,2,3,4.83605233606
4626,2,4,7.09609216032
4627,2,3,6.48117678206
4628,2,3,2.24431331925
4629,2,4,15.7613878938
4630,2,3,5.39461680096
4631,2,3,5.15605198273
4632,2,6,10.3638872536
4633,2,3,8.07645649904
4634,2,4,11.1520199869
4635,2,3,4.14119749705
4636,2,3,4.41433393429
4637,2,3,3.82495092709
4638,2,2,4.15962548585
4639,2,4,7.50683403835
4640,2,4,7.50022294253
4641,2,3,2.78077583809
4642,2,3,5.12277288602
4643,2,3,3.19472225405
4644,2,2,10.4237664299
4645,2,4,6.11690642894
4646,2,2,2.2781317948
4647,2,4,6.16183411994
4648,2,4,5.87461573398
4649,2,4,10.6006251813
4650,2,3,8.41178229711
4651,2,3,4.02685464444
4652,2,4,10.14923774
4653,2,3,3.79228114723
4654,2,3,11.8099583609
4655,2,4,4.88171721624
4656,2,4,6.06479696324
4657,2,1,0.345659389147
4658,2,3,4.18168666359
4659,2,3,6.5301142463
4660,2,3,4.32590295143
4661,2,4,8.3899014571
4662,2,3,6.71300599656
4663,2,4,10.6437667449
4664,2,3,5.22515442475
4665,2,2,3.72882603369
4666,2,3,8.26883979165
4667,2,4,12.6693342314
4668,2,3,3.87166973797
4669,2,4,13.1318388615
4670,2,3,3.63859554688
4671,2,4,5.62140832145
4672,2,3,2.53753443661
4673,2,2,3.03858018201
4674,2,4,8.03686700619
4675,2,2,2.81991231171
4676,2,3,4.55500796247
4677,2,4,17.1955013084
4678,2,3,2.17209788853
4679,2,4,8.73455764516
4680,2,4,6.57173246363
4681,2,3,3.12218924031
4682,2,3,4.86751695664
4683,2,2,1.51666614848
4684,2,4,7.48159581924
4685,2,4,13.9940905019
4686,2,4,9.57079494435
4687,2,4,6.96172525326
4688,2,4,6.35625906089
4689,2,4,7.3682807619
4690,2,3,6.18106225022
4691,2,3,5.73181269854
4692,2,4,6.87739171903
4693,2,3,3.63778986811
4694,2,4,7.30959119295
4695,2,4,10.0732141457
4696,2,3,6.07523896451
4697,2,4,11.3240280955
4698,2,5,9.7500858449
4699,2,3,5.50117004842
4700,2,4,8.49093584634
4701,2,3,3.20361337989
4702,2,3,7.41087051348
4703,2,4,6.42383360914
4704,2,4,9.04194320228
4705,2,4,6.97859835384
4706,2,3,6.35371767145
4707,2,3,4.77170586329
4708,2,5,13.5702773153
4709,2,3,6.56652867808
4710,2,3,3.0951466157
4711,2,4,7.67854664559
4712,2,3,3.2986862571
4713,2,3,6.49371924557
4714,2,3,3.4041700148
4715,2,4,8.48349265879
4716,2,2,4.68204629933
4717,2,2,3.08535063352
4718,2,4,9.5759580992
4719,2,5,16.1289794036
4720,2,4,14.5170739836
4721,2,4,8.62091185689
4722,2,2,3.32968872067
4723,2,4,12.4886670279
4724,2,3,6.61732647666
4725,2,4,6.02755728922
4726,2,4,9.79718834198
4727,2,3,7.82693574719
4728,2,4,6.64109197472
4729,2,4,7.43368573582
4730,2,3,9.37326418811
4731,2,2,1.44800701293
4732,2,4,7.6865075992
4733,2,4,8.45815736297
4734,2,3,6.12305460784
4735,2,2,2.14019731702
4736,2,3,2.67599901077
4737,2,3,3.47123971283
4738,2,3,7.56438758018
4739,2,3,5.81840638934
4740,2,4,9.71706179176
4741,2,3,2.84410740812
4742,2,4,9.71332296512
4743,2,4,7.70704633371
4744,2,2,3.28613483221
4745,2,3,8.6331714397
4746,2,4,8.22833660906
4747,2,5,9.18385453496
4748,2,2,7.04839985927
4749,2,3,5.02277673643
4750,2,2,1.13056150484
4751,2,4,11.0448911138
4752,2,4,6.85147542556
4753,2,4,16.4985633196
4754,2,5,11.5701196796
4755,2,4,6.52482180375
4756,2,4,11.7737209208
4757,2,4,8.79887198093
4758,2,4,6.14532528501
4759,2,3,5.68790506405
4760,2,3,8.22738636617
4761,2,3,4.94779625076
4762,2,4,7.22046447716
4763,2,3,4.73846553553
4764,2,4,6.49771323203
4765,2,4,7.9433827478
4766,2,5,9.56076630064
4767,2,3,5.86380117501
4768,2,3,6.40108674292
4769,2,3,7.72516312713
4770,2,5,7.32564814083
4771,2,4,6.15892354381
4772,2,3,3.85485650726
4773,2,3,3.08021487372
4774,2,3,4.4076329951
4775,2,2,2.17209355809
4776,2,3,9.04476157187
4777,2,3,9.56059465116
