id,set,human_score,sentence_count
16386,6,2,9
16387,6,3,12
16388,6,3,9
16389,6,2,7
16390,6,4,20
16391,6,4,15
16392,6,2,10
16393,6,4,10
16394,6,2,5
16395,6,3,5
16396,6,2,7
16397,6,4,10
16398,6,4,10
16399,6,3,11
16400,6,3,15
16401,6,2,5
16402,6,2,28
16403,6,3,10
16404,6,3,7
16405,6,4,13
16406,6,4,9
16407,6,3,6
16408,6,3,10
16409,6,2,5
16410,6,3,10
16411,6,4,7
16412,6,2,7
16413,6,2,14
16414,6,4,15
16415,6,4,11
16416,6,4,9
16417,6,3,9
16418,6,2,13
16419,6,4,8
16420,6,3,13
16421,6,3,9
16422,6,3,8
16423,6,1,4
16424,6,3,16
16425,6,3,8
16426,6,3,9
16427,6,3,10
16428,6,1,8
16429,6,3,9
16430,6,4,9
16431,6,2,5
16432,6,1,5
16433,6,3,5
16434,6,2,9
16435,6,2,6
16436,6,2,10
16437,6,4,8
16438,6,2,7
16439,6,2,4
16440,6,3,8
16441,6,2,3
16442,6,2,5
16443,6,3,10
16444,6,3,13
16445,6,3,14
16446,6,3,11
16447,6,4,11
16448,6,4,15
16449,6,2,4
16450,6,1,6
16451,6,3,8
16452,6,2,10
16453,6,2,9
16454,6,4,13
16455,6,3,8
16456,6,2,9
16457,6,4,16
16458,6,2,7
16459,6,3,10
16460,6,3,7
16461,6,3,20
16462,6,3,5
16463,6,3,11
16464,6,2,8
16465,6,3,16
16466,6,3,6
16467,6,2,8
16468,6,1,5
16469,6,3,11
16470,6,4,15
16471,6,3,16
16472,6,0,3
16473,6,3,10
16474,6,1,5
16475,6,3,9
16476,6,2,10
16477,6,3,13
16478,6,3,10
16479,6,3,6
16480,6,1,10
16481,6,2,6
16482,6,3,10
16483,6,4,9
16484,6,3,9
16485,6,2,9
16486,6,2,10
16487,6,3,9
16488,6,4,11
16489,6,3,10
16490,6,4,7
16491,6,3,11
16492,6,3,4
16493,6,3,12
16494,6,3,11
16495,6,4,9
16496,6,3,16
16497,6,2,11
16498,6,2,3
16499,6,4,13
16500,6,3,9
16501,6,4,11
16502,6,1,4
16503,6,4,20
16504,6,2,7
16505,6,4,11
16506,6,3,13
16507,6,3,13
16508,6,3,10
16509,6,3,9
16510,6,2,8
16511,6,2,2
16512,6,2,5
16513,6,3,11
16514,6,4,11
16515,6,3,11
16516,6,2,4
16517,6,0,5
16518,6,1,8
16519,6,3,11
16520,6,0,3
16521,6,0,2
16522,6,3,10
16523,6,3,10
16524,6,3,12
16525,6,3,9
16526,6,3,10
16527,6,4,11
16528,6,1,2
16529,6,4,13
16530,6,4,15
16531,6,2,5
16532,6,4,18
16533,6,3,10
16534,6,0,8
16535,6,2,11
16536,6,4,14
16537,6,2,3
16538,6,3,8
16539,6,1,8
16540,6,3,9
16541,6,3,8
16542,6,3,10
16543,6,1,6
16544,6,3,12
16545,6,3,8
16546,6,3,12
16547,6,3,10
16548,6,2,8
16549,6,1,7
16550,6,2,11
16551,6,4,13
16552,6,2,8
16553,6,1,6
16554,6,3,7
16555,6,4,10
16556,6,0,3
16557,6,3,13
16558,6,4,21
16559,6,1,3
16560,6,4,13
16561,6,3,10
16562,6,4,17
16563,6,3,7
16564,6,4,8
16565,6,3,9
16566,6,4,15
16567,6,2,10
16568,6,4,16
16569,6,3,10
16570,6,2,12
16571,6,2,7
16572,6,1,2
16573,6,3,10
16574,6,3,11
16575,6,3,13
16576,6,4,18
16577,6,4,13
16578,6,2,8
16579,6,3,9
16580,6,2,5
16581,6,4,19
16582,6,3,14
16583,6,3,10
16584,6,3,15
16585,6,3,10
16586,6,4,9
16587,6,4,17
16588,6,4,14
16589,6,1,5
16590,6,4,8
16591,6,2,7
16592,6,3,12
16593,6,2,6
16594,6,0,4
16595,6,4,17
16596,6,3,9
16597,6,4,13
16598,6,4,19
16599,6,3,8
16600,6,1,6
16601,6,2,6
16602,6,4,20
16603,6,2,6
16604,6,4,7
16605,6,4,10
16606,6,1,8
16607,6,3,10
16608,6,3,6
16609,6,1,3
16610,6,3,11
16611,6,3,10
16612,6,3,15
16613,6,3,10
16614,6,1,7
16615,6,2,13
16616,6,4,10
16617,6,3,9
16618,6,1,4
16619,6,2,10
16620,6,4,17
16621,6,3,9
16622,6,3,8
16623,6,4,9
16624,6,3,13
16625,6,2,8
16626,6,2,10
16627,6,3,11
16628,6,3,17
16629,6,0,12
16630,6,2,4
16631,6,3,6
16632,6,2,3
16633,6,2,7
