id,set,human_score,maturity_score
7018,3,2,6.07289473684
7019,3,2,5.90708333333
7020,3,3,5.66449275362
7021,3,3,6.355
7022,3,2,5.30058823529
7023,3,1,5.59722222222
7024,3,0,6.745
7025,3,2,6.71433333333
7026,3,3,5.5
7027,3,3,6.24862068966
7028,3,3,5.82442307692
7029,3,2,5.87551724138
7030,3,1,6.242
7031,3,1,5.25119047619
7032,3,2,5.65607142857
7033,3,3,5.69166666667
7034,3,3,5.69967741935
7035,3,2,5.67038461538
7036,3,3,5.79343434343
7037,3,1,6.14777777778
7038,3,2,4.53705882353
7039,3,1,6.72535714286
7040,3,3,6.14407894737
7041,3,2,5.65424242424
7042,3,2,5.83388888889
7043,3,2,5.878
7044,3,1,6.31866666667
7045,3,1,7.0135
7046,3,1,7.06333333333
7047,3,2,5.859375
7048,3,1,6.31666666667
7049,3,2,5.91071428571
7050,3,3,6.17591836735
7051,3,1,5.18192307692
7052,3,1,5.72466666667
7053,3,3,5.49758064516
7054,3,3,5.24618421053
7055,3,1,5.3637037037
7056,3,3,6.17409090909
7057,3,2,5.47887096774
7058,3,1,5.538125
7059,3,3,6.10358974359
7060,3,1,5.23347826087
7061,3,2,6.642
7062,3,1,5.53741935484
7063,3,2,5.66354166667
7064,3,1,5.297
7065,3,3,6.01133333333
7066,3,2,5.68578947368
7067,3,1,5.75076923077
7068,3,2,5.09068965517
7069,3,2,5.65147058824
7070,3,1,5.49303030303
7071,3,1,5.98833333333
7072,3,2,6.25342105263
7073,3,2,6.09714285714
7074,3,1,5.86
7075,3,3,5.59891304348
7076,3,2,6.40578947368
7077,3,2,6.471
7078,3,1,5.535
7079,3,3,5.70075471698
7080,3,2,5.5037254902
7081,3,2,5.95222222222
7082,3,3,6.13657894737
7083,3,1,5.71655172414
7084,3,1,5.77421052632
7085,3,3,5.56859649123
7086,3,1,5.37064516129
7087,3,3,5.5875
7088,3,2,5.56230769231
7089,3,1,5.18574468085
7090,3,1,5.71764705882
7091,3,1,6.834
7092,3,1,5.72578947368
7093,3,1,5.109375
7094,3,1,4.78473684211
7095,3,2,5.7090625
7096,3,2,5.891
7097,3,2,5.48894736842
7098,3,2,5.4425
7099,3,2,5.74555555556
7100,3,1,6.52
7101,3,1,6.2245
7102,3,1,5.63032258065
7103,3,2,4.91837209302
7104,3,1,5.93
7105,3,1,5.25461538462
7106,3,2,5.88967741935
7107,3,3,6.29521126761
7108,3,1,5.58166666667
7109,3,1,5.33203125
7110,3,2,5.16674418605
7111,3,3,5.7266
7112,3,1,5.72666666667
7113,3,2,6.03324324324
7114,3,1,7.278
7115,3,3,6.0249122807
7116,3,3,5.09885714286
7117,3,1,5.94571428571
7118,3,1,7.5137037037
7119,3,1,5.88
7120,3,3,5.97838709677
7121,3,2,6.11125
7122,3,2,7.3415
7123,3,1,5.37
7124,3,3,5.94743589744
7125,3,3,6.1776
7126,3,3,5.56609756098
7127,3,2,6.01705882353
7128,3,2,5.74546875
7129,3,3,6.00148148148
7130,3,3,5.81075471698
7131,3,3,5.79754385965
7132,3,1,5.95722222222
7133,3,2,5.64651162791
7134,3,1,5.7756
7135,3,1,6.02181818182
7136,3,2,5.57409090909
7137,3,0,5.46904761905
7138,3,1,5.7688
7139,3,3,6.4321686747
7140,3,2,5.492
7141,3,1,5.87357142857
7142,3,2,6.5075
7143,3,2,5.853125
7144,3,3,5.52619047619
7145,3,1,5.166
7146,3,2,5.84255319149
7147,3,3,6.53428571429
7148,3,1,5.40131578947
7149,3,3,6.13186440678
7150,3,1,6.79428571429
7151,3,3,5.15902173913
7152,3,1,5.37020408163
7153,3,3,5.90754716981
7154,3,3,6.08591836735
7155,3,3,5.19435483871
7156,3,1,6.195625
7157,3,2,5.92607142857
7158,3,2,5.00933333333
7159,3,3,5.84633333333
7160,3,1,5.78776315789
7161,3,3,8.21166666667
7162,3,2,5.99205882353
7163,3,2,5.20351351351
7164,3,2,5.79140625
7165,3,3,6.13
7166,3,2,5.59634146341
7167,3,3,5.23523076923
7168,3,1,5.9564516129
7169,3,2,7.028
7170,3,1,5.49518518519
7171,3,2,5.91422222222
7172,3,2,6.07909090909
7173,3,3,5.69449275362
7174,3,3,5.81109090909
7175,3,2,5.75615384615
7176,3,1,6.21222222222
7177,3,2,5.25575
7178,3,1,5.96028571429
7179,3,1,5.41157894737
7180,3,1,5.63526315789
7181,3,3,6.42
7182,3,1,6.11153846154
7183,3,3,6.13191489362
7184,3,2,5.58363636364
7185,3,3,6.12955882353
7186,3,2,5.88506666667
7187,3,3,6.418125
7188,3,3,6.65360655738
7189,3,1,6.02315789474
7190,3,1,5.32017241379
7191,3,1,6.94192307692
7192,3,0,5.79266666667
7193,3,1,6.54741935484
7194,3,1,5.72111111111
7195,3,1,5.87583333333
7196,3,2,5.46176470588
7197,3,3,5.81364705882
7198,3,2,6.13696969697
7199,3,1,6.71272727273
7200,3,2,5.42975
7201,3,1,6.16652173913
7202,3,2,5.58090909091
7203,3,1,6.3475
7204,3,3,6.06682539683
7205,3,1,5.15058823529
7206,3,1,6.53428571429
7207,3,1,6.39727272727
7208,3,1,6.0045
7209,3,3,5.2704
7210,3,2,6.26108695652
7211,3,3,5.52551724138
7212,3,3,6.89712871287
7213,3,1,5.12774193548
7214,3,2,5.94294117647
7215,3,2,5.31161764706
7216,3,2,5.88685714286
7217,3,3,5.78813333333
7218,3,3,6.29327272727
7219,3,2,6.3545
7220,3,1,5.14722222222
7221,3,1,5.41923076923
7222,3,3,6.01456521739
7223,3,1,7.13
7224,3,3,5.68072727273
7225,3,1,5.88633333333
7226,3,2,5.654
7227,3,1,6.50038461538
7228,3,2,5.15117647059
7229,3,3,5.56454545455
7230,3,1,6.09210526316
7231,3,3,5.78770114943
7232,3,1,6.86
7233,3,1,6.39153846154
7234,3,1,6.0975
7235,3,2,5.85444444444
7236,3,1,7.05272727273
7237,3,1,4.96756756757
7238,3,1,6.22580645161
7239,3,2,5.44185185185
7240,3,1,6.61882352941
7241,3,2,6.2609375
7242,3,2,5.47076923077
7243,3,2,6.36595744681
7244,3,3,5.88735294118
7245,3,2,5.78842105263
7246,3,3,5.54132075472
7247,3,1,5.42696969697
7248,3,3,5.16492537313
7249,3,2,5.34523809524
7250,3,2,6.47487804878
7251,3,1,5.84956521739
7253,3,1,5.93289473684
7254,3,1,5.93333333333
7255,3,2,5.99893617021
7256,3,3,6.32142857143
7257,3,1,5.82
7258,3,1,6.3665
7259,3,1,6.16631578947
7260,3,2,5.5636
7261,3,2,6.39471698113
7262,3,1,7.048
7263,3,2,5.8125
7264,3,1,6.28916666667
7265,3,3,5.88575757576
7266,3,2,5.56933333333
7267,3,2,5.52657142857
7268,3,1,6.46971428571
7269,3,2,4.78060606061
7270,3,1,6.16352941176
7271,3,3,5.84045454545
7272,3,3,5.31680555556
7273,3,2,5.34151515152
7274,3,0,6.58714285714
7275,3,3,5.58272727273
7276,3,2,5.599375
7277,3,2,5.55387096774
7278,3,2,5.89583333333
7279,3,1,5.68227272727
7280,3,3,5.75692307692
7281,3,2,5.52958333333
7282,3,1,6.42714285714
7283,3,1,5.41117647059
7284,3,3,5.8225
7285,3,3,5.8550877193
7286,3,1,5.86695652174
7287,3,2,5.56220338983
7288,3,1,5.89692307692
7289,3,2,6.3465
7290,3,1,5.41711111111
7291,3,2,6.07961538462
7292,3,2,6.15136363636
7293,3,2,4.61214285714
7294,3,2,6.20931034483
7295,3,3,6.13396226415
7296,3,2,5.43315789474
7297,3,1,6.46444444444
7298,3,2,5.2928125
7299,3,1,5.6885
7300,3,2,5.76245283019
7301,3,3,5.90320754717
7302,3,3,6.01975
7303,3,2,5.38878787879
7304,3,0,7.49
7305,3,0,6.62
7306,3,1,5.81782608696
7307,3,3,6.07293333333
7308,3,2,5.42434782609
7309,3,3,5.04929411765
7310,3,2,5.6253125
7311,3,1,5.2224
7312,3,2,6.39333333333
7313,3,2,5.88442307692
7314,3,2,5.86980392157
7315,3,3,5.7153125
7316,3,1,6.16362318841
7317,3,2,6.11967741935
7318,3,1,5.61833333333
7319,3,3,5.58488888889
7320,3,2,6.32153846154
7321,3,2,5.69181818182
7322,3,1,6.982
7323,3,1,5.55956521739
7324,3,1,7.25066666667
7325,3,1,5.62421052632
7326,3,2,6.17341463415
7327,3,2,4.96960784314
7328,3,1,6.43038461538
7329,3,1,6.04642857143
7330,3,2,5.69961538462
7331,3,0,5.36733333333
7332,3,3,5.80935483871
7333,3,2,5.5271875
7334,3,1,5.34896551724
7335,3,3,5.58558823529
7336,3,3,6.44590909091
7337,3,2,5.5035483871
7338,3,1,5.36857142857
7339,3,2,6.01609756098
7340,3,2,6.36263157895
7341,3,1,5.14133333333
7342,3,1,6.8
7343,3,1,5.87888888889
7344,3,3,5.55384615385
7345,3,1,5.471
7346,3,1,5.41404761905
7347,3,1,5.2645
7348,3,0,5.13666666667
7349,3,1,5.85
7350,3,1,5.59342857143
7351,3,1,6.09340909091
7352,3,2,5.61649122807
7353,3,2,5.57019607843
7354,3,3,6.6559375
7355,3,3,5.651875
7356,3,2,5.64041666667
7357,3,1,5.72055555556
7358,3,1,6.2880952381
7359,3,0,5.350625
7360,3,2,6.07446428571
7361,3,3,5.88648148148
7362,3,2,5.34263157895
7363,3,1,4.58523809524
7364,3,3,5.68909090909
7365,3,2,5.43441176471
7366,3,3,5.52549019608
7367,3,1,6.39666666667
7368,3,1,6.59444444444
7369,3,1,5.92074074074
7370,3,2,5.55327272727
7371,3,3,6.8412195122
7372,3,3,5.43365853659
7373,3,3,5.7722
7374,3,1,5.29322580645
7375,3,2,5.55264150943
7376,3,2,5.91518518519
7377,3,2,5.71882352941
7378,3,2,6.11893617021
7379,3,2,7.5408
7380,3,2,5.48433333333
7381,3,3,5.74175675676
7382,3,2,5.93
7383,3,1,6.81
7384,3,1,6.62275862069
7385,3,1,5.3816
7386,3,1,5.64952380952
7387,3,3,5.6402173913
7388,3,2,5.50166666667
7389,3,3,5.40977272727
7390,3,1,6.44166666667
7391,3,3,6.01571428571
7392,3,3,5.22317073171
7393,3,2,5.46965517241
7394,3,1,5.9444
7395,3,1,5.76133333333
7396,3,3,5.27450980392
7397,3,2,5.92827586207
7398,3,1,6.16647058824
7399,3,1,4.845
7400,3,1,5.3875
7401,3,3,5.89022727273
7402,3,2,5.83666666667
7403,3,2,5.80324324324
7404,3,2,6.284375
7405,3,3,5.66093333333
7406,3,1,5.83916666667
7407,3,3,5.70166666667
7408,3,1,5.25466019417
7409,3,2,5.87166666667
7410,3,3,5.95719298246
7411,3,1,5.76473684211
7412,3,2,5.40172413793
7413,3,3,6.26571428571
7414,3,1,5.82166666667
7415,3,3,6.51685185185
7416,3,2,5.80428571429
7417,3,3,5.65314814815
7418,3,2,6.06575
7419,3,3,6.30305084746
7420,3,3,5.17307692308
7421,3,1,5.60181818182
7422,3,0,5.29709677419
7423,3,2,6.31714285714
7424,3,3,5.20461538462
7425,3,1,5.18684210526
7426,3,1,5.93076923077
7427,3,2,6.22096774194
7428,3,3,6.30057471264
7429,3,3,5.44561643836
7430,3,1,5.82363636364
7431,3,2,5.30192307692
7432,3,1,6.14769230769
7433,3,2,5.68744186047
7434,3,1,7.175625
7435,3,3,5.64057142857
7436,3,2,5.92631578947
7437,3,2,5.91573333333
7438,3,1,5.526
7439,3,2,6.106
7440,3,2,5.4192
7441,3,1,6.564
7442,3,1,6.00333333333
7443,3,3,5.48567567568
7444,3,3,5.47053333333
7445,3,1,5.97692307692
7447,3,1,5.81851851852
7448,3,2,5.34454545455
7449,3,3,5.65365853659
7450,3,2,6.03088235294
7451,3,1,5.24181818182
7452,3,2,5.82818181818
7453,3,3,6.22803571429
7454,3,1,6.67078431373
7455,3,3,6.65921568627
7456,3,3,5.61595505618
7457,3,0,4.464
7458,3,2,6.065
7459,3,1,5.93388888889
7460,3,1,4.87
7461,3,2,5.42615384615
7462,3,2,5.35933333333
7463,3,2,5.78777777778
7464,3,2,6.09163265306
7465,3,2,5.58894736842
7466,3,1,4.88631578947
7467,3,3,5.85666666667
7468,3,1,5.35541666667
7469,3,2,5.41680851064
7470,3,2,5.68672727273
7471,3,1,5.91166666667
7472,3,2,5.46689655172
7473,3,3,6.0637037037
7474,3,2,6.37073170732
7475,3,2,6.48583333333
7476,3,2,6.30625
7477,3,1,5.6635
7478,3,3,6.098
7479,3,1,5.10333333333
7480,3,3,6.29038461538
7481,3,1,5.79052631579
7482,3,2,5.03060606061
7483,3,2,6.39130434783
7484,3,1,5.33777777778
7485,3,1,5.98555555556
7486,3,1,5.80047619048
7487,3,3,5.70584415584
7488,3,1,5.84642857143
7489,3,1,5.68173913043
7490,3,2,7.09735294118
7491,3,3,6.19985294118
7492,3,2,6.22719298246
7493,3,3,6.22059701493
7494,3,2,5.722
7495,3,2,5.41820512821
7496,3,1,5.67
7497,3,1,6.30166666667
7498,3,2,5.15311111111
7499,3,1,6.205
7500,3,1,5.9744
7501,3,2,5.59622222222
7502,3,3,5.59342105263
7503,3,3,6.29566666667
7504,3,3,5.51293478261
7505,3,3,5.36314285714
7506,3,1,5.64212121212
7507,3,1,5.11058823529
7508,3,1,5.71615384615
7509,3,1,5.8788
7510,3,2,6.26045454545
7511,3,1,5.10954545455
7512,3,2,6.11108108108
7513,3,3,5.796
7514,3,3,5.70680555556
7515,3,2,5.90761904762
7516,3,3,6.04125
7517,3,1,6.61230769231
7518,3,1,5.5896
7519,3,2,5.99388888889
7520,3,1,5.61214285714
7521,3,3,5.81512195122
7522,3,2,4.82387096774
7523,3,2,5.78447368421
7524,3,2,6.74
7525,3,2,6.01571428571
7526,3,3,5.93035714286
7527,3,2,7.83
7528,3,3,5.80959183673
7529,3,1,5.781
7530,3,2,5.46042857143
7531,3,1,6.14161290323
7532,3,1,6.28214285714
7533,3,2,5.93074074074
7534,3,3,6.37921875
7535,3,1,6.84235294118
7536,3,1,5.96434782609
7537,3,1,5.6925
7538,3,2,5.17827586207
7539,3,3,5.77411764706
7540,3,2,5.47814814815
7541,3,2,6.03361111111
7542,3,3,5.93875
7543,3,3,5.78328571429
7544,3,1,6.21083333333
7545,3,3,5.91414285714
7546,3,3,5.91
7547,3,3,6.13636363636
7548,3,3,5.70453125
7549,3,1,6.0637037037
7550,3,1,6.00285714286
7551,3,2,6.3372972973
7552,3,1,6.24777777778
7553,3,2,6.46125
7554,3,3,5.54294871795
7555,3,1,5.755
7556,3,2,5.475625
7557,3,1,5.52173913043
7558,3,2,5.62
7559,3,1,6.584
7560,3,2,5.39288888889
7561,3,3,6.12862745098
7562,3,2,5.64409090909
7563,3,3,7.08830188679
7564,3,2,4.84428571429
7565,3,1,4.82736842105
7566,3,1,5.85894736842
7567,3,2,5.65578947368
7568,3,2,5.81520833333
7569,3,2,5.92769230769
7570,3,2,5.63068181818
7571,3,3,5.16982142857
7572,3,2,5.8931147541
7573,3,1,5.62736842105
7574,3,3,5.62808219178
7575,3,3,5.51469387755
7576,3,2,6.1459375
7577,3,3,5.3868
7578,3,3,6.00805970149
7579,3,2,5.42287671233
7580,3,2,5.65333333333
7581,3,1,5.93388888889
7582,3,2,6.50297297297
7583,3,3,5.35761904762
7584,3,2,6.21395348837
7585,3,1,5.12814814815
7586,3,2,5.5668
7587,3,1,5.7255
7588,3,2,4.95525641026
7589,3,1,6.03916666667
7590,3,3,5.85417582418
7591,3,3,5.88555555556
7592,3,1,6.1415625
7593,3,1,6.72533333333
7594,3,1,5.36678571429
7595,3,2,5.74757575758
7596,3,2,6.68326923077
7597,3,1,5.76933333333
7598,3,2,6.23777777778
7599,3,3,5.82458333333
7600,3,2,6.09315789474
7601,3,2,5.70854166667
7602,3,2,6.01325
7603,3,1,5.04921052632
7604,3,2,5.58075
7605,3,3,5.51689655172
7606,3,3,6.20714285714
7607,3,2,5.42911111111
7608,3,1,5.68681818182
7609,3,2,6.09566037736
7610,3,2,5.72310344828
7611,3,1,5.3914
7612,3,1,5.16473684211
7613,3,3,5.92886363636
7614,3,2,5.46574468085
7615,3,1,5.69875
7616,3,3,5.529625
7617,3,1,5.99769230769
7618,3,1,5.11827586207
7619,3,1,5.84942857143
7620,3,3,5.65314285714
7621,3,1,5.42777777778
7622,3,2,5.53363636364
7623,3,3,5.94180327869
7624,3,3,6.51452631579
7625,3,3,5.8495
7626,3,2,6.11340909091
7627,3,1,5.44063829787
7628,3,2,5.47540983607
7629,3,1,6.958
7630,3,2,6.50222222222
7631,3,1,6.57709677419
7632,3,2,5.65322580645
7633,3,3,6.07111111111
7634,3,1,6.31342857143
7635,3,3,5.21102564103
7636,3,1,6.06444444444
7637,3,2,5.59020408163
7638,3,2,5.86512195122
7639,3,2,6.37578947368
7640,3,2,5.75763157895
7641,3,3,5.58381818182
7642,3,2,5.71643835616
7643,3,2,5.98921052632
7644,3,1,5.349
7645,3,2,5.76857142857
7646,3,1,6.28222222222
7647,3,2,5.76631578947
7648,3,0,5.91545454545
7649,3,2,5.96322580645
7650,3,1,5.03884615385
7651,3,1,6.03578947368
7652,3,2,5.55318181818
7653,3,2,6.15155555556
7654,3,1,4.93195121951
7655,3,1,5.89709677419
7656,3,1,6.10222222222
7657,3,3,5.35661764706
7658,3,2,5.65764705882
7659,3,2,6.11958333333
7660,3,2,5.5275
7661,3,2,5.53181818182
7662,3,2,4.94339285714
7663,3,3,5.93272727273
7664,3,2,5.63452380952
7665,3,2,5.49894736842
7666,3,2,5.5741509434
7667,3,2,6.10833333333
7668,3,1,6.32
7669,3,3,5.43016666667
7670,3,0,7.20733333333
7671,3,0,4.91166666667
7672,3,3,6.93385714286
7673,3,3,5.20636363636
7674,3,2,6.0504109589
7675,3,2,5.58851851852
7676,3,2,5.83581818182
7677,3,3,6.11569444444
7678,3,1,6.11181818182
7679,3,1,5.5852173913
7680,3,3,5.12671875
7681,3,3,5.69952380952
7682,3,1,6.75153846154
7683,3,2,5.64366666667
7684,3,3,6.1
7685,3,3,5.794
7686,3,1,5.94288135593
7687,3,3,5.36947368421
7688,3,3,6.0162295082
7689,3,3,5.48423076923
7690,3,2,5.90708333333
7691,3,2,6.00904761905
7692,3,2,5.70774193548
7693,3,3,6.21569444444
7694,3,3,5.96771929825
7695,3,1,5.43818181818
7696,3,2,6.20515625
7697,3,2,5.68703703704
7698,3,2,5.93714285714
7699,3,1,5.74870967742
7700,3,3,5.57464788732
7701,3,0,4.83740740741
7702,3,3,5.64238095238
7703,3,2,5.89292682927
7704,3,2,5.4795
7705,3,1,5.67074074074
7706,3,2,6.04290322581
7707,3,2,5.57276923077
7708,3,3,5.87534883721
