id,set,human_score,misspell_words
4530,2,3,31
4531,2,4,29
4532,2,4,17
4533,2,3,28
4534,2,4,16
4535,2,2,19
4536,2,3,26
4537,2,4,18
4538,2,4,18
4539,2,4,31
4540,2,5,29
4541,2,5,18
4542,2,4,12
4543,2,4,11
4544,2,3,30
4545,2,4,14
4546,2,5,1
4547,2,2,8
4548,2,2,34
4549,2,3,6
4550,2,3,7
4551,2,3,40
4552,2,3,14
4553,2,4,17
4554,2,4,7
4555,2,3,1
4556,2,4,9
4557,2,4,3
4558,2,4,7
4559,2,4,20
4560,2,2,5
4561,2,3,20
4562,2,5,20
4563,2,3,2
4564,2,3,9
4565,2,3,10
4566,2,3,18
4567,2,5,25
4568,2,4,9
4569,2,3,11
4570,2,2,24
4571,2,3,16
4572,2,1,5
4573,2,3,13
4574,2,4,27
4575,2,4,10
4576,2,4,35
4577,2,5,32
4578,2,4,23
4579,2,4,12
4580,2,2,10
4581,2,4,30
4582,2,3,26
4583,2,3,16
4584,2,4,24
4585,2,3,36
4586,2,4,10
4587,2,2,1
4588,2,4,25
4589,2,4,10
4590,2,2,18
4591,2,3,14
4592,2,4,9
4593,2,3,14
4594,2,3,68
4595,2,3,11
4596,2,3,16
4597,2,3,27
4598,2,4,12
4599,2,3,10
4600,2,4,21
4601,2,3,34
4602,2,4,19
4603,2,3,15
4604,2,4,12
4605,2,3,24
4606,2,3,11
4607,2,3,8
4608,2,3,22
4609,2,4,10
4610,2,2,8
4611,2,3,14
4612,2,5,48
4613,2,3,37
4614,2,3,5
4615,2,3,10
4616,2,4,35
4617,2,4,14
4618,2,3,12
4619,2,3,3
4620,2,4,15
4621,2,4,10
4622,2,2,7
4623,2,4,26
4624,2,4,10
4625,2,3,15
4626,2,4,10
4627,2,3,8
4628,2,3,5
4629,2,4,11
4630,2,3,24
4631,2,3,6
4632,2,6,19
4633,2,3,35
4634,2,4,14
4635,2,3,22
4636,2,3,0
4637,2,3,10
4638,2,2,13
4639,2,4,13
4640,2,4,12
4641,2,3,6
4642,2,3,6
4643,2,3,10
4644,2,2,17
4645,2,4,7
4646,2,2,22
4647,2,4,12
4648,2,4,9
4649,2,4,6
4650,2,3,12
4651,2,3,12
4652,2,4,27
4653,2,3,1
4654,2,3,51
4655,2,4,11
4656,2,4,17
4657,2,1,0
4658,2,3,12
4659,2,3,7
4660,2,3,11
4661,2,4,6
4662,2,3,4
4663,2,4,30
4664,2,3,7
4665,2,2,8
4666,2,3,11
4667,2,4,27
4668,2,3,15
4669,2,4,8
4670,2,3,18
4671,2,4,11
4672,2,3,7
4673,2,2,24
4674,2,4,8
4675,2,2,25
4676,2,3,10
4677,2,4,13
4678,2,3,4
4679,2,4,15
4680,2,4,9
4681,2,3,16
4682,2,3,4
4683,2,2,2
4684,2,4,8
4685,2,4,52
4686,2,4,27
4687,2,4,9
4688,2,4,17
4689,2,4,14
4690,2,3,25
4691,2,3,11
4692,2,4,13
4693,2,3,16
4694,2,4,8
4695,2,4,20
4696,2,3,32
4697,2,4,20
4698,2,5,31
4699,2,3,18
4700,2,4,13
4701,2,3,18
4702,2,3,5
4703,2,4,11
4704,2,4,33
4705,2,4,2
4706,2,3,12
4707,2,3,17
4708,2,5,24
4709,2,3,18
4710,2,3,10
4711,2,4,17
4712,2,3,10
4713,2,3,3
4714,2,3,13
4715,2,4,14
4716,2,2,5
4717,2,2,5
4718,2,4,10
4719,2,5,52
4720,2,4,42
4721,2,4,19
4722,2,2,9
4723,2,4,7
4724,2,3,36
4725,2,4,20
4726,2,4,22
4727,2,3,22
4728,2,4,18
4729,2,4,18
4730,2,3,31
4731,2,2,2
4732,2,4,5
4733,2,4,23
4734,2,3,12
4735,2,2,12
4736,2,3,7
4737,2,3,12
4738,2,3,21
4739,2,3,3
4740,2,4,27
4741,2,3,13
4742,2,4,34
4743,2,4,9
4744,2,2,11
4745,2,3,7
4746,2,4,16
4747,2,5,4
4748,2,2,28
4749,2,3,7
4750,2,2,7
4751,2,4,62
4752,2,4,8
4753,2,4,58
4754,2,5,18
4755,2,4,69
4756,2,4,41
4757,2,4,29
4758,2,4,12
4759,2,3,9
4760,2,3,8
4761,2,3,12
4762,2,4,16
4763,2,3,15
4764,2,4,17
4765,2,4,24
4766,2,5,8
4767,2,3,23
4768,2,3,26
4769,2,3,62
4770,2,5,18
4771,2,4,12
4772,2,3,8
4773,2,3,20
4774,2,3,17
4775,2,2,7
4776,2,3,14
4777,2,3,30
