id,set,human_score,bag_of_words_score
7131,3,3,3.02446363519
7132,3,1,0
7133,3,2,4.31829278569
7134,3,1,0
7135,3,1,0
7136,3,2,3.45463422855
7137,3,0,0
7138,3,1,1.00815454506
7139,3,3,5.18195134283
7140,3,2,0
7141,3,1,1.72731711428
7142,3,2,3.45463422855
7143,3,2,0
7144,3,3,6.33460187581
7145,3,1,2.01630909013
7146,3,2,4.96686604615
7147,3,3,5.18195134283
7148,3,1,0
7149,3,3,6.69418316042
7150,3,1,1.00815454506
7151,3,3,5.47094331868
7152,3,1,0
7153,3,3,4.31829278569
7154,3,3,6.83867914835
7155,3,3,6.47909786374
7156,3,1,1.72731711428
7157,3,2,0
7158,3,2,1.5122318176
7159,3,3,6.33460187581
7160,3,1,4.31829278569
7161,3,3,1.72731711428
7162,3,2,0
7163,3,2,0
7164,3,2,2.59097567141
7165,3,3,3.45463422855
7166,3,2,0
7167,3,3,2.52038636266
7168,3,1,0
7169,3,2,2.59097567141
7170,3,1,0
7171,3,2,1.00815454506
7172,3,2,1.5122318176
7173,3,3,3.52854090772
7174,3,3,4.96686604615
7175,3,2,0
7176,3,1,2.59097567141
7177,3,2,1.5122318176
7178,3,1,2.59097567141
7179,3,1,0
7180,3,1,1.72731711428
7181,3,3,0
7182,3,1,7.70233770548
7183,3,3,0
7184,3,2,2.52038636266
7185,3,3,9.42965481976
7186,3,2,9.71864679561
7187,3,3,11.5904598978
7188,3,3,8.63658557138
7189,3,1,1.72731711428
7190,3,1,5.97502059121
7191,3,1,4.10320748901
7192,3,0,0
7193,3,1,3.45463422855
7194,3,1,1.72731711428
7195,3,1,0
7196,3,2,2.01630909013
7197,3,3,0
7198,3,2,2.01630909013
7199,3,1,1.72731711428
7200,3,2,5.11136203407
7201,3,1,0
7202,3,2,2.01630909013
7203,3,1,0
7204,3,3,7.19826043295
7205,3,1,2.52038636266
7206,3,1,5.97502059121
7207,3,1,5.54484999785
7208,3,1,0
7209,3,3,0
7210,3,2,2.59097567141
7211,3,3,0
7212,3,3,10.5823053527
7213,3,1,0
7214,3,2,0
7215,3,2,5.04077272532
7216,3,2,4.31829278569
7217,3,3,5.11136203407
7218,3,3,6.98317513627
7219,3,2,5.18195134283
7220,3,1,0
7221,3,1,0
7222,3,3,0
7223,3,1,0.863658557138
7224,3,3,0
7225,3,1,5.97502059121
7226,3,2,4.03261818025
7227,3,1,1.72731711428
7228,3,2,2.52038636266
7229,3,3,7.84683369341
7230,3,1,0
7231,3,3,0
7232,3,1,0.863658557138
7233,3,1,0
7234,3,1,0
7235,3,2,0
7236,3,1,0
7237,3,1,0
7238,3,1,4.10320748901
7239,3,2,1.5122318176
7240,3,1,8.56599626262
7241,3,2,1.5122318176
7242,3,2,2.01630909013
7243,3,2,4.31829278569
7244,3,3,4.53669545279
7245,3,2,2.01630909013
7246,3,3,0
7247,3,1,2.01630909013
7248,3,3,0
7249,3,2,3.45463422855
7250,3,2,4.31829278569
7251,3,1,0
7253,3,1,4.96686604615
7254,3,1,0.863658557138
7255,3,2,3.45463422855
7256,3,3,6.33460187581
7257,3,1,1.72731711428
7258,3,1,3.45463422855
7259,3,1,5.18195134283
7260,3,2,1.72731711428
7261,3,2,2.59097567141
7262,3,1,0.863658557138
7263,3,2,0
7264,3,1,0
7265,3,3,6.9092684571
7266,3,2,5.32644733075
7267,3,2,0
7268,3,1,4.10320748901
7269,3,2,2.01630909013
7270,3,1,1.00815454506
7271,3,3,3.02446363519
7272,3,3,4.31829278569
7273,3,2,0
7274,3,0,1.72731711428
7275,3,3,1.5122318176
7276,3,2,6.98317513627
7277,3,2,3.45463422855
7278,3,2,1.5122318176
7279,3,1,1.72731711428
7280,3,3,2.52038636266
7281,3,2,1.5122318176
7282,3,1,0
7283,3,1,0
7284,3,3,4.03261818025
7285,3,3,0
7286,3,1,0
7287,3,2,0
7288,3,1,0
7289,3,2,4.96686604615
7290,3,1,0
7291,3,2,7.55784171756
7292,3,2,1.5122318176
7293,3,2,0
7294,3,2,0
7295,3,3,2.59097567141
7296,3,2,1.00815454506
7297,3,1,2.59097567141
7298,3,2,0
7299,3,1,1.72731711428
7300,3,2,0
7301,3,3,0
7302,3,3,0
7303,3,2,0
7304,3,0,2.59097567141
7305,3,0,0.863658557138
7306,3,1,2.59097567141
7307,3,3,5.47094331868
7308,3,2,0
7309,3,3,0
7310,3,2,2.01630909013
7311,3,1,0
7312,3,2,1.00815454506
7313,3,2,3.45463422855
7314,3,2,0
7315,3,3,8.85498823847
7316,3,1,11.301467922
7317,3,2,2.59097567141
7318,3,1,0
7319,3,3,3.45463422855
7320,3,2,0
7321,3,2,0
7322,3,1,2.59097567141
7323,3,1,0
7324,3,1,2.59097567141
7325,3,1,0
7326,3,2,3.45463422855
7327,3,2,2.52038636266
7328,3,1,0
7329,3,1,2.73547165934
7330,3,2,0
7331,3,0,0
7332,3,3,2.59097567141
7333,3,2,0
7334,3,1,2.01630909013
7335,3,3,4.03261818025
7336,3,3,0
7337,3,2,0
7338,3,1,0
7339,3,2,0
7340,3,2,1.72731711428
7341,3,1,1.5122318176
7342,3,1,1.00815454506
7343,3,1,0
7344,3,3,5.97502059121
7345,3,1,1.00815454506
7346,3,1,0
7347,3,1,1.5122318176
7348,3,0,0.863658557138
7349,3,1,2.59097567141
7350,3,1,0
7351,3,1,2.01630909013
7352,3,2,3.45463422855
7353,3,2,7.19826043295
7354,3,3,4.31829278569
7355,3,3,2.52038636266
7356,3,2,2.01630909013
7357,3,1,1.72731711428
7358,3,1,0
7359,3,0,0
7360,3,2,4.31829278569
7361,3,3,0
7362,3,2,0
7363,3,1,0
7364,3,3,0
7365,3,2,2.01630909013
7366,3,3,2.01630909013
7367,3,1,0
7368,3,1,3.45463422855
7369,3,1,2.01630909013
7370,3,2,6.11951657914
7371,3,3,3.45463422855
7372,3,3,5.54484999785
7373,3,3,2.52038636266
7374,3,1,1.72731711428
7375,3,2,0
7376,3,2,0
7377,3,2,3.52854090772
7378,3,2,2.52038636266
7379,3,2,2.59097567141
7380,3,2,3.45463422855
7381,3,3,3.45463422855
7382,3,2,3.45463422855
7383,3,1,0
7384,3,1,0
7385,3,1,1.00815454506
7386,3,1,0
7387,3,3,0
7388,3,2,0
7389,3,3,8.56599626262
7390,3,1,0
7391,3,3,2.59097567141
7392,3,3,3.02446363519
7393,3,2,2.59097567141
7394,3,1,1.00815454506
7395,3,1,2.59097567141
7396,3,3,0
7397,3,2,1.5122318176
7398,3,1,2.59097567141
7399,3,1,1.5122318176
7400,3,1,3.59913021648
7401,3,3,1.5122318176
7402,3,2,4.46278877361
7403,3,2,2.59097567141
7404,3,2,2.01630909013
7405,3,3,0
7406,3,1,1.00815454506
7407,3,3,2.01630909013
7408,3,1,2.52038636266
7409,3,2,5.18195134283
7410,3,3,0
7411,3,1,1.5122318176
7412,3,2,3.7436262044
7413,3,3,0
7414,3,1,0
7415,3,3,4.31829278569
7416,3,2,1.5122318176
7417,3,3,0
7418,3,2,6.47909786374
7419,3,3,4.31829278569
7420,3,3,3.02446363519
7421,3,1,0
7422,3,0,2.59097567141
7423,3,2,0
7424,3,3,7.05708181544
7425,3,1,0
7426,3,1,4.24770347693
7427,3,2,0
7428,3,3,0
7429,3,3,0
7430,3,1,0
7431,3,2,1.5122318176
7432,3,1,0
7433,3,2,1.5122318176
7434,3,1,1.72731711428
7435,3,3,3.52854090772
7436,3,2,3.45463422855
7437,3,2,4.31829278569
7438,3,1,1.00815454506
7439,3,2,0
7440,3,2,1.00815454506
7441,3,1,0.863658557138
7442,3,1,1.72731711428
7443,3,3,0
7444,3,3,6.04892727038
7445,3,1,0
7447,3,1,3.23954893187
7448,3,2,0
7449,3,3,2.52038636266
7450,3,2,1.5122318176
7451,3,1,0
7452,3,2,0
7453,3,3,0
7454,3,1,6.04560989996
7455,3,3,1.5122318176
7456,3,3,3.52854090772
7457,3,0,1.5122318176
7458,3,2,1.72731711428
7459,3,1,0
7460,3,1,1.5122318176
7461,3,2,2.01630909013
7462,3,2,0
7463,3,2,0
7464,3,2,8.71049225055
7465,3,2,0
7466,3,1,0
7467,3,3,3.52854090772
7468,3,1,3.02446363519
7469,3,2,3.52854090772
7470,3,2,0
7471,3,1,0
7472,3,2,0
7473,3,3,0
7474,3,2,4.60728476154
7475,3,2,6.9092684571
7476,3,2,8.35091096594
7477,3,1,0
7478,3,3,0
7479,3,1,0
7480,3,3,0
7481,3,1,1.00815454506
7482,3,2,0
7483,3,2,1.72731711428
7484,3,1,1.5122318176
7485,3,1,0
7486,3,1,0
7487,3,3,0
7488,3,1,1.5122318176
7489,3,1,0
7490,3,2,6.04560989996
7491,3,3,7.77292701424
7492,3,2,4.31829278569
7493,3,3,0
7494,3,2,0
7495,3,2,0
7496,3,1,2.01630909013
7497,3,1,0
7498,3,2,0
7499,3,1,1.00815454506
7500,3,1,0
7501,3,2,0
7502,3,3,3.52854090772
7503,3,3,7.77292701424
7504,3,3,4.03261818025
7505,3,3,0
7506,3,1,0
7507,3,1,0
7508,3,1,0
7509,3,1,1.72731711428
7510,3,2,0
7511,3,1,0
7512,3,2,0
7513,3,3,2.01630909013
7514,3,3,4.31829278569
7515,3,2,3.52854090772
7516,3,3,4.03261818025
7517,3,1,0
7518,3,1,4.10320748901
7519,3,2,1.72731711428
7520,3,1,0
7521,3,3,4.10320748901
7522,3,2,2.01630909013
7523,3,2,0
7524,3,2,1.36773582967
7525,3,2,2.52038636266
7526,3,3,5.97502059121
7527,3,2,0.863658557138
7528,3,3,3.02446363519
7529,3,1,2.59097567141
7530,3,2,2.52038636266
7531,3,1,2.59097567141
7532,3,1,4.31829278569
7533,3,2,2.59097567141
7534,3,3,0
7535,3,1,0
7536,3,1,1.5122318176
7537,3,1,0
7538,3,2,2.01630909013
7539,3,3,6.98317513627
7540,3,2,1.5122318176
7541,3,2,2.59097567141
7542,3,3,0
7543,3,3,4.10320748901
7544,3,1,0
7545,3,3,0
7546,3,3,0
7547,3,3,4.10320748901
7548,3,3,3.52854090772
7549,3,1,0
7550,3,1,0
7551,3,2,0
7552,3,1,0
7553,3,2,2.01630909013
7554,3,3,0
7555,3,1,2.59097567141
7556,3,2,2.01630909013
7557,3,1,2.01630909013
7558,3,2,3.23954893187
7559,3,1,0.863658557138
7560,3,2,5.18195134283
7561,3,3,3.45463422855
7562,3,2,1.5122318176
7563,3,3,7.34275642088
7564,3,2,0
7565,3,1,0
7566,3,1,2.01630909013
7567,3,2,1.5122318176
7568,3,2,3.45463422855
7569,3,2,3.23954893187
7570,3,2,4.31829278569
7571,3,3,2.52038636266
7572,3,2,5.18195134283
7573,3,1,2.01630909013
7574,3,3,3.45463422855
7575,3,3,2.01630909013
7576,3,2,0
7577,3,3,0
7578,3,3,6.9092684571
7579,3,2,4.96686604615
7580,3,2,0
7581,3,1,2.01630909013
7582,3,2,3.45463422855
7583,3,3,1.5122318176
7584,3,2,4.96686604615
7585,3,1,1.5122318176
7586,3,2,2.73547165934
7587,3,1,0
7588,3,2,2.01630909013
7589,3,1,1.00815454506
7590,3,3,0
7591,3,3,2.59097567141
7592,3,1,0
7593,3,1,2.59097567141
7594,3,1,2.73547165934
7595,3,2,2.52038636266
7596,3,2,2.01630909013
7597,3,1,0
7598,3,2,0
7599,3,3,0
7600,3,2,7.84683369341
7601,3,2,3.45463422855
7602,3,2,8.20641497802
7603,3,1,0
7604,3,2,0
7605,3,3,0
7606,3,3,3.45463422855
7607,3,2,4.96686604615
7608,3,1,1.5122318176
7609,3,2,4.31829278569
7610,3,2,0
7611,3,1,0
7612,3,1,2.01630909013
7613,3,3,6.04560989996
7614,3,2,0
7615,3,1,0
7616,3,3,0
7617,3,1,0
7618,3,1,0
7619,3,1,4.03261818025
7620,3,3,0
7621,3,1,0
7622,3,2,4.10320748901
7623,3,3,7.70233770548
7624,3,3,4.31829278569
7625,3,3,0
7626,3,2,0
7627,3,1,1.00815454506
7628,3,2,0
7629,3,1,1.36773582967
7630,3,2,0
7631,3,1,5.18195134283
7632,3,2,5.11136203407
7633,3,3,0.863658557138
7634,3,1,0
7635,3,3,2.01630909013
7636,3,1,2.01630909013
7637,3,2,0
7638,3,2,2.59097567141
7639,3,2,0
7640,3,2,1.00815454506
7641,3,3,2.52038636266
7642,3,2,2.01630909013
7643,3,2,0
7644,3,1,1.5122318176
7645,3,2,3.59913021648
7646,3,1,0
7647,3,2,0
7648,3,0,0
7649,3,2,0
7650,3,1,1.5122318176
7651,3,1,0
7652,3,2,2.52038636266
7653,3,2,0
7654,3,1,0
7655,3,1,1.72731711428
7656,3,1,4.46278877361
7657,3,3,8.4215002747
7658,3,2,2.01630909013
7659,3,2,11.156971934
7660,3,2,6.47909786374
7661,3,2,1.5122318176
7662,3,2,3.45463422855
7663,3,3,1.5122318176
7664,3,2,1.5122318176
7665,3,2,1.00815454506
7666,3,2,5.83052460328
7667,3,2,4.10320748901
7668,3,1,2.59097567141
7669,3,3,0
7670,3,0,1.72731711428
7671,3,0,0
7672,3,3,4.31829278569
7673,3,3,0
7674,3,2,7.77292701424
7675,3,2,0
7676,3,2,6.04560989996
7677,3,3,3.45463422855
7678,3,1,2.73547165934
7679,3,1,3.52854090772
7680,3,3,0
7681,3,3,4.31829278569
7682,3,1,3.45463422855
7683,3,2,2.01630909013
7684,3,3,2.52038636266
7685,3,3,0
7686,3,1,1.5122318176
7687,3,3,4.10320748901
7688,3,3,2.01630909013
7689,3,3,0
7690,3,2,6.62359385167
7691,3,2,2.59097567141
7692,3,2,0
7693,3,3,0
7694,3,3,3.02446363519
7695,3,1,1.5122318176
7696,3,2,6.04560989996
7697,3,2,0
7698,3,2,0
7699,3,1,0
7700,3,3,0
7701,3,0,0
7702,3,3,3.52854090772
7703,3,2,5.18195134283
7704,3,2,0
7705,3,1,0
7706,3,2,2.59097567141
7707,3,2,4.31829278569
7708,3,3,0
