id,set,human_score,vocabulory_score
16386,6,2,44
16387,6,3,82
16388,6,3,87
16389,6,2,56
16390,6,4,137
16391,6,4,112
16392,6,2,61
16393,6,4,85
16394,6,2,30
16395,6,3,66
16396,6,2,35
16397,6,4,57
16398,6,4,64
16399,6,3,65
16400,6,3,56
16401,6,2,27
16402,6,2,88
16403,6,3,70
16404,6,3,82
16405,6,4,92
16406,6,4,79
16407,6,3,60
16408,6,3,66
16409,6,2,51
16410,6,3,100
16411,6,4,78
16412,6,2,58
16413,6,2,68
16414,6,4,102
16415,6,4,109
16416,6,4,89
16417,6,3,52
16418,6,2,44
16419,6,4,61
16420,6,3,54
16421,6,3,63
16422,6,3,66
16423,6,1,27
16424,6,3,78
16425,6,3,73
16426,6,3,91
16427,6,3,84
16428,6,1,28
16429,6,3,63
16430,6,4,70
16431,6,2,26
16432,6,1,22
16433,6,3,57
16434,6,2,28
16435,6,2,35
16436,6,2,79
16437,6,4,72
16438,6,2,55
16439,6,2,23
16440,6,3,35
16441,6,2,29
16442,6,2,38
16443,6,3,98
16444,6,3,63
16445,6,3,107
16446,6,3,81
16447,6,4,60
16448,6,4,95
16449,6,2,25
16450,6,1,45
16451,6,3,34
16452,6,2,56
16453,6,2,57
16454,6,4,104
16455,6,3,53
16456,6,2,44
16457,6,4,83
16458,6,2,38
16459,6,3,69
16460,6,3,76
16461,6,3,128
16462,6,3,57
16463,6,3,72
16464,6,2,67
16465,6,3,93
16466,6,3,38
16467,6,2,47
16468,6,1,26
16469,6,3,66
16470,6,4,83
16471,6,3,66
16472,6,0,47
16473,6,3,69
16474,6,1,35
16475,6,3,83
16476,6,2,77
16477,6,3,72
16478,6,3,70
16479,6,3,43
16480,6,1,80
16481,6,2,34
16482,6,3,53
16483,6,4,75
16484,6,3,79
16485,6,2,71
16486,6,2,45
16487,6,3,67
16488,6,4,111
16489,6,3,53
16490,6,4,59
16491,6,3,79
16492,6,3,69
16493,6,3,58
16494,6,3,64
16495,6,4,93
16496,6,3,132
16497,6,2,55
16498,6,2,19
16499,6,4,91
16500,6,3,72
16501,6,4,97
16502,6,1,51
16503,6,4,173
16504,6,2,42
16505,6,4,80
16506,6,3,82
16507,6,3,73
16508,6,3,94
16509,6,3,51
16510,6,2,54
16511,6,2,34
16512,6,2,34
16513,6,3,58
16514,6,4,83
16515,6,3,62
16516,6,2,24
16517,6,0,11
16518,6,1,54
16519,6,3,94
16520,6,0,17
16521,6,0,3
16522,6,3,81
16523,6,3,91
16524,6,3,85
16525,6,3,58
16526,6,3,78
16527,6,4,61
16528,6,1,13
16529,6,4,84
16530,6,4,76
16531,6,2,54
16532,6,4,94
16533,6,3,85
16534,6,0,43
16535,6,2,77
16536,6,4,73
16537,6,2,49
16538,6,3,69
16539,6,1,48
16540,6,3,45
16541,6,3,55
16542,6,3,71
16543,6,1,35
16544,6,3,76
16545,6,3,54
16546,6,3,77
16547,6,3,74
16548,6,2,46
16549,6,1,55
16550,6,2,67
16551,6,4,88
16552,6,2,72
16553,6,1,35
16554,6,3,61
16555,6,4,83
16556,6,0,6
16557,6,3,89
16558,6,4,65
16559,6,1,29
16560,6,4,82
16561,6,3,71
16562,6,4,82
16563,6,3,100
16564,6,4,79
16565,6,3,51
16566,6,4,120
16567,6,2,77
16568,6,4,79
16569,6,3,53
16570,6,2,62
16571,6,2,44
16572,6,1,9
16573,6,3,63
16574,6,3,55
16575,6,3,76
16576,6,4,76
16577,6,4,91
16578,6,2,54
16579,6,3,71
16580,6,2,36
16581,6,4,85
16582,6,3,88
16583,6,3,68
16584,6,3,70
16585,6,3,51
16586,6,4,73
16587,6,4,100
16588,6,4,96
16589,6,1,33
16590,6,4,73
16591,6,2,46
16592,6,3,86
16593,6,2,37
16594,6,0,16
16595,6,4,109
16596,6,3,51
16597,6,4,82
16598,6,4,93
16599,6,3,56
16600,6,1,40
16601,6,2,40
16602,6,4,86
16603,6,2,40
16604,6,4,79
16605,6,4,79
16606,6,1,39
16607,6,3,72
16608,6,3,69
16609,6,1,11
16610,6,3,56
16611,6,3,63
16612,6,3,70
16613,6,3,106
16614,6,1,68
16615,6,2,90
16616,6,4,73
16617,6,3,58
16618,6,1,12
16619,6,2,54
16620,6,4,97
16621,6,3,86
16622,6,3,48
16623,6,4,71
16624,6,3,107
16625,6,2,50
16626,6,2,63
16627,6,3,71
16628,6,3,51
16629,6,0,59
16630,6,2,32
16631,6,3,43
16632,6,2,29
16633,6,2,64
