id,set,human_score,misspell_words
19544,7,9,19
19545,7,15,20
19546,7,16,3
19547,7,18,9
19548,7,18,11
19549,7,8,12
19550,7,8,7
19553,7,19,12
19554,7,14,15
19555,7,18,7
19556,7,19,23
19557,7,24,17
19558,7,12,9
19559,7,16,7
19561,7,19,6
19562,7,22,52
19563,7,15,1
