id,set,human_score,word_count
7535,3,1,66
7536,3,1,59
7537,3,1,93
7538,3,2,108
7539,3,3,177
7540,3,2,75
7541,3,2,89
7542,3,3,147
7543,3,3,195
7544,3,1,142
7545,3,3,186
7546,3,3,192
7547,3,3,153
7548,3,3,154
7549,3,1,142
7550,3,1,59
7551,3,2,116
7552,3,1,56
7553,3,2,101
7554,3,3,233
7555,3,1,43
7556,3,2,91
7557,3,1,67
7558,3,2,59
7559,3,1,22
7560,3,2,112
7561,3,3,146
7562,3,2,74
7563,3,3,164
7564,3,2,86
7565,3,1,57
7566,3,1,60
7567,3,2,103
7568,3,2,131
7569,3,2,70
7570,3,2,110
7571,3,3,175
7572,3,2,146
7573,3,1,63
7574,3,3,165
7575,3,3,120
7576,3,2,93
7577,3,3,62
7578,3,3,171
7579,3,2,178
7580,3,2,66
7581,3,1,46
7582,3,2,94
7583,3,3,188
7584,3,2,117
7585,3,1,71
7586,3,2,75
7587,3,1,60
7588,3,2,195
7589,3,1,54
7590,3,3,215
7591,3,3,212
7592,3,1,90
7593,3,1,46
7594,3,1,66
7595,3,2,93
7596,3,2,160
7597,3,1,37
7598,3,2,133
7599,3,3,375
7600,3,2,135
7601,3,2,121
7602,3,2,91
7603,3,1,86
7604,3,2,122
7605,3,3,148
7606,3,3,161
7607,3,2,128
7608,3,1,131
7609,3,2,144
7610,3,2,90
7611,3,1,147
7612,3,1,66
7613,3,3,226
7614,3,2,158
7615,3,1,100
7616,3,3,199
7617,3,1,68
7618,3,1,80
7619,3,1,178
7620,3,3,107
7621,3,1,24
7622,3,2,156
7623,3,3,176
7624,3,3,261
7625,3,3,165
7626,3,2,97
7627,3,1,106
7628,3,2,147
7629,3,1,24
7630,3,2,92
7631,3,1,103
7632,3,2,102
7633,3,3,26
7634,3,1,95
7635,3,3,134
7636,3,1,49
7637,3,2,145
7638,3,2,102
7639,3,2,75
7640,3,2,88
7641,3,3,147
7642,3,2,223
7643,3,2,94
7644,3,1,52
7645,3,2,97
7646,3,1,36
7647,3,2,80
7648,3,0,37
7649,3,2,110
7650,3,1,85
7651,3,1,43
7652,3,2,115
7653,3,2,134
7654,3,1,131
7655,3,1,67
7656,3,1,56
7657,3,3,152
7658,3,2,113
7659,3,2,127
7660,3,2,114
7661,3,2,96
7662,3,2,143
7663,3,3,148
7664,3,2,125
7665,3,2,91
7666,3,2,130
7667,3,2,99
7668,3,1,113
7669,3,3,157
7670,3,0,54
7671,3,0,14
7672,3,3,179
7673,3,3,32
7674,3,2,155
7675,3,2,77
7676,3,2,119
7677,3,3,207
7678,3,1,52
7679,3,1,127
7680,3,3,156
7681,3,3,174
7682,3,1,116
7683,3,2,92
7684,3,3,140
7685,3,3,120
7686,3,1,146
7687,3,3,152
7688,3,3,183
7689,3,3,157
7690,3,2,86
7691,3,2,89
7692,3,2,149
7693,3,3,193
7694,3,3,179
7695,3,1,63
7696,3,2,189
7697,3,2,93
7698,3,2,84
7699,3,1,113
7700,3,3,189
7701,3,0,52
7702,3,3,121
7703,3,2,102
7704,3,2,66
7705,3,1,54
7706,3,2,111
7707,3,2,150
7708,3,3,118
