id,set,human_score,misspell_words
7535,3,1,3
7536,3,1,5
7537,3,1,2
7538,3,2,6
7539,3,3,11
7540,3,2,5
7541,3,2,2
7542,3,3,5
7543,3,3,12
7544,3,1,8
7545,3,3,4
7546,3,3,21
7547,3,3,10
7548,3,3,7
7549,3,1,3
7550,3,1,5
7551,3,2,5
7552,3,1,4
7553,3,2,13
7554,3,3,18
7555,3,1,1
7556,3,2,3
7557,3,1,4
7558,3,2,1
7559,3,1,1
7560,3,2,6
7561,3,3,5
7562,3,2,3
7563,3,3,16
7564,3,2,0
7565,3,1,4
7566,3,1,5
7567,3,2,3
7568,3,2,11
7569,3,2,6
7570,3,2,2
7571,3,3,4
7572,3,2,5
7573,3,1,1
7574,3,3,8
7575,3,3,4
7576,3,2,6
7577,3,3,0
7578,3,3,8
7579,3,2,14
7580,3,2,4
7581,3,1,2
7582,3,2,4
7583,3,3,14
7584,3,2,7
7585,3,1,2
7586,3,2,2
7587,3,1,0
7588,3,2,15
7589,3,1,2
7590,3,3,26
7591,3,3,11
7592,3,1,7
7593,3,1,4
7594,3,1,0
7595,3,2,2
7596,3,2,5
7597,3,1,1
7598,3,2,7
7599,3,3,32
7600,3,2,12
7601,3,2,2
7602,3,2,3
7603,3,1,2
7604,3,2,11
7605,3,3,6
7606,3,3,12
7607,3,2,10
7608,3,1,10
7609,3,2,9
7610,3,2,2
7611,3,1,4
7612,3,1,0
7613,3,3,13
7614,3,2,2
7615,3,1,4
7616,3,3,8
7617,3,1,2
7618,3,1,9
7619,3,1,7
7620,3,3,5
7621,3,1,1
7622,3,2,8
7623,3,3,7
7624,3,3,25
7625,3,3,9
7626,3,2,3
7627,3,1,6
7628,3,2,5
7629,3,1,3
7630,3,2,3
7631,3,1,1
7632,3,2,3
7633,3,3,1
7634,3,1,10
7635,3,3,6
7636,3,1,1
7637,3,2,10
7638,3,2,6
7639,3,2,4
7640,3,2,3
7641,3,3,3
7642,3,2,17
7643,3,2,1
7644,3,1,2
7645,3,2,7
7646,3,1,0
7647,3,2,1
7648,3,0,0
7649,3,2,8
7650,3,1,5
7651,3,1,0
7652,3,2,10
7653,3,2,4
7654,3,1,9
7655,3,1,5
7656,3,1,5
7657,3,3,11
7658,3,2,4
7659,3,2,4
7660,3,2,4
7661,3,2,6
7662,3,2,6
7663,3,3,4
7664,3,2,5
7665,3,2,1
7666,3,2,1
7667,3,2,9
7668,3,1,1
7669,3,3,4
7670,3,0,1
7671,3,0,0
7672,3,3,5
7673,3,3,2
7674,3,2,6
7675,3,2,5
7676,3,2,2
7677,3,3,14
7678,3,1,3
7679,3,1,4
7680,3,3,15
7681,3,3,11
7682,3,1,8
7683,3,2,6
7684,3,3,4
7685,3,3,5
7686,3,1,13
7687,3,3,4
7688,3,3,12
7689,3,3,9
7690,3,2,2
7691,3,2,2
7692,3,2,13
7693,3,3,14
7694,3,3,10
7695,3,1,4
7696,3,2,13
7697,3,2,8
7698,3,2,10
7699,3,1,6
7700,3,3,8
7701,3,0,1
7702,3,3,7
7703,3,2,14
7704,3,2,2
7705,3,1,3
7706,3,2,9
7707,3,2,6
7708,3,3,3
