id,set,human_score,vocabulory_score
7535,3,1,17
7536,3,1,23
7537,3,1,44
7538,3,2,29
7539,3,3,68
7540,3,2,27
7541,3,2,36
7542,3,3,48
7543,3,3,70
7544,3,1,48
7545,3,3,70
7546,3,3,74
7547,3,3,55
7548,3,3,64
7549,3,1,54
7550,3,1,21
7551,3,2,37
7552,3,1,18
7553,3,2,32
7554,3,3,78
7555,3,1,16
7556,3,2,32
7557,3,1,23
7558,3,2,24
7559,3,1,5
7560,3,2,45
7561,3,3,51
7562,3,2,22
7563,3,3,53
7564,3,2,35
7565,3,1,19
7566,3,1,19
7567,3,2,38
7568,3,2,48
7569,3,2,26
7570,3,2,44
7571,3,3,56
7572,3,2,61
7573,3,1,19
7574,3,3,73
7575,3,3,49
7576,3,2,32
7577,3,3,25
7578,3,3,67
7579,3,2,73
7580,3,2,15
7581,3,1,18
7582,3,2,37
7583,3,3,63
7584,3,2,43
7585,3,1,27
7586,3,2,25
7587,3,1,20
7588,3,2,78
7589,3,1,12
7590,3,3,91
7591,3,3,81
7592,3,1,32
7593,3,1,15
7594,3,1,28
7595,3,2,33
7596,3,2,52
7597,3,1,15
7598,3,2,54
7599,3,3,120
7600,3,2,38
7601,3,2,48
7602,3,2,40
7603,3,1,38
7604,3,2,40
7605,3,3,58
7606,3,3,56
7607,3,2,45
7608,3,1,44
7609,3,2,53
7610,3,2,29
7611,3,1,50
7612,3,1,19
7613,3,3,88
7614,3,2,47
7615,3,1,32
7616,3,3,80
7617,3,1,26
7618,3,1,29
7619,3,1,70
7620,3,3,35
7621,3,1,9
7622,3,2,55
7623,3,3,61
7624,3,3,95
7625,3,3,60
7626,3,2,44
7627,3,1,47
7628,3,2,61
7629,3,1,10
7630,3,2,27
7631,3,1,31
7632,3,2,31
7633,3,3,9
7634,3,1,35
7635,3,3,39
7636,3,1,18
7637,3,2,49
7638,3,2,41
7639,3,2,19
7640,3,2,38
7641,3,3,55
7642,3,2,73
7643,3,2,38
7644,3,1,20
7645,3,2,35
7646,3,1,9
7647,3,2,19
7648,3,0,11
7649,3,2,31
7650,3,1,26
7651,3,1,19
7652,3,2,44
7653,3,2,45
7654,3,1,41
7655,3,1,31
7656,3,1,18
7657,3,3,68
7658,3,2,34
7659,3,2,48
7660,3,2,44
7661,3,2,33
7662,3,2,56
7663,3,3,55
7664,3,2,42
7665,3,2,38
7666,3,2,53
7667,3,2,36
7668,3,1,41
7669,3,3,60
7670,3,0,15
7671,3,0,6
7672,3,3,70
7673,3,3,11
7674,3,2,73
7675,3,2,27
7676,3,2,55
7677,3,3,72
7678,3,1,22
7679,3,1,46
7680,3,3,64
7681,3,3,63
7682,3,1,39
7683,3,2,30
7684,3,3,53
7685,3,3,50
7686,3,1,59
7687,3,3,57
7688,3,3,61
7689,3,3,52
7690,3,2,24
7691,3,2,42
7692,3,2,62
7693,3,3,72
7694,3,3,57
7695,3,1,22
7696,3,2,64
7697,3,2,27
7698,3,2,21
7699,3,1,31
7700,3,3,71
7701,3,0,27
7702,3,3,42
7703,3,2,41
7704,3,2,20
7705,3,1,27
7706,3,2,31
7707,3,2,65
7708,3,3,43
