id,set,human_score,word_count
10422,4,3,205
10423,4,1,105
10424,4,2,137
10425,4,2,87
10426,4,1,51
10427,4,2,122
10428,4,2,131
10429,4,3,296
10430,4,2,113
10431,4,1,46
10432,4,1,44
10433,4,0,35
10434,4,2,160
10435,4,1,52
10436,4,3,191
10437,4,0,13
10438,4,0,27
10439,4,1,46
10440,4,1,42
10441,4,2,87
10442,4,1,32
10443,4,1,43
10444,4,2,126
10445,4,0,73
10446,4,2,119
10447,4,2,128
10448,4,1,72
10449,4,1,125
10450,4,3,116
10451,4,2,125
10452,4,2,117
10453,4,2,114
10454,4,0,30
10455,4,2,74
10456,4,0,98
10457,4,1,54
10458,4,1,32
10459,4,0,36
10460,4,0,58
10461,4,2,89
10462,4,1,52
10463,4,1,63
10464,4,1,66
10465,4,2,112
10466,4,2,124
10467,4,3,206
10468,4,1,55
10469,4,1,38
10470,4,1,72
10471,4,1,97
10472,4,0,18
10473,4,3,139
10474,4,3,109
10475,4,3,152
10476,4,1,60
10477,4,3,152
10478,4,0,53
10479,4,3,199
10480,4,0,21
10481,4,1,48
10482,4,0,29
10483,4,2,105
10484,4,2,111
10485,4,2,71
10486,4,0,29
10487,4,3,163
10488,4,1,58
10489,4,0,75
10490,4,0,42
10491,4,2,81
10492,4,1,47
10493,4,2,69
10494,4,2,51
10495,4,1,46
10496,4,1,86
10497,4,3,205
10498,4,2,98
10499,4,1,33
10500,4,0,34
10501,4,1,74
10502,4,1,73
10503,4,2,118
10504,4,3,83
10505,4,2,133
10506,4,0,63
10507,4,2,70
10508,4,3,187
10509,4,1,34
10510,4,2,123
10511,4,1,73
10512,4,1,72
10513,4,1,70
10514,4,0,65
10515,4,2,137
10517,4,2,178
10518,4,3,224
10519,4,3,230
10520,4,2,119
10521,4,2,89
10522,4,3,154
10523,4,2,92
10524,4,2,84
10525,4,2,106
10526,4,2,64
10527,4,0,28
10528,4,2,141
10529,4,2,92
10530,4,2,89
10531,4,0,31
10532,4,2,106
10533,4,0,49
10535,4,0,36
10536,4,3,164
10537,4,1,47
10538,4,0,36
10539,4,3,131
10540,4,2,117
10541,4,1,42
10542,4,2,98
10543,4,1,102
10544,4,0,26
10545,4,3,161
10546,4,1,118
10547,4,3,159
10548,4,2,154
10549,4,1,47
10550,4,1,54
10551,4,2,78
10552,4,1,9
10553,4,2,134
10554,4,2,90
10555,4,2,105
10556,4,1,100
10557,4,2,47
10558,4,2,163
10559,4,3,189
10560,4,1,71
10561,4,1,29
10562,4,0,61
10563,4,1,89
10564,4,3,226
10565,4,1,22
10566,4,1,30
10567,4,0,78
10568,4,2,129
10569,4,0,60
10570,4,2,120
10571,4,1,134
10572,4,2,114
10573,4,2,79
10574,4,0,109
10575,4,2,84
10576,4,2,89
10577,4,1,67
10578,4,3,160
10579,4,1,83
10580,4,3,186
10581,4,1,60
10582,4,0,73
10584,4,1,76
10585,4,0,30
10586,4,1,94
10587,4,0,19
10588,4,2,115
10589,4,3,183
10590,4,1,48
10591,4,1,124
10592,4,3,227
10593,4,0,21
10594,4,1,110
10595,4,3,191
10596,4,1,98
10597,4,1,72
10598,4,1,49
10599,4,3,106
10600,4,0,51
10601,4,1,48
10602,4,2,152
10603,4,2,61
10604,4,3,181
10605,4,1,26
10606,4,0,19
10607,4,1,101
10608,4,0,17
10609,4,3,194
10610,4,2,104
10611,4,1,76
10612,4,3,204
10613,4,2,116
10614,4,3,145
10615,4,2,134
10616,4,2,85
10617,4,0,21
10618,4,1,59
10619,4,2,96
10620,4,2,152
10621,4,0,24
10622,4,1,46
10623,4,1,89
10624,4,1,40
10625,4,1,94
10626,4,2,146
10627,4,1,32
10628,4,2,113
10629,4,0,34
10630,4,2,121
10631,4,2,96
10632,4,1,41
10633,4,1,48
10634,4,2,117
10635,4,2,112
10636,4,1,62
10637,4,1,29
10638,4,0,82
10639,4,2,78
10640,4,1,57
10641,4,0,37
10642,4,2,75
