id,set,human_score,sentence_count
1669,1,10,36
1670,1,9,26
1671,1,11,35
1672,1,6,14
1673,1,5,8
1675,1,11,31
1676,1,8,16
1677,1,10,45
1678,1,8,16
1679,1,8,29
1680,1,8,6
1681,1,6,12
1682,1,8,23
1683,1,7,22
1684,1,8,20
1685,1,8,23
1686,1,5,7
1687,1,10,38
1688,1,8,22
1689,1,7,23
1690,1,9,22
1691,1,11,24
1692,1,9,26
1693,1,10,19
1694,1,10,25
1695,1,9,31
1696,1,9,17
1697,1,8,28
1698,1,8,26
1699,1,8,22
1700,1,9,28
1701,1,8,18
1702,1,8,17
1703,1,11,27
1704,1,8,25
1705,1,12,27
1706,1,6,14
1707,1,7,16
1708,1,7,7
1709,1,8,38
1710,1,9,27
1711,1,6,14
1712,1,9,22
1713,1,8,26
1714,1,6,12
1715,1,10,30
1716,1,7,9
1717,1,8,31
1718,1,9,20
1719,1,8,18
1720,1,11,20
1721,1,9,18
1722,1,9,34
1723,1,9,27
1724,1,10,29
1725,1,9,32
1726,1,9,19
1727,1,10,19
1728,1,9,24
1729,1,8,18
1730,1,10,27
1731,1,9,24
1732,1,8,21
1733,1,8,19
1734,1,9,17
1735,1,7,15
1736,1,11,40
1737,1,8,27
1738,1,7,12
1739,1,10,32
1740,1,8,30
1741,1,8,22
1742,1,6,11
1743,1,9,34
1744,1,11,28
1745,1,10,21
1746,1,10,20
1747,1,8,24
1748,1,9,20
1749,1,6,8
1750,1,8,22
1751,1,8,18
1752,1,9,21
1753,1,8,8
1754,1,10,43
1755,1,8,25
1756,1,10,22
1757,1,8,9
1758,1,10,38
1759,1,10,24
1760,1,12,29
1761,1,8,8
1762,1,8,17
1763,1,12,29
1764,1,8,25
1765,1,5,7
1766,1,8,30
1767,1,9,26
1768,1,8,13
1769,1,9,20
1770,1,10,28
1771,1,8,22
1772,1,10,29
1773,1,8,13
1774,1,10,17
1775,1,9,19
1776,1,9,19
1777,1,11,29
1778,1,5,4
1779,1,10,27
1780,1,9,26
1781,1,10,23
1782,1,8,19
1783,1,8,22
1784,1,7,18
1785,1,8,19
1786,1,2,1
1787,1,7,19
