id,set,human_score,word_count
1669,1,10,591
1670,1,9,395
1671,1,11,592
1672,1,6,195
1673,1,5,93
1675,1,11,551
1676,1,8,303
1677,1,10,470
1678,1,8,354
1679,1,8,314
1680,1,8,403
1681,1,6,162
1682,1,8,333
1683,1,7,227
1684,1,8,312
1685,1,8,379
1686,1,5,117
1687,1,10,672
1688,1,8,414
1689,1,7,194
1690,1,9,368
1691,1,11,503
1692,1,9,388
1693,1,10,477
1694,1,10,488
1695,1,9,437
1696,1,9,369
1697,1,8,353
1698,1,8,455
1699,1,8,321
1700,1,9,425
1701,1,8,301
1702,1,8,209
1703,1,11,513
1704,1,8,346
1705,1,12,445
1706,1,6,207
1707,1,7,239
1708,1,7,198
1709,1,8,381
1710,1,9,454
1711,1,6,221
1712,1,9,427
1713,1,8,359
1714,1,6,259
1715,1,10,538
1716,1,7,290
1717,1,8,427
1718,1,9,325
1719,1,8,392
1720,1,11,444
1721,1,9,437
1722,1,9,388
1723,1,9,462
1724,1,10,450
1725,1,9,413
1726,1,9,427
1727,1,10,429
1728,1,9,484
1729,1,8,336
1730,1,10,382
1731,1,9,318
1732,1,8,336
1733,1,8,235
1734,1,9,464
1735,1,7,259
1736,1,11,718
1737,1,8,257
1738,1,7,332
1739,1,10,504
1740,1,8,382
1741,1,8,320
1742,1,6,215
1743,1,9,434
1744,1,11,491
1745,1,10,407
1746,1,10,349
1747,1,8,369
1748,1,9,324
1749,1,6,118
1750,1,8,300
1751,1,8,357
1752,1,9,473
1753,1,8,189
1754,1,10,760
1755,1,8,354
1756,1,10,409
1757,1,8,240
1758,1,10,517
1759,1,10,328
1760,1,12,550
1761,1,8,355
1762,1,8,337
1763,1,12,475
1764,1,8,405
1765,1,5,100
1766,1,8,359
1767,1,9,413
1768,1,8,471
1769,1,9,286
1770,1,10,344
1771,1,8,372
1772,1,10,500
1773,1,8,320
1774,1,10,403
1775,1,9,368
1776,1,9,390
1777,1,11,604
1778,1,5,116
1779,1,10,438
1780,1,9,463
1781,1,10,454
1782,1,8,330
1783,1,8,499
1784,1,7,200
1785,1,8,291
1786,1,2,15
1787,1,7,214
