id,set,human_score,std_char
18939,7,10,2.71352526236
18940,7,18,1.90603278085
18941,7,19,2.24699796576
18942,7,20,1.80984479341
18943,7,24,1.90434169034
18944,7,12,1.84433514094
18945,7,24,2.26834937109
18946,7,24,1.97524895874
18947,7,22,1.82533542018
18949,7,16,1.91870896683
18950,7,17,2.02386102728
18951,7,17,2.03614160645
18952,7,10,1.80652859597
18954,7,22,1.84072532679
18955,7,17,1.81038405358
18956,7,8,2.17490139511
18957,7,17,2.08374053752
18958,7,2,2.02837021135
18959,7,21,1.7239498966
18960,7,24,2.3764552599
18961,7,9,2.6937724953
18962,7,20,1.62927966656
18963,7,22,1.85331245272
18964,7,23,2.12265714755
18965,7,12,2.20308448935
18967,7,15,1.993965717
18968,7,16,2.09542244117
18969,7,22,2.05121011384
18970,7,11,1.82284896392
18971,7,14,2.67334147721
18972,7,17,1.75606998964
18973,7,12,1.78616637067
18974,7,24,2.40741897018
18976,7,10,2.43461068603
18977,7,19,2.00272296224
18978,7,24,2.27745929381
18979,7,18,1.91008804346
18980,7,7,2.053528946
18981,7,13,1.51793836316
18982,7,19,1.94690174848
18983,7,24,1.95462374978
18984,7,7,2.75525622493
18985,7,20,1.69578137586
18986,7,17,1.80425074766
18987,7,19,2.13279258677
18988,7,19,1.70996929062
18989,7,19,2.02757407877
18990,7,17,2.01513528471
18991,7,17,2.34493753375
18993,7,13,1.69110291225
18994,7,9,1.75295924869
18995,7,16,1.49460359927
18996,7,12,2.03263906267
18997,7,6,1.52659954014
18998,7,13,1.7932560504
18999,7,15,1.84816754393
19000,7,18,1.72340744978
19001,7,16,2.15363050751
19002,7,19,2.23057180472
19003,7,22,2.06791013323
19004,7,11,2.22349104984
19005,7,16,1.84959381078
19006,7,17,1.97491734193
19007,7,17,1.76732713162
19008,7,12,2.10496936487
19009,7,15,1.82896069134
19010,7,3,2.70185121722
19011,7,14,1.87732900716
19012,7,19,1.78506837633
19013,7,16,1.61384269124
19015,7,15,1.85106441891
19017,7,16,1.63842743033
19018,7,17,2.49128163565
19020,7,16,1.98737723347
19022,7,17,1.86287939349
19023,7,17,2.81584963964
19024,7,13,2.23525648483
19025,7,16,1.72719284836
19026,7,21,2.20420849734
19027,7,11,2.20322724789
19028,7,14,2.04938006322
19029,7,24,1.78630835028
19030,7,21,1.87143843383
19031,7,21,1.95017772636
19032,7,12,1.95455276155
19033,7,10,2.24912909947
19034,7,20,1.9723259543
19035,7,16,2.07689244226
19036,7,12,1.71752591422
19037,7,16,2.01159188925
19038,7,15,2.22588687015
19039,7,18,2.08092379428
19041,7,16,1.73160217109
19042,7,10,1.89605122634
19044,7,7,1.97360546957
19046,7,15,1.64904923292
19047,7,13,1.74245360865
19048,7,9,2.01533566385
19049,7,22,2.10385364388
19050,7,19,2.13747005827
19051,7,19,1.70602551294
19052,7,24,2.24919027029
19054,7,21,2.07987128791
19055,7,16,1.81013777793
19056,7,16,1.73825477412
19057,7,15,1.60275147472
19058,7,16,2.04309288183
19059,7,21,2.15001222655
19060,7,20,1.72062462893
19061,7,15,2.32234836667
19062,7,15,2.25260055175
19063,7,20,1.85236374124
19064,7,7,1.73693236666
19065,7,17,2.05981491051
19068,7,24,2.08734192163
19069,7,18,2.11480309344
19070,7,8,2.3379807198
19071,7,16,1.83526211584
19072,7,22,2.38112318044
19073,7,18,1.83241430401
19076,7,17,2.13014084041
19077,7,18,2.74448748193
19078,7,17,1.9160972239
19079,7,17,1.79349284801
19080,7,10,2.17629894862
19081,7,9,2.25500777518
19082,7,12,2.08029380402
19083,7,20,2.0574385537
19084,7,15,1.91889337723
19085,7,10,1.95021524905
19086,7,24,2.15570902796
19087,7,19,1.76595176596
19089,7,12,2.35156346848
19090,7,17,1.60002477012
19091,7,13,1.86233263095
19092,7,15,1.77457932117
19093,7,12,2.33095276973
19094,7,17,1.82522706585
19095,7,15,1.86335156044
19096,7,20,1.9012294668
19097,7,8,1.68037178547
19098,7,20,1.69166005204
19099,7,20,2.43083548229
19100,7,21,2.00046896617
19101,7,11,1.86247578982
19102,7,17,1.69174032091
19103,7,21,1.84695607165
19104,7,21,2.20333492078
19105,7,17,1.70833199838
19106,7,24,2.23979907341
19107,7,12,2.12519162776
19108,7,17,1.9787350648
19109,7,19,1.79961937173
19110,7,15,2.76156650059
19111,7,14,1.73876836992
19112,7,11,1.79097050136
19113,7,21,1.95339898703
19114,7,20,2.01710465274
19116,7,17,1.96074025763
19117,7,16,1.76867657919
19118,7,20,2.02733435189
19119,7,14,1.80313277214
19120,7,16,1.55673253929
19122,7,5,1.39292913399
19123,7,23,2.09092981619
19124,7,17,2.2624808898
19125,7,17,1.6376099005
19126,7,16,1.85113463225
19127,7,12,2.05840281111
19129,7,8,2.33897125182
19130,7,13,1.70542629728
19131,7,8,2.23160624779
19132,7,13,1.9063874358
19134,7,11,1.88688337736
19135,7,9,2.01090541129
19136,7,19,2.35659963579
19137,7,22,1.94500910482
19138,7,13,1.98789350715
19139,7,11,2.21504413083
19140,7,20,2.23599650713
19141,7,18,1.84291005215
19143,7,12,2.11222619371
19144,7,15,2.03039959676
19145,7,24,2.29449923189
19146,7,24,2.06913075881
19147,7,15,1.6925794381
19148,7,15,2.3714384495
19149,7,9,1.95323855304
19150,7,17,1.84292413135
19151,7,12,1.50842288597
19152,7,18,1.6294281649
19153,7,14,1.73818699261
19154,7,16,1.91831221993
19155,7,12,1.75953176271
19156,7,8,2.48557712523
19158,7,18,2.07412518545
19159,7,16,1.50357474358
19160,7,19,1.7581145599
19161,7,19,1.88892576629
19162,7,12,1.55583197422
19163,7,14,2.02693329718
19164,7,17,1.87401390192
19165,7,14,2.21819050232
19166,7,16,2.02872745191
19167,7,18,1.93671577914
19168,7,16,1.52421920874
19169,7,19,1.83627606322
19170,7,20,2.14166049537
19171,7,6,2.14573476547
19172,7,16,1.95907180464
19173,7,18,1.74457539787
19174,7,21,2.0094268449
19175,7,17,1.62102895648
19176,7,17,2.47295694724
19177,7,11,2.23073394946
19178,7,11,1.78724245389
19179,7,21,2.10562182735
19180,7,14,1.81826773633
19181,7,14,1.85049235604
19183,7,12,1.91469308539
19184,7,9,2.13032431958
19185,7,16,2.08008867816
19186,7,21,1.67475420405
19187,7,19,2.39691360941
19188,7,16,1.70808805047
19189,7,10,1.80933773551
19190,7,20,1.68459928113
19191,7,14,2.16632434438
19192,7,23,1.84351868748
19193,7,17,1.7239505017
19194,7,16,2.06386853987
19195,7,24,1.97101753139
19196,7,19,2.01815083412
19197,7,24,2.68801465357
19198,7,21,1.94182789103
19199,7,17,1.75997787597
19200,7,19,2.14494263198
19201,7,24,1.98184007943
19202,7,24,1.90122512203
19203,7,14,2.06588665417
19204,7,15,1.97996877617
19205,7,24,2.05156953465
19206,7,16,2.13600603571
19207,7,22,2.02576498252
19208,7,19,1.49932570491
19209,7,17,1.92200721722
19210,7,23,1.82117178395
19211,7,19,1.74120473228
19212,7,17,1.94231966848
19213,7,12,2.27686206811
19214,7,15,2.0551087453
19215,7,22,1.71323612122
19216,7,14,2.13910965155
19217,7,16,1.91667615143
19219,7,11,1.73381012829
19220,7,10,1.87908021437
19221,7,8,1.61781833103
19222,7,17,1.97074088318
19223,7,20,1.99637369567
19224,7,13,1.76741573753
19225,7,10,1.47700656298
19226,7,14,2.39558184841
19227,7,23,1.81877078835
19228,7,12,1.92279478941
19229,7,23,2.00357542714
19230,7,13,1.59227450221
19231,7,11,1.71644885169
19232,7,17,1.93629844118
19233,7,18,1.90574724544
19234,7,17,1.87648657506
19236,7,16,1.72454509274
19237,7,23,1.99847232295
19238,7,20,1.75876782115
19239,7,19,1.91620583713
19240,7,16,1.90255692737
19241,7,16,2.13656046114
19242,7,17,2.06341253521
19243,7,24,2.08210346212
19244,7,19,1.98848087969
19245,7,16,2.04828778887
19246,7,15,1.9454005087
19247,7,13,2.01850509501
19248,7,21,1.99791988758
19249,7,15,1.8968056187
19250,7,23,2.03446479121
19251,7,11,1.3861279748
19253,7,16,1.70237420692
19254,7,10,2.27625840602
19255,7,15,1.88596467228
19256,7,16,1.87210151785
19257,7,16,1.83536726154
19258,7,21,2.09399684917
19259,7,15,1.8942222966
19260,7,18,2.16863431377
19261,7,17,1.71973298592
19262,7,17,1.76110211088
19263,7,19,1.84211906509
19264,7,11,1.9546536984
19265,7,19,1.71887627839
19266,7,24,2.18695039698
19267,7,18,2.46157645346
19268,7,17,2.00077430191
19270,7,22,2.37979693057
19271,7,24,2.26194095309
19272,7,16,1.98681367305
19273,7,22,2.0878164769
19274,7,18,1.78430794474
19275,7,23,1.85929495969
19276,7,16,1.72727818631
19277,7,17,1.63052841393
19278,7,24,1.9598824121
19280,7,12,1.85443461436
19281,7,17,1.97496471617
19282,7,10,2.17125219538
19283,7,18,2.72529313273
19285,7,18,1.87377767445
19286,7,17,1.92512534371
19287,7,14,2.21052476871
19289,7,18,1.73020228716
19290,7,23,2.00225579603
19291,7,15,2.21507412925
19292,7,16,1.81451544402
19293,7,17,2.07539150833
19294,7,18,2.10864727971
19295,7,13,2.11373388395
19296,7,14,1.61890685456
19297,7,19,1.72140474778
19298,7,13,1.9095981329
19300,7,11,1.53294996483
19301,7,22,2.37021836615
19302,7,11,2.11678133389
19303,7,14,1.92770226851
19304,7,10,1.95031268525
19305,7,17,2.35132177878
19306,7,16,1.85227389874
19307,7,19,2.02815403914
19308,7,17,2.31959715758
19310,7,10,2.29416321212
19311,7,23,2.22510831899
19312,7,24,1.75976711232
19313,7,23,2.24391394258
19314,7,18,2.03723440844
19315,7,12,1.91956583341
19316,7,11,1.9971196364
19317,7,20,1.92371741824
19318,7,14,2.25260483081
19319,7,11,1.32928250694
19320,7,8,2.15498523258
19321,7,13,1.82279832081
19322,7,20,1.90069535807
19323,7,13,1.72018590508
19324,7,16,1.41358904763
19326,7,15,1.69021075573
19327,7,16,1.84552661007
19328,7,12,2.06252061607
19329,7,16,1.77748768941
19330,7,12,1.88024220101
19331,7,20,2.18603343886
19332,7,15,1.70472531717
19333,7,16,1.5382950413
19334,7,15,1.90338893746
19335,7,14,2.19817702322
19336,7,16,1.93103877724
19337,7,6,2.22619004015
19338,7,14,2.18517733834
19339,7,15,2.29479315775
19340,7,15,1.79200700118
19341,7,12,1.87397111202
19342,7,24,2.12879328228
19343,7,20,2.05576312475
19344,7,20,1.85182058792
19345,7,16,1.77806500205
19346,7,20,2.14373527717
19348,7,9,1.82327815279
19349,7,7,2.18752949358
19350,7,16,1.62099764927
19351,7,16,1.92884952547
19352,7,22,2.18774332848
19353,7,8,2.57616704362
19354,7,14,2.39239833515
19355,7,22,2.05613914802
19356,7,16,1.65327956902
19357,7,16,1.87991536945
19358,7,8,1.92024127377
19359,7,21,1.92623734805
19360,7,18,1.99925865788
19361,7,16,2.14389208962
19362,7,13,2.28879585795
19363,7,20,2.18469314109
19364,7,21,2.39792615203
19366,7,17,2.52801622899
19368,7,16,1.78447646465
19369,7,15,2.02539284875
19371,7,7,2.57558021529
19372,7,16,1.57069885643
19373,7,6,2.20734077501
19374,7,13,2.25056547333
19375,7,17,2.03563808026
19376,7,9,1.87598605312
19377,7,14,1.48278562127
19378,7,21,1.99380756054
19379,7,22,1.74278060059
19380,7,16,2.40202375201
19381,7,22,1.82352545857
19382,7,17,2.52982212813
19383,7,21,2.13001673089
19384,7,10,1.65903702374
19385,7,14,1.98163283352
19386,7,22,2.12348676955
19387,7,14,1.78283728139
19388,7,18,1.931952801
19389,7,16,1.74055238734
19390,7,13,1.53394274762
19391,7,18,2.41275630016
19392,7,12,1.7349484983
19393,7,8,1.3868801631
19394,7,16,1.77605967489
19395,7,24,2.51233789973
19396,7,18,1.86980418954
19397,7,14,2.00033867882
19398,7,8,1.59482859921
19400,7,8,2.39590997648
19401,7,13,2.25572228454
19402,7,11,1.69646780992
19403,7,21,1.95931292349
19404,7,14,1.70216736468
19405,7,14,2.13868032688
19406,7,23,2.1293187929
19408,7,14,1.89298246015
19409,7,20,2.28676715677
19410,7,16,1.87844920841
19411,7,13,1.63167835233
19412,7,20,2.23850380019
19413,7,22,2.13340698123
19414,7,21,2.36543131458
19415,7,13,2.08529599428
19416,7,16,1.98507034199
19417,7,17,1.92935100293
19419,7,19,2.42172086606
19420,7,16,1.87838900398
19421,7,23,1.92763627881
19422,7,20,1.73430787901
19423,7,22,2.22264953157
19424,7,6,1.98030945669
19425,7,13,3.10076208116
19427,7,22,2.02465681035
19428,7,10,1.94118977301
19429,7,20,1.98671197245
19430,7,14,1.67666663337
19431,7,20,1.86159972412
19432,7,18,2.16363552414
19433,7,19,1.65175753778
19434,7,8,2.16191963293
19435,7,17,2.09399126338
19436,7,6,2.11023869376
19437,7,16,1.46282042915
19438,7,13,1.81071351523
19439,7,12,1.92171997514
19440,7,12,1.63996467248
19441,7,22,1.85457125067
19442,7,16,1.84262238961
19443,7,19,1.932013929
19444,7,13,1.70604257682
19445,7,19,2.14380094435
19446,7,24,2.33163364602
19447,7,18,2.006993923
19448,7,15,1.47605882118
19449,7,12,1.98606942086
19450,7,4,1.94449112922
19451,7,22,1.92816799413
19454,7,10,2.23312384459
19455,7,13,2.12794948579
19456,7,9,2.0652506284
19457,7,16,1.95365559563
19458,7,12,2.1341039283
19459,7,21,2.00160086867
19460,7,16,2.32355857138
19462,7,16,2.07049639523
19463,7,21,2.05273410776
19464,7,16,1.97802281157
19465,7,7,2.02544785773
19466,7,15,1.34845183642
19467,7,11,1.95535571648
19468,7,21,2.2360679775
19469,7,13,1.76760401763
19470,7,15,2.075714252
19471,7,23,4.54033675366
19472,7,19,2.08514414057
19473,7,20,1.91295617103
19474,7,20,2.61634300837
19475,7,18,2.30003914195
19476,7,17,1.90941908078
19477,7,16,2.04176813042
19478,7,24,2.42620284204
19479,7,14,1.77587133776
19480,7,12,1.54813565191
19481,7,24,1.80872315898
19482,7,19,1.91292745769
19484,7,17,1.87156243652
19485,7,18,2.36725928189
19488,7,19,2.25491975923
19489,7,12,1.97595452027
19490,7,13,1.75310632678
19491,7,8,1.82772528301
19492,7,7,2.1756583343
19493,7,6,2.21564683763
19494,7,14,2.0834244865
19495,7,13,2.74182881156
19496,7,16,2.77167789026
19497,7,9,1.63701037128
19498,7,16,1.88868559114
19499,7,21,2.07089133625
19500,7,9,1.80688869145
19501,7,24,1.95998041688
19502,7,24,2.34485953767
19503,7,16,1.70447864924
19504,7,16,2.54776606408
19505,7,17,2.11892484097
19506,7,20,2.02888407724
19507,7,17,1.81264004281
19508,7,12,1.7807298032
19509,7,11,2.0230641269
19510,7,14,1.35661491972
19511,7,11,1.95256624143
19512,7,22,1.97630290428
19513,7,18,1.5787211788
19514,7,18,1.88711353751
19515,7,19,1.69728503028
19516,7,24,2.07636996154
19517,7,14,1.80292802146
19518,7,23,2.06307873528
19519,7,19,2.2050570542
19520,7,18,2.05070087738
19521,7,13,1.78304382532
19522,7,22,1.82005434625
19523,7,19,2.28864064404
19524,7,19,2.10470524413
19525,7,17,2.12936329314
19526,7,12,2.04808171093
19527,7,13,1.96479446225
19528,7,13,1.82105392617
19529,7,24,2.3531549299
19530,7,24,1.98232767075
19533,7,14,2.11323243749
19534,7,18,1.69048588
19535,7,16,1.85307236786
19536,7,16,1.93086619806
19537,7,13,1.8033008455
19538,7,14,1.9890280272
19539,7,14,1.93573227196
19540,7,16,2.08624880517
19541,7,13,1.862682861
19542,7,15,1.8290855736
19543,7,16,1.87881391902
19544,7,9,2.00331408589
19545,7,15,2.22626713497
19546,7,16,1.87178106531
19547,7,18,1.60676472805
19548,7,18,1.66130323651
19549,7,8,1.29371295352
19550,7,8,1.8844151369
19553,7,19,2.32471526757
19554,7,14,2.03023245596
19555,7,18,2.09886368261
19556,7,19,1.90222772132
19557,7,24,1.90294827077
19558,7,12,1.7202779243
19559,7,16,2.12883431083
19561,7,19,2.11429529982
19562,7,22,2.444977368
19563,7,15,1.62722490907
