id,set,human_score,char_4,word_count,char_6,vocabulory_score
12756,5,2,40,108,8,37
12757,5,2,20,52,14,15
12758,5,1,7,25,3,7
12759,5,2,75,176,34,57
12760,5,3,56,152,24,60
12761,5,3,52,121,22,51
12762,5,2,40,118,12,46
12763,5,2,33,81,18,24
12764,5,3,59,156,35,71
12765,5,3,45,86,25,34
12766,5,3,74,187,38,63
12767,5,2,18,43,8,17
12768,5,2,33,96,14,33
12769,5,2,40,100,20,38
12770,5,3,58,153,28,61
12771,5,1,31,70,14,23
12772,5,1,23,61,9,22
12773,5,2,40,93,13,34
12774,5,2,17,56,7,15
12775,5,2,48,129,25,55
12776,5,2,32,79,18,23
12777,5,3,45,116,22,46
12778,5,4,72,163,41,55
12779,5,4,69,174,28,73
12780,5,3,54,127,37,36
12781,5,2,48,126,31,51
12782,5,3,44,109,25,37
12783,5,1,25,55,8,22
12784,5,4,76,167,31,63
12785,5,3,56,148,23,68
12786,5,3,37,109,12,50
12787,5,2,61,150,40,68
12788,5,1,7,20,5,5
12789,5,1,42,134,7,50
12790,5,2,23,59,7,18
12791,5,2,40,97,15,39
12792,5,1,29,63,6,22
12793,5,3,66,166,32,64
12794,5,2,28,87,11,28
12795,5,1,15,59,5,22
12796,5,1,34,93,15,32
12797,5,3,51,137,21,48
12798,5,3,50,127,23,52
12799,5,2,27,62,9,24
12800,5,4,102,232,45,89
12801,5,2,32,83,18,25
12802,5,2,36,93,15,32
12803,5,3,61,156,28,67
12804,5,2,46,119,23,47
12805,5,3,54,131,24,46
12806,5,4,85,223,40,87
12807,5,4,101,201,63,78
12808,5,1,8,36,2,15
12809,5,2,18,50,5,20
12810,5,4,119,241,67,101
12811,5,1,27,70,10,36
12812,5,3,58,146,25,55
12813,5,3,56,151,32,56
12814,5,3,63,176,26,75
12815,5,2,39,108,21,50
12816,5,2,42,108,16,42
12817,5,4,84,217,40,98
12818,5,3,53,171,19,68
12819,5,3,85,201,39,72
12820,5,1,12,45,5,13
12821,5,1,11,76,3,18
12822,5,4,65,154,36,54
12823,5,3,32,87,19,36
12824,5,2,51,156,29,67
12825,5,2,47,122,24,46
12826,5,2,27,77,5,31
12827,5,2,39,93,16,37
12828,5,1,28,67,14,19
12829,5,2,26,61,6,19
12830,5,3,55,141,26,58
12831,5,4,101,242,41,103
12832,5,3,59,144,26,59
12833,5,2,44,98,23,28
12834,5,3,82,209,37,101
12835,5,2,43,105,18,33
12836,5,1,16,47,3,21
12837,5,2,54,136,20,62
12838,5,3,49,133,26,45
12839,5,3,64,148,35,65
12840,5,4,96,218,47,89
12841,5,4,92,218,34,65
12842,5,1,21,66,8,17
12843,5,2,38,107,21,42
12844,5,3,80,185,34,82
12845,5,0,27,64,7,19
12846,5,3,79,192,25,66
12847,5,3,45,113,22,40
12848,5,3,63,145,39,58
12849,5,2,21,55,8,22
12850,5,2,17,53,7,17
12851,5,3,31,82,15,29
12852,5,3,55,127,34,48
12853,5,2,31,72,12,27
12854,5,1,46,123,26,50
12855,5,3,33,102,19,37
12856,5,4,66,152,48,52
12857,5,2,74,171,33,65
12858,5,2,36,94,17,38
12859,5,3,36,82,9,36
12860,5,2,37,87,13,40
12861,5,2,48,139,9,45
12862,5,2,32,90,10,45
12863,5,4,99,210,67,67
12864,5,2,38,110,9,47
12865,5,3,47,147,21,86
12866,5,3,65,183,37,73
12867,5,3,38,157,22,60
12868,5,1,16,37,5,19
12869,5,3,74,177,47,75
12870,5,1,23,53,13,21
12871,5,2,29,75,15,32
12872,5,3,92,204,51,85
12873,5,2,18,64,6,29
12874,5,3,61,131,20,51
12875,5,2,54,140,26,61
12876,5,1,26,65,8,25
12877,5,2,44,111,22,37
12878,5,3,40,112,13,35
12879,5,3,59,152,27,77
12880,5,0,15,40,1,8
12881,5,4,62,164,26,71
12882,5,3,72,170,30,68
12883,5,2,35,114,19,34
12884,5,2,30,91,14,39
12885,5,1,44,90,17,39
12886,5,2,53,143,19,55
12887,5,2,50,124,18,47
12888,5,2,24,64,9,21
12889,5,2,32,93,18,32
12890,5,2,24,75,10,27
12891,5,4,139,320,72,123
12892,5,3,39,102,20,37
12893,5,3,72,148,41,48
12894,5,2,51,135,30,56
12895,5,2,47,121,21,38
12896,5,2,49,110,22,45
12897,5,2,26,64,15,26
12898,5,2,40,104,19,45
12899,5,2,43,132,19,42
12900,5,2,23,61,12,21
12901,5,1,14,39,9,12
12902,5,1,17,58,5,16
12903,5,2,36,99,17,32
12904,5,1,43,131,17,46
12905,5,3,52,155,20,51
12906,5,0,3,13,1,4
12907,5,3,54,126,25,52
12908,5,3,63,154,30,70
12909,5,4,150,326,81,122
12910,5,3,68,170,39,67
12911,5,4,78,202,40,86
12912,5,2,21,50,7,23
12913,5,2,31,77,9,35
12914,5,1,24,59,9,23
12915,5,3,65,173,29,69
12916,5,3,43,131,21,56
12917,5,4,104,278,50,109
12918,5,3,47,131,18,35
12919,5,4,111,255,55,113
12920,5,3,68,164,33,65
12921,5,1,59,211,17,85
12922,5,1,28,62,11,25
12923,5,2,28,91,15,37
12924,5,4,87,197,38,94
12925,5,3,31,96,19,29
12926,5,2,21,66,5,22
12927,5,1,25,59,14,16
12928,5,2,31,100,14,34
12929,5,2,44,100,23,36
12930,5,3,43,118,20,54
12931,5,3,55,141,25,55
12932,5,1,13,57,4,24
12933,5,1,8,21,3,6
12934,5,2,29,86,11,34
12935,5,3,51,145,21,50
12936,5,2,26,91,12,29
12937,5,4,83,171,39,69
12938,5,3,81,210,34,94
12939,5,0,6,23,2,9
12940,5,2,17,40,11,15
12941,5,4,58,173,30,71
12942,5,0,3,7,3,2
12943,5,3,52,150,28,74
12944,5,1,11,27,5,12
12945,5,2,47,119,21,42
12946,5,2,48,125,24,47
12947,5,2,33,79,23,28
12948,5,2,67,153,33,52
12949,5,2,31,90,14,37
12950,5,1,28,68,15,24
12951,5,3,64,146,32,59
12952,5,2,22,57,13,17
12953,5,1,15,35,8,8
12954,5,3,64,170,40,62
12955,5,2,59,142,30,66
12956,5,2,27,93,7,35
12957,5,3,74,208,46,76
12958,5,4,85,189,49,78
12959,5,3,67,169,34,67
12960,5,2,26,72,10,34
12961,5,3,43,122,20,42
12962,5,2,23,52,11,22
12963,5,3,53,135,20,70
12964,5,3,59,138,21,67
12965,5,3,52,164,18,60
12966,5,3,57,159,25,62
12967,5,1,27,81,11,28
12968,5,4,87,234,53,77
12969,5,1,31,96,16,35
12970,5,3,73,186,37,60
12971,5,2,40,105,16,35
12972,5,4,94,236,43,99
12973,5,3,47,130,24,59
12974,5,2,20,63,12,26
12975,5,3,67,177,21,70
12976,5,1,12,28,8,10
12977,5,2,43,120,18,39
12978,5,2,45,120,20,41
12979,5,2,36,84,17,38
12980,5,4,105,249,55,111
12981,5,4,114,294,56,116
12982,5,2,42,115,19,43
12983,5,2,38,100,20,41
12984,5,3,53,153,24,50
12985,5,4,93,252,43,97
12986,5,3,58,128,31,51
12987,5,4,91,225,48,92
12988,5,2,47,137,15,47
12989,5,4,124,272,76,88
12990,5,3,56,124,28,45
12991,5,4,96,208,49,93
12992,5,4,111,244,68,107
12993,5,3,66,134,33,45
12994,5,2,40,122,18,35
12995,5,2,28,79,11,27
12996,5,2,34,88,19,30
12997,5,2,64,150,31,51
12998,5,2,53,169,12,84
12999,5,2,40,108,20,36
13000,5,3,61,163,33,61
13001,5,1,20,40,5,11
13002,5,2,21,56,9,26
13003,5,2,34,84,16,34
13004,5,4,70,166,32,54
13005,5,1,10,33,7,11
13006,5,0,19,53,11,14
13007,5,2,51,156,24,56
13008,5,3,32,108,17,42
13009,5,3,58,140,31,53
13010,5,1,15,48,12,12
13011,5,1,17,44,11,13
13012,5,3,63,151,28,57
13013,5,3,66,160,38,62
13014,5,2,36,104,17,37
13015,5,2,25,93,18,34
13016,5,3,80,188,45,73
13017,5,0,8,41,2,14
13018,5,4,91,228,52,88
13019,5,4,90,197,49,71
13020,5,3,52,146,24,55
13021,5,3,67,173,36,78
13022,5,4,79,198,31,81
13023,5,2,47,121,27,42
13024,5,3,56,155,24,56
13025,5,2,19,56,7,25
13026,5,2,20,75,10,26
13027,5,3,50,162,27,55
13028,5,3,47,126,25,54
13029,5,2,24,66,11,24
13030,5,3,58,144,20,62
13031,5,2,12,37,9,14
13032,5,1,29,76,18,21
13033,5,1,24,82,7,22
13034,5,2,34,80,15,38
13035,5,3,93,214,43,89
13036,5,2,70,145,38,57
13037,5,3,43,129,25,55
13038,5,3,73,176,34,73
13039,5,2,36,88,11,36
13040,5,2,28,68,12,29
13041,5,4,81,196,38,85
13042,5,1,17,52,4,21
13043,5,4,58,167,25,69
13044,5,2,21,82,8,28
13045,5,3,46,118,16,49
13046,5,3,64,153,35,58
13047,5,4,109,249,56,89
13048,5,2,62,144,31,56
13049,5,2,22,73,11,23
13050,5,3,65,163,30,59
13051,5,4,130,269,75,112
13052,5,2,85,198,43,73
13053,5,2,52,127,21,57
13054,5,3,59,151,23,57
13055,5,2,48,100,26,37
13056,5,4,78,174,41,61
13057,5,4,62,157,22,65
13058,5,2,33,99,13,34
13059,5,2,25,88,13,32
13060,5,2,29,91,14,24
13061,5,1,19,45,5,22
13062,5,2,22,73,13,26
13063,5,1,18,52,6,22
13064,5,2,49,112,24,36
13065,5,1,18,48,7,12
13066,5,0,4,26,1,5
13067,5,1,19,46,7,20
13068,5,2,41,119,20,43
13069,5,2,28,78,8,32
13070,5,2,45,103,19,46
13071,5,4,62,162,37,60
13072,5,2,28,80,17,35
13073,5,3,44,123,16,52
13074,5,3,60,156,35,73
13075,5,3,47,129,17,29
13076,5,2,76,220,37,87
13077,5,1,8,19,3,4
13078,5,3,95,216,47,85
13079,5,4,159,412,75,151
13080,5,4,81,213,37,83
13081,5,4,87,236,50,91
13082,5,1,6,18,1,3
13083,5,4,90,200,40,72
13084,5,2,51,126,28,47
13085,5,2,45,116,31,43
13086,5,3,52,125,31,47
13087,5,2,44,112,29,33
13088,5,1,31,88,14,31
13089,5,3,58,153,29,48
13090,5,4,88,241,41,97
13091,5,2,46,128,13,51
13092,5,1,13,27,4,11
13093,5,4,182,416,103,167
13094,5,2,26,55,10,15
13095,5,1,26,106,9,37
13096,5,2,26,68,10,30
13097,5,1,22,54,6,24
13098,5,0,7,21,2,9
13099,5,4,79,199,45,70
13100,5,2,36,103,18,37
13101,5,1,23,82,9,42
13102,5,2,36,83,20,27
13103,5,3,33,100,14,44
13104,5,2,52,120,29,41
13105,5,2,40,100,13,46
13106,5,3,47,143,16,67
13107,5,3,35,99,18,23
13108,5,2,43,115,17,47
13109,5,1,17,64,6,24
13110,5,3,67,145,44,47
13111,5,2,56,149,17,60
13112,5,3,48,147,23,61
13113,5,2,33,107,17,43
13114,5,2,34,82,18,31
13115,5,3,66,184,25,79
13116,5,2,20,48,10,16
13117,5,1,16,58,8,26
13118,5,2,57,118,16,50
13119,5,1,27,79,16,30
13120,5,1,6,19,5,5
13121,5,4,53,134,23,57
13122,5,2,25,61,10,25
13123,5,4,74,170,39,75
13124,5,3,62,150,33,52
13125,5,2,49,140,26,46
13126,5,2,31,92,17,41
13127,5,2,28,59,14,19
13128,5,3,45,129,22,44
13129,5,4,73,180,32,75
13130,5,2,19,59,9,15
13131,5,2,24,75,11,36
13132,5,3,56,145,31,46
13133,5,2,42,101,16,50
13134,5,2,32,100,18,39
13135,5,1,12,36,2,19
13136,5,2,45,105,27,44
13137,5,2,59,133,26,38
13138,5,4,98,235,47,122
13139,5,3,63,173,27,78
13140,5,1,19,69,6,20
13141,5,4,92,223,35,91
13142,5,1,11,29,5,5
13143,5,3,58,134,29,38
13144,5,4,84,224,44,90
13145,5,4,80,208,27,77
13146,5,3,61,150,33,67
13147,5,4,130,297,59,132
13148,5,2,32,96,24,34
13149,5,3,66,206,32,70
13150,5,3,50,121,26,46
13151,5,2,51,129,30,50
13152,5,2,22,47,7,17
13153,5,4,77,181,37,67
13154,5,1,13,42,6,18
13155,5,3,77,186,35,88
13156,5,3,63,150,38,59
13157,5,1,4,10,1,5
13158,5,3,66,179,32,70
13159,5,2,14,44,2,15
13160,5,3,105,219,53,85
13161,5,2,40,109,17,46
13162,5,1,1,9,0,4
13163,5,4,60,150,24,50
13164,5,1,21,63,13,22
13165,5,2,13,44,10,14
13166,5,3,80,166,37,73
13167,5,1,25,77,14,21
13168,5,2,23,48,15,21
13169,5,4,113,269,50,101
13170,5,3,57,149,21,67
13171,5,2,23,61,11,23
13172,5,3,79,223,34,99
13173,5,2,18,61,5,24
13174,5,1,10,33,2,9
13175,5,3,73,169,31,72
13176,5,2,34,91,16,36
13177,5,3,59,145,32,56
13178,5,3,87,177,37,56
13179,5,3,63,144,31,54
13180,5,3,62,125,28,51
13181,5,3,33,106,16,42
13182,5,2,36,91,6,37
13183,5,3,63,142,31,49
13184,5,2,45,122,22,41
13185,5,1,8,32,0,9
13186,5,2,50,120,22,49
13187,5,4,68,189,44,80
13188,5,2,25,56,8,16
13189,5,3,62,134,32,47
13190,5,2,32,114,18,45
13191,5,4,80,186,37,66
13192,5,2,30,72,14,33
13193,5,2,23,81,11,30
13194,5,4,56,185,27,82
13195,5,3,53,130,22,48
13196,5,4,83,231,33,91
13197,5,3,50,135,17,54
13198,5,2,36,91,13,30
13199,5,3,53,180,26,71
13200,5,3,63,134,34,51
13201,5,1,10,40,1,15
13202,5,1,8,32,4,19
13203,5,4,87,221,41,91
13204,5,3,45,90,20,33
13205,5,2,21,71,10,26
13206,5,4,59,176,33,57
13207,5,3,42,115,21,42
13208,5,3,66,145,29,66
13209,5,2,26,61,13,19
13210,5,3,54,134,25,52
13211,5,3,77,192,32,79
13212,5,3,57,137,29,49
13213,5,4,95,212,51,88
13214,5,0,21,75,7,25
13215,5,4,68,166,24,66
13216,5,2,22,66,14,23
13217,5,3,56,170,27,64
13218,5,2,54,146,27,59
13219,5,3,43,137,17,52
13220,5,1,25,62,7,17
13221,5,3,74,178,28,67
13222,5,2,40,88,17,39
13223,5,2,26,72,9,31
13224,5,2,25,55,7,18
13225,5,2,32,71,12,20
13226,5,3,54,137,26,56
13227,5,3,65,143,34,50
13228,5,2,18,71,5,26
13229,5,1,32,92,10,47
13230,5,1,41,104,22,38
13231,5,2,42,102,15,38
13232,5,4,78,160,56,65
13233,5,2,23,67,8,32
13234,5,3,58,122,25,47
13235,5,1,26,66,12,23
13236,5,3,56,136,34,50
13237,5,3,83,195,31,67
13238,5,1,18,34,11,9
13239,5,1,19,84,7,39
13240,5,3,49,138,29,55
13241,5,3,48,99,27,49
13242,5,2,57,141,31,62
13243,5,3,69,165,34,58
13244,5,1,48,131,21,41
13245,5,1,12,22,5,7
13246,5,3,64,180,41,73
13247,5,1,24,46,14,19
13248,5,3,87,217,28,76
13249,5,1,25,74,8,33
13250,5,4,82,184,37,70
13251,5,3,40,109,24,42
13252,5,2,24,78,9,41
13253,5,2,34,105,14,50
13254,5,2,42,123,20,51
13255,5,4,82,175,45,80
13256,5,2,30,79,12,28
13257,5,2,26,73,15,29
13258,5,1,14,53,6,16
13259,5,3,53,147,29,55
13260,5,4,64,165,26,64
13261,5,1,17,56,5,11
13262,5,2,16,66,5,29
13263,5,4,80,193,33,76
13264,5,3,67,140,30,43
13265,5,1,24,52,7,20
13266,5,2,48,128,23,51
13267,5,3,43,102,19,41
13268,5,4,120,268,58,107
13269,5,3,52,121,23,50
13270,5,2,31,79,13,31
13271,5,4,72,170,39,78
13272,5,2,54,116,31,49
13273,5,2,32,100,19,38
13274,5,1,35,76,18,27
13275,5,3,65,170,23,69
13276,5,3,56,145,30,55
13277,5,2,23,63,10,22
13278,5,2,25,75,9,32
13279,5,3,57,164,22,66
13280,5,3,81,206,38,64
13281,5,3,40,132,21,49
13282,5,3,43,129,15,60
13283,5,2,38,92,18,29
13284,5,2,41,96,20,24
13285,5,4,86,197,27,60
13286,5,3,53,148,32,59
13287,5,1,10,28,3,10
13288,5,2,38,92,17,47
13289,5,2,21,55,12,18
13290,5,3,45,130,24,45
13291,5,3,46,126,18,57
13292,5,3,49,141,18,48
13293,5,1,14,36,7,18
13294,5,3,48,133,27,51
13295,5,3,70,155,32,63
13296,5,0,8,44,3,8
13297,5,2,40,120,14,53
13298,5,2,24,68,12,24
13299,5,2,38,99,16,33
13300,5,3,54,136,30,56
13301,5,2,36,92,13,34
13302,5,3,39,103,14,48
13303,5,2,18,60,12,17
13304,5,3,63,137,36,58
13305,5,2,35,97,16,34
13306,5,4,64,162,37,55
13307,5,2,65,159,28,60
13308,5,1,28,55,12,26
13309,5,2,30,86,18,21
13310,5,2,15,44,4,17
13311,5,2,27,74,9,35
13312,5,2,39,101,18,42
13313,5,4,112,251,65,91
13314,5,3,66,152,37,60
13315,5,3,38,102,17,37
13316,5,2,35,93,17,35
13317,5,2,40,105,20,40
13318,5,2,47,136,21,60
13319,5,3,57,164,17,59
13320,5,1,12,32,5,14
13321,5,2,31,83,16,31
13322,5,2,47,135,19,54
13323,5,3,46,143,21,54
13324,5,2,31,84,8,32
13325,5,3,65,164,40,64
13326,5,1,11,33,6,15
13327,5,4,101,246,62,94
13328,5,2,33,86,17,26
13329,5,3,53,128,32,37
13330,5,4,101,257,51,105
13331,5,3,43,98,24,43
13332,5,1,20,65,6,31
13333,5,2,44,113,33,26
13334,5,4,99,228,54,90
13335,5,2,28,89,11,24
13336,5,1,27,78,10,34
13337,5,3,43,122,21,48
13338,5,2,27,69,13,24
13339,5,3,79,180,27,78
13340,5,0,18,56,6,24
13341,5,3,40,105,21,45
13342,5,3,71,159,41,62
13343,5,2,37,100,18,30
13344,5,3,57,139,33,59
13345,5,4,65,177,38,73
13346,5,3,54,156,28,65
13347,5,3,72,166,29,73
13348,5,3,38,102,10,39
13349,5,2,43,86,26,39
13350,5,1,65,177,26,52
13351,5,2,32,96,18,35
13352,5,1,20,66,10,22
13353,5,1,22,67,13,17
13354,5,3,59,136,31,55
13355,5,3,97,211,36,101
13356,5,2,48,132,23,47
13357,5,2,75,160,43,70
13358,5,2,17,70,10,26
13359,5,2,38,99,14,39
13360,5,2,44,117,18,38
13361,5,3,62,168,24,70
13362,5,2,33,99,13,43
13363,5,2,46,106,12,47
13364,5,3,63,142,28,56
13365,5,2,28,69,17,21
13366,5,1,16,41,11,11
13367,5,2,23,48,6,15
13368,5,2,22,79,8,30
13369,5,2,39,92,17,32
13370,5,1,16,40,8,17
13371,5,4,66,169,37,68
13372,5,2,43,137,19,48
13373,5,3,44,126,17,48
13374,5,3,86,209,58,72
13375,5,2,13,45,7,10
13376,5,4,89,219,57,91
13377,5,2,41,96,18,39
13378,5,3,91,198,48,74
13379,5,1,13,51,5,18
13380,5,1,10,39,8,16
13381,5,1,31,78,6,29
13382,5,2,29,86,8,24
13383,5,1,26,61,15,16
13384,5,1,13,40,5,14
13385,5,4,58,178,25,81
13386,5,4,105,228,59,97
13387,5,3,53,134,24,57
13388,5,2,42,109,28,38
13389,5,4,81,184,38,59
13390,5,3,65,157,34,61
13391,5,2,37,130,15,47
13392,5,1,12,34,3,17
13393,5,2,38,103,13,43
13394,5,4,92,196,35,87
13395,5,1,27,73,12,26
13396,5,2,35,92,20,34
13397,5,3,100,213,61,84
13398,5,3,55,136,22,61
13399,5,4,73,185,35,70
13400,5,1,35,96,15,41
13401,5,4,90,229,60,75
13402,5,3,40,102,23,40
13403,5,3,49,126,16,47
13404,5,2,42,106,19,49
13405,5,3,78,185,36,64
13406,5,1,22,49,9,15
13407,5,3,46,124,21,41
13408,5,3,51,130,28,49
13409,5,4,97,231,41,105
13410,5,3,63,152,36,55
13411,5,3,61,177,30,74
13412,5,2,22,68,7,24
13413,5,1,11,25,6,8
13414,5,1,14,29,2,7
13415,5,3,52,144,23,60
13416,5,4,96,225,55,84
13417,5,1,35,101,7,39
13418,5,3,65,143,31,61
13419,5,3,74,172,25,62
13420,5,0,25,72,4,24
13421,5,3,69,189,42,66
13422,5,2,68,156,42,55
13423,5,2,46,110,17,30
13424,5,2,42,89,17,22
13425,5,2,42,117,13,54
13426,5,2,38,98,23,30
13427,5,3,33,90,14,38
13428,5,2,46,131,17,49
13429,5,3,43,112,20,45
13430,5,4,64,160,35,65
13431,5,2,52,117,15,52
13432,5,3,39,110,15,34
13433,5,2,33,87,19,37
13434,5,3,57,154,30,58
13435,5,3,44,106,27,49
13436,5,1,9,40,1,15
13437,5,4,76,190,34,71
13438,5,3,57,124,31,53
13439,5,1,30,65,14,26
13440,5,2,41,99,20,41
13441,5,2,22,72,11,23
13442,5,3,60,122,36,48
13443,5,2,35,98,15,26
13444,5,3,49,125,15,37
13445,5,2,61,153,27,56
13446,5,1,7,21,3,7
13447,5,4,71,191,32,74
13448,5,1,8,15,1,8
13449,5,3,55,139,27,53
13450,5,2,42,103,14,48
13451,5,2,36,109,9,54
13452,5,1,5,16,1,5
13453,5,3,78,186,46,72
13454,5,3,97,208,48,85
13455,5,4,59,165,32,61
13456,5,4,84,206,30,72
13457,5,2,69,136,35,57
13458,5,4,99,233,55,80
13459,5,3,56,120,19,39
13460,5,1,1,4,0,2
13461,5,3,40,141,11,58
13462,5,4,80,190,45,72
13463,5,4,95,245,42,106
13464,5,4,91,181,49,72
13465,5,4,96,255,41,115
13466,5,2,46,124,20,52
13467,5,2,51,144,15,61
13468,5,0,16,60,5,22
13469,5,2,21,63,6,24
13470,5,3,124,254,64,81
13471,5,3,73,229,29,90
13472,5,3,70,148,39,59
13473,5,1,8,26,1,10
13474,5,1,8,40,5,21
13475,5,2,25,77,10,30
13476,5,2,34,91,16,36
13477,5,2,26,82,16,21
13478,5,1,23,37,10,13
13479,5,4,88,220,46,101
13480,5,3,71,192,34,66
13481,5,3,55,158,18,68
13482,5,3,42,114,21,57
13483,5,2,21,52,7,14
13484,5,3,64,173,37,66
13485,5,3,68,175,29,68
13486,5,2,18,47,10,20
13487,5,3,54,137,23,60
13488,5,3,25,81,9,34
13489,5,3,46,129,21,45
13490,5,4,79,185,43,65
13491,5,1,22,64,4,20
13492,5,2,34,77,19,35
13493,5,4,65,172,22,54
13494,5,2,28,54,13,24
13495,5,2,35,88,14,31
13496,5,1,17,58,8,22
13497,5,3,41,130,21,46
13498,5,3,52,130,27,51
13499,5,2,46,107,10,45
13500,5,2,23,79,9,20
13501,5,1,28,75,8,20
13502,5,3,78,184,42,77
13503,5,3,60,135,29,56
13504,5,3,58,159,25,50
13505,5,3,41,97,15,41
13506,5,1,9,24,4,7
13507,5,2,23,55,14,24
13508,5,2,49,135,21,49
13509,5,2,25,57,15,24
13510,5,1,10,34,2,10
13511,5,4,63,162,33,66
13512,5,2,54,128,31,47
13513,5,2,20,52,1,15
13514,5,3,66,166,41,60
13515,5,4,73,181,33,75
13516,5,3,51,147,21,52
13517,5,3,44,118,23,39
13518,5,3,61,142,15,68
13519,5,3,48,117,21,49
13520,5,3,42,114,15,46
13521,5,3,58,156,37,56
13522,5,2,47,122,24,53
13523,5,3,50,128,29,54
13524,5,3,64,164,35,67
13525,5,3,51,133,19,49
13526,5,2,40,83,24,31
13527,5,1,39,87,12,34
13528,5,4,68,188,33,78
13529,5,3,76,189,31,90
13530,5,4,126,290,55,120
13531,5,3,107,252,48,94
13532,5,3,61,198,29,78
13533,5,3,76,191,34,77
13534,5,2,24,61,8,25
13535,5,2,33,84,17,30
13536,5,1,33,106,9,28
13537,5,2,56,129,23,55
13538,5,2,63,161,43,43
13539,5,3,58,139,30,51
13540,5,4,72,176,38,64
13541,5,3,54,154,23,66
13542,5,2,45,111,22,42
13543,5,2,46,118,29,39
13544,5,2,41,126,17,42
13545,5,2,33,103,18,43
13546,5,3,44,121,30,39
13547,5,4,103,251,64,86
13548,5,1,36,114,11,48
13549,5,3,63,143,29,57
13550,5,2,28,84,20,29
13551,5,1,21,63,7,27
13552,5,3,62,131,33,55
13553,5,3,84,227,36,87
13554,5,2,32,103,17,33
13555,5,3,62,146,35,54
13556,5,2,42,88,22,38
13557,5,3,99,228,53,92
13558,5,3,62,138,36,54
13559,5,3,62,179,19,42
13560,5,2,35,86,13,41
13561,5,2,22,62,10,23
13562,5,2,44,128,14,31
13563,5,3,72,158,39,57
13564,5,1,12,37,3,11
13565,5,3,83,193,45,76
13566,5,3,72,194,31,76
13567,5,1,14,35,5,8
13568,5,2,19,50,8,21
13569,5,3,86,208,29,88
13570,5,3,49,133,29,47
13571,5,3,56,177,30,66
13572,5,2,33,93,17,35
13573,5,2,34,103,10,43
13574,5,3,40,98,14,41
13575,5,1,14,31,6,13
13576,5,1,18,41,3,16
13577,5,1,25,69,11,21
13578,5,3,50,122,29,46
13579,5,2,43,101,17,44
13580,5,3,53,165,28,54
13581,5,3,44,109,14,40
13582,5,3,48,118,21,49
13583,5,3,67,152,31,65
13584,5,4,98,232,62,57
13585,5,4,89,203,46,98
13586,5,4,94,207,40,94
13587,5,3,80,181,43,76
13588,5,2,37,86,14,39
13589,5,1,31,74,14,25
13590,5,2,34,89,17,41
13591,5,2,42,115,18,37
13592,5,3,45,126,21,52
13593,5,1,14,42,5,12
13594,5,3,61,143,40,56
13595,5,3,47,116,19,45
13596,5,2,25,71,11,28
13597,5,4,78,199,37,70
13598,5,4,81,206,34,67
13599,5,2,23,90,5,34
13600,5,2,36,96,14,44
13601,5,3,31,100,13,39
13602,5,2,45,134,19,55
13603,5,1,9,28,3,10
13604,5,2,39,93,22,35
13605,5,3,53,125,24,62
13606,5,3,58,140,27,51
13607,5,4,63,211,33,79
13608,5,2,26,81,15,33
13609,5,2,38,128,16,38
13610,5,2,27,79,17,25
13611,5,2,41,134,16,47
13612,5,2,31,72,14,32
13613,5,2,40,92,21,33
13614,5,2,54,132,32,46
13615,5,1,28,73,6,39
13616,5,2,43,101,18,32
13617,5,3,47,123,19,49
13618,5,2,53,126,28,40
13619,5,3,57,149,20,58
13620,5,4,73,167,26,66
13621,5,2,41,113,13,44
13622,5,2,45,101,19,34
13623,5,2,17,47,9,20
13624,5,2,39,124,17,35
13625,5,3,59,149,25,55
13626,5,3,55,143,21,50
13627,5,2,52,129,24,43
13628,5,0,10,29,3,8
13629,5,4,63,166,27,71
13630,5,3,48,132,25,53
13631,5,2,33,94,21,30
