id,set,human_score,char_4,word_count
10136,4,3,45,117
10137,4,0,22,78
10138,4,0,9,23
10139,4,3,67,214
10140,4,1,10,27
10141,4,2,34,98
10142,4,3,40,112
10143,4,1,18,54
10144,4,2,25,69
10146,4,1,6,24
10147,4,1,69,164
10148,4,2,37,94
10149,4,1,14,31
10150,4,2,23,59
10151,4,2,64,150
10152,4,2,50,153
10154,4,2,37,98
10155,4,2,55,127
10156,4,1,39,106
10157,4,3,64,198
10158,4,3,42,107
10159,4,2,24,85
10160,4,3,61,196
10161,4,1,11,23
10162,4,2,44,116
10163,4,2,45,124
10164,4,0,28,59
10165,4,1,16,50
10166,4,2,41,104
10167,4,1,22,75
10168,4,0,11,28
10169,4,2,53,117
10170,4,2,19,52
10171,4,1,30,89
10172,4,2,42,120
10173,4,2,30,66
10174,4,1,17,55
10175,4,0,21,73
10176,4,1,15,41
10177,4,0,13,34
10178,4,2,44,155
10179,4,1,19,61
10180,4,0,24,64
10181,4,2,60,162
10182,4,0,16,45
10183,4,1,28,94
10184,4,3,64,207
10185,4,2,43,115
10186,4,0,42,126
10187,4,2,51,121
10188,4,2,36,109
10189,4,3,77,227
10190,4,1,34,101
10191,4,2,42,114
10192,4,1,30,79
10193,4,0,10,40
10194,4,1,51,125
10195,4,0,17,49
10196,4,1,15,43
10197,4,2,23,88
10198,4,2,27,140
10199,4,0,19,56
10200,4,3,64,173
10201,4,2,47,120
10202,4,0,23,49
10203,4,3,62,161
10204,4,2,76,185
10205,4,3,62,142
10206,4,0,17,45
10207,4,2,39,115
10208,4,3,60,160
10209,4,1,10,44
10210,4,0,22,62
10211,4,3,82,233
10212,4,1,19,58
10213,4,1,11,24
10214,4,2,45,124
10215,4,2,64,149
10216,4,0,60,189
10217,4,1,30,76
10218,4,1,24,69
10219,4,2,44,106
10220,4,1,10,28
10221,4,2,41,136
10222,4,0,22,64
10223,4,2,33,102
10224,4,2,34,86
10225,4,1,23,68
10226,4,1,26,84
10227,4,2,30,74
10228,4,3,74,178
10229,4,2,46,108
10230,4,1,13,31
10231,4,1,23,45
10232,4,0,11,29
10233,4,1,16,42
10234,4,1,11,41
10235,4,1,28,89
10236,4,3,58,159
10237,4,2,50,123
10238,4,0,16,44
10239,4,2,51,132
10240,4,1,14,51
10241,4,0,17,55
10242,4,1,11,38
10243,4,3,91,220
10244,4,1,32,83
10245,4,1,22,63
10246,4,1,32,92
10247,4,1,33,93
10248,4,0,15,40
10249,4,2,21,69
10250,4,2,31,81
10251,4,2,65,151
10252,4,0,3,13
10253,4,1,24,56
10254,4,0,12,37
10255,4,0,11,31
10256,4,0,9,38
10257,4,2,102,242
10258,4,3,67,173
10259,4,1,45,119
10260,4,1,12,37
10261,4,1,24,65
10262,4,0,16,39
10263,4,1,35,95
10264,4,3,78,157
10265,4,3,98,264
10266,4,2,41,109
10267,4,2,48,132
10268,4,0,12,30
10269,4,0,20,51
10270,4,3,65,200
10271,4,2,48,143
10272,4,1,18,71
10273,4,2,28,80
10274,4,1,23,76
10275,4,2,43,130
10276,4,2,38,125
10277,4,2,49,154
10278,4,2,43,112
10279,4,2,33,83
10280,4,2,40,135
10281,4,3,50,145
10282,4,0,9,48
10283,4,2,46,106
10284,4,3,43,142
10285,4,0,1,10
10286,4,2,63,141
10287,4,1,23,55
10288,4,0,71,183
10289,4,0,21,53
10290,4,2,17,65
10291,4,2,28,81
10292,4,1,43,128
10293,4,3,51,147
10294,4,1,26,94
10295,4,1,38,95
10296,4,1,14,60
10297,4,0,17,38
10298,4,3,60,147
10299,4,1,20,48
10300,4,1,13,64
10301,4,0,20,47
10302,4,2,51,154
10303,4,2,30,124
10304,4,1,35,97
10305,4,3,80,198
10306,4,1,8,29
10307,4,2,42,138
10308,4,3,58,147
10309,4,1,10,63
10310,4,1,28,81
10311,4,0,20,43
10312,4,0,15,34
10313,4,0,20,53
10314,4,1,42,90
10315,4,1,17,65
10316,4,1,19,59
10317,4,1,28,75
10318,4,2,38,115
10319,4,2,61,163
10320,4,3,64,179
10321,4,3,54,147
10322,4,0,42,120
10323,4,3,43,165
10324,4,2,71,194
10325,4,2,26,94
10326,4,1,21,49
10327,4,3,81,189
10328,4,0,12,27
10329,4,0,22,78
10330,4,1,22,55
10331,4,0,5,13
10332,4,2,33,71
10333,4,1,22,49
10334,4,1,35,94
10335,4,2,67,173
10336,4,2,38,103
10337,4,1,34,106
10338,4,3,46,174
10339,4,1,22,59
10340,4,1,22,59
10341,4,1,8,33
10342,4,1,10,35
10343,4,1,26,71
10344,4,2,53,127
10345,4,1,17,60
10346,4,1,27,69
10347,4,0,32,81
10348,4,0,12,40
10349,4,1,16,38
10350,4,3,55,141
10351,4,2,60,157
10352,4,1,25,99
10353,4,0,18,63
10354,4,2,32,103
10355,4,0,17,43
10356,4,2,61,133
10357,4,0,43,152
10358,4,1,19,56
10359,4,0,14,42
10360,4,0,17,52
10361,4,3,50,132
10362,4,1,23,52
10363,4,1,18,44
10364,4,1,48,139
10365,4,0,20,48
10366,4,2,29,74
10367,4,2,58,166
10368,4,3,25,106
10369,4,0,20,61
10370,4,1,31,87
10371,4,1,52,161
10372,4,3,82,200
10373,4,1,12,38
10374,4,0,21,48
10375,4,2,45,137
10376,4,0,16,37
10377,4,2,40,95
10378,4,1,46,103
10379,4,3,93,192
10380,4,0,29,76
10381,4,2,24,59
10382,4,2,40,94
10383,4,1,40,118
10384,4,0,22,69
10385,4,0,8,15
10386,4,3,93,243
10387,4,2,43,102
10388,4,1,26,64
10389,4,2,36,112
10390,4,1,17,49
10391,4,1,14,37
10392,4,3,72,152
10393,4,1,4,20
10394,4,0,7,19
10395,4,3,50,116
10396,4,2,41,125
10397,4,3,84,255
10398,4,0,20,58
10399,4,2,41,93
10400,4,0,20,64
10401,4,1,18,49
10402,4,1,21,81
10403,4,1,28,71
10404,4,2,81,184
10405,4,0,12,40
10406,4,1,50,103
10407,4,3,59,169
10408,4,1,9,42
10409,4,3,72,166
10410,4,2,27,66
10411,4,3,82,204
10412,4,2,33,113
10413,4,0,9,25
10414,4,1,7,26
10415,4,0,16,42
10416,4,2,56,150
10417,4,2,28,78
10418,4,2,49,137
10420,4,2,14,63
10421,4,1,24,60
10422,4,3,65,205
10423,4,1,37,105
10424,4,2,59,137
10425,4,2,37,87
10426,4,1,18,51
10427,4,2,34,122
10428,4,2,44,131
10429,4,3,122,296
10430,4,2,38,113
10431,4,1,23,46
10432,4,1,16,44
10433,4,0,13,35
10434,4,2,58,160
10435,4,1,21,52
10436,4,3,60,191
10437,4,0,6,13
10438,4,0,13,27
10439,4,1,15,46
10440,4,1,21,42
10441,4,2,18,87
10442,4,1,16,32
10443,4,1,13,43
10444,4,2,45,126
10445,4,0,29,73
10446,4,2,44,119
10447,4,2,49,128
10448,4,1,22,72
10449,4,1,39,125
10450,4,3,57,116
10451,4,2,53,125
10452,4,2,53,117
10453,4,2,42,114
10454,4,0,12,30
10455,4,2,28,74
10456,4,0,33,98
10457,4,1,18,54
10458,4,1,12,32
10459,4,0,15,36
10460,4,0,23,58
10461,4,2,30,89
10462,4,1,8,52
10463,4,1,15,63
10464,4,1,21,66
10465,4,2,43,112
10466,4,2,51,124
10467,4,3,70,206
10468,4,1,19,55
10469,4,1,11,38
10470,4,1,25,72
10471,4,1,33,97
10472,4,0,6,18
10473,4,3,55,139
10474,4,3,46,109
10475,4,3,56,152
10476,4,1,11,60
10477,4,3,48,152
10478,4,0,18,53
10479,4,3,67,199
10480,4,0,7,21
10481,4,1,16,48
10482,4,0,8,29
10483,4,2,49,105
10484,4,2,43,111
10485,4,2,28,71
10486,4,0,14,29
10487,4,3,60,163
10488,4,1,22,58
10489,4,0,29,75
10490,4,0,8,42
10491,4,2,25,81
10492,4,1,16,47
10493,4,2,23,69
10494,4,2,14,51
10495,4,1,15,46
10496,4,1,25,86
10497,4,3,96,205
10498,4,2,24,98
10499,4,1,10,33
10500,4,0,6,34
10501,4,1,24,74
10502,4,1,30,73
10503,4,2,41,118
10504,4,3,39,83
10505,4,2,45,133
10506,4,0,20,63
10507,4,2,31,70
10508,4,3,71,187
10509,4,1,13,34
10510,4,2,47,123
10511,4,1,33,73
10512,4,1,23,72
10513,4,1,28,70
10514,4,0,18,65
10515,4,2,45,137
10517,4,2,70,178
10518,4,3,94,224
10519,4,3,90,230
10520,4,2,50,119
10521,4,2,26,89
10522,4,3,52,154
10523,4,2,33,92
10524,4,2,26,84
10525,4,2,35,106
10526,4,2,21,64
10527,4,0,6,28
10528,4,2,63,141
10529,4,2,34,92
10530,4,2,34,89
10531,4,0,8,31
10532,4,2,43,106
10533,4,0,12,49
10535,4,0,14,36
10536,4,3,61,164
10537,4,1,15,47
10538,4,0,16,36
10539,4,3,54,131
10540,4,2,42,117
10541,4,1,14,42
10542,4,2,32,98
10543,4,1,39,102
10544,4,0,10,26
10545,4,3,71,161
10546,4,1,34,118
10547,4,3,66,159
10548,4,2,57,154
10549,4,1,14,47
10550,4,1,18,54
10551,4,2,28,78
10552,4,1,3,9
10553,4,2,50,134
10554,4,2,31,90
10555,4,2,36,105
10556,4,1,38,100
10557,4,2,16,47
10558,4,2,64,163
10559,4,3,60,189
10560,4,1,20,71
10561,4,1,8,29
10562,4,0,23,61
10563,4,1,38,89
10564,4,3,72,226
10565,4,1,8,22
10566,4,1,9,30
10567,4,0,24,78
10568,4,2,37,129
10569,4,0,17,60
10570,4,2,56,120
10571,4,1,50,134
10572,4,2,43,114
10573,4,2,22,79
10574,4,0,34,109
10575,4,2,29,84
10576,4,2,33,89
10577,4,1,26,67
10578,4,3,64,160
10579,4,1,22,83
10580,4,3,76,186
10581,4,1,23,60
10582,4,0,20,73
10584,4,1,30,76
10585,4,0,11,30
10586,4,1,32,94
10587,4,0,8,19
10588,4,2,42,115
10589,4,3,62,183
10590,4,1,21,48
10591,4,1,46,124
10592,4,3,118,227
10593,4,0,7,21
10594,4,1,42,110
10595,4,3,74,191
10596,4,1,32,98
10597,4,1,23,72
10598,4,1,15,49
10599,4,3,45,106
10600,4,0,21,51
10601,4,1,18,48
10602,4,2,68,152
10603,4,2,26,61
10604,4,3,74,181
10605,4,1,11,26
10606,4,0,10,19
10607,4,1,23,101
10608,4,0,6,17
10609,4,3,80,194
10610,4,2,41,104
10611,4,1,31,76
10612,4,3,71,204
10613,4,2,49,116
10614,4,3,63,145
10615,4,2,55,134
10616,4,2,28,85
10617,4,0,9,21
10618,4,1,20,59
10619,4,2,22,96
10620,4,2,58,152
10621,4,0,11,24
10622,4,1,19,46
10623,4,1,32,89
10624,4,1,19,40
10625,4,1,35,94
10626,4,2,63,146
10627,4,1,9,32
10628,4,2,32,113
10629,4,0,14,34
10630,4,2,38,121
10631,4,2,37,96
10632,4,1,20,41
10633,4,1,18,48
10634,4,2,38,117
10635,4,2,34,112
10636,4,1,18,62
10637,4,1,11,29
10638,4,0,27,82
10639,4,2,20,78
10640,4,1,21,57
10641,4,0,17,37
10642,4,2,27,75
