id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score
18075,7,16,75,158,43,52,7,32,14,8,20,13,13,3,10,2,2,0,2,9,1,3,34,10,20,5,50,2.16782857111
18076,7,13,56,223,24,83,6,21,19,12,10,2,7,4,16,4,17,9,3,1,1,7,22,35,26,7,20,5.86086185159
18077,7,18,72,250,27,79,12,46,13,12,16,4,21,4,9,8,19,4,2,1,0,1,23,36,40,18,13,4.59304303814
18078,7,19,58,145,30,51,5,28,12,9,10,10,18,0,7,3,5,3,4,3,2,4,23,19,14,5,16,4.33168967503
18079,7,22,100,365,52,116,13,57,30,25,27,22,16,9,14,7,12,23,5,12,3,6,49,44,37,9,39,10.7462521579
18080,7,8,54,173,19,65,5,38,21,15,16,2,8,3,5,3,8,5,2,0,4,2,21,12,0,6,29,3.27039356526
18081,7,23,41,173,15,66,5,35,20,7,16,1,10,3,13,0,11,5,2,0,1,3,9,21,17,8,5,6.28648551101
18082,7,14,22,139,6,60,2,24,11,5,8,1,3,2,13,0,7,6,2,1,1,2,4,23,15,6,0,3.70845167606
18083,7,14,24,112,9,31,6,19,11,13,3,0,9,2,6,2,4,2,2,0,1,3,16,14,11,1,12,3.03470122873
18084,7,15,49,143,26,46,5,23,16,12,4,11,8,4,5,5,8,5,3,2,2,6,13,13,8,3,15,4.6871088476
18086,7,15,31,102,9,43,6,23,6,9,6,2,9,0,7,2,3,2,2,1,1,1,8,10,13,2,9,2.45156445802
18087,7,19,52,165,27,58,4,28,11,16,7,6,15,3,15,1,5,7,4,2,0,2,12,23,18,6,8,4.66124396615
18088,7,6,8,26,5,11,1,1,2,0,1,1,2,1,4,3,0,1,0,0,0,0,2,4,0,0,0,0.544158100564
18089,7,21,73,200,34,67,8,29,20,20,10,6,14,3,15,3,7,8,2,2,7,9,12,27,17,4,11,5.04572735009
18090,7,16,71,334,22,112,3,34,30,25,12,1,5,3,29,12,3,16,6,0,2,11,22,56,50,8,14,11.4199708467
18091,7,7,11,47,4,8,1,3,2,3,4,1,2,1,1,1,1,4,1,0,0,2,7,9,6,1,4,1.59037416356
18092,7,16,22,88,7,27,3,9,11,6,5,0,5,3,5,1,6,4,0,0,1,2,7,12,9,3,3,2.86646510741
18093,7,14,23,104,5,37,5,21,9,8,7,0,8,1,5,4,3,8,1,0,1,1,10,8,15,2,8,4.19737179803
18094,7,17,48,150,18,50,6,24,11,16,7,5,15,2,9,7,4,7,3,2,1,4,9,20,22,4,5,3.1750441201
18095,7,15,53,195,26,78,9,27,18,13,10,5,17,1,11,3,4,9,3,1,2,2,3,31,9,6,0,6.38834607217
18096,7,16,46,150,16,57,7,16,14,11,9,2,9,3,18,2,10,4,2,0,0,5,5,18,13,4,3,3.68704380921
18097,7,17,41,123,19,34,5,12,4,11,9,3,16,1,0,2,4,5,1,3,0,1,19,15,17,1,14,3.54256122947
18098,7,22,60,235,24,78,11,39,22,24,16,10,16,3,19,7,2,8,2,2,1,5,21,22,23,13,16,6.25244537149
18099,7,17,74,200,38,55,8,28,13,8,15,9,19,3,11,5,6,4,2,3,3,2,56,11,5,6,70,7.34894986197
18100,7,18,89,292,37,103,12,32,28,15,11,7,21,5,18,9,11,12,3,1,0,7,24,42,40,13,26,9.20639916722
18102,7,13,13,53,4,17,3,8,5,2,3,0,5,0,0,1,0,7,0,0,0,3,1,6,6,3,0,2.07244782939
18103,7,11,66,174,32,54,5,29,6,12,21,2,10,5,8,7,4,3,3,1,6,4,42,13,9,3,44,4.23408740171
18105,7,17,42,159,18,62,7,26,14,7,10,3,8,4,9,0,7,6,5,0,2,4,10,24,24,4,5,4.13526325476
18106,7,16,61,264,16,102,7,36,20,17,16,1,9,4,17,2,6,9,5,0,0,8,25,44,32,3,17,7.00725850867
18107,7,13,43,171,14,46,10,23,17,16,9,4,11,4,9,4,5,6,0,0,8,4,21,28,3,3,5,4.13336011897
18108,7,11,31,104,5,25,1,12,5,3,9,1,2,1,8,0,4,2,1,0,3,3,20,18,9,3,10,3.86641652343
18109,7,8,7,39,4,13,1,7,1,3,1,1,2,1,0,1,4,4,0,0,2,0,0,5,0,3,0,1.25187477223
18110,7,20,103,386,43,129,16,47,33,27,24,13,24,7,23,8,18,14,4,6,8,11,35,54,36,12,25,11.6953745447
18112,7,17,40,92,19,31,3,11,7,5,8,3,9,1,4,2,2,1,3,1,2,3,14,13,13,3,23,2.62740452888
18114,7,18,52,155,14,48,6,20,9,9,15,2,9,3,11,0,5,2,2,0,1,1,16,25,23,8,16,5.72946134983
18115,7,15,50,163,16,62,7,22,11,10,9,0,9,4,19,2,11,5,1,0,3,1,8,19,12,8,5,4.96136907032
18116,7,20,66,184,21,67,8,21,5,17,14,5,12,4,22,10,13,6,6,0,7,5,5,11,24,2,2,2.43797634894
18117,7,19,37,146,17,54,8,23,22,12,5,4,10,4,9,6,4,5,0,0,1,4,6,19,13,2,6,4.27728706279
18118,7,10,48,239,22,73,6,39,18,27,11,6,7,6,5,6,9,12,4,0,1,1,12,32,22,7,1,6.74497363366
18119,7,16,77,295,31,124,6,45,28,29,13,4,13,3,17,9,17,18,3,0,0,4,11,31,32,5,5,5.07723384811
18120,7,18,42,148,14,53,7,13,13,17,10,4,10,2,9,12,3,7,1,1,2,4,6,13,17,4,3,3.75720687316
18121,7,14,54,157,19,45,7,20,13,8,14,5,14,1,12,5,12,2,0,1,5,10,11,19,0,3,5,4.7381115122
18123,7,12,40,103,24,28,3,14,14,7,9,5,5,2,5,8,2,4,0,3,9,4,19,8,0,0,12,1.95882991361
18124,7,15,63,164,23,54,10,21,13,10,13,9,13,2,15,7,6,4,1,3,0,2,23,23,16,1,27,3.99945731109
18126,7,6,8,44,5,15,2,8,1,4,0,0,3,2,3,1,3,1,1,0,1,0,4,8,7,1,2,1.23903785832
18127,7,18,58,275,25,100,11,39,28,27,17,5,12,6,9,2,15,9,6,1,3,3,15,43,26,9,9,8.72609403317
18128,7,17,31,133,15,37,6,18,8,11,12,3,7,5,14,0,7,4,2,0,1,0,3,17,19,9,0,4.14505456894
18129,7,13,34,122,13,43,5,15,12,12,6,0,10,1,6,6,5,5,3,0,2,3,11,14,13,5,2,3.92014024365
18130,7,17,39,124,17,47,5,19,11,13,7,3,8,4,4,1,6,5,1,1,0,7,6,13,21,6,6,1.04445007507
18131,7,15,35,89,22,26,3,14,13,7,6,2,6,2,4,1,4,4,1,0,1,2,7,10,12,1,5,2.34770453753
18132,7,18,47,211,12,72,11,22,15,18,8,0,18,1,15,7,11,8,1,0,3,3,4,37,24,9,2,6.38752954701
18133,7,13,8,27,2,8,1,5,5,0,0,0,3,1,1,0,2,1,0,0,2,0,3,2,1,3,4,1.09707250533
18134,7,12,40,160,23,58,8,11,17,10,13,5,13,3,5,6,4,7,1,2,3,6,5,29,2,0,0,2.70077552177
18135,7,12,34,130,18,48,5,15,14,13,4,4,7,3,11,2,1,13,0,0,5,5,2,16,0,0,1,2.61668514383
18136,7,14,21,58,14,22,2,7,5,3,4,5,2,2,6,3,2,5,1,0,0,3,4,2,6,3,2,0.918069894867
18137,7,15,31,95,10,27,6,14,10,7,3,1,7,1,2,5,4,5,1,0,2,5,21,11,9,3,9,2.78654278427
18138,7,12,122,372,33,100,12,60,23,13,31,10,44,2,28,2,4,8,0,7,7,9,61,60,52,8,77,13.0024727987
18140,7,18,32,134,10,37,7,21,14,8,11,2,9,2,8,5,5,4,1,0,0,2,7,13,16,8,3,4.08177311929
18141,7,15,61,328,18,95,11,49,27,26,15,2,19,5,22,10,11,7,0,0,2,5,41,48,25,9,13,12.952327069
18142,7,21,119,316,54,108,14,43,33,29,16,11,22,7,26,14,15,10,5,3,4,7,37,29,25,15,39,7.01312920169
18143,7,13,61,166,42,74,8,17,15,10,16,9,13,2,20,8,9,5,3,0,7,4,5,15,1,0,3,2.61594480711
18144,7,16,23,126,13,51,6,7,8,6,4,4,8,3,14,1,8,4,1,3,0,7,5,27,18,1,0,3.9606253093
18146,7,21,132,278,50,83,11,25,17,16,21,14,19,6,14,6,6,7,1,4,0,7,52,21,25,4,42,6.82064550899
18147,7,16,35,121,11,42,3,19,15,7,7,3,6,3,6,3,6,4,0,2,4,3,14,12,3,5,14,4.36307844656
18148,7,18,68,197,19,77,11,40,26,23,15,1,16,2,9,6,16,3,1,0,10,4,18,10,1,3,15,3.63321945246
18149,7,10,6,30,3,8,1,4,6,2,2,1,1,1,1,1,1,2,0,0,4,0,1,3,0,1,0,0.600245732563
18150,7,14,41,123,14,44,6,22,12,6,6,0,8,2,10,2,8,5,0,0,0,5,5,14,9,5,6,3.79288029405
18151,7,16,51,149,19,54,9,35,20,14,10,3,13,0,6,6,6,7,1,0,3,5,4,10,9,4,4,3.7864457495
18152,7,6,7,27,5,11,1,3,1,0,1,1,2,1,3,0,3,2,1,0,1,2,2,2,0,2,0,0.43029685459
18153,7,24,111,302,58,104,13,49,28,36,26,15,18,7,17,8,8,14,6,7,1,4,23,32,38,14,19,8.487257358
18154,7,13,16,61,5,15,2,8,2,3,2,1,7,0,3,1,1,4,0,0,1,1,8,13,10,1,5,2.09533703988
18156,7,18,37,108,20,42,3,28,8,9,11,13,6,2,7,1,6,2,1,6,0,1,16,3,13,2,13,1.68372710024
18159,7,18,47,138,20,56,6,24,13,8,8,2,8,4,13,2,4,2,3,0,1,5,10,13,18,5,11,3.34617255832
18160,7,23,60,200,16,84,8,23,13,11,11,2,16,3,14,4,7,15,1,0,1,4,13,28,29,4,17,6.702191244
18161,7,4,29,102,15,25,3,11,7,7,7,3,5,2,4,2,2,1,0,1,0,1,24,14,18,4,33,10.6932419976
18162,7,19,90,277,39,90,13,42,21,22,20,11,26,2,19,11,9,13,0,2,3,4,26,35,40,4,36,7.3121104648
18163,7,16,34,131,13,41,6,18,12,9,12,3,9,3,4,1,12,3,1,0,0,5,9,17,13,7,3,4.16184410427
18164,7,19,48,194,23,65,8,27,21,10,9,3,11,6,9,8,7,9,1,0,5,5,5,25,13,9,2,3.53349986784
18165,7,17,76,272,21,107,8,52,24,22,15,5,14,6,21,7,9,6,3,2,0,6,21,31,22,13,26,10.0841303749
18166,7,17,62,182,30,54,6,34,12,14,21,5,17,4,7,2,7,6,0,3,8,4,37,20,4,6,40,6.2091522396
18167,7,7,20,43,12,16,1,8,6,4,5,2,3,1,0,2,3,0,2,1,4,2,2,0,0,1,2,0.621176813812
18168,7,17,40,133,16,51,7,27,16,9,3,3,14,0,9,5,5,3,3,2,4,1,10,14,12,7,14,1.9915894695
18169,7,13,88,345,34,110,13,29,26,16,17,4,14,8,14,5,7,9,1,0,2,8,16,39,36,6,8,11.516815016
18170,7,14,48,216,15,72,9,28,18,17,10,1,16,4,17,7,10,6,4,0,2,3,6,35,35,4,6,7.19126681617
18171,7,17,62,127,16,51,5,26,5,9,14,5,15,0,8,2,1,6,0,0,8,2,28,13,19,1,27,2.37366739412
18172,7,23,85,283,27,99,9,51,23,13,13,5,32,2,11,3,5,15,4,1,3,4,14,44,27,17,4,9.68534058061
18173,7,14,30,122,19,40,5,12,9,4,3,1,13,0,9,4,2,7,0,0,1,2,3,25,14,10,1,4.67211344768
18174,7,23,121,292,55,81,12,43,22,16,44,23,31,4,11,6,11,7,0,11,4,11,65,36,26,10,82,7.54837252756
18175,7,22,153,429,58,129,20,79,54,38,30,18,26,9,18,11,19,17,1,4,2,11,78,23,49,12,74,9.98723747031
18177,7,13,19,74,8,26,4,12,6,5,2,0,8,0,6,0,2,4,1,0,1,6,4,9,10,2,0,2.7824650349
18178,7,22,125,366,45,138,14,43,32,27,26,16,18,9,25,12,14,19,3,9,4,11,26,40,10,13,20,10.7006029191
18179,7,5,10,39,8,3,3,9,4,1,4,0,5,0,1,1,1,1,1,0,1,0,16,6,0,0,0,0.644061919814
18180,7,17,36,117,15,32,5,25,12,7,7,3,13,0,9,1,2,5,2,1,4,3,12,10,13,0,18,2.74981363246
18181,7,17,40,161,6,61,5,19,12,10,4,0,11,3,9,6,13,5,1,0,3,2,6,29,22,6,5,5.15148051662
18182,7,17,53,205,20,60,8,31,21,26,10,5,12,5,9,4,13,7,4,0,1,5,15,22,27,6,9,6.50924908233
18183,7,16,48,170,18,56,7,24,14,4,8,9,10,4,16,1,6,4,1,4,1,4,12,28,21,16,8,6.59323636804
18184,7,6,12,43,9,11,0,5,5,3,2,0,7,0,3,2,0,2,1,0,1,2,5,7,2,0,1,0.595073678304
18185,7,13,36,117,6,45,4,16,11,4,7,1,6,2,5,4,5,3,2,0,1,2,8,20,12,5,4,3.17536665368
18186,7,14,54,211,20,74,9,32,20,12,13,5,15,4,11,2,5,12,3,0,1,4,6,31,21,8,5,7.79736381355
18187,7,21,106,304,35,131,16,41,29,30,26,8,23,3,26,10,14,1,6,1,2,4,30,32,40,10,34,6.84804180271
18189,7,22,65,239,20,82,12,30,32,12,5,3,20,3,23,7,14,8,1,0,4,3,9,33,4,8,14,4.36310240816
18190,7,14,29,121,11,33,5,23,13,10,6,3,7,4,4,0,5,4,3,0,1,0,12,9,14,5,8,4.28127050745
18191,7,16,27,101,5,40,4,14,8,8,6,1,7,2,5,7,4,1,2,0,0,0,5,11,18,5,3,2.8941147236
18192,7,20,59,162,19,61,6,29,15,16,13,4,19,1,12,6,3,4,1,0,4,3,27,18,9,5,19,4.27967718602
18193,7,15,31,126,16,37,5,19,12,10,5,2,10,1,4,3,6,4,0,1,2,3,9,18,16,3,13,3.85000727357
18194,7,13,57,184,34,63,9,30,17,18,18,10,14,4,10,9,13,3,3,3,8,8,13,10,9,2,12,5.1225806586
18195,7,9,71,318,18,97,6,43,42,22,11,3,9,5,22,8,16,17,3,0,2,4,16,38,29,5,8,35.4896867692
18196,7,8,36,121,14,44,1,21,17,12,3,3,2,1,8,6,6,4,0,0,3,3,7,12,8,4,2,3.3602295019
18197,7,16,34,124,8,45,7,12,15,10,2,1,8,2,11,4,7,5,1,0,0,3,7,19,14,2,7,4.85706786348
18198,7,20,75,248,34,78,13,30,16,10,22,11,15,3,14,5,14,15,1,3,7,8,23,29,21,9,14,7.59451342611
18200,7,19,80,285,24,122,9,35,24,21,17,4,11,6,22,8,14,10,4,0,5,6,7,32,40,15,10,7.6753879549
18201,7,21,70,179,35,53,5,24,14,16,16,11,30,1,15,8,5,1,0,4,4,3,35,24,29,1,38,9.03845236135
18202,7,21,56,200,30,70,9,36,27,27,21,9,18,2,4,6,5,5,5,8,2,6,24,10,21,2,24,3.35731354514
18203,7,7,3,27,1,10,2,6,1,3,2,0,3,0,1,0,1,4,0,0,0,0,2,4,3,0,1,0.598541496112
18205,7,20,77,256,32,88,12,26,23,13,18,4,16,9,7,5,13,9,2,1,3,7,23,33,34,9,15,6.85083934617
18206,7,16,37,128,12,38,3,13,6,12,6,4,5,2,7,5,12,8,0,0,0,5,14,10,20,4,17,3.52939261346
18207,7,12,86,244,18,52,7,30,13,17,27,3,10,6,21,6,10,14,2,2,3,1,64,19,30,0,59,17.7755626066
18208,7,17,42,122,17,49,2,16,8,10,6,6,16,0,14,3,2,3,0,0,0,5,5,20,18,3,5,3.36491176831
18209,7,16,32,174,8,64,3,14,15,11,10,2,5,2,20,4,9,4,11,0,1,0,14,22,11,2,16,4.34270342009
18210,7,18,39,154,18,53,8,24,15,15,12,2,14,1,8,9,5,5,1,1,3,2,13,16,15,3,11,4.18192305163
18211,7,17,73,222,40,79,10,31,33,12,17,8,12,6,10,11,12,6,3,3,2,6,17,15,34,10,16,4.07256787256
18212,7,14,40,114,19,41,5,15,17,8,8,2,11,1,12,4,1,2,1,0,4,2,4,14,1,1,2,3.22333818106
18213,7,22,68,220,31,69,10,28,24,13,10,7,22,1,9,2,8,11,6,0,4,5,7,36,26,11,4,6.03876566878
18215,7,8,29,117,16,37,5,16,16,4,7,5,8,3,4,4,7,7,1,0,7,4,7,10,2,6,1,3.84391890424
18217,7,17,57,130,19,50,5,19,7,8,8,6,14,1,7,3,2,8,3,1,0,9,4,19,16,1,1,4.89246422489
18218,7,16,31,148,10,51,8,24,17,15,9,0,9,3,6,4,2,13,0,0,1,1,4,15,19,0,4,3.37723859618
18219,7,7,31,165,8,44,3,24,10,7,13,0,4,3,14,4,0,9,2,0,4,2,21,26,12,10,13,6.19857180911
18220,7,21,52,203,33,67,6,27,20,18,10,9,26,0,7,6,3,9,0,1,3,3,10,35,29,2,3,5.78250491289
18221,7,8,11,33,2,16,0,2,3,4,1,0,6,0,1,6,1,2,1,0,0,0,0,4,0,0,0,0.602707458506
18222,7,24,81,238,31,87,10,31,18,16,9,5,23,4,13,6,4,7,4,3,2,5,24,17,19,8,20,5.91559646201
18223,7,20,46,140,18,48,8,23,13,12,7,1,11,1,4,6,2,7,3,0,0,8,8,16,9,9,5,4.80635427103
18225,7,19,35,154,9,45,6,39,16,20,7,1,7,3,10,3,5,6,2,0,3,1,27,9,11,3,13,5.67406407691
18226,7,21,67,237,16,89,11,37,18,18,9,1,18,4,12,4,16,4,3,0,0,8,6,38,41,10,3,7.5221987052
18227,7,18,43,216,13,70,12,44,19,22,13,1,16,4,18,2,11,4,6,0,2,0,8,19,27,13,2,6.24648622971
18228,7,12,49,132,35,58,5,25,13,5,12,6,8,3,8,6,7,5,1,0,8,6,4,9,0,3,2,2.2424631935
18229,7,24,134,293,58,101,11,35,18,24,20,19,25,5,16,9,10,12,3,5,6,4,67,21,35,2,85,6.01906484679
18230,7,17,74,239,38,75,10,38,19,13,16,6,17,6,18,6,9,5,4,4,3,3,41,20,24,12,48,5.77634786897
18231,7,23,37,178,17,81,9,25,18,15,7,4,15,1,7,4,2,9,4,0,1,4,6,24,20,5,8,4.7479028108
18232,7,20,68,201,36,77,8,36,18,24,12,9,11,5,10,9,6,7,0,3,6,9,18,21,14,3,4,4.85312923718
18233,7,10,32,101,15,30,4,11,11,8,9,4,10,1,6,0,7,2,0,0,1,4,9,14,3,4,7,2.47313558526
18234,7,21,80,173,39,61,7,31,17,9,25,16,15,2,15,4,4,2,1,15,3,3,37,10,18,6,38,3.31301042421
18235,7,18,141,360,56,128,17,59,32,30,25,12,21,7,14,4,13,12,3,1,2,12,57,36,41,20,56,6.59593399359
18236,7,20,50,137,12,52,7,15,20,15,7,1,9,3,9,8,9,1,1,1,1,5,11,14,20,3,16,2.44784635853
18237,7,18,31,130,12,44,4,19,10,14,8,2,11,3,7,2,6,9,1,0,6,2,8,16,1,3,3,3.78436762144
18238,7,16,31,101,15,33,3,14,9,4,7,1,12,0,10,2,5,2,2,0,2,4,4,14,14,3,0,4.82170700276
18239,7,7,18,53,7,20,3,7,4,7,4,2,6,0,3,1,2,0,0,0,1,1,3,7,4,0,0,4.7086775952
18240,7,16,52,150,18,50,4,20,18,12,11,2,6,3,9,2,2,4,2,1,0,3,25,21,18,3,22,4.92256679349
18241,7,20,73,203,32,79,9,36,18,13,12,6,12,4,16,5,13,5,0,0,5,5,3,15,14,16,2,7.09062297034
18242,7,16,22,111,5,37,4,17,17,8,4,0,11,1,4,6,1,4,0,0,1,0,3,18,15,6,4,3.94654826595
18243,7,24,130,473,55,147,24,71,52,44,12,15,27,11,26,15,21,20,8,2,6,14,15,59,44,19,5,12.4317947579
18244,7,14,46,191,20,65,6,19,18,17,10,3,8,4,14,11,5,9,4,0,2,4,6,22,22,7,0,5.29474112889
18245,7,9,39,85,21,36,1,12,8,8,6,6,13,0,5,8,4,2,1,3,7,9,2,2,0,0,3,1.39681050382
18246,7,17,57,152,19,55,7,27,15,20,11,9,9,4,6,0,4,12,2,3,1,0,22,7,12,3,29,3.62703236743
18247,7,10,39,194,13,73,7,21,15,13,8,2,8,5,13,5,8,5,3,1,3,7,11,36,15,5,3,5.71922644721
18248,7,11,36,110,20,40,4,18,6,3,3,7,11,0,7,6,4,3,0,2,13,3,3,14,0,1,0,1.54968392024
18249,7,13,58,150,26,61,4,23,19,11,6,5,4,4,6,8,5,4,2,1,4,5,17,19,5,1,7,4.57351251917
18250,7,23,95,296,34,99,12,35,29,21,23,7,22,4,15,15,11,12,3,1,2,11,23,32,35,7,30,8.14772207806
18251,7,11,26,101,11,32,3,17,11,7,6,4,11,1,1,2,3,7,0,1,2,2,11,13,9,1,6,2.89362279061
18252,7,14,58,221,7,60,8,36,19,17,11,3,16,6,12,2,4,9,2,0,4,2,23,31,26,9,20,7.09824252283
18253,7,12,31,75,21,30,3,12,3,1,6,4,7,1,3,3,3,3,0,2,9,5,4,8,3,3,4,1.33803161489
18254,7,17,29,118,11,44,5,19,3,8,1,1,14,1,7,5,2,4,0,1,1,3,8,16,19,10,7,5.2062718991
18255,7,20,48,189,21,61,8,33,22,19,10,2,16,2,11,2,7,4,3,0,0,6,9,26,25,5,4,12.2553424658
18256,7,22,77,253,23,73,12,35,30,24,14,3,19,3,13,10,9,9,3,1,1,4,37,24,35,6,36,5.55077270124
18257,7,20,63,242,31,83,11,37,27,18,8,4,16,4,14,6,19,8,1,1,3,4,18,30,28,8,22,6.17215137652
18258,7,9,18,91,10,29,5,14,7,1,3,0,7,1,5,0,3,7,0,0,0,2,6,14,4,3,1,2.43406404371
18259,7,9,17,87,7,26,1,15,9,8,3,0,2,1,4,2,3,3,0,0,0,0,3,13,12,4,0,2.34850719993
18260,7,13,50,154,21,56,7,15,10,2,4,7,10,3,12,0,6,6,1,2,2,9,15,16,1,4,12,2.72979437976
18261,7,20,147,309,75,64,8,1,2,1,4,35,10,6,0,1,0,2,0,9,1,1,122,2,2,1,6,17.4314114747
18262,7,14,40,156,14,53,5,24,15,15,5,6,10,2,10,4,2,7,1,1,4,2,11,22,15,1,10,5.85290185338
18263,7,11,17,87,8,31,1,16,10,10,4,0,1,1,5,1,2,4,0,0,0,1,5,12,12,0,4,2.78456218359
18264,7,16,53,174,14,59,7,19,17,15,15,3,8,4,11,6,5,5,2,3,0,2,30,29,22,1,36,4.79976579349
18265,7,15,31,103,12,26,4,14,10,10,8,6,8,2,7,3,6,1,2,3,0,6,12,8,9,3,2,2.18718816707
18266,7,21,95,331,36,143,15,51,34,27,7,5,25,4,16,9,20,9,2,1,1,13,16,42,45,15,10,7.37936365809
18267,7,11,18,59,9,21,3,8,5,3,3,3,5,1,7,1,3,2,0,0,2,2,4,3,2,3,1,1.31270025155
18268,7,8,15,44,8,14,2,7,3,4,1,1,4,0,2,3,2,3,0,0,3,1,5,7,0,0,0,11.7945625299
18269,7,14,30,84,13,35,3,13,6,6,11,1,11,0,7,2,1,3,1,1,7,0,4,8,4,4,3,2.84132660296
18271,7,20,64,238,20,72,12,41,31,33,12,6,18,3,7,4,9,5,0,1,8,4,16,23,22,7,22,6.44603780966
18272,7,11,35,169,15,51,9,26,12,11,7,5,14,2,12,3,11,11,0,1,2,2,15,20,23,9,9,5.58861866188
18273,7,18,49,171,21,56,8,21,15,11,5,5,13,3,12,12,10,7,1,0,4,5,2,21,17,5,3,6.27755089395
18275,7,20,147,333,59,103,11,44,17,17,19,26,17,6,13,2,5,0,1,16,2,6,75,27,32,15,43,5.01371187537
18276,7,18,38,144,17,43,8,19,9,13,14,2,11,1,4,1,6,7,0,0,1,6,7,22,19,5,0,5.78502061922
18277,7,18,45,190,26,63,9,27,15,18,11,9,12,5,10,7,8,10,2,6,3,5,9,18,21,7,12,5.59473774467
18278,7,13,13,44,6,15,0,7,4,3,3,1,6,0,4,0,0,3,0,0,6,3,1,5,0,2,0,0.994602473617
18279,7,23,83,282,37,94,13,43,29,22,12,5,17,5,13,6,11,10,2,3,1,4,10,36,34,9,9,9.93223420827
18280,7,16,27,95,7,37,4,18,10,10,4,1,10,1,4,5,3,4,0,0,2,0,6,9,11,3,0,2.41079547874
18281,7,24,88,230,30,80,7,47,20,19,18,7,9,3,11,7,10,7,2,2,3,3,22,19,26,9,27,9.29256756157
18282,7,20,35,179,15,67,8,22,26,15,9,4,10,4,13,6,9,11,0,0,2,3,2,17,18,3,5,4.85555440616
18283,7,20,77,221,31,83,9,40,21,17,13,2,21,2,17,7,7,1,3,0,5,2,16,30,22,7,16,5.55139061073
18284,7,11,51,149,20,47,6,22,16,13,11,2,11,4,9,7,5,7,4,1,7,8,9,8,0,1,9,4.57292640868
18285,7,16,32,93,19,29,5,12,10,7,6,3,7,2,5,3,2,4,5,1,2,0,2,12,8,5,0,2.45616141758
18286,7,20,57,151,19,72,7,17,13,17,12,8,13,2,10,10,6,2,6,2,4,1,11,13,12,0,13,1.53579754956
18287,7,18,42,164,12,53,5,26,14,12,3,1,8,3,10,6,18,6,3,0,3,1,15,17,16,3,9,5.56192806275
18288,7,10,41,164,23,45,6,15,11,2,7,2,8,5,9,3,10,1,0,0,1,8,10,40,18,9,4,5.07717662988
18289,7,17,46,200,19,64,8,34,11,15,14,4,16,3,13,2,11,5,2,3,2,4,24,22,33,8,13,6.40453574673
18290,7,10,12,87,6,27,4,15,7,8,3,2,8,1,3,0,6,7,0,0,0,0,4,12,9,1,2,3.00481062596
18291,7,22,83,192,42,64,8,32,22,17,11,6,11,6,12,8,8,6,3,4,16,9,13,12,4,4,16,4.20978355817
18292,7,16,32,97,11,34,6,16,13,7,6,1,7,2,5,5,3,5,1,1,0,0,2,8,9,4,1,2.14966730718
18293,7,11,21,94,13,41,3,12,10,9,7,1,10,1,9,5,1,2,0,0,0,2,1,12,4,3,0,3.23682464329
18294,7,16,144,333,89,134,13,51,35,26,26,29,14,6,26,18,13,17,2,5,7,19,18,19,1,8,4,6.78198531368
18295,7,16,22,115,10,47,5,21,9,10,2,1,10,1,9,5,5,6,0,0,0,3,0,12,14,6,0,3.2175635038
18296,7,8,12,41,5,17,1,4,5,3,2,1,2,1,2,2,5,1,2,0,0,1,2,6,5,2,0,1.27514625445
18297,7,21,127,397,53,137,7,56,26,20,21,11,8,4,28,10,32,13,5,1,8,16,35,36,48,14,25,11.951088886
18298,7,16,24,93,9,32,6,14,12,8,7,2,9,0,3,1,0,6,0,0,0,1,9,13,13,1,4,1.65467828401
18300,7,13,34,131,13,38,6,19,19,10,9,3,7,4,6,1,5,10,2,0,4,5,6,11,0,8,6,3.74911107095
18301,7,14,18,97,9,30,5,9,13,7,5,1,10,0,8,4,6,1,0,0,1,2,1,12,12,3,2,2.90693722971
18302,7,16,115,400,42,116,8,32,37,26,38,7,8,7,42,11,22,12,4,3,3,11,46,51,34,8,38,13.2161511812
18303,7,18,46,169,19,65,8,23,16,15,8,2,12,3,11,5,6,11,2,1,4,3,8,22,19,5,7,3.25666026814
18304,7,13,40,152,24,67,6,26,14,12,14,4,9,4,12,5,4,8,0,0,5,4,2,11,2,0,0,3.33533648656
18305,7,18,39,148,12,43,6,19,10,8,6,1,8,5,13,3,12,7,1,0,2,3,13,16,16,4,1,4.40153340308
18306,7,10,39,158,22,48,6,15,6,14,9,9,9,3,10,4,3,8,0,2,6,1,17,8,0,2,17,3.63474239339
18307,7,19,23,110,14,42,5,22,6,14,4,1,8,2,3,3,3,5,2,1,1,0,9,13,16,3,8,3.52662983594
18308,7,12,112,309,52,104,14,34,29,23,25,11,24,4,20,9,8,7,1,0,7,3,19,37,0,9,9,9.99680192541
18309,7,17,34,131,16,44,6,22,6,8,12,3,13,0,10,0,2,8,0,0,4,7,8,22,12,4,3,4.3066637123
18310,7,7,30,148,18,48,4,20,13,12,6,5,9,3,7,0,6,11,4,1,3,4,6,26,1,1,0,2.71885022681
18311,7,24,116,334,28,120,13,59,35,31,27,4,36,1,25,10,11,3,4,1,10,9,32,30,19,10,33,11.2103736811
18312,7,21,80,248,24,102,13,40,27,30,15,7,19,3,13,6,10,4,6,2,1,8,6,31,25,5,0,8.25447374503
