id,set,human_score,char_4,word_count,char_6,vocabulory_score
9795,4,2,27,85,17,37
9796,4,2,29,89,14,31
9797,4,1,27,76,10,31
9798,4,2,43,93,24,29
9799,4,2,35,109,14,41
9800,4,0,29,73,11,32
9801,4,2,39,112,23,40
9802,4,1,9,28,1,12
9803,4,1,34,90,14,40
9804,4,1,20,55,6,23
9805,4,2,35,83,13,39
9806,4,1,20,59,6,25
9807,4,0,10,25,5,10
9808,4,1,11,36,4,11
9809,4,1,36,105,12,42
9810,4,1,40,115,14,46
9811,4,3,54,163,25,70
9812,4,2,44,120,20,48
9813,4,2,42,132,11,64
9814,4,1,20,53,7,19
9815,4,1,22,45,12,10
9816,4,2,50,118,26,36
9817,4,1,30,72,18,29
9818,4,2,69,178,41,67
9819,4,2,23,100,8,31
9820,4,3,39,112,20,41
9821,4,3,76,202,33,79
9822,4,3,57,139,25,55
9823,4,1,23,73,13,26
9824,4,2,37,97,19,35
9825,4,0,11,19,6,8
9826,4,1,63,139,34,45
9827,4,1,55,129,20,55
9828,4,2,55,148,18,58
9829,4,3,115,253,60,77
9830,4,3,62,149,31,48
9831,4,2,33,94,17,31
9832,4,2,46,133,24,52
9833,4,3,66,184,27,75
9834,4,0,20,50,3,22
9835,4,1,29,71,12,33
9836,4,2,34,79,16,35
9837,4,0,6,10,4,4
9838,4,2,48,121,26,40
9839,4,1,28,59,10,21
9840,4,0,15,56,7,19
9841,4,3,46,143,19,53
9842,4,1,18,47,7,13
9843,4,2,40,117,19,37
9844,4,2,24,75,7,36
9845,4,1,20,63,8,21
9846,4,2,38,95,23,45
9847,4,3,66,162,30,72
9848,4,1,30,79,13,33
9849,4,1,28,86,15,30
9850,4,1,31,82,13,35
9851,4,1,16,59,6,19
9852,4,2,49,136,22,47
9853,4,1,27,61,9,30
9854,4,1,12,34,5,14
9855,4,2,25,107,11,38
9856,4,3,45,133,23,50
9857,4,0,14,43,5,16
9858,4,1,7,25,4,8
9859,4,2,50,120,25,49
9860,4,2,46,174,21,61
9861,4,3,38,113,19,37
9862,4,0,5,23,2,9
9863,4,1,11,51,5,22
9864,4,1,27,84,8,30
9865,4,2,48,135,20,54
9866,4,1,10,25,6,13
9867,4,0,19,52,4,23
9868,4,2,23,95,11,42
9869,4,1,19,56,4,20
9870,4,3,3,5,1,2
9871,4,0,13,34,4,12
9872,4,2,50,141,21,58
9873,4,3,51,144,20,61
9874,4,2,25,74,11,39
9875,4,2,79,186,43,56
9876,4,1,10,27,3,12
9877,4,1,14,39,6,18
9878,4,2,38,108,19,29
9879,4,1,11,29,4,8
9880,4,2,40,103,25,28
9881,4,1,44,113,17,52
9882,4,1,30,97,13,33
9883,4,1,24,70,12,34
9884,4,2,50,122,21,49
9885,4,0,25,47,6,16
9886,4,1,19,54,6,21
9887,4,0,26,66,7,30
9888,4,1,23,64,8,26
9889,4,1,21,73,12,27
9890,4,1,11,45,4,16
9891,4,1,39,107,15,34
9892,4,1,25,69,13,31
9893,4,2,41,112,18,45
9894,4,2,24,75,9,33
9895,4,1,13,44,2,16
9896,4,1,26,62,11,25
9897,4,1,18,42,9,16
9898,4,2,32,77,16,22
9899,4,2,28,84,14,28
9900,4,1,47,106,15,38
9901,4,2,36,125,19,48
9902,4,1,4,33,2,10
9903,4,2,54,154,23,54
9904,4,2,59,179,23,81
9905,4,1,7,34,3,13
9906,4,2,37,108,17,48
9907,4,2,35,103,13,46
9908,4,1,36,98,14,45
9909,4,2,45,141,16,63
9910,4,1,40,118,19,47
9911,4,3,61,174,24,65
9912,4,2,40,115,15,51
9913,4,0,12,24,4,9
9914,4,3,63,163,39,69
9915,4,0,20,53,8,16
9916,4,0,8,20,5,6
9917,4,3,62,170,30,69
9918,4,1,16,47,7,17
9919,4,3,41,106,23,40
9920,4,2,34,89,11,35
9921,4,1,22,56,4,23
9922,4,0,22,51,5,18
9923,4,1,17,39,7,18
9924,4,1,21,60,3,27
9925,4,2,56,182,16,72
9926,4,1,31,102,14,38
9927,4,3,45,144,18,35
9928,4,3,64,162,27,72
9929,4,1,25,83,6,19
9930,4,1,12,62,4,20
9931,4,1,8,24,5,5
9932,4,2,58,128,20,54
9933,4,1,36,95,15,34
9934,4,2,39,117,16,35
9935,4,2,55,142,23,56
9936,4,0,22,59,7,19
9937,4,3,60,167,31,69
9938,4,2,39,108,16,45
9939,4,2,37,112,19,34
9940,4,2,31,73,15,23
9941,4,1,14,56,1,20
9942,4,3,71,172,31,69
9943,4,0,23,93,6,34
9944,4,0,17,35,3,12
9945,4,1,29,71,20,28
9946,4,1,28,75,17,24
9947,4,1,29,69,12,28
9948,4,1,31,84,13,35
9949,4,2,26,77,12,26
9950,4,1,25,75,11,34
9951,4,1,40,98,8,36
9952,4,2,64,181,28,62
9953,4,2,51,133,25,51
9954,4,2,38,102,12,34
9955,4,0,28,63,8,22
9956,4,1,26,83,12,26
9957,4,2,62,139,34,45
9958,4,3,26,95,18,34
9959,4,1,12,47,6,19
9960,4,1,31,100,11,45
9961,4,2,32,89,16,39
9962,4,2,35,103,13,47
9963,4,2,59,150,34,51
9964,4,3,53,150,21,60
9965,4,1,33,90,15,30
9966,4,0,30,62,13,23
9967,4,3,87,234,36,93
9968,4,2,58,135,20,59
9969,4,2,51,117,22,49
9970,4,0,28,58,12,20
9971,4,1,14,44,5,11
9972,4,1,38,106,13,36
9973,4,0,16,71,2,32
9974,4,0,18,41,7,19
9975,4,2,45,132,16,48
9976,4,3,42,135,19,54
9977,4,0,5,12,2,5
9978,4,0,10,25,5,14
9979,4,2,29,82,14,36
9980,4,1,16,46,6,18
9981,4,3,69,176,30,57
9982,4,2,39,99,25,34
9983,4,2,60,182,32,87
9984,4,1,17,63,4,34
9985,4,0,13,32,7,11
9986,4,3,79,202,36,82
9987,4,1,9,28,5,11
9988,4,2,37,124,13,38
9989,4,1,12,35,4,14
9990,4,1,48,107,21,34
9991,4,3,37,123,18,40
9992,4,0,13,41,5,16
9993,4,1,38,101,11,44
9994,4,1,21,67,12,25
9995,4,2,46,144,15,55
9996,4,0,6,13,3,5
9997,4,1,16,48,4,20
9998,4,0,22,75,12,32
9999,4,3,51,140,26,50
10000,4,0,5,22,1,10
10002,4,2,47,137,25,49
10003,4,2,34,136,12,52
10004,4,3,71,214,29,77
10005,4,1,46,112,27,44
10006,4,2,28,82,14,32
10007,4,1,19,57,9,25
10008,4,1,21,72,6,26
10009,4,1,25,80,6,35
10010,4,1,20,60,9,23
10011,4,1,20,43,8,13
10012,4,2,32,95,13,28
10013,4,2,59,183,25,65
10014,4,0,20,45,4,13
10015,4,2,30,89,7,37
10016,4,2,42,123,19,42
10017,4,0,23,57,7,23
10018,4,0,26,66,8,27
10019,4,1,9,36,2,17
10020,4,2,45,98,21,31
10021,4,1,19,80,4,26
10022,4,1,4,24,1,11
10023,4,1,12,56,6,22
10024,4,1,13,68,4,32
10025,4,3,52,148,29,60
10026,4,2,31,82,13,33
10027,4,2,39,117,12,55
10028,4,1,26,81,10,34
10029,4,1,22,61,8,24
10030,4,0,6,13,3,1
10031,4,2,66,135,32,61
10032,4,3,54,139,24,52
10033,4,1,12,46,3,18
10034,4,2,45,141,20,54
10035,4,0,18,54,9,21
10036,4,1,20,46,9,14
10037,4,2,39,100,14,43
10038,4,1,19,64,9,21
10039,4,2,34,83,16,28
10040,4,3,53,158,20,62
10041,4,0,18,56,5,27
10042,4,0,28,68,10,16
10043,4,3,62,164,19,70
10044,4,1,6,17,2,6
10045,4,0,25,75,10,28
10046,4,1,20,72,11,31
10047,4,2,41,109,20,39
10048,4,2,37,107,12,48
10049,4,0,25,67,8,28
10050,4,2,44,120,22,41
10051,4,1,14,40,3,16
10052,4,1,33,116,10,38
10053,4,1,22,81,6,27
10054,4,3,59,130,38,40
10055,4,1,22,49,8,17
10056,4,1,15,49,6,23
10057,4,3,5,17,1,7
10058,4,1,69,191,34,72
10059,4,1,31,95,13,37
10060,4,2,45,127,15,45
10061,4,0,17,44,6,21
10062,4,0,1,14,0,5
10063,4,2,48,144,17,55
10064,4,1,14,35,9,10
10065,4,2,44,107,19,43
10066,4,3,91,243,42,90
10067,4,2,55,148,30,56
10068,4,3,52,178,16,61
10069,4,1,11,40,4,17
10070,4,1,10,25,4,11
10071,4,0,13,47,1,26
10072,4,2,36,105,16,46
10073,4,1,13,33,8,11
10074,4,1,25,62,11,30
10075,4,2,51,129,28,46
10076,4,1,25,66,10,29
10077,4,0,11,33,3,16
10078,4,2,44,102,21,29
10079,4,1,40,101,15,48
10080,4,1,30,79,16,29
10081,4,0,50,130,18,46
10082,4,2,40,94,16,39
10083,4,0,71,180,38,66
10084,4,3,71,164,54,55
10085,4,1,32,91,14,32
10086,4,1,20,60,9,22
10087,4,1,26,82,11,34
10088,4,2,55,156,24,60
10089,4,0,15,48,7,22
10090,4,3,71,168,44,56
10091,4,3,65,182,32,50
10092,4,3,96,205,47,73
10093,4,2,70,150,25,58
10094,4,0,16,49,11,19
10095,4,2,42,106,22,31
10096,4,1,29,92,13,37
10097,4,2,47,136,18,53
10098,4,2,44,111,17,39
10099,4,2,30,86,8,37
10100,4,1,28,87,12,27
10101,4,3,102,257,46,102
10102,4,1,41,112,17,42
10103,4,1,11,46,3,14
10104,4,1,32,93,16,35
10105,4,2,32,131,13,48
10106,4,0,13,39,1,19
10107,4,1,23,47,11,22
10108,4,3,68,182,36,64
10109,4,0,65,147,24,77
10110,4,1,27,77,11,36
10111,4,0,8,28,1,13
10112,4,1,20,74,8,25
10113,4,1,9,30,1,15
10114,4,1,19,54,5,30
10115,4,1,31,106,10,36
10116,4,0,19,54,4,25
10117,4,1,17,65,7,23
10118,4,2,36,85,16,30
10119,4,0,4,14,1,8
10120,4,2,39,95,16,43
10121,4,3,57,149,30,49
10122,4,2,28,93,9,34
10123,4,0,15,39,8,15
10124,4,1,20,48,6,22
10125,4,0,29,83,12,38
10126,4,0,14,27,5,12
10127,4,3,138,357,59,142
10128,4,1,37,137,13,55
10129,4,1,17,52,4,25
10130,4,1,55,125,23,42
10131,4,0,4,10,3,4
10132,4,3,77,207,47,61
10133,4,1,28,60,9,21
10134,4,3,50,132,17,48
10135,4,2,49,203,21,78
10136,4,3,45,117,20,52
10137,4,0,22,78,9,32
10138,4,0,9,23,4,8
10139,4,3,67,214,23,75
10140,4,1,10,27,2,11
10141,4,2,34,98,14,40
10142,4,3,40,112,15,47
10143,4,1,18,54,8,26
10144,4,2,25,69,9,31
10146,4,1,6,24,2,12
10147,4,1,69,164,28,72
10148,4,2,37,94,16,36
10149,4,1,14,31,4,11
10150,4,2,23,59,7,26
10151,4,2,64,150,28,60
10152,4,2,50,153,21,58
10154,4,2,37,98,10,43
10155,4,2,55,127,29,55
10156,4,1,39,106,15,40
10157,4,3,64,198,29,61
10158,4,3,42,107,20,43
10159,4,2,24,85,13,34
10160,4,3,61,196,29,64
10161,4,1,11,23,4,10
10162,4,2,44,116,20,47
10163,4,2,45,124,21,48
10164,4,0,28,59,11,21
10165,4,1,16,50,7,22
10166,4,2,41,104,17,42
10167,4,1,22,75,9,25
10168,4,0,11,28,3,13
10169,4,2,53,117,19,46
10170,4,2,19,52,13,25
10171,4,1,30,89,13,35
10172,4,2,42,120,16,38
10173,4,2,30,66,13,26
10174,4,1,17,55,7,20
10175,4,0,21,73,7,21
10176,4,1,15,41,6,17
10177,4,0,13,34,5,12
10178,4,2,44,155,16,59
10179,4,1,19,61,7,22
10180,4,0,24,64,9,26
10181,4,2,60,162,26,59
10182,4,0,16,45,5,22
10183,4,1,28,94,10,46
10184,4,3,64,207,34,79
10185,4,2,43,115,17,52
10186,4,0,42,126,14,59
10187,4,2,51,121,29,41
10188,4,2,36,109,18,34
10189,4,3,77,227,39,82
10190,4,1,34,101,15,35
10191,4,2,42,114,16,47
10192,4,1,30,79,9,34
10193,4,0,10,40,7,12
10194,4,1,51,125,23,56
10195,4,0,17,49,7,15
10196,4,1,15,43,6,26
10197,4,2,23,88,10,33
10198,4,2,27,140,4,61
10199,4,0,19,56,10,25
10200,4,3,64,173,30,69
10201,4,2,47,120,22,46
10202,4,0,23,49,11,23
10203,4,3,62,161,26,62
10204,4,2,76,185,32,79
10205,4,3,62,142,34,60
10206,4,0,17,45,8,20
10207,4,2,39,115,22,41
10208,4,3,60,160,34,63
10209,4,1,10,44,4,16
10210,4,0,22,62,9,23
10211,4,3,82,233,39,96
10212,4,1,19,58,10,22
10213,4,1,11,24,6,8
10214,4,2,45,124,28,34
10215,4,2,64,149,32,59
10216,4,0,60,189,17,55
10217,4,1,30,76,12,32
10218,4,1,24,69,6,29
10219,4,2,44,106,24,34
10220,4,1,10,28,4,13
10221,4,2,41,136,18,50
10222,4,0,22,64,8,25
10223,4,2,33,102,14,44
10224,4,2,34,86,16,33
10225,4,1,23,68,10,27
10226,4,1,26,84,7,44
10227,4,2,30,74,15,29
10228,4,3,74,178,33,55
10229,4,2,46,108,18,41
10230,4,1,13,31,5,18
10231,4,1,23,45,12,16
10232,4,0,11,29,4,9
10233,4,1,16,42,6,15
10234,4,1,11,41,3,17
10235,4,1,28,89,9,38
10236,4,3,58,159,22,61
10237,4,2,50,123,23,48
10238,4,0,16,44,7,16
10239,4,2,51,132,25,50
10240,4,1,14,51,4,24
10241,4,0,17,55,6,21
10242,4,1,11,38,5,12
10243,4,3,91,220,40,74
10244,4,1,32,83,18,29
10245,4,1,22,63,7,25
10246,4,1,32,92,9,32
10247,4,1,33,93,17,33
10248,4,0,15,40,4,18
10249,4,2,21,69,9,29
10250,4,2,31,81,10,31
10251,4,2,65,151,32,60
10252,4,0,3,13,3,5
10253,4,1,24,56,11,20
10254,4,0,12,37,3,14
10255,4,0,11,31,4,12
10256,4,0,9,38,5,17
10257,4,2,102,242,64,83
10258,4,3,67,173,40,61
10259,4,1,45,119,16,38
10260,4,1,12,37,3,15
10261,4,1,24,65,10,30
10262,4,0,16,39,10,16
10263,4,1,35,95,17,33
10264,4,3,78,157,29,57
10265,4,3,98,264,47,76
10266,4,2,41,109,20,49
10267,4,2,48,132,20,47
10268,4,0,12,30,4,10
10269,4,0,20,51,8,22
10270,4,3,65,200,26,86
10271,4,2,48,143,24,52
10272,4,1,18,71,8,33
10273,4,2,28,80,10,32
10274,4,1,23,76,10,26
10275,4,2,43,130,15,49
10276,4,2,38,125,10,55
10277,4,2,49,154,12,53
10278,4,2,43,112,18,42
10279,4,2,33,83,19,36
10280,4,2,40,135,13,58
10281,4,3,50,145,21,53
10282,4,0,9,48,3,15
10283,4,2,46,106,21,45
10284,4,3,43,142,21,46
10285,4,0,1,10,1,3
10286,4,2,63,141,33,60
10287,4,1,23,55,10,23
10288,4,0,71,183,30,68
10289,4,0,21,53,10,10
10290,4,2,17,65,1,21
10291,4,2,28,81,11,30
10292,4,1,43,128,18,55
10293,4,3,51,147,25,53
10294,4,1,26,94,9,41
10295,4,1,38,95,17,37
10296,4,1,14,60,3,25
10297,4,0,17,38,5,14
10298,4,3,60,147,24,54
10299,4,1,20,48,6,24
10300,4,1,13,64,7,23
10301,4,0,20,47,10,15
10302,4,2,51,154,21,58
10303,4,2,30,124,11,49
10304,4,1,35,97,10,37
10305,4,3,80,198,41,80
10306,4,1,8,29,4,10
10307,4,2,42,138,20,41
10308,4,3,58,147,33,60
10309,4,1,10,63,7,21
10310,4,1,28,81,14,30
10311,4,0,20,43,8,19
10312,4,0,15,34,3,14
10313,4,0,20,53,8,23
10314,4,1,42,90,19,26
10315,4,1,17,65,7,17
10316,4,1,19,59,10,20
10317,4,1,28,75,10,24
10318,4,2,38,115,16,46
10319,4,2,61,163,28,58
10320,4,3,64,179,30,65
10321,4,3,54,147,24,62
10322,4,0,42,120,15,48
10323,4,3,43,165,12,67
10324,4,2,71,194,33,65
10325,4,2,26,94,11,36
10326,4,1,21,49,10,22
10327,4,3,81,189,46,60
10328,4,0,12,27,4,11
10329,4,0,22,78,6,25
10330,4,1,22,55,4,22
10331,4,0,5,13,1,5
10332,4,2,33,71,23,26
10333,4,1,22,49,8,19
10334,4,1,35,94,13,37
10335,4,2,67,173,32,51
10336,4,2,38,103,21,38
10337,4,1,34,106,20,33
10338,4,3,46,174,19,58
10339,4,1,22,59,3,25
10340,4,1,22,59,10,21
10341,4,1,8,33,3,15
10342,4,1,10,35,0,15
10343,4,1,26,71,11,32
10344,4,2,53,127,23,52
10345,4,1,17,60,6,22
10346,4,1,27,69,14,21
10347,4,0,32,81,13,31
10348,4,0,12,40,2,17
10349,4,1,16,38,9,17
10350,4,3,55,141,24,51
10351,4,2,60,157,33,51
10352,4,1,25,99,7,33
10353,4,0,18,63,7,23
10354,4,2,32,103,13,43
10355,4,0,17,43,4,20
10356,4,2,61,133,26,47
10357,4,0,43,152,21,57
10358,4,1,19,56,9,18
10359,4,0,14,42,6,13
10360,4,0,17,52,6,20
10361,4,3,50,132,21,55
10362,4,1,23,52,9,24
10363,4,1,18,44,8,22
10364,4,1,48,139,19,66
10365,4,0,20,48,9,18
10366,4,2,29,74,13,32
10367,4,2,58,166,17,71
10368,4,3,25,106,12,42
10369,4,0,20,61,4,23
10370,4,1,31,87,15,38
10371,4,1,52,161,25,64
10372,4,3,82,200,41,67
10373,4,1,12,38,7,14
10374,4,0,21,48,9,17
10375,4,2,45,137,15,54
10376,4,0,16,37,6,16
10377,4,2,40,95,25,32
10378,4,1,46,103,20,40
10379,4,3,93,192,49,73
10380,4,0,29,76,14,26
10381,4,2,24,59,11,25
10382,4,2,40,94,17,34
10383,4,1,40,118,14,57
10384,4,0,22,69,8,23
10385,4,0,8,15,6,6
10386,4,3,93,243,48,100
10387,4,2,43,102,18,44
10388,4,1,26,64,4,20
10389,4,2,36,112,19,42
10390,4,1,17,49,8,17
10391,4,1,14,37,4,21
10392,4,3,72,152,37,53
10393,4,1,4,20,1,9
10394,4,0,7,19,1,11
10395,4,3,50,116,21,45
10396,4,2,41,125,17,39
10397,4,3,84,255,38,114
10398,4,0,20,58,7,29
10399,4,2,41,93,16,26
10400,4,0,20,64,6,25
10401,4,1,18,49,2,23
10402,4,1,21,81,4,34
10403,4,1,28,71,14,18
10404,4,2,81,184,49,74
10405,4,0,12,40,5,16
10406,4,1,50,103,25,39
10407,4,3,59,169,24,77
10408,4,1,9,42,4,20
10409,4,3,72,166,32,63
10410,4,2,27,66,13,26
10411,4,3,82,204,45,60
10412,4,2,33,113,11,45
10413,4,0,9,25,5,8
10414,4,1,7,26,4,6
10415,4,0,16,42,8,14
10416,4,2,56,150,19,61
10417,4,2,28,78,14,31
10418,4,2,49,137,19,50
10420,4,2,14,63,7,23
10421,4,1,24,60,7,25
10422,4,3,65,205,30,73
10423,4,1,37,105,10,46
10424,4,2,59,137,32,43
10425,4,2,37,87,12,37
10426,4,1,18,51,9,20
10427,4,2,34,122,17,40
10428,4,2,44,131,19,42
10429,4,3,122,296,62,109
10430,4,2,38,113,11,48
10431,4,1,23,46,6,19
10432,4,1,16,44,5,16
10433,4,0,13,35,8,13
10434,4,2,58,160,15,67
10435,4,1,21,52,10,21
10436,4,3,60,191,22,68
10437,4,0,6,13,3,4
10438,4,0,13,27,3,13
10439,4,1,15,46,8,18
10440,4,1,21,42,7,15
10441,4,2,18,87,7,42
10442,4,1,16,32,6,13
10443,4,1,13,43,7,16
10444,4,2,45,126,17,54
10445,4,0,29,73,14,28
10446,4,2,44,119,21,47
10447,4,2,49,128,22,49
10448,4,1,22,72,7,29
10449,4,1,39,125,16,46
10450,4,3,57,116,30,37
10451,4,2,53,125,20,56
10452,4,2,53,117,28,27
10453,4,2,42,114,21,38
10454,4,0,12,30,4,13
10455,4,2,28,74,14,28
10456,4,0,33,98,12,38
10457,4,1,18,54,6,17
10458,4,1,12,32,3,9
10459,4,0,15,36,6,16
10460,4,0,23,58,11,28
10461,4,2,30,89,15,30
10462,4,1,8,52,0,14
10463,4,1,15,63,8,22
10464,4,1,21,66,8,25
10465,4,2,43,112,21,49
10466,4,2,51,124,20,53
10467,4,3,70,206,40,75
10468,4,1,19,55,8,20
10469,4,1,11,38,2,13
10470,4,1,25,72,8,23
10471,4,1,33,97,15,35
10472,4,0,6,18,3,6
10473,4,3,55,139,36,36
10474,4,3,46,109,24,44
10475,4,3,56,152,31,51
10476,4,1,11,60,6,18
10477,4,3,48,152,25,48
10478,4,0,18,53,8,18
10479,4,3,67,199,42,57
10480,4,0,7,21,2,10
10481,4,1,16,48,6,17
10482,4,0,8,29,3,11
10483,4,2,49,105,22,41
10484,4,2,43,111,14,47
10485,4,2,28,71,15,23
10486,4,0,14,29,6,10
10487,4,3,60,163,28,59
10488,4,1,22,58,10,20
10489,4,0,29,75,15,32
10490,4,0,8,42,2,21
10491,4,2,25,81,6,24
10492,4,1,16,47,8,15
10493,4,2,23,69,10,31
10494,4,2,14,51,6,23
10495,4,1,15,46,6,19
10496,4,1,25,86,10,33
10497,4,3,96,205,41,91
10498,4,2,24,98,12,29
10499,4,1,10,33,6,13
10500,4,0,6,34,1,16
10501,4,1,24,74,8,31
10502,4,1,30,73,11,28
10503,4,2,41,118,20,50
10504,4,3,39,83,28,31
10505,4,2,45,133,16,59
10506,4,0,20,63,3,27
10507,4,2,31,70,14,26
10508,4,3,71,187,47,68
10509,4,1,13,34,6,15
10510,4,2,47,123,29,40
10511,4,1,33,73,15,25
10512,4,1,23,72,9,34
10513,4,1,28,70,15,30
10514,4,0,18,65,7,19
10515,4,2,45,137,19,52
10517,4,2,70,178,12,83
10518,4,3,94,224,49,75
10519,4,3,90,230,41,96
10520,4,2,50,119,20,43
10521,4,2,26,89,18,35
10522,4,3,52,154,14,59
10523,4,2,33,92,25,26
10524,4,2,26,84,11,27
10525,4,2,35,106,13,39
10526,4,2,21,64,10,25
10527,4,0,6,28,2,12
10528,4,2,63,141,25,47
10529,4,2,34,92,21,32
10530,4,2,34,89,18,27
10531,4,0,8,31,2,11
10532,4,2,43,106,18,35
10533,4,0,12,49,3,18
10535,4,0,14,36,6,15
10536,4,3,61,164,28,56
10537,4,1,15,47,3,18
10538,4,0,16,36,6,17
10539,4,3,54,131,22,52
10540,4,2,42,117,22,37
10541,4,1,14,42,5,9
10542,4,2,32,98,11,43
10543,4,1,39,102,19,38
10544,4,0,10,26,3,8
10545,4,3,71,161,29,59
10546,4,1,34,118,12,46
10547,4,3,66,159,36,52
10548,4,2,57,154,28,56
10549,4,1,14,47,4,26
10550,4,1,18,54,11,18
10551,4,2,28,78,13,34
10552,4,1,3,9,0,7
10553,4,2,50,134,21,58
10554,4,2,31,90,14,29
10555,4,2,36,105,8,48
10556,4,1,38,100,17,34
10557,4,2,16,47,4,14
10558,4,2,64,163,25,75
10559,4,3,60,189,23,64
10560,4,1,20,71,9,34
10561,4,1,8,29,0,14
10562,4,0,23,61,8,23
10563,4,1,38,89,20,35
10564,4,3,72,226,31,95
10565,4,1,8,22,3,11
10566,4,1,9,30,1,9
10567,4,0,24,78,9,32
10568,4,2,37,129,19,50
10569,4,0,17,60,3,28
10570,4,2,56,120,32,37
10571,4,1,50,134,19,52
10572,4,2,43,114,18,44
10573,4,2,22,79,8,29
10574,4,0,34,109,18,36
10575,4,2,29,84,12,25
10576,4,2,33,89,15,37
10577,4,1,26,67,11,30
10578,4,3,64,160,30,65
10579,4,1,22,83,5,35
10580,4,3,76,186,35,77
10581,4,1,23,60,12,21
10582,4,0,20,73,6,36
10584,4,1,30,76,14,38
10585,4,0,11,30,3,14
10586,4,1,32,94,8,40
10587,4,0,8,19,4,9
10588,4,2,42,115,18,49
10589,4,3,62,183,27,63
10590,4,1,21,48,9,18
10591,4,1,46,124,21,55
10592,4,3,118,227,72,70
10593,4,0,7,21,3,9
10594,4,1,42,110,19,52
10595,4,3,74,191,34,64
10596,4,1,32,98,7,36
10597,4,1,23,72,8,34
10598,4,1,15,49,2,19
10599,4,3,45,106,25,34
10600,4,0,21,51,10,25
10601,4,1,18,48,8,16
10602,4,2,68,152,27,60
10603,4,2,26,61,14,21
10604,4,3,74,181,33,63
10605,4,1,11,26,6,10
10606,4,0,10,19,4,8
10607,4,1,23,101,4,38
10608,4,0,6,17,3,7
10609,4,3,80,194,40,64
10610,4,2,41,104,21,36
10611,4,1,31,76,7,35
10612,4,3,71,204,27,79
10613,4,2,49,116,24,47
10614,4,3,63,145,35,48
10615,4,2,55,134,29,43
10616,4,2,28,85,11,32
10617,4,0,9,21,5,9
10618,4,1,20,59,12,24
10619,4,2,22,96,7,37
10620,4,2,58,152,23,60
10621,4,0,11,24,6,10
10622,4,1,19,46,4,18
10623,4,1,32,89,18,30
10624,4,1,19,40,9,17
10625,4,1,35,94,11,37
10626,4,2,63,146,26,62
10627,4,1,9,32,2,13
10628,4,2,32,113,12,53
10629,4,0,14,34,5,15
10630,4,2,38,121,16,47
10631,4,2,37,96,11,44
10632,4,1,20,41,7,18
10633,4,1,18,48,6,16
10634,4,2,38,117,20,40
10635,4,2,34,112,10,41
10636,4,1,18,62,10,23
10637,4,1,11,29,4,11
10638,4,0,27,82,12,36
10639,4,2,20,78,6,32
10640,4,1,21,57,9,26
10641,4,0,17,37,7,16
10642,4,2,27,75,8,21
