id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18
12559,5,1,17,70,5,22,3,10
12560,5,2,43,113,34,41,5,19
12561,5,1,24,45,14,13,2,9
12562,5,1,19,45,7,25,2,8
12563,5,2,18,39,6,19,1,6
12564,5,3,81,190,35,69,5,33
12565,5,2,67,162,28,70,5,23
12566,5,1,20,72,7,28,3,13
12567,5,2,36,104,15,43,4,22
12568,5,2,33,72,12,25,5,12
12569,5,2,48,114,21,49,6,14
12570,5,2,52,121,17,45,5,19
12571,5,2,56,179,22,70,9,25
12572,5,1,11,33,3,14,1,6
12573,5,3,73,194,39,75,11,43
12574,5,4,96,183,47,85,8,28
12575,5,2,44,126,22,48,4,21
12576,5,3,84,203,36,83,10,28
12577,5,1,36,80,16,38,4,14
12578,5,1,22,49,2,14,1,8
12579,5,3,56,139,26,45,5,17
12580,5,1,59,143,24,57,5,30
12581,5,4,139,278,77,113,12,44
12582,5,2,56,152,28,57,6,20
12583,5,3,59,175,27,67,1,26
12584,5,3,51,152,18,49,5,23
12585,5,2,21,70,5,28,2,9
12586,5,2,58,136,27,52,6,26
12587,5,3,45,104,22,35,5,21
12588,5,1,82,198,41,66,9,35
12589,5,3,37,120,15,42,3,22
12590,5,3,59,133,28,50,5,24
12591,5,2,80,227,32,83,1,36
12592,5,1,19,59,7,32,2,7
12593,5,1,19,61,12,15,1,8
12594,5,3,68,153,24,60,3,31
12595,5,1,29,68,14,24,2,9
12596,5,2,56,143,31,63,7,32
12597,5,3,47,143,19,57,5,27
12598,5,1,20,50,8,18,3,8
12599,5,2,27,69,15,22,3,20
12600,5,2,44,127,21,56,6,19
12601,5,1,24,78,10,26,4,15
12602,5,1,25,77,8,26,4,9
12603,5,1,19,49,10,15,2,12
12604,5,1,16,44,9,17,2,7
12605,5,3,74,161,33,57,8,24
12606,5,1,18,56,6,17,2,7
12607,5,3,32,89,18,43,4,7
12608,5,4,114,279,45,105,11,39
12609,5,4,107,254,48,96,12,47
12610,5,2,47,115,24,47,6,24
12611,5,2,37,112,16,43,6,12
12612,5,3,89,196,38,74,10,41
12613,5,3,69,189,20,72,9,26
12614,5,2,29,115,9,39,4,27
12615,5,2,31,79,16,33,4,11
12616,5,2,36,109,15,46,5,22
12617,5,2,41,114,15,43,3,17
12618,5,3,66,151,40,59,8,17
12619,5,4,73,183,30,64,10,21
12620,5,4,91,212,45,79,10,42
12621,5,1,28,68,5,13,1,10
12622,5,3,56,133,18,55,7,28
12623,5,2,38,88,19,36,4,14
12624,5,2,43,110,21,44,5,27
12625,5,1,35,94,12,36,3,10
12626,5,3,55,139,34,47,6,32
12627,5,2,47,110,21,48,4,15
12628,5,2,33,84,20,24,5,20
12629,5,1,24,64,10,19,2,8
12630,5,1,36,80,18,27,4,13
12631,5,3,64,165,23,68,9,39
12632,5,3,59,164,29,66,6,26
12633,5,3,55,148,27,54,7,16
12634,5,2,18,60,8,27,2,8
12635,5,1,32,86,8,33,4,14
12636,5,1,18,67,6,30,2,9
12637,5,4,83,213,38,86,9,27
12638,5,3,71,187,32,71,8,32
12639,5,3,40,108,18,32,3,14
12640,5,1,17,42,10,12,2,6
12641,5,2,30,69,15,25,3,13
12642,5,1,17,42,6,15,2,8
12643,5,2,26,70,8,30,4,15
12644,5,3,67,140,35,51,7,25
12645,5,3,39,121,23,48,6,24
12646,5,2,54,142,25,57,7,23
12647,5,2,48,103,17,34,5,21
12648,5,2,24,65,9,24,3,13
12649,5,3,57,169,19,67,9,23
12650,5,3,59,148,27,51,6,27
12651,5,2,29,80,14,30,2,10
12652,5,1,15,45,4,17,2,7
12653,5,2,36,99,19,40,5,15
12654,5,2,37,92,13,37,3,14
12655,5,2,64,155,22,54,5,23
12656,5,3,36,103,20,31,5,20
12657,5,2,52,112,27,47,5,19
12658,5,2,41,87,17,26,3,19
12659,5,2,34,81,21,27,4,16
12660,5,3,35,95,19,37,4,20
12661,5,2,30,84,13,28,1,18
12662,5,2,27,78,9,30,4,11
12663,5,1,12,32,9,12,1,5
12664,5,1,8,32,3,10,1,4
12665,5,3,49,140,26,55,8,25
12666,5,2,29,91,8,40,5,13
12667,5,3,38,107,12,44,4,15
12668,5,2,33,73,8,28,2,12
12669,5,4,71,180,26,79,5,34
12670,5,2,42,116,17,41,4,23
12671,5,4,92,236,46,100,11,30
12672,5,3,66,165,33,60,6,28
12673,5,4,62,169,36,57,9,19
12674,5,4,98,242,43,120,10,33
12675,5,3,52,137,17,47,8,24
12676,5,2,39,100,15,32,2,14
12677,5,1,12,36,4,9,1,4
12678,5,2,24,78,6,28,4,15
12679,5,2,52,149,23,61,2,24
12680,5,3,65,153,29,67,8,31
12681,5,1,11,37,4,10,1,7
12682,5,2,24,60,8,20,3,9
12683,5,4,61,172,22,67,7,34
12684,5,2,22,69,13,33,3,13
12685,5,2,36,96,20,43,5,21
12686,5,4,64,165,35,75,6,18
12687,5,1,13,40,5,17,2,8
12688,5,2,21,44,13,15,3,7
12689,5,1,52,113,27,36,6,15
12690,5,3,56,151,18,58,5,32
12691,5,1,23,84,13,21,3,20
12692,5,3,84,210,37,81,11,36
12693,5,4,91,231,39,98,11,36
12694,5,3,85,197,35,85,10,35
12695,5,3,40,104,14,37,5,15
12696,5,3,73,186,33,94,8,24
12697,5,3,47,137,23,62,7,22
12698,5,3,61,153,30,40,6,28
12699,5,4,94,239,59,80,10,50
12700,5,4,83,216,36,91,12,44
12701,5,2,31,98,16,36,4,16
12702,5,2,34,88,15,39,5,21
12703,5,2,54,105,28,48,5,18
12704,5,3,54,156,18,64,7,38
12705,5,2,45,122,25,50,6,13
12706,5,4,99,214,61,93,11,41
12707,5,2,36,79,13,25,4,7
12708,5,1,33,90,14,29,4,15
12709,5,3,71,186,35,78,8,25
12710,5,4,74,194,38,81,8,27
12711,5,2,14,45,6,13,1,9
12712,5,2,32,80,18,40,4,14
12713,5,2,35,120,19,53,5,13
12714,5,1,11,38,4,12,2,5
12715,5,3,65,164,31,63,9,26
12716,5,2,31,98,14,30,4,18
12717,5,1,25,66,14,20,3,11
12718,5,1,17,41,4,11,2,6
12719,5,2,34,79,15,27,4,14
12720,5,2,32,87,19,35,5,11
12721,5,2,38,80,19,30,4,13
12722,5,2,51,122,14,65,6,13
12723,5,2,29,73,10,33,3,17
12724,5,3,56,151,28,49,5,33
12725,5,4,72,178,24,66,7,36
12726,5,1,6,22,2,8,1,6
12727,5,3,58,149,26,70,7,25
12728,5,3,36,111,18,41,6,15
12729,5,4,106,240,57,84,11,51
12730,5,2,31,99,19,36,4,22
12731,5,1,14,32,7,8,2,7
12732,5,2,23,67,8,28,5,13
12733,5,2,28,66,7,29,4,10
12734,5,1,21,47,12,18,1,8
12735,5,3,54,158,26,62,9,27
12736,5,4,111,273,58,119,14,30
12737,5,1,24,59,19,21,2,8
12738,5,3,72,184,43,63,11,40
12739,5,2,33,88,15,30,4,11
12740,5,2,60,132,27,55,6,21
12741,5,4,79,204,31,86,9,26
12742,5,3,40,104,18,35,4,22
12743,5,3,45,135,19,60,6,19
12744,5,2,41,147,13,60,3,20
12745,5,3,48,116,27,42,4,21
12746,5,1,64,154,30,59,9,21
12747,5,3,57,126,28,49,5,23
12748,5,3,35,98,17,32,5,23
12749,5,4,72,182,36,60,7,41
12750,5,2,47,98,23,37,5,14
12751,5,2,45,141,13,54,7,18
12752,5,1,25,76,5,33,4,9
12753,5,3,70,183,27,86,9,31
12754,5,1,10,27,9,7,1,5
12755,5,3,50,147,19,67,5,20
12756,5,2,40,108,8,37,5,15
12757,5,2,20,52,14,15,2,12
12758,5,1,7,25,3,7,1,3
12759,5,2,75,176,34,57,8,27
12760,5,3,56,152,24,60,9,22
12761,5,3,52,121,22,51,5,26
12762,5,2,40,118,12,46,5,19
12763,5,2,33,81,18,24,3,15
12764,5,3,59,156,35,71,7,21
12765,5,3,45,86,25,34,4,17
12766,5,3,74,187,38,63,10,28
12767,5,2,18,43,8,17,3,11
12768,5,2,33,96,14,33,6,11
12769,5,2,40,100,20,38,5,18
12770,5,3,58,153,28,61,6,22
12771,5,1,31,70,14,23,3,12
12772,5,1,23,61,9,22,4,7
12773,5,2,40,93,13,34,4,22
12774,5,2,17,56,7,15,2,7
12775,5,2,48,129,25,55,5,19
12776,5,2,32,79,18,23,5,16
12777,5,3,45,116,22,46,6,27
12778,5,4,72,163,41,55,8,36
12779,5,4,69,174,28,73,7,39
12780,5,3,54,127,37,36,6,28
12781,5,2,48,126,31,51,6,20
12782,5,3,44,109,25,37,6,16
12783,5,1,25,55,8,22,3,12
12784,5,4,76,167,31,63,7,37
12785,5,3,56,148,23,68,8,28
12786,5,3,37,109,12,50,4,12
12787,5,2,61,150,40,68,9,24
12788,5,1,7,20,5,5,1,4
12789,5,1,42,134,7,50,9,21
12790,5,2,23,59,7,18,2,9
12791,5,2,40,97,15,39,4,17
12792,5,1,29,63,6,22,1,6
12793,5,3,66,166,32,64,8,33
12794,5,2,28,87,11,28,5,12
12795,5,1,15,59,5,22,3,11
12796,5,1,34,93,15,32,5,19
12797,5,3,51,137,21,48,8,24
12798,5,3,50,127,23,52,6,19
12799,5,2,27,62,9,24,3,10
12800,5,4,102,232,45,89,11,48
12801,5,2,32,83,18,25,4,20
12802,5,2,36,93,15,32,5,20
12803,5,3,61,156,28,67,6,20
12804,5,2,46,119,23,47,3,17
12805,5,3,54,131,24,46,8,20
12806,5,4,85,223,40,87,12,42
12807,5,4,101,201,63,78,9,34
12808,5,1,8,36,2,15,1,7
12809,5,2,18,50,5,20,2,9
12810,5,4,119,241,67,101,12,43
12811,5,1,27,70,10,36,3,13
12812,5,3,58,146,25,55,4,29
12813,5,3,56,151,32,56,8,26
12814,5,3,63,176,26,75,8,32
12815,5,2,39,108,21,50,4,22
12816,5,2,42,108,16,42,4,17
12817,5,4,84,217,40,98,10,31
12818,5,3,53,171,19,68,7,24
12819,5,3,85,201,39,72,8,25
12820,5,1,12,45,5,13,3,5
12821,5,1,11,76,3,18,4,10
12822,5,4,65,154,36,54,6,22
12823,5,3,32,87,19,36,5,9
12824,5,2,51,156,29,67,8,22
12825,5,2,47,122,24,46,5,27
12826,5,2,27,77,5,31,3,13
12827,5,2,39,93,16,37,5,10
12828,5,1,28,67,14,19,4,14
12829,5,2,26,61,6,19,3,9
12830,5,3,55,141,26,58,5,19
12831,5,4,101,242,41,103,12,41
12832,5,3,59,144,26,59,7,24
12833,5,2,44,98,23,28,5,14
12834,5,3,82,209,37,101,8,31
12835,5,2,43,105,18,33,6,16
12836,5,1,16,47,3,21,2,9
12837,5,2,54,136,20,62,5,21
12838,5,3,49,133,26,45,5,23
12839,5,3,64,148,35,65,8,19
12840,5,4,96,218,47,89,7,45
12841,5,4,92,218,34,65,12,57
12842,5,1,21,66,8,17,4,12
12843,5,2,38,107,21,42,4,24
12844,5,3,80,185,34,82,9,32
12845,5,0,27,64,7,19,4,14
12846,5,3,79,192,25,66,8,27
12847,5,3,45,113,22,40,5,20
12848,5,3,63,145,39,58,7,24
12849,5,2,21,55,8,22,2,7
12850,5,2,17,53,7,17,2,11
12851,5,3,31,82,15,29,3,11
12852,5,3,55,127,34,48,4,25
12853,5,2,31,72,12,27,4,7
12854,5,1,46,123,26,50,6,27
12855,5,3,33,102,19,37,6,15
12856,5,4,66,152,48,52,5,37
12857,5,2,74,171,33,65,9,30
12858,5,2,36,94,17,38,6,18
12859,5,3,36,82,9,36,4,17
12860,5,2,37,87,13,40,5,12
12861,5,2,48,139,9,45,6,29
12862,5,2,32,90,10,45,2,11
12863,5,4,99,210,67,67,11,39
12864,5,2,38,110,9,47,7,24
12865,5,3,47,147,21,86,8,14
12866,5,3,65,183,37,73,7,17
12867,5,3,38,157,22,60,5,19
12868,5,1,16,37,5,19,0,8
12869,5,3,74,177,47,75,8,28
12870,5,1,23,53,13,21,2,9
12871,5,2,29,75,15,32,4,16
12872,5,3,92,204,51,85,9,27
12873,5,2,18,64,6,29,3,8
12874,5,3,61,131,20,51,7,32
12875,5,2,54,140,26,61,7,16
12876,5,1,26,65,8,25,4,13
12877,5,2,44,111,22,37,5,16
12878,5,3,40,112,13,35,6,23
12879,5,3,59,152,27,77,7,16
12880,5,0,15,40,1,8,1,12
12881,5,4,62,164,26,71,5,38
12882,5,3,72,170,30,68,8,35
12883,5,2,35,114,19,34,4,14
12884,5,2,30,91,14,39,5,11
12885,5,1,44,90,17,39,2,11
12886,5,2,53,143,19,55,7,25
12887,5,2,50,124,18,47,6,22
12888,5,2,24,64,9,21,3,14
12889,5,2,32,93,18,32,4,18
12890,5,2,24,75,10,27,4,13
12891,5,4,139,320,72,123,13,75
12892,5,3,39,102,20,37,4,20
12893,5,3,72,148,41,48,9,29
12894,5,2,51,135,30,56,6,28
12895,5,2,47,121,21,38,5,18
12896,5,2,49,110,22,45,5,22
12897,5,2,26,64,15,26,3,17
12898,5,2,40,104,19,45,5,13
12899,5,2,43,132,19,42,7,16
12900,5,2,23,61,12,21,4,11
12901,5,1,14,39,9,12,1,5
12902,5,1,17,58,5,16,2,2
12903,5,2,36,99,17,32,5,20
12904,5,1,43,131,17,46,5,22
12905,5,3,52,155,20,51,8,28
12906,5,0,3,13,1,4,1,2
12907,5,3,54,126,25,52,6,26
12908,5,3,63,154,30,70,9,15
12909,5,4,150,326,81,122,15,56
12910,5,3,68,170,39,67,8,15
12911,5,4,78,202,40,86,9,27
12912,5,2,21,50,7,23,3,10
12913,5,2,31,77,9,35,3,17
12914,5,1,24,59,9,23,2,7
12915,5,3,65,173,29,69,8,35
12916,5,3,43,131,21,56,5,17
12917,5,4,104,278,50,109,12,38
12918,5,3,47,131,18,35,5,19
12919,5,4,111,255,55,113,8,43
12920,5,3,68,164,33,65,9,35
12921,5,1,59,211,17,85,6,32
12922,5,1,28,62,11,25,3,7
12923,5,2,28,91,15,37,4,11
12924,5,4,87,197,38,94,8,37
12925,5,3,31,96,19,29,3,18
12926,5,2,21,66,5,22,3,17
12927,5,1,25,59,14,16,2,11
12928,5,2,31,100,14,34,3,17
12929,5,2,44,100,23,36,5,24
12930,5,3,43,118,20,54,5,14
12931,5,3,55,141,25,55,6,26
12932,5,1,13,57,4,24,2,13
12933,5,1,8,21,3,6,1,3
12934,5,2,29,86,11,34,4,10
12935,5,3,51,145,21,50,7,20
12936,5,2,26,91,12,29,5,14
12937,5,4,83,171,39,69,8,29
12938,5,3,81,210,34,94,9,42
12939,5,0,6,23,2,9,1,7
12940,5,2,17,40,11,15,1,8
12941,5,4,58,173,30,71,9,23
12942,5,0,3,7,3,2,0,3
12943,5,3,52,150,28,74,6,19
12944,5,1,11,27,5,12,1,4
12945,5,2,47,119,21,42,4,24
12946,5,2,48,125,24,47,6,14
12947,5,2,33,79,23,28,4,13
12948,5,2,67,153,33,52,8,25
12949,5,2,31,90,14,37,4,15
12950,5,1,28,68,15,24,1,7
12951,5,3,64,146,32,59,6,30
12952,5,2,22,57,13,17,3,10
12953,5,1,15,35,8,8,2,4
12954,5,3,64,170,40,62,6,30
12955,5,2,59,142,30,66,5,26
12956,5,2,27,93,7,35,5,17
12957,5,3,74,208,46,76,12,45
12958,5,4,85,189,49,78,8,36
12959,5,3,67,169,34,67,8,20
12960,5,2,26,72,10,34,4,21
12961,5,3,43,122,20,42,5,18
12962,5,2,23,52,11,22,2,16
12963,5,3,53,135,20,70,7,18
12964,5,3,59,138,21,67,5,28
12965,5,3,52,164,18,60,6,22
12966,5,3,57,159,25,62,3,30
12967,5,1,27,81,11,28,3,13
12968,5,4,87,234,53,77,10,41
12969,5,1,31,96,16,35,5,8
12970,5,3,73,186,37,60,7,38
12971,5,2,40,105,16,35,5,14
12972,5,4,94,236,43,99,12,36
12973,5,3,47,130,24,59,7,17
12974,5,2,20,63,12,26,3,9
12975,5,3,67,177,21,70,8,28
12976,5,1,12,28,8,10,2,3
12977,5,2,43,120,18,39,6,24
12978,5,2,45,120,20,41,5,25
12979,5,2,36,84,17,38,3,11
12980,5,4,105,249,55,111,11,38
12981,5,4,114,294,56,116,13,58
12982,5,2,42,115,19,43,6,19
12983,5,2,38,100,20,41,4,19
12984,5,3,53,153,24,50,7,34
12985,5,4,93,252,43,97,10,48
12986,5,3,58,128,31,51,5,22
12987,5,4,91,225,48,92,10,41
12988,5,2,47,137,15,47,6,22
12989,5,4,124,272,76,88,11,58
12990,5,3,56,124,28,45,6,19
12991,5,4,96,208,49,93,8,31
12992,5,4,111,244,68,107,9,28
12993,5,3,66,134,33,45,7,26
12994,5,2,40,122,18,35,6,30
12995,5,2,28,79,11,27,4,13
12996,5,2,34,88,19,30,4,23
12997,5,2,64,150,31,51,9,23
12998,5,2,53,169,12,84,7,21
12999,5,2,40,108,20,36,5,20
13000,5,3,61,163,33,61,5,27
13001,5,1,20,40,5,11,2,2
13002,5,2,21,56,9,26,2,9
13003,5,2,34,84,16,34,4,14
13004,5,4,70,166,32,54,9,27
13005,5,1,10,33,7,11,1,5
13006,5,0,19,53,11,14,3,7
13007,5,2,51,156,24,56,7,27
13008,5,3,32,108,17,42,7,16
13009,5,3,58,140,31,53,8,21
13010,5,1,15,48,12,12,3,7
13011,5,1,17,44,11,13,2,7
13012,5,3,63,151,28,57,9,26
13013,5,3,66,160,38,62,8,27
13014,5,2,36,104,17,37,4,15
13015,5,2,25,93,18,34,5,18
13016,5,3,80,188,45,73,9,30
13017,5,0,8,41,2,14,2,7
13018,5,4,91,228,52,88,12,41
13019,5,4,90,197,49,71,10,42
13020,5,3,52,146,24,55,8,23
13021,5,3,67,173,36,78,7,29
13022,5,4,79,198,31,81,9,43
13023,5,2,47,121,27,42,6,12
13024,5,3,56,155,24,56,5,20
13025,5,2,19,56,7,25,3,11
13026,5,2,20,75,10,26,1,15
13027,5,3,50,162,27,55,6,18
13028,5,3,47,126,25,54,7,19
13029,5,2,24,66,11,24,3,6
13030,5,3,58,144,20,62,5,24
13031,5,2,12,37,9,14,1,8
13032,5,1,29,76,18,21,4,11
13033,5,1,24,82,7,22,4,13
13034,5,2,34,80,15,38,4,9
13035,5,3,93,214,43,89,11,37
13036,5,2,70,145,38,57,5,30
13037,5,3,43,129,25,55,6,21
13038,5,3,73,176,34,73,10,32
13039,5,2,36,88,11,36,3,19
13040,5,2,28,68,12,29,4,16
13041,5,4,81,196,38,85,8,23
13042,5,1,17,52,4,21,1,8
13043,5,4,58,167,25,69,8,21
13044,5,2,21,82,8,28,3,15
13045,5,3,46,118,16,49,5,20
13046,5,3,64,153,35,58,7,20
13047,5,4,109,249,56,89,9,55
13048,5,2,62,144,31,56,5,25
13049,5,2,22,73,11,23,4,9
13050,5,3,65,163,30,59,9,29
13051,5,4,130,269,75,112,12,61
13052,5,2,85,198,43,73,9,39
13053,5,2,52,127,21,57,8,22
13054,5,3,59,151,23,57,8,30
13055,5,2,48,100,26,37,3,22
13056,5,4,78,174,41,61,9,33
13057,5,4,62,157,22,65,5,22
13058,5,2,33,99,13,34,5,18
13059,5,2,25,88,13,32,5,12
13060,5,2,29,91,14,24,4,10
13061,5,1,19,45,5,22,1,4
13062,5,2,22,73,13,26,2,10
13063,5,1,18,52,6,22,3,12
13064,5,2,49,112,24,36,5,24
13065,5,1,18,48,7,12,3,5
13066,5,0,4,26,1,5,2,6
13067,5,1,19,46,7,20,4,8
13068,5,2,41,119,20,43,6,26
13069,5,2,28,78,8,32,4,11
13070,5,2,45,103,19,46,5,19
13071,5,4,62,162,37,60,8,22
13072,5,2,28,80,17,35,3,15
13073,5,3,44,123,16,52,6,22
13074,5,3,60,156,35,73,8,20
13075,5,3,47,129,17,29,7,19
13076,5,2,76,220,37,87,8,31
13077,5,1,8,19,3,4,1,2
13078,5,3,95,216,47,85,5,39
13079,5,4,159,412,75,151,16,76
13080,5,4,81,213,37,83,11,33
13081,5,4,87,236,50,91,9,48
13082,5,1,6,18,1,3,0,7
13083,5,4,90,200,40,72,9,28
13084,5,2,51,126,28,47,5,22
13085,5,2,45,116,31,43,3,21
13086,5,3,52,125,31,47,7,25
13087,5,2,44,112,29,33,4,18
13088,5,1,31,88,14,31,4,16
13089,5,3,58,153,29,48,8,28
13090,5,4,88,241,41,97,11,39
13091,5,2,46,128,13,51,6,18
13092,5,1,13,27,4,11,1,7
13093,5,4,182,416,103,167,17,77
13094,5,2,26,55,10,15,2,11
13095,5,1,26,106,9,37,6,12
13096,5,2,26,68,10,30,2,10
13097,5,1,22,54,6,24,2,14
13098,5,0,7,21,2,9,0,1
13099,5,4,79,199,45,70,6,38
13100,5,2,36,103,18,37,2,22
13101,5,1,23,82,9,42,3,9
13102,5,2,36,83,20,27,4,15
13103,5,3,33,100,14,44,4,21
13104,5,2,52,120,29,41,5,18
13105,5,2,40,100,13,46,5,17
13106,5,3,47,143,16,67,5,22
13107,5,3,35,99,18,23,4,19
13108,5,2,43,115,17,47,5,12
13109,5,1,17,64,6,24,2,8
13110,5,3,67,145,44,47,9,27
13111,5,2,56,149,17,60,9,23
13112,5,3,48,147,23,61,5,15
13113,5,2,33,107,17,43,6,21
13114,5,2,34,82,18,31,4,11
13115,5,3,66,184,25,79,8,23
13116,5,2,20,48,10,16,3,10
13117,5,1,16,58,8,26,2,5
13118,5,2,57,118,16,50,5,22
13119,5,1,27,79,16,30,4,13
13120,5,1,6,19,5,5,1,4
13121,5,4,53,134,23,57,7,27
13122,5,2,25,61,10,25,3,11
13123,5,4,74,170,39,75,8,32
13124,5,3,62,150,33,52,7,20
13125,5,2,49,140,26,46,7,34
13126,5,2,31,92,17,41,4,16
13127,5,2,28,59,14,19,1,10
13128,5,3,45,129,22,44,5,18
13129,5,4,73,180,32,75,8,41
13130,5,2,19,59,9,15,3,14
13131,5,2,24,75,11,36,4,11
13132,5,3,56,145,31,46,8,19
13133,5,2,42,101,16,50,4,14
13134,5,2,32,100,18,39,4,11
13135,5,1,12,36,2,19,1,5
13136,5,2,45,105,27,44,6,16
13137,5,2,59,133,26,38,6,23
13138,5,4,98,235,47,122,11,44
13139,5,3,63,173,27,78,8,26
13140,5,1,19,69,6,20,1,8
13141,5,4,92,223,35,91,10,46
13142,5,1,11,29,5,5,2,8
13143,5,3,58,134,29,38,7,25
13144,5,4,84,224,44,90,9,30
13145,5,4,80,208,27,77,9,40
13146,5,3,61,150,33,67,7,21
13147,5,4,130,297,59,132,16,47
13148,5,2,32,96,24,34,5,10
13149,5,3,66,206,32,70,8,25
13150,5,3,50,121,26,46,5,24
13151,5,2,51,129,30,50,7,22
13152,5,2,22,47,7,17,2,10
13153,5,4,77,181,37,67,10,26
13154,5,1,13,42,6,18,1,7
13155,5,3,77,186,35,88,7,33
13156,5,3,63,150,38,59,9,34
13157,5,1,4,10,1,5,0,2
13158,5,3,66,179,32,70,9,36
13159,5,2,14,44,2,15,3,7
13160,5,3,105,219,53,85,7,60
13161,5,2,40,109,17,46,6,16
13162,5,1,1,9,0,4,0,2
13163,5,4,60,150,24,50,8,22
13164,5,1,21,63,13,22,3,13
13165,5,2,13,44,10,14,1,6
13166,5,3,80,166,37,73,9,32
13167,5,1,25,77,14,21,2,10
13168,5,2,23,48,15,21,3,8
13169,5,4,113,269,50,101,10,44
13170,5,3,57,149,21,67,9,24
13171,5,2,23,61,11,23,3,17
13172,5,3,79,223,34,99,11,43
13173,5,2,18,61,5,24,4,10
13174,5,1,10,33,2,9,2,7
13175,5,3,73,169,31,72,7,24
13176,5,2,34,91,16,36,5,15
13177,5,3,59,145,32,56,6,18
13178,5,3,87,177,37,56,9,29
13179,5,3,63,144,31,54,6,29
13180,5,3,62,125,28,51,6,13
13181,5,3,33,106,16,42,4,13
13182,5,2,36,91,6,37,5,14
13183,5,3,63,142,31,49,7,35
13184,5,2,45,122,22,41,6,25
13185,5,1,8,32,0,9,2,8
13186,5,2,50,120,22,49,6,23
13187,5,4,68,189,44,80,7,36
13188,5,2,25,56,8,16,3,9
13189,5,3,62,134,32,47,6,23
13190,5,2,32,114,18,45,5,18
13191,5,4,80,186,37,66,8,43
13192,5,2,30,72,14,33,5,13
13193,5,2,23,81,11,30,3,16
13194,5,4,56,185,27,82,8,29
13195,5,3,53,130,22,48,5,16
13196,5,4,83,231,33,91,9,50
13197,5,3,50,135,17,54,5,14
13198,5,2,36,91,13,30,4,16
13199,5,3,53,180,26,71,7,28
13200,5,3,63,134,34,51,6,25
13201,5,1,10,40,1,15,2,8
13202,5,1,8,32,4,19,2,5
13203,5,4,87,221,41,91,8,42
13204,5,3,45,90,20,33,5,14
13205,5,2,21,71,10,26,3,13
13206,5,4,59,176,33,57,10,35
13207,5,3,42,115,21,42,5,18
13208,5,3,66,145,29,66,5,26
13209,5,2,26,61,13,19,2,12
13210,5,3,54,134,25,52,5,27
13211,5,3,77,192,32,79,10,29
13212,5,3,57,137,29,49,6,30
13213,5,4,95,212,51,88,6,42
13214,5,0,21,75,7,25,4,13
13215,5,4,68,166,24,66,7,28
13216,5,2,22,66,14,23,2,11
13217,5,3,56,170,27,64,6,29
13218,5,2,54,146,27,59,8,26
13219,5,3,43,137,17,52,6,24
13220,5,1,25,62,7,17,2,8
13221,5,3,74,178,28,67,7,30
13222,5,2,40,88,17,39,3,11
13223,5,2,26,72,9,31,4,12
13224,5,2,25,55,7,18,3,13
13225,5,2,32,71,12,20,4,11
13226,5,3,54,137,26,56,7,20
13227,5,3,65,143,34,50,7,30
13228,5,2,18,71,5,26,2,8
13229,5,1,32,92,10,47,4,8
13230,5,1,41,104,22,38,4,18
13231,5,2,42,102,15,38,6,18
13232,5,4,78,160,56,65,5,27
13233,5,2,23,67,8,32,3,15
13234,5,3,58,122,25,47,5,19
13235,5,1,26,66,12,23,2,14
13236,5,3,56,136,34,50,8,20
13237,5,3,83,195,31,67,8,43
13238,5,1,18,34,11,9,1,6
13239,5,1,19,84,7,39,2,9
13240,5,3,49,138,29,55,5,28
13241,5,3,48,99,27,49,4,20
13242,5,2,57,141,31,62,7,24
13243,5,3,69,165,34,58,10,35
13244,5,1,48,131,21,41,2,22
13245,5,1,12,22,5,7,1,2
13246,5,3,64,180,41,73,7,23
13247,5,1,24,46,14,19,2,9
13248,5,3,87,217,28,76,8,32
13249,5,1,25,74,8,33,1,9
13250,5,4,82,184,37,70,9,24
13251,5,3,40,109,24,42,5,24
13252,5,2,24,78,9,41,4,14
13253,5,2,34,105,14,50,6,15
13254,5,2,42,123,20,51,5,27
13255,5,4,82,175,45,80,7,29
13256,5,2,30,79,12,28,3,16
13257,5,2,26,73,15,29,3,17
13258,5,1,14,53,6,16,2,9
13259,5,3,53,147,29,55,4,27
13260,5,4,64,165,26,64,6,44
13261,5,1,17,56,5,11,2,9
13262,5,2,16,66,5,29,2,10
13263,5,4,80,193,33,76,6,34
13264,5,3,67,140,30,43,7,36
13265,5,1,24,52,7,20,3,9
13266,5,2,48,128,23,51,5,26
13267,5,3,43,102,19,41,5,20
13268,5,4,120,268,58,107,10,50
13269,5,3,52,121,23,50,5,21
13270,5,2,31,79,13,31,4,13
13271,5,4,72,170,39,78,8,20
13272,5,2,54,116,31,49,6,22
13273,5,2,32,100,19,38,4,10
13274,5,1,35,76,18,27,3,17
13275,5,3,65,170,23,69,6,41
13276,5,3,56,145,30,55,7,23
13277,5,2,23,63,10,22,3,11
13278,5,2,25,75,9,32,3,16
13279,5,3,57,164,22,66,8,33
13280,5,3,81,206,38,64,8,46
13281,5,3,40,132,21,49,5,16
13282,5,3,43,129,15,60,7,17
13283,5,2,38,92,18,29,4,23
13284,5,2,41,96,20,24,4,16
13285,5,4,86,197,27,60,11,42
13286,5,3,53,148,32,59,7,17
13287,5,1,10,28,3,10,1,4
13288,5,2,38,92,17,47,6,20
13289,5,2,21,55,12,18,3,8
13290,5,3,45,130,24,45,6,23
13291,5,3,46,126,18,57,5,9
13292,5,3,49,141,18,48,8,28
