id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3
20862,8,45,291,757,139,327,30,103,96,86,47,31,60,8,53,28,18,22,15,9,10,32,20,75,84,5,26,13.685807488,4,7,5,1,2.13861536421,4.35667107001,43.5667107001,3,5,5.05113149847,4,2,3,5,17,2,0
20863,8,36,185,516,70,170,22,65,45,33,38,16,35,10,34,23,26,15,4,0,10,11,54,66,30,7,58,10.6749280324,4,29,12,0,2.02550903152,4.04651162791,40.4651162791,1,7,4.84152941176,5,3,0,0,3,0,2
20865,8,38,268,828,94,309,39,124,96,64,29,10,54,15,63,22,37,34,14,1,0,26,20,113,103,21,11,23.2206841742,6,7,13,1,1.88319821544,3.82246376812,38.2246376812,2,5,4.89258899676,0,3,0,1,12,0,2
20866,8,37,232,766,75,275,38,97,85,60,39,15,57,13,77,23,28,25,7,0,14,13,36,108,62,29,29,22.7667869876,3,24,10,0,1.7893122291,3.82767624021,38.2767624021,0,5,5.13098181818,5,4,3,2,10,0,3
20869,8,36,246,773,94,305,34,95,62,58,36,15,68,10,58,32,29,29,9,6,14,33,28,93,83,25,32,19.0965709461,2,10,13,5,1.96821443104,3.97800776197,39.7800776197,1,8,4.95242622951,9,2,1,2,13,3,4
20870,8,31,99,289,52,110,11,31,35,18,22,15,19,7,18,7,6,8,4,5,11,11,9,43,20,3,8,5.86521808252,3,9,8,2,2.32328636935,4.23875432526,42.3875432526,0,4,5.31118181818,3,4,0,3,4,0,0
20871,8,20,22,65,11,17,2,11,4,9,6,3,5,2,6,2,3,1,1,1,7,0,9,4,0,0,6,1.03901405512,1,4,0,0,2.20390824184,4.35384615385,43.5384615385,0,2,5.41941176471,1,0,0,1,1,0,0
20872,8,38,245,609,83,231,33,111,59,63,33,25,46,9,26,18,21,19,14,10,7,26,54,52,60,10,79,14.7172023886,0,7,10,1,2.15595198069,4.24958949097,42.4958949097,2,4,5.26432900433,3,2,1,1,5,0,3
20874,8,32,194,507,62,180,10,84,49,37,56,20,11,8,38,18,27,16,2,4,24,12,76,22,4,10,23,11.5533585293,7,35,6,1,2.06446118501,4.18540433925,41.8540433925,5,9,5.33561111111,1,6,3,4,6,0,1
20876,8,37,234,712,88,300,30,113,77,76,61,27,33,22,21,26,44,28,8,2,17,21,18,55,45,22,25,17.4991969486,12,11,14,0,2.03440311789,4.02106741573,40.2106741573,5,5,5.2495,8,4,0,1,1,1,0
20877,8,40,207,613,77,250,29,96,71,59,39,24,37,13,36,16,28,12,7,6,12,12,32,71,58,21,15,13.5074120637,4,16,5,3,2.07943931252,4.05220228385,40.5220228385,3,6,4.96272,7,4,0,2,4,3,5
20878,8,35,219,681,73,262,17,61,81,47,47,19,22,12,57,10,26,19,8,4,19,24,20,113,59,10,7,20.8420042266,8,19,9,0,2.04822969466,3.94273127753,39.4273127753,4,9,5.10427480916,5,6,1,3,4,0,0
20879,8,40,231,630,103,243,20,105,74,63,37,28,24,16,36,26,33,15,9,9,9,25,27,51,39,24,36,14.4861378569,13,15,5,4,2.2167482483,4.22222222222,42.2222222222,2,4,5.27176954733,7,3,5,2,6,2,1
20881,8,28,316,795,140,304,29,93,98,64,56,11,35,16,45,18,7,24,5,2,19,29,120,68,71,17,180,19.1768800253,11,28,7,2,1.97215137596,4.20628930818,42.0628930818,4,5,4.91832236842,8,9,4,1,17,1,5
20882,8,38,265,765,93,317,37,108,87,78,59,20,53,13,45,33,31,24,9,2,15,28,46,57,51,15,63,31.8404764738,4,15,10,0,1.96471369957,4.0339869281,40.339869281,2,4,5.20895899054,6,2,3,5,13,1,5
20883,8,36,158,476,58,184,25,67,62,44,28,15,32,9,23,13,16,20,3,4,10,21,14,47,37,19,17,11.1471151706,4,5,8,3,2.09116420049,4.04201680672,40.4201680672,1,6,5.18320652174,3,2,0,0,8,0,1
20884,8,43,245,683,118,289,33,98,88,104,54,25,37,22,37,35,35,16,13,6,11,21,25,44,52,8,30,12.0823475635,3,4,8,0,2.19645536564,4.27525622255,42.7525622255,3,3,5.30148788927,7,2,0,2,3,2,1
20885,8,34,99,340,41,121,12,41,44,36,14,9,15,8,22,15,16,7,5,1,2,8,5,37,21,13,2,9.97051442892,6,8,10,0,1.96245118287,3.87352941176,38.7352941176,1,2,4.99636363636,2,3,0,0,6,0,1
20887,8,32,152,491,50,162,19,53,49,37,24,15,20,10,35,15,32,18,8,5,0,11,36,78,78,6,20,13.2423190233,8,3,0,2,2.03442871678,3.8900203666,38.900203666,2,7,4.92987654321,1,2,0,1,6,0,3
20888,8,50,275,705,135,280,38,127,94,85,50,45,45,10,27,32,27,23,18,11,16,14,24,39,50,20,27,12.6323964142,4,12,9,2,2.38103300729,4.4,44.0,8,3,5.91825,3,8,6,1,1,1,1
20889,8,40,194,530,74,204,26,75,60,43,37,16,29,10,37,19,8,14,6,6,14,19,43,56,40,12,63,13.7249048099,4,17,5,6,2.13587392264,4.12830188679,41.2830188679,3,6,4.98318627451,9,1,0,0,6,0,0
20892,8,40,194,517,64,213,19,65,56,37,46,13,20,15,35,17,31,13,3,5,16,10,42,54,32,8,37,14.8237027651,8,19,12,2,2.00447634545,4.13733075435,41.3733075435,2,9,5.23211267606,6,3,1,1,6,2,0
20893,8,37,132,413,52,160,20,66,47,34,21,12,29,9,31,11,15,11,4,4,9,14,16,38,19,19,15,9.33478631814,3,15,9,0,2.06859211082,3.99273607748,39.9273607748,2,6,5.118875,3,4,0,1,4,2,0
20894,8,36,254,736,95,257,34,84,79,59,36,16,44,17,59,31,14,25,15,5,13,33,57,99,59,11,18,15.2217674448,6,23,15,2,1.97891129519,4.07065217391,40.7065217391,0,18,4.93299610895,4,9,4,3,11,0,2
20895,8,40,202,524,94,214,27,58,68,41,31,11,34,8,34,28,18,11,8,5,12,13,21,56,34,10,31,12.3852522308,1,10,12,3,2.19244975517,4.27290076336,42.7290076336,3,6,5.29098130841,12,0,1,6,7,1,2
20896,8,30,71,185,30,73,9,20,18,8,22,8,19,1,16,7,5,6,1,2,5,5,17,26,21,5,22,4.56874792681,0,8,1,0,2.23307053075,4.23783783784,42.3783783784,0,1,4.86945205479,1,0,0,1,0,0,0
20897,8,32,88,245,28,101,12,51,21,29,10,6,24,2,7,7,12,5,1,0,25,11,3,17,0,4,3,6.43875010647,0,12,4,0,1.98338700747,4.02448979592,40.2448979592,1,4,5.12524752475,2,2,3,0,1,0,0
20898,8,44,355,848,127,358,36,126,94,61,82,35,49,24,62,32,30,33,23,6,7,24,73,54,70,26,75,16.1776148833,11,21,11,1,2.06221724611,4.34669811321,43.4669811321,0,5,5.23181564246,4,5,6,7,6,5,3
20899,8,37,286,758,83,326,28,74,70,45,51,17,51,16,56,21,24,22,12,5,11,24,69,110,69,21,84,18.4894194338,8,27,16,4,1.95361606266,4.10158311346,41.0158311346,3,4,4.92530674847,0,9,2,2,8,2,0
20900,8,42,237,612,90,266,25,54,63,42,37,21,29,16,60,29,24,18,9,7,14,25,43,59,30,12,51,11.7327772485,7,20,23,1,2.06628288004,4.30065359477,43.0065359477,3,10,5.00793233083,7,1,0,3,6,3,4
20901,8,40,257,703,87,259,38,107,92,79,41,24,53,7,37,28,27,10,7,9,35,20,64,60,15,12,97,15.6761783369,3,37,5,5,2.07600375071,4.15789473684,41.5789473684,3,3,5.44656370656,6,3,1,1,16,3,1
20902,8,40,223,674,95,287,31,95,73,48,39,29,35,14,52,32,34,23,7,7,16,14,18,64,38,14,3,17.3657629685,8,41,9,1,2.14862798538,4.11572700297,41.1572700297,5,10,5.19212543554,7,3,0,5,2,5,2
20904,8,30,243,650,70,267,24,109,70,42,60,12,29,19,35,26,31,14,8,6,6,22,74,29,52,27,110,15.7571076984,10,11,17,6,1.89766891929,4.12923076923,41.2923076923,0,6,4.84958801498,4,2,0,0,11,0,2
20905,8,34,256,808,85,291,37,88,69,58,54,17,47,15,69,20,39,29,6,2,14,17,42,127,101,19,40,22.6737850717,7,12,14,0,1.89951113505,3.83044554455,38.3044554455,3,9,5.12762886598,4,9,1,6,1,0,1
20906,8,44,130,407,48,186,22,48,55,43,28,12,30,3,29,15,11,12,9,3,12,8,10,48,12,9,2,7.9401576024,0,28,5,0,1.95844064667,4.06633906634,40.6633906634,1,7,5.32430107527,4,5,0,3,3,1,1
20907,8,36,320,741,81,281,30,122,64,63,45,18,50,16,35,17,3,26,10,9,7,21,123,75,93,18,169,16.7849693031,9,18,10,1,1.95526715012,4.30499325236,43.0499325236,1,3,4.91743772242,5,6,0,2,6,0,1
20908,8,35,118,388,54,147,21,53,52,48,20,7,28,6,27,10,4,12,6,0,1,8,21,48,47,7,26,13.2531104395,1,8,5,0,1.98786074614,3.8118556701,38.118556701,1,3,5.1719047619,2,0,0,1,6,0,1
20909,8,34,232,848,71,320,35,109,86,77,55,13,44,20,43,25,43,25,18,1,13,15,21,123,92,10,21,15.662874214,10,22,11,0,1.72934745268,3.77240566038,37.7240566038,1,2,5.25759375,12,7,0,1,8,0,1
20910,8,32,136,363,64,143,18,59,41,35,20,21,23,7,29,2,12,13,5,8,3,9,40,40,46,10,13,8.75573176764,2,8,6,1,2.36557056175,4.3608815427,43.608815427,1,2,5.5227972028,1,6,0,1,0,0,0
20911,8,40,191,465,70,165,18,76,46,39,45,16,33,6,25,15,18,10,3,3,10,15,62,29,41,21,80,10.343547009,3,8,7,1,2.00674844037,4.25591397849,42.5591397849,1,1,5.01733333333,1,0,0,2,4,2,1
20913,8,34,172,528,68,212,21,66,64,45,32,25,22,16,44,20,26,17,7,9,11,7,8,52,41,14,14,14.5050743023,8,15,6,2,2.19339458765,4.03409090909,40.3409090909,5,6,5.31485849057,4,2,0,3,6,0,1
20914,8,40,279,702,120,248,31,76,68,55,58,28,41,14,69,23,19,28,8,14,13,15,72,79,60,20,94,18.1186612108,7,23,10,9,2.30186233627,4.28917378917,42.8917378917,2,7,5.09935483871,7,2,0,0,3,1,0
20915,8,40,356,849,131,309,38,119,97,75,90,24,59,18,56,20,17,22,15,10,18,31,128,70,75,14,141,20.4875716363,5,26,15,4,2.10832851197,4.31566548881,43.1566548881,4,5,5.53822006472,1,0,7,3,11,1,2
20916,8,37,263,800,113,330,30,83,96,63,50,29,33,23,53,41,41,30,11,7,13,30,26,98,41,13,25,16.2442660324,12,31,17,2,2.07753946118,4.065,40.65,1,7,4.96166666667,1,1,2,5,7,3,1
20917,8,38,179,490,53,199,18,87,59,39,43,7,41,9,33,24,9,16,4,2,16,9,29,22,34,23,36,13.9501078954,4,13,11,1,1.93715050106,4.00204081633,40.0204081633,2,2,5.27165829146,1,2,0,1,4,0,5
20918,8,29,97,387,48,137,16,73,50,48,23,20,19,12,25,24,24,12,2,13,11,3,39,24,3,3,2,8.95865920705,4,30,5,2,2.43565217019,3.98449612403,39.8449612403,3,6,5.12343065693,1,0,0,0,1,1,1
20919,8,34,75,235,27,83,12,34,23,15,9,11,20,2,19,8,4,9,1,7,13,4,11,30,7,5,19,6.44184679372,0,9,6,6,2.36968027704,4.0,40.0,1,3,4.89674698795,2,6,0,2,1,0,0
20920,8,32,178,547,61,217,16,116,61,42,39,13,18,13,26,13,37,12,7,0,16,12,20,45,26,36,18,18.5492669293,8,18,2,0,1.8796001488,3.91407678245,39.1407678245,1,4,4.80847926267,10,0,0,0,1,1,0
20921,8,43,314,847,153,336,37,133,102,74,53,52,40,22,47,37,29,30,18,15,8,23,38,81,79,33,49,68.1207016168,9,16,8,3,2.33294394165,4.31404958678,43.1404958678,4,4,5.37541666667,8,1,2,0,10,2,4
20922,8,37,90,285,30,108,13,30,30,20,17,7,16,9,21,11,13,13,2,1,5,8,7,36,18,8,2,6.94404792602,3,17,5,0,1.97082751833,3.85614035088,38.5614035088,2,3,5.0887962963,1,3,2,2,4,0,1
20923,8,34,241,585,79,246,21,67,67,57,51,28,27,15,38,54,27,21,4,2,20,10,18,36,9,5,23,13.166592195,9,27,19,0,2.03690916495,4.29230769231,42.9230769231,8,7,5.24361788618,1,0,1,3,4,1,1
20924,8,29,97,234,49,94,8,30,30,15,18,13,13,6,16,9,10,6,3,5,9,14,3,20,4,13,6,5.82240876393,5,10,4,3,2.44787184978,4.46153846154,44.6153846154,0,1,4.96042553191,3,0,0,1,1,2,0
20925,8,30,117,426,58,129,21,52,52,38,21,16,22,11,31,12,21,19,6,7,3,17,10,45,47,14,14,12.5598175328,5,2,2,0,2.15048853495,3.89671361502,38.9671361502,0,5,4.70364341085,2,1,0,1,8,0,1
20926,8,47,257,731,114,278,34,116,93,72,50,37,50,16,41,35,18,27,13,12,7,30,16,60,47,41,12,23.2421696629,3,11,14,2,2.26218691677,4.13953488372,41.3953488372,1,0,5.37622302158,7,1,0,2,8,0,0
20927,8,36,285,844,131,330,31,103,97,90,54,34,32,23,45,28,32,30,24,14,20,22,22,84,62,12,34,20.3036958547,16,22,11,7,2.31675705051,4.12559241706,41.2559241706,4,9,5.13424242424,8,12,0,2,3,1,3
20928,8,40,122,347,67,124,20,49,40,27,26,23,27,2,25,12,13,15,5,5,9,6,10,38,34,17,14,9.88957275705,0,4,4,1,2.41256283427,4.20172910663,42.0172910663,1,6,5.46427419355,1,0,0,0,0,2,3
20929,8,29,77,200,33,71,10,33,20,14,12,7,12,3,17,3,8,8,5,1,0,7,23,18,27,10,12,3.8861030058,1,1,0,0,2.10631379166,4.175,41.75,0,3,4.99366197183,1,1,0,1,5,1,1
20930,8,40,367,849,121,287,40,124,84,71,78,45,50,15,66,25,2,20,6,12,17,19,96,63,68,45,152,23.5106337704,7,12,18,1,2.20152429581,4.29917550059,42.9917550059,2,12,5.29993031359,9,2,3,1,7,0,0
20931,8,41,264,821,76,309,34,126,86,72,73,22,61,16,66,25,28,0,8,7,9,11,62,92,80,12,68,23.2121635248,4,29,17,3,1.98684961016,3.90133982948,39.0133982948,1,4,4.98093851133,7,9,3,3,10,1,0
20932,8,40,234,620,107,247,25,100,77,55,38,39,34,15,40,25,24,15,16,9,26,13,17,54,12,33,19,16.6826977287,8,23,13,3,2.36864847464,4.28709677419,42.8709677419,7,6,5.64400809717,7,2,2,0,4,1,0
20933,8,32,170,496,89,218,17,85,67,52,23,43,19,12,34,19,21,9,9,17,12,5,9,46,31,18,5,13.8245788889,10,18,8,2,2.53190459789,4.38306451613,43.8306451613,3,5,5.87885321101,7,2,0,1,0,1,2
20935,8,40,248,706,93,276,29,83,77,36,42,15,36,17,51,29,40,18,6,1,10,17,35,97,64,26,33,14.925328407,9,9,23,1,1.93575308748,4.0566572238,40.566572238,1,5,5.06634057971,6,2,3,4,8,2,2
20936,8,44,252,642,93,227,30,76,56,46,63,24,35,14,37,23,40,25,11,2,6,12,72,71,78,4,87,14.4201034235,6,6,12,0,2.089955092,4.16822429907,41.6822429907,3,8,5.14933920705,2,2,0,2,1,0,0
20938,8,34,190,720,42,277,34,101,70,78,37,11,56,10,40,23,19,26,9,8,17,18,7,97,43,33,2,19.2425689549,3,35,10,0,1.83161032955,3.64861111111,36.4861111111,1,4,4.73660649819,7,3,0,3,12,3,0
20939,8,31,101,340,45,131,18,42,28,29,14,15,19,11,27,9,20,16,1,5,18,13,5,35,17,16,4,8.98251182867,0,9,4,1,2.19517872797,3.96470588235,39.6470588235,1,3,5.10877862595,3,5,1,1,3,0,4
20940,8,40,155,440,60,181,18,62,40,32,25,10,21,11,40,16,30,12,2,3,2,21,16,43,56,29,13,10.6590064161,7,3,2,2,2.0200434868,4.07727272727,40.7727272727,0,1,4.84756906077,2,1,0,4,2,0,1
20942,8,40,166,499,53,187,24,78,48,40,26,16,42,5,28,15,22,15,13,2,7,10,12,61,50,25,8,14.7192081788,0,12,8,2,2.03662808112,3.91783567134,39.1783567134,1,5,5.19967914439,6,2,0,1,4,0,1
20943,8,40,370,849,112,278,34,118,79,69,91,21,89,10,54,25,1,13,6,6,16,33,173,99,111,12,201,28.8578866758,2,23,8,2,2.05309736537,4.34746760895,43.4746760895,4,4,4.78697841727,7,1,5,0,5,2,0
20944,8,31,228,718,94,250,29,105,80,71,40,20,67,8,24,19,26,31,9,12,7,13,62,83,76,16,90,19.6310013742,2,23,6,10,2.15763406232,3.98885793872,39.8885793872,1,7,5.1204,2,3,2,0,9,2,5
20945,8,29,99,492,26,144,2,47,50,37,23,2,2,2,44,15,41,21,8,0,10,13,41,59,40,12,26,12.0557636737,2,19,1,0,1.53300985617,3.42073170732,34.2073170732,0,3,4.78722222222,5,0,0,0,9,0,0
20946,8,43,268,717,119,286,35,100,77,72,45,49,59,14,52,45,20,27,6,16,17,21,16,80,47,18,11,18.2286843843,8,22,13,6,2.40667498685,4.31659693166,43.1659693166,0,4,5.63398601399,8,4,0,2,2,1,3
20947,8,40,322,769,115,274,33,107,75,62,59,34,43,15,50,20,30,23,8,13,9,21,105,64,64,15,152,16.5537911888,9,25,16,4,2.30718433031,4.37451235371,43.7451235371,0,4,5.31934306569,3,4,4,1,11,0,1
20948,8,40,245,846,90,289,39,106,103,50,53,16,68,11,57,24,25,26,10,1,10,17,59,131,107,37,54,23.4879827095,2,13,7,0,1.86115022125,3.8085106383,38.085106383,1,8,5.0037716263,8,1,0,2,6,1,1
20949,8,36,253,737,99,333,32,110,68,48,54,28,45,14,50,31,48,23,3,6,34,19,14,77,10,12,9,13.248316623,7,30,24,0,2.00014286995,4.1750339213,41.750339213,1,5,5.05555555556,2,0,0,8,4,3,4
20953,8,31,185,540,79,189,20,67,49,52,28,18,34,12,34,10,19,21,13,6,4,13,63,57,63,15,88,11.3889396567,5,5,4,4,2.10793737721,4.0962962963,40.962962963,1,11,4.9335978836,2,1,7,1,11,1,0
20954,8,15,71,266,20,56,9,51,28,18,20,9,28,0,9,8,6,12,1,1,13,9,71,31,1,3,3,6.03326612857,0,19,14,0,1.85421651436,3.68796992481,36.8796992481,0,0,5.60678571429,1,0,0,1,2,0,0
20955,8,40,275,846,108,362,30,100,112,67,57,28,35,22,65,39,37,17,9,11,17,27,9,98,44,17,7,22.2720485704,16,28,18,3,2.0661179265,4.08983451537,40.8983451537,1,12,4.99903314917,11,4,1,2,9,1,1
20956,8,36,158,444,67,150,21,58,50,26,33,12,32,7,36,16,21,13,8,5,18,17,17,43,4,12,17,10.7554209827,2,17,13,0,2.11752302663,4.11261261261,41.1261261261,1,0,5.27573333333,6,0,0,3,7,5,1
20957,8,45,308,813,125,336,39,107,114,86,39,39,42,23,52,35,23,32,18,9,12,31,29,79,80,22,31,17.95557639,9,8,6,3,2.19992458953,4.24846248462,42.4846248462,4,6,5.25354166667,7,7,1,3,4,1,2
20958,8,35,202,510,80,193,19,70,58,51,48,19,33,9,19,15,22,11,4,4,5,22,54,44,49,10,69,13.6273514684,6,13,10,3,2.19044357789,4.2862745098,42.862745098,3,5,4.9196373057,3,2,2,1,7,0,1
20959,8,45,305,787,145,303,39,108,108,74,47,33,52,15,44,42,34,12,17,8,13,24,52,77,53,16,69,19.2839596794,2,25,11,7,2.26279248185,4.27954256671,42.7954256671,7,10,5.29075907591,8,2,1,2,5,0,2
20962,8,40,304,848,150,319,33,115,88,83,56,56,34,25,57,38,47,29,16,21,1,23,41,82,99,30,22,20.9594585411,12,7,11,5,2.42165535072,4.27004716981,42.7004716981,6,4,5.41463949843,4,1,1,4,1,1,2
20963,8,40,252,690,115,279,29,88,75,52,42,24,36,18,49,25,33,21,11,5,15,23,9,69,47,24,13,15.5520523211,10,16,18,2,2.19531991861,4.19565217391,41.9565217391,1,8,5.24799283154,9,2,0,3,7,5,0
20964,8,36,264,847,102,302,38,90,83,65,46,23,46,24,75,23,34,30,11,3,2,20,47,108,110,33,52,33.1953504916,11,20,9,1,1.98288005118,3.92561983471,39.2561983471,2,10,5.14814569536,4,3,2,0,18,0,1
20965,8,28,63,176,23,74,7,15,11,16,9,7,8,4,13,16,5,9,1,0,1,5,6,26,21,2,11,7.82249685293,2,2,2,0,1.99596996568,4.06818181818,40.6818181818,1,2,5.1427027027,1,0,0,0,0,0,0
20966,8,40,213,697,93,267,24,88,100,54,33,15,27,18,51,13,27,20,11,1,8,28,26,82,67,22,15,17.9889161424,13,9,13,0,1.92835142646,3.96413199426,39.6413199426,4,12,4.884082397,3,6,0,1,2,0,1
20967,8,20,124,479,33,192,3,86,45,47,29,2,4,3,29,12,17,12,12,0,5,7,13,41,27,33,8,15.0970329534,3,17,10,0,1.64734684475,3.72651356994,37.2651356994,3,8,4.92270833333,5,1,15,3,4,0,1
20968,8,36,249,770,94,295,40,108,77,63,41,23,48,17,48,22,41,8,12,6,17,33,15,104,60,33,3,22.0848695786,1,18,20,0,2.05309424707,3.94285714286,39.4285714286,5,12,5.15311864407,1,3,1,5,8,5,2
20971,8,46,268,679,98,277,34,102,79,67,61,34,38,19,39,36,38,20,14,15,0,14,40,53,69,19,57,12.2976625275,4,7,4,3,2.19564927655,4.31516936672,43.1516936672,2,2,5.29003610108,7,1,1,0,5,1,0
20972,8,32,119,328,42,118,14,50,33,25,19,10,27,7,22,6,0,7,3,1,11,6,25,44,24,13,36,7.99125203248,1,15,7,0,1.97598772406,4.06097560976,40.6097560976,2,3,5.06940677966,2,1,0,0,1,0,1
20973,8,41,203,574,94,230,28,66,55,46,40,30,30,17,39,26,37,18,8,11,10,10,10,60,55,21,7,12.918847551,3,10,6,2,2.31393408372,4.22473867596,42.2473867596,3,8,5.4267826087,2,3,0,5,6,6,0
20974,8,44,320,836,140,338,41,131,84,88,49,49,47,21,33,47,38,33,9,18,33,11,43,75,36,29,64,16.890388194,4,19,17,11,2.3473231735,4.36961722488,43.6961722488,2,13,5.26588757396,8,0,6,0,8,1,3
20975,8,36,177,557,68,240,27,71,66,48,36,13,29,13,42,23,25,13,10,2,7,9,10,68,60,15,12,12.5168143304,5,7,4,0,1.93824754194,3.9802513465,39.802513465,6,6,5.294875,5,5,2,1,7,1,2
20976,8,42,344,842,114,316,43,118,94,76,72,28,67,11,51,19,19,32,19,5,13,17,81,78,86,16,100,22.066171929,2,19,15,1,2.08557506937,4.16152019002,41.6152019002,5,3,4.94544303797,3,4,1,4,5,1,2
20977,8,42,286,802,104,316,35,115,80,64,63,25,57,14,46,33,19,26,5,8,33,27,47,98,27,16,46,20.586536827,4,45,17,3,2.12783103655,4.07356608479,40.7356608479,2,6,5.14699367089,4,13,1,2,2,0,4
20979,8,31,145,501,62,207,14,82,43,47,25,10,15,12,32,11,29,7,5,4,7,16,29,61,48,19,14,12.7255409021,9,17,11,4,2.03408873112,3.97804391218,39.7804391218,0,4,4.85328502415,2,1,5,3,4,2,0
20981,8,40,122,308,58,114,12,51,32,30,41,19,15,6,15,13,12,4,2,4,18,7,25,24,4,8,21,8.85035037907,4,11,5,2,2.39354328396,4.31818181818,43.1818181818,0,4,5.80570175439,4,0,1,0,2,0,1
20982,8,32,146,457,51,182,17,46,46,22,28,6,23,13,35,6,27,11,2,1,8,20,36,63,66,16,40,14.8343766116,7,8,7,0,1.84060761307,3.88402625821,38.8402625821,3,2,4.89379120879,2,2,1,1,7,0,0
20983,8,43,228,591,138,211,25,109,90,62,50,40,26,20,45,26,27,8,9,17,11,13,5,31,35,26,9,15.9074737181,9,10,2,3,2.56256480183,4.45177664975,44.5177664975,3,4,6.04260663507,6,3,6,1,1,1,0
20984,8,31,217,725,80,306,25,86,79,57,40,35,27,17,63,22,38,24,1,12,19,13,31,90,13,29,22,15.4828144464,13,41,24,5,2.20119038094,4.06482758621,40.6482758621,4,1,5.10879084967,6,1,0,1,11,3,1
20985,8,36,169,417,71,116,20,55,48,32,30,30,26,7,28,2,18,8,4,28,4,18,71,34,65,2,103,7.87325230524,3,4,3,28,2.80517259129,4.6067146283,46.067146283,0,6,4.6175862069,3,0,1,0,5,0,2
20987,8,35,227,579,97,291,32,84,66,58,37,35,34,12,51,24,17,14,7,11,6,21,6,52,10,7,0,8.37270181534,1,28,28,2,2.24839490644,4.53713298791,45.3713298791,2,6,5.46914089347,6,3,0,2,1,1,3
20988,8,36,290,837,108,342,39,126,97,83,80,26,50,15,50,30,33,21,12,9,8,18,42,98,73,22,45,22.9015632754,9,15,13,5,2.22199112173,4.04181600956,40.4181600956,3,7,5.11769005848,2,4,0,2,7,0,2
20992,8,40,206,614,70,267,29,64,63,40,43,14,39,11,46,29,27,23,11,3,14,17,11,80,44,7,8,15.7248216803,6,18,15,0,2.00324937563,4.00651465798,40.0651465798,6,8,5.17775280899,3,2,2,11,7,1,2
20993,8,45,308,839,160,348,33,99,93,72,73,36,43,18,56,38,13,18,16,6,30,16,50,79,38,27,69,19.8904431068,13,33,21,2,2.19833239573,4.28724672229,42.8724672229,4,11,5.21022988506,11,3,1,2,12,2,1
20994,8,40,222,560,106,248,27,86,77,45,37,36,37,8,34,27,26,19,6,10,28,12,13,53,22,10,8,11.1379037683,4,16,8,2,2.33297057954,4.44821428571,44.4821428571,6,2,5.30858870968,2,1,0,7,4,3,4
20996,8,38,59,178,18,73,9,20,12,12,6,6,15,3,10,8,11,4,1,0,0,7,4,23,17,4,1,5.13585587168,1,1,9,0,1.92914711271,3.9606741573,39.606741573,2,1,5.24219178082,1,1,0,4,4,2,1
20998,8,36,206,597,96,240,33,103,56,53,26,28,40,10,35,13,29,20,10,6,29,17,13,80,36,14,13,28.1345970074,1,13,11,1,2.26478308209,4.14740368509,41.4740368509,1,12,5.400375,3,1,0,0,4,1,0
20999,8,37,213,649,81,244,27,82,86,68,40,20,33,18,30,30,19,23,9,8,28,22,25,53,11,25,40,17.1817321822,9,28,3,2,2.08528727637,3.98151001541,39.8151001541,7,15,5.3506557377,5,3,1,1,10,0,1
21000,8,30,105,274,37,93,11,43,26,27,23,10,14,7,11,8,18,8,2,5,4,5,21,25,28,0,33,6.92713413584,3,1,5,3,2.2011613056,4.10948905109,41.0948905109,2,1,5.13139784946,4,1,1,0,4,0,1
21001,8,41,290,848,110,385,40,125,89,70,52,38,60,14,78,35,44,21,7,15,27,23,5,94,28,24,7,21.3813139331,2,34,17,1,2.22421359008,4.16391509434,41.6391509434,2,1,5.31309090909,6,6,1,6,5,0,2
21002,8,40,172,483,67,200,23,56,50,46,33,19,36,6,22,20,24,15,8,1,2,11,18,70,56,10,17,13.7724500656,3,10,9,0,2.07883921169,4.00207039337,40.0207039337,0,5,4.6641,1,5,0,1,0,0,0
21003,8,36,222,603,101,221,26,87,62,48,45,25,31,14,30,21,26,30,8,7,13,26,46,52,53,31,47,15.4656139543,8,6,11,4,2.22389498096,4.20232172471,42.0232172471,5,3,4.8349321267,7,4,3,0,5,1,0
21004,8,29,123,303,59,124,11,37,35,22,18,18,12,9,19,16,13,13,5,6,12,8,17,34,17,4,11,9.15349241448,5,9,8,0,2.30487752063,4.43234323432,44.3234323432,1,6,5.10233870968,5,1,0,2,2,2,0
21005,8,32,146,420,56,193,20,52,46,45,30,14,34,6,33,34,20,7,6,2,10,9,18,36,20,0,14,6.88266634229,1,17,11,0,1.90724061643,4.2119047619,42.119047619,1,5,5.18093264249,5,2,1,4,1,1,0
21006,8,36,270,745,103,309,29,87,82,63,44,24,37,19,56,32,21,21,6,9,16,11,33,96,52,23,32,13.5348753511,13,24,23,1,2.10074265984,4.16644295302,41.6644295302,1,13,5.19533980583,8,9,0,7,6,2,0
21007,8,40,217,728,77,254,27,109,78,67,33,24,31,18,45,20,32,31,5,12,9,35,32,75,79,17,43,18.6128257481,10,12,4,12,2.1832390254,3.90384615385,39.0384615385,2,5,4.81429133858,3,3,2,2,6,3,2
