id,set,human_score,char_4,word_count
7250,3,2,47,113
7251,3,1,24,64
7253,3,1,40,102
7254,3,1,7,16
7255,3,2,52,128
7256,3,3,91,222
7257,3,1,20,40
7258,3,1,29,64
7259,3,1,50,118
7260,3,2,23,60
7261,3,2,59,119
7262,3,1,9,14
7263,3,2,48,119
7264,3,1,33,91
7265,3,3,72,154
7266,3,2,46,113
7267,3,2,20,55
7268,3,1,41,102
7269,3,2,35,100
7270,3,1,21,47
7271,3,3,78,204
7272,3,3,81,196
7273,3,2,31,85
7274,3,0,27,56
7275,3,3,49,125
7276,3,2,57,162
7277,3,2,23,92
7278,3,2,76,180
7279,3,1,18,54
7280,3,3,63,157
7281,3,2,34,84
7282,3,1,10,24
7283,3,1,20,40
7284,3,3,66,182
7285,3,3,60,146
7286,3,1,29,68
7287,3,2,60,171
7288,3,1,20,46
7289,3,2,45,92
7290,3,1,29,94
7291,3,2,54,146
7292,3,2,55,137
7293,3,2,20,47
7294,3,2,37,98
7295,3,3,56,138
7296,3,2,42,97
7297,3,1,32,68
7298,3,2,43,109
7299,3,1,17,45
7300,3,2,46,146
7301,3,3,56,170
7302,3,3,41,89
7303,3,2,35,122
7304,3,0,17,37
7305,3,0,8,11
7306,3,1,22,73
7307,3,3,93,207
7308,3,2,18,63
7309,3,3,56,195
7310,3,2,31,95
7311,3,1,26,60
7312,3,2,33,76
7313,3,2,51,146
7314,3,2,61,155
7315,3,3,93,246
7316,3,1,75,182
7317,3,2,60,149
7318,3,1,29,110
7319,3,3,58,148
7320,3,2,47,125
7321,3,2,49,128
7322,3,1,11,29
7323,3,1,22,60
7324,3,1,27,51
7325,3,1,19,54
7326,3,2,42,100
7327,3,2,49,160
7328,3,1,41,84
7329,3,1,15,34
7330,3,2,55,128
7331,3,0,26,72
7332,3,3,32,78
7333,3,2,37,83
7334,3,1,42,166
7335,3,3,98,249
7336,3,3,63,133
7337,3,2,26,81
7338,3,1,24,71
7339,3,2,57,152
7340,3,2,19,64
7341,3,1,15,51
7342,3,1,7,17
7343,3,1,17,46
7344,3,3,87,229
7345,3,1,17,53
7346,3,1,38,92
7347,3,1,19,69
7348,3,0,5,16
7349,3,1,23,68
7350,3,1,32,80
7351,3,1,53,128
7352,3,2,52,145
7353,3,2,69,165
7354,3,3,51,115
7355,3,3,85,217
7356,3,2,28,72
7357,3,1,22,59
7358,3,1,21,54
7359,3,0,14,33
7360,3,2,55,155
7361,3,3,44,131
7362,3,2,28,104
7363,3,1,22,62
7364,3,3,58,147
7365,3,2,40,89
7366,3,3,48,165
7367,3,1,20,72
7368,3,1,26,53
7369,3,1,31,76
7370,3,2,49,118
7371,3,3,74,166
7372,3,3,64,214
7373,3,3,49,158
7374,3,1,29,77
7375,3,2,60,149
7376,3,2,34,83
7377,3,2,40,135
7378,3,2,48,115
7379,3,2,33,56
7380,3,2,61,164
7381,3,3,74,185
7382,3,2,59,162
7383,3,1,15,29
7384,3,1,52,134
7385,3,1,20,53
7386,3,1,18,54
7387,3,3,61,162
7388,3,2,50,140
7389,3,3,95,243
7390,3,1,16,36
7391,3,3,53,131
7392,3,3,48,126
7393,3,2,30,99
7394,3,1,28,64
7395,3,1,25,76
7396,3,3,52,138
7397,3,2,29,72
7398,3,1,21,43
7399,3,1,20,66
7400,3,1,21,61
7401,3,3,58,120
7402,3,2,46,111
7403,3,2,46,107
7404,3,2,33,98
7405,3,3,64,190
7406,3,1,26,66
7407,3,3,77,189
7408,3,1,91,240
7409,3,2,73,178
7410,3,3,58,154
7411,3,1,18,69
7412,3,2,24,63
7413,3,3,51,129
7414,3,1,16,44
7415,3,3,70,158
7416,3,2,38,95
7417,3,3,73,189
7418,3,2,56,130
7419,3,3,59,158
7420,3,3,43,135
7421,3,1,15,35
7422,3,0,21,60
7423,3,2,18,36
7424,3,3,83,241
7425,3,1,16,44
7426,3,1,23,70
7427,3,2,26,87
7428,3,3,90,214
7429,3,3,74,187
7430,3,1,11,33
7431,3,2,25,67
7432,3,1,10,28
7433,3,2,40,102
7434,3,1,15,34
7435,3,3,78,216
7436,3,2,39,96
7437,3,2,65,177
7438,3,1,6,36
7439,3,2,38,88
7440,3,2,24,79
7441,3,1,7,26
7442,3,1,30,61
7443,3,3,36,111
7444,3,3,98,284
7445,3,1,18,43
7447,3,1,21,78
7448,3,2,36,119
7449,3,3,57,136
7450,3,2,35,99
7451,3,1,8,25
7452,3,2,33,89
7453,3,3,67,169
7454,3,1,62,137
7455,3,3,62,128
7456,3,3,98,265
7457,3,0,19,56
7458,3,2,18,62
7459,3,1,17,64
7460,3,1,13,45
7461,3,2,51,147
7462,3,2,28,83
7463,3,2,23,68
7464,3,2,70,150
7465,3,2,15,56
7466,3,1,10,40
7467,3,3,96,251
7468,3,1,44,143
7469,3,2,47,146
7470,3,2,67,143
7471,3,1,15,39
7472,3,2,24,82
7473,3,3,60,142
7474,3,2,41,115
7475,3,2,70,174
7476,3,2,77,180
7477,3,1,16,47
7478,3,3,79,181
7479,3,1,27,67
7480,3,3,86,194
7481,3,1,29,76
7482,3,2,39,108
7483,3,2,28,63
7484,3,1,20,62
7485,3,1,41,84
7486,3,1,30,63
7487,3,3,73,190
7488,3,1,30,72
7489,3,1,19,61
7490,3,2,41,88
7491,3,3,76,196
7492,3,2,61,158
7493,3,3,75,179
7494,3,2,28,83
7495,3,2,38,106
7496,3,1,8,41
7497,3,1,16,26
7498,3,2,41,110
7499,3,1,19,51
7500,3,1,33,84
7501,3,2,49,132
7502,3,3,82,234
7503,3,3,78,181
7504,3,3,82,259
7505,3,3,61,190
7506,3,1,23,97
7507,3,1,32,104
7508,3,1,14,45
7509,3,1,23,76
7510,3,2,37,90
7511,3,1,14,60
7512,3,2,37,111
7513,3,3,10,50
7514,3,3,75,201
7515,3,2,75,164
7516,3,3,52,150
7517,3,1,13,35
7518,3,1,26,68
7519,3,2,53,133
7520,3,1,14,41
7521,3,3,56,132
7522,3,2,50,129
7523,3,2,49,116
7524,3,2,8,26
7525,3,2,25,72
7526,3,3,55,145
7527,3,2,3,12
7528,3,3,56,161
7529,3,1,26,72
7530,3,2,79,221
7531,3,1,30,87
7532,3,1,29,82
7533,3,2,49,121
7534,3,3,73,202
7535,3,1,20,66
7536,3,1,27,59
7537,3,1,34,93
7538,3,2,36,108
7539,3,3,73,177
7540,3,2,26,75
7541,3,2,36,89
7542,3,3,64,147
7543,3,3,79,195
7544,3,1,70,142
7545,3,3,72,186
7546,3,3,86,192
7547,3,3,66,153
7548,3,3,49,154
7549,3,1,60,142
7550,3,1,23,59
7551,3,2,44,116
7552,3,1,22,56
7553,3,2,44,101
7554,3,3,95,233
7555,3,1,18,43
7556,3,2,35,91
7557,3,1,18,67
7558,3,2,23,59
7559,3,1,10,22
7560,3,2,29,112
7561,3,3,55,146
7562,3,2,25,74
7563,3,3,77,164
7564,3,2,27,86
7565,3,1,16,57
7566,3,1,23,60
7567,3,2,29,103
7568,3,2,49,131
7569,3,2,28,70
7570,3,2,37,110
7571,3,3,55,175
7572,3,2,59,146
7573,3,1,19,63
7574,3,3,68,165
7575,3,3,55,120
7576,3,2,36,93
7577,3,3,17,62
7578,3,3,68,171
7579,3,2,72,178
7580,3,2,24,66
7581,3,1,17,46
7582,3,2,34,94
7583,3,3,67,188
7584,3,2,45,117
7585,3,1,21,71
7586,3,2,26,75
7587,3,1,21,60
7588,3,2,54,195
7589,3,1,19,54
7590,3,3,80,215
7591,3,3,94,212
7592,3,1,30,90
7593,3,1,18,46
7594,3,1,28,66
7595,3,2,33,93
7596,3,2,60,160
7597,3,1,13,37
7598,3,2,60,133
7599,3,3,160,375
7600,3,2,48,135
7601,3,2,51,121
7602,3,2,35,91
7603,3,1,28,86
7604,3,2,49,122
7605,3,3,48,148
7606,3,3,63,161
7607,3,2,45,128
7608,3,1,48,131
7609,3,2,72,144
7610,3,2,24,90
7611,3,1,48,147
7612,3,1,18,66
7613,3,3,91,226
7614,3,2,50,158
7615,3,1,31,100
7616,3,3,81,199
7617,3,1,20,68
7618,3,1,27,80
7619,3,1,77,178
7620,3,3,30,107
7621,3,1,8,24
7622,3,2,57,156
7623,3,3,73,176
7624,3,3,126,261
7625,3,3,66,165
7626,3,2,38,97
7627,3,1,32,106
7628,3,2,62,147
7629,3,1,12,24
7630,3,2,31,92
7631,3,1,30,103
7632,3,2,30,102
7633,3,3,3,26
7634,3,1,45,95
7635,3,3,44,134
7636,3,1,16,49
7637,3,2,53,145
7638,3,2,34,102
7639,3,2,32,75
7640,3,2,37,88
7641,3,3,50,147
7642,3,2,87,223
7643,3,2,36,94
7644,3,1,19,52
7645,3,2,42,97
7646,3,1,11,36
7647,3,2,24,80
7648,3,0,15,37
7649,3,2,39,110
7650,3,1,22,85
7651,3,1,17,43
7652,3,2,42,115
7653,3,2,43,134
7654,3,1,43,131
7655,3,1,29,67
7656,3,1,22,56
7657,3,3,65,152
7658,3,2,35,113
7659,3,2,51,127
7660,3,2,50,114
7661,3,2,30,96
7662,3,2,63,143
7663,3,3,51,148
7664,3,2,30,125
7665,3,2,31,91
7666,3,2,37,130
7667,3,2,45,99
7668,3,1,46,113
7669,3,3,50,157
7670,3,0,24,54
7671,3,0,5,14
7672,3,3,90,179
7673,3,3,9,32
7674,3,2,62,155
7675,3,2,38,77
7676,3,2,50,119
7677,3,3,79,207
7678,3,1,19,52
7679,3,1,51,127
7680,3,3,67,156
7681,3,3,71,174
7682,3,1,43,116
7683,3,2,32,92
7684,3,3,58,140
7685,3,3,49,120
7686,3,1,62,146
7687,3,3,46,152
7688,3,3,75,183
7689,3,3,64,157
7690,3,2,30,86
7691,3,2,37,89
7692,3,2,67,149
7693,3,3,85,193
7694,3,3,66,179
7695,3,1,21,63
7696,3,2,81,189
7697,3,2,39,93
7698,3,2,35,84
7699,3,1,38,113
7700,3,3,75,189
7701,3,0,12,52
7702,3,3,46,121
7703,3,2,46,102
7704,3,2,23,66
7705,3,1,22,54
7706,3,2,42,111
7707,3,2,62,150
7708,3,3,40,118
