id,set,human_score,char_4,word_count,char_6
4051,2,3,145,400,46
4052,2,3,152,456,64
4053,2,4,138,323,62
4054,2,3,83,245,31
4055,2,4,198,487,110
4056,2,3,113,325,45
4057,2,3,212,570,101
4058,2,4,157,357,90
4059,2,4,149,361,65
4060,2,5,242,711,96
4061,2,6,230,517,119
4062,2,4,203,469,73
4063,2,3,153,427,64
4064,2,3,104,258,55
4065,2,3,80,247,32
4066,2,3,130,406,58
4067,2,4,141,407,43
4068,2,3,122,331,56
4069,2,4,153,436,51
4070,2,4,147,401,69
4071,2,4,111,312,38
4072,2,4,218,545,92
4073,2,4,186,607,70
4074,2,4,221,481,103
4075,2,3,162,469,51
4076,2,3,173,524,72
4077,2,3,81,212,33
4078,2,4,220,551,79
4079,2,4,222,512,101
4080,2,4,230,482,111
4081,2,4,162,436,80
4082,2,4,155,423,73
4083,2,4,172,449,85
4084,2,4,192,480,97
4085,2,3,113,235,73
4086,2,3,124,292,53
4087,2,4,113,341,47
4088,2,4,206,496,111
4089,2,4,168,420,48
4090,2,3,138,361,67
4091,2,3,132,325,71
4092,2,4,148,459,52
4093,2,4,204,568,75
4094,2,4,230,572,102
4095,2,4,270,682,113
4096,2,3,204,612,76
4097,2,2,124,330,43
4098,2,3,89,241,56
4099,2,4,202,388,99
4100,2,3,87,284,29
4101,2,4,212,556,92
4102,2,4,99,224,48
4103,2,4,143,343,72
4104,2,3,117,274,49
4105,2,3,112,338,55
4106,2,3,139,355,48
4107,2,3,109,424,47
4108,2,6,297,644,170
4109,2,4,170,392,89
4110,2,3,109,233,51
4111,2,4,259,661,126
4112,2,2,26,97,8
4113,2,3,86,286,35
4114,2,4,161,417,81
4115,2,2,21,90,8
4116,2,4,139,324,77
4117,2,4,187,464,87
4118,2,3,113,289,45
4119,2,3,83,216,29
4120,2,2,89,248,39
4121,2,3,112,248,57
4122,2,3,71,148,42
4123,2,4,174,390,71
4124,2,2,37,126,14
4125,2,4,214,554,111
4126,2,4,187,493,100
4127,2,4,159,473,69
4128,2,4,186,490,84
4129,2,4,179,420,91
4130,2,4,260,807,97
4131,2,3,158,436,65
4132,2,3,106,253,41
4133,2,4,215,620,98
4134,2,4,223,558,117
4135,2,2,103,373,45
4136,2,2,46,141,21
4137,2,4,379,827,215
4138,2,4,172,508,75
4139,2,4,195,406,105
4140,2,2,73,171,20
4141,2,5,274,601,141
4142,2,4,114,307,43
4143,2,3,141,381,66
4144,2,4,201,458,104
4145,2,4,262,596,112
4146,2,3,149,392,59
4147,2,4,107,271,53
4148,2,4,207,441,87
4149,2,3,148,388,48
4150,2,3,95,283,55
4151,2,3,98,219,38
4152,2,3,87,243,37
4153,2,3,82,266,26
4154,2,4,137,372,60
4155,2,3,80,221,32
4156,2,3,99,256,48
4157,2,4,102,287,34
4158,2,4,184,462,59
4159,2,3,90,204,46
4160,2,3,163,451,65
4161,2,3,116,237,63
4162,2,5,250,524,135
4163,2,3,65,174,24
4164,2,3,109,340,21
4165,2,5,248,568,128
4166,2,3,147,371,61
4167,2,3,76,216,31
4168,2,4,106,280,52
4169,2,4,194,478,98
4170,2,3,99,318,19
4171,2,4,206,557,104
4172,2,4,184,472,90
4173,2,3,128,324,52
4174,2,4,235,670,107
4175,2,3,118,279,57
4176,2,5,313,740,136
4177,2,4,243,558,140
4178,2,4,137,381,37
4179,2,3,102,306,41
4180,2,4,194,428,84
4181,2,3,105,245,41
4182,2,4,118,402,51
4183,2,4,269,593,103
4184,2,3,145,362,45
4185,2,4,234,562,115
4186,2,3,177,435,76
4187,2,3,91,277,46
4188,2,3,121,374,35
4189,2,3,88,251,37
4190,2,4,169,419,74
4191,2,2,45,111,12
4192,2,4,129,348,63
4193,2,3,106,239,41
4194,2,4,207,448,111
4195,2,4,227,525,93
4196,2,3,174,400,73
4197,2,3,123,474,44
4198,2,4,167,355,74
4199,2,4,220,513,118
4200,2,2,49,129,13
4201,2,4,177,401,94
4202,2,5,227,570,137
4203,2,4,181,484,64
4204,2,3,80,208,39
4205,2,3,119,373,52
4206,2,3,55,148,21
4207,2,3,139,432,48
4208,2,5,325,625,210
4209,2,4,177,485,80
4210,2,2,37,125,8
4211,2,2,67,175,35
4212,2,4,131,310,55
4213,2,4,144,358,77
4214,2,4,198,456,90
4215,2,4,79,251,28
4216,2,3,58,159,22
4217,2,6,397,1025,200
4218,2,4,101,371,49
4219,2,5,336,799,159
4220,2,4,154,436,60
4221,2,2,96,303,15
4222,2,4,259,694,92
4223,2,3,126,328,38
4224,2,3,99,287,57
4225,2,3,216,713,63
4226,2,4,265,614,124
4227,2,4,144,322,78
4228,2,4,159,382,78
4229,2,4,132,316,70
4230,2,4,189,511,78
4231,2,2,38,154,11
4232,2,4,217,561,102
4233,2,3,98,231,39
4234,2,3,72,229,27
4235,2,3,110,275,55
4236,2,2,33,114,10
4237,2,3,84,223,31
4238,2,3,113,312,40
4239,2,3,147,387,35
4240,2,2,58,138,20
4241,2,4,234,584,116
4242,2,3,94,295,39
4243,2,3,84,275,27
4244,2,4,186,409,96
4245,2,2,60,169,25
4246,2,4,198,478,82
4247,2,2,95,232,45
4248,2,4,136,400,51
4249,2,3,154,390,68
4250,2,5,289,632,131
4251,2,4,117,306,42
4252,2,4,188,479,84
4253,2,1,79,225,33
4254,2,4,369,964,130
4255,2,3,73,219,33
4256,2,3,133,473,46
4257,2,4,166,420,77
4258,2,2,54,196,15
4259,2,3,138,377,61
4260,2,3,139,417,62
4261,2,4,272,607,142
4262,2,4,154,348,73
4263,2,3,150,414,59
4264,2,2,61,209,17
4265,2,4,218,569,85
4266,2,3,152,387,70
4267,2,4,216,459,102
4268,2,3,129,340,46
4269,2,3,73,202,28
4270,2,3,172,378,80
4271,2,4,125,388,58
4272,2,4,213,518,99
4273,2,3,90,239,27
4274,2,3,107,311,38
4275,2,4,162,399,72
4276,2,4,125,270,44
4277,2,4,154,401,73
4278,2,4,137,335,52
4279,2,3,147,363,65
4280,2,3,131,335,48
4281,2,4,199,491,116
4282,2,3,85,218,40
4283,2,4,167,461,78
4284,2,2,22,56,11
4285,2,3,130,309,47
4286,2,3,139,380,48
4287,2,4,166,388,80
4288,2,3,117,298,47
4289,2,4,138,386,66
4290,2,4,256,575,118
4291,2,3,101,217,47
4292,2,3,66,185,24
4293,2,4,253,661,104
4294,2,4,154,431,69
4295,2,3,106,325,37
4296,2,3,152,475,54
4297,2,3,118,449,48
4298,2,4,94,366,31
4299,2,3,86,294,35
4300,2,4,307,767,122
4301,2,3,194,500,96
4302,2,3,94,305,40
4303,2,4,254,631,100
4304,2,4,137,375,62
4305,2,4,200,507,84
4306,2,3,186,535,83
4307,2,4,150,329,78
4308,2,4,202,597,93
4309,2,2,23,65,5
4310,2,2,60,184,19
4311,2,3,78,217,30
4312,2,4,148,436,56
4313,2,3,187,492,50
4314,2,3,75,184,38
4315,2,3,93,280,41
4316,2,3,127,307,42
4317,2,3,65,166,22
4318,2,4,176,401,77
4319,2,2,54,144,22
4320,2,2,60,124,32
4321,2,4,192,444,77
4322,2,3,63,237,23
4323,2,3,111,331,59
4324,2,3,85,218,20
4325,2,3,178,603,58
4326,2,4,129,307,57
4327,2,2,77,226,18
4328,2,3,130,338,54
4329,2,4,229,599,112
4330,2,3,140,434,32
4331,2,3,85,200,31
4332,2,4,209,496,89
4333,2,3,81,232,32
4334,2,3,92,245,32
4335,2,2,50,143,19
4336,2,3,119,356,44
4337,2,5,211,564,91
4338,2,3,120,334,51
4339,2,2,68,180,27
4340,2,3,85,240,27
4341,2,3,87,218,45
4342,2,4,133,336,57
4343,2,1,16,37,1
4344,2,4,214,564,99
4345,2,4,162,485,60
4346,2,3,80,235,33
4347,2,3,60,162,38
4348,2,3,130,309,53
4349,2,3,128,304,65
4350,2,4,209,521,77
4351,2,5,266,607,131
4352,2,4,165,390,79
4353,2,2,17,82,6
4354,2,3,130,311,64
4355,2,6,309,655,179
4356,2,2,27,117,4
4357,2,3,77,181,35
4358,2,4,159,426,69
4359,2,3,147,387,74
4360,2,3,83,210,40
4361,2,4,157,466,80
4362,2,2,43,122,22
4363,2,3,118,407,53
4364,2,2,65,200,24
4365,2,4,203,526,64
4366,2,4,124,365,62
4367,2,4,181,462,61
4368,2,3,81,257,22
4369,2,1,53,189,23
4370,2,4,158,591,53
4371,2,4,209,520,83
4372,2,4,126,285,64
4373,2,4,107,307,53
4374,2,1,8,53,1
4375,2,4,164,441,81
4376,2,3,167,344,87
4377,2,4,149,452,65
4378,2,3,150,466,46
4379,2,4,268,613,112
4380,2,3,183,433,72
4381,2,3,170,436,72
4382,2,2,20,46,13
4383,2,3,70,161,27
4384,2,4,154,421,81
4385,2,4,165,349,85
4386,2,3,145,525,47
4387,2,3,70,196,25
4388,2,4,225,563,108
4389,2,4,124,345,46
4390,2,4,140,339,54
4391,2,3,113,362,44
4392,2,5,312,815,99
4393,2,3,184,538,68
4394,2,4,133,371,51
4395,2,3,84,264,33
4396,2,4,118,257,56
4397,2,3,131,379,57
4398,2,4,240,649,112
4399,2,3,106,312,34
4400,2,4,122,229,56
4401,2,5,335,809,154
4402,2,3,99,311,44
4403,2,4,161,383,78
4404,2,4,166,452,62
4405,2,4,134,289,74
4406,2,4,169,402,82
4407,2,3,122,367,40
4408,2,3,104,250,54
4409,2,3,131,376,63
4410,2,4,251,604,102
4411,2,4,173,368,107
4412,2,5,137,278,75
4413,2,4,170,401,78
4414,2,4,208,547,100
4415,2,4,149,417,62
4416,2,3,169,413,75
4417,2,5,438,1019,204
4418,2,3,103,307,43
4419,2,5,291,720,156
4420,2,5,267,525,158
4421,2,4,151,431,58
4422,2,4,149,354,63
4423,2,2,90,255,33
4424,2,2,25,91,8
4425,2,4,169,484,71
4426,2,3,172,465,31
4427,2,3,146,425,69
4428,2,4,233,553,120
4429,2,4,192,575,87
4430,2,4,286,752,142
4431,2,3,68,220,28
4432,2,3,80,203,39
4433,2,4,251,756,99
4434,2,3,145,459,65
4435,2,4,156,389,74
4436,2,4,152,400,57
4437,2,3,94,254,50
4438,2,3,100,350,30
4439,2,4,263,614,139
4440,2,4,178,433,74
4441,2,3,157,369,94
4442,2,4,132,325,74
4443,2,4,122,329,65
4444,2,3,78,254,16
4445,2,3,167,518,68
4446,2,3,69,194,29
4447,2,3,211,519,64
4448,2,4,273,677,132
4449,2,4,166,377,84
4450,2,3,60,229,8
4451,2,4,189,561,78
4452,2,3,127,363,49
4453,2,4,173,363,73
4454,2,1,10,33,2
4455,2,4,256,563,127
4456,2,3,141,431,41
4457,2,3,119,293,62
4458,2,4,242,599,100
4459,2,5,209,519,88
4460,2,4,208,507,95
4461,2,4,120,308,43
4462,2,4,262,691,117
4463,2,4,208,430,102
4464,2,2,49,123,16
4465,2,4,132,357,43
4466,2,2,51,132,24
4467,2,3,67,177,33
4468,2,3,114,293,53
4469,2,4,201,487,81
4470,2,3,100,308,35
4471,2,4,198,542,86
4472,2,3,81,220,32
4473,2,4,121,314,56
4474,2,4,192,438,85
4475,2,2,52,168,4
4476,2,3,134,366,67
4477,2,3,145,429,50
4478,2,4,174,449,53
4479,2,4,152,622,64
4480,2,4,165,405,73
4481,2,3,157,423,59
4482,2,3,56,145,29
4483,2,3,158,446,62
4484,2,4,155,412,79
4485,2,3,210,596,65
4486,2,4,146,376,61
4487,2,3,152,537,52
4488,2,3,109,298,42
4489,2,4,165,431,74
4490,2,3,111,245,63
4491,2,4,153,345,74
4492,2,3,99,241,42
4493,2,4,195,481,81
4494,2,4,113,347,41
4495,2,4,104,254,53
4496,2,4,151,427,52
4497,2,4,181,495,69
4498,2,4,183,498,68
4499,2,4,202,540,72
4500,2,2,31,138,9
4501,2,4,159,365,70
4502,2,3,122,338,47
4503,2,4,304,802,164
4504,2,3,119,315,54
4505,2,3,67,309,26
4506,2,3,129,285,63
4507,2,2,46,130,21
4508,2,4,167,406,69
4509,2,3,47,145,11
4510,2,4,158,399,66
4511,2,5,216,495,104
4512,2,4,94,232,56
4513,2,4,174,448,67
4514,2,4,229,509,111
4515,2,3,78,229,36
4516,2,3,111,265,55
4517,2,3,128,276,57
4518,2,3,119,295,47
4519,2,3,149,389,61
4520,2,4,143,328,75
4521,2,4,178,508,74
4522,2,3,67,246,27
4523,2,4,156,407,94
4524,2,3,107,312,41
4525,2,3,71,212,31
4526,2,3,110,288,44
4527,2,4,250,688,119
4528,2,4,150,334,71
4529,2,3,110,374,31
4530,2,3,123,411,43
4531,2,4,127,317,43
4532,2,4,139,359,38
4533,2,3,131,297,51
4534,2,4,249,773,92
4535,2,2,98,329,45
4536,2,3,171,397,72
4537,2,4,212,423,108
4538,2,4,168,417,66
4539,2,4,125,371,48
4540,2,5,191,417,81
4541,2,5,256,670,114
4542,2,4,204,528,104
4543,2,4,195,470,85
4544,2,3,137,390,36
4545,2,4,144,355,50
4546,2,5,190,418,103
4547,2,2,21,88,9
4548,2,2,95,299,25
4549,2,3,175,441,59
4550,2,3,81,213,35
4551,2,3,102,310,31
4552,2,3,142,399,47
4553,2,4,177,467,73
4554,2,4,112,263,51
4555,2,3,65,156,29
4556,2,4,124,284,40
4557,2,4,145,366,74
4558,2,4,149,327,75
4559,2,4,249,600,104
4560,2,2,19,44,4
4561,2,3,112,304,43
4562,2,5,216,522,110
4563,2,3,124,263,66
4564,2,3,191,478,84
4565,2,3,168,432,81
4566,2,3,141,343,49
4567,2,5,199,421,97
4568,2,4,154,374,64
4569,2,3,116,323,57
4570,2,2,98,358,26
4571,2,3,190,437,79
4572,2,1,29,63,14
4573,2,3,95,288,37
4574,2,4,183,490,69
4575,2,4,159,397,68
4576,2,4,343,705,142
4577,2,5,297,897,121
4578,2,4,115,318,31
4579,2,4,212,527,114
4580,2,2,45,134,18
4581,2,4,146,436,53
4582,2,3,55,205,18
4583,2,3,114,342,48
4584,2,4,239,630,108
4585,2,3,176,340,92
4586,2,4,199,464,88
4587,2,2,99,237,45
4588,2,4,294,681,140
4589,2,4,112,307,44
4590,2,2,44,126,16
4591,2,3,170,642,100
4592,2,4,95,302,36
4593,2,3,110,306,59
4594,2,3,239,614,105
4595,2,3,83,238,29
4596,2,3,72,201,23
4597,2,3,85,289,28
4598,2,4,86,215,31
4599,2,3,70,181,29
4600,2,4,187,400,107
4601,2,3,309,808,125
4602,2,4,262,571,134
4603,2,3,84,222,27
4604,2,4,157,408,76
4605,2,3,95,346,29
4606,2,3,118,397,42
4607,2,3,69,174,35
4608,2,3,70,179,30
4609,2,4,166,385,85
4610,2,2,59,135,29
4611,2,3,202,496,92
4612,2,5,230,480,107
4613,2,3,282,839,94
4614,2,3,135,317,70
4615,2,3,134,295,68
4616,2,4,172,444,60
4617,2,4,165,445,72
4618,2,3,98,270,36
4619,2,3,88,244,44
4620,2,4,166,426,80
4621,2,4,152,327,69
4622,2,2,33,81,15
4623,2,4,133,369,52
4624,2,4,266,593,147
4625,2,3,94,269,38
4626,2,4,121,350,58
4627,2,3,128,328,57
4628,2,3,55,121,28
4629,2,4,217,656,94
4630,2,3,115,346,44
4631,2,3,124,330,54
4632,2,6,277,678,128
4633,2,3,150,422,67
4634,2,4,291,764,137
4635,2,3,87,214,38
4636,2,3,81,269,28
4637,2,3,94,271,30
4638,2,2,87,247,34
4639,2,4,134,384,41
4640,2,4,101,348,31
4641,2,3,54,159,24
4642,2,3,122,331,46
4643,2,3,94,218,32
4644,2,2,138,462,55
4645,2,4,122,304,57
4646,2,2,57,150,23
4647,2,4,218,465,114
4648,2,4,185,444,91
4649,2,4,186,546,69
4650,2,3,90,338,42
4651,2,3,97,245,43
4652,2,4,183,511,88
4653,2,3,90,249,38
4654,2,3,84,343,23
4655,2,4,94,297,43
4656,2,4,166,422,56
4657,2,1,10,31,1
4658,2,3,63,168,27
4659,2,3,114,349,39
4660,2,3,75,271,37
4661,2,4,188,457,98
4662,2,3,140,380,65
4663,2,4,269,660,130
4664,2,3,62,216,27
4665,2,2,40,143,21
4666,2,3,169,431,64
4667,2,4,217,754,94
4668,2,3,85,266,27
4669,2,4,232,606,91
4670,2,3,129,320,55
4671,2,4,194,423,101
4672,2,3,56,129,16
4673,2,2,68,157,30
4674,2,4,171,417,74
4675,2,2,71,184,24
4676,2,3,78,240,20
4677,2,4,214,553,97
4678,2,3,100,209,43
4679,2,4,139,437,50
4680,2,4,125,307,64
4681,2,3,89,222,31
4682,2,3,129,293,58
4683,2,2,51,115,25
4684,2,4,134,364,65
4685,2,4,323,788,100
4686,2,4,207,615,99
4687,2,4,149,403,68
4688,2,4,147,416,61
4689,2,4,143,383,61
4690,2,3,117,338,37
4691,2,3,130,315,49
4692,2,4,182,487,80
4693,2,3,87,224,45
4694,2,4,105,317,46
4695,2,4,301,668,149
4696,2,3,111,316,35
4697,2,4,171,554,73
4698,2,5,252,649,132
4699,2,3,132,338,60
4700,2,4,243,558,119
4701,2,3,86,228,45
4702,2,3,136,346,58
4703,2,4,115,320,47
4704,2,4,186,516,67
4705,2,4,192,432,85
4706,2,3,95,303,33
4707,2,3,105,329,42
4708,2,5,202,593,72
4709,2,3,131,386,48
4710,2,3,79,213,41
4711,2,4,164,451,67
4712,2,3,94,233,50
4713,2,3,93,296,46
4714,2,3,62,182,16
4715,2,4,219,511,97
4716,2,2,37,158,11
4717,2,2,54,150,23
4718,2,4,187,503,68
4719,2,5,432,919,180
4720,2,4,219,635,85
4721,2,4,193,492,97
4722,2,2,68,182,31
4723,2,4,233,619,107
4724,2,3,89,313,27
4725,2,4,174,401,92
4726,2,4,240,593,89
4727,2,3,122,353,34
4728,2,4,153,380,66
4729,2,4,163,449,73
4730,2,3,143,459,57
4731,2,2,26,76,7
4732,2,4,154,438,64
4733,2,4,158,441,75
4734,2,3,131,347,54
4735,2,2,48,130,22
4736,2,3,81,214,34
4737,2,3,62,175,22
4738,2,3,122,410,49
4739,2,3,134,324,70
4740,2,4,167,467,69
4741,2,3,68,182,26
4742,2,4,184,481,80
4743,2,4,237,506,106
4744,2,2,58,177,24
4745,2,3,138,364,55
4746,2,4,139,424,53
4747,2,5,160,450,70
4748,2,2,105,296,48
4749,2,3,83,258,20
4750,2,2,35,77,10
4751,2,4,246,610,97
4752,2,4,132,334,63
4753,2,4,233,763,65
4754,2,5,313,697,163
4755,2,4,191,509,64
4756,2,4,193,543,70
4757,2,4,129,483,35
4758,2,4,159,368,66
4759,2,3,104,284,42
4760,2,3,177,407,86
4761,2,3,108,270,52
4762,2,4,150,387,66
4763,2,3,87,246,22
4764,2,4,169,409,76
4765,2,4,208,528,97
4766,2,5,259,653,115
4767,2,3,102,324,39
4768,2,3,246,546,128
4769,2,3,231,592,101
4770,2,5,160,405,83
4771,2,4,121,343,49
4772,2,3,106,240,62
4773,2,3,78,239,24
4774,2,3,98,242,41
4775,2,2,33,113,10
4776,2,3,189,502,70
4777,2,3,163,467,67
