id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10
3797,2,3,149,377,66,168,17
3798,2,4,219,646,93,252,19
3799,2,3,84,224,39,93,8
3800,2,3,112,409,23,160,16
3801,2,2,40,91,21,34,5
3802,2,4,206,455,77,219,21
3803,2,3,65,174,30,70,9
3804,2,4,130,350,65,127,18
3805,2,3,52,109,27,34,6
3806,2,3,168,371,95,176,13
3807,2,4,125,264,67,89,12
3808,2,3,87,220,49,100,10
3809,2,5,248,533,121,232,23
3810,2,3,98,281,30,100,11
3811,2,3,126,306,59,94,14
3812,2,3,110,321,47,126,12
3813,2,2,107,286,46,109,8
3814,2,3,106,405,33,151,16
3815,2,4,130,347,55,136,15
3816,2,3,121,300,43,134,14
3817,2,3,36,152,10,68,7
3818,2,4,118,268,64,105,15
3819,2,4,242,847,57,387,31
3820,2,3,143,345,61,129,15
3821,2,3,117,320,57,123,12
3822,2,3,131,285,76,118,11
3823,2,3,65,183,36,55,8
3824,2,4,182,526,73,207,17
3825,2,4,118,307,67,121,13
3826,2,4,203,564,81,205,22
3827,2,4,184,465,88,186,21
3828,2,3,82,264,22,110,13
3829,2,3,140,355,83,134,17
3830,2,4,122,362,53,144,11
3831,2,3,94,215,58,85,10
3832,2,4,140,450,55,181,19
3833,2,4,187,489,66,195,22
3834,2,3,112,391,33,170,16
3835,2,4,122,330,59,120,13
3836,2,4,207,531,100,217,23
3837,2,3,83,197,45,82,8
3838,2,3,76,215,39,82,10
3839,2,3,98,329,36,118,14
3840,2,4,272,733,118,303,39
3841,2,3,64,196,20,68,10
3842,2,3,147,402,44,171,22
3843,2,3,156,448,47,175,20
3844,2,4,170,444,74,181,19
3845,2,2,26,85,9,32,4
3846,2,4,164,445,55,219,16
3847,2,4,240,693,80,286,34
3848,2,4,138,381,70,139,13
3849,2,4,186,467,85,173,17
3850,2,3,72,263,20,111,12
3851,2,3,151,403,56,174,16
3852,2,3,141,362,57,155,14
3853,2,4,84,259,37,97,11
3854,2,3,134,325,42,146,13
3855,2,3,97,273,55,110,12
3856,2,4,134,349,49,158,12
3857,2,3,180,536,76,209,17
3858,2,3,139,335,69,125,16
3859,2,3,198,517,75,228,15
3860,2,3,141,429,49,182,18
3861,2,3,71,235,35,81,13
3862,2,5,277,600,146,274,26
3863,2,3,141,369,53,144,18
3864,2,4,150,367,70,133,18
3865,2,4,121,336,53,129,17
3866,2,4,74,235,36,82,12
3867,2,3,93,239,46,88,12
3868,2,4,146,405,67,181,14
3869,2,3,178,404,94,154,23
3870,2,3,113,301,54,111,13
3871,2,4,185,402,95,180,18
3872,2,4,136,527,41,176,14
3873,2,5,352,877,169,348,31
3874,2,3,94,249,29,103,12
3875,2,5,287,615,159,260,32
3876,2,4,224,544,93,239,24
3877,2,4,166,389,59,150,16
3878,2,3,110,361,36,162,21
3879,2,1,15,46,5,20,3
3880,2,3,68,187,32,67,8
3881,2,5,136,338,68,134,11
3882,2,3,43,154,15,59,6
3883,2,1,15,48,7,20,3
3884,2,3,98,379,33,131,10
3885,2,3,143,351,46,151,15
3886,2,3,134,379,59,145,17
3887,2,4,100,254,46,103,15
3888,2,5,173,417,65,194,18
3889,2,4,170,480,85,183,21
3890,2,3,157,407,97,160,16
3891,2,3,98,242,37,110,7
3892,2,3,142,340,70,161,18
3893,2,4,196,479,83,216,18
3894,2,3,143,388,63,157,18
3895,2,4,86,287,38,112,14
3896,2,4,213,558,78,249,27
3897,2,4,90,322,40,121,15
3898,2,3,188,419,63,190,18
3899,2,4,159,432,49,199,19
3900,2,3,132,355,34,169,14
3901,2,3,142,331,71,119,12
3902,2,4,211,479,92,206,23
3903,2,2,24,47,12,17,2
3904,2,4,169,432,73,195,19
3905,2,3,119,309,38,134,12
3906,2,4,288,616,153,252,21
3907,2,4,129,318,72,123,15
3908,2,5,254,606,95,253,24
3909,2,4,173,452,71,164,21
3910,2,3,125,366,36,135,9
3911,2,3,146,476,52,203,23
3912,2,3,140,342,64,134,16
3913,2,3,123,280,53,120,10
3914,2,3,127,294,58,127,13
3915,2,3,168,397,64,162,22
3916,2,4,122,357,36,179,17
3917,2,3,118,360,47,132,16
3918,2,4,218,503,108,203,23
3919,2,4,215,512,93,213,24
3920,2,4,231,560,113,197,20
3921,2,3,158,437,54,174,18
3922,2,3,183,456,88,196,17
3923,2,4,178,439,73,171,21
3924,2,3,194,485,68,208,24
3925,2,5,189,579,78,231,27
3926,2,3,120,441,41,184,21
3927,2,3,135,310,53,138,15
3928,2,3,97,335,35,135,13
3929,2,3,98,319,33,149,12
3930,2,3,178,478,88,169,23
3931,2,4,162,374,74,145,16
3932,2,4,206,521,105,199,19
3933,2,3,121,378,55,190,15
3934,2,4,185,392,70,180,17
3935,2,3,159,365,66,131,11
3936,2,3,109,359,36,124,12
3937,2,5,196,493,82,199,18
3938,2,3,131,400,45,173,12
3939,2,4,154,437,72,167,17
3940,2,4,118,350,55,128,15
3941,2,2,90,253,29,114,14
3942,2,3,160,508,40,206,19
3943,2,4,119,455,47,184,20
3944,2,4,147,414,66,169,15
3945,2,3,141,368,60,165,13
3946,2,4,134,301,58,133,12
3947,2,3,111,493,25,165,17
3948,2,3,114,240,45,97,7
3949,2,4,177,456,82,177,19
3950,2,3,105,270,36,124,11
3951,2,5,368,831,188,365,42
3952,2,2,60,173,21,53,7
3953,2,4,158,436,77,178,21
3954,2,4,161,423,60,172,18
3955,2,4,176,445,66,181,20
3956,2,4,260,612,125,243,32
3957,2,2,79,196,25,94,11
3958,2,3,174,452,53,217,18
3959,2,3,188,537,66,236,26
3960,2,4,123,364,45,150,15
3961,2,4,254,581,112,215,26
3962,2,4,228,570,104,227,21
3963,2,4,177,407,85,167,18
3964,2,3,107,231,52,93,11
3965,2,4,267,647,114,270,28
3966,2,3,40,195,18,64,7
3967,2,3,93,267,34,117,9
3968,2,3,138,413,50,143,17
3969,2,3,154,452,54,188,23
3970,2,4,249,624,98,250,27
3971,2,3,86,206,42,91,10
3972,2,4,90,206,37,84,11
3973,2,3,54,180,28,67,7
3974,2,2,17,50,9,18,3
3975,2,4,142,381,59,156,19
3976,2,4,95,338,47,126,18
3977,2,4,176,494,77,189,23
3978,2,4,195,471,105,181,23
3979,2,3,86,236,38,94,10
3980,2,3,92,238,28,126,12
3981,2,4,267,655,130,276,29
3982,2,4,193,474,79,201,9
3983,2,5,293,591,154,223,29
3984,2,4,189,511,73,220,26
3985,2,3,77,217,25,76,11
3986,2,3,269,610,103,268,30
3987,2,3,96,239,28,104,9
3988,2,4,153,370,67,162,14
3989,2,4,120,313,51,117,15
3990,2,4,166,451,74,173,20
3991,2,4,150,465,57,189,20
3992,2,4,199,463,74,216,22
3993,2,3,82,210,31,91,10
3994,2,4,195,506,93,219,20
3995,2,3,123,302,61,115,10
3996,2,4,200,461,79,192,25
3997,2,3,102,204,45,87,10
3998,2,4,112,318,52,125,14
3999,2,4,187,460,98,177,19
4000,2,2,76,307,18,114,9
4001,2,4,136,438,57,162,15
4002,2,3,122,408,45,166,10
4003,2,4,143,352,60,173,16
4004,2,2,41,113,15,33,5
4005,2,4,153,470,58,191,18
4006,2,3,97,256,46,110,12
4007,2,3,116,379,29,143,16
4008,2,2,23,49,7,22,3
4009,2,1,24,53,5,12,3
4010,2,4,266,508,141,192,26
4011,2,3,120,261,58,99,12
4012,2,4,116,273,58,121,12
4013,2,3,149,344,71,157,12
4014,2,4,183,517,78,200,25
4015,2,4,253,674,95,281,33
4016,2,4,162,395,74,147,17
4017,2,3,130,326,49,135,11
4018,2,4,195,446,95,172,21
4019,2,3,187,450,83,164,18
4020,2,3,121,380,46,153,13
4021,2,4,149,398,67,167,14
4022,2,4,226,453,124,166,20
4023,2,4,131,367,44,135,19
4024,2,1,11,39,4,13,1
4025,2,4,174,450,72,187,20
4026,2,5,291,670,146,284,27
4027,2,4,92,230,30,100,10
4028,2,5,189,491,91,186,19
4029,2,3,137,425,47,167,18
4030,2,3,103,351,45,149,19
4031,2,3,75,209,25,100,9
4032,2,3,134,329,63,118,14
4033,2,5,205,465,82,211,21
4034,2,3,127,343,42,135,12
4035,2,3,173,386,90,143,17
4036,2,4,154,498,46,197,24
4037,2,3,214,531,88,207,24
4038,2,4,241,652,104,251,24
4039,2,4,132,352,59,160,18
4040,2,3,212,531,97,223,25
4041,2,3,181,486,45,237,26
4042,2,3,134,331,54,136,14
4043,2,3,115,349,39,162,9
4044,2,5,234,642,111,273,30
4045,2,3,112,324,64,111,13
4046,2,4,293,746,159,296,37
4047,2,3,87,196,44,84,8
4048,2,3,97,245,44,101,13
4049,2,4,217,584,83,229,22
4050,2,2,139,402,28,166,11
4051,2,3,145,400,46,190,19
4052,2,3,152,456,64,183,21
4053,2,4,138,323,62,131,16
4054,2,3,83,245,31,91,12
4055,2,4,198,487,110,186,18
4056,2,3,113,325,45,137,13
4057,2,3,212,570,101,226,29
4058,2,4,157,357,90,145,17
4059,2,4,149,361,65,130,17
4060,2,5,242,711,96,301,25
4061,2,6,230,517,119,190,21
4062,2,4,203,469,73,220,23
4063,2,3,153,427,64,180,20
4064,2,3,104,258,55,104,13
4065,2,3,80,247,32,96,11
4066,2,3,130,406,58,130,15
4067,2,4,141,407,43,172,23
4068,2,3,122,331,56,148,14
4069,2,4,153,436,51,193,20
4070,2,4,147,401,69,178,15
4071,2,4,111,312,38,126,12
4072,2,4,218,545,92,227,24
4073,2,4,186,607,70,232,28
4074,2,4,221,481,103,184,22
4075,2,3,162,469,51,213,17
4076,2,3,173,524,72,237,24
4077,2,3,81,212,33,85,9
4078,2,4,220,551,79,243,19
4079,2,4,222,512,101,211,22
4080,2,4,230,482,111,195,20
4081,2,4,162,436,80,177,17
4082,2,4,155,423,73,172,12
4083,2,4,172,449,85,168,16
4084,2,4,192,480,97,214,22
4085,2,3,113,235,73,94,10
4086,2,3,124,292,53,120,11
4087,2,4,113,341,47,144,15
4088,2,4,206,496,111,174,27
4089,2,4,168,420,48,153,19
4090,2,3,138,361,67,158,20
4091,2,3,132,325,71,111,16
4092,2,4,148,459,52,172,16
4093,2,4,204,568,75,237,17
4094,2,4,230,572,102,261,24
4095,2,4,270,682,113,273,24
4096,2,3,204,612,76,226,24
4097,2,2,124,330,43,119,16
4098,2,3,89,241,56,96,10
4099,2,4,202,388,99,184,20
4100,2,3,87,284,29,82,14
4101,2,4,212,556,92,245,24
4102,2,4,99,224,48,111,7
4103,2,4,143,343,72,132,13
4104,2,3,117,274,49,109,14
4105,2,3,112,338,55,129,12
4106,2,3,139,355,48,151,16
4107,2,3,109,424,47,142,18
4108,2,6,297,644,170,270,28
4109,2,4,170,392,89,154,19
4110,2,3,109,233,51,85,10
4111,2,4,259,661,126,239,23
4112,2,2,26,97,8,27,3
4113,2,3,86,286,35,108,14
4114,2,4,161,417,81,191,16
4115,2,2,21,90,8,29,3
4116,2,4,139,324,77,138,15
4117,2,4,187,464,87,211,21
4118,2,3,113,289,45,125,13
4119,2,3,83,216,29,83,5
4120,2,2,89,248,39,100,9
4121,2,3,112,248,57,106,11
4122,2,3,71,148,42,50,6
4123,2,4,174,390,71,157,18
4124,2,2,37,126,14,49,6
4125,2,4,214,554,111,208,26
4126,2,4,187,493,100,201,16
4127,2,4,159,473,69,171,25
4128,2,4,186,490,84,200,24
4129,2,4,179,420,91,149,19
4130,2,4,260,807,97,291,33
4131,2,3,158,436,65,140,18
4132,2,3,106,253,41,111,11
4133,2,4,215,620,98,228,29
4134,2,4,223,558,117,209,23
4135,2,2,103,373,45,148,8
4136,2,2,46,141,21,45,7
4137,2,4,379,827,215,359,32
4138,2,4,172,508,75,211,20
4139,2,4,195,406,105,190,18
4140,2,2,73,171,20,70,7
4141,2,5,274,601,141,211,24
4142,2,4,114,307,43,125,14
4143,2,3,141,381,66,155,16
4144,2,4,201,458,104,180,24
4145,2,4,262,596,112,256,25
4146,2,3,149,392,59,163,17
4147,2,4,107,271,53,101,12
4148,2,4,207,441,87,205,24
4149,2,3,148,388,48,158,20
4150,2,3,95,283,55,113,14
4151,2,3,98,219,38,89,10
4152,2,3,87,243,37,88,7
4153,2,3,82,266,26,124,14
4154,2,4,137,372,60,153,13
4155,2,3,80,221,32,81,9
4156,2,3,99,256,48,114,9
4157,2,4,102,287,34,116,14
4158,2,4,184,462,59,203,24
4159,2,3,90,204,46,83,8
4160,2,3,163,451,65,190,19
4161,2,3,116,237,63,100,13
4162,2,5,250,524,135,191,29
4163,2,3,65,174,24,79,6
4164,2,3,109,340,21,119,12
4165,2,5,248,568,128,210,26
4166,2,3,147,371,61,147,18
4167,2,3,76,216,31,84,9
4168,2,4,106,280,52,116,13
4169,2,4,194,478,98,183,21
4170,2,3,99,318,19,135,15
4171,2,4,206,557,104,223,21
4172,2,4,184,472,90,182,20
4173,2,3,128,324,52,134,14
4174,2,4,235,670,107,269,24
4175,2,3,118,279,57,96,14
4176,2,5,313,740,136,314,35
4177,2,4,243,558,140,195,28
4178,2,4,137,381,37,169,18
4179,2,3,102,306,41,127,15
4180,2,4,194,428,84,213,18
4181,2,3,105,245,41,98,11
4182,2,4,118,402,51,166,16
4183,2,4,269,593,103,295,32
4184,2,3,145,362,45,136,16
4185,2,4,234,562,115,219,30
4186,2,3,177,435,76,164,21
4187,2,3,91,277,46,101,9
4188,2,3,121,374,35,148,18
4189,2,3,88,251,37,92,11
4190,2,4,169,419,74,167,19
4191,2,2,45,111,12,45,5
4192,2,4,129,348,63,144,15
4193,2,3,106,239,41,104,10
4194,2,4,207,448,111,154,22
4195,2,4,227,525,93,196,26
4196,2,3,174,400,73,162,19
4197,2,3,123,474,44,181,17
4198,2,4,167,355,74,148,15
4199,2,4,220,513,118,187,25
4200,2,2,49,129,13,48,6
4201,2,4,177,401,94,172,18
4202,2,5,227,570,137,207,19
4203,2,4,181,484,64,191,19
4204,2,3,80,208,39,86,13
4205,2,3,119,373,52,111,18
4206,2,3,55,148,21,58,5
4207,2,3,139,432,48,162,18
4208,2,5,325,625,210,237,26
4209,2,4,177,485,80,179,28
4210,2,2,37,125,8,59,3
4211,2,2,67,175,35,60,9
4212,2,4,131,310,55,138,12
4213,2,4,144,358,77,119,16
4214,2,4,198,456,90,232,21
4215,2,4,79,251,28,100,10
4216,2,3,58,159,22,50,8
4217,2,6,397,1025,200,398,40
4218,2,4,101,371,49,126,17
4219,2,5,336,799,159,309,35
4220,2,4,154,436,60,160,19
4221,2,2,96,303,15,123,12
4222,2,4,259,694,92,273,26
4223,2,3,126,328,38,121,15
4224,2,3,99,287,57,104,14
4225,2,3,216,713,63,279,25
4226,2,4,265,614,124,240,28
4227,2,4,144,322,78,115,17
4228,2,4,159,382,78,158,15
4229,2,4,132,316,70,122,13
4230,2,4,189,511,78,207,24
4231,2,2,38,154,11,59,8
4232,2,4,217,561,102,236,21
4233,2,3,98,231,39,98,11
4234,2,3,72,229,27,94,10
4235,2,3,110,275,55,124,11
4236,2,2,33,114,10,50,5
4237,2,3,84,223,31,109,10
4238,2,3,113,312,40,119,15
4239,2,3,147,387,35,171,17
4240,2,2,58,138,20,54,6
4241,2,4,234,584,116,219,25
4242,2,3,94,295,39,106,11
4243,2,3,84,275,27,112,5
4244,2,4,186,409,96,176,18
4245,2,2,60,169,25,67,6
4246,2,4,198,478,82,205,23
4247,2,2,95,232,45,85,8
4248,2,4,136,400,51,171,15
4249,2,3,154,390,68,166,17
4250,2,5,289,632,131,279,28
4251,2,4,117,306,42,123,16
4252,2,4,188,479,84,175,18
4253,2,1,79,225,33,78,5
4254,2,4,369,964,130,436,40
4255,2,3,73,219,33,89,11
4256,2,3,133,473,46,166,15
4257,2,4,166,420,77,167,17
4258,2,2,54,196,15,74,5
4259,2,3,138,377,61,165,21
4260,2,3,139,417,62,167,20
4261,2,4,272,607,142,238,20
4262,2,4,154,348,73,121,14
4263,2,3,150,414,59,191,19
4264,2,2,61,209,17,86,3
4265,2,4,218,569,85,259,19
4266,2,3,152,387,70,165,14
4267,2,4,216,459,102,158,19
4268,2,3,129,340,46,152,9
4269,2,3,73,202,28,89,9
4270,2,3,172,378,80,161,16
4271,2,4,125,388,58,140,15
4272,2,4,213,518,99,202,20
4273,2,3,90,239,27,85,13
4274,2,3,107,311,38,137,14
4275,2,4,162,399,72,161,15
4276,2,4,125,270,44,121,12
4277,2,4,154,401,73,187,15
4278,2,4,137,335,52,163,17
4279,2,3,147,363,65,144,15
4280,2,3,131,335,48,134,14
4281,2,4,199,491,116,197,20
4282,2,3,85,218,40,93,11
4283,2,4,167,461,78,187,21
4284,2,2,22,56,11,18,2
4285,2,3,130,309,47,129,15
4286,2,3,139,380,48,143,19
4287,2,4,166,388,80,155,20
4288,2,3,117,298,47,126,16
4289,2,4,138,386,66,168,14
4290,2,4,256,575,118,237,25
4291,2,3,101,217,47,92,11
4292,2,3,66,185,24,77,8
4293,2,4,253,661,104,298,22
4294,2,4,154,431,69,157,20
4295,2,3,106,325,37,111,15
4296,2,3,152,475,54,195,11
4297,2,3,118,449,48,164,17
4298,2,4,94,366,31,136,14
4299,2,3,86,294,35,128,14
4300,2,4,307,767,122,340,21
4301,2,3,194,500,96,184,24
4302,2,3,94,305,40,122,17
4303,2,4,254,631,100,299,29
4304,2,4,137,375,62,143,15
4305,2,4,200,507,84,238,21
4306,2,3,186,535,83,224,23
4307,2,4,150,329,78,124,18
4308,2,4,202,597,93,244,25
4309,2,2,23,65,5,21,4
4310,2,2,60,184,19,73,12
4311,2,3,78,217,30,92,11
4312,2,4,148,436,56,196,16
4313,2,3,187,492,50,224,14
4314,2,3,75,184,38,54,8
4315,2,3,93,280,41,100,13
4316,2,3,127,307,42,149,15
4317,2,3,65,166,22,64,9
4318,2,4,176,401,77,138,20
4319,2,2,54,144,22,66,5
4320,2,2,60,124,32,37,3
4321,2,4,192,444,77,177,21
4322,2,3,63,237,23,90,12
4323,2,3,111,331,59,120,12
4324,2,3,85,218,20,92,8
4325,2,3,178,603,58,227,19
4326,2,4,129,307,57,156,12
4327,2,2,77,226,18,91,13
4328,2,3,130,338,54,144,17
4329,2,4,229,599,112,246,26
4330,2,3,140,434,32,192,23
4331,2,3,85,200,31,67,10
4332,2,4,209,496,89,191,23
4333,2,3,81,232,32,88,11
4334,2,3,92,245,32,98,11
4335,2,2,50,143,19,67,10
4336,2,3,119,356,44,133,6
4337,2,5,211,564,91,228,22
4338,2,3,120,334,51,149,15
4339,2,2,68,180,27,60,9
4340,2,3,85,240,27,101,9
4341,2,3,87,218,45,91,10
4342,2,4,133,336,57,115,17
4343,2,1,16,37,1,16,1
4344,2,4,214,564,99,210,19
4345,2,4,162,485,60,194,11
4346,2,3,80,235,33,86,7
4347,2,3,60,162,38,64,9
4348,2,3,130,309,53,147,13
4349,2,3,128,304,65,133,13
4350,2,4,209,521,77,231,22
4351,2,5,266,607,131,248,25
4352,2,4,165,390,79,196,22
4353,2,2,17,82,6,33,1
4354,2,3,130,311,64,122,13
4355,2,6,309,655,179,245,28
4356,2,2,27,117,4,44,6
4357,2,3,77,181,35,77,6
4358,2,4,159,426,69,184,15
4359,2,3,147,387,74,158,18
4360,2,3,83,210,40,72,8
4361,2,4,157,466,80,181,19
4362,2,2,43,122,22,40,5
4363,2,3,118,407,53,141,12
4364,2,2,65,200,24,87,8
4365,2,4,203,526,64,218,22
4366,2,4,124,365,62,124,16
4367,2,4,181,462,61,201,20
4368,2,3,81,257,22,114,9
4369,2,1,53,189,23,66,4
4370,2,4,158,591,53,220,27
4371,2,4,209,520,83,200,26
4372,2,4,126,285,64,116,14
4373,2,4,107,307,53,117,10
4374,2,1,8,53,1,15,2
4375,2,4,164,441,81,208,17
4376,2,3,167,344,87,164,20
4377,2,4,149,452,65,143,16
4378,2,3,150,466,46,177,28
4379,2,4,268,613,112,249,25
4380,2,3,183,433,72,173,18
4381,2,3,170,436,72,160,25
4382,2,2,20,46,13,18,3
4383,2,3,70,161,27,67,8
4384,2,4,154,421,81,172,22
4385,2,4,165,349,85,154,15
4386,2,3,145,525,47,195,23
4387,2,3,70,196,25,84,9
4388,2,4,225,563,108,243,21
4389,2,4,124,345,46,140,15
4390,2,4,140,339,54,138,16
4391,2,3,113,362,44,135,19
4392,2,5,312,815,99,336,37
4393,2,3,184,538,68,207,25
4394,2,4,133,371,51,162,17
4395,2,3,84,264,33,102,12
4396,2,4,118,257,56,118,14
4397,2,3,131,379,57,159,16
4398,2,4,240,649,112,260,28
4399,2,3,106,312,34,140,15
4400,2,4,122,229,56,104,10
4401,2,5,335,809,154,347,39
4402,2,3,99,311,44,131,16
4403,2,4,161,383,78,151,14
4404,2,4,166,452,62,174,22
4405,2,4,134,289,74,108,15
4406,2,4,169,402,82,174,18
4407,2,3,122,367,40,157,13
4408,2,3,104,250,54,96,12
4409,2,3,131,376,63,141,15
4410,2,4,251,604,102,257,25
4411,2,4,173,368,107,147,17
4412,2,5,137,278,75,116,13
4413,2,4,170,401,78,163,19
4414,2,4,208,547,100,243,25
4415,2,4,149,417,62,177,16
4416,2,3,169,413,75,140,18
4417,2,5,438,1019,204,448,40
4418,2,3,103,307,43,106,12
4419,2,5,291,720,156,262,33
4420,2,5,267,525,158,222,22
4421,2,4,151,431,58,202,19
4422,2,4,149,354,63,146,16
4423,2,2,90,255,33,102,9
4424,2,2,25,91,8,38,5
4425,2,4,169,484,71,205,23
4426,2,3,172,465,31,171,16
4427,2,3,146,425,69,139,15
4428,2,4,233,553,120,233,25
4429,2,4,192,575,87,243,25
4430,2,4,286,752,142,301,33
4431,2,3,68,220,28,102,9
4432,2,3,80,203,39,90,10
4433,2,4,251,756,99,291,35
4434,2,3,145,459,65,187,23
4435,2,4,156,389,74,165,14
4436,2,4,152,400,57,188,19
4437,2,3,94,254,50,98,12
4438,2,3,100,350,30,142,15
4439,2,4,263,614,139,240,21
4440,2,4,178,433,74,167,22
4441,2,3,157,369,94,135,14
4442,2,4,132,325,74,114,17
4443,2,4,122,329,65,141,15
4444,2,3,78,254,16,105,5
4445,2,3,167,518,68,221,25
4446,2,3,69,194,29,80,6
4447,2,3,211,519,64,246,27
4448,2,4,273,677,132,262,31
4449,2,4,166,377,84,156,18
4450,2,3,60,229,8,85,10
4451,2,4,189,561,78,202,20
4452,2,3,127,363,49,153,18
4453,2,4,173,363,73,158,17
4454,2,1,10,33,2,14,2
4455,2,4,256,563,127,237,26
4456,2,3,141,431,41,163,19
4457,2,3,119,293,62,126,13
4458,2,4,242,599,100,242,25
4459,2,5,209,519,88,217,22
4460,2,4,208,507,95,232,25
4461,2,4,120,308,43,147,15
4462,2,4,262,691,117,277,25
4463,2,4,208,430,102,162,18
4464,2,2,49,123,16,49,3
4465,2,4,132,357,43,124,15
4466,2,2,51,132,24,55,5
4467,2,3,67,177,33,63,7
4468,2,3,114,293,53,110,15
4469,2,4,201,487,81,205,20
4470,2,3,100,308,35,116,13
4471,2,4,198,542,86,235,18
4472,2,3,81,220,32,89,11
4473,2,4,121,314,56,133,13
4474,2,4,192,438,85,186,23
4475,2,2,52,168,4,68,8
4476,2,3,134,366,67,147,13
4477,2,3,145,429,50,171,19
4478,2,4,174,449,53,197,20
4479,2,4,152,622,64,224,27
4480,2,4,165,405,73,172,16
4481,2,3,157,423,59,168,20
4482,2,3,56,145,29,45,7
4483,2,3,158,446,62,184,20
4484,2,4,155,412,79,155,20
4485,2,3,210,596,65,244,19
4486,2,4,146,376,61,148,17
4487,2,3,152,537,52,232,26
4488,2,3,109,298,42,107,15
4489,2,4,165,431,74,179,22
4490,2,3,111,245,63,101,11
4491,2,4,153,345,74,139,12
4492,2,3,99,241,42,121,10
4493,2,4,195,481,81,206,20
4494,2,4,113,347,41,127,15
4495,2,4,104,254,53,105,10
4496,2,4,151,427,52,171,17
4497,2,4,181,495,69,237,21
4498,2,4,183,498,68,226,19
4499,2,4,202,540,72,203,20
4500,2,2,31,138,9,48,4
4501,2,4,159,365,70,136,17
4502,2,3,122,338,47,123,16
4503,2,4,304,802,164,317,33
4504,2,3,119,315,54,144,16
4505,2,3,67,309,26,110,16
4506,2,3,129,285,63,116,10
4507,2,2,46,130,21,58,6
4508,2,4,167,406,69,181,18
4509,2,3,47,145,11,57,5
4510,2,4,158,399,66,178,16
4511,2,5,216,495,104,194,22
4512,2,4,94,232,56,91,9
4513,2,4,174,448,67,187,18
4514,2,4,229,509,111,195,17
4515,2,3,78,229,36,80,9
4516,2,3,111,265,55,102,12
4517,2,3,128,276,57,146,13
4518,2,3,119,295,47,127,16
4519,2,3,149,389,61,161,17
4520,2,4,143,328,75,114,15
4521,2,4,178,508,74,186,21
4522,2,3,67,246,27,87,9
4523,2,4,156,407,94,154,21
4524,2,3,107,312,41,133,13
4525,2,3,71,212,31,80,10
4526,2,3,110,288,44,132,10
4527,2,4,250,688,119,255,23
4528,2,4,150,334,71,134,14
4529,2,3,110,374,31,128,12
4530,2,3,123,411,43,175,3
4531,2,4,127,317,43,126,14
4532,2,4,139,359,38,147,17
4533,2,3,131,297,51,134,10
4534,2,4,249,773,92,351,21
4535,2,2,98,329,45,131,12
4536,2,3,171,397,72,165,16
4537,2,4,212,423,108,199,18
4538,2,4,168,417,66,175,16
4539,2,4,125,371,48,123,15
4540,2,5,191,417,81,158,19
4541,2,5,256,670,114,271,26
4542,2,4,204,528,104,224,21
4543,2,4,195,470,85,191,22
4544,2,3,137,390,36,182,12
4545,2,4,144,355,50,170,15
4546,2,5,190,418,103,192,18
4547,2,2,21,88,9,34,5
4548,2,2,95,299,25,130,12
4549,2,3,175,441,59,194,21
4550,2,3,81,213,35,86,10
4551,2,3,102,310,31,111,13
4552,2,3,142,399,47,170,17
4553,2,4,177,467,73,178,22
4554,2,4,112,263,51,120,11
4555,2,3,65,156,29,67,8
4556,2,4,124,284,40,126,13
4557,2,4,145,366,74,138,14
4558,2,4,149,327,75,154,15
4559,2,4,249,600,104,263,22
4560,2,2,19,44,4,14,2
4561,2,3,112,304,43,112,13
4562,2,5,216,522,110,199,20
4563,2,3,124,263,66,106,13
4564,2,3,191,478,84,230,24
4565,2,3,168,432,81,193,22
4566,2,3,141,343,49,140,17
4567,2,5,199,421,97,147,19
4568,2,4,154,374,64,146,17
4569,2,3,116,323,57,118,13
4570,2,2,98,358,26,151,16
4571,2,3,190,437,79,171,16
4572,2,1,29,63,14,29,3
4573,2,3,95,288,37,104,15
4574,2,4,183,490,69,188,21
4575,2,4,159,397,68,202,18
4576,2,4,343,705,142,316,25
4577,2,5,297,897,121,383,34
4578,2,4,115,318,31,133,20
4579,2,4,212,527,114,212,26
4580,2,2,45,134,18,42,6
4581,2,4,146,436,53,177,20
4582,2,3,55,205,18,75,7
4583,2,3,114,342,48,131,15
4584,2,4,239,630,108,279,24
4585,2,3,176,340,92,150,14
4586,2,4,199,464,88,190,25
4587,2,2,99,237,45,108,10
4588,2,4,294,681,140,275,30
4589,2,4,112,307,44,117,16
4590,2,2,44,126,16,55,5
4591,2,3,170,642,100,209,22
4592,2,4,95,302,36,105,14
4593,2,3,110,306,59,108,9
4594,2,3,239,614,105,230,15
4595,2,3,83,238,29,100,10
4596,2,3,72,201,23,81,9
4597,2,3,85,289,28,107,10
4598,2,4,86,215,31,90,9
4599,2,3,70,181,29,67,9
4600,2,4,187,400,107,182,16
4601,2,3,309,808,125,308,33
4602,2,4,262,571,134,248,28
4603,2,3,84,222,27,91,9
4604,2,4,157,408,76,195,21
4605,2,3,95,346,29,126,18
4606,2,3,118,397,42,150,13
4607,2,3,69,174,35,81,8
4608,2,3,70,179,30,60,7
4609,2,4,166,385,85,162,16
4610,2,2,59,135,29,58,6
4611,2,3,202,496,92,199,20
4612,2,5,230,480,107,177,25
4613,2,3,282,839,94,321,28
4614,2,3,135,317,70,131,16
4615,2,3,134,295,68,116,14
4616,2,4,172,444,60,205,22
4617,2,4,165,445,72,171,22
