id,set,human_score,char_4,word_count,char_6
1155,1,8,126,331,81
1156,1,10,241,591,126
1157,1,6,94,233,43
1158,1,9,216,573,105
1159,1,12,181,412,96
1160,1,8,143,435,62
1161,1,8,114,329,44
1162,1,8,117,329,58
1163,1,10,250,526,115
1164,1,9,178,371,99
1165,1,8,104,324,48
1166,1,9,148,396,68
1167,1,10,165,441,65
1168,1,8,162,383,46
1169,1,10,187,417,107
1170,1,12,310,640,164
1171,1,12,293,781,134
1172,1,7,84,251,43
1173,1,8,129,336,70
1174,1,10,134,318,64
1175,1,9,223,521,102
1176,1,8,189,433,75
1177,1,6,68,197,28
1178,1,9,162,425,70
1179,1,8,112,365,53
1180,1,8,146,403,62
1181,1,10,131,340,66
1182,1,7,107,259,58
1183,1,8,79,270,24
1184,1,10,139,347,81
1185,1,8,127,304,59
1186,1,9,150,432,75
1187,1,10,151,354,84
1188,1,8,159,413,70
1189,1,9,114,296,58
1190,1,9,152,476,65
1191,1,8,168,436,62
1192,1,8,113,350,44
1193,1,10,196,503,110
1194,1,10,187,422,82
1195,1,11,172,396,94
1196,1,8,101,298,37
1197,1,8,154,511,71
1198,1,7,76,210,35
1199,1,8,116,292,55
1200,1,9,195,510,80
1201,1,12,223,460,124
1202,1,8,110,397,49
1203,1,8,134,397,59
1204,1,9,180,470,87
1205,1,8,133,325,59
1206,1,11,211,445,118
1207,1,8,189,449,98
1208,1,7,50,241,26
1209,1,8,126,310,56
1210,1,8,149,417,61
1211,1,9,161,408,87
1212,1,9,180,426,72
1213,1,8,153,363,97
1214,1,10,189,481,108
1215,1,8,152,471,47
1216,1,9,133,351,66
1217,1,4,24,100,12
1218,1,9,181,469,84
1219,1,8,109,327,48
1220,1,10,175,436,100
1221,1,10,194,507,99
1222,1,6,68,170,27
1223,1,9,175,434,84
1224,1,9,163,463,69
1225,1,8,114,376,55
1226,1,8,170,442,84
1227,1,8,69,176,35
1228,1,8,85,254,41
1229,1,8,149,435,66
1230,1,10,156,478,74
1231,1,6,62,174,24
1232,1,10,162,359,71
1233,1,9,205,462,102
1234,1,8,145,418,69
1236,1,10,133,331,70
1237,1,11,222,509,98
1238,1,10,133,317,69
1239,1,11,174,521,79
1240,1,10,161,437,76
1241,1,9,109,346,45
1242,1,8,81,260,42
1243,1,9,107,311,39
1244,1,8,186,531,62
1245,1,10,147,375,70
1246,1,7,120,293,52
1247,1,8,86,234,37
1248,1,8,164,396,56
1249,1,10,223,641,92
1250,1,12,315,766,163
1251,1,8,141,446,62
1252,1,11,141,395,76
1253,1,4,34,94,20
1254,1,8,141,384,60
1255,1,11,217,592,107
1256,1,8,140,417,63
1257,1,9,159,470,75
1258,1,12,184,500,98
1259,1,10,139,385,66
1260,1,8,125,303,49
1261,1,9,159,385,42
1262,1,8,138,395,43
1263,1,9,125,355,45
1264,1,9,159,357,68
1265,1,10,144,378,66
1266,1,8,102,302,40
1267,1,8,124,332,66
1268,1,8,115,310,52
1269,1,11,183,408,106
1270,1,10,106,273,50
1271,1,8,134,313,61
1272,1,9,130,403,62
1273,1,10,155,451,74
1274,1,6,46,139,20
1275,1,7,121,367,56
1276,1,8,98,320,46
1277,1,7,113,255,55
1278,1,8,81,259,39
1279,1,9,136,347,72
1280,1,6,74,237,43
1281,1,8,103,256,48
1282,1,10,194,483,96
1283,1,10,143,350,66
1284,1,8,143,384,71
1285,1,8,103,291,44
1286,1,8,78,203,45
1287,1,10,144,367,69
1288,1,10,193,523,104
1289,1,7,95,279,42
1290,1,8,153,350,62
1291,1,8,104,311,43
1292,1,8,105,319,48
1293,1,7,91,258,37
1294,1,9,185,547,76
1295,1,4,29,76,15
1296,1,9,169,461,78
1297,1,8,118,269,58
1298,1,7,91,248,35
1299,1,11,205,493,93
1300,1,7,112,338,59
1301,1,8,125,281,61
1302,1,10,138,372,69
1303,1,7,102,321,64
1304,1,11,240,487,133
1305,1,11,171,442,76
1306,1,8,147,373,77
1307,1,9,132,368,75
1308,1,9,139,389,50
1309,1,8,141,495,60
1310,1,7,103,292,46
1311,1,10,173,397,82
1312,1,9,143,397,69
1313,1,8,104,291,47
1314,1,10,238,574,126
1315,1,9,236,575,117
1316,1,9,122,314,69
1317,1,8,133,382,61
1318,1,8,114,385,48
1319,1,9,143,428,62
1320,1,11,235,605,114
1321,1,9,241,583,117
1322,1,9,121,348,60
1323,1,8,101,279,48
1324,1,8,140,381,62
1325,1,10,209,523,103
1326,1,8,128,409,54
1327,1,11,192,523,103
1328,1,8,149,449,68
1329,1,7,129,269,55
1330,1,8,152,436,67
1331,1,9,227,578,117
1332,1,9,135,376,78
1333,1,8,135,349,45
1334,1,8,76,230,33
1335,1,7,76,196,40
1336,1,10,211,602,104
1337,1,8,54,172,23
1338,1,9,231,541,102
1339,1,8,129,339,55
1340,1,8,133,330,66
1341,1,10,215,531,121
1342,1,8,122,316,49
1343,1,8,143,320,74
1344,1,8,140,357,58
1345,1,8,170,395,92
1346,1,8,101,281,43
1347,1,8,85,222,44
1348,1,7,64,195,29
1349,1,11,183,471,97
1350,1,10,192,496,92
1351,1,9,135,363,57
1352,1,8,156,331,82
1353,1,10,159,406,75
1354,1,8,110,260,64
1355,1,8,129,381,65
1356,1,8,107,275,43
1357,1,8,153,390,67
1358,1,11,194,473,94
1359,1,11,208,449,82
1360,1,8,172,365,89
1361,1,10,197,452,104
1362,1,9,183,412,100
1363,1,8,148,388,74
1364,1,9,182,440,83
1365,1,8,90,293,41
1366,1,8,123,359,57
1367,1,6,42,99,13
1368,1,7,110,272,53
1369,1,9,147,418,66
1370,1,9,166,378,90
1371,1,12,217,526,109
1372,1,8,129,338,56
1373,1,8,127,318,69
1374,1,10,144,373,70
1375,1,10,166,448,67
1376,1,8,85,250,48
1377,1,8,74,242,40
1378,1,9,162,553,69
1379,1,10,167,385,96
1380,1,12,193,505,113
1381,1,8,95,254,40
1382,1,10,178,419,82
1383,1,9,162,436,74
1384,1,10,153,380,67
1385,1,9,225,465,116
1386,1,9,135,315,70
1387,1,7,121,291,59
1388,1,8,117,325,66
1389,1,8,198,505,99
1390,1,8,107,356,48
1391,1,8,127,340,53
1392,1,5,132,376,64
1393,1,11,256,601,126
1394,1,6,92,237,49
1395,1,9,159,375,69
1396,1,9,123,264,54
1397,1,7,59,232,24
1398,1,9,146,446,66
1399,1,8,146,430,74
1400,1,9,129,399,63
1401,1,10,164,512,76
1402,1,9,105,262,44
1403,1,11,124,349,54
1404,1,10,215,512,109
1405,1,9,151,387,65
1406,1,9,169,402,84
1407,1,10,125,316,45
1408,1,8,148,324,76
1409,1,9,129,338,69
1410,1,7,108,236,54
1411,1,11,176,523,88
1412,1,10,158,388,68
1413,1,9,122,376,60
1414,1,8,98,256,42
1415,1,12,285,608,155
1416,1,8,89,238,41
1417,1,10,198,424,106
1418,1,8,110,392,47
1419,1,10,180,401,102
1420,1,8,126,346,53
1421,1,6,72,177,34
1422,1,8,179,579,94
1423,1,8,122,392,43
1424,1,10,180,438,92
1425,1,8,91,251,50
1426,1,10,130,362,62
1427,1,11,203,496,107
1428,1,6,68,181,32
1429,1,7,73,225,37
1430,1,8,97,249,52
1431,1,6,73,144,34
1432,1,8,130,386,59
1433,1,8,159,441,73
1434,1,9,143,411,81
1435,1,10,172,428,78
1436,1,8,126,367,77
1437,1,8,99,251,40
1438,1,9,127,338,59
1439,1,10,151,425,87
1440,1,10,213,541,108
1441,1,8,99,256,39
1442,1,6,53,188,27
1443,1,12,288,588,184
1444,1,10,133,324,77
1445,1,8,110,319,63
1446,1,10,148,400,79
1447,1,12,243,529,140
1448,1,9,120,327,67
1449,1,9,174,395,89
1450,1,10,162,381,73
1451,1,9,180,430,77
1452,1,12,247,526,130
1453,1,9,162,426,67
1454,1,11,217,490,121
1455,1,8,116,329,49
1456,1,10,235,638,111
1457,1,7,90,231,43
1458,1,9,155,311,94
1459,1,8,118,347,60
1460,1,10,168,414,79
1461,1,6,78,199,35
1462,1,7,54,119,29
1463,1,8,57,194,29
1464,1,10,264,534,109
1465,1,8,115,301,71
1466,1,8,76,225,43
1467,1,10,184,416,103
1468,1,9,131,306,69
1469,1,8,196,500,98
1470,1,10,179,413,94
1471,1,8,112,339,55
1472,1,8,94,258,52
1473,1,6,61,200,12
1474,1,4,36,86,19
1475,1,8,137,346,76
1476,1,9,135,351,65
1477,1,6,57,229,23
1478,1,9,141,347,53
1479,1,7,83,276,34
1480,1,9,139,396,53
1481,1,7,74,245,42
1482,1,7,77,216,30
1483,1,6,43,129,18
1484,1,9,143,389,61
1485,1,9,110,308,48
1486,1,8,89,312,39
1487,1,8,98,321,39
1488,1,8,159,384,77
1489,1,9,149,464,64
1490,1,6,59,158,31
1491,1,11,284,595,169
1492,1,8,57,150,20
1493,1,11,171,445,98
1494,1,10,181,453,91
1495,1,8,127,316,48
1496,1,6,44,127,20
1497,1,9,137,377,65
1498,1,8,149,435,63
1499,1,10,155,400,72
1500,1,8,140,367,73
1501,1,8,93,295,46
1502,1,10,195,495,97
1503,1,9,138,384,60
1504,1,8,114,326,55
1505,1,9,158,411,74
1506,1,8,94,262,37
1507,1,9,74,228,38
1508,1,8,69,198,26
1509,1,8,146,487,49
1510,1,8,136,343,79
1511,1,7,85,277,29
1512,1,8,126,286,55
1513,1,5,45,103,26
1514,1,8,119,352,72
1515,1,10,203,513,76
1516,1,8,142,304,75
1517,1,8,116,319,46
1518,1,10,172,434,94
1519,1,8,92,318,20
1520,1,9,137,327,61
1521,1,8,105,271,60
1522,1,10,215,495,114
1523,1,8,64,264,27
1524,1,6,49,140,21
1525,1,8,99,264,51
1526,1,10,167,416,74
1527,1,10,151,316,64
1528,1,6,53,125,16
1529,1,8,144,332,81
1530,1,8,112,340,51
1531,1,8,100,306,44
1532,1,6,91,251,39
1533,1,6,55,183,28
1534,1,9,115,439,52
1535,1,6,84,248,34
1536,1,4,47,127,15
1537,1,8,101,321,45
1538,1,9,120,344,56
1539,1,9,124,322,59
1540,1,8,105,322,47
1541,1,8,109,287,52
1542,1,10,190,472,85
1543,1,8,91,261,30
1544,1,10,169,466,67
1545,1,8,91,239,42
1546,1,10,158,420,75
1547,1,7,94,206,33
1548,1,8,104,250,52
1549,1,6,61,137,31
1550,1,8,120,359,59
1551,1,9,226,579,117
1552,1,6,85,279,40
1553,1,7,156,388,71
1554,1,8,144,374,57
1555,1,2,21,50,12
1556,1,8,118,323,60
1557,1,8,145,396,57
1558,1,8,146,367,66
1559,1,7,67,169,38
1560,1,9,162,451,74
1561,1,9,143,397,73
1562,1,4,42,97,22
1563,1,6,47,168,23
1564,1,8,99,286,45
1565,1,8,101,415,50
1566,1,8,119,299,63
1567,1,11,185,379,120
1568,1,7,92,219,39
1569,1,5,56,140,25
1570,1,11,175,532,72
1571,1,7,106,306,43
1572,1,8,141,373,64
1573,1,10,209,546,102
1574,1,8,211,529,94
1575,1,9,164,431,75
1576,1,8,104,287,37
1577,1,8,97,233,35
1578,1,9,110,288,46
1579,1,8,84,249,32
1580,1,8,81,270,34
1581,1,11,228,612,89
1582,1,10,174,419,88
1583,1,8,101,311,42
1584,1,9,103,312,44
1585,1,9,223,531,123
1586,1,7,113,248,55
1587,1,10,171,446,97
1588,1,10,267,512,120
1589,1,10,153,420,70
1590,1,11,206,473,107
1591,1,9,199,534,106
1592,1,2,8,32,7
1593,1,10,156,430,72
1594,1,8,110,338,42
1595,1,8,115,390,52
1596,1,9,137,389,58
1597,1,11,261,589,143
1598,1,10,203,550,98
1599,1,9,106,337,58
1600,1,8,111,331,55
1601,1,8,124,308,69
1602,1,10,185,472,95
1603,1,8,123,326,47
1604,1,8,100,263,54
1605,1,8,80,248,39
1606,1,9,139,379,76
1607,1,9,161,423,64
1608,1,8,96,340,40
1609,1,9,144,413,72
1610,1,11,288,708,137
1611,1,8,119,388,63
1612,1,8,106,241,50
1613,1,9,143,337,61
1614,1,9,130,360,58
1615,1,9,147,376,65
1616,1,9,211,422,134
1617,1,8,137,341,63
1618,1,8,67,211,27
1619,1,9,145,430,71
1620,1,7,101,279,54
1621,1,10,161,398,77
1622,1,10,262,742,126
1623,1,9,144,444,67
1624,1,8,115,373,50
1625,1,8,112,316,51
1626,1,8,192,427,103
1627,1,8,109,275,43
1628,1,10,181,474,93
1629,1,10,142,508,61
1630,1,10,198,508,104
1631,1,8,100,340,46
1632,1,8,129,425,57
1633,1,8,98,224,55
1634,1,8,119,343,47
1635,1,10,115,289,41
1636,1,10,218,510,87
1637,1,8,111,302,49
1638,1,8,105,284,52
1639,1,10,136,414,59
1640,1,8,94,299,32
1641,1,8,81,276,50
1642,1,8,119,298,65
1643,1,11,178,462,84
1644,1,8,130,339,61
1645,1,11,260,515,130
1646,1,8,85,301,44
1647,1,6,76,180,41
1648,1,11,176,414,98
1649,1,9,143,337,64
1650,1,8,112,365,47
1651,1,9,158,393,77
1652,1,8,95,218,61
1653,1,8,91,271,37
1654,1,9,197,454,102
1655,1,8,98,243,51
1656,1,8,91,257,35
1657,1,8,110,303,58
1658,1,9,150,382,58
1659,1,9,142,442,72
1660,1,8,126,343,51
1661,1,10,159,453,85
1662,1,8,139,370,71
1663,1,9,140,341,60
1664,1,8,115,379,52
1665,1,9,189,444,107
1666,1,9,150,481,75
1667,1,10,151,358,68
1668,1,9,141,459,54
1669,1,10,248,591,126
1670,1,9,122,395,40
1671,1,11,245,592,107
1672,1,6,82,195,42
1673,1,5,37,93,11
1675,1,11,194,551,76
1676,1,8,79,303,31
1677,1,10,164,470,73
1678,1,8,150,354,73
1679,1,8,124,314,64
1680,1,8,110,403,25
1681,1,6,49,162,20
1682,1,8,136,333,76
1683,1,7,100,227,49
1684,1,8,124,312,58
1685,1,8,151,379,84
1686,1,5,41,117,18
1687,1,10,240,672,107
1688,1,8,152,414,54
1689,1,7,88,194,27
1690,1,9,147,368,79
1691,1,11,211,503,95
1692,1,9,155,388,79
1693,1,10,172,477,80
1694,1,10,171,488,62
1695,1,9,159,437,79
1696,1,9,152,369,80
1697,1,8,116,353,45
1698,1,8,176,455,77
1699,1,8,123,321,48
1700,1,9,156,425,83
1701,1,8,106,301,60
1702,1,8,74,209,38
1703,1,11,210,513,121
1704,1,8,116,346,58
1705,1,12,176,445,100
1706,1,6,95,207,45
1707,1,7,68,239,26
1708,1,7,71,198,28
1709,1,8,106,381,61
1710,1,9,165,454,76
1711,1,6,67,221,31
1712,1,9,168,427,93
1713,1,8,134,359,56
1714,1,6,69,259,30
1715,1,10,227,538,97
1716,1,7,86,290,43
1717,1,8,180,427,75
1718,1,9,119,325,64
1719,1,8,173,392,83
1720,1,11,171,444,97
1721,1,9,147,437,64
1722,1,9,144,388,59
1723,1,9,144,462,63
1724,1,10,172,450,79
1725,1,9,209,413,92
1726,1,9,176,427,86
1727,1,10,150,429,69
1728,1,9,202,484,94
1729,1,8,134,336,62
1730,1,10,170,382,106
1731,1,9,112,318,47
1732,1,8,110,336,52
1733,1,8,107,235,47
1734,1,9,157,464,78
1735,1,7,81,259,39
1736,1,11,286,718,139
1737,1,8,86,257,37
1738,1,7,125,332,59
1739,1,10,206,504,109
1740,1,8,133,382,58
1741,1,8,118,320,60
1742,1,6,89,215,49
1743,1,9,148,434,69
1744,1,11,178,491,86
1745,1,10,186,407,78
1746,1,10,113,349,51
1747,1,8,114,369,49
1748,1,9,117,324,71
1749,1,6,53,118,21
1750,1,8,105,300,49
1751,1,8,143,357,85
1752,1,9,181,473,77
1753,1,8,77,189,42
1754,1,10,331,760,156
1755,1,8,149,354,80
1756,1,10,176,409,62
1757,1,8,86,240,31
1758,1,10,213,517,101
1759,1,10,147,328,79
1760,1,12,209,550,95
1761,1,8,135,355,50
1762,1,8,118,337,44
1763,1,12,253,475,117
1764,1,8,129,405,76
1765,1,5,40,100,14
1766,1,8,148,359,65
1767,1,9,162,413,94
1768,1,8,189,471,70
1769,1,9,116,286,61
1770,1,10,154,344,68
1771,1,8,115,372,57
1772,1,10,231,500,118
1773,1,8,109,320,46
1774,1,10,191,403,91
1775,1,9,130,368,71
1776,1,9,149,390,60
1777,1,11,211,604,91
1778,1,5,52,116,18
1779,1,10,155,438,65
1780,1,9,198,463,90
1781,1,10,147,454,59
1782,1,8,130,330,69
1783,1,8,164,499,59
1784,1,7,72,200,35
1785,1,8,132,291,54
1786,1,2,3,15,2
1787,1,7,62,214,34
