id,set,human_score,char_4,word_count
13096,5,2,26,68
13097,5,1,22,54
13098,5,0,7,21
13099,5,4,79,199
13100,5,2,36,103
13101,5,1,23,82
13102,5,2,36,83
13103,5,3,33,100
13104,5,2,52,120
13105,5,2,40,100
13106,5,3,47,143
13107,5,3,35,99
13108,5,2,43,115
13109,5,1,17,64
13110,5,3,67,145
13111,5,2,56,149
13112,5,3,48,147
13113,5,2,33,107
13114,5,2,34,82
13115,5,3,66,184
13116,5,2,20,48
13117,5,1,16,58
13118,5,2,57,118
13119,5,1,27,79
13120,5,1,6,19
13121,5,4,53,134
13122,5,2,25,61
13123,5,4,74,170
13124,5,3,62,150
13125,5,2,49,140
13126,5,2,31,92
13127,5,2,28,59
13128,5,3,45,129
13129,5,4,73,180
13130,5,2,19,59
13131,5,2,24,75
13132,5,3,56,145
13133,5,2,42,101
13134,5,2,32,100
13135,5,1,12,36
13136,5,2,45,105
13137,5,2,59,133
13138,5,4,98,235
13139,5,3,63,173
13140,5,1,19,69
13141,5,4,92,223
13142,5,1,11,29
13143,5,3,58,134
13144,5,4,84,224
13145,5,4,80,208
13146,5,3,61,150
13147,5,4,130,297
13148,5,2,32,96
13149,5,3,66,206
13150,5,3,50,121
13151,5,2,51,129
13152,5,2,22,47
13153,5,4,77,181
13154,5,1,13,42
13155,5,3,77,186
13156,5,3,63,150
13157,5,1,4,10
13158,5,3,66,179
13159,5,2,14,44
13160,5,3,105,219
13161,5,2,40,109
13162,5,1,1,9
13163,5,4,60,150
13164,5,1,21,63
13165,5,2,13,44
13166,5,3,80,166
13167,5,1,25,77
13168,5,2,23,48
13169,5,4,113,269
13170,5,3,57,149
13171,5,2,23,61
13172,5,3,79,223
13173,5,2,18,61
13174,5,1,10,33
13175,5,3,73,169
13176,5,2,34,91
13177,5,3,59,145
13178,5,3,87,177
13179,5,3,63,144
13180,5,3,62,125
13181,5,3,33,106
13182,5,2,36,91
13183,5,3,63,142
13184,5,2,45,122
13185,5,1,8,32
13186,5,2,50,120
13187,5,4,68,189
13188,5,2,25,56
13189,5,3,62,134
13190,5,2,32,114
13191,5,4,80,186
13192,5,2,30,72
13193,5,2,23,81
13194,5,4,56,185
13195,5,3,53,130
13196,5,4,83,231
13197,5,3,50,135
13198,5,2,36,91
13199,5,3,53,180
13200,5,3,63,134
13201,5,1,10,40
13202,5,1,8,32
13203,5,4,87,221
13204,5,3,45,90
13205,5,2,21,71
13206,5,4,59,176
13207,5,3,42,115
13208,5,3,66,145
13209,5,2,26,61
13210,5,3,54,134
13211,5,3,77,192
13212,5,3,57,137
13213,5,4,95,212
13214,5,0,21,75
13215,5,4,68,166
13216,5,2,22,66
13217,5,3,56,170
13218,5,2,54,146
13219,5,3,43,137
13220,5,1,25,62
13221,5,3,74,178
13222,5,2,40,88
13223,5,2,26,72
13224,5,2,25,55
13225,5,2,32,71
13226,5,3,54,137
13227,5,3,65,143
13228,5,2,18,71
13229,5,1,32,92
13230,5,1,41,104
13231,5,2,42,102
13232,5,4,78,160
13233,5,2,23,67
13234,5,3,58,122
13235,5,1,26,66
13236,5,3,56,136
13237,5,3,83,195
13238,5,1,18,34
13239,5,1,19,84
13240,5,3,49,138
13241,5,3,48,99
13242,5,2,57,141
13243,5,3,69,165
13244,5,1,48,131
13245,5,1,12,22
13246,5,3,64,180
13247,5,1,24,46
13248,5,3,87,217
13249,5,1,25,74
13250,5,4,82,184
13251,5,3,40,109
13252,5,2,24,78
13253,5,2,34,105
13254,5,2,42,123
13255,5,4,82,175
13256,5,2,30,79
13257,5,2,26,73
13258,5,1,14,53
13259,5,3,53,147
13260,5,4,64,165
13261,5,1,17,56
13262,5,2,16,66
13263,5,4,80,193
13264,5,3,67,140
13265,5,1,24,52
13266,5,2,48,128
13267,5,3,43,102
13268,5,4,120,268
13269,5,3,52,121
13270,5,2,31,79
13271,5,4,72,170
13272,5,2,54,116
13273,5,2,32,100
13274,5,1,35,76
13275,5,3,65,170
13276,5,3,56,145
13277,5,2,23,63
13278,5,2,25,75
13279,5,3,57,164
13280,5,3,81,206
13281,5,3,40,132
13282,5,3,43,129
13283,5,2,38,92
13284,5,2,41,96
13285,5,4,86,197
13286,5,3,53,148
13287,5,1,10,28
13288,5,2,38,92
13289,5,2,21,55
13290,5,3,45,130
13291,5,3,46,126
13292,5,3,49,141
13293,5,1,14,36
13294,5,3,48,133
13295,5,3,70,155
13296,5,0,8,44
13297,5,2,40,120
13298,5,2,24,68
13299,5,2,38,99
13300,5,3,54,136
13301,5,2,36,92
13302,5,3,39,103
13303,5,2,18,60
13304,5,3,63,137
13305,5,2,35,97
13306,5,4,64,162
13307,5,2,65,159
13308,5,1,28,55
13309,5,2,30,86
13310,5,2,15,44
13311,5,2,27,74
13312,5,2,39,101
13313,5,4,112,251
13314,5,3,66,152
13315,5,3,38,102
13316,5,2,35,93
13317,5,2,40,105
13318,5,2,47,136
13319,5,3,57,164
13320,5,1,12,32
13321,5,2,31,83
13322,5,2,47,135
13323,5,3,46,143
13324,5,2,31,84
13325,5,3,65,164
13326,5,1,11,33
13327,5,4,101,246
13328,5,2,33,86
13329,5,3,53,128
13330,5,4,101,257
13331,5,3,43,98
13332,5,1,20,65
13333,5,2,44,113
13334,5,4,99,228
13335,5,2,28,89
13336,5,1,27,78
13337,5,3,43,122
13338,5,2,27,69
13339,5,3,79,180
13340,5,0,18,56
13341,5,3,40,105
13342,5,3,71,159
13343,5,2,37,100
13344,5,3,57,139
13345,5,4,65,177
13346,5,3,54,156
13347,5,3,72,166
13348,5,3,38,102
13349,5,2,43,86
13350,5,1,65,177
13351,5,2,32,96
13352,5,1,20,66
13353,5,1,22,67
13354,5,3,59,136
13355,5,3,97,211
13356,5,2,48,132
13357,5,2,75,160
13358,5,2,17,70
13359,5,2,38,99
13360,5,2,44,117
13361,5,3,62,168
13362,5,2,33,99
13363,5,2,46,106
13364,5,3,63,142
13365,5,2,28,69
13366,5,1,16,41
13367,5,2,23,48
13368,5,2,22,79
13369,5,2,39,92
13370,5,1,16,40
13371,5,4,66,169
13372,5,2,43,137
13373,5,3,44,126
13374,5,3,86,209
13375,5,2,13,45
13376,5,4,89,219
13377,5,2,41,96
13378,5,3,91,198
13379,5,1,13,51
13380,5,1,10,39
13381,5,1,31,78
13382,5,2,29,86
13383,5,1,26,61
13384,5,1,13,40
13385,5,4,58,178
13386,5,4,105,228
13387,5,3,53,134
13388,5,2,42,109
13389,5,4,81,184
13390,5,3,65,157
13391,5,2,37,130
13392,5,1,12,34
13393,5,2,38,103
13394,5,4,92,196
13395,5,1,27,73
13396,5,2,35,92
13397,5,3,100,213
13398,5,3,55,136
13399,5,4,73,185
13400,5,1,35,96
13401,5,4,90,229
13402,5,3,40,102
13403,5,3,49,126
13404,5,2,42,106
13405,5,3,78,185
13406,5,1,22,49
13407,5,3,46,124
13408,5,3,51,130
13409,5,4,97,231
13410,5,3,63,152
13411,5,3,61,177
13412,5,2,22,68
13413,5,1,11,25
13414,5,1,14,29
13415,5,3,52,144
13416,5,4,96,225
13417,5,1,35,101
13418,5,3,65,143
13419,5,3,74,172
13420,5,0,25,72
13421,5,3,69,189
13422,5,2,68,156
13423,5,2,46,110
13424,5,2,42,89
13425,5,2,42,117
13426,5,2,38,98
13427,5,3,33,90
13428,5,2,46,131
13429,5,3,43,112
13430,5,4,64,160
13431,5,2,52,117
13432,5,3,39,110
13433,5,2,33,87
13434,5,3,57,154
13435,5,3,44,106
13436,5,1,9,40
13437,5,4,76,190
13438,5,3,57,124
13439,5,1,30,65
13440,5,2,41,99
13441,5,2,22,72
13442,5,3,60,122
13443,5,2,35,98
13444,5,3,49,125
13445,5,2,61,153
13446,5,1,7,21
13447,5,4,71,191
13448,5,1,8,15
13449,5,3,55,139
13450,5,2,42,103
13451,5,2,36,109
13452,5,1,5,16
13453,5,3,78,186
13454,5,3,97,208
13455,5,4,59,165
13456,5,4,84,206
13457,5,2,69,136
13458,5,4,99,233
13459,5,3,56,120
13460,5,1,1,4
13461,5,3,40,141
13462,5,4,80,190
13463,5,4,95,245
13464,5,4,91,181
13465,5,4,96,255
13466,5,2,46,124
13467,5,2,51,144
13468,5,0,16,60
13469,5,2,21,63
13470,5,3,124,254
13471,5,3,73,229
13472,5,3,70,148
13473,5,1,8,26
13474,5,1,8,40
13475,5,2,25,77
13476,5,2,34,91
13477,5,2,26,82
13478,5,1,23,37
13479,5,4,88,220
13480,5,3,71,192
13481,5,3,55,158
13482,5,3,42,114
13483,5,2,21,52
13484,5,3,64,173
13485,5,3,68,175
13486,5,2,18,47
13487,5,3,54,137
13488,5,3,25,81
13489,5,3,46,129
13490,5,4,79,185
13491,5,1,22,64
13492,5,2,34,77
13493,5,4,65,172
13494,5,2,28,54
13495,5,2,35,88
13496,5,1,17,58
13497,5,3,41,130
13498,5,3,52,130
13499,5,2,46,107
13500,5,2,23,79
13501,5,1,28,75
13502,5,3,78,184
13503,5,3,60,135
13504,5,3,58,159
13505,5,3,41,97
13506,5,1,9,24
13507,5,2,23,55
13508,5,2,49,135
13509,5,2,25,57
13510,5,1,10,34
13511,5,4,63,162
13512,5,2,54,128
13513,5,2,20,52
13514,5,3,66,166
13515,5,4,73,181
13516,5,3,51,147
13517,5,3,44,118
13518,5,3,61,142
13519,5,3,48,117
13520,5,3,42,114
13521,5,3,58,156
13522,5,2,47,122
13523,5,3,50,128
13524,5,3,64,164
13525,5,3,51,133
13526,5,2,40,83
13527,5,1,39,87
13528,5,4,68,188
13529,5,3,76,189
13530,5,4,126,290
13531,5,3,107,252
13532,5,3,61,198
13533,5,3,76,191
13534,5,2,24,61
13535,5,2,33,84
13536,5,1,33,106
13537,5,2,56,129
13538,5,2,63,161
13539,5,3,58,139
13540,5,4,72,176
13541,5,3,54,154
13542,5,2,45,111
13543,5,2,46,118
13544,5,2,41,126
13545,5,2,33,103
13546,5,3,44,121
13547,5,4,103,251
13548,5,1,36,114
13549,5,3,63,143
13550,5,2,28,84
13551,5,1,21,63
13552,5,3,62,131
13553,5,3,84,227
13554,5,2,32,103
13555,5,3,62,146
13556,5,2,42,88
13557,5,3,99,228
13558,5,3,62,138
13559,5,3,62,179
13560,5,2,35,86
13561,5,2,22,62
13562,5,2,44,128
13563,5,3,72,158
13564,5,1,12,37
13565,5,3,83,193
13566,5,3,72,194
13567,5,1,14,35
13568,5,2,19,50
13569,5,3,86,208
13570,5,3,49,133
13571,5,3,56,177
13572,5,2,33,93
13573,5,2,34,103
13574,5,3,40,98
13575,5,1,14,31
13576,5,1,18,41
13577,5,1,25,69
13578,5,3,50,122
13579,5,2,43,101
13580,5,3,53,165
13581,5,3,44,109
13582,5,3,48,118
13583,5,3,67,152
13584,5,4,98,232
13585,5,4,89,203
13586,5,4,94,207
13587,5,3,80,181
13588,5,2,37,86
13589,5,1,31,74
13590,5,2,34,89
13591,5,2,42,115
13592,5,3,45,126
13593,5,1,14,42
13594,5,3,61,143
13595,5,3,47,116
13596,5,2,25,71
13597,5,4,78,199
13598,5,4,81,206
13599,5,2,23,90
13600,5,2,36,96
13601,5,3,31,100
13602,5,2,45,134
13603,5,1,9,28
13604,5,2,39,93
13605,5,3,53,125
13606,5,3,58,140
13607,5,4,63,211
13608,5,2,26,81
13609,5,2,38,128
13610,5,2,27,79
13611,5,2,41,134
13612,5,2,31,72
13613,5,2,40,92
13614,5,2,54,132
13615,5,1,28,73
13616,5,2,43,101
13617,5,3,47,123
13618,5,2,53,126
13619,5,3,57,149
13620,5,4,73,167
13621,5,2,41,113
13622,5,2,45,101
13623,5,2,17,47
13624,5,2,39,124
13625,5,3,59,149
13626,5,3,55,143
13627,5,2,52,129
13628,5,0,10,29
13629,5,4,63,166
13630,5,3,48,132
13631,5,2,33,94
