id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18
777,1,10,202,520,110,202,22,77
778,1,9,157,430,82,165,14,50
779,1,8,130,312,54,125,13,37
780,1,9,165,477,80,174,19,60
781,1,10,182,513,86,173,22,65
782,1,11,192,481,100,187,23,78
783,1,7,102,283,43,101,10,40
784,1,10,224,552,133,180,26,106
785,1,8,199,455,81,171,19,73
786,1,8,108,286,67,115,10,38
787,1,8,161,360,69,138,21,64
788,1,8,117,364,41,125,15,49
789,1,7,87,224,31,61,6,25
790,1,9,150,417,68,167,18,72
791,1,8,115,294,57,102,14,37
792,1,8,126,332,58,130,18,60
793,1,11,205,498,108,208,27,72
794,1,8,118,404,56,126,17,60
795,1,8,124,386,59,134,15,66
796,1,8,126,309,75,115,11,42
797,1,10,154,505,76,206,20,77
798,1,9,195,669,85,217,29,99
799,1,8,130,284,47,113,12,51
800,1,10,145,415,74,172,18,47
801,1,9,189,488,60,184,20,70
802,1,8,108,325,60,105,15,61
803,1,6,99,265,38,94,9,35
804,1,8,61,196,34,67,8,18
805,1,9,160,419,72,150,22,67
806,1,6,84,203,38,74,8,21
807,1,11,167,440,64,174,18,52
808,1,7,92,208,37,75,11,28
809,1,9,151,353,73,119,13,53
810,1,8,115,304,65,117,13,31
811,1,8,136,330,63,108,13,42
812,1,8,104,243,53,91,10,41
813,1,8,114,306,40,115,11,38
814,1,8,140,373,59,122,17,51
815,1,10,152,382,78,137,15,64
816,1,9,175,365,90,125,16,62
817,1,12,238,620,104,237,29,91
818,1,8,99,242,52,98,8,32
819,1,8,97,294,39,102,11,48
820,1,5,62,173,20,71,7,24
821,1,9,134,327,59,137,15,35
822,1,8,108,354,47,116,8,64
823,1,8,124,331,51,115,19,52
824,1,9,146,485,61,159,20,79
825,1,6,83,227,14,111,13,24
826,1,10,165,332,94,114,17,57
827,1,6,48,117,21,40,5,9
828,1,9,228,586,122,243,31,69
829,1,8,140,366,66,129,16,61
830,1,10,161,377,72,159,15,56
831,1,8,121,340,46,134,15,42
832,1,2,8,20,2,11,1,4
833,1,9,189,519,105,186,26,91
834,1,10,219,497,93,167,26,78
835,1,10,173,538,74,193,23,95
836,1,8,106,333,32,113,12,39
837,1,8,129,457,39,149,9,82
838,1,5,33,98,14,29,4,17
839,1,10,199,478,104,186,21,72
840,1,8,152,347,74,141,17,49
841,1,7,46,180,22,76,10,31
842,1,8,161,385,65,128,16,51
843,1,8,102,324,43,131,13,34
844,1,8,126,297,42,101,10,44
845,1,10,164,399,63,134,19,51
846,1,8,102,314,39,132,13,40
847,1,12,252,623,111,215,23,88
848,1,6,87,227,24,55,8,28
849,1,7,92,202,44,75,6,28
850,1,10,173,408,92,159,16,66
851,1,9,186,452,94,173,25,66
852,1,10,191,473,102,167,21,67
853,1,9,145,464,62,180,23,82
854,1,8,136,424,57,141,20,75
855,1,8,113,259,65,105,13,35
856,1,10,142,419,67,131,17,57
857,1,8,61,186,28,72,5,20
858,1,9,165,424,84,161,24,65
859,1,12,217,526,126,185,22,103
860,1,8,133,296,59,138,13,45
861,1,8,110,272,68,95,14,39
862,1,8,131,398,61,144,15,62
863,1,10,255,665,102,247,27,86
864,1,10,162,422,75,149,21,51
865,1,8,90,332,35,141,14,33
866,1,7,87,231,49,81,7,35
867,1,8,90,344,45,121,15,55
868,1,12,204,481,102,195,19,92
869,1,6,42,145,24,41,4,26
870,1,9,137,410,76,127,17,46
871,1,10,187,478,89,164,23,81
872,1,8,118,266,66,115,11,41
873,1,9,115,336,54,127,9,47
874,1,12,224,525,122,201,26,78
875,1,11,263,635,141,231,30,102
876,1,8,107,301,50,102,11,50
877,1,11,191,490,103,167,22,75
878,1,9,159,364,88,134,16,56
879,1,8,157,387,85,169,18,58
880,1,10,161,398,63,146,18,38
881,1,8,142,270,71,101,11,31
882,1,9,127,381,52,140,19,64
883,1,9,169,424,63,163,20,39
884,1,8,98,312,45,126,14,35
885,1,7,141,412,61,156,16,35
886,1,11,202,474,104,178,22,72
887,1,9,145,343,81,123,11,57
888,1,10,200,494,93,208,14,59
889,1,8,121,311,56,140,13,35
890,1,8,129,349,57,136,17,55
891,1,9,205,468,111,171,22,65
892,1,10,199,463,95,176,23,68
893,1,4,44,136,28,46,5,14
894,1,10,125,300,56,126,10,40
895,1,10,226,525,113,218,24,82
896,1,8,98,240,46,104,11,35
897,1,9,204,528,98,179,23,88
898,1,8,149,358,55,146,12,39
899,1,8,128,367,60,136,17,65
900,1,10,147,346,83,128,11,40
901,1,8,140,337,52,145,7,39
902,1,10,149,488,64,198,19,54
903,1,8,123,325,47,124,18,31
904,1,8,119,349,52,131,13,50
905,1,6,78,184,29,68,9,28
906,1,11,194,490,95,173,21,72
907,1,9,133,353,72,126,14,55
908,1,10,231,507,98,174,25,65
909,1,10,189,453,83,160,18,72
910,1,8,148,416,77,144,19,61
911,1,8,74,216,28,90,10,29
912,1,10,232,542,112,208,27,73
913,1,10,261,581,125,213,26,98
914,1,9,151,379,63,153,19,51
915,1,10,205,503,95,186,23,58
916,1,11,236,529,127,187,26,76
917,1,6,102,191,51,74,8,18
918,1,10,244,669,111,251,30,83
919,1,11,133,392,66,154,15,66
920,1,8,175,422,76,150,21,61
921,1,8,95,254,50,116,16,35
922,1,8,133,336,74,136,16,45
923,1,6,80,201,47,94,10,22
924,1,8,152,434,69,149,16,56
925,1,7,79,231,42,87,8,45
926,1,7,89,215,33,96,9,34
927,1,7,96,257,46,101,11,32
928,1,10,157,352,84,138,13,42
929,1,10,143,419,74,152,17,56
930,1,8,93,267,45,104,16,30
931,1,8,111,285,53,109,11,36
932,1,12,211,609,108,189,13,88
933,1,8,94,234,51,88,10,30
934,1,8,138,350,73,131,18,48
935,1,9,174,475,86,189,21,61
936,1,7,74,222,30,88,8,29
937,1,11,201,486,99,179,20,89
938,1,11,201,472,105,174,17,66
939,1,6,53,185,27,73,8,26
940,1,8,122,384,65,118,13,54
941,1,12,216,421,135,141,21,71
942,1,9,187,448,104,166,21,67
943,1,9,127,365,60,135,12,69
944,1,8,80,261,25,92,9,43
945,1,8,92,270,43,110,12,28
946,1,8,187,420,53,144,20,63
947,1,10,160,435,92,174,19,78
948,1,9,172,441,96,160,23,71
949,1,8,114,352,60,122,15,40
950,1,10,184,448,86,166,22,62
951,1,7,142,457,57,182,23,76
952,1,8,174,411,73,165,19,48
953,1,12,190,417,110,167,19,63
954,1,10,210,497,109,203,16,76
955,1,8,127,336,52,108,11,56
956,1,9,158,369,70,132,16,45
957,1,9,135,401,62,132,16,56
958,1,8,82,269,56,94,12,46
959,1,9,166,391,92,134,17,56
960,1,7,72,224,31,63,10,43
961,1,8,121,367,62,144,16,51
962,1,9,143,420,57,154,21,67
963,1,8,98,277,42,103,9,37
964,1,11,202,518,90,198,23,77
965,1,7,108,341,41,114,9,60
966,1,7,88,228,45,84,10,32
967,1,11,204,427,111,183,17,57
968,1,9,129,339,70,144,17,55
969,1,8,113,267,57,103,10,30
970,1,11,247,632,127,258,29,106
971,1,9,137,335,70,120,17,44
972,1,8,154,489,66,199,20,65
973,1,6,77,230,28,83,11,22
974,1,2,12,53,7,15,3,8
975,1,8,96,260,49,102,9,42
976,1,8,117,336,44,142,13,46
977,1,7,88,252,31,87,8,42
978,1,8,111,247,41,94,9,20
979,1,10,192,483,94,159,21,75
980,1,10,169,491,81,166,22,76
981,1,8,119,303,60,116,11,38
982,1,8,114,300,56,98,8,33
983,1,8,214,599,74,236,27,84
984,1,8,110,311,52,118,14,43
985,1,9,140,401,85,138,16,49
986,1,11,222,587,101,215,29,56
987,1,8,130,331,62,121,19,50
988,1,8,122,301,59,137,12,46
989,1,9,156,379,95,123,19,53
990,1,8,111,322,48,126,9,36
991,1,6,72,160,31,63,8,19
992,1,5,26,104,17,21,3,12
993,1,9,117,296,51,108,13,40
994,1,9,141,395,75,167,16,66
995,1,4,45,126,11,53,5,15
996,1,7,122,341,66,123,13,55
997,1,10,188,454,76,152,22,55
998,1,9,205,478,120,175,24,65
999,1,12,243,586,135,247,25,92
1000,1,12,324,728,191,256,34,98
1001,1,8,103,333,50,124,18,44
1002,1,8,106,341,52,106,15,30
1003,1,9,158,368,71,155,18,42
1004,1,6,63,168,34,71,6,25
1005,1,9,118,248,45,98,9,27
1006,1,8,178,435,102,153,22,55
1007,1,10,137,368,87,148,17,59
1008,1,10,171,503,67,158,14,70
1009,1,8,147,428,62,185,13,52
1010,1,8,109,265,36,107,6,49
1011,1,8,167,409,82,165,22,56
1012,1,9,147,356,79,119,14,60
1013,1,7,98,338,33,125,15,62
1014,1,8,135,341,62,166,16,39
1015,1,10,156,504,46,204,20,64
1016,1,8,94,273,40,92,14,38
1017,1,8,121,357,54,144,19,55
1018,1,10,234,498,132,190,20,73
1019,1,10,142,375,64,130,15,50
1020,1,8,98,262,26,120,11,42
1021,1,9,165,439,76,152,15,65
1022,1,11,277,612,129,262,27,102
1023,1,8,66,276,24,99,12,38
1024,1,9,148,422,63,144,15,46
1025,1,8,136,332,66,136,13,45
1026,1,10,148,416,65,156,19,61
1027,1,8,122,350,43,125,15,47
1028,1,10,243,559,115,231,25,76
1029,1,10,177,455,96,166,16,73
1030,1,8,69,197,41,73,8,29
1031,1,9,168,459,61,198,23,44
1032,1,8,169,436,91,171,18,64
1033,1,10,199,455,108,140,24,91
1034,1,8,151,448,63,158,12,44
1035,1,8,97,215,54,92,13,35
1036,1,9,152,357,68,130,17,47
1037,1,8,97,241,24,77,7,27
1038,1,11,231,558,98,228,26,94
1039,1,8,127,377,51,140,20,46
1040,1,6,45,140,24,65,7,15
1041,1,6,94,324,29,108,4,37
1042,1,8,142,339,72,120,16,55
1043,1,9,205,569,99,218,20,84
1044,1,7,92,259,38,94,8,32
1045,1,9,121,349,59,130,17,55
1046,1,9,117,332,62,121,12,52
1047,1,11,215,456,114,177,24,65
1048,1,10,180,508,86,207,22,72
1049,1,10,212,567,90,217,21,71
1050,1,11,223,538,127,208,23,92
1051,1,7,107,298,42,112,11,34
1052,1,9,146,393,84,150,17,59
1053,1,9,134,395,63,169,18,63
1054,1,8,96,257,47,99,12,40
1055,1,8,103,368,37,137,13,58
1056,1,6,78,201,36,90,11,27
1057,1,10,204,504,73,160,21,44
1058,1,8,126,360,68,138,16,37
1059,1,8,92,245,35,101,7,32
1060,1,8,97,269,51,108,11,44
1061,1,8,143,393,28,130,13,50
1062,1,10,110,348,57,114,17,45
1063,1,10,160,459,72,186,21,94
1064,1,9,203,451,109,163,16,68
1065,1,7,88,204,32,82,9,37
1066,1,9,176,464,77,188,23,68
1067,1,9,132,344,61,115,16,54
1068,1,9,155,525,56,175,20,71
1069,1,10,200,408,111,147,17,58
1070,1,7,78,259,28,94,8,35
1071,1,8,103,251,43,104,12,35
1072,1,8,119,322,40,141,15,58
1073,1,8,127,354,69,127,14,51
1074,1,8,127,388,56,132,16,53
1075,1,8,120,326,55,124,16,43
1076,1,10,215,510,113,223,23,66
1077,1,8,128,393,53,158,9,49
1078,1,12,297,677,150,260,31,110
1079,1,8,89,295,30,119,9,34
1080,1,8,160,342,57,160,16,56
1081,1,7,90,195,42,65,8,25
1082,1,9,113,327,49,111,11,39
1083,1,7,74,266,27,106,15,42
1084,1,9,134,336,74,118,10,47
1085,1,10,132,341,52,142,12,42
1086,1,8,128,411,59,146,18,44
1087,1,11,222,513,108,196,12,96
1088,1,8,136,404,50,169,18,56
1089,1,8,118,356,54,126,14,51
1090,1,6,70,235,35,78,10,29
1091,1,10,178,544,102,186,26,80
1092,1,10,155,434,68,168,16,74
1093,1,8,99,240,55,92,10,37
1094,1,8,135,270,76,124,12,26
1095,1,8,112,271,47,100,8,37
1096,1,4,28,120,10,31,2,11
1097,1,10,132,401,51,163,18,48
1098,1,9,149,368,53,131,17,70
1099,1,8,98,331,38,114,12,48
1100,1,9,104,280,55,116,11,34
1101,1,8,72,196,41,49,8,29
1102,1,8,108,302,43,105,13,45
1103,1,6,67,175,30,58,4,33
1104,1,10,287,699,140,254,34,102
1105,1,9,147,369,79,138,20,53
1106,1,9,180,476,102,160,20,70
1107,1,4,29,75,19,22,3,6
1108,1,9,148,442,66,172,19,69
1109,1,8,111,272,56,117,12,48
1110,1,8,87,269,40,94,15,36
1111,1,11,202,551,94,201,22,72
1112,1,8,93,299,47,102,12,37
1113,1,10,185,558,86,208,20,91
1114,1,10,155,418,61,148,20,69
1115,1,9,152,344,90,121,16,43
1116,1,8,102,290,41,103,11,37
1117,1,7,115,329,48,87,13,49
1118,1,8,115,350,54,103,14,53
1119,1,9,133,326,81,118,13,47
1120,1,8,124,392,61,151,14,56
1121,1,2,9,27,3,14,0,5
1122,1,10,181,473,99,213,23,72
1123,1,6,82,332,36,102,7,35
1124,1,9,184,409,85,160,19,59
1125,1,8,141,382,62,146,19,45
1126,1,10,124,402,65,149,17,48
1127,1,8,117,294,54,121,14,38
1128,1,8,69,359,33,116,11,50
1129,1,8,137,323,68,136,13,49
1130,1,6,46,231,15,92,8,35
1132,1,8,121,333,62,129,16,53
1133,1,12,201,537,94,201,14,64
1134,1,6,71,210,33,70,9,39
1135,1,11,281,641,154,274,31,91
1136,1,8,109,316,47,139,17,41
1137,1,8,142,371,65,136,14,52
1138,1,8,95,270,46,93,11,36
1139,1,10,228,459,98,185,9,61
1140,1,9,135,339,67,147,15,51
1141,1,6,87,241,30,81,8,25
1142,1,8,128,378,49,157,21,58
1143,1,8,178,387,79,153,21,64
1144,1,11,202,535,81,186,24,66
1145,1,9,129,333,69,128,15,49
1146,1,8,135,392,60,144,15,50
1147,1,9,171,395,89,153,18,56
1148,1,9,153,401,80,149,12,54
1149,1,10,178,401,97,145,19,62
1150,1,8,129,283,70,94,13,41
1151,1,10,161,481,80,164,21,72
1152,1,8,155,383,65,152,15,41
1153,1,9,137,392,68,146,18,59
1154,1,8,75,196,43,65,10,23
1155,1,8,126,331,81,105,13,55
1156,1,10,241,591,126,227,22,83
1157,1,6,94,233,43,85,9,37
1158,1,9,216,573,105,246,29,71
1159,1,12,181,412,96,139,14,64
1160,1,8,143,435,62,172,22,53
1161,1,8,114,329,44,127,15,38
1162,1,8,117,329,58,107,12,39
1163,1,10,250,526,115,200,26,82
1164,1,9,178,371,99,138,14,52
1165,1,8,104,324,48,133,11,47
1166,1,9,148,396,68,154,19,64
1167,1,10,165,441,65,180,19,60
1168,1,8,162,383,46,174,11,63
1169,1,10,187,417,107,150,11,72
1170,1,12,310,640,164,214,23,98
1171,1,12,293,781,134,302,26,98
1172,1,7,84,251,43,102,13,29
1173,1,8,129,336,70,117,13,51
1174,1,10,134,318,64,132,11,59
1175,1,9,223,521,102,175,29,74
1176,1,8,189,433,75,142,19,61
1177,1,6,68,197,28,71,9,28
1178,1,9,162,425,70,170,13,51
1179,1,8,112,365,53,140,13,57
1180,1,8,146,403,62,141,17,84
1181,1,10,131,340,66,134,16,60
1182,1,7,107,259,58,97,9,52
1183,1,8,79,270,24,83,10,30
1184,1,10,139,347,81,116,18,69
1185,1,8,127,304,59,110,12,48
1186,1,9,150,432,75,165,11,42
1187,1,10,151,354,84,138,15,50
1188,1,8,159,413,70,163,17,57
1189,1,9,114,296,58,114,14,44
1190,1,9,152,476,65,174,23,64
1191,1,8,168,436,62,174,19,68
1192,1,8,113,350,44,147,14,54
1193,1,10,196,503,110,181,27,70
1194,1,10,187,422,82,157,19,56
1195,1,11,172,396,94,143,16,60
1196,1,8,101,298,37,123,13,37
1197,1,8,154,511,71,180,19,65
1198,1,7,76,210,35,89,7,27
1199,1,8,116,292,55,117,9,46
1200,1,9,195,510,80,199,16,80
1201,1,12,223,460,124,163,21,77
1202,1,8,110,397,49,145,22,53
1203,1,8,134,397,59,140,21,62
1204,1,9,180,470,87,195,14,73
1205,1,8,133,325,59,120,14,38
1206,1,11,211,445,118,173,25,92
1207,1,8,189,449,98,158,18,60
1208,1,7,50,241,26,63,8,32
1209,1,8,126,310,56,127,16,49
1210,1,8,149,417,61,165,14,61
1211,1,9,161,408,87,145,18,63
1212,1,9,180,426,72,188,21,69
1213,1,8,153,363,97,156,16,53
1214,1,10,189,481,108,181,20,60
1215,1,8,152,471,47,145,13,65
1216,1,9,133,351,66,145,17,41
1217,1,4,24,100,12,37,5,6
1218,1,9,181,469,84,191,17,69
1219,1,8,109,327,48,120,15,44
1220,1,10,175,436,100,173,20,64
1221,1,10,194,507,99,202,24,85
1222,1,6,68,170,27,66,10,28
1223,1,9,175,434,84,156,14,56
1224,1,9,163,463,69,184,18,61
1225,1,8,114,376,55,133,20,52
1226,1,8,170,442,84,159,25,56
1227,1,8,69,176,35,62,7,35
1228,1,8,85,254,41,89,8,39
1229,1,8,149,435,66,160,18,38
1230,1,10,156,478,74,192,22,65
1231,1,6,62,174,24,77,8,16
1232,1,10,162,359,71,142,14,46
1233,1,9,205,462,102,191,19,48
1234,1,8,145,418,69,165,21,56
1236,1,10,133,331,70,125,16,64
1237,1,11,222,509,98,197,23,76
1238,1,10,133,317,69,111,15,45
1239,1,11,174,521,79,180,20,66
1240,1,10,161,437,76,150,21,52
1241,1,9,109,346,45,124,17,51
1242,1,8,81,260,42,105,12,29
1243,1,9,107,311,39,100,12,47
1244,1,8,186,531,62,189,20,72
1245,1,10,147,375,70,121,16,47
1246,1,7,120,293,52,101,12,50
1247,1,8,86,234,37,90,11,35
1248,1,8,164,396,56,167,20,51
1249,1,10,223,641,92,234,27,90
1250,1,12,315,766,163,270,32,136
1251,1,8,141,446,62,144,21,66
1252,1,11,141,395,76,142,14,57
1253,1,4,34,94,20,14,1,13
1254,1,8,141,384,60,139,18,58
1255,1,11,217,592,107,204,25,98
1256,1,8,140,417,63,162,17,56
1257,1,9,159,470,75,178,24,52
1258,1,12,184,500,98,196,21,82
1259,1,10,139,385,66,176,14,43
1260,1,8,125,303,49,110,16,66
1261,1,9,159,385,42,147,17,54
1262,1,8,138,395,43,156,18,57
1263,1,9,125,355,45,155,18,44
1264,1,9,159,357,68,144,17,45
1265,1,10,144,378,66,144,14,63
1266,1,8,102,302,40,106,14,39
1267,1,8,124,332,66,133,15,38
1268,1,8,115,310,52,116,12,32
1269,1,11,183,408,106,159,16,47
1270,1,10,106,273,50,93,11,37
1271,1,8,134,313,61,117,15,51
1272,1,9,130,403,62,141,20,64
1273,1,10,155,451,74,171,17,74
1274,1,6,46,139,20,49,7,20
1275,1,7,121,367,56,153,16,54
1276,1,8,98,320,46,121,14,44
1277,1,7,113,255,55,104,10,40
1278,1,8,81,259,39,92,9,25
1279,1,9,136,347,72,110,16,72
1280,1,6,74,237,43,83,11,37
1281,1,8,103,256,48,95,11,37
1282,1,10,194,483,96,189,22,70
1283,1,10,143,350,66,138,15,62
1284,1,8,143,384,71,142,16,62
1285,1,8,103,291,44,115,8,46
1286,1,8,78,203,45,71,11,41
1287,1,10,144,367,69,149,15,60
1288,1,10,193,523,104,175,22,78
1289,1,7,95,279,42,102,13,49
1290,1,8,153,350,62,142,17,44
1291,1,8,104,311,43,113,13,48
1292,1,8,105,319,48,124,16,45
1293,1,7,91,258,37,107,7,43
1294,1,9,185,547,76,192,24,78
1295,1,4,29,76,15,33,2,10
1296,1,9,169,461,78,183,12,80
1297,1,8,118,269,58,98,15,40
1298,1,7,91,248,35,90,13,36
1299,1,11,205,493,93,202,20,77
1300,1,7,112,338,59,121,13,37
1301,1,8,125,281,61,112,12,41
1302,1,10,138,372,69,128,18,37
1303,1,7,102,321,64,96,14,39
1304,1,11,240,487,133,204,23,61
1305,1,11,171,442,76,171,19,79
1306,1,8,147,373,77,133,18,62
1307,1,9,132,368,75,120,16,56
1308,1,9,139,389,50,170,19,48
1309,1,8,141,495,60,169,16,76
1310,1,7,103,292,46,99,9,43
1311,1,10,173,397,82,162,18,57
1312,1,9,143,397,69,152,22,68
1313,1,8,104,291,47,123,11,53
1314,1,10,238,574,126,218,23,82
1315,1,9,236,575,117,212,23,91
1316,1,9,122,314,69,128,14,35
1317,1,8,133,382,61,138,11,49
1318,1,8,114,385,48,157,19,56
1319,1,9,143,428,62,145,20,56
1320,1,11,235,605,114,236,29,87
1321,1,9,241,583,117,230,19,53
1322,1,9,121,348,60,133,13,55
1323,1,8,101,279,48,125,10,57
1324,1,8,140,381,62,167,17,51
1325,1,10,209,523,103,207,20,68
1326,1,8,128,409,54,115,20,41
1327,1,11,192,523,103,203,22,75
1328,1,8,149,449,68,159,20,52
1329,1,7,129,269,55,106,15,44
1330,1,8,152,436,67,170,11,64
1331,1,9,227,578,117,212,30,90
1332,1,9,135,376,78,129,16,61
1333,1,8,135,349,45,110,15,41
1334,1,8,76,230,33,72,11,25
1335,1,7,76,196,40,71,7,27
1336,1,10,211,602,104,217,27,89
1337,1,8,54,172,23,59,6,28
1338,1,9,231,541,102,212,24,69
1339,1,8,129,339,55,111,8,36
1340,1,8,133,330,66,131,15,38
1341,1,10,215,531,121,189,22,73
1342,1,8,122,316,49,112,10,45
1343,1,8,143,320,74,136,17,36
1344,1,8,140,357,58,139,15,52
1345,1,8,170,395,92,139,19,65
1346,1,8,101,281,43,115,9,34
1347,1,8,85,222,44,77,10,34
1348,1,7,64,195,29,65,8,29
1349,1,11,183,471,97,170,19,76
1350,1,10,192,496,92,200,22,65
1351,1,9,135,363,57,139,15,54
1352,1,8,156,331,82,142,15,39
1353,1,10,159,406,75,145,13,78
1354,1,8,110,260,64,90,11,45
1355,1,8,129,381,65,138,16,50
1356,1,8,107,275,43,103,12,50
1357,1,8,153,390,67,149,18,51
1358,1,11,194,473,94,192,12,74
1359,1,11,208,449,82,181,22,69
1360,1,8,172,365,89,145,13,66
1361,1,10,197,452,104,183,22,65
1362,1,9,183,412,100,171,21,66
1363,1,8,148,388,74,150,14,48
1364,1,9,182,440,83,185,16,51
1365,1,8,90,293,41,124,13,30
1366,1,8,123,359,57,137,14,50
1367,1,6,42,99,13,31,5,17
1368,1,7,110,272,53,103,8,42
1369,1,9,147,418,66,144,20,65
1370,1,9,166,378,90,111,16,58
1371,1,12,217,526,109,178,25,71
1372,1,8,129,338,56,132,16,39
1373,1,8,127,318,69,111,15,35
1374,1,10,144,373,70,140,20,63
1375,1,10,166,448,67,179,19,60
1376,1,8,85,250,48,95,10,36
1377,1,8,74,242,40,91,10,40
1378,1,9,162,553,69,196,26,59
1379,1,10,167,385,96,158,14,56
1380,1,12,193,505,113,184,20,78
1381,1,8,95,254,40,86,11,30
1382,1,10,178,419,82,145,14,92
1383,1,9,162,436,74,158,17,61
1384,1,10,153,380,67,141,20,56
1385,1,9,225,465,116,207,21,73
1386,1,9,135,315,70,127,17,58
1387,1,7,121,291,59,115,13,49
1388,1,8,117,325,66,139,15,47
1389,1,8,198,505,99,196,20,74
1390,1,8,107,356,48,124,16,58
1391,1,8,127,340,53,138,18,51
1392,1,5,132,376,64,130,18,46
1393,1,11,256,601,126,221,24,83
1394,1,6,92,237,49,84,7,41
1395,1,9,159,375,69,155,18,60
1396,1,9,123,264,54,82,11,45
1397,1,7,59,232,24,69,10,35
1398,1,9,146,446,66,162,22,73
1399,1,8,146,430,74,182,19,58
1400,1,9,129,399,63,148,17,51
1401,1,10,164,512,76,195,27,77
1402,1,9,105,262,44,109,11,34
1403,1,11,124,349,54,115,15,53
1404,1,10,215,512,109,209,23,101
1405,1,9,151,387,65,140,15,44
1406,1,9,169,402,84,156,13,75
1407,1,10,125,316,45,130,14,32
1408,1,8,148,324,76,128,14,37
1409,1,9,129,338,69,145,12,56
1410,1,7,108,236,54,82,13,36
1411,1,11,176,523,88,207,25,74
1412,1,10,158,388,68,142,20,43
1413,1,9,122,376,60,144,19,48
1414,1,8,98,256,42,102,11,34
1415,1,12,285,608,155,249,24,107
1416,1,8,89,238,41,76,7,39
1417,1,10,198,424,106,171,21,64
1418,1,8,110,392,47,139,17,53
1419,1,10,180,401,102,139,16,56
1420,1,8,126,346,53,139,18,36
1421,1,6,72,177,34,76,9,35
1422,1,8,179,579,94,208,25,85
1423,1,8,122,392,43,163,18,43
1424,1,10,180,438,92,163,22,70
1425,1,8,91,251,50,90,12,36
1426,1,10,130,362,62,147,8,55
1427,1,11,203,496,107,170,20,91
1428,1,6,68,181,32,61,9,28
1429,1,7,73,225,37,78,10,24
1430,1,8,97,249,52,78,13,44
1431,1,6,73,144,34,66,8,24
1432,1,8,130,386,59,142,17,57
1433,1,8,159,441,73,216,15,50
1434,1,9,143,411,81,132,22,49
1435,1,10,172,428,78,176,21,52
1436,1,8,126,367,77,143,16,55
1437,1,8,99,251,40,82,11,36
1438,1,9,127,338,59,127,16,39
1439,1,10,151,425,87,167,21,57
1440,1,10,213,541,108,192,26,96
1441,1,8,99,256,39,90,13,37
1442,1,6,53,188,27,61,5,20
1443,1,12,288,588,184,211,29,103
1444,1,10,133,324,77,126,17,63
1445,1,8,110,319,63,125,16,64
1446,1,10,148,400,79,160,18,58
1447,1,12,243,529,140,196,19,84
1448,1,9,120,327,67,118,16,47
1449,1,9,174,395,89,157,16,63
1450,1,10,162,381,73,149,17,74
1451,1,9,180,430,77,181,18,52
1452,1,12,247,526,130,211,24,67
1453,1,9,162,426,67,161,21,55
1454,1,11,217,490,121,188,19,76
1455,1,8,116,329,49,139,15,52
1456,1,10,235,638,111,222,30,92
1457,1,7,90,231,43,94,12,37
1458,1,9,155,311,94,120,12,59
1459,1,8,118,347,60,94,15,45
1460,1,10,168,414,79,165,21,58
1461,1,6,78,199,35,82,10,25
1462,1,7,54,119,29,45,5,16
1463,1,8,57,194,29,68,10,18
1464,1,10,264,534,109,161,10,73
1465,1,8,115,301,71,87,13,45
1466,1,8,76,225,43,79,6,38
1467,1,10,184,416,103,154,19,86
1468,1,9,131,306,69,113,10,43
1469,1,8,196,500,98,172,19,76
1470,1,10,179,413,94,157,22,66
1471,1,8,112,339,55,141,17,41
1472,1,8,94,258,52,93,10,39
1473,1,6,61,200,12,73,6,33
1474,1,4,36,86,19,27,4,12
1475,1,8,137,346,76,117,16,67
1476,1,9,135,351,65,165,19,42
1477,1,6,57,229,23,66,5,32
1478,1,9,141,347,53,147,17,45
1479,1,7,83,276,34,103,10,22
1480,1,9,139,396,53,154,14,61
1481,1,7,74,245,42,79,11,41
1482,1,7,77,216,30,94,9,25
1483,1,6,43,129,18,46,7,18
1484,1,9,143,389,61,164,16,52
1485,1,9,110,308,48,106,10,43
1486,1,8,89,312,39,111,14,33
1487,1,8,98,321,39,123,13,38
1488,1,8,159,384,77,159,14,48
1489,1,9,149,464,64,167,25,57
1490,1,6,59,158,31,61,8,21
1491,1,11,284,595,169,216,12,91
1492,1,8,57,150,20,70,7,25
1493,1,11,171,445,98,169,22,60
1494,1,10,181,453,91,172,21,56
1495,1,8,127,316,48,128,8,59
1496,1,6,44,127,20,41,5,15
1497,1,9,137,377,65,131,13,51
1498,1,8,149,435,63,169,13,53
1499,1,10,155,400,72,182,13,58
1500,1,8,140,367,73,147,16,63
1501,1,8,93,295,46,93,11,46
1502,1,10,195,495,97,159,27,72
1503,1,9,138,384,60,143,19,52
1504,1,8,114,326,55,119,13,33
1505,1,9,158,411,74,161,20,53
1506,1,8,94,262,37,89,10,35
1507,1,9,74,228,38,81,8,49
1508,1,8,69,198,26,76,7,26
1509,1,8,146,487,49,185,8,61
1510,1,8,136,343,79,121,15,67
1511,1,7,85,277,29,105,12,41
1512,1,8,126,286,55,87,14,38
1513,1,5,45,103,26,33,5,16
1514,1,8,119,352,72,129,16,55
1515,1,10,203,513,76,224,27,83
1516,1,8,142,304,75,107,12,47
1517,1,8,116,319,46,149,14,44
1518,1,10,172,434,94,169,21,77
1519,1,8,92,318,20,94,9,32
1520,1,9,137,327,61,126,13,52
1521,1,8,105,271,60,110,16,34
1522,1,10,215,495,114,187,24,80
1523,1,8,64,264,27,88,4,31
1524,1,6,49,140,21,53,5,20
