id,set,human_score,char_4,word_count
1366,1,8,123,359
1367,1,6,42,99
1368,1,7,110,272
1369,1,9,147,418
1370,1,9,166,378
1371,1,12,217,526
1372,1,8,129,338
1373,1,8,127,318
1374,1,10,144,373
1375,1,10,166,448
1376,1,8,85,250
1377,1,8,74,242
1378,1,9,162,553
1379,1,10,167,385
1380,1,12,193,505
1381,1,8,95,254
1382,1,10,178,419
1383,1,9,162,436
1384,1,10,153,380
1385,1,9,225,465
1386,1,9,135,315
1387,1,7,121,291
1388,1,8,117,325
1389,1,8,198,505
1390,1,8,107,356
1391,1,8,127,340
1392,1,5,132,376
1393,1,11,256,601
1394,1,6,92,237
1395,1,9,159,375
1396,1,9,123,264
1397,1,7,59,232
1398,1,9,146,446
1399,1,8,146,430
1400,1,9,129,399
1401,1,10,164,512
1402,1,9,105,262
1403,1,11,124,349
1404,1,10,215,512
1405,1,9,151,387
1406,1,9,169,402
1407,1,10,125,316
1408,1,8,148,324
1409,1,9,129,338
1410,1,7,108,236
1411,1,11,176,523
1412,1,10,158,388
1413,1,9,122,376
1414,1,8,98,256
1415,1,12,285,608
1416,1,8,89,238
1417,1,10,198,424
1418,1,8,110,392
1419,1,10,180,401
1420,1,8,126,346
1421,1,6,72,177
1422,1,8,179,579
1423,1,8,122,392
1424,1,10,180,438
1425,1,8,91,251
1426,1,10,130,362
1427,1,11,203,496
1428,1,6,68,181
1429,1,7,73,225
1430,1,8,97,249
1431,1,6,73,144
1432,1,8,130,386
1433,1,8,159,441
1434,1,9,143,411
1435,1,10,172,428
1436,1,8,126,367
1437,1,8,99,251
1438,1,9,127,338
1439,1,10,151,425
1440,1,10,213,541
1441,1,8,99,256
1442,1,6,53,188
1443,1,12,288,588
1444,1,10,133,324
1445,1,8,110,319
1446,1,10,148,400
1447,1,12,243,529
1448,1,9,120,327
1449,1,9,174,395
1450,1,10,162,381
1451,1,9,180,430
1452,1,12,247,526
1453,1,9,162,426
1454,1,11,217,490
1455,1,8,116,329
1456,1,10,235,638
1457,1,7,90,231
1458,1,9,155,311
1459,1,8,118,347
1460,1,10,168,414
1461,1,6,78,199
1462,1,7,54,119
1463,1,8,57,194
1464,1,10,264,534
1465,1,8,115,301
1466,1,8,76,225
1467,1,10,184,416
1468,1,9,131,306
1469,1,8,196,500
1470,1,10,179,413
1471,1,8,112,339
1472,1,8,94,258
1473,1,6,61,200
1474,1,4,36,86
1475,1,8,137,346
1476,1,9,135,351
1477,1,6,57,229
1478,1,9,141,347
1479,1,7,83,276
1480,1,9,139,396
1481,1,7,74,245
1482,1,7,77,216
1483,1,6,43,129
1484,1,9,143,389
1485,1,9,110,308
1486,1,8,89,312
1487,1,8,98,321
1488,1,8,159,384
1489,1,9,149,464
1490,1,6,59,158
1491,1,11,284,595
1492,1,8,57,150
1493,1,11,171,445
1494,1,10,181,453
1495,1,8,127,316
1496,1,6,44,127
1497,1,9,137,377
1498,1,8,149,435
1499,1,10,155,400
1500,1,8,140,367
1501,1,8,93,295
1502,1,10,195,495
1503,1,9,138,384
1504,1,8,114,326
1505,1,9,158,411
1506,1,8,94,262
1507,1,9,74,228
1508,1,8,69,198
1509,1,8,146,487
1510,1,8,136,343
1511,1,7,85,277
1512,1,8,126,286
1513,1,5,45,103
1514,1,8,119,352
1515,1,10,203,513
1516,1,8,142,304
1517,1,8,116,319
1518,1,10,172,434
1519,1,8,92,318
1520,1,9,137,327
1521,1,8,105,271
1522,1,10,215,495
1523,1,8,64,264
1524,1,6,49,140
1525,1,8,99,264
1526,1,10,167,416
1527,1,10,151,316
1528,1,6,53,125
1529,1,8,144,332
1530,1,8,112,340
1531,1,8,100,306
1532,1,6,91,251
1533,1,6,55,183
1534,1,9,115,439
1535,1,6,84,248
1536,1,4,47,127
1537,1,8,101,321
1538,1,9,120,344
1539,1,9,124,322
1540,1,8,105,322
1541,1,8,109,287
1542,1,10,190,472
1543,1,8,91,261
1544,1,10,169,466
1545,1,8,91,239
1546,1,10,158,420
1547,1,7,94,206
1548,1,8,104,250
1549,1,6,61,137
1550,1,8,120,359
1551,1,9,226,579
1552,1,6,85,279
1553,1,7,156,388
1554,1,8,144,374
1555,1,2,21,50
1556,1,8,118,323
1557,1,8,145,396
1558,1,8,146,367
1559,1,7,67,169
1560,1,9,162,451
1561,1,9,143,397
1562,1,4,42,97
1563,1,6,47,168
1564,1,8,99,286
1565,1,8,101,415
1566,1,8,119,299
1567,1,11,185,379
1568,1,7,92,219
1569,1,5,56,140
1570,1,11,175,532
1571,1,7,106,306
1572,1,8,141,373
1573,1,10,209,546
1574,1,8,211,529
1575,1,9,164,431
1576,1,8,104,287
1577,1,8,97,233
1578,1,9,110,288
1579,1,8,84,249
1580,1,8,81,270
1581,1,11,228,612
1582,1,10,174,419
1583,1,8,101,311
1584,1,9,103,312
1585,1,9,223,531
1586,1,7,113,248
1587,1,10,171,446
1588,1,10,267,512
1589,1,10,153,420
1590,1,11,206,473
1591,1,9,199,534
1592,1,2,8,32
1593,1,10,156,430
1594,1,8,110,338
1595,1,8,115,390
1596,1,9,137,389
1597,1,11,261,589
1598,1,10,203,550
1599,1,9,106,337
1600,1,8,111,331
1601,1,8,124,308
1602,1,10,185,472
1603,1,8,123,326
1604,1,8,100,263
1605,1,8,80,248
1606,1,9,139,379
1607,1,9,161,423
1608,1,8,96,340
1609,1,9,144,413
1610,1,11,288,708
1611,1,8,119,388
1612,1,8,106,241
1613,1,9,143,337
1614,1,9,130,360
1615,1,9,147,376
1616,1,9,211,422
1617,1,8,137,341
1618,1,8,67,211
1619,1,9,145,430
1620,1,7,101,279
1621,1,10,161,398
1622,1,10,262,742
1623,1,9,144,444
1624,1,8,115,373
1625,1,8,112,316
1626,1,8,192,427
1627,1,8,109,275
1628,1,10,181,474
1629,1,10,142,508
1630,1,10,198,508
1631,1,8,100,340
1632,1,8,129,425
1633,1,8,98,224
1634,1,8,119,343
1635,1,10,115,289
1636,1,10,218,510
1637,1,8,111,302
1638,1,8,105,284
1639,1,10,136,414
1640,1,8,94,299
1641,1,8,81,276
1642,1,8,119,298
1643,1,11,178,462
1644,1,8,130,339
1645,1,11,260,515
1646,1,8,85,301
1647,1,6,76,180
1648,1,11,176,414
1649,1,9,143,337
1650,1,8,112,365
1651,1,9,158,393
1652,1,8,95,218
1653,1,8,91,271
1654,1,9,197,454
1655,1,8,98,243
1656,1,8,91,257
1657,1,8,110,303
1658,1,9,150,382
1659,1,9,142,442
1660,1,8,126,343
1661,1,10,159,453
1662,1,8,139,370
1663,1,9,140,341
1664,1,8,115,379
1665,1,9,189,444
1666,1,9,150,481
1667,1,10,151,358
1668,1,9,141,459
1669,1,10,248,591
1670,1,9,122,395
1671,1,11,245,592
1672,1,6,82,195
1673,1,5,37,93
1675,1,11,194,551
1676,1,8,79,303
1677,1,10,164,470
1678,1,8,150,354
1679,1,8,124,314
1680,1,8,110,403
1681,1,6,49,162
1682,1,8,136,333
1683,1,7,100,227
1684,1,8,124,312
1685,1,8,151,379
1686,1,5,41,117
1687,1,10,240,672
1688,1,8,152,414
1689,1,7,88,194
1690,1,9,147,368
1691,1,11,211,503
1692,1,9,155,388
1693,1,10,172,477
1694,1,10,171,488
1695,1,9,159,437
1696,1,9,152,369
1697,1,8,116,353
1698,1,8,176,455
1699,1,8,123,321
1700,1,9,156,425
1701,1,8,106,301
1702,1,8,74,209
1703,1,11,210,513
1704,1,8,116,346
1705,1,12,176,445
1706,1,6,95,207
1707,1,7,68,239
1708,1,7,71,198
1709,1,8,106,381
1710,1,9,165,454
1711,1,6,67,221
1712,1,9,168,427
1713,1,8,134,359
1714,1,6,69,259
1715,1,10,227,538
1716,1,7,86,290
1717,1,8,180,427
1718,1,9,119,325
1719,1,8,173,392
1720,1,11,171,444
1721,1,9,147,437
1722,1,9,144,388
1723,1,9,144,462
1724,1,10,172,450
1725,1,9,209,413
1726,1,9,176,427
1727,1,10,150,429
1728,1,9,202,484
1729,1,8,134,336
1730,1,10,170,382
1731,1,9,112,318
1732,1,8,110,336
1733,1,8,107,235
1734,1,9,157,464
1735,1,7,81,259
1736,1,11,286,718
1737,1,8,86,257
1738,1,7,125,332
1739,1,10,206,504
1740,1,8,133,382
1741,1,8,118,320
1742,1,6,89,215
1743,1,9,148,434
1744,1,11,178,491
1745,1,10,186,407
1746,1,10,113,349
1747,1,8,114,369
1748,1,9,117,324
1749,1,6,53,118
1750,1,8,105,300
1751,1,8,143,357
1752,1,9,181,473
1753,1,8,77,189
1754,1,10,331,760
1755,1,8,149,354
1756,1,10,176,409
1757,1,8,86,240
1758,1,10,213,517
1759,1,10,147,328
1760,1,12,209,550
1761,1,8,135,355
1762,1,8,118,337
1763,1,12,253,475
1764,1,8,129,405
1765,1,5,40,100
1766,1,8,148,359
1767,1,9,162,413
1768,1,8,189,471
1769,1,9,116,286
1770,1,10,154,344
1771,1,8,115,372
1772,1,10,231,500
1773,1,8,109,320
1774,1,10,191,403
1775,1,9,130,368
1776,1,9,149,390
1777,1,11,211,604
1778,1,5,52,116
1779,1,10,155,438
1780,1,9,198,463
1781,1,10,147,454
1782,1,8,130,330
1783,1,8,164,499
1784,1,7,72,200
1785,1,8,132,291
1786,1,2,3,15
1787,1,7,62,214
