id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2
12431,5,2,26,80,8,34,2,10,10,8
12432,5,3,41,102,27,44,5,16,8,9
12433,5,2,30,67,11,24,3,12,7,7
12434,5,2,30,90,18,35,3,16,12,7
12435,5,0,7,19,1,7,1,2,1,2
12436,5,2,43,104,21,41,4,16,7,15
12437,5,2,39,111,16,42,4,12,12,10
12438,5,2,42,103,23,43,5,12,15,5
12439,5,3,65,168,28,67,7,31,18,23
12440,5,4,73,170,35,68,9,32,25,14
12441,5,2,16,71,5,24,1,14,5,6
12442,5,2,32,87,19,35,3,11,16,10
12443,5,1,13,38,5,8,1,5,7,7
12444,5,3,44,117,22,39,7,18,12,13
12445,5,1,29,94,10,39,4,10,8,4
12446,5,4,73,195,48,66,9,38,20,20
12447,5,4,86,219,38,91,8,28,24,21
12448,5,4,75,170,31,73,10,35,22,22
12449,5,3,60,149,24,68,8,30,15,16
12450,5,3,41,115,19,52,5,21,14,17
12451,5,1,16,57,11,19,3,7,5,4
12452,5,2,59,154,31,53,7,25,24,18
12453,5,1,46,119,15,60,7,9,11,11
12454,5,4,83,208,35,81,8,34,23,25
12455,5,2,19,65,9,24,2,15,10,8
12456,5,2,40,89,17,34,4,12,10,6
12457,5,3,45,137,26,52,6,26,17,15
12458,5,3,40,104,21,36,5,17,9,14
12459,5,3,51,137,31,42,6,21,20,8
12460,5,2,38,112,14,37,5,11,14,13
12461,5,1,14,39,4,12,1,7,5,2
12462,5,4,79,183,41,70,8,30,27,19
12463,5,2,50,130,23,50,6,27,12,22
12464,5,2,27,86,8,35,5,11,9,7
12465,5,1,16,43,8,14,2,6,9,4
12466,5,3,65,135,31,50,6,22,11,13
12467,5,3,40,98,20,32,5,25,13,16
12468,5,3,63,163,39,55,6,22,22,18
12469,5,1,12,36,5,13,2,5,7,4
12470,5,4,96,213,56,89,9,29,23,18
12471,5,2,35,95,12,40,6,13,11,19
12472,5,1,61,147,28,50,7,17,16,13
12473,5,2,38,103,12,41,4,18,8,9
12474,5,2,17,50,9,21,2,10,4,6
12475,5,1,12,32,4,7,2,5,3,5
12476,5,2,40,99,17,34,5,14,18,16
12477,5,2,41,113,21,44,4,27,15,9
12478,5,4,97,217,40,87,9,38,27,32
12479,5,4,70,171,39,70,7,28,25,21
12480,5,1,39,130,18,53,6,18,18,13
12481,5,3,57,139,33,43,7,28,17,18
12482,5,4,87,215,48,76,10,47,28,23
12483,5,3,69,175,29,70,9,41,20,29
12484,5,2,55,153,21,58,6,21,10,12
12485,5,2,46,133,15,44,6,22,17,14
12486,5,1,33,81,11,25,4,9,13,6
12487,5,2,60,141,18,65,8,22,14,16
12488,5,2,28,66,15,28,3,13,5,6
12489,5,4,58,189,27,78,10,22,16,15
12490,5,2,37,105,16,53,5,21,15,15
12491,5,2,33,77,21,38,5,13,12,10
12492,5,2,32,98,16,32,5,18,16,11
12493,5,2,50,128,23,50,7,27,20,16
12494,5,3,51,123,23,42,7,20,16,15
12495,5,2,48,149,17,55,9,22,13,13
12496,5,1,15,45,7,18,2,7,6,7
12497,5,4,68,167,26,72,7,27,18,16
12498,5,4,135,292,70,112,14,56,23,31
12499,5,2,28,70,16,24,3,19,7,10
12500,5,3,51,126,26,46,7,23,15,21
12501,5,4,77,185,44,68,8,32,27,17
12502,5,2,22,56,11,18,2,10,4,7
12503,5,2,57,136,29,49,7,20,15,14
12504,5,2,48,128,26,49,6,20,21,24
12505,5,4,82,212,34,89,9,46,22,32
12506,5,1,7,17,1,5,1,4,1,2
12507,5,2,47,101,21,46,6,9,18,7
12508,5,2,47,129,17,43,4,21,13,13
12509,5,3,64,148,38,58,8,26,16,11
12510,5,2,35,100,18,44,3,11,8,12
12511,5,2,45,117,19,55,5,16,15,9
12512,5,3,59,150,31,55,7,31,22,20
12513,5,4,100,242,50,88,11,45,32,23
12514,5,4,70,162,30,60,7,31,20,16
12515,5,2,38,90,16,38,4,19,12,15
12516,5,4,90,193,49,73,9,34,24,15
12517,5,4,59,169,24,70,8,20,15,14
12518,5,3,32,107,14,43,5,16,15,16
12519,5,2,34,89,16,38,3,18,10,11
12520,5,3,74,180,21,64,8,26,23,18
12521,5,1,3,9,0,2,0,2,1,2
12522,5,3,61,169,36,61,5,26,19,10
12523,5,3,55,131,24,54,5,23,16,20
12524,5,2,20,76,9,25,3,14,7,12
12525,5,3,56,151,22,58,9,29,21,15
12526,5,0,6,22,0,10,1,7,1,3
12527,5,1,20,65,10,20,4,10,8,7
12528,5,2,35,85,14,30,4,16,11,8
12529,5,4,99,259,46,117,14,44,33,35
12530,5,4,102,234,54,97,10,28,27,18
12531,5,4,100,244,46,85,13,51,31,33
12532,5,3,40,112,19,42,5,18,10,11
12533,5,2,31,82,16,28,2,17,8,11
12534,5,2,38,103,16,49,5,18,12,16
12535,5,4,69,178,39,70,8,30,22,24
12536,5,3,67,141,40,52,6,27,18,17
12537,5,3,70,159,43,60,5,35,27,18
12538,5,4,95,212,41,83,9,37,26,29
12539,5,2,31,79,16,27,3,12,10,12
12540,5,2,33,91,18,29,3,19,14,10
12541,5,2,44,105,16,52,5,23,10,11
12542,5,1,19,43,7,9,2,10,5,6
12543,5,2,38,101,12,28,3,24,16,18
12544,5,3,46,137,19,63,8,14,16,11
12545,5,3,36,137,13,49,4,19,19,13
12546,5,1,28,93,13,41,4,23,11,17
12547,5,1,28,61,15,29,3,9,7,4
12548,5,2,38,84,12,31,3,14,6,11
12549,5,2,48,139,13,50,6,19,14,13
12550,5,2,39,92,28,37,5,17,14,8
12551,5,2,27,85,10,27,4,14,13,9
12552,5,1,12,35,1,8,2,7,3,3
12553,5,4,90,218,37,94,10,41,23,26
12554,5,1,28,89,16,36,2,15,10,11
12555,5,3,69,184,36,70,8,31,27,21
12556,5,3,69,140,27,34,7,22,19,21
12557,5,3,53,144,23,50,8,28,18,15
12558,5,1,21,62,7,21,2,15,6,5
12559,5,1,17,70,5,22,3,10,10,8
12560,5,2,43,113,34,41,5,19,17,15
12561,5,1,24,45,14,13,2,9,2,6
12562,5,1,19,45,7,25,2,8,6,3
12563,5,2,18,39,6,19,1,6,5,4
12564,5,3,81,190,35,69,5,33,22,18
12565,5,2,67,162,28,70,5,23,16,10
12566,5,1,20,72,7,28,3,13,7,11
12567,5,2,36,104,15,43,4,22,16,12
12568,5,2,33,72,12,25,5,12,11,9
12569,5,2,48,114,21,49,6,14,12,11
12570,5,2,52,121,17,45,5,19,15,11
12571,5,2,56,179,22,70,9,25,20,27
12572,5,1,11,33,3,14,1,6,4,3
12573,5,3,73,194,39,75,11,43,25,33
12574,5,4,96,183,47,85,8,28,20,12
12575,5,2,44,126,22,48,4,21,14,20
12576,5,3,84,203,36,83,10,28,21,13
12577,5,1,36,80,16,38,4,14,10,9
12578,5,1,22,49,2,14,1,8,3,5
12579,5,3,56,139,26,45,5,17,18,14
12580,5,1,59,143,24,57,5,30,16,26
12581,5,4,139,278,77,113,12,44,39,30
12582,5,2,56,152,28,57,6,20,14,17
12583,5,3,59,175,27,67,1,26,32,25
12584,5,3,51,152,18,49,5,23,17,17
12585,5,2,21,70,5,28,2,9,7,11
12586,5,2,58,136,27,52,6,26,17,18
12587,5,3,45,104,22,35,5,21,15,11
12588,5,1,82,198,41,66,9,35,32,27
12589,5,3,37,120,15,42,3,22,19,12
12590,5,3,59,133,28,50,5,24,13,17
12591,5,2,80,227,32,83,1,36,24,19
12592,5,1,19,59,7,32,2,7,5,9
12593,5,1,19,61,12,15,1,8,3,9
12594,5,3,68,153,24,60,3,31,22,20
12595,5,1,29,68,14,24,2,9,8,4
12596,5,2,56,143,31,63,7,32,24,19
12597,5,3,47,143,19,57,5,27,21,12
12598,5,1,20,50,8,18,3,8,5,5
12599,5,2,27,69,15,22,3,20,10,10
12600,5,2,44,127,21,56,6,19,14,15
12601,5,1,24,78,10,26,4,15,15,17
12602,5,1,25,77,8,26,4,9,10,7
12603,5,1,19,49,10,15,2,12,6,6
12604,5,1,16,44,9,17,2,7,4,3
12605,5,3,74,161,33,57,8,24,23,18
12606,5,1,18,56,6,17,2,7,7,6
12607,5,3,32,89,18,43,4,7,11,5
12608,5,4,114,279,45,105,11,39,31,28
12609,5,4,107,254,48,96,12,47,25,36
12610,5,2,47,115,24,47,6,24,15,17
12611,5,2,37,112,16,43,6,12,12,10
12612,5,3,89,196,38,74,10,41,28,28
12613,5,3,69,189,20,72,9,26,19,21
12614,5,2,29,115,9,39,4,27,17,22
12615,5,2,31,79,16,33,4,11,8,8
12616,5,2,36,109,15,46,5,22,12,16
12617,5,2,41,114,15,43,3,17,18,11
12618,5,3,66,151,40,59,8,17,16,11
12619,5,4,73,183,30,64,10,21,14,14
12620,5,4,91,212,45,79,10,42,27,29
12621,5,1,28,68,5,13,1,10,8,10
12622,5,3,56,133,18,55,7,28,17,18
12623,5,2,38,88,19,36,4,14,14,5
12624,5,2,43,110,21,44,5,27,12,15
12625,5,1,35,94,12,36,3,10,6,7
12626,5,3,55,139,34,47,6,32,18,15
12627,5,2,47,110,21,48,4,15,14,9
12628,5,2,33,84,20,24,5,20,9,9
12629,5,1,24,64,10,19,2,8,9,10
12630,5,1,36,80,18,27,4,13,12,8
12631,5,3,64,165,23,68,9,39,19,30
12632,5,3,59,164,29,66,6,26,15,14
12633,5,3,55,148,27,54,7,16,8,12
12634,5,2,18,60,8,27,2,8,9,4
12635,5,1,32,86,8,33,4,14,13,10
12636,5,1,18,67,6,30,2,9,6,7
12637,5,4,83,213,38,86,9,27,22,21
12638,5,3,71,187,32,71,8,32,25,26
12639,5,3,40,108,18,32,3,14,18,9
12640,5,1,17,42,10,12,2,6,1,7
12641,5,2,30,69,15,25,3,13,9,7
12642,5,1,17,42,6,15,2,8,4,2
12643,5,2,26,70,8,30,4,15,5,10
12644,5,3,67,140,35,51,7,25,18,16
12645,5,3,39,121,23,48,6,24,12,16
12646,5,2,54,142,25,57,7,23,21,12
12647,5,2,48,103,17,34,5,21,14,9
12648,5,2,24,65,9,24,3,13,7,6
12649,5,3,57,169,19,67,9,23,23,21
12650,5,3,59,148,27,51,6,27,27,13
12651,5,2,29,80,14,30,2,10,10,8
12652,5,1,15,45,4,17,2,7,3,4
12653,5,2,36,99,19,40,5,15,13,12
12654,5,2,37,92,13,37,3,14,11,9
12655,5,2,64,155,22,54,5,23,21,23
12656,5,3,36,103,20,31,5,20,13,17
12657,5,2,52,112,27,47,5,19,13,10
12658,5,2,41,87,17,26,3,19,8,10
12659,5,2,34,81,21,27,4,16,12,11
12660,5,3,35,95,19,37,4,20,10,12
12661,5,2,30,84,13,28,1,18,10,10
12662,5,2,27,78,9,30,4,11,6,10
12663,5,1,12,32,9,12,1,5,4,3
12664,5,1,8,32,3,10,1,4,4,3
12665,5,3,49,140,26,55,8,25,16,11
12666,5,2,29,91,8,40,5,13,9,10
12667,5,3,38,107,12,44,4,15,13,3
12668,5,2,33,73,8,28,2,12,5,12
12669,5,4,71,180,26,79,5,34,29,28
12670,5,2,42,116,17,41,4,23,14,18
12671,5,4,92,236,46,100,11,30,26,24
12672,5,3,66,165,33,60,6,28,24,18
12673,5,4,62,169,36,57,9,19,14,12
12674,5,4,98,242,43,120,10,33,30,16
12675,5,3,52,137,17,47,8,24,14,14
12676,5,2,39,100,15,32,2,14,14,18
12677,5,1,12,36,4,9,1,4,6,2
12678,5,2,24,78,6,28,4,15,8,14
12679,5,2,52,149,23,61,2,24,21,12
12680,5,3,65,153,29,67,8,31,21,14
12681,5,1,11,37,4,10,1,7,3,3
12682,5,2,24,60,8,20,3,9,8,5
12683,5,4,61,172,22,67,7,34,22,22
12684,5,2,22,69,13,33,3,13,9,8
12685,5,2,36,96,20,43,5,21,15,14
12686,5,4,64,165,35,75,6,18,16,16
12687,5,1,13,40,5,17,2,8,5,6
12688,5,2,21,44,13,15,3,7,8,5
12689,5,1,52,113,27,36,6,15,16,9
12690,5,3,56,151,18,58,5,32,21,21
12691,5,1,23,84,13,21,3,20,6,9
12692,5,3,84,210,37,81,11,36,27,25
12693,5,4,91,231,39,98,11,36,21,31
12694,5,3,85,197,35,85,10,35,24,24
12695,5,3,40,104,14,37,5,15,10,8
12696,5,3,73,186,33,94,8,24,20,20
12697,5,3,47,137,23,62,7,22,13,15
12698,5,3,61,153,30,40,6,28,18,10
12699,5,4,94,239,59,80,10,50,34,25
12700,5,4,83,216,36,91,12,44,27,33
12701,5,2,31,98,16,36,4,16,15,14
12702,5,2,34,88,15,39,5,21,8,14
12703,5,2,54,105,28,48,5,18,11,10
12704,5,3,54,156,18,64,7,38,21,26
12705,5,2,45,122,25,50,6,13,16,8
12706,5,4,99,214,61,93,11,41,29,26
12707,5,2,36,79,13,25,4,7,8,8
12708,5,1,33,90,14,29,4,15,11,7
12709,5,3,71,186,35,78,8,25,25,20
12710,5,4,74,194,38,81,8,27,25,14
12711,5,2,14,45,6,13,1,9,7,9
12712,5,2,32,80,18,40,4,14,10,10
12713,5,2,35,120,19,53,5,13,19,7
12714,5,1,11,38,4,12,2,5,4,6
12715,5,3,65,164,31,63,9,26,19,28
12716,5,2,31,98,14,30,4,18,15,9
12717,5,1,25,66,14,20,3,11,11,10
12718,5,1,17,41,4,11,2,6,3,5
12719,5,2,34,79,15,27,4,14,12,10
12720,5,2,32,87,19,35,5,11,4,10
12721,5,2,38,80,19,30,4,13,8,8
12722,5,2,51,122,14,65,6,13,16,12
12723,5,2,29,73,10,33,3,17,8,14
12724,5,3,56,151,28,49,5,33,22,25
12725,5,4,72,178,24,66,7,36,21,21
12726,5,1,6,22,2,8,1,6,2,4
12727,5,3,58,149,26,70,7,25,20,17
12728,5,3,36,111,18,41,6,15,14,10
12729,5,4,106,240,57,84,11,51,24,31
12730,5,2,31,99,19,36,4,22,10,15
12731,5,1,14,32,7,8,2,7,6,4
12732,5,2,23,67,8,28,5,13,7,9
12733,5,2,28,66,7,29,4,10,8,5
12734,5,1,21,47,12,18,1,8,6,2
12735,5,3,54,158,26,62,9,27,19,16
12736,5,4,111,273,58,119,14,30,40,26
12737,5,1,24,59,19,21,2,8,9,3
12738,5,3,72,184,43,63,11,40,25,34
12739,5,2,33,88,15,30,4,11,12,8
12740,5,2,60,132,27,55,6,21,20,11
12741,5,4,79,204,31,86,9,26,25,23
12742,5,3,40,104,18,35,4,22,18,15
12743,5,3,45,135,19,60,6,19,14,15
12744,5,2,41,147,13,60,3,20,12,4
12745,5,3,48,116,27,42,4,21,6,11
12746,5,1,64,154,30,59,9,21,22,20
12747,5,3,57,126,28,49,5,23,17,14
12748,5,3,35,98,17,32,5,23,13,13
12749,5,4,72,182,36,60,7,41,33,32
12750,5,2,47,98,23,37,5,14,9,9
12751,5,2,45,141,13,54,7,18,12,16
12752,5,1,25,76,5,33,4,9,11,7
12753,5,3,70,183,27,86,9,31,26,27
12754,5,1,10,27,9,7,1,5,3,4
12755,5,3,50,147,19,67,5,20,23,20
12756,5,2,40,108,8,37,5,15,11,8
12757,5,2,20,52,14,15,2,12,5,4
12758,5,1,7,25,3,7,1,3,3,2
12759,5,2,75,176,34,57,8,27,28,17
12760,5,3,56,152,24,60,9,22,19,12
12761,5,3,52,121,22,51,5,26,13,10
12762,5,2,40,118,12,46,5,19,18,11
12763,5,2,33,81,18,24,3,15,12,12
12764,5,3,59,156,35,71,7,21,17,11
12765,5,3,45,86,25,34,4,17,10,6
12766,5,3,74,187,38,63,10,28,15,23
12767,5,2,18,43,8,17,3,11,4,4
12768,5,2,33,96,14,33,6,11,10,11
12769,5,2,40,100,20,38,5,18,12,11
12770,5,3,58,153,28,61,6,22,18,14
12771,5,1,31,70,14,23,3,12,10,4
12772,5,1,23,61,9,22,4,7,10,6
12773,5,2,40,93,13,34,4,22,14,16
12774,5,2,17,56,7,15,2,7,7,7
12775,5,2,48,129,25,55,5,19,19,13
12776,5,2,32,79,18,23,5,16,13,10
12777,5,3,45,116,22,46,6,27,12,4
12778,5,4,72,163,41,55,8,36,20,15
12779,5,4,69,174,28,73,7,39,18,22
12780,5,3,54,127,37,36,6,28,17,14
12781,5,2,48,126,31,51,6,20,19,15
12782,5,3,44,109,25,37,6,16,17,13
12783,5,1,25,55,8,22,3,12,7,6
12784,5,4,76,167,31,63,7,37,19,14
12785,5,3,56,148,23,68,8,28,16,19
12786,5,3,37,109,12,50,4,12,14,9
12787,5,2,61,150,40,68,9,24,14,15
12788,5,1,7,20,5,5,1,4,2,3
12789,5,1,42,134,7,50,9,21,12,19
12790,5,2,23,59,7,18,2,9,7,6
12791,5,2,40,97,15,39,4,17,9,16
12792,5,1,29,63,6,22,1,6,5,10
12793,5,3,66,166,32,64,8,33,25,21
12794,5,2,28,87,11,28,5,12,13,8
12795,5,1,15,59,5,22,3,11,9,10
12796,5,1,34,93,15,32,5,19,11,14
12797,5,3,51,137,21,48,8,24,15,22
12798,5,3,50,127,23,52,6,19,13,12
12799,5,2,27,62,9,24,3,10,6,10
12800,5,4,102,232,45,89,11,48,34,29
12801,5,2,32,83,18,25,4,20,15,8
12802,5,2,36,93,15,32,5,20,10,8
12803,5,3,61,156,28,67,6,20,21,17
12804,5,2,46,119,23,47,3,17,18,17
12805,5,3,54,131,24,46,8,20,17,14
12806,5,4,85,223,40,87,12,42,33,36
12807,5,4,101,201,63,78,9,34,26,21
12808,5,1,8,36,2,15,1,7,4,6
12809,5,2,18,50,5,20,2,9,6,7
12810,5,4,119,241,67,101,12,43,27,28
12811,5,1,27,70,10,36,3,13,9,5
12812,5,3,58,146,25,55,4,29,19,21
12813,5,3,56,151,32,56,8,26,14,17
12814,5,3,63,176,26,75,8,32,24,23
12815,5,2,39,108,21,50,4,22,13,14
12816,5,2,42,108,16,42,4,17,13,13
12817,5,4,84,217,40,98,10,31,26,21
12818,5,3,53,171,19,68,7,24,22,19
12819,5,3,85,201,39,72,8,25,21,19
12820,5,1,12,45,5,13,3,5,6,6
12821,5,1,11,76,3,18,4,10,6,5
12822,5,4,65,154,36,54,6,22,21,14
12823,5,3,32,87,19,36,5,9,7,10
12824,5,2,51,156,29,67,8,22,17,15
12825,5,2,47,122,24,46,5,27,16,19
12826,5,2,27,77,5,31,3,13,8,12
12827,5,2,39,93,16,37,5,10,11,5
12828,5,1,28,67,14,19,4,14,8,12
12829,5,2,26,61,6,19,3,9,7,9
12830,5,3,55,141,26,58,5,19,14,14
12831,5,4,101,242,41,103,12,41,30,24
12832,5,3,59,144,26,59,7,24,11,11
12833,5,2,44,98,23,28,5,14,9,11
12834,5,3,82,209,37,101,8,31,28,24
12835,5,2,43,105,18,33,6,16,13,10
12836,5,1,16,47,3,21,2,9,6,8
12837,5,2,54,136,20,62,5,21,18,14
12838,5,3,49,133,26,45,5,23,13,7
12839,5,3,64,148,35,65,8,19,20,13
12840,5,4,96,218,47,89,7,45,26,29
12841,5,4,92,218,34,65,12,57,31,36
12842,5,1,21,66,8,17,4,12,11,8
12843,5,2,38,107,21,42,4,24,11,19
12844,5,3,80,185,34,82,9,32,22,27
12845,5,0,27,64,7,19,4,14,9,8
12846,5,3,79,192,25,66,8,27,22,20
12847,5,3,45,113,22,40,5,20,18,8
12848,5,3,63,145,39,58,7,24,19,16
12849,5,2,21,55,8,22,2,7,6,6
12850,5,2,17,53,7,17,2,11,6,6
12851,5,3,31,82,15,29,3,11,6,11
12852,5,3,55,127,34,48,4,25,15,13
12853,5,2,31,72,12,27,4,7,6,5
12854,5,1,46,123,26,50,6,27,16,18
12855,5,3,33,102,19,37,6,15,14,10
12856,5,4,66,152,48,52,5,37,21,14
12857,5,2,74,171,33,65,9,30,21,20
12858,5,2,36,94,17,38,6,18,12,14
12859,5,3,36,82,9,36,4,17,9,10
12860,5,2,37,87,13,40,5,12,9,9
12861,5,2,48,139,9,45,6,29,19,18
12862,5,2,32,90,10,45,2,11,16,9
12863,5,4,99,210,67,67,11,39,30,18
12864,5,2,38,110,9,47,7,24,11,16
12865,5,3,47,147,21,86,8,14,24,15
12866,5,3,65,183,37,73,7,17,16,10
12867,5,3,38,157,22,60,5,19,25,15
12868,5,1,16,37,5,19,0,8,4,7
12869,5,3,74,177,47,75,8,28,24,19
12870,5,1,23,53,13,21,2,9,9,6
12871,5,2,29,75,15,32,4,16,7,9
12872,5,3,92,204,51,85,9,27,22,15
12873,5,2,18,64,6,29,3,8,11,6
12874,5,3,61,131,20,51,7,32,23,17
12875,5,2,54,140,26,61,7,16,24,21
12876,5,1,26,65,8,25,4,13,10,9
12877,5,2,44,111,22,37,5,16,15,12
12878,5,3,40,112,13,35,6,23,16,21
12879,5,3,59,152,27,77,7,16,16,12
12880,5,0,15,40,1,8,1,12,5,0
12881,5,4,62,164,26,71,5,38,23,20
12882,5,3,72,170,30,68,8,35,16,18
12883,5,2,35,114,19,34,4,14,19,8
12884,5,2,30,91,14,39,5,11,7,10
12885,5,1,44,90,17,39,2,11,9,6
12886,5,2,53,143,19,55,7,25,20,20
12887,5,2,50,124,18,47,6,22,18,12
12888,5,2,24,64,9,21,3,14,8,6
12889,5,2,32,93,18,32,4,18,10,9
12890,5,2,24,75,10,27,4,13,10,9
12891,5,4,139,320,72,123,13,75,41,48
12892,5,3,39,102,20,37,4,20,13,14
12893,5,3,72,148,41,48,9,29,22,15
12894,5,2,51,135,30,56,6,28,17,13
12895,5,2,47,121,21,38,5,18,15,11
12896,5,2,49,110,22,45,5,22,14,16
12897,5,2,26,64,15,26,3,17,13,10
12898,5,2,40,104,19,45,5,13,13,11
12899,5,2,43,132,19,42,7,16,23,11
12900,5,2,23,61,12,21,4,11,9,7
12901,5,1,14,39,9,12,1,5,2,2
12902,5,1,17,58,5,16,2,2,10,2
12903,5,2,36,99,17,32,5,20,13,9
12904,5,1,43,131,17,46,5,22,14,7
12905,5,3,52,155,20,51,8,28,23,16
12906,5,0,3,13,1,4,1,2,1,4
12907,5,3,54,126,25,52,6,26,13,13
12908,5,3,63,154,30,70,9,15,14,12
12909,5,4,150,326,81,122,15,56,41,32
12910,5,3,68,170,39,67,8,15,19,13
12911,5,4,78,202,40,86,9,27,26,17
12912,5,2,21,50,7,23,3,10,5,9
12913,5,2,31,77,9,35,3,17,15,14
12914,5,1,24,59,9,23,2,7,2,3
12915,5,3,65,173,29,69,8,35,22,27
12916,5,3,43,131,21,56,5,17,14,8
12917,5,4,104,278,50,109,12,38,34,26
12918,5,3,47,131,18,35,5,19,17,17
12919,5,4,111,255,55,113,8,43,36,28
12920,5,3,68,164,33,65,9,35,17,19
12921,5,1,59,211,17,85,6,32,28,27
12922,5,1,28,62,11,25,3,7,7,3
12923,5,2,28,91,15,37,4,11,13,12
12924,5,4,87,197,38,94,8,37,19,24
12925,5,3,31,96,19,29,3,18,13,14
12926,5,2,21,66,5,22,3,17,5,13
12927,5,1,25,59,14,16,2,11,7,6
12928,5,2,31,100,14,34,3,17,16,15
12929,5,2,44,100,23,36,5,24,9,17
12930,5,3,43,118,20,54,5,14,9,11
12931,5,3,55,141,25,55,6,26,21,18
12932,5,1,13,57,4,24,2,13,7,7
12933,5,1,8,21,3,6,1,3,4,0
12934,5,2,29,86,11,34,4,10,10,9
12935,5,3,51,145,21,50,7,20,21,19
12936,5,2,26,91,12,29,5,14,12,10
12937,5,4,83,171,39,69,8,29,22,13
12938,5,3,81,210,34,94,9,42,25,31
12939,5,0,6,23,2,9,1,7,4,5
12940,5,2,17,40,11,15,1,8,6,4
12941,5,4,58,173,30,71,9,23,18,16
12942,5,0,3,7,3,2,0,3,0,1
12943,5,3,52,150,28,74,6,19,24,15
12944,5,1,11,27,5,12,1,4,4,2
12945,5,2,47,119,21,42,4,24,18,17
12946,5,2,48,125,24,47,6,14,15,11
12947,5,2,33,79,23,28,4,13,10,9
12948,5,2,67,153,33,52,8,25,23,13
12949,5,2,31,90,14,37,4,15,12,7
12950,5,1,28,68,15,24,1,7,12,7
12951,5,3,64,146,32,59,6,30,21,14
12952,5,2,22,57,13,17,3,10,6,5
12953,5,1,15,35,8,8,2,4,6,4
12954,5,3,64,170,40,62,6,30,20,18
12955,5,2,59,142,30,66,5,26,21,20
12956,5,2,27,93,7,35,5,17,7,11
12957,5,3,74,208,46,76,12,45,25,30
12958,5,4,85,189,49,78,8,36,25,16
12959,5,3,67,169,34,67,8,20,21,17
12960,5,2,26,72,10,34,4,21,10,11
12961,5,3,43,122,20,42,5,18,18,10
12962,5,2,23,52,11,22,2,16,6,9
12963,5,3,53,135,20,70,7,18,18,10
12964,5,3,59,138,21,67,5,28,16,17
12965,5,3,52,164,18,60,6,22,10,23
12966,5,3,57,159,25,62,3,30,29,11
12967,5,1,27,81,11,28,3,13,8,11
12968,5,4,87,234,53,77,10,41,38,23
12969,5,1,31,96,16,35,5,8,9,6
12970,5,3,73,186,37,60,7,38,28,21
12971,5,2,40,105,16,35,5,14,13,11
12972,5,4,94,236,43,99,12,36,21,26
12973,5,3,47,130,24,59,7,17,16,17
12974,5,2,20,63,12,26,3,9,8,5
12975,5,3,67,177,21,70,8,28,17,19
12976,5,1,12,28,8,10,2,3,4,3
12977,5,2,43,120,18,39,6,24,12,14
12978,5,2,45,120,20,41,5,25,12,17
12979,5,2,36,84,17,38,3,11,11,10
12980,5,4,105,249,55,111,11,38,27,23
12981,5,4,114,294,56,116,13,58,33,41
12982,5,2,42,115,19,43,6,19,10,12
12983,5,2,38,100,20,41,4,19,14,9
12984,5,3,53,153,24,50,7,34,17,24
12985,5,4,93,252,43,97,10,48,34,29
12986,5,3,58,128,31,51,5,22,15,12
12987,5,4,91,225,48,92,10,41,30,40
12988,5,2,47,137,15,47,6,22,20,23
12989,5,4,124,272,76,88,11,58,29,42
12990,5,3,56,124,28,45,6,19,15,25
12991,5,4,96,208,49,93,8,31,28,17
12992,5,4,111,244,68,107,9,28,24,23
12993,5,3,66,134,33,45,7,26,15,15
12994,5,2,40,122,18,35,6,30,23,22
12995,5,2,28,79,11,27,4,13,16,11
12996,5,2,34,88,19,30,4,23,18,11
12997,5,2,64,150,31,51,9,23,21,20
12998,5,2,53,169,12,84,7,21,22,18
12999,5,2,40,108,20,36,5,20,17,10
13000,5,3,61,163,33,61,5,27,17,21
13001,5,1,20,40,5,11,2,2,6,2
13002,5,2,21,56,9,26,2,9,10,4
13003,5,2,34,84,16,34,4,14,7,11
13004,5,4,70,166,32,54,9,27,18,18
13005,5,1,10,33,7,11,1,5,4,2
13006,5,0,19,53,11,14,3,7,7,7
13007,5,2,51,156,24,56,7,27,21,19
13008,5,3,32,108,17,42,7,16,11,14
13009,5,3,58,140,31,53,8,21,13,12
13010,5,1,15,48,12,12,3,7,9,4
13011,5,1,17,44,11,13,2,7,4,5
13012,5,3,63,151,28,57,9,26,15,14
13013,5,3,66,160,38,62,8,27,17,16
13014,5,2,36,104,17,37,4,15,7,11
13015,5,2,25,93,18,34,5,18,11,8
13016,5,3,80,188,45,73,9,30,23,15
13017,5,0,8,41,2,14,2,7,5,3
13018,5,4,91,228,52,88,12,41,25,30
13019,5,4,90,197,49,71,10,42,22,27
13020,5,3,52,146,24,55,8,23,17,15
13021,5,3,67,173,36,78,7,29,20,20
13022,5,4,79,198,31,81,9,43,28,27
13023,5,2,47,121,27,42,6,12,14,15
13024,5,3,56,155,24,56,5,20,22,11
13025,5,2,19,56,7,25,3,11,6,10
13026,5,2,20,75,10,26,1,15,12,6
13027,5,3,50,162,27,55,6,18,16,15
13028,5,3,47,126,25,54,7,19,12,16
13029,5,2,24,66,11,24,3,6,5,6
13030,5,3,58,144,20,62,5,24,13,24
13031,5,2,12,37,9,14,1,8,4,3
13032,5,1,29,76,18,21,4,11,4,11
13033,5,1,24,82,7,22,4,13,4,14
13034,5,2,34,80,15,38,4,9,9,8
13035,5,3,93,214,43,89,11,37,28,28
13036,5,2,70,145,38,57,5,30,16,9
