id,set,human_score,word_count
13379,5,1,51
13380,5,1,39
13381,5,1,78
13382,5,2,86
13383,5,1,61
13384,5,1,40
13385,5,4,178
13386,5,4,228
13387,5,3,134
13388,5,2,109
13389,5,4,184
13390,5,3,157
13391,5,2,130
13392,5,1,34
13393,5,2,103
13394,5,4,196
13395,5,1,73
13396,5,2,92
13397,5,3,213
13398,5,3,136
13399,5,4,185
13400,5,1,96
13401,5,4,229
13402,5,3,102
13403,5,3,126
13404,5,2,106
13405,5,3,185
13406,5,1,49
13407,5,3,124
13408,5,3,130
13409,5,4,231
13410,5,3,152
13411,5,3,177
13412,5,2,68
13413,5,1,25
13414,5,1,29
13415,5,3,144
13416,5,4,225
13417,5,1,101
13418,5,3,143
13419,5,3,172
13420,5,0,72
13421,5,3,189
13422,5,2,156
13423,5,2,110
13424,5,2,89
13425,5,2,117
13426,5,2,98
13427,5,3,90
13428,5,2,131
13429,5,3,112
13430,5,4,160
13431,5,2,117
13432,5,3,110
13433,5,2,87
13434,5,3,154
13435,5,3,106
13436,5,1,40
13437,5,4,190
13438,5,3,124
13439,5,1,65
13440,5,2,99
13441,5,2,72
13442,5,3,122
13443,5,2,98
13444,5,3,125
13445,5,2,153
13446,5,1,21
13447,5,4,191
13448,5,1,15
13449,5,3,139
13450,5,2,103
13451,5,2,109
13452,5,1,16
13453,5,3,186
13454,5,3,208
13455,5,4,165
13456,5,4,206
13457,5,2,136
13458,5,4,233
13459,5,3,120
13460,5,1,4
13461,5,3,141
13462,5,4,190
13463,5,4,245
13464,5,4,181
13465,5,4,255
13466,5,2,124
13467,5,2,144
13468,5,0,60
13469,5,2,63
13470,5,3,254
13471,5,3,229
13472,5,3,148
13473,5,1,26
13474,5,1,40
13475,5,2,77
13476,5,2,91
13477,5,2,82
13478,5,1,37
13479,5,4,220
13480,5,3,192
13481,5,3,158
13482,5,3,114
13483,5,2,52
13484,5,3,173
13485,5,3,175
13486,5,2,47
13487,5,3,137
13488,5,3,81
13489,5,3,129
13490,5,4,185
13491,5,1,64
13492,5,2,77
13493,5,4,172
13494,5,2,54
13495,5,2,88
13496,5,1,58
13497,5,3,130
13498,5,3,130
13499,5,2,107
13500,5,2,79
13501,5,1,75
13502,5,3,184
13503,5,3,135
13504,5,3,159
13505,5,3,97
13506,5,1,24
13507,5,2,55
13508,5,2,135
13509,5,2,57
13510,5,1,34
13511,5,4,162
13512,5,2,128
13513,5,2,52
13514,5,3,166
13515,5,4,181
13516,5,3,147
13517,5,3,118
13518,5,3,142
13519,5,3,117
13520,5,3,114
13521,5,3,156
13522,5,2,122
13523,5,3,128
13524,5,3,164
13525,5,3,133
13526,5,2,83
13527,5,1,87
13528,5,4,188
13529,5,3,189
13530,5,4,290
13531,5,3,252
13532,5,3,198
13533,5,3,191
13534,5,2,61
13535,5,2,84
13536,5,1,106
13537,5,2,129
13538,5,2,161
13539,5,3,139
13540,5,4,176
13541,5,3,154
13542,5,2,111
13543,5,2,118
13544,5,2,126
13545,5,2,103
13546,5,3,121
13547,5,4,251
13548,5,1,114
13549,5,3,143
13550,5,2,84
13551,5,1,63
13552,5,3,131
13553,5,3,227
13554,5,2,103
13555,5,3,146
13556,5,2,88
13557,5,3,228
13558,5,3,138
13559,5,3,179
13560,5,2,86
13561,5,2,62
13562,5,2,128
13563,5,3,158
13564,5,1,37
13565,5,3,193
13566,5,3,194
13567,5,1,35
13568,5,2,50
13569,5,3,208
13570,5,3,133
13571,5,3,177
13572,5,2,93
13573,5,2,103
13574,5,3,98
13575,5,1,31
13576,5,1,41
13577,5,1,69
13578,5,3,122
13579,5,2,101
13580,5,3,165
13581,5,3,109
13582,5,3,118
13583,5,3,152
13584,5,4,232
13585,5,4,203
13586,5,4,207
13587,5,3,181
13588,5,2,86
13589,5,1,74
13590,5,2,89
13591,5,2,115
13592,5,3,126
13593,5,1,42
13594,5,3,143
13595,5,3,116
13596,5,2,71
13597,5,4,199
13598,5,4,206
13599,5,2,90
13600,5,2,96
13601,5,3,100
13602,5,2,134
13603,5,1,28
13604,5,2,93
13605,5,3,125
13606,5,3,140
13607,5,4,211
13608,5,2,81
13609,5,2,128
13610,5,2,79
13611,5,2,134
13612,5,2,72
13613,5,2,92
13614,5,2,132
13615,5,1,73
13616,5,2,101
13617,5,3,123
13618,5,2,126
13619,5,3,149
13620,5,4,167
13621,5,2,113
13622,5,2,101
13623,5,2,47
13624,5,2,124
13625,5,3,149
13626,5,3,143
13627,5,2,129
13628,5,0,29
13629,5,4,166
13630,5,3,132
13631,5,2,94
