id,set,human_score,word_count
4530,2,3,411
4531,2,4,317
4532,2,4,359
4533,2,3,297
4534,2,4,773
4535,2,2,329
4536,2,3,397
4537,2,4,423
4538,2,4,417
4539,2,4,371
4540,2,5,417
4541,2,5,670
4542,2,4,528
4543,2,4,470
4544,2,3,390
4545,2,4,355
4546,2,5,418
4547,2,2,88
4548,2,2,299
4549,2,3,441
4550,2,3,213
4551,2,3,310
4552,2,3,399
4553,2,4,467
4554,2,4,263
4555,2,3,156
4556,2,4,284
4557,2,4,366
4558,2,4,327
4559,2,4,600
4560,2,2,44
4561,2,3,304
4562,2,5,522
4563,2,3,263
4564,2,3,478
4565,2,3,432
4566,2,3,343
4567,2,5,421
4568,2,4,374
4569,2,3,323
4570,2,2,358
4571,2,3,437
4572,2,1,63
4573,2,3,288
4574,2,4,490
4575,2,4,397
4576,2,4,705
4577,2,5,897
4578,2,4,318
4579,2,4,527
4580,2,2,134
4581,2,4,436
4582,2,3,205
4583,2,3,342
4584,2,4,630
4585,2,3,340
4586,2,4,464
4587,2,2,237
4588,2,4,681
4589,2,4,307
4590,2,2,126
4591,2,3,642
4592,2,4,302
4593,2,3,306
4594,2,3,614
4595,2,3,238
4596,2,3,201
4597,2,3,289
4598,2,4,215
4599,2,3,181
4600,2,4,400
4601,2,3,808
4602,2,4,571
4603,2,3,222
4604,2,4,408
4605,2,3,346
4606,2,3,397
4607,2,3,174
4608,2,3,179
4609,2,4,385
4610,2,2,135
4611,2,3,496
4612,2,5,480
4613,2,3,839
4614,2,3,317
4615,2,3,295
4616,2,4,444
4617,2,4,445
4618,2,3,270
4619,2,3,244
4620,2,4,426
4621,2,4,327
4622,2,2,81
4623,2,4,369
4624,2,4,593
4625,2,3,269
4626,2,4,350
4627,2,3,328
4628,2,3,121
4629,2,4,656
4630,2,3,346
4631,2,3,330
4632,2,6,678
4633,2,3,422
4634,2,4,764
4635,2,3,214
4636,2,3,269
4637,2,3,271
4638,2,2,247
4639,2,4,384
4640,2,4,348
4641,2,3,159
4642,2,3,331
4643,2,3,218
4644,2,2,462
4645,2,4,304
4646,2,2,150
4647,2,4,465
4648,2,4,444
4649,2,4,546
4650,2,3,338
4651,2,3,245
4652,2,4,511
4653,2,3,249
4654,2,3,343
4655,2,4,297
4656,2,4,422
4657,2,1,31
4658,2,3,168
4659,2,3,349
4660,2,3,271
4661,2,4,457
4662,2,3,380
4663,2,4,660
4664,2,3,216
4665,2,2,143
4666,2,3,431
4667,2,4,754
4668,2,3,266
4669,2,4,606
4670,2,3,320
4671,2,4,423
4672,2,3,129
4673,2,2,157
4674,2,4,417
4675,2,2,184
4676,2,3,240
4677,2,4,553
4678,2,3,209
4679,2,4,437
4680,2,4,307
4681,2,3,222
4682,2,3,293
4683,2,2,115
4684,2,4,364
4685,2,4,788
4686,2,4,615
4687,2,4,403
4688,2,4,416
4689,2,4,383
4690,2,3,338
4691,2,3,315
4692,2,4,487
4693,2,3,224
4694,2,4,317
4695,2,4,668
4696,2,3,316
4697,2,4,554
4698,2,5,649
4699,2,3,338
4700,2,4,558
4701,2,3,228
4702,2,3,346
4703,2,4,320
4704,2,4,516
4705,2,4,432
4706,2,3,303
4707,2,3,329
4708,2,5,593
4709,2,3,386
4710,2,3,213
4711,2,4,451
4712,2,3,233
4713,2,3,296
4714,2,3,182
4715,2,4,511
4716,2,2,158
4717,2,2,150
4718,2,4,503
4719,2,5,919
4720,2,4,635
4721,2,4,492
4722,2,2,182
4723,2,4,619
4724,2,3,313
4725,2,4,401
4726,2,4,593
4727,2,3,353
4728,2,4,380
4729,2,4,449
4730,2,3,459
4731,2,2,76
4732,2,4,438
4733,2,4,441
4734,2,3,347
4735,2,2,130
4736,2,3,214
4737,2,3,175
4738,2,3,410
4739,2,3,324
4740,2,4,467
4741,2,3,182
4742,2,4,481
4743,2,4,506
4744,2,2,177
4745,2,3,364
4746,2,4,424
4747,2,5,450
4748,2,2,296
4749,2,3,258
4750,2,2,77
4751,2,4,610
4752,2,4,334
4753,2,4,763
4754,2,5,697
4755,2,4,509
4756,2,4,543
4757,2,4,483
4758,2,4,368
4759,2,3,284
4760,2,3,407
4761,2,3,270
4762,2,4,387
4763,2,3,246
4764,2,4,409
4765,2,4,528
4766,2,5,653
4767,2,3,324
4768,2,3,546
4769,2,3,592
4770,2,5,405
4771,2,4,343
4772,2,3,240
4773,2,3,239
4774,2,3,242
4775,2,2,113
4776,2,3,502
4777,2,3,467
