id,set,human_score,misspell_words
13379,5,1,4
13380,5,1,0
13381,5,1,4
13382,5,2,1
13383,5,1,6
13384,5,1,2
13385,5,4,4
13386,5,4,11
13387,5,3,11
13388,5,2,14
13389,5,4,13
13390,5,3,5
13391,5,2,6
13392,5,1,3
13393,5,2,8
13394,5,4,9
13395,5,1,5
13396,5,2,7
13397,5,3,20
13398,5,3,10
13399,5,4,12
13400,5,1,1
13401,5,4,18
13402,5,3,2
13403,5,3,15
13404,5,2,1
13405,5,3,28
13406,5,1,4
13407,5,3,6
13408,5,3,11
13409,5,4,11
13410,5,3,14
13411,5,3,11
13412,5,2,0
13413,5,1,3
13414,5,1,6
13415,5,3,3
13416,5,4,8
13417,5,1,16
13418,5,3,4
13419,5,3,9
13420,5,0,6
13421,5,3,18
13422,5,2,14
13423,5,2,10
13424,5,2,16
13425,5,2,1
13426,5,2,8
13427,5,3,6
13428,5,2,2
13429,5,3,5
13430,5,4,12
13431,5,2,6
13432,5,3,7
13433,5,2,5
13434,5,3,7
13435,5,3,8
13436,5,1,1
13437,5,4,13
13438,5,3,9
13439,5,1,4
13440,5,2,6
13441,5,2,1
13442,5,3,12
13443,5,2,12
13444,5,3,10
13445,5,2,10
13446,5,1,2
13447,5,4,9
13448,5,1,0
13449,5,3,5
13450,5,2,9
13451,5,2,2
13452,5,1,1
13453,5,3,13
13454,5,3,1
13455,5,4,6
13456,5,4,24
13457,5,2,10
13458,5,4,11
13459,5,3,9
13460,5,1,0
13461,5,3,4
13462,5,4,12
13463,5,4,19
13464,5,4,12
13465,5,4,4
13466,5,2,5
13467,5,2,11
13468,5,0,2
13469,5,2,2
13470,5,3,23
13471,5,3,7
13472,5,3,8
13473,5,1,6
13474,5,1,2
13475,5,2,8
13476,5,2,3
13477,5,2,12
13478,5,1,4
13479,5,4,12
13480,5,3,11
13481,5,3,8
13482,5,3,4
13483,5,2,8
13484,5,3,8
13485,5,3,3
13486,5,2,5
13487,5,3,8
13488,5,3,2
13489,5,3,7
13490,5,4,20
13491,5,1,4
13492,5,2,4
13493,5,4,14
13494,5,2,5
13495,5,2,6
13496,5,1,2
13497,5,3,4
13498,5,3,10
13499,5,2,9
13500,5,2,5
13501,5,1,5
13502,5,3,11
13503,5,3,13
13504,5,3,9
13505,5,3,1
13506,5,1,5
13507,5,2,3
13508,5,2,10
13509,5,2,4
13510,5,1,4
13511,5,4,5
13512,5,2,10
13513,5,2,11
13514,5,3,13
13515,5,4,19
13516,5,3,6
13517,5,3,22
13518,5,3,7
13519,5,3,7
13520,5,3,2
13521,5,3,7
13522,5,2,14
13523,5,3,14
13524,5,3,6
13525,5,3,4
13526,5,2,15
13527,5,1,12
13528,5,4,6
13529,5,3,16
13530,5,4,17
13531,5,3,24
13532,5,3,5
13533,5,3,10
13534,5,2,2
13535,5,2,9
13536,5,1,9
13537,5,2,7
13538,5,2,30
13539,5,3,11
13540,5,4,10
13541,5,3,7
13542,5,2,5
13543,5,2,4
13544,5,2,9
13545,5,2,2
13546,5,3,7
13547,5,4,7
13548,5,1,1
13549,5,3,14
13550,5,2,5
13551,5,1,2
13552,5,3,9
13553,5,3,22
13554,5,2,2
13555,5,3,12
13556,5,2,4
13557,5,3,21
13558,5,3,14
13559,5,3,26
13560,5,2,6
13561,5,2,4
13562,5,2,23
13563,5,3,18
13564,5,1,1
13565,5,3,24
13566,5,3,15
13567,5,1,4
13568,5,2,3
13569,5,3,10
13570,5,3,8
13571,5,3,9
13572,5,2,1
13573,5,2,4
13574,5,3,6
13575,5,1,1
13576,5,1,5
13577,5,1,2
13578,5,3,6
13579,5,2,3
13580,5,3,2
13581,5,3,3
13582,5,3,9
13583,5,3,3
13584,5,4,17
13585,5,4,8
13586,5,4,19
13587,5,3,7
13588,5,2,2
13589,5,1,5
13590,5,2,2
13591,5,2,8
13592,5,3,3
13593,5,1,2
13594,5,3,7
13595,5,3,6
13596,5,2,3
13597,5,4,14
13598,5,4,8
13599,5,2,3
13600,5,2,6
13601,5,3,2
13602,5,2,7
13603,5,1,1
13604,5,2,4
13605,5,3,7
13606,5,3,7
13607,5,4,16
13608,5,2,0
13609,5,2,3
13610,5,2,6
13611,5,2,8
13612,5,2,1
13613,5,2,14
13614,5,2,18
13615,5,1,1
13616,5,2,11
13617,5,3,13
13618,5,2,11
13619,5,3,18
13620,5,4,11
13621,5,2,2
13622,5,2,2
13623,5,2,0
13624,5,2,8
13625,5,3,5
13626,5,3,13
13627,5,2,12
13628,5,0,4
13629,5,4,12
13630,5,3,14
13631,5,2,7
