id,set,human_score,std_char
12826,5,2,1.56735319426
12827,5,2,2.06893811141
12828,5,1,2.3872115183
12829,5,2,2.00981199675
12830,5,3,2.2910114657
12831,5,4,2.25586730089
12832,5,3,2.18665693045
12833,5,2,2.4079301274
12834,5,3,2.14411100425
12835,5,2,2.17102970117
12836,5,1,1.4949808101
12837,5,2,2.01476034785
12838,5,3,2.09092147361
12839,5,3,2.47356867934
12840,5,4,2.47076937539
12841,5,4,2.35315350471
12842,5,1,2.02622664221
12843,5,2,2.22777231644
12844,5,3,2.44675376679
12845,5,0,1.97504269594
12846,5,3,1.99738048349
12847,5,3,2.22043007873
12848,5,3,2.47578309141
12849,5,2,2.11583734648
12850,5,2,2.04272222252
12851,5,3,2.25504219397
12852,5,3,2.4518612414
12853,5,2,1.99407377081
12854,5,1,2.01387960139
12855,5,3,2.50140709771
12856,5,4,3.11460540321
12857,5,2,2.37045511401
12858,5,2,2.25070211979
12859,5,3,1.73825477412
12860,5,2,1.93422999052
12861,5,2,1.67954569327
12862,5,2,1.82386044322
12863,5,4,2.7905587335
12864,5,2,1.71866076613
12865,5,3,1.87245929499
12866,5,3,2.28476268247
12867,5,3,2.10611825814
12868,5,1,1.99247834868
12869,5,3,2.5046310471
12870,5,1,2.30699070128
12871,5,2,2.19811549099
12872,5,3,2.24664769532
12873,5,2,1.88081110078
12874,5,3,2.22730611784
12875,5,2,2.11900566183
12876,5,1,2.04868625822
12877,5,2,2.55074622538
12878,5,3,2.17166659012
12879,5,3,2.04726947516
12880,5,0,1.56811171763
12881,5,4,2.34049761243
12882,5,3,2.18414372577
12883,5,2,2.03669183898
12884,5,2,2.26369121664
12885,5,1,1.94393965269
12886,5,2,2.23423926121
12887,5,2,2.09860518413
12888,5,2,2.25352457627
12889,5,2,2.37978866906
12890,5,2,2.0372212129
12891,5,4,2.51203217388
12892,5,3,2.04093233003
12893,5,3,2.71217658352
12894,5,2,2.52695802501
12895,5,2,2.42598422275
12896,5,2,2.35238065492
12897,5,2,2.0985161046
12898,5,2,1.99054899149
12899,5,2,2.24966905835
12900,5,2,2.07588285254
12901,5,1,2.47851768856
12902,5,1,1.81910277506
12903,5,2,2.15972199437
12904,5,1,2.13259798444
12905,5,3,2.22031221739
12906,5,0,1.8327504901
12907,5,3,2.29346898824
12908,5,3,2.2167671352
12909,5,4,2.45411693855
12910,5,3,2.52737190997
12911,5,4,2.1927971165
12912,5,2,2.22453847541
12913,5,2,2.07843465995
12914,5,1,1.92328012234
12915,5,3,2.32383050099
12916,5,3,1.87839338655
12917,5,4,2.29931745614
12918,5,3,2.32467425534
12919,5,4,2.52847302794
12920,5,3,2.30688357012
12921,5,1,1.68911980193
12922,5,1,2.09681080389
12923,5,2,2.30113843461
12924,5,4,2.51796610784
12925,5,3,2.50103048937
12926,5,2,1.89712087097
12927,5,1,2.51448172629
12928,5,2,2.22953091049
12929,5,2,2.48508683262
12930,5,3,2.26698364223
12931,5,3,2.1798561993
12932,5,1,1.65320377049
12933,5,1,2.20389266008
12934,5,2,1.76219611772
12935,5,3,2.13464399394
12936,5,2,2.06683208602
12937,5,4,2.35818988029
12938,5,3,1.96376378244
12939,5,0,1.70444663745
12940,5,2,2.47241188171
12941,5,4,2.1779300922
12942,5,0,2.43975018237
12943,5,3,1.98541662999
12944,5,1,1.96841151049
12945,5,2,2.34998568121
12946,5,2,2.25974591778
12947,5,2,2.50206017029
12948,5,2,2.32798295612
12949,5,2,2.37138581038
12950,5,1,2.17496329175
12951,5,3,2.19271133413
12952,5,2,2.40496041266
12953,5,1,2.2529159443
12954,5,3,2.44889285738
12955,5,2,2.58249178311
12956,5,2,1.86450820241
12957,5,3,2.49625788307
12958,5,4,2.51245910387
12959,5,3,2.29156452294
12960,5,2,2.14279007273
12961,5,3,2.50766336634
12962,5,2,2.02398886362
12963,5,3,2.05054968429
12964,5,3,2.20896110209
12965,5,3,1.98455618842
12966,5,3,1.88233611147
12967,5,1,2.11264564112
12968,5,4,2.63195814891
12969,5,1,2.0048187563
12970,5,3,2.33695281194
12971,5,2,2.19256151734
12972,5,4,2.43935088585
12973,5,3,2.09886813919
12974,5,2,2.20296313972
12975,5,3,1.88743309762
12976,5,1,2.74777447223
12977,5,2,2.32986937757
12978,5,2,2.3440729236
12979,5,2,2.19250666699
12980,5,4,2.33774544453
12981,5,4,2.46972098018
12982,5,2,2.21629772169
12983,5,2,2.64420464068
12984,5,3,2.2649571651
12985,5,4,2.30803150382
12986,5,3,2.47744500642
12987,5,4,2.53982564081
12988,5,2,1.94594733608
12989,5,4,2.71152815911
12990,5,3,2.54890534091
12991,5,4,2.40377814842
12992,5,4,2.25819024745
12993,5,3,2.35069238422
12994,5,2,2.27937923699
12995,5,2,2.09014627654
12996,5,2,2.94336563375
12997,5,2,2.49154274194
12998,5,2,1.70375747047
12999,5,2,2.29200530869
13000,5,3,2.36539468684
13001,5,1,1.68781454808
13002,5,2,2.00704926528
13003,5,2,2.30455160892
13004,5,4,2.20083292673
13005,5,1,2.53834233668
13006,5,0,2.21683753356
13007,5,2,2.25232165856
13008,5,3,2.32796816794
13009,5,3,2.53293820506
13010,5,1,2.76727328221
13011,5,1,2.16057309757
13012,5,3,2.2177290853
13013,5,3,2.53764115696
13014,5,2,2.09891237527
13015,5,2,2.68447478328
13016,5,3,2.68260198246
13017,5,0,1.8306336368
13018,5,4,2.54151707954
13019,5,4,2.58739303435
13020,5,3,2.3120721974
13021,5,3,2.19603205698
13022,5,4,2.05333189499
13023,5,2,2.27339384164
13024,5,3,2.09609927586
13025,5,2,1.73495387116
13026,5,2,2.09486717203
13027,5,3,1.91099595204
13028,5,3,2.20054827223
13029,5,2,2.01653999872
13030,5,3,2.07170413958
13031,5,2,2.37574075693
13032,5,1,2.68066501307
13033,5,1,1.8412206129
13034,5,2,2.02999657043
13035,5,3,2.28765854052
13036,5,2,2.34455430005
13037,5,3,2.16246051181
13038,5,3,2.29462952899
13039,5,2,1.9518431661
13040,5,2,2.24893887767
13041,5,4,2.40831891576
13042,5,1,1.5713306271
13043,5,4,2.16205512432
13044,5,2,1.77642224744
13045,5,3,2.12638481605
13046,5,3,2.53275752513
13047,5,4,2.66201295901
13048,5,2,2.43481450594
13049,5,2,2.05489725771
13050,5,3,2.32707636425
13051,5,4,2.43789871891
13052,5,2,2.59348613506
13053,5,2,2.14421903979
13054,5,3,2.00905236137
13055,5,2,2.66295195813
13056,5,4,2.65351216983
13057,5,4,2.10349949119
13058,5,2,1.82749111306
13059,5,2,2.08128948857
13060,5,2,1.96190831822
13061,5,1,1.59005749213
13062,5,2,2.16526122313
13063,5,1,2.05825784084
13064,5,2,2.14350054691
13065,5,1,2.2372570592
13066,5,0,1.48841681507
13067,5,1,2.06792855351
13068,5,2,2.39961540858
13069,5,2,2.52687848642
13070,5,2,1.94469507871
13071,5,4,2.46490589298
13072,5,2,2.4801745549
13073,5,3,2.17794305687
13074,5,3,2.40184482446
13075,5,3,1.98824671507
13076,5,2,2.14799084592
13077,5,1,2.3144600118
13078,5,3,2.51688099093
13079,5,4,2.43739920594
13080,5,4,2.26670822157
13081,5,4,2.52019610111
13082,5,1,1.60879933308
13083,5,4,2.39827722925
13084,5,2,2.64645914984
13085,5,2,2.57614183356
13086,5,3,2.57281068847
13087,5,2,2.57693711421
13088,5,1,2.12894173111
13089,5,3,2.1750057827
13090,5,4,2.3696881342
13091,5,2,1.90934747377
13092,5,1,1.76221823433
13093,5,4,2.52640825024
13094,5,2,1.92275055506
13095,5,1,1.62902690625
13096,5,2,1.95936552415
13097,5,1,1.70265136278
13098,5,0,1.75797502556
13099,5,4,2.23517114586
13100,5,2,2.40778925089
13101,5,1,1.81979480067
13102,5,2,2.58439677112
13103,5,3,2.1266942147
13104,5,2,2.52049025954
13105,5,2,2.13304922351
13106,5,3,1.97487418358
13107,5,3,2.41938675743
13108,5,2,1.97319953367
13109,5,1,1.76804752863
13110,5,3,3.02815650203
13111,5,2,1.91514626984
13112,5,3,2.00114122691
13113,5,2,2.2087736436
13114,5,2,2.07786545328
13115,5,3,2.13368123871
13116,5,2,2.43169088648
13117,5,1,1.9473561583
13118,5,2,2.07445086014
13119,5,1,2.37419591267
13120,5,1,2.32328664153
13121,5,4,2.37705194303
13122,5,2,2.05524784779
13123,5,4,2.30528532089
13124,5,3,2.34691477232
13125,5,2,2.02278897348
13126,5,2,2.52126645157
13127,5,2,2.43968744106
13128,5,3,2.26025869755
13129,5,4,2.25595975989
13130,5,2,2.45889646576
13131,5,2,2.10747276173
13132,5,3,2.38624330028
13133,5,2,2.30638373663
13134,5,2,2.22020110109
13135,5,1,1.70898651856
13136,5,2,2.57089941645
13137,5,2,2.33088274138
13138,5,4,2.15508044025
13139,5,3,2.20711433246
13140,5,1,2.00202369909
13141,5,4,2.38573136284
13142,5,1,1.90669032103
13143,5,3,2.21922967747
13144,5,4,2.18108386858
13145,5,4,1.9173209101
13146,5,3,2.18197824984
13147,5,4,2.02034312229
13148,5,2,2.31051657473
13149,5,3,2.32424852078
13150,5,3,2.40371040091
13151,5,2,2.54358803981
13152,5,2,2.20524142255
13153,5,4,2.27271968301
13154,5,1,2.20810459447
13155,5,3,2.30897947694
13156,5,3,2.71468786444
13157,5,1,1.26929551764
13158,5,3,2.26879888291
13159,5,2,1.49417473528
13160,5,3,2.52875880391
13161,5,2,1.83525522468
13162,5,1,1.23603308118
13163,5,4,2.11462363309
13164,5,1,2.62603452903
13165,5,2,2.23689512239
13166,5,3,2.20862427217
13167,5,1,2.20683707376
13168,5,2,2.77910133952
13169,5,4,2.37511698944
13170,5,3,1.82270083824
13171,5,2,2.42629042901
13172,5,3,2.2477988533
13173,5,2,2.11267318299
13174,5,1,1.54355944413
13175,5,3,2.11776422934
13176,5,2,2.09878155245
13177,5,3,2.36274565914
13178,5,3,2.10470039176
13179,5,3,2.39981869297
13180,5,3,1.99344085732
13181,5,3,2.06352397054
13182,5,2,1.72151507795
13183,5,3,2.38976315464
13184,5,2,2.08672554972
13185,5,1,1.2664243543
13186,5,2,2.39676193793
13187,5,4,2.36825557538
13188,5,2,2.31959468022
13189,5,3,2.61725368146
13190,5,2,2.0887207163
13191,5,4,2.26112799208
13192,5,2,2.33165600343
13193,5,2,2.24722050542
13194,5,4,2.20677569984
13195,5,3,2.03119676207
13196,5,4,2.14358479395
13197,5,3,2.03447348617
13198,5,2,2.24853771503
13199,5,3,1.91445706981
13200,5,3,2.2706180723
13201,5,1,1.38651934622
13202,5,1,1.56801446257
13203,5,4,2.00456082194
13204,5,3,2.3341625065
13205,5,2,2.32327043477
13206,5,4,2.25696612821
13207,5,3,2.24124706487
13208,5,3,2.32145993832
13209,5,2,2.55999060791
13210,5,3,2.35175434794
13211,5,3,2.17036576766
13212,5,3,2.46519351103
13213,5,4,2.50425730684
13214,5,0,1.81256873122
13215,5,4,2.20070850552
13216,5,2,2.52096107769
13217,5,3,2.19114440836
13218,5,2,2.21984862476
13219,5,3,2.12589485616
13220,5,1,1.77867085653
13221,5,3,2.23962797647
13222,5,2,2.15488921859
13223,5,2,2.29290939416
13224,5,2,2.14146178716
13225,5,2,2.27469678701
13226,5,3,2.4413032087
13227,5,3,2.41300932566
13228,5,2,1.56431534384
13229,5,1,1.96173986956
13230,5,1,2.76566419358
13231,5,2,2.10212934358
13232,5,4,2.87550241713
13233,5,2,1.57863391241
13234,5,3,2.22278967299
13235,5,1,2.44629971271
13236,5,3,2.54506228763
13237,5,3,2.30278710328
13238,5,1,3.93485272325
13239,5,1,1.73697100525
13240,5,3,2.66537046674
13241,5,3,2.28413545761
13242,5,2,2.41533432861
13243,5,3,2.45253537908
13244,5,1,2.34256485499
13245,5,1,2.6887612816
13246,5,3,2.34547916246
13247,5,1,2.33322981137
13248,5,3,2.05025194211
13249,5,1,1.96888984256
13250,5,4,2.32794111015
13251,5,3,2.33544392676
13252,5,2,1.76532818943
13253,5,2,1.92001220997
13254,5,2,2.06262734412
13255,5,4,2.50722437285
13256,5,2,2.15520775805
13257,5,2,2.54973362383
13258,5,1,1.94145068679
13259,5,3,2.13468762344
13260,5,4,2.41435715523
13261,5,1,1.79817728782
13262,5,2,1.80422968473
13263,5,4,2.12395204272
13264,5,3,2.2630119358
13265,5,1,1.86133152684
13266,5,2,2.24288024893
13267,5,3,2.34270243689
13268,5,4,2.46723455563
13269,5,3,2.09364116633
13270,5,2,2.22055547144
13271,5,4,2.38658508638
13272,5,2,2.37686248285
13273,5,2,2.16050405641
13274,5,1,2.58209081607
13275,5,3,2.19898562192
13276,5,3,2.47222114598
13277,5,2,2.42279666427
13278,5,2,2.17686442819
13279,5,3,2.18351358083
13280,5,3,2.31293247679
13281,5,3,2.02819588142
13282,5,3,1.98443556109
13283,5,2,2.18462245041
13284,5,2,2.33921564302
13285,5,4,2.05451195475
13286,5,3,2.30493846181
13287,5,1,1.82574185835
13288,5,2,2.03231772537
13289,5,2,2.72041787244
13290,5,3,2.05245754929
13291,5,3,2.05090765814
13292,5,3,2.19317814943
13293,5,1,2.02052955498
13294,5,3,2.43591828292
13295,5,3,2.49557631242
13296,5,0,1.80848364876
13297,5,2,1.72960302111
13298,5,2,1.97459723502
13299,5,2,2.23873989058
13300,5,3,2.44891154515
13301,5,2,2.20700682393
13302,5,3,2.05242540146
13303,5,2,2.04911445666
13304,5,3,2.57668977268
13305,5,2,2.35110743812
13306,5,4,2.6188489374
13307,5,2,2.1464938187
13308,5,1,2.33866634417
13309,5,2,2.79368057637
13310,5,2,1.63390995273
13311,5,2,1.84818070987
13312,5,2,2.25950139072
13313,5,4,2.68337065789
13314,5,3,2.39407890486
13315,5,3,2.10316805344
13316,5,2,2.16985596177
13317,5,2,2.34384081021
13318,5,2,2.37487529772
13319,5,3,1.80962065612
13320,5,1,1.92997367523
13321,5,2,2.27457035304
13322,5,2,2.17676559549
13323,5,3,2.13782010366
13324,5,2,1.98658004794
13325,5,3,2.5658177292
13326,5,1,2.32940686949
13327,5,4,2.67568059258
13328,5,2,2.82738707061
13329,5,3,2.6050753008
13330,5,4,2.40876192224
13331,5,3,2.45036998542
13332,5,1,1.64857164283
13333,5,2,2.86156027034
13334,5,4,2.5183268281
13335,5,2,2.11293743318
13336,5,1,2.15611946535
13337,5,3,2.33040086436
13338,5,2,2.10811770848
13339,5,3,1.97025522425
13340,5,0,1.85365556699
13341,5,3,2.46562447045
13342,5,3,2.54626797777
13343,5,2,2.69565681357
13344,5,3,2.7058172869
13345,5,4,2.34910565548
13346,5,3,2.43492645312
13347,5,3,2.15897051988
13348,5,3,1.96546083747
13349,5,2,2.34144249154
13350,5,1,2.16472988383
13351,5,2,2.22778999136
13352,5,1,2.1153782581
13353,5,1,2.11635743493
13354,5,3,2.27475488876
13355,5,3,2.31224308106
13356,5,2,2.38677199286
13357,5,2,2.65805409507
13358,5,2,2.16641979801
13359,5,2,2.32838064357
13360,5,2,2.23283642545
13361,5,3,2.18804297917
13362,5,2,1.69438910596
13363,5,2,2.02029238274
13364,5,3,2.18685605988
13365,5,2,3.19973091367
13366,5,1,2.39001989991
13367,5,2,1.76048026974
13368,5,2,1.80293316499
13369,5,2,2.51348489288
13370,5,1,2.30717943019
13371,5,4,2.33023180738
13372,5,2,2.07745054643
13373,5,3,2.03149800073
13374,5,3,2.74426829323
13375,5,2,2.13200716356
13376,5,4,2.5043968708
13377,5,2,2.35302623363
13378,5,3,2.44666221126
13379,5,1,1.79607415018
13380,5,1,2.30940107676
13381,5,1,1.79465295274
13382,5,2,1.834164302
13383,5,1,2.4183948974
13384,5,1,1.69463709147
13385,5,4,2.02491934552
13386,5,4,2.4086686839
13387,5,3,2.13321625806
13388,5,2,2.58231787612
13389,5,4,2.46628489401
13390,5,3,2.40231324634
13391,5,2,2.03319207306
13392,5,1,1.77625454648
13393,5,2,2.15760159022
13394,5,4,2.0875399707
13395,5,1,2.08623086175
13396,5,2,2.14464410282
13397,5,3,2.48175198646
13398,5,3,2.07983366186
13399,5,4,2.32903050189
13400,5,1,2.38799537894
13401,5,4,2.74043750187
13402,5,3,2.30580454823
13403,5,3,1.85410740943
13404,5,2,2.16556402933
13405,5,3,2.45753595319
13406,5,1,2.23663833026
13407,5,3,2.07230624823
13408,5,3,2.18090591868
13409,5,4,2.19459836847
13410,5,3,2.56878193729
13411,5,3,2.01000642651
13412,5,2,1.77486103526
13413,5,1,2.5179356624
13414,5,1,1.78043554753
13415,5,3,1.99151999831
13416,5,4,2.64539882071
13417,5,1,1.56906985122
13418,5,3,2.33895239707
13419,5,3,2.13118644524
13420,5,0,1.87140369768
13421,5,3,2.62387568863
13422,5,2,2.51029311968
13423,5,2,2.36045047368
13424,5,2,2.35731751428
13425,5,2,1.85996650252
13426,5,2,2.32260364505
13427,5,3,2.24984393966
13428,5,2,2.13179933593
13429,5,3,2.15694905246
13430,5,4,2.38703916492
13431,5,2,2.00926237175
13432,5,3,2.14145313232
13433,5,2,2.08371955789
13434,5,3,2.42532125219
13435,5,3,2.99962561306
13436,5,1,1.33108785277
13437,5,4,2.30566601984
13438,5,3,2.49988197991
13439,5,1,2.19319314103
13440,5,2,2.4750247006
13441,5,2,2.10516727708
13442,5,3,2.44073500671
13443,5,2,2.29984585877
13444,5,3,1.96173063818
13445,5,2,2.45786648766
13446,5,1,2.60768096208
13447,5,4,2.30576690845
13448,5,1,1.45405836
13449,5,3,2.15105699347
13450,5,2,2.00356620946
13451,5,2,1.7417832926
13452,5,1,1.5
13453,5,3,2.24466819586
13454,5,3,2.46611653602
13455,5,4,2.49141912442
13456,5,4,2.23404968113
13457,5,2,2.46522657132
13458,5,4,2.66740807857
13459,5,3,2.12493203055
13460,5,1,0.957427107756
13461,5,3,1.61370774458
13462,5,4,2.19964934802
13463,5,4,2.05154390287
13464,5,4,2.59477209683
13465,5,4,2.02163685998
13466,5,2,2.34601849523
13467,5,2,1.89261025623
13468,5,0,1.5783671746
13469,5,2,2.02569262712
13470,5,3,2.77520028838
13471,5,3,1.96356531685
13472,5,3,2.33066916431
13473,5,1,1.25514326488
13474,5,1,1.958544724
13475,5,2,2.05179014248
13476,5,2,2.02650327084
13477,5,2,2.32204651765
13478,5,1,1.87643838722
13479,5,4,2.48303082787
13480,5,3,2.11374186419
13481,5,3,1.8483264241
13482,5,3,2.26610402435
13483,5,2,1.99877413412
13484,5,3,2.17854722691
13485,5,3,2.34503283174
13486,5,2,2.58276504945
13487,5,3,2.0138528405
13488,5,3,1.84625078884
13489,5,3,2.38538122837
13490,5,4,2.70892028651
13491,5,1,1.62202107907
13492,5,2,2.52688889034
13493,5,4,2.04807579037
13494,5,2,2.18980548868
13495,5,2,1.89703613079
13496,5,1,2.06730372868
13497,5,3,2.30945271753
13498,5,3,2.39265672455
13499,5,2,1.74260662073
13500,5,2,1.98059393949
13501,5,1,1.94778691696
13502,5,3,2.2760790313
13503,5,3,2.10140914579
13504,5,3,2.27293396372
13505,5,3,2.22822606774
13506,5,1,2.02117414577
13507,5,2,2.33188988542
13508,5,2,2.21478024196
13509,5,2,2.35254354963
13510,5,1,1.7954686477
13511,5,4,2.51888808369
13512,5,2,2.62914464699
13513,5,2,1.36468605332
13514,5,3,2.27965428481
13515,5,4,2.52396737207
13516,5,3,2.09022111798
13517,5,3,2.74167910011
13518,5,3,1.9622854989
13519,5,3,2.24084080679
13520,5,3,1.93940579302
13521,5,3,2.83773316725
13522,5,2,2.28122108788
13523,5,3,2.71510610863
13524,5,3,2.31132247461
13525,5,3,2.01557503468
13526,5,2,2.81546253186
13527,5,1,2.48561754372
13528,5,4,2.23575629538
13529,5,3,2.01733174717
13530,5,4,2.39223029404
13531,5,3,2.25734395255
13532,5,3,2.02954640409
13533,5,3,2.33688008727
13534,5,2,2.13224015707
13535,5,2,2.65935062107
13536,5,1,1.89293385052
13537,5,2,2.06475241116
13538,5,2,2.87188935149
13539,5,3,2.37751781712
13540,5,4,2.6596003508
13541,5,3,2.15478810795
13542,5,2,2.31524520523
13543,5,2,2.60095314548
13544,5,2,2.12320512433
13545,5,2,2.14183888854
13546,5,3,2.84227240016
13547,5,4,2.63883349817
13548,5,1,1.76679511387
13549,5,3,2.21606910478
13550,5,2,2.43916221991
13551,5,1,1.75714473043
13552,5,3,2.57160519111
13553,5,3,2.19282181359
13554,5,2,2.7991663386
13555,5,3,2.45839254524
13556,5,2,2.26920573568
13557,5,3,2.23716940909
13558,5,3,2.49930700223
13559,5,3,1.9759078708
13560,5,2,1.81274557278
13561,5,2,2.11464136225
13562,5,2,1.73318695122
13563,5,3,2.2384644764
13564,5,1,1.68547940979
13565,5,3,2.24355005279
13566,5,3,2.18997819326
13567,5,1,1.96053499816
13568,5,2,2.01230906053
13569,5,3,1.93981705053
13570,5,3,2.70104154489
13571,5,3,2.24702336916
13572,5,2,2.12808640641
13573,5,2,1.66679991853
13574,5,3,2.04197999645
13575,5,1,2.39982078184
13576,5,1,1.79225978082
13577,5,1,2.07633521991
13578,5,3,2.63726280981
13579,5,2,2.10980736768
13580,5,3,2.40684537441
13581,5,3,2.31568247415
13582,5,3,2.19807245705
13583,5,3,2.30899856676
13584,5,4,2.69660224749
13585,5,4,2.21849470877
13586,5,4,2.09231846014
13587,5,3,2.36368057929
13588,5,2,2.50493357247
13589,5,1,2.63702596892
13590,5,2,2.17745669787
13591,5,2,2.146183173
13592,5,3,2.27143755614
13593,5,1,1.92302510428
13594,5,3,2.60714456776
13595,5,3,2.0319044471
13596,5,2,2.31554974547
13597,5,4,2.22409570283
13598,5,4,2.14421999218
13599,5,2,1.65006714954
13600,5,2,2.15689429098
13601,5,3,2.42720273799
13602,5,2,2.17307464084
13603,5,1,1.83549655926
13604,5,2,2.2865135015
13605,5,3,2.24260792886
13606,5,3,2.22316127241
13607,5,4,2.1712821697
13608,5,2,2.09636663931
13609,5,2,2.19327836362
13610,5,2,2.51751411368
13611,5,2,1.88111774555
13612,5,2,2.3486669212
13613,5,2,2.71526624983
13614,5,2,2.33672220116
13615,5,1,1.63508898282
13616,5,2,2.19671221476
13617,5,3,2.16154214106
13618,5,2,2.46205489088
13619,5,3,2.21362713923
13620,5,4,2.29128391165
13621,5,2,1.99481787552
13622,5,2,2.11791042173
13623,5,2,2.15109205749
13624,5,2,2.0039954845
13625,5,3,2.05566027397
13626,5,3,2.08603013346
13627,5,2,2.5529518179
13628,5,0,2.30013921189
13629,5,4,1.97020523114
13630,5,3,2.41969088973
13631,5,2,2.18983007419
