id,set,human_score,mean_word
10018,4,0,16.5
10019,4,1,36.0
10020,4,2,19.6
10021,4,1,26.6666666667
10022,4,1,4.8
10023,4,1,14.0
10024,4,1,17.0
10025,4,3,49.3333333333
10026,4,2,10.25
10027,4,2,16.7142857143
10028,4,1,16.2
10029,4,1,20.3333333333
10030,4,0,6.5
10031,4,2,15.0
10032,4,3,28.0
10033,4,1,15.3333333333
10034,4,2,17.625
10035,4,0,27.0
10036,4,1,15.3333333333
10037,4,2,20.0
10038,4,1,16.0
10039,4,2,13.8333333333
10040,4,3,19.75
10041,4,0,9.33333333333
10042,4,0,17.0
10043,4,3,16.5
10044,4,1,8.5
10045,4,0,15.0
10046,4,1,14.4
10047,4,2,22.0
10048,4,2,26.75
10049,4,0,16.75
10050,4,2,17.2857142857
10051,4,1,20.0
10052,4,1,14.5
10053,4,1,20.25
10054,4,3,18.5714285714
10055,4,1,16.3333333333
10056,4,1,16.3333333333
10057,4,3,8.5
10058,4,1,38.2
10059,4,1,23.75
10060,4,2,18.1428571429
10061,4,0,14.6666666667
10062,4,0,14.0
10063,4,2,20.5714285714
10064,4,1,11.6666666667
10065,4,2,26.75
10066,4,3,22.2727272727
10067,4,2,21.1428571429
10068,4,3,25.4285714286
10069,4,1,20.0
10070,4,1,12.5
10071,4,0,9.4
10072,4,2,17.5
10073,4,1,11.0
10074,4,1,20.6666666667
10075,4,2,11.0
10076,4,1,22.3333333333
10077,4,0,11.0
10078,4,2,17.0
10079,4,1,20.2
10080,4,1,10.0
10081,4,0,26.2
10082,4,2,15.6666666667
10083,4,0,11.3125
10084,4,3,16.5
10085,4,1,15.1666666667
10086,4,1,20.0
10087,4,1,20.75
10088,4,2,17.5555555556
10089,4,0,9.6
10090,4,3,21.125
10091,4,3,16.5454545455
10092,4,3,17.3333333333
10093,4,2,16.8888888889
10094,4,0,10.0
10095,4,2,17.6666666667
10096,4,1,23.0
10097,4,2,17.0
10098,4,2,12.3333333333
10099,4,2,17.2
10100,4,1,21.75
10101,4,3,18.5714285714
10102,4,1,14.0
10103,4,1,23.0
10104,4,1,23.25
10105,4,2,13.1
10106,4,0,39.0
10107,4,1,15.6666666667
10108,4,3,26.1428571429
10109,4,0,29.4
10110,4,1,19.5
10111,4,0,14.0
10112,4,1,12.3333333333
10113,4,1,10.0
10114,4,1,13.5
10115,4,1,17.6666666667
10116,4,0,13.5
10117,4,1,10.8333333333
10118,4,2,17.0
10119,4,0,7.0
10120,4,2,12.0
10121,4,3,21.2857142857
10122,4,2,11.75
10123,4,0,13.0
10124,4,1,12.0
10125,4,0,20.75
10126,4,0,9.0
10127,4,3,15.652173913
10128,4,1,19.5714285714
10129,4,1,13.0
10130,4,1,15.875
10131,4,0,5.0
10132,4,3,23.0
10133,4,1,15.0
10134,4,3,9.42857142857
10135,4,2,50.75
10136,4,3,9.0
10137,4,0,26.0
10138,4,0,11.5
10139,4,3,21.4
10140,4,1,13.5
10141,4,2,14.0
10142,4,3,28.0
10143,4,1,10.8
10144,4,2,13.8
10146,4,1,8.0
10147,4,1,12.6153846154
10148,4,2,19.0
10149,4,1,10.3333333333
10150,4,2,19.6666666667
10151,4,2,16.6666666667
10152,4,2,19.125
10154,4,2,16.3333333333
10155,4,2,18.1428571429
10156,4,1,9.81818181818
10157,4,3,18.0909090909
10158,4,3,11.8888888889
10159,4,2,17.0
10160,4,3,13.2
10161,4,1,11.5
10162,4,2,14.625
10163,4,2,15.625
10164,4,0,29.5
10165,4,1,16.6666666667
10166,4,2,17.3333333333
10167,4,1,25.3333333333
10168,4,0,9.33333333333
10169,4,2,23.4
10170,4,2,17.3333333333
10171,4,1,29.6666666667
10172,4,2,24.0
10173,4,2,9.42857142857
10174,4,1,13.75
10175,4,0,36.5
10176,4,1,10.25
10177,4,0,11.3333333333
10178,4,2,17.2222222222
10179,4,1,15.25
10180,4,0,21.3333333333
10181,4,2,20.25
10182,4,0,9.0
10183,4,1,23.5
10184,4,3,23.0
10185,4,2,16.4285714286
10186,4,0,12.6
10187,4,2,11.0
10188,4,2,21.8
10189,4,3,22.7
10190,4,1,20.2
10191,4,2,14.25
10192,4,1,19.75
10193,4,0,40.0
10194,4,1,20.8333333333
10195,4,0,16.3333333333
10196,4,1,8.6
10197,4,2,17.6
10198,4,2,46.6666666667
10199,4,0,18.6666666667
10200,4,3,15.7272727273
10201,4,2,24.0
10202,4,0,12.25
10203,4,3,14.6363636364
10204,4,2,18.8
10205,4,3,12.0
10206,4,0,15.0
10207,4,2,19.1666666667
10208,4,3,16.3
10209,4,1,11.0
10210,4,0,31.0
10211,4,3,33.4285714286
10212,4,1,14.5
10213,4,1,24.0
10214,4,2,24.8
10215,4,2,24.8333333333
10216,4,0,23.625
10217,4,1,12.6666666667
10218,4,1,23.0
10219,4,2,17.6666666667
10220,4,1,14.0
10221,4,2,15.1111111111
10222,4,0,32.0
10223,4,2,20.4
10224,4,2,12.2857142857
10225,4,1,17.0
10226,4,1,21.0
10227,4,2,18.5
10228,4,3,25.7142857143
10229,4,2,21.6
10230,4,1,10.3333333333
10231,4,1,45.0
10232,4,0,14.5
10233,4,1,14.0
10234,4,1,13.6666666667
10235,4,1,17.8
10236,4,3,15.9
10237,4,2,13.6666666667
10238,4,0,14.6666666667
10239,4,2,22.1666666667
10240,4,1,12.75
10241,4,0,18.3333333333
10242,4,1,19.0
10243,4,3,24.6666666667
10244,4,1,16.6
10245,4,1,12.6
10246,4,1,13.2857142857
10247,4,1,31.0
10248,4,0,20.0
10249,4,2,11.5
10250,4,2,13.5
10251,4,2,15.1
10252,4,0,6.5
10253,4,1,14.5
10254,4,0,18.5
10255,4,0,10.3333333333
10256,4,0,12.6666666667
10257,4,2,30.25
10258,4,3,11.6
10259,4,1,17.1428571429
10260,4,1,12.3333333333
10261,4,1,16.25
10262,4,0,9.75
10263,4,1,15.8333333333
10264,4,3,15.8
10265,4,3,17.6
10266,4,2,18.1666666667
10267,4,2,16.625
10268,4,0,7.5
10269,4,0,17.0
10270,4,3,15.4615384615
10271,4,2,12.0833333333
10272,4,1,14.2
10273,4,2,13.8333333333
10274,4,1,25.3333333333
10275,4,2,16.25
10276,4,2,17.8571428571
10277,4,2,19.25
10278,4,2,18.6666666667
10279,4,2,16.6
10280,4,2,15.0
10281,4,3,18.125
10282,4,0,24.0
10283,4,2,15.2857142857
10284,4,3,23.6666666667
10285,4,0,5.0
10286,4,2,28.2
10287,4,1,18.3333333333
10288,4,0,13.1428571429
10289,4,0,17.6666666667
10290,4,2,10.8333333333
10291,4,2,13.5
10292,4,1,25.8
10293,4,3,29.4
10294,4,1,19.0
10295,4,1,13.7142857143
10296,4,1,15.0
10297,4,0,12.6666666667
10298,4,3,18.375
10299,4,1,16.0
10300,4,1,32.0
10301,4,0,15.6666666667
10302,4,2,12.8333333333
10303,4,2,17.7142857143
10304,4,1,16.1666666667
10305,4,3,19.8
10306,4,1,14.5
10307,4,2,17.25
10308,4,3,21.0
10309,4,1,21.0
10310,4,1,20.5
10311,4,0,14.3333333333
10312,4,0,17.0
10313,4,0,26.5
10314,4,1,30.0
10315,4,1,10.8333333333
10316,4,1,11.8
10317,4,1,15.0
10318,4,2,19.1666666667
10319,4,2,13.6666666667
10320,4,3,22.625
10321,4,3,14.7
10322,4,0,15.0
10323,4,3,18.3333333333
10324,4,2,27.8571428571
10325,4,2,23.5
10326,4,1,12.25
10327,4,3,21.2222222222
10328,4,0,9.0
10329,4,0,26.0
10330,4,1,9.16666666667
10331,4,0,6.5
10332,4,2,18.0
10333,4,1,16.3333333333
10334,4,1,18.8
10335,4,2,24.7142857143
10336,4,2,15.0
10337,4,1,17.6666666667
10338,4,3,14.5
10339,4,1,14.75
10340,4,1,11.8
10341,4,1,8.25
10342,4,1,17.5
10343,4,1,17.75
10344,4,2,21.3333333333
10345,4,1,30.0
10346,4,1,23.0
10347,4,0,20.25
10348,4,0,13.3333333333
10349,4,1,9.5
10350,4,3,20.2857142857
10351,4,2,13.5
10352,4,1,33.0
10353,4,0,31.5
10354,4,2,11.5555555556
10355,4,0,14.3333333333
10356,4,2,14.8888888889
10357,4,0,16.8888888889
10358,4,1,14.0
10359,4,0,14.0
10360,4,0,10.4
10361,4,3,14.7777777778
10362,4,1,17.3333333333
10363,4,1,14.6666666667
10364,4,1,17.625
10365,4,0,12.0
10366,4,2,12.3333333333
10367,4,2,23.7142857143
10368,4,3,17.6666666667
10369,4,0,12.2
10370,4,1,12.4285714286
10371,4,1,32.2
10372,4,3,14.2857142857
10373,4,1,9.5
10374,4,0,12.0
10375,4,2,34.25
10376,4,0,18.5
10377,4,2,19.2
10378,4,1,17.1666666667
10379,4,3,17.5454545455
10380,4,0,25.3333333333
10381,4,2,9.83333333333
10382,4,2,10.4444444444
10383,4,1,29.75
10384,4,0,23.0
10385,4,0,7.5
10386,4,3,24.4
10387,4,2,20.4
10388,4,1,10.8333333333
10389,4,2,14.0
10390,4,1,9.8
10391,4,1,18.5
10392,4,3,12.6666666667
10393,4,1,6.66666666667
10394,4,0,6.33333333333
10395,4,3,14.5
10396,4,2,25.2
10397,4,3,15.9375
10398,4,0,29.0
10399,4,2,10.3333333333
10400,4,0,12.8
10401,4,1,24.5
10402,4,1,20.25
10403,4,1,17.75
10404,4,2,11.5
10405,4,0,13.3333333333
10406,4,1,20.8
10407,4,3,24.1428571429
10408,4,1,21.0
10409,4,3,15.1818181818
10410,4,2,16.5
10411,4,3,22.8888888889
10412,4,2,14.125
10413,4,0,12.5
10414,4,1,8.66666666667
10415,4,0,21.0
10416,4,2,13.6363636364
10417,4,2,19.5
10418,4,2,15.2222222222
10420,4,2,15.75
10421,4,1,8.57142857143
10422,4,3,15.9230769231
10423,4,1,21.0
10424,4,2,13.9
10425,4,2,12.4285714286
10426,4,1,12.75
10427,4,2,12.2
10428,4,2,14.5555555556
10429,4,3,13.5454545455
10430,4,2,22.6
10431,4,1,15.3333333333
10432,4,1,11.0
10433,4,0,11.6666666667
10434,4,2,16.0
10435,4,1,10.4
10436,4,3,19.2
10437,4,0,6.5
10438,4,0,9.0
10439,4,1,15.3333333333
10440,4,1,8.4
10441,4,2,17.4
10442,4,1,16.0
10443,4,1,14.3333333333
10444,4,2,21.0
10445,4,0,12.1666666667
10446,4,2,14.875
10447,4,2,14.2222222222
10448,4,1,24.0
10449,4,1,17.8571428571
10450,4,3,29.0
10451,4,2,25.0
10452,4,2,9.07692307692
10453,4,2,14.25
10454,4,0,15.0
10455,4,2,9.25
10456,4,0,16.3333333333
10457,4,1,18.0
10458,4,1,8.0
10459,4,0,9.0
10460,4,0,14.5
10461,4,2,17.8
10462,4,1,13.0
10463,4,1,21.0
10464,4,1,16.5
10465,4,2,11.2
10466,4,2,11.2727272727
10467,4,3,29.5714285714
10468,4,1,13.75
10469,4,1,12.6666666667
10470,4,1,18.0
10471,4,1,19.4
10472,4,0,9.0
10473,4,3,23.1666666667
10474,4,3,13.625
10475,4,3,16.8888888889
10476,4,1,8.57142857143
10477,4,3,13.8181818182
10478,4,0,17.6666666667
10479,4,3,14.2857142857
10480,4,0,10.5
10481,4,1,12.0
10482,4,0,14.5
10483,4,2,21.0
10484,4,2,15.8571428571
10485,4,2,14.4
10486,4,0,14.5
10487,4,3,16.3
10488,4,1,14.5
10489,4,0,19.0
10490,4,0,10.5
10491,4,2,16.2
10492,4,1,15.6666666667
10493,4,2,9.85714285714
10494,4,2,12.75
10495,4,1,46.0
10496,4,1,21.5
10497,4,3,14.6428571429
10498,4,2,19.6
10499,4,1,8.25
10500,4,0,8.5
10501,4,1,24.6666666667
10502,4,1,24.3333333333
10503,4,2,39.3333333333
10504,4,3,16.6
10505,4,2,19.0
10506,4,0,15.75
10507,4,2,14.0
10508,4,3,13.3571428571
10509,4,1,8.5
10510,4,2,13.7777777778
10511,4,1,14.6
10512,4,1,24.0
10513,4,1,17.5
10514,4,0,16.25
10515,4,2,23.0
10517,4,2,13.6923076923
10518,4,3,18.8333333333
10519,4,3,17.9230769231
10520,4,2,19.8333333333
10521,4,2,17.8
10522,4,3,14.0
10523,4,2,18.6
10524,4,2,16.8
10525,4,2,13.25
10526,4,2,16.0
10527,4,0,14.0
10528,4,2,17.625
10529,4,2,15.3333333333
10530,4,2,17.8
10531,4,0,7.75
10532,4,2,18.0
10533,4,0,16.3333333333
10535,4,0,36.0
10536,4,3,12.7692307692
10537,4,1,9.4
10538,4,0,18.0
10539,4,3,16.375
10540,4,2,19.5
10541,4,1,14.0
10542,4,2,19.6
10543,4,1,20.4
10544,4,0,13.0
10545,4,3,18.0
10546,4,1,16.8571428571
10547,4,3,22.8571428571
10548,4,2,13.0
10549,4,1,11.75
10550,4,1,27.0
10551,4,2,15.6
10552,4,1,9.0
10553,4,2,11.1666666667
10554,4,2,12.8571428571
10555,4,2,17.5
10556,4,1,8.41666666667
10557,4,2,11.75
10558,4,2,12.6153846154
10559,4,3,21.0
10560,4,1,17.75
10561,4,1,14.5
10562,4,0,20.3333333333
10563,4,1,22.25
10564,4,3,17.4615384615
10565,4,1,11.0
10566,4,1,10.0
10567,4,0,19.75
10568,4,2,25.8
10569,4,0,20.0
10570,4,2,24.0
10571,4,1,19.1428571429
10572,4,2,19.1666666667
10573,4,2,20.0
10574,4,0,18.1666666667
10575,4,2,16.8
10576,4,2,11.125
10577,4,1,22.3333333333
10578,4,3,23.0
10579,4,1,12.0
10580,4,3,13.2857142857
10581,4,1,10.0
10582,4,0,73.0
10584,4,1,15.2
10585,4,0,10.0
10586,4,1,15.6666666667
10587,4,0,9.5
10588,4,2,19.1666666667
10589,4,3,14.1538461538
10590,4,1,12.0
10591,4,1,17.7142857143
10592,4,3,15.1333333333
10593,4,0,21.0
10594,4,1,18.6666666667
10595,4,3,16.0
10596,4,1,16.5
10597,4,1,14.4
10598,4,1,24.5
10599,4,3,17.6666666667
10600,4,0,10.2
10601,4,1,12.5
10602,4,2,21.7142857143
10603,4,2,12.2
10604,4,3,18.1
10605,4,1,13.0
10606,4,0,9.5
10607,4,1,14.4285714286
10608,4,0,8.5
10609,4,3,16.25
10610,4,2,17.3333333333
10611,4,1,15.2
10612,4,3,25.75
10613,4,2,16.5714285714
10614,4,3,13.2727272727
10615,4,2,19.1428571429
10616,4,2,12.1428571429
10617,4,0,10.5
10618,4,1,29.5
10619,4,2,16.0
10620,4,2,21.7142857143
10621,4,0,24.0
10622,4,1,11.5
10623,4,1,14.8333333333
10624,4,1,13.3333333333
10625,4,1,11.75
10626,4,2,18.5
10627,4,1,6.4
10628,4,2,18.8333333333
10629,4,0,11.3333333333
10630,4,2,11.1818181818
10631,4,2,13.7142857143
10632,4,1,10.5
10633,4,1,16.0
10634,4,2,23.6
10635,4,2,10.1818181818
10636,4,1,15.5
10637,4,1,29.0
10638,4,0,27.6666666667
10639,4,2,13.0
10640,4,1,14.25
10641,4,0,12.3333333333
10642,4,2,12.5
