id,set,human_score,avg_word_length
1086,1,8,40.1216545012
1087,1,11,46.8421052632
1088,1,8,41.6089108911
1089,1,8,42.2471910112
1090,1,6,41.4893617021
1091,1,10,42.7205882353
1092,1,10,43.0414746544
1093,1,8,47.1666666667
1094,1,8,51.4814814815
1095,1,8,44.2804428044
1096,1,4,35.3333333333
1097,1,10,41.1970074813
1098,1,9,43.2065217391
1099,1,8,40.8459214502
1100,1,9,45.4642857143
1101,1,8,43.3673469388
1102,1,8,41.6225165563
1103,1,6,43.7142857143
1104,1,10,45.0500715308
1105,1,9,44.4986449864
1106,1,9,45.3991596639
1107,1,4,46.2666666667
1108,1,9,41.6968325792
1109,1,8,45.5514705882
1110,1,8,41.2639405204
1111,1,11,43.2667876588
1112,1,8,41.5719063545
1113,1,10,42.1863799283
1114,1,10,42.1052631579
1115,1,9,48.4593023256
1116,1,8,42.2413793103
1117,1,7,43.2218844985
1118,1,8,42.0
1119,1,9,47.6073619632
1120,1,8,41.7602040816
1121,1,2,42.2222222222
1122,1,10,45.0951374207
1123,1,6,37.0180722892
1124,1,9,48.1907090465
1125,1,8,44.2146596859
1126,1,10,41.6417910448
1127,1,8,44.8639455782
1128,1,8,37.1030640669
1129,1,8,47.2445820433
1130,1,6,37.7056277056
1132,1,8,44.0840840841
1133,1,12,44.8230912477
1134,1,6,41.4761904762
1135,1,11,47.1762870515
1136,1,8,42.4050632911
1137,1,8,43.6118598383
1138,1,8,43.0740740741
1139,1,10,48.5620915033
1140,1,9,45.2802359882
1141,1,6,42.3651452282
1142,1,8,41.4021164021
1143,1,8,45.2971576227
1144,1,11,42.3738317757
1145,1,9,46.3363363363
1146,1,8,42.4234693878
1147,1,9,47.6455696203
1148,1,9,43.7406483791
1149,1,10,46.8827930175
1150,1,8,47.667844523
1151,1,10,43.3471933472
1152,1,8,44.046997389
1153,1,9,43.6224489796
1154,1,8,45.7653061224
1155,1,8,45.3474320242
1156,1,10,46.8866328257
1157,1,6,44.7639484979
1158,1,9,44.2931937173
1159,1,12,47.2087378641
1160,1,8,40.4827586207
1161,1,8,41.5805471125
1162,1,8,43.4650455927
1163,1,10,46.9201520913
1164,1,9,50.1617250674
1165,1,8,40.3703703704
1166,1,9,44.4444444444
1167,1,10,43.2199546485
1168,1,8,42.6892950392
1169,1,10,48.4652278177
1170,1,12,48.859375
1171,1,12,43.6875800256
1172,1,7,43.187250996
1173,1,8,46.25
1174,1,10,46.6352201258
1175,1,9,45.7197696737
1176,1,8,43.856812933
1177,1,6,42.2335025381
1178,1,9,44.0941176471
1179,1,8,41.9726027397
1180,1,8,42.7047146402
1181,1,10,45.6764705882
1182,1,7,45.3281853282
1183,1,8,39.4814814815
1184,1,10,45.8213256484
1185,1,8,46.1842105263
1186,1,9,42.5694444444
1187,1,10,48.2768361582
1188,1,8,43.3656174334
1189,1,9,44.1554054054
1190,1,9,40.9663865546
1191,1,8,43.9220183486
1192,1,8,40.2571428571
1193,1,10,45.3677932406
1194,1,10,47.0379146919
1195,1,11,47.5505050505
1196,1,8,40.8053691275
1197,1,8,39.4716242661
1198,1,7,43.0476190476
1199,1,8,44.1438356164
1200,1,9,43.5490196078
1201,1,12,48.9347826087
1202,1,8,39.0931989924
1203,1,8,42.040302267
1204,1,9,44.5744680851
1205,1,8,45.3846153846
1206,1,11,50.6516853933
1207,1,8,46.5478841871
1208,1,7,38.0497925311
1209,1,8,45.7096774194
1210,1,8,42.3021582734
1211,1,9,45.9558823529
1212,1,9,44.5305164319
1213,1,8,47.4655647383
1214,1,10,45.9875259875
1215,1,8,39.9363057325
1216,1,9,45.4415954416
1217,1,4,38.4
1218,1,9,45.7569296375
1219,1,8,42.1100917431
1220,1,10,48.4174311927
1221,1,10,44.3984220907
1222,1,6,44.3529411765
1223,1,9,45.4147465438
1224,1,9,42.9589632829
1225,1,8,42.0212765957
1226,1,8,44.0950226244
1227,1,8,46.1363636364
1228,1,8,40.4724409449
1229,1,8,42.5287356322
1230,1,10,42.3012552301
1231,1,6,42.7586206897
1232,1,10,47.9108635097
1233,1,9,45.8658008658
1234,1,8,41.8660287081
1236,1,10,45.2265861027
1237,1,11,46.5029469548
1238,1,10,46.1514195584
1239,1,11,41.9769673704
1240,1,10,42.4485125858
1241,1,9,40.838150289
1242,1,8,43.3076923077
1243,1,9,41.2218649518
1244,1,8,40.9792843691
1245,1,10,44.08
1246,1,7,43.7883959044
1247,1,8,42.1794871795
1248,1,8,43.7373737374
1249,1,10,42.6989079563
1250,1,12,47.0757180157
1251,1,8,41.1883408072
1252,1,11,43.5949367089
1253,1,4,41.7021276596
1254,1,8,43.046875
1255,1,11,43.1756756757
1256,1,8,42.6378896882
1257,1,9,43.3617021277
1258,1,12,44.32
1259,1,10,43.7922077922
1260,1,8,43.0693069307
1261,1,9,42.4415584416
1262,1,8,41.2911392405
1263,1,9,41.661971831
1264,1,9,46.4425770308
1265,1,10,43.253968254
1266,1,8,40.0
1267,1,8,44.3975903614
1268,1,8,43.4193548387
1269,1,11,50.0
1270,1,10,43.3333333333
1271,1,8,46.1022364217
1272,1,9,41.7617866005
1273,1,10,42.7716186253
1274,1,6,41.0791366906
1275,1,7,41.6076294278
1276,1,8,41.28125
1277,1,7,45.1764705882
1278,1,8,41.6216216216
1279,1,9,45.1296829971
1280,1,6,41.9831223629
1281,1,8,45.3125
1282,1,10,43.850931677
1283,1,10,45.7714285714
1284,1,8,43.6979166667
1285,1,8,42.4742268041
1286,1,8,45.3201970443
1287,1,10,44.1416893733
1288,1,10,44.034416826
1289,1,7,42.1505376344
1290,1,8,44.2285714286
1291,1,8,42.1864951768
1292,1,8,42.0689655172
1293,1,7,43.2945736434
1294,1,9,41.8829981718
1295,1,4,46.5789473684
1296,1,9,43.6876355748
1297,1,8,47.3605947955
1298,1,7,43.1048387097
1299,1,11,46.0040567951
1300,1,7,42.8698224852
1301,1,8,46.6548042705
1302,1,10,44.247311828
1303,1,7,43.2087227414
1304,1,11,50.8008213552
1305,1,11,44.7058823529
1306,1,8,45.5764075067
1307,1,9,45.1630434783
1308,1,9,42.4678663239
1309,1,8,39.1515151515
1310,1,7,42.8424657534
1311,1,10,45.2141057935
1312,1,9,43.879093199
1313,1,8,43.883161512
1314,1,10,45.9756097561
1315,1,9,44.2608695652
1316,1,9,45.4458598726
1317,1,8,42.8795811518
1318,1,8,40.4155844156
1319,1,9,40.4205607477
1320,1,11,44.4958677686
1321,1,9,46.1063464837
1322,1,9,42.7298850575
1323,1,8,44.4086021505
1324,1,8,43.1758530184
1325,1,10,46.0229445507
1326,1,8,40.6601466993
1327,1,11,44.3021032505
1328,1,8,42.3162583519
1329,1,7,47.1375464684
1330,1,8,42.5229357798
1331,1,9,44.9653979239
1332,1,9,45.7180851064
1333,1,8,43.6676217765
1334,1,8,41.4782608696
1335,1,7,44.8469387755
1336,1,10,43.3222591362
1337,1,8,40.988372093
1338,1,9,46.5434380776
1339,1,8,42.389380531
1340,1,8,46.1212121212
1341,1,10,46.4783427495
1342,1,8,42.8481012658
1343,1,8,47.84375
1344,1,8,43.6974789916
1345,1,8,46.5316455696
1346,1,8,43.8790035587
1347,1,8,45.4504504505
1348,1,7,43.5384615385
1349,1,11,45.7112526539
1350,1,10,44.7177419355
1351,1,9,42.9752066116
1352,1,8,50.4833836858
1353,1,10,45.0738916256
1354,1,8,46.5
1355,1,8,43.3858267717
1356,1,8,43.5272727273
1357,1,8,44.7435897436
1358,1,11,45.5391120507
1359,1,11,46.4810690423
1360,1,8,48.4931506849
1361,1,10,47.5221238938
1362,1,9,47.8155339806
1363,1,8,45.7989690722
1364,1,9,45.8636363636
1365,1,8,42.1160409556
1366,1,8,42.1448467967
1367,1,6,43.0303030303
1368,1,7,45.2205882353
1369,1,9,41.4832535885
1370,1,9,46.1111111111
1371,1,12,45.6463878327
1372,1,8,45.2662721893
1373,1,8,46.4150943396
1374,1,10,43.4048257373
1375,1,10,42.4107142857
1376,1,8,43.08
1377,1,8,41.4462809917
1378,1,9,41.2477396022
1379,1,10,47.6883116883
1380,1,12,45.2277227723
1381,1,8,43.1496062992
1382,1,10,44.9403341289
1383,1,9,42.5917431193
1384,1,10,45.3947368421
1385,1,9,48.4516129032
1386,1,9,45.9682539683
1387,1,7,45.1890034364
1388,1,8,44.5846153846
1389,1,8,45.2277227723
1390,1,8,40.9831460674
1391,1,8,44.3823529412
1392,1,5,43.3244680851
1393,1,11,46.4891846922
1394,1,6,44.5569620253
1395,1,9,47.2533333333
1396,1,9,47.6893939394
1397,1,7,36.8103448276
1398,1,9,41.3004484305
1399,1,8,43.2093023256
1400,1,9,42.7318295739
1401,1,10,41.34765625
1402,1,9,43.7022900763
1403,1,11,41.9197707736
1404,1,10,46.7578125
1405,1,9,44.1343669251
1406,1,9,46.2935323383
1407,1,10,43.9556962025
1408,1,8,48.3333333333
1409,1,9,44.0532544379
1410,1,7,46.8220338983
1411,1,11,41.9694072658
1412,1,10,44.5360824742
1413,1,9,42.1542553191
1414,1,8,44.6484375
1415,1,12,50.5592105263
1416,1,8,44.0336134454
1417,1,10,50.1650943396
1418,1,8,40.0510204082
1419,1,10,48.927680798
1420,1,8,43.5260115607
1421,1,6,44.9717514124
1422,1,8,42.2279792746
1423,1,8,41.556122449
1424,1,10,45.8219178082
1425,1,8,44.8207171315
1426,1,10,43.4254143646
1427,1,11,46.4112903226
1428,1,6,43.591160221
1429,1,7,40.7111111111
1430,1,8,44.7389558233
1431,1,6,50.9722222222
1432,1,8,42.9792746114
1433,1,8,45.1473922902
1434,1,9,42.8223844282
1435,1,10,45.0
1436,1,8,45.0953678474
1437,1,8,44.3426294821
1438,1,9,43.6390532544
1439,1,10,43.3647058824
1440,1,10,44.1219963031
1441,1,8,44.1015625
1442,1,6,39.4680851064
1443,1,12,51.4115646259
1444,1,10,46.975308642
1445,1,8,43.6990595611
1446,1,10,44.925
1447,1,12,49.0926275992
1448,1,9,45.7186544343
1449,1,9,46.5316455696
1450,1,10,46.0367454068
1451,1,9,43.6511627907
1452,1,12,49.7338403042
1453,1,9,43.2394366197
1454,1,11,48.7142857143
1455,1,8,41.7325227964
1456,1,10,43.275862069
1457,1,7,44.1991341991
1458,1,9,50.3536977492
1459,1,8,41.757925072
1460,1,10,45.1449275362
1461,1,6,45.2261306533
1462,1,7,48.8235294118
1463,1,8,40.5670103093
1464,1,10,49.8689138577
1465,1,8,46.7774086379
1466,1,8,43.0666666667
1467,1,10,47.2115384615
1468,1,9,47.1568627451
1469,1,8,44.54
1470,1,10,46.1501210654
1471,1,8,42.9203539823
1472,1,8,44.2635658915
1473,1,6,38.6
1474,1,4,45.0
1475,1,8,45.6069364162
1476,1,9,45.5555555556
1477,1,6,37.6419213974
1478,1,9,44.0634005764
1479,1,7,41.6304347826
1480,1,9,42.0454545455
1481,1,7,40.2448979592
1482,1,7,42.9166666667
1483,1,6,42.9457364341
1484,1,9,43.4447300771
1485,1,9,43.0194805195
1486,1,8,40.5769230769
1487,1,8,40.2180685358
1488,1,8,45.6510416667
1489,1,9,41.875
1490,1,6,45.0632911392
1491,1,11,52.974789916
1492,1,8,42.7333333333
1493,1,11,43.6179775281
1494,1,10,45.2317880795
1495,1,8,43.5126582278
1496,1,6,43.3070866142
1497,1,9,43.1564986737
1498,1,8,41.7701149425
1499,1,10,45.175
1500,1,8,44.4959128065
1501,1,8,42.4745762712
1502,1,10,43.5555555556
1503,1,9,42.0052083333
1504,1,8,43.4662576687
1505,1,9,44.3795620438
1506,1,8,42.6335877863
1507,1,9,42.7631578947
1508,1,8,42.7272727273
1509,1,8,39.5482546201
1510,1,8,46.7346938776
1511,1,7,40.5415162455
1512,1,8,46.6433566434
1513,1,5,49.4174757282
1514,1,8,44.2897727273
1515,1,10,43.8401559454
1516,1,8,47.8947368421
1517,1,8,43.2915360502
1518,1,10,46.2442396313
1519,1,8,38.3333333333
1520,1,9,44.8012232416
1521,1,8,45.2398523985
1522,1,10,46.8686868687
1523,1,8,38.3712121212
1524,1,6,43.5714285714
1525,1,8,45.0
1526,1,10,45.2884615385
1527,1,10,49.4936708861
1528,1,6,42.64
1529,1,8,47.9819277108
1530,1,8,42.1176470588
1531,1,8,40.8169934641
1532,1,6,43.3466135458
1533,1,6,41.4754098361
1534,1,9,39.4760820046
1535,1,6,40.6451612903
1536,1,4,43.0708661417
1537,1,8,39.8442367601
1538,1,9,42.7325581395
1539,1,9,43.6956521739
1540,1,8,40.6832298137
1541,1,8,44.0418118467
1542,1,10,45.1059322034
1543,1,8,40.3448275862
1544,1,10,43.4334763948
1545,1,8,45.1046025105
1546,1,10,44.1666666667
1547,1,7,44.7087378641
1548,1,8,45.76
1549,1,6,48.3211678832
1550,1,8,42.5348189415
1551,1,9,45.1986183074
1552,1,6,41.2903225806
1553,1,7,44.4845360825
1554,1,8,43.6096256684
1555,1,2,47.2
1556,1,8,43.2817337461
1557,1,8,42.0454545455
1558,1,8,45.3678474114
1559,1,7,44.8520710059
1560,1,9,43.9689578714
1561,1,9,43.8539042821
1562,1,4,48.3505154639
1563,1,6,40.3571428571
1564,1,8,43.7412587413
1565,1,8,39.3012048193
1566,1,8,45.8528428094
1567,1,11,51.3984168865
1568,1,7,44.8858447489
1569,1,5,45.0
1570,1,11,41.1842105263
1571,1,7,40.8169934641
1572,1,8,44.6112600536
1573,1,10,43.2417582418
1574,1,8,44.2155009452
1575,1,9,42.4593967517
1576,1,8,41.637630662
1577,1,8,44.678111588
1578,1,9,42.1875
1579,1,8,42.4899598394
1580,1,8,40.2222222222
1581,1,11,42.091503268
1582,1,10,45.7040572792
1583,1,8,40.2572347267
1584,1,9,40.7051282051
1585,1,9,45.8945386064
1586,1,7,46.2903225806
1587,1,10,45.6502242152
1588,1,10,49.70703125
1589,1,10,42.7619047619
1590,1,11,46.3213530655
1591,1,9,43.5018726592
1592,1,2,41.875
1593,1,10,42.5581395349
1594,1,8,41.9526627219
1595,1,8,40.6923076923
1596,1,9,43.1619537275
1597,1,11,48.064516129
1598,1,10,43.0
1599,1,9,41.7210682493
1600,1,8,42.2054380665
1601,1,8,45.7792207792
1602,1,10,44.0677966102
1603,1,8,43.036809816
1604,1,8,44.7148288973
1605,1,8,40.1612903226
1606,1,9,44.1424802111
1607,1,9,42.7895981087
1608,1,8,38.1470588235
1609,1,9,43.2445520581
1610,1,11,44.5480225989
1611,1,8,41.881443299
1612,1,8,46.3070539419
1613,1,9,45.0445103858
1614,1,9,44.5277777778
1615,1,9,44.2021276596
1616,1,9,52.2511848341
1617,1,8,44.6627565982
1618,1,8,40.1421800948
1619,1,9,42.3953488372
1620,1,7,43.7634408602
1621,1,10,46.9095477387
1622,1,10,43.1132075472
1623,1,9,41.8693693694
1624,1,8,41.6621983914
1625,1,8,42.246835443
1626,1,8,47.8922716628
1627,1,8,44.4727272727
1628,1,10,43.6919831224
1629,1,10,39.7047244094
1630,1,10,44.4291338583
1631,1,8,40.0588235294
1632,1,8,41.6941176471
1633,1,8,45.5357142857
1634,1,8,41.4868804665
1635,1,10,44.7058823529
1636,1,10,44.5294117647
1637,1,8,43.3443708609
1638,1,8,44.3309859155
1639,1,10,42.1980676329
1640,1,8,40.8026755853
1641,1,8,42.6811594203
1642,1,8,46.0402684564
1643,1,11,45.0
1644,1,8,43.8938053097
1645,1,11,50.854368932
1646,1,8,39.9667774086
1647,1,6,45.3888888889
1648,1,11,48.309178744
1649,1,9,45.8456973294
1650,1,8,41.3150684932
1651,1,9,45.9796437659
1652,1,8,49.495412844
1653,1,8,41.0701107011
1654,1,9,47.9955947137
1655,1,8,45.8436213992
1656,1,8,42.0233463035
1657,1,8,44.3564356436
1658,1,9,43.0366492147
1659,1,9,42.2171945701
1660,1,8,43.6734693878
1661,1,10,42.229580574
1662,1,8,43.4324324324
1663,1,9,44.1055718475
1664,1,8,40.7387862797
1665,1,9,47.3873873874
1666,1,9,40.9147609148
1667,1,10,45.6983240223
1668,1,9,40.4357298475
1669,1,10,45.972927242
1670,1,9,40.4050632911
1671,1,11,45.2195945946
1672,1,6,46.358974359
1673,1,5,44.7311827957
1675,1,11,41.5789473684
1676,1,8,37.4257425743
1677,1,10,42.6170212766
1678,1,8,45.1694915254
1679,1,8,46.4012738854
1680,1,8,37.9652605459
1681,1,6,40.0
1682,1,8,46.1561561562
1683,1,7,48.4581497797
1684,1,8,45.4807692308
1685,1,8,45.3298153034
1686,1,5,42.1367521368
1687,1,10,44.0773809524
1688,1,8,43.1884057971
1689,1,7,45.0515463918
1690,1,9,45.4619565217
1691,1,11,45.5268389662
1692,1,9,45.6958762887
1693,1,10,42.9559748428
1694,1,10,42.0696721311
1695,1,9,43.1121281465
1696,1,9,45.4200542005
1697,1,8,41.4730878187
1698,1,8,43.5604395604
1699,1,8,43.2398753894
1700,1,9,42.5176470588
1701,1,8,44.0199335548
1702,1,8,42.5358851675
1703,1,11,46.3547758285
1704,1,8,41.4161849711
1705,1,12,45.595505618
1706,1,6,45.652173913
1707,1,7,38.9958158996
1708,1,7,42.3232323232
1709,1,8,40.4199475066
1710,1,9,43.986784141
1711,1,6,39.4570135747
1712,1,9,45.9953161593
1713,1,8,43.9832869081
1714,1,6,40.7335907336
1715,1,10,44.8884758364
1716,1,7,40.5172413793
1717,1,8,43.3489461358
1718,1,9,43.5384615385
1719,1,8,46.887755102
1720,1,11,44.7972972973
1721,1,9,42.2425629291
1722,1,9,42.2164948454
1723,1,9,41.9913419913
1724,1,10,44.1777777778
1725,1,9,50.3631961259
1726,1,9,44.5433255269
1727,1,10,42.9370629371
1728,1,9,45.4958677686
1729,1,8,44.9702380952
1730,1,10,48.0366492147
1731,1,9,41.7295597484
1732,1,8,42.2023809524
1733,1,8,45.3191489362
1734,1,9,42.3706896552
1735,1,7,41.9305019305
1736,1,11,46.1002785515
1737,1,8,42.9571984436
1738,1,7,44.2771084337
1739,1,10,46.2896825397
1740,1,8,43.3246073298
1741,1,8,44.3125
1742,1,6,45.6744186047
1743,1,9,44.0783410138
1744,1,11,43.3401221996
1745,1,10,46.6093366093
1746,1,10,42.5501432665
1747,1,8,39.72899729
1748,1,9,45.7716049383
1749,1,6,47.3728813559
1750,1,8,43.3666666667
1751,1,8,46.918767507
1752,1,9,42.7906976744
1753,1,8,45.3968253968
1754,1,10,46.3552631579
1755,1,8,46.8079096045
1756,1,10,44.5232273839
1757,1,8,42.4583333333
1758,1,10,45.6479690522
1759,1,10,46.4024390244
1760,1,12,43.7090909091
1761,1,8,42.6478873239
1762,1,8,41.8397626113
1763,1,12,50.3578947368
1764,1,8,43.3086419753
1765,1,5,43.2
1766,1,8,45.1532033426
1767,1,9,44.9152542373
1768,1,8,43.0997876858
1769,1,9,46.5034965035
1770,1,10,47.7906976744
1771,1,8,42.4193548387
1772,1,10,49.44
1773,1,8,42.125
1774,1,10,48.6600496278
1775,1,9,43.9945652174
1776,1,9,42.8974358974
1777,1,11,42.0364238411
1778,1,5,43.9655172414
1779,1,10,42.6484018265
1780,1,9,47.969762419
1781,1,10,41.2555066079
1782,1,8,44.7272727273
1783,1,8,40.9619238477
1784,1,7,43.0
1785,1,8,45.6701030928
1786,1,2,37.3333333333
1787,1,7,41.4018691589
