id,set,human_score,misspell_words
16386,6,2,7
16387,6,3,6
16388,6,3,5
16389,6,2,9
16390,6,4,5
16391,6,4,3
16392,6,2,0
16393,6,4,3
16394,6,2,2
16395,6,3,1
16396,6,2,2
16397,6,4,3
16398,6,4,3
16399,6,3,5
16400,6,3,5
16401,6,2,15
16402,6,2,11
16403,6,3,1
16404,6,3,5
16405,6,4,3
16406,6,4,8
16407,6,3,6
16408,6,3,2
16409,6,2,2
16410,6,3,12
16411,6,4,9
16412,6,2,10
16413,6,2,4
16414,6,4,10
16415,6,4,3
16416,6,4,11
16417,6,3,6
16418,6,2,3
16419,6,4,6
16420,6,3,3
16421,6,3,0
16422,6,3,8
16423,6,1,3
16424,6,3,7
16425,6,3,2
16426,6,3,7
16427,6,3,8
16428,6,1,12
16429,6,3,2
16430,6,4,8
16431,6,2,1
16432,6,1,0
16433,6,3,9
16434,6,2,13
16435,6,2,4
16436,6,2,6
16437,6,4,3
16438,6,2,5
16439,6,2,0
16440,6,3,4
16441,6,2,1
16442,6,2,6
16443,6,3,4
16444,6,3,3
16445,6,3,2
16446,6,3,0
16447,6,4,8
16448,6,4,8
16449,6,2,1
16450,6,1,6
16451,6,3,4
16452,6,2,1
16453,6,2,10
16454,6,4,3
16455,6,3,3
16456,6,2,3
16457,6,4,8
16458,6,2,1
16459,6,3,3
16460,6,3,2
16461,6,3,9
16462,6,3,10
16463,6,3,1
16464,6,2,7
16465,6,3,8
16466,6,3,3
16467,6,2,2
16468,6,1,2
16469,6,3,5
16470,6,4,13
16471,6,3,3
16472,6,0,7
16473,6,3,12
16474,6,1,6
16475,6,3,7
16476,6,2,3
16477,6,3,8
16478,6,3,4
16479,6,3,2
16480,6,1,5
16481,6,2,5
16482,6,3,1
16483,6,4,5
16484,6,3,1
16485,6,2,6
16486,6,2,9
16487,6,3,8
16488,6,4,4
16489,6,3,4
16490,6,4,5
16491,6,3,8
16492,6,3,2
16493,6,3,7
16494,6,3,4
16495,6,4,12
16496,6,3,11
16497,6,2,10
16498,6,2,2
16499,6,4,5
16500,6,3,6
16501,6,4,2
16502,6,1,2
16503,6,4,16
16504,6,2,1
16505,6,4,10
16506,6,3,5
16507,6,3,9
16508,6,3,16
16509,6,3,3
16510,6,2,1
16511,6,2,2
16512,6,2,2
16513,6,3,9
16514,6,4,4
16515,6,3,2
16516,6,2,3
16517,6,0,5
16518,6,1,8
16519,6,3,6
16520,6,0,2
16521,6,0,3
16522,6,3,1
16523,6,3,9
16524,6,3,3
16525,6,3,4
16526,6,3,6
16527,6,4,7
16528,6,1,1
16529,6,4,12
16530,6,4,5
16531,6,2,1
16532,6,4,10
16533,6,3,4
16534,6,0,1
16535,6,2,2
16536,6,4,15
16537,6,2,5
16538,6,3,1
16539,6,1,4
16540,6,3,2
16541,6,3,1
16542,6,3,2
16543,6,1,3
16544,6,3,6
16545,6,3,12
16546,6,3,2
16547,6,3,5
16548,6,2,3
16549,6,1,10
16550,6,2,5
16551,6,4,5
16552,6,2,6
16553,6,1,0
16554,6,3,6
16555,6,4,4
16556,6,0,5
16557,6,3,3
16558,6,4,8
16559,6,1,1
16560,6,4,9
16561,6,3,3
16562,6,4,9
16563,6,3,7
16564,6,4,5
16565,6,3,6
16566,6,4,5
16567,6,2,5
16568,6,4,7
16569,6,3,10
16570,6,2,12
16571,6,2,2
16572,6,1,1
16573,6,3,6
16574,6,3,4
16575,6,3,5
16576,6,4,6
16577,6,4,6
16578,6,2,5
16579,6,3,2
16580,6,2,4
16581,6,4,3
16582,6,3,7
16583,6,3,5
16584,6,3,3
16585,6,3,8
16586,6,4,11
16587,6,4,5
16588,6,4,5
16589,6,1,1
16590,6,4,4
16591,6,2,10
16592,6,3,5
16593,6,2,7
16594,6,0,2
16595,6,4,6
16596,6,3,7
16597,6,4,11
16598,6,4,3
16599,6,3,5
16600,6,1,4
16601,6,2,5
16602,6,4,5
16603,6,2,1
16604,6,4,7
16605,6,4,5
16606,6,1,8
16607,6,3,2
16608,6,3,19
16609,6,1,1
16610,6,3,2
16611,6,3,6
16612,6,3,10
16613,6,3,3
16614,6,1,7
16615,6,2,11
16616,6,4,7
16617,6,3,5
16618,6,1,2
16619,6,2,10
16620,6,4,13
16621,6,3,2
16622,6,3,2
16623,6,4,6
16624,6,3,3
16625,6,2,2
16626,6,2,6
16627,6,3,4
16628,6,3,2
16629,6,0,13
16630,6,2,1
16631,6,3,1
16632,6,2,1
16633,6,2,3
