id,set,human_score,sentence_count
4530,2,3,3
4531,2,4,17
4532,2,4,18
4533,2,3,14
4534,2,4,23
4535,2,2,13
4536,2,3,18
4537,2,4,26
4538,2,4,22
4539,2,4,19
4540,2,5,23
4541,2,5,28
4542,2,4,24
4543,2,4,25
4544,2,3,13
4545,2,4,19
4546,2,5,20
4547,2,2,7
4548,2,2,12
4549,2,3,23
4550,2,3,14
4551,2,3,18
4552,2,3,22
4553,2,4,31
4554,2,4,15
4555,2,3,8
4556,2,4,17
4557,2,4,18
4558,2,4,19
4559,2,4,22
4560,2,2,4
4561,2,3,14
4562,2,5,24
4563,2,3,17
4564,2,3,29
4565,2,3,24
4566,2,3,25
4567,2,5,26
4568,2,4,20
4569,2,3,25
4570,2,2,20
4571,2,3,18
4572,2,1,6
4573,2,3,17
4574,2,4,29
4575,2,4,25
4576,2,4,29
4577,2,5,36
4578,2,4,22
4579,2,4,28
4580,2,2,6
4581,2,4,25
4582,2,3,9
4583,2,3,17
4584,2,4,25
4585,2,3,29
4586,2,4,30
4587,2,2,12
4588,2,4,35
4589,2,4,17
4590,2,2,6
4591,2,3,22
4592,2,4,16
4593,2,3,10
4594,2,3,17
4595,2,3,12
4596,2,3,18
4597,2,3,12
4598,2,4,10
4599,2,3,10
4600,2,4,22
4601,2,3,40
4602,2,4,33
4603,2,3,9
4604,2,4,23
4605,2,3,23
4606,2,3,14
4607,2,3,12
4608,2,3,10
4609,2,4,21
4610,2,2,6
4611,2,3,21
4612,2,5,34
4613,2,3,31
4614,2,3,17
4615,2,3,21
4616,2,4,25
4617,2,4,25
4618,2,3,17
4619,2,3,17
4620,2,4,22
4621,2,4,19
4622,2,2,4
4623,2,4,25
4624,2,4,25
4625,2,3,17
4626,2,4,21
4627,2,3,21
4628,2,3,10
4629,2,4,32
4630,2,3,12
4631,2,3,14
4632,2,6,31
4633,2,3,21
4634,2,4,32
4635,2,3,16
4636,2,3,15
4637,2,3,13
4638,2,2,17
4639,2,4,19
4640,2,4,11
4641,2,3,11
4642,2,3,20
4643,2,3,19
4644,2,2,16
4645,2,4,18
4646,2,2,9
4647,2,4,26
4648,2,4,27
4649,2,4,31
4650,2,3,29
4651,2,3,16
4652,2,4,32
4653,2,3,11
4654,2,3,22
4655,2,4,27
4656,2,4,25
4657,2,1,2
4658,2,3,15
4659,2,3,21
4660,2,3,10
4661,2,4,18
4662,2,3,25
4663,2,4,19
4664,2,3,12
4665,2,2,10
4666,2,3,21
4667,2,4,36
4668,2,3,13
4669,2,4,28
4670,2,3,22
4671,2,4,22
4672,2,3,7
4673,2,2,12
4674,2,4,22
4675,2,2,7
4676,2,3,7
4677,2,4,26
4678,2,3,8
4679,2,4,23
4680,2,4,17
4681,2,3,14
4682,2,3,17
4683,2,2,8
4684,2,4,19
4685,2,4,42
4686,2,4,25
4687,2,4,11
4688,2,4,16
4689,2,4,18
4690,2,3,22
4691,2,3,17
4692,2,4,24
4693,2,3,7
4694,2,4,13
4695,2,4,34
4696,2,3,14
4697,2,4,27
4698,2,5,47
4699,2,3,15
4700,2,4,31
4701,2,3,14
4702,2,3,16
4703,2,4,13
4704,2,4,27
4705,2,4,32
4706,2,3,17
4707,2,3,22
4708,2,5,31
4709,2,3,21
4710,2,3,11
4711,2,4,19
4712,2,3,13
4713,2,3,12
4714,2,3,10
4715,2,4,25
4716,2,2,5
4717,2,2,9
4718,2,4,21
4719,2,5,44
4720,2,4,33
4721,2,4,25
4722,2,2,10
4723,2,4,24
4724,2,3,16
4725,2,4,23
4726,2,4,27
4727,2,3,20
4728,2,4,22
4729,2,4,23
4730,2,3,25
4731,2,2,2
4732,2,4,19
4733,2,4,17
4734,2,3,22
4735,2,2,7
4736,2,3,7
4737,2,3,5
4738,2,3,16
4739,2,3,19
4740,2,4,25
4741,2,3,12
4742,2,4,34
4743,2,4,32
4744,2,2,10
4745,2,3,21
4746,2,4,19
4747,2,5,25
4748,2,2,23
4749,2,3,10
4750,2,2,4
4751,2,4,25
4752,2,4,16
4753,2,4,43
4754,2,5,37
4755,2,4,26
4756,2,4,38
4757,2,4,31
4758,2,4,22
4759,2,3,17
4760,2,3,24
4761,2,3,21
4762,2,4,17
4763,2,3,13
4764,2,4,25
4765,2,4,32
4766,2,5,40
4767,2,3,15
4768,2,3,26
4769,2,3,40
4770,2,5,21
4771,2,4,24
4772,2,3,16
4773,2,3,12
4774,2,3,16
4775,2,2,6
4776,2,3,28
4777,2,3,24
