id,set,human_score,sentence_count
13379,5,1,3
13380,5,1,3
13381,5,1,5
13382,5,2,6
13383,5,1,2
13384,5,1,2
13385,5,4,7
13386,5,4,17
13387,5,3,8
13388,5,2,10
13389,5,4,12
13390,5,3,8
13391,5,2,8
13392,5,1,3
13393,5,2,8
13394,5,4,13
13395,5,1,6
13396,5,2,9
13397,5,3,13
13398,5,3,7
13399,5,4,11
13400,5,1,8
13401,5,4,10
13402,5,3,15
13403,5,3,11
13404,5,2,5
13405,5,3,9
13406,5,1,4
13407,5,3,9
13408,5,3,8
13409,5,4,11
13410,5,3,17
13411,5,3,9
13412,5,2,6
13413,5,1,1
13414,5,1,4
13415,5,3,13
13416,5,4,10
13417,5,1,6
13418,5,3,18
13419,5,3,10
13420,5,0,7
13421,5,3,13
13422,5,2,8
13423,5,2,8
13424,5,2,8
13425,5,2,8
13426,5,2,6
13427,5,3,7
13428,5,2,12
13429,5,3,8
13430,5,4,18
13431,5,2,5
13432,5,3,7
13433,5,2,5
13434,5,3,10
13435,5,3,6
13436,5,1,5
13437,5,4,12
13438,5,3,6
13439,5,1,5
13440,5,2,6
13441,5,2,2
13442,5,3,11
13443,5,2,2
13444,5,3,8
13445,5,2,7
13446,5,1,3
13447,5,4,13
13448,5,1,2
13449,5,3,9
13450,5,2,8
13451,5,2,6
13452,5,1,2
13453,5,3,9
13454,5,3,11
13455,5,4,11
13456,5,4,13
13457,5,2,9
13458,5,4,15
13459,5,3,8
13460,5,1,2
13461,5,3,8
13462,5,4,12
13463,5,4,16
13464,5,4,13
13465,5,4,11
13466,5,2,6
13467,5,2,11
13468,5,0,2
13469,5,2,5
13470,5,3,17
13471,5,3,17
13472,5,3,6
13473,5,1,1
13474,5,1,4
13475,5,2,6
13476,5,2,7
13477,5,2,6
13478,5,1,4
13479,5,4,7
13480,5,3,19
13481,5,3,13
13482,5,3,7
13483,5,2,3
13484,5,3,12
13485,5,3,15
13486,5,2,5
13487,5,3,9
13488,5,3,7
13489,5,3,15
13490,5,4,23
13491,5,1,2
13492,5,2,3
13493,5,4,10
13494,5,2,6
13495,5,2,10
13496,5,1,2
13497,5,3,7
13498,5,3,10
13499,5,2,8
13500,5,2,6
13501,5,1,6
13502,5,3,11
13503,5,3,9
13504,5,3,9
13505,5,3,7
13506,5,1,2
13507,5,2,3
13508,5,2,11
13509,5,2,5
13510,5,1,3
13511,5,4,12
13512,5,2,5
13513,5,2,2
13514,5,3,11
13515,5,4,11
13516,5,3,9
13517,5,3,4
13518,5,3,9
13519,5,3,7
13520,5,3,9
13521,5,3,13
13522,5,2,10
13523,5,3,8
13524,5,3,12
13525,5,3,11
13526,5,2,4
13527,5,1,5
13528,5,4,10
13529,5,3,11
13530,5,4,17
13531,5,3,20
13532,5,3,9
13533,5,3,13
13534,5,2,6
13535,5,2,6
13536,5,1,7
13537,5,2,9
13538,5,2,11
13539,5,3,10
13540,5,4,20
13541,5,3,11
13542,5,2,7
13543,5,2,13
13544,5,2,8
13545,5,2,6
13546,5,3,10
13547,5,4,15
13548,5,1,6
13549,5,3,12
13550,5,2,5
13551,5,1,10
13552,5,3,10
13553,5,3,11
13554,5,2,6
13555,5,3,8
13556,5,2,5
13557,5,3,13
13558,5,3,9
13559,5,3,10
13560,5,2,8
13561,5,2,6
13562,5,2,8
13563,5,3,9
13564,5,1,5
13565,5,3,19
13566,5,3,10
13567,5,1,5
13568,5,2,6
13569,5,3,11
13570,5,3,11
13571,5,3,7
13572,5,2,7
13573,5,2,7
13574,5,3,6
13575,5,1,3
13576,5,1,7
13577,5,1,5
13578,5,3,10
13579,5,2,5
13580,5,3,10
13581,5,3,10
13582,5,3,24
13583,5,3,9
13584,5,4,11
13585,5,4,12
13586,5,4,11
13587,5,3,9
13588,5,2,8
13589,5,1,5
13590,5,2,6
13591,5,2,10
13592,5,3,9
13593,5,1,5
13594,5,3,8
13595,5,3,4
13596,5,2,5
13597,5,4,11
13598,5,4,11
13599,5,2,9
13600,5,2,8
13601,5,3,8
13602,5,2,10
13603,5,1,2
13604,5,2,5
13605,5,3,9
13606,5,3,5
13607,5,4,13
13608,5,2,8
13609,5,2,9
13610,5,2,9
13611,5,2,12
13612,5,2,6
13613,5,2,6
13614,5,2,11
13615,5,1,6
13616,5,2,10
13617,5,3,8
13618,5,2,7
13619,5,3,9
13620,5,4,11
13621,5,2,7
13622,5,2,6
13623,5,2,3
13624,5,2,10
13625,5,3,7
13626,5,3,10
13627,5,2,8
13628,5,0,2
13629,5,4,10
13630,5,3,7
13631,5,2,7
