id,set,human_score,bag_of_words_score
1135,1,11,15.1043187212
1136,1,8,9.75420945235
1137,1,8,13.6558932333
1138,1,8,9.75420945235
1139,1,10,10.3212362373
1140,1,9,0
1141,1,6,7.83567275303
1142,1,8,12.6804722881
1143,1,8,15.6067351238
1144,1,11,15.1043187212
1145,1,9,5.85252567141
1146,1,8,10.7296303976
1147,1,9,16.1737619087
1148,1,9,0
1149,1,10,18.5653031506
1150,1,8,13.6558932333
1151,1,10,13.6558932333
1152,1,8,14.3815526428
1153,1,9,7.80336756188
1154,1,8,5.44413151109
1155,1,8,9.75420945235
1156,1,10,22.1526150135
1157,1,6,9.75420945235
1158,1,9,19.4467018536
1159,1,12,17.5898822054
1160,1,8,13.6558932333
1161,1,8,4.87710472617
1162,1,8,7.80336756188
1163,1,10,12.6804722881
1164,1,9,15.6390403149
1165,1,8,0
1166,1,9,11.5170068582
1167,1,10,10.7296303976
1168,1,8,2.4238464331
1169,1,10,11.7050513428
1170,1,12,17.5575770142
1171,1,12,18.5329979595
1172,1,7,8.15004467106
1173,1,8,9.75420945235
1174,1,10,0
1175,1,9,13.7205036156
1176,1,8,17.6221873965
1177,1,6,0.881398702945
1178,1,9,12.7127774792
1179,1,8,12.6804722881
1180,1,8,9.75420945235
1181,1,10,12.4924278035
1182,1,7,0
1183,1,8,8.77878850711
1184,1,10,8.77878850711
1185,1,8,5.85252567141
1186,1,9,10.7296303976
1187,1,10,11.6433342917
1188,1,8,0
1189,1,9,0
1190,1,9,13.6558932333
1191,1,8,17.6221873965
1192,1,8,6.82794661664
1193,1,10,17.5575770142
1194,1,10,0
1195,1,11,11.2966571825
1196,1,8,0
1197,1,8,10.7296303976
1198,1,7,5.75850342912
1199,1,8,7.80336756188
1200,1,9,13.6558932333
1201,1,12,16.1737619087
1202,1,8,17.5575770142
1203,1,8,0
1204,1,9,16.582156069
1205,1,8,7.80336756188
1206,1,11,11.5170068582
1207,1,8,16.582156069
1208,1,7,0
1209,1,8,8.59074402253
1210,1,8,0
1211,1,9,9.75420945235
1212,1,9,15.6390403149
1213,1,8,15.6067351238
1214,1,10,21.4592607952
1215,1,8,14.6313141785
1216,1,9,2.4238464331
1217,1,4,4.87710472617
1218,1,9,3.74594448751
1219,1,8,0
1220,1,10,11.7050513428
1221,1,10,2.64419610883
1222,1,6,5.00343215962
1223,1,9,16.1120448575
1224,1,9,7.80336756188
1225,1,8,9.56616496777
1226,1,8,11.2026349402
1227,1,8,0.881398702945
1228,1,8,6.82794661664
1229,1,8,11.2026349402
1230,1,10,0
1231,1,6,0.881398702945
1232,1,10,17.9365593146
1233,1,9,19.7610737716
1234,1,8,14.6313141785
1236,1,10,9.75420945235
1237,1,11,21.083171826
1238,1,10,8.77878850711
1239,1,11,8.77878850711
1240,1,10,0
1241,1,9,7.80336756188
1242,1,8,10.855957831
1243,1,9,6.82794661664
1244,1,8,26.6213255794
1245,1,10,13.8145258579
1246,1,7,7.74165051074
1247,1,8,9.1254656163
1248,1,8,20.8628221503
1249,1,10,18.4712809083
1250,1,12,0
1251,1,8,13.6558932333
1252,1,11,13.6558932333
1253,1,4,7.70934531959
1254,1,8,8.77878850711
1255,1,11,20.4838398499
1256,1,8,0
1257,1,9,15.6067351238
1258,1,12,12.6804722881
1259,1,10,7.80336756188
1260,1,8,12.2720781277
1261,1,9,11.1086126979
1262,1,8,12.3043833189
1263,1,9,9.34581529203
1264,1,9,10.4475636707
1265,1,10,5.85252567141
1266,1,8,0
1267,1,8,12.6804722881
1268,1,8,9.03144337401
1269,1,11,1.98314708163
1270,1,10,2.4238464331
1271,1,8,8.59074402253
1272,1,9,9.75420945235
1273,1,10,11.2966571825
1274,1,6,6.51357469862
1275,1,7,18.5329979595
1276,1,8,10.7296303976
1277,1,7,10.7296303976
1278,1,8,11.737356534
1279,1,9,0
1280,1,6,5.85252567141
1281,1,8,7.80336756188
1282,1,10,10.7296303976
1283,1,10,9.7865146435
1284,1,8,0
1285,1,8,10.7296303976
1286,1,8,12.7127774792
1287,1,10,0
1288,1,10,8.77878850711
1289,1,7,9.75420945235
1290,1,8,9.56616496777
1291,1,8,10.7296303976
1292,1,8,0
1293,1,7,1.54244773015
1294,1,9,10.7296303976
1295,1,4,6.82794661664
1296,1,9,1.54244773015
1297,1,8,1.32209805442
1298,1,7,1.54244773015
1299,1,11,12.6804722881
1300,1,7,8.77878850711
1301,1,8,14.6636193697
1302,1,10,8.77878850711
1303,1,7,9.75420945235
1304,1,11,14.0025703425
1305,1,11,13.9085481002
1306,1,8,12.6804722881
1307,1,9,7.80336756188
1308,1,9,15.3246683969
1309,1,8,15.6067351238
1310,1,7,9.56616496777
1311,1,10,8.81109369827
1312,1,9,0
1313,1,8,11.0763075068
1314,1,10,16.0797396664
1315,1,9,20.4838398499
1316,1,9,1.32209805442
1317,1,8,13.247499073
1318,1,8,12.6804722881
1319,1,9,16.582156069
1320,1,11,13.5941761822
1321,1,9,17.4958599631
1322,1,9,13.6558932333
1323,1,8,6.95427405009
1324,1,8,9.75420945235
1325,1,10,1.98314708163
1326,1,8,18.0305815569
1327,1,11,15.6067351238
1328,1,8,16.3000893421
1329,1,7,10.855957831
1330,1,8,11.7050513428
1331,1,9,11.7050513428
1332,1,9,12.4924278035
1333,1,8,5.85252567141
1334,1,8,6.82794661664
1335,1,7,3.90168378094
1336,1,10,20.4221227988
1337,1,8,8.15004467106
1338,1,9,18.377258666
1339,1,8,1.32209805442
1340,1,8,9.34581529203
1341,1,10,12.6804722881
1342,1,8,8.81109369827
1343,1,8,10.7296303976
1344,1,8,11.0763075068
1345,1,8,17.8102318811
1346,1,8,8.3703943468
1347,1,8,6.73392437435
1348,1,7,9.75420945235
1349,1,11,9.75420945235
1350,1,10,15.9857174241
1351,1,9,8.77878850711
1352,1,8,15.2306461546
1353,1,10,8.77878850711
1354,1,8,13.6558932333
1355,1,8,11.7050513428
1356,1,8,5.85252567141
1357,1,8,19.0060025021
1358,1,11,0
1359,1,11,0
1360,1,8,15.8916951818
1361,1,10,15.6067351238
1362,1,9,11.7050513428
1363,1,8,13.6558932333
1364,1,9,13.6881984244
1365,1,8,9.75420945235
1366,1,8,9.75420945235
1367,1,6,2.9262628357
1368,1,7,0
1369,1,9,0
1370,1,9,18.0305815569
1371,1,12,13.6558932333
1372,1,8,12.6804722881
1373,1,8,9.75420945235
1374,1,10,0
1375,1,10,11.7050513428
1376,1,8,5.85252567141
1377,1,8,10.7296303976
1378,1,9,8.77878850711
1379,1,10,12.6804722881
1380,1,12,14.8839690454
1381,1,8,7.6153230773
1382,1,10,14.6313141785
1383,1,9,9.75420945235
1384,1,10,1.32209805442
1385,1,9,13.3738265064
1386,1,9,10.7296303976
1387,1,7,0
1388,1,8,12.6804722881
1389,1,8,28.5398622787
1390,1,8,7.80336756188
1391,1,8,14.3492474517
1392,1,5,14.3492474517
1393,1,11,13.6558932333
1394,1,6,10.6356081553
1395,1,9,0
1396,1,9,8.71707145598
1397,1,7,6.82794661664
1398,1,9,26.1806262279
1399,1,8,12.6804722881
1400,1,9,8.77878850711
1401,1,10,12.6804722881
1402,1,9,10.7296303976
1403,1,11,7.80336756188
1404,1,10,17.5575770142
1405,1,9,15.8593899907
1406,1,9,14.4432696939
1407,1,10,2.4238464331
1408,1,8,13.9085481002
1409,1,9,0
1410,1,7,0
1411,1,11,11.7050513428
1412,1,10,0
1413,1,9,2.20349675736
1414,1,8,9.03144337401
1415,1,12,24.3855236309
1416,1,8,0
1417,1,10,8.77878850711
1418,1,8,9.75420945235
1419,1,10,9.75420945235
1420,1,8,12.8391049127
1421,1,6,5.53815375338
1422,1,8,12.6804722881
1423,1,8,15.1983409634
1424,1,10,19.5084189047
1425,1,8,5.85252567141
1426,1,10,5.85252567141
1427,1,11,13.6558932333
1428,1,6,10.7296303976
1429,1,7,1.32209805442
1430,1,8,8.77878850711
1431,1,6,5.22378183536
1432,1,8,13.6558932333
1433,1,8,18.8179580175
1434,1,9,12.6804722881
1435,1,10,7.80336756188
1436,1,8,6.82794661664
1437,1,8,8.05602242877
1438,1,9,14.6313141785
1439,1,10,11.7050513428
1440,1,10,22.6873366073
1441,1,8,0
1442,1,6,8.77878850711
1443,1,12,12.6804722881
1444,1,10,7.80336756188
1445,1,8,10.7296303976
1446,1,10,12.6804722881
1447,1,12,15.8593899907
1448,1,9,8.81109369827
1449,1,9,14.1288977759
1450,1,10,0
1451,1,9,1.98314708163
1452,1,12,15.6067351238
1453,1,9,16.552744209
1454,1,11,9.75420945235
1455,1,8,11.7050513428
1456,1,10,17.5575770142
1457,1,7,8.15004467106
1458,1,9,6.82794661664
1459,1,8,9.75420945235
1460,1,10,8.77878850711
1461,1,6,8.68476626482
1462,1,7,3.90168378094
1463,1,8,0
1464,1,10,7.80336756188
1465,1,8,4.87710472617
1466,1,8,9.75420945235
1467,1,10,8.77878850711
1468,1,9,7.80336756188
1469,1,8,21.8382430955
1470,1,10,15.6067351238
1471,1,8,6.82794661664
1472,1,8,0
1473,1,6,7.92969499533
1474,1,4,5.53815375338
1475,1,8,20.2957953654
1476,1,9,10.7296303976
1477,1,6,7.80336756188
1478,1,9,11.2966571825
1479,1,7,8.77878850711
1480,1,9,10.9822852645
1481,1,7,6.82794661664
1482,1,7,1.32209805442
1483,1,6,4.02801121439
1484,1,9,11.7050513428
1485,1,9,9.1254656163
1486,1,8,7.80336756188
1487,1,8,6.82794661664
1488,1,8,12.7127774792
1489,1,9,0
1490,1,6,1.10174837868
1491,1,11,16.582156069
1492,1,8,4.87710472617
1493,1,11,13.6558932333
1494,1,10,9.75420945235
1495,1,8,1.98314708163
1496,1,6,0
1497,1,9,11.7050513428
1498,1,8,10.7296303976
1499,1,10,0
1500,1,8,12.7127774792
1501,1,8,12.2720781277
1502,1,10,16.582156069
1503,1,9,8.77878850711
1504,1,8,0
1505,1,9,6.82794661664
1506,1,8,5.97885310486
1507,1,9,13.6558932333
1508,1,8,0
1509,1,8,16.582156069
1510,1,8,12.051728452
1511,1,7,0
1512,1,8,3.90168378094
1513,1,5,7.70934531959
1514,1,8,0
1515,1,10,0
1516,1,8,9.75420945235
1517,1,8,0
1518,1,10,11.7050513428
1519,1,8,2.20349675736
1520,1,9,11.7050513428
1521,1,8,13.247499073
1522,1,10,9.75420945235
1523,1,8,10.7296303976
1524,1,6,4.78308248388
1525,1,8,9.75420945235
1526,1,10,11.737356534
1527,1,10,6.41955245633
1528,1,6,6.82794661664
1529,1,8,11.7050513428
1530,1,8,0
1531,1,8,12.6804722881
1532,1,6,6.82794661664
1533,1,6,5.97885310486
1534,1,9,14.6313141785
1535,1,6,5.85252567141
1536,1,4,8.15004467106
1537,1,8,12.6804722881
1538,1,9,11.7050513428
1539,1,9,9.75420945235
1540,1,8,11.7050513428
1541,1,8,5.85252567141
1542,1,10,7.80336756188
1543,1,8,8.81109369827
1544,1,10,22.4346817404
1545,1,8,6.95427405009
1546,1,10,6.82794661664
1547,1,7,2.20349675736
1548,1,8,0
1549,1,6,5.00343215962
1550,1,8,8.77878850711
1551,1,9,13.9085481002
1552,1,6,15.6067351238
1553,1,7,15.3246683969
1554,1,8,9.25179304974
1555,1,2,0.440699351472
1556,1,8,7.80336756188
1557,1,8,11.737356534
1558,1,8,1.32209805442
1559,1,7,4.87710472617
1560,1,9,15.8593899907
1561,1,9,13.6558932333
1562,1,4,5.85252567141
1563,1,6,6.82794661664
1564,1,8,6.8602518078
1565,1,8,15.6390403149
1566,1,8,0
1567,1,11,14.6313141785
1568,1,7,0
1569,1,5,10.9822852645
1570,1,11,0
1571,1,7,11.2966571825
1572,1,8,13.247499073
1573,1,10,24.3238065797
1574,1,8,19.5084189047
1575,1,9,12.6804722881
1576,1,8,8.77878850711
1577,1,8,9.1254656163
1578,1,9,7.80336756188
1579,1,8,3.08489546031
1580,1,8,7.80336756188
1581,1,11,10.7296303976
1582,1,10,13.6558932333
1583,1,8,8.77878850711
1584,1,9,10.7296303976
1585,1,9,15.3246683969
1586,1,7,7.80336756188
1587,1,10,14.6313141785
1588,1,10,4.62734319046
1589,1,10,0
1590,1,11,10.7296303976
1591,1,9,22.4346817404
1592,1,2,1.95084189047
1593,1,10,14.4432696939
1594,1,8,11.5170068582
1595,1,8,0
1596,1,9,13.5941761822
1597,1,11,16.0797396664
1598,1,10,28.0051406849
1599,1,9,7.80336756188
1600,1,8,9.75420945235
1601,1,8,11.7050513428
1602,1,10,12.6804722881
1603,1,8,9.34581529203
1604,1,8,10.7296303976
1605,1,8,5.85252567141
1606,1,9,8.77878850711
1607,1,9,10.7296303976
1608,1,8,7.80336756188
1609,1,9,8.77878850711
1610,1,11,15.6067351238
1611,1,8,8.77878850711
1612,1,8,4.87710472617
1613,1,9,7.80336756188
1614,1,9,12.6804722881
1615,1,9,11.9577062097
1616,1,9,8.77878850711
1617,1,8,16.9611383693
1618,1,8,4.87710472617
1619,1,9,2.64419610883
1620,1,7,9.75420945235
1621,1,10,0
1622,1,10,15.6067351238
1623,1,9,1.76279740589
1624,1,8,9.75420945235
1625,1,8,6.82794661664
1626,1,8,13.6558932333
1627,1,8,5.85252567141
1628,1,10,0
1629,1,10,11.7050513428
1630,1,10,19.5084189047
1631,1,8,7.80336756188
1632,1,8,9.75420945235
1633,1,8,7.80336756188
1634,1,8,1.54244773015
1635,1,10,0
1636,1,10,19.9814234473
1637,1,8,11.7050513428
1638,1,8,11.2966571825
1639,1,10,7.80336756188
1640,1,8,0
1641,1,8,12.6804722881
1642,1,8,7.17462372583
1643,1,11,15.6067351238
1644,1,8,14.0025703425
1645,1,11,24.0094346617
1646,1,8,9.75420945235
1647,1,6,9.1254656163
1648,1,11,0
1649,1,9,13.3738265064
1650,1,8,8.77878850711
1651,1,9,9.75420945235
1652,1,8,9.75420945235
1653,1,8,7.80336756188
1654,1,9,18.5329979595
1655,1,8,8.77878850711
1656,1,8,6.82794661664
1657,1,8,9.75420945235
1658,1,9,14.7899468031
1659,1,9,10.7296303976
1660,1,8,10.7296303976
1661,1,10,16.582156069
1662,1,8,9.75420945235
1663,1,9,14.1288977759
1664,1,8,10.7296303976
1665,1,9,9.75420945235
1666,1,9,0
1667,1,10,18.7856528264
1668,1,9,0
1669,1,10,11.7050513428
1670,1,9,14.4432696939
1671,1,11,18.7856528264
1672,1,6,7.80336756188
1673,1,5,2.20349675736
1675,1,11,17.2755102874
1676,1,8,8.77878850711
1677,1,10,6.82794661664
1678,1,8,0
1679,1,8,12.2720781277
1680,1,8,0
1681,1,6,3.90168378094
1682,1,8,9.75420945235
1683,1,7,0
1684,1,8,0
1685,1,8,19.5084189047
1686,1,5,7.80336756188
1687,1,10,13.6558932333
1688,1,8,0
1689,1,7,1.76279740589
1690,1,9,17.1491828539
1691,1,11,21.4592607952
1692,1,9,13.4678487487
1693,1,10,15.6067351238
1694,1,10,12.6804722881
1695,1,9,21.4592607952
1696,1,9,12.6804722881
1697,1,8,7.80336756188
1698,1,8,12.6804722881
1699,1,8,0
1700,1,9,8.77878850711
1701,1,8,11.7050513428
1702,1,8,6.82794661664
1703,1,11,0
1704,1,8,14.6313141785
1705,1,12,13.1534768307
1706,1,6,10.7296303976
1707,1,7,0
1708,1,7,0
1709,1,8,0
1710,1,9,17.8102318811
1711,1,6,0
1712,1,9,9.56616496777
1713,1,8,2.20349675736
1714,1,6,9.75420945235
1715,1,10,0
1716,1,7,10.7296303976
1717,1,8,18.5329979595
1718,1,9,11.7050513428
1719,1,8,13.6558932333
1720,1,11,10.7296303976
1721,1,9,9.75420945235
1722,1,9,7.80336756188
1723,1,9,13.6558932333
1724,1,10,11.7050513428
1725,1,9,14.3815526428
1726,1,9,12.6804722881
1727,1,10,0
1728,1,9,18.5976083418
1729,1,8,13.6558932333
1730,1,10,10.7296303976
1731,1,9,12.7127774792
1732,1,8,8.77878850711
1733,1,8,11.737356534
1734,1,9,0
1735,1,7,10.855957831
1736,1,11,16.582156069
1737,1,8,12.7127774792
1738,1,7,8.77878850711
1739,1,10,17.3695325296
1740,1,8,3.08489546031
1741,1,8,14.6313141785
1742,1,6,8.90511594056
1743,1,9,13.6558932333
1744,1,11,10.7296303976
1745,1,10,14.1288977759
1746,1,10,0
1747,1,8,0
1748,1,9,6.82794661664
1749,1,6,0.661049027208
1750,1,8,15.6067351238
1751,1,8,6.82794661664
1752,1,9,0
1753,1,8,7.70934531959
1754,1,10,27.6907687669
1755,1,8,20.5484502322
1756,1,10,0
1757,1,8,6.82794661664
1758,1,10,10.9822852645
1759,1,10,6.82794661664
1760,1,12,14.6313141785
1761,1,8,0
1762,1,8,12.051728452
1763,1,12,9.7865146435
1764,1,8,15.8593899907
1765,1,5,0.661049027208
1766,1,8,12.051728452
1767,1,9,10.7296303976
1768,1,8,30.3966819269
1769,1,9,8.77878850711
1770,1,10,12.3984055612
1771,1,8,5.85252567141
1772,1,10,11.7050513428
1773,1,8,7.80336756188
1774,1,10,19.6670515293
1775,1,9,0
1776,1,9,9.75420945235
1777,1,11,18.0305815569
1778,1,5,4.56273280815
1779,1,10,0
1780,1,9,1.76279740589
1781,1,10,15.4186906392
1782,1,8,13.6558932333
1783,1,8,0
1784,1,7,5.85252567141
1785,1,8,16.7407886936
1786,1,2,0.975420945235
1787,1,7,8.77878850711
