id,set,human_score,word_count
19544,7,9,101
19545,7,15,111
19546,7,16,101
19547,7,18,299
19548,7,18,130
19549,7,8,119
19550,7,8,50
19553,7,19,156
19554,7,14,171
19555,7,18,154
19556,7,19,348
19557,7,24,297
19558,7,12,71
19559,7,16,223
19561,7,19,166
19562,7,22,290
19563,7,15,167
