id,set,human_score,maturity_score
18970,7,11,5.52555555556
18971,7,14,5.48272727273
18972,7,17,5.27583333333
18973,7,12,5.05068965517
18974,7,24,5.40188888889
18976,7,10,5.32714285714
18977,7,19,4.96928571429
18978,7,24,4.90594405594
18979,7,18,4.71189189189
18980,7,7,5.20333333333
18981,7,13,5.02206896552
18982,7,19,5.5446875
18983,7,24,5.29731182796
18984,7,7,4.84714285714
18985,7,20,4.99186440678
18986,7,17,4.9956
18987,7,19,5.07530612245
18988,7,19,5.4275
18989,7,19,5.29367346939
18990,7,17,5.5112
18991,7,17,4.8976744186
18993,7,13,4.63225806452
18994,7,9,4.971
18995,7,16,4.98192307692
18996,7,12,5.18075
18997,7,6,4.80764705882
18998,7,13,4.99082352941
18999,7,15,5.15465517241
19000,7,18,5.16830985915
19001,7,16,5.03081081081
19002,7,19,5.25639534884
19003,7,22,5.31430379747
19004,7,11,5.35147058824
19005,7,16,5.45806451613
19006,7,17,5.20123287671
19007,7,17,4.71272727273
19008,7,12,5.08968253968
19009,7,15,4.81709090909
19010,7,3,3.72
19011,7,14,5.16171428571
19012,7,19,5.05403846154
19013,7,16,4.88509677419
19015,7,15,5.27611940299
19017,7,16,5.15138888889
19018,7,17,5.59444444444
19020,7,16,5.40517241379
19022,7,17,4.68745098039
19023,7,17,4.67105263158
19024,7,13,5.17947368421
19025,7,16,5.2008
19026,7,21,5.11579710145
19027,7,11,5.3506
19028,7,14,5.15071428571
19029,7,24,4.84350877193
19030,7,21,4.81448
19031,7,21,4.89089171975
19032,7,12,4.5775
19033,7,10,5.43422222222
19034,7,20,5.0027826087
19035,7,16,4.9785106383
19036,7,12,4.779
19037,7,16,5.09545454545
19038,7,15,5.29
19039,7,18,4.9635
19041,7,16,5.28534482759
19042,7,10,4.82642857143
19044,7,7,5.21022727273
19046,7,15,4.969375
19047,7,13,4.99171428571
19048,7,9,5.49666666667
19049,7,22,4.95582417582
19050,7,19,5.31366197183
19051,7,19,5.15
19052,7,24,5.02273684211
19054,7,21,5.12653846154
19055,7,16,5.32864864865
19056,7,16,4.82047619048
19057,7,15,4.93408163265
19058,7,16,4.98976190476
19059,7,21,5.30951612903
19060,7,20,4.92317073171
19061,7,15,4.8731372549
19062,7,15,5.0523255814
19063,7,20,4.94612903226
19064,7,7,4.58733333333
19065,7,17,5.16
19068,7,24,5.39438709677
19069,7,18,4.90268292683
19070,7,8,4.44416666667
19071,7,16,4.44264705882
19072,7,22,5.15758241758
19073,7,18,4.95052631579
19076,7,17,5.21346153846
19077,7,18,4.82071428571
19078,7,17,4.6754
19079,7,17,4.86783783784
19080,7,10,5.16192771084
19081,7,9,4.95652173913
19082,7,12,4.78076923077
19083,7,20,4.62780821918
19084,7,15,4.85694444444
19085,7,10,4.69806451613
19086,7,24,5.185
19087,7,19,5.36610169492
19089,7,12,5.75186440678
19090,7,17,4.70927272727
19091,7,13,5.61282051282
19092,7,15,5.2503125
19093,7,12,4.71581395349
19094,7,17,4.95274509804
19095,7,15,5.35689655172
19096,7,20,5.00391304348
19097,7,8,4.66725
19098,7,20,4.93710526316
19099,7,20,5.35606557377
19100,7,21,5.04445783133
19101,7,11,5.412
19102,7,17,5.24025
19103,7,21,5.195
19104,7,21,5.295
19105,7,17,5.33553846154
19106,7,24,5.1970212766
19107,7,12,5.01866666667
19108,7,17,5.0827027027
19109,7,19,4.95151515152
19110,7,15,5.46268292683
19111,7,14,5.20032258065
19112,7,11,4.8460483871
19113,7,21,5.53174603175
19114,7,20,4.96818181818
19116,7,17,5.20689189189
19117,7,16,5.02470588235
19118,7,20,4.93509433962
19119,7,14,4.65620689655
19120,7,16,4.7090625
19122,7,5,4.64076923077
19123,7,23,5.12918918919
19124,7,17,4.91104166667
19125,7,17,5.41540540541
19126,7,16,5.423
19127,7,12,5.1345
19129,7,8,5.25233333333
19130,7,13,5.36516129032
19131,7,8,4.7
19132,7,13,4.80681818182
19134,7,11,5.01418604651
19135,7,9,5.06666666667
19136,7,19,5.0385106383
19137,7,22,5.29641025641
19138,7,13,5.12
19139,7,11,5.37579710145
19140,7,20,4.70586206897
19141,7,18,4.9143902439
19143,7,12,5.18037037037
19144,7,15,5.205
19145,7,24,4.91204545455
19146,7,24,5.40336633663
19147,7,15,4.82447368421
19148,7,15,5.14517241379
19149,7,9,5.43380952381
19150,7,17,5.145
19151,7,12,4.90172413793
19152,7,18,5.02105882353
19153,7,14,5.15972222222
19154,7,16,5.02482758621
19155,7,12,5.30571428571
19156,7,8,5.54173913043
19158,7,18,4.95535211268
19159,7,16,4.45768
19160,7,19,4.9037254902
19161,7,19,5.054625
19162,7,12,4.92333333333
19163,7,14,5.38457142857
19164,7,17,4.75875
19165,7,14,5.26037037037
19166,7,16,4.78515625
19167,7,18,5.10191780822
19168,7,16,5.48481481481
19169,7,19,5.07290909091
19170,7,20,5.5558490566
19171,7,6,5.3615
19172,7,16,5.53113636364
19173,7,18,5.05732142857
19174,7,21,5.10910569106
19175,7,17,5.08860465116
19176,7,17,4.831
19177,7,11,5.29816326531
19178,7,11,4.81444444444
19179,7,21,4.33297297297
19180,7,14,4.83857142857
19181,7,14,5.206
19183,7,12,4.9024
19184,7,9,5.22076923077
19185,7,16,4.85271186441
19186,7,21,4.90695238095
19187,7,19,5.73326530612
19188,7,16,4.79662162162
19189,7,10,4.72894736842
19190,7,20,4.94412280702
19191,7,14,5.12538461538
19192,7,23,4.42561403509
19193,7,17,5.02483870968
19194,7,16,5.10725490196
19195,7,24,4.75551724138
19196,7,19,5.33767123288
19197,7,24,5.21315068493
19198,7,21,5.25057142857
19199,7,17,4.86888888889
19200,7,19,5.05407894737
19201,7,24,5.08607594937
19202,7,24,5.47
19203,7,14,5.27826086957
19204,7,15,5.57952380952
19205,7,24,5.53213333333
19206,7,16,5.35746478873
19207,7,22,4.95827160494
19208,7,19,4.95673469388
19209,7,17,5.04625
19210,7,23,5.21652777778
19211,7,19,4.94968085106
19212,7,17,4.985
19213,7,12,5.28181818182
19214,7,15,5.0349382716
19215,7,22,4.60339506173
19216,7,14,5.86622641509
19217,7,16,5.12721311475
19219,7,11,4.92846153846
19220,7,10,4.43628571429
19221,7,8,4.89666666667
19222,7,17,5.18114942529
19223,7,20,4.87068965517
19224,7,13,4.91545454545
19225,7,10,5.42029411765
19226,7,14,5.10923076923
19227,7,23,5.262
19228,7,12,4.57903225806
19229,7,23,5.34558441558
19230,7,13,5.10548387097
19231,7,11,5.25290322581
19232,7,17,4.53189655172
19233,7,18,5.02378787879
19234,7,17,5.38161764706
19236,7,16,4.89882978723
19237,7,23,5.1114516129
19238,7,20,5.2015942029
19239,7,19,5.4302247191
19240,7,16,5.11628205128
19241,7,16,5.2712
19242,7,17,4.73183673469
19243,7,24,5.42972727273
19244,7,19,5.25603174603
19245,7,16,5.25133333333
19246,7,15,4.91678571429
19247,7,13,4.94674418605
19248,7,21,5.02936170213
19249,7,15,5.42684210526
19250,7,23,4.80757142857
19251,7,11,5.13555555556
19253,7,16,5.29
19254,7,10,5.24577777778
19255,7,15,5.27869565217
19256,7,16,5.02514851485
19257,7,16,5.00320754717
19258,7,21,4.83703125
19259,7,15,5.0562962963
19260,7,18,4.78285714286
19261,7,17,5.01257142857
19262,7,17,4.564125
19263,7,19,5.28784615385
19264,7,11,4.99512195122
19265,7,19,4.85844444444
19266,7,24,5.39473684211
19267,7,18,5.20118811881
19268,7,17,4.75524590164
19270,7,22,5.2075
19271,7,24,5.28909090909
19272,7,16,5.14634146341
19273,7,22,5.46043478261
19274,7,18,4.5575
19275,7,23,5.53571428571
19276,7,16,5.05034482759
19277,7,17,5.2895
19278,7,24,5.22642857143
19280,7,12,5.00625
19281,7,17,5.25743589744
19282,7,10,5.08395348837
19283,7,18,4.72375
19285,7,18,4.5744
19286,7,17,5.33586206897
19287,7,14,5.22323529412
19289,7,18,5.21852941176
19290,7,23,4.87253521127
19291,7,15,5.10310344828
19292,7,16,4.87217391304
19293,7,17,4.93607843137
19294,7,18,5.09608695652
19295,7,13,5.14403508772
19296,7,14,4.86235294118
19297,7,19,5.26890410959
19298,7,13,4.82981818182
19300,7,11,4.91
19301,7,22,4.87
19302,7,11,5.36526315789
19303,7,14,4.98962962963
19304,7,10,4.75152173913
19305,7,17,5.66333333333
19306,7,16,4.76681818182
19307,7,19,5.14924242424
19308,7,17,4.9785
19310,7,10,5.44153846154
19311,7,23,5.2417
19312,7,24,4.65975460123
19313,7,23,5.24046728972
19314,7,18,5.24
19315,7,12,5.22172839506
19316,7,11,5.58258064516
19317,7,20,5.25088235294
19318,7,14,4.96
19319,7,11,4.64868421053
19320,7,8,5.02647058824
19321,7,13,5.15171428571
19322,7,20,4.94463414634
19323,7,13,6.03913043478
19324,7,16,4.88701754386
19326,7,15,5.09021276596
19327,7,16,4.90411764706
19328,7,12,5.66
19329,7,16,5.76413793103
19330,7,12,5.53777777778
19331,7,20,5.36863013699
19332,7,15,5.046
19333,7,16,4.995
19334,7,15,5.45315068493
19335,7,14,5.40970588235
19336,7,16,5.17902173913
19337,7,6,4.98906976744
19338,7,14,5.07636363636
19339,7,15,4.46648648649
19340,7,15,4.87097560976
19341,7,12,4.81211538462
19342,7,24,5.55682539683
19343,7,20,4.89890625
19344,7,20,5.25949152542
19345,7,16,4.95785714286
19346,7,20,5.28505050505
19348,7,9,4.92775510204
19349,7,7,5.93090909091
19350,7,16,5.244375
19351,7,16,5.33067567568
19352,7,22,5.29596491228
19353,7,8,4.12090909091
19354,7,14,5.64375
19355,7,22,5.13345864662
19356,7,16,4.99575757576
19357,7,16,5.06294117647
19358,7,8,4.81071428571
19359,7,21,5.0391509434
19360,7,18,5.04796610169
19361,7,16,5.24547169811
19362,7,13,5.32157894737
19363,7,20,5.1872
19364,7,21,5.33076923077
19366,7,17,5.18828947368
19368,7,16,5.27682539683
19369,7,15,5.42
19371,7,7,6.09615384615
19372,7,16,4.74180555556
19373,7,6,4.42647058824
19374,7,13,5.44473684211
19375,7,17,5.12058823529
19376,7,9,5.32333333333
19377,7,14,5.20684210526
19378,7,21,5.04626506024
19379,7,22,4.79590909091
19380,7,16,5.46545454545
19381,7,22,5.37065934066
19382,7,17,5.21653846154
19383,7,21,5.28011235955
19384,7,10,4.69307692308
19385,7,14,5.30676470588
19386,7,22,4.98112244898
19387,7,14,5.36972222222
19388,7,18,5.048
19389,7,16,5.36987012987
19390,7,13,4.91181818182
19391,7,18,4.64090909091
19392,7,12,4.98285714286
19393,7,8,5.99944444444
19394,7,16,4.89833333333
19395,7,24,5.54327868852
19396,7,18,4.82108108108
19397,7,14,5.024
19398,7,8,4.98315789474
19400,7,8,5.50130434783
19401,7,13,5.19833333333
19402,7,11,5.85425531915
19403,7,21,5.17873563218
19404,7,14,6.043
19405,7,14,4.77395348837
19406,7,23,5.23022222222
19408,7,14,4.79807692308
19409,7,20,5.35209302326
19410,7,16,4.82206896552
19411,7,13,4.71454545455
19412,7,20,5.05681818182
19413,7,22,5.40158878505
19414,7,21,5.3369
19415,7,13,5.225
19416,7,16,5.19956521739
19417,7,17,4.96736842105
19419,7,19,5.15578947368
19420,7,16,4.70148148148
19421,7,23,5.16046153846
19422,7,20,5.03701298701
19423,7,22,5.523125
19424,7,6,4.6995
19425,7,13,5.05956521739
19427,7,22,4.91072580645
19428,7,10,4.684
19429,7,20,4.87836363636
19430,7,14,4.7376
19431,7,20,5.09475409836
19432,7,18,4.9164516129
19433,7,19,4.9956626506
19434,7,8,3.9875
19435,7,17,4.71036363636
19436,7,6,5.07857142857
19437,7,16,4.98011111111
19438,7,13,5.08048780488
19439,7,12,4.72178571429
19440,7,12,4.97947368421
19441,7,22,5.17421052632
19442,7,16,5.14984375
19443,7,19,5.44916666667
19444,7,13,5.32333333333
19445,7,19,5.4315625
19446,7,24,4.95402985075
19447,7,18,5.06428571429
19448,7,15,4.72096153846
19449,7,12,5.10333333333
19450,7,4,5.1
19451,7,22,5.06714285714
19454,7,10,5.73916666667
19455,7,13,5.47275862069
19456,7,9,5.73678571429
19457,7,16,5.00084745763
19458,7,12,5.24290322581
19459,7,21,5.08088607595
19460,7,16,4.87272727273
19462,7,16,5.3295
19463,7,21,5.09748148148
19464,7,16,4.8693877551
19465,7,7,4.64333333333
19466,7,15,4.84739130435
19467,7,11,5.22355932203
19468,7,21,4.98274193548
19469,7,13,5.64095238095
19470,7,15,5.21075949367
19471,7,23,5.08306451613
19472,7,19,5.3825
19473,7,20,4.96090909091
19474,7,20,5.14808823529
19475,7,18,5.39296296296
19476,7,17,4.89456140351
19477,7,16,5.43072727273
19478,7,24,5.37935064935
19479,7,14,4.9678125
19480,7,12,4.982
19481,7,24,5.08465116279
19482,7,19,5.68860465116
19484,7,17,4.87365079365
19485,7,18,4.85666666667
19488,7,19,5.409375
19489,7,12,4.8834375
19490,7,13,4.98
19491,7,8,5.25035714286
19492,7,7,4.6875
19493,7,6,4.53571428571
19494,7,14,5.0046031746
19495,7,13,4.94961538462
19496,7,16,5.39181818182
19497,7,9,4.72444444444
19498,7,16,4.85267857143
19499,7,21,5.1014
19500,7,9,4.98975609756
19501,7,24,5.2428125
19502,7,24,5.09609467456
19503,7,16,5.06790697674
19504,7,16,5.04641509434
19505,7,17,5.00393442623
19506,7,20,5.245375
19507,7,17,5.03771084337
19508,7,12,4.81628571429
19509,7,11,5.14631578947
19510,7,14,5.36952380952
19511,7,11,5.43894736842
19512,7,22,4.95598130841
19513,7,18,5.03777777778
19514,7,18,5.15113636364
19515,7,19,5.19117647059
19516,7,24,5.59982142857
19517,7,14,5.06
19518,7,23,5.14108910891
19519,7,19,5.18794117647
19520,7,18,4.8025862069
19521,7,13,5.249
19522,7,22,4.93523809524
19523,7,19,5.177
19524,7,19,5.46577319588
19525,7,17,5.12377777778
19526,7,12,5.26642857143
19527,7,13,4.72548387097
19528,7,13,4.85214285714
19529,7,24,5.15530973451
19530,7,24,5.01551724138
19533,7,14,5.39633333333
19534,7,18,4.92733333333
19535,7,16,5.03413043478
19536,7,16,5.01685714286
19537,7,13,4.76375
19538,7,14,4.83543478261
19539,7,14,5.16747474747
19540,7,16,5.0320754717
19541,7,13,5.67351851852
19542,7,15,4.90472222222
19543,7,16,4.76487804878
19544,7,9,5.263125
19545,7,15,5.23709677419
19546,7,16,5.64294117647
19547,7,18,4.62548076923
19548,7,18,4.86340909091
19549,7,8,5.69451612903
19550,7,8,5.14076923077
19553,7,19,5.08690909091
19554,7,14,4.77939393939
19555,7,18,5.07698412698
19556,7,19,4.87926605505
19557,7,24,5.31798245614
19558,7,12,5.00230769231
19559,7,16,5.39571428571
19561,7,19,5.49793103448
19562,7,22,5.30369047619
19563,7,15,5.57914893617
