id,set,human_score,mean_word
1146,1,8,19.6
1147,1,9,15.88
1148,1,9,28.6428571429
1149,1,10,16.04
1150,1,8,11.7916666667
1151,1,10,15.03125
1152,1,8,17.4090909091
1153,1,9,13.5172413793
1154,1,8,16.3333333333
1155,1,8,16.55
1156,1,10,20.3793103448
1157,1,6,17.9230769231
1158,1,9,16.8529411765
1159,1,12,17.9130434783
1160,1,8,16.7307692308
1161,1,8,19.3529411765
1162,1,8,18.2777777778
1163,1,10,16.4375
1164,1,9,14.84
1165,1,8,27.0
1166,1,9,13.6551724138
1167,1,10,14.2258064516
1168,1,8,25.5333333333
1169,1,10,23.1666666667
1170,1,12,22.8571428571
1171,1,12,14.7735849057
1172,1,7,11.9523809524
1173,1,8,11.6551724138
1174,1,10,15.9
1175,1,9,13.7105263158
1176,1,8,14.9310344828
1177,1,6,16.4166666667
1178,1,9,28.3333333333
1179,1,8,15.8695652174
1180,1,8,13.4333333333
1181,1,10,13.0769230769
1182,1,7,26.0
1183,1,8,24.5454545455
1184,1,10,13.3461538462
1185,1,8,12.16
1186,1,9,21.6
1187,1,10,17.7
1188,1,8,17.25
1189,1,9,18.5625
1190,1,9,15.3548387097
1191,1,8,15.5714285714
1192,1,8,20.5882352941
1193,1,10,12.8974358974
1194,1,10,16.2307692308
1195,1,11,13.2
1196,1,8,11.0740740741
1197,1,8,20.44
1198,1,7,23.3333333333
1199,1,8,10.4285714286
1200,1,9,24.2857142857
1201,1,12,17.6923076923
1202,1,8,14.7037037037
1203,1,8,12.40625
1204,1,9,29.375
1205,1,8,19.1176470588
1206,1,11,12.0540540541
1207,1,8,19.5217391304
1208,1,7,18.6153846154
1209,1,8,11.9230769231
1210,1,8,14.4137931034
1211,1,9,17.0
1212,1,9,17.08
1213,1,8,15.125
1214,1,10,10.6888888889
1215,1,8,27.7058823529
1216,1,9,18.4736842105
1217,1,4,14.2857142857
1218,1,9,14.2121212121
1219,1,8,18.1666666667
1220,1,10,12.4571428571
1221,1,10,19.5
1222,1,6,11.3333333333
1223,1,9,13.5625
1224,1,9,22.0476190476
1225,1,8,13.9259259259
1226,1,8,16.3703703704
1227,1,8,11.7333333333
1228,1,8,23.0909090909
1229,1,8,13.59375
1230,1,10,17.7037037037
1231,1,6,19.3333333333
1232,1,10,15.6086956522
1233,1,9,13.5882352941
1234,1,8,16.0769230769
1236,1,10,15.7619047619
1237,1,11,14.6285714286
1238,1,10,12.2307692308
1239,1,11,20.0769230769
1240,1,10,15.6071428571
1241,1,9,15.0434782609
1242,1,8,12.380952381
1243,1,9,19.4375
1244,1,8,20.4230769231
1245,1,10,15.625
1246,1,7,10.8518518519
1247,1,8,19.5
1248,1,8,17.2173913043
1249,1,10,11.8888888889
1250,1,12,16.6739130435
1251,1,8,13.1176470588
1252,1,11,11.9696969697
1253,1,4,47.0
1254,1,8,16.0
1255,1,11,16.4722222222
1256,1,8,13.03125
1257,1,9,15.1935483871
1258,1,12,17.2413793103
1259,1,10,22.6470588235
1260,1,8,14.4285714286
1261,1,9,18.3333333333
1262,1,8,16.4583333333
1263,1,9,17.75
1264,1,9,17.85
1265,1,10,18.0
1266,1,8,17.7647058824
1267,1,8,12.7692307692
1268,1,8,14.7619047619
1269,1,11,19.4285714286
1270,1,10,18.2
1271,1,8,10.7931034483
1272,1,9,16.12
1273,1,10,22.55
1274,1,6,9.26666666667
1275,1,7,14.68
1276,1,8,16.0
1277,1,7,12.1428571429
1278,1,8,18.5
1279,1,9,15.0869565217
1280,1,6,19.75
1281,1,8,16.0
1282,1,10,17.25
1283,1,10,15.9090909091
1284,1,8,17.4545454545
1285,1,8,9.73333333333
1286,1,8,16.9166666667
1287,1,10,15.2916666667
1288,1,10,19.3703703704
1289,1,7,16.4117647059
1290,1,8,12.1034482759
1291,1,8,14.8095238095
1292,1,8,13.2916666667
1293,1,7,25.8
1294,1,9,17.6451612903
1295,1,4,10.8571428571
1296,1,9,33.0
1297,1,8,12.2272727273
1298,1,7,15.5
1299,1,11,17.6071428571
1300,1,7,10.2424242424
1301,1,8,21.6153846154
1302,1,10,12.4
1303,1,7,20.125
1304,1,11,16.2333333333
1305,1,11,12.3055555556
1306,1,8,14.4615384615
1307,1,9,16.7272727273
1308,1,9,16.9130434783
1309,1,8,24.75
1310,1,7,26.5454545455
1311,1,10,19.85
1312,1,9,14.1785714286
1313,1,8,17.1176470588
1314,1,10,22.0769230769
1315,1,9,18.5483870968
1316,1,9,13.652173913
1317,1,8,27.2857142857
1318,1,8,16.0416666667
1319,1,9,16.5769230769
1320,1,11,15.5128205128
1321,1,9,27.8095238095
1322,1,9,24.8571428571
1323,1,8,17.4375
1324,1,8,18.1428571429
1325,1,10,14.1351351351
1326,1,8,11.6857142857
1327,1,11,18.0344827586
1328,1,8,14.9666666667
1329,1,7,12.2272727273
1330,1,8,36.3333333333
1331,1,9,15.2368421053
1332,1,9,17.1818181818
1333,1,8,12.0689655172
1334,1,8,17.6923076923
1335,1,7,17.8181818182
1336,1,10,12.8085106383
1337,1,8,11.4666666667
1338,1,9,18.0333333333
1339,1,8,37.6666666667
1340,1,8,12.7307692308
1341,1,10,16.0909090909
1342,1,8,24.3076923077
1343,1,8,12.8
1344,1,8,14.875
1345,1,8,15.8
1346,1,8,28.1
1347,1,8,17.0769230769
1348,1,7,10.8333333333
1349,1,11,16.8214285714
1350,1,10,18.3703703704
1351,1,9,10.6764705882
1352,1,8,17.4210526316
1353,1,10,16.9166666667
1354,1,8,17.3333333333
1355,1,8,22.4117647059
1356,1,8,10.2222222222
1357,1,8,10.8333333333
1358,1,11,27.9411764706
1359,1,11,16.0357142857
1360,1,8,14.6
1361,1,10,14.5806451613
1362,1,9,14.7142857143
1363,1,8,12.9333333333
1364,1,9,20.0
1365,1,8,14.65
1366,1,8,18.8947368421
1367,1,6,14.4285714286
1368,1,7,27.2
1369,1,9,15.4814814815
1370,1,9,14.5384615385
1371,1,12,16.4375
1372,1,8,16.0952380952
1373,1,8,15.9
1374,1,10,15.5416666667
1375,1,10,15.4482758621
1376,1,8,20.8333333333
1377,1,8,15.125
1378,1,9,15.3611111111
1379,1,10,19.25
1380,1,12,18.7037037037
1381,1,8,15.875
1382,1,10,18.3043478261
1383,1,9,16.2222222222
1384,1,10,13.5714285714
1385,1,9,21.1363636364
1386,1,9,12.6
1387,1,7,16.1666666667
1388,1,8,9.84848484848
1389,1,8,15.303030303
1390,1,8,19.7777777778
1391,1,8,13.0769230769
1392,1,5,15.04
1393,1,11,20.724137931
1394,1,6,10.3043478261
1395,1,9,15.0
1396,1,9,17.6
1397,1,7,19.3333333333
1398,1,9,12.1081081081
1399,1,8,19.5454545455
1400,1,9,18.1363636364
1401,1,10,16.5161290323
1402,1,9,15.4117647059
1403,1,11,15.1739130435
1404,1,10,17.6551724138
1405,1,9,20.3684210526
1406,1,9,21.1578947368
1407,1,10,11.7037037037
1408,1,8,12.0
1409,1,9,18.7777777778
1410,1,7,16.8571428571
1411,1,11,16.34375
1412,1,10,13.4482758621
1413,1,9,11.75
1414,1,8,17.1333333333
1415,1,12,18.5151515152
1416,1,8,19.8333333333
1417,1,10,13.6774193548
1418,1,8,13.5172413793
1419,1,10,23.5882352941
1420,1,8,18.2105263158
1421,1,6,14.75
1422,1,8,12.3191489362
1423,1,8,17.8181818182
1424,1,10,14.6
1425,1,8,15.75
1426,1,10,45.25
1427,1,11,14.2
1428,1,6,15.0833333333
1429,1,7,16.0714285714
1430,1,8,16.6
1431,1,6,16.0
1432,1,8,21.4444444444
1433,1,8,27.5625
1434,1,9,13.2580645161
1435,1,10,16.4615384615
1436,1,8,20.3888888889
1437,1,8,18.0
1438,1,9,16.1428571429
1439,1,10,13.8387096774
1440,1,10,18.6551724138
1441,1,8,15.0588235294
1442,1,6,23.5
1443,1,12,18.375
1444,1,10,14.0869565217
1445,1,8,13.8695652174
1446,1,10,17.3913043478
1447,1,12,23.0
1448,1,9,18.1666666667
1449,1,9,15.1923076923
1450,1,10,16.6086956522
1451,1,9,15.3571428571
1452,1,12,14.3243243243
1453,1,9,13.3125
1454,1,11,13.6666666667
1455,1,8,13.75
1456,1,10,17.2702702703
1457,1,7,15.4666666667
1458,1,9,14.1363636364
1459,1,8,17.35
1460,1,10,16.56
1461,1,6,14.2142857143
1462,1,7,9.91666666667
1463,1,8,11.4117647059
1464,1,10,41.0769230769
1465,1,8,11.5769230769
1466,1,8,10.3181818182
1467,1,10,17.375
1468,1,9,13.9090909091
1469,1,8,16.6666666667
1470,1,10,16.6
1471,1,8,13.6
1472,1,8,23.4545454545
1473,1,6,22.2222222222
1474,1,4,17.2
1475,1,8,19.2222222222
1476,1,9,13.5384615385
1477,1,6,38.1666666667
1478,1,9,15.0869565217
1479,1,7,19.7142857143
1480,1,9,26.4
1481,1,7,18.8461538462
1482,1,7,21.6
1483,1,6,14.3333333333
1484,1,9,19.45
1485,1,9,20.6666666667
1486,1,8,13.0
1487,1,8,16.05
1488,1,8,25.6
1489,1,9,16.0
1490,1,6,15.8
1491,1,11,39.7333333333
1492,1,8,16.6666666667
1493,1,11,17.8
1494,1,10,18.875
1495,1,8,35.1111111111
1496,1,6,14.1111111111
1497,1,9,22.1764705882
1498,1,8,29.0
1499,1,10,20.0
1500,1,8,19.3157894737
1501,1,8,15.5263157895
1502,1,10,13.0263157895
1503,1,9,14.7692307692
1504,1,8,16.3
1505,1,9,18.6818181818
1506,1,8,16.375
1507,1,9,15.2
1508,1,8,12.375
1509,1,8,44.2727272727
1510,1,8,18.1052631579
1511,1,7,21.3076923077
1512,1,8,11.9166666667
1513,1,5,17.1666666667
1514,1,8,20.7058823529
1515,1,10,13.8648648649
1516,1,8,17.8823529412
1517,1,8,13.2916666667
1518,1,10,11.1794871795
1519,1,8,28.9090909091
1520,1,9,12.1111111111
1521,1,8,14.2631578947
1522,1,10,14.2
1523,1,8,66.0
1524,1,6,14.0
1525,1,8,16.5
1526,1,10,14.8928571429
1527,1,10,14.3636363636
1528,1,6,17.8571428571
1529,1,8,20.75
1530,1,8,15.4545454545
1531,1,8,11.7692307692
1532,1,6,13.2105263158
1533,1,6,30.5
1534,1,9,15.6785714286
1535,1,6,35.4285714286
1536,1,4,25.4
1537,1,8,22.9285714286
1538,1,9,15.6363636364
1539,1,9,18.9411764706
1540,1,8,16.1
1541,1,8,11.48
1542,1,10,19.6666666667
1543,1,8,12.4285714286
1544,1,10,18.0
1545,1,8,18.3846153846
1546,1,10,13.5483870968
1547,1,7,12.1176470588
1548,1,8,17.8571428571
1549,1,6,13.7
1550,1,8,12.9285714286
1551,1,9,16.5714285714
1552,1,6,21.4615384615
1553,1,7,19.4
1554,1,8,20.7777777778
1555,1,2,16.6666666667
1556,1,8,14.6818181818
1557,1,8,17.2173913043
1558,1,8,12.3
1559,1,7,14.0833333333
1560,1,9,14.09375
1561,1,9,15.88
1562,1,4,13.8571428571
1563,1,6,16.8
1564,1,8,13.0
1565,1,8,13.8333333333
1566,1,8,16.6111111111
1567,1,11,16.4782608696
1568,1,7,18.25
1569,1,5,17.5
1570,1,11,24.1818181818
1571,1,7,25.5833333333
1572,1,8,16.2173913043
1573,1,10,18.2
1574,1,8,13.9210526316
1575,1,9,15.4285714286
1576,1,8,9.56666666667
1577,1,8,14.5625
1578,1,9,48.0
1579,1,8,19.1538461538
1580,1,8,18.0
1581,1,11,32.2105263158
1582,1,10,13.9666666667
1583,1,8,25.9166666667
1584,1,9,14.8571428571
1585,1,9,17.7
1586,1,7,19.0769230769
1587,1,10,17.1538461538
1588,1,10,17.0666666667
1589,1,10,19.0909090909
1590,1,11,14.84375
1591,1,9,19.7777777778
1592,1,2,4.71428571429
1593,1,10,20.4761904762
1594,1,8,16.9
1595,1,8,17.7272727273
1596,1,9,12.5483870968
1597,1,11,16.8571428571
1598,1,10,16.2058823529
1599,1,9,17.7368421053
1600,1,8,19.5294117647
1601,1,8,23.6923076923
1602,1,10,17.4814814815
1603,1,8,15.5238095238
1604,1,8,13.8421052632
1605,1,8,24.8
1606,1,9,21.0555555556
1607,1,9,12.4411764706
1608,1,8,21.25
1609,1,9,25.8125
1610,1,11,20.2285714286
1611,1,8,17.6363636364
1612,1,8,11.4761904762
1613,1,9,18.7777777778
1614,1,9,14.4
1615,1,9,25.0666666667
1616,1,9,14.5517241379
1617,1,8,13.8
1618,1,8,15.0714285714
1619,1,9,23.8888888889
1620,1,7,27.9
1621,1,10,19.9
1622,1,10,20.0540540541
1623,1,9,23.3684210526
1624,1,8,14.92
1625,1,8,17.5555555556
1626,1,8,12.5588235294
1627,1,8,15.3888888889
1628,1,10,12.5263157895
1629,1,10,18.1428571429
1630,1,10,19.5384615385
1631,1,8,15.4545454545
1632,1,8,23.6111111111
1633,1,8,14.0625
1634,1,8,22.8666666667
1635,1,10,17.0
1636,1,10,31.9375
1637,1,8,15.1
1638,1,8,15.7777777778
1639,1,10,17.25
1640,1,8,14.2380952381
1641,1,8,12.0
1642,1,8,19.8666666667
1643,1,11,12.4864864865
1644,1,8,16.95
1645,1,11,14.7428571429
1646,1,8,11.5769230769
1647,1,6,10.5882352941
1648,1,11,14.4827586207
1649,1,9,16.0476190476
1650,1,8,19.2631578947
1651,1,9,11.9090909091
1652,1,8,12.1666666667
1653,1,8,20.8461538462
1654,1,9,15.6551724138
1655,1,8,12.15
1656,1,8,13.5263157895
1657,1,8,23.3076923077
1658,1,9,19.1
1659,1,9,21.0476190476
1660,1,8,13.72
1661,1,10,16.1785714286
1662,1,8,23.125
1663,1,9,14.8260869565
1664,1,8,12.2258064516
1665,1,9,11.6842105263
1666,1,9,15.03125
1667,1,10,18.8421052632
1668,1,9,17.6538461538
1669,1,10,16.4444444444
1670,1,9,15.1923076923
1671,1,11,16.9142857143
1672,1,6,14.0
1673,1,5,11.625
1675,1,11,17.7741935484
1676,1,8,18.9375
1677,1,10,10.4444444444
1678,1,8,22.1875
1679,1,8,10.8275862069
1680,1,8,67.1666666667
1681,1,6,13.5
1682,1,8,14.4782608696
1683,1,7,10.3181818182
1684,1,8,15.6
1685,1,8,16.4782608696
1686,1,5,16.7142857143
1687,1,10,17.6842105263
1688,1,8,18.8181818182
1689,1,7,8.4347826087
1690,1,9,16.8181818182
1691,1,11,21.0
1692,1,9,14.9230769231
1693,1,10,25.1052631579
1694,1,10,19.52
1695,1,9,14.0967741935
1696,1,9,21.7058823529
1697,1,8,12.6071428571
1698,1,8,17.5
1699,1,8,14.5909090909
1700,1,9,15.1785714286
1701,1,8,16.7222222222
1702,1,8,12.3529411765
1703,1,11,19.0
1704,1,8,13.92
1705,1,12,16.4814814815
1706,1,6,14.7857142857
1707,1,7,14.9375
1708,1,7,28.2857142857
1709,1,8,10.0263157895
1710,1,9,16.9259259259
1711,1,6,15.7857142857
1712,1,9,19.4090909091
1713,1,8,13.8076923077
1714,1,6,21.5833333333
1715,1,10,17.9333333333
1716,1,7,32.3333333333
1717,1,8,13.7741935484
1718,1,9,16.25
1719,1,8,21.7777777778
1720,1,11,22.2
1721,1,9,24.2777777778
1722,1,9,11.4117647059
1723,1,9,17.1111111111
1724,1,10,15.5862068966
1725,1,9,13.125
1726,1,9,22.4736842105
1727,1,10,22.5789473684
1728,1,9,20.1666666667
1729,1,8,18.6666666667
1730,1,10,14.1481481481
1731,1,9,13.25
1732,1,8,16.0
1733,1,8,12.3684210526
1734,1,9,27.2941176471
1735,1,7,17.2666666667
1736,1,11,17.95
1737,1,8,9.51851851852
1738,1,7,27.6666666667
1739,1,10,15.78125
1740,1,8,12.7333333333
1741,1,8,14.5454545455
1742,1,6,19.5454545455
1743,1,9,12.7647058824
1744,1,11,17.5357142857
1745,1,10,19.380952381
1746,1,10,17.5
1747,1,8,15.375
1748,1,9,16.2
1749,1,6,14.875
1750,1,8,13.6818181818
1751,1,8,19.8333333333
1752,1,9,22.5714285714
1753,1,8,23.625
1754,1,10,17.6976744186
1755,1,8,14.16
1756,1,10,18.5909090909
1757,1,8,26.6666666667
1758,1,10,13.6052631579
1759,1,10,13.6666666667
1760,1,12,19.0
1761,1,8,44.375
1762,1,8,19.8235294118
1763,1,12,16.3793103448
1764,1,8,16.2
1765,1,5,14.2857142857
1766,1,8,11.9666666667
1767,1,9,15.8846153846
1768,1,8,36.2307692308
1769,1,9,14.3
1770,1,10,12.2857142857
1771,1,8,16.9090909091
1772,1,10,17.2413793103
1773,1,8,24.6153846154
1774,1,10,23.7058823529
1775,1,9,19.3684210526
1776,1,9,20.5263157895
1777,1,11,20.8275862069
1778,1,5,29.0
1779,1,10,16.2222222222
1780,1,9,17.8076923077
1781,1,10,19.7391304348
1782,1,8,17.3684210526
1783,1,8,22.7272727273
1784,1,7,11.1666666667
1785,1,8,15.3157894737
1786,1,2,15.0
1787,1,7,11.2631578947
