id,set,human_score,sentence_count
10422,4,3,13
10423,4,1,5
10424,4,2,10
10425,4,2,7
10426,4,1,4
10427,4,2,10
10428,4,2,9
10429,4,3,22
10430,4,2,5
10431,4,1,3
10432,4,1,4
10433,4,0,3
10434,4,2,10
10435,4,1,5
10436,4,3,10
10437,4,0,2
10438,4,0,3
10439,4,1,3
10440,4,1,5
10441,4,2,5
10442,4,1,2
10443,4,1,3
10444,4,2,6
10445,4,0,6
10446,4,2,8
10447,4,2,9
10448,4,1,3
10449,4,1,7
10450,4,3,4
10451,4,2,5
10452,4,2,13
10453,4,2,8
10454,4,0,2
10455,4,2,8
10456,4,0,6
10457,4,1,3
10458,4,1,4
10459,4,0,4
10460,4,0,4
10461,4,2,5
10462,4,1,4
10463,4,1,3
10464,4,1,4
10465,4,2,10
10466,4,2,11
10467,4,3,7
10468,4,1,4
10469,4,1,3
10470,4,1,4
10471,4,1,5
10472,4,0,2
10473,4,3,6
10474,4,3,8
10475,4,3,9
10476,4,1,7
10477,4,3,11
10478,4,0,3
10479,4,3,14
10480,4,0,2
10481,4,1,4
10482,4,0,2
10483,4,2,5
10484,4,2,7
10485,4,2,5
10486,4,0,2
10487,4,3,10
10488,4,1,4
10489,4,0,4
10490,4,0,4
10491,4,2,5
10492,4,1,3
10493,4,2,7
10494,4,2,4
10495,4,1,1
10496,4,1,4
10497,4,3,14
10498,4,2,5
10499,4,1,4
10500,4,0,4
10501,4,1,3
10502,4,1,3
10503,4,2,3
10504,4,3,5
10505,4,2,7
10506,4,0,4
10507,4,2,5
10508,4,3,14
10509,4,1,4
10510,4,2,9
10511,4,1,5
10512,4,1,3
10513,4,1,4
10514,4,0,4
10515,4,2,6
10517,4,2,13
10518,4,3,12
10519,4,3,13
10520,4,2,6
10521,4,2,5
10522,4,3,11
10523,4,2,5
10524,4,2,5
10525,4,2,8
10526,4,2,4
10527,4,0,2
10528,4,2,8
10529,4,2,6
10530,4,2,5
10531,4,0,4
10532,4,2,6
10533,4,0,3
10535,4,0,1
10536,4,3,13
10537,4,1,5
10538,4,0,2
10539,4,3,8
10540,4,2,6
10541,4,1,3
10542,4,2,5
10543,4,1,5
10544,4,0,2
10545,4,3,9
10546,4,1,7
10547,4,3,7
10548,4,2,12
10549,4,1,4
10550,4,1,2
10551,4,2,5
10552,4,1,1
10553,4,2,12
10554,4,2,7
10555,4,2,6
10556,4,1,12
10557,4,2,4
10558,4,2,13
10559,4,3,9
10560,4,1,4
10561,4,1,2
10562,4,0,3
10563,4,1,4
10564,4,3,13
10565,4,1,2
10566,4,1,3
10567,4,0,4
10568,4,2,5
10569,4,0,3
10570,4,2,5
10571,4,1,7
10572,4,2,6
10573,4,2,4
10574,4,0,6
10575,4,2,5
10576,4,2,8
10577,4,1,3
10578,4,3,7
10579,4,1,7
10580,4,3,14
10581,4,1,6
10582,4,0,1
10584,4,1,5
10585,4,0,3
10586,4,1,6
10587,4,0,2
10588,4,2,6
10589,4,3,13
10590,4,1,4
10591,4,1,7
10592,4,3,15
10593,4,0,1
10594,4,1,6
10595,4,3,12
10596,4,1,6
10597,4,1,5
10598,4,1,2
10599,4,3,6
10600,4,0,5
10601,4,1,4
10602,4,2,7
10603,4,2,5
10604,4,3,10
10605,4,1,2
10606,4,0,2
10607,4,1,7
10608,4,0,2
10609,4,3,12
10610,4,2,6
10611,4,1,5
10612,4,3,8
10613,4,2,7
10614,4,3,11
10615,4,2,7
10616,4,2,7
10617,4,0,2
10618,4,1,2
10619,4,2,6
10620,4,2,7
10621,4,0,1
10622,4,1,4
10623,4,1,6
10624,4,1,3
10625,4,1,8
10626,4,2,8
10627,4,1,5
10628,4,2,6
10629,4,0,3
10630,4,2,11
10631,4,2,7
10632,4,1,4
10633,4,1,3
10634,4,2,5
10635,4,2,11
10636,4,1,4
10637,4,1,1
10638,4,0,3
10639,4,2,6
10640,4,1,4
10641,4,0,3
10642,4,2,6
