id,set,human_score,mean_word
19056,7,16,13.6666666667
19057,7,15,59.3333333333
19058,7,16,11.0
19059,7,21,10.9444444444
19060,7,20,11.1818181818
19061,7,15,13.1333333333
19062,7,15,23.0
19063,7,20,18.8
19064,7,7,34.0
19065,7,17,11.0
19068,7,24,10.8717948718
19069,7,18,8.66666666667
19070,7,8,6.75
19071,7,16,21.0
19072,7,22,11.1923076923
19073,7,18,14.375
19076,7,17,16.1
19077,7,18,16.25
19078,7,17,25.2
19079,7,17,17.9090909091
19080,7,10,19.3846153846
19081,7,9,13.25
19082,7,12,9.36363636364
19083,7,20,12.1111111111
19084,7,15,27.5
19085,7,10,14.1428571429
19086,7,24,10.85
19087,7,19,13.0
19089,7,12,16.75
19090,7,17,26.1428571429
19091,7,13,7.14285714286
19092,7,15,14.8333333333
19093,7,12,45.0
19094,7,17,9.64285714286
19095,7,15,13.8571428571
19096,7,20,8.85714285714
19097,7,8,36.3333333333
19098,7,20,37.1666666667
19099,7,20,9.04347826087
19100,7,21,11.5555555556
19101,7,11,11.0
19102,7,17,10.3333333333
19103,7,21,15.5
19104,7,21,12.8
19105,7,17,14.4545454545
19106,7,24,15.05
19107,7,12,9.66666666667
19108,7,17,9.08333333333
19109,7,19,14.0
19110,7,15,8.22222222222
19111,7,14,43.3333333333
19112,7,11,21.1111111111
19113,7,21,13.9
19114,7,20,8.57894736842
19116,7,17,19.8333333333
19117,7,16,15.3076923077
19118,7,20,12.3333333333
19119,7,14,11.875
19120,7,16,17.4
19122,7,5,9.0
19123,7,23,14.5862068966
19124,7,17,13.3
19125,7,17,11.75
19126,7,16,12.3333333333
19127,7,12,17.75
19129,7,8,11.25
19130,7,13,49.0
19131,7,8,21.5
19132,7,13,26.6
19134,7,11,28.0
19135,7,9,13.0
19136,7,19,12.4615384615
19137,7,22,13.5882352941
19138,7,13,9.31578947368
19139,7,11,17.3636363636
19140,7,20,17.2857142857
19141,7,18,14.0
19143,7,12,11.75
19144,7,15,11.1
19145,7,24,17.75
19146,7,24,11.9090909091
19147,7,15,9.22222222222
19148,7,15,20.8571428571
19149,7,9,18.25
19150,7,17,9.5
19151,7,12,22.0
19152,7,18,14.7058823529
19153,7,14,15.8571428571
19154,7,16,13.1111111111
19155,7,12,14.5
19156,7,8,11.5
19158,7,18,10.3888888889
19159,7,16,11.1818181818
19160,7,19,10.0666666667
19161,7,19,25.8888888889
19162,7,12,18.8
19163,7,14,16.7142857143
19164,7,17,9.71428571429
19165,7,14,11.0
19166,7,16,17.2
19167,7,18,17.6363636364
19168,7,16,13.8333333333
19169,7,19,20.4285714286
19170,7,20,8.92857142857
19171,7,6,7.0
19172,7,16,15.25
19173,7,18,9.11111111111
19174,7,21,15.6956521739
19175,7,17,9.33333333333
19176,7,17,12.0909090909
19177,7,11,18.8571428571
19178,7,11,14.25
19179,7,21,10.0
19180,7,14,13.6666666667
19181,7,14,15.875
19183,7,12,12.3333333333
19184,7,9,8.71428571429
19185,7,16,12.9166666667
19186,7,21,17.6875
19187,7,19,13.375
19188,7,16,18.4166666667
19189,7,10,9.28571428571
19190,7,20,10.125
19191,7,14,9.54545454545
19192,7,23,9.33333333333
19193,7,17,9.88888888889
19194,7,16,14.1818181818
19195,7,24,12.5714285714
19196,7,19,18.8181818182
19197,7,24,17.1739130435
19198,7,21,13.8
19199,7,17,12.5555555556
19200,7,19,16.75
19201,7,24,14.6428571429
19202,7,24,12.380952381
19203,7,14,10.1111111111
19204,7,15,10.3636363636
19205,7,24,12.8235294118
19206,7,16,10.1333333333
19207,7,22,19.2727272727
19208,7,19,12.3333333333
19209,7,17,11.1363636364
19210,7,23,10.6666666667
19211,7,19,11.625
19212,7,17,10.9285714286
19213,7,12,13.7142857143
19214,7,15,25.8888888889
19215,7,22,17.1666666667
19216,7,14,21.6666666667
19217,7,16,17.4545454545
19219,7,11,10.25
19220,7,10,110.0
19221,7,8,14.6666666667
19222,7,17,13.7368421053
19223,7,20,14.7142857143
19224,7,13,37.5
19225,7,10,20.8333333333
19226,7,14,12.0
19227,7,23,16.5
19228,7,12,14.5
19229,7,23,11.64
19230,7,13,9.08333333333
19231,7,11,33.0
19232,7,17,21.25
19233,7,18,13.3076923077
19234,7,17,11.6470588235
19236,7,16,19.3076923077
19237,7,23,9.72222222222
19238,7,20,32.1666666667
19239,7,19,12.0
19240,7,16,17.1538461538
19241,7,16,11.5454545455
19242,7,17,20.4444444444
19243,7,24,18.0
19244,7,19,6.96
19245,7,16,18.0
19246,7,15,38.0
19247,7,13,12.8888888889
19248,7,21,16.9375
19249,7,15,18.2857142857
19250,7,23,10.08
19251,7,11,9.06666666667
19253,7,16,17.8333333333
19254,7,10,14.1111111111
19255,7,15,9.55555555556
19256,7,16,9.55555555556
19257,7,16,13.6
19258,7,21,8.42857142857
19259,7,15,15.6666666667
19260,7,18,11.4615384615
19261,7,17,23.9166666667
19262,7,17,16.8666666667
19263,7,19,17.4166666667
19264,7,11,19.2857142857
19265,7,19,13.0
19266,7,24,16.1904761905
19267,7,18,17.0526315789
19268,7,17,15.5454545455
19270,7,22,21.6
19271,7,24,13.8461538462
19272,7,16,12.6
19273,7,22,14.4666666667
19274,7,18,9.64285714286
19275,7,23,16.3333333333
19276,7,16,75.0
19277,7,17,9.5
19278,7,24,12.4193548387
19280,7,12,9.42857142857
19281,7,17,13.3333333333
19282,7,10,13.375
19283,7,18,13.7777777778
19285,7,18,12.25
19286,7,17,11.3125
19287,7,14,10.125
19289,7,18,14.4615384615
19290,7,23,9.68421052632
19291,7,15,14.8571428571
19292,7,16,11.7058823529
19293,7,17,16.8888888889
19294,7,18,14.0833333333
19295,7,13,14.8
19296,7,14,20.9
19297,7,19,10.1764705882
19298,7,13,77.0
19300,7,11,17.125
19301,7,22,11.8947368421
19302,7,11,10.6923076923
19303,7,14,9.375
19304,7,10,14.3333333333
19305,7,17,15.0
19306,7,16,11.5555555556
19307,7,19,15.8333333333
19308,7,17,9.5
19310,7,10,7.875
19311,7,23,10.6206896552
19312,7,24,12.875
19313,7,23,11.0606060606
19314,7,18,13.0
19315,7,12,21.6
19316,7,11,16.0
19317,7,20,10.1666666667
19318,7,14,13.75
19319,7,11,50.6666666667
19320,7,8,23.0
19321,7,13,20.1428571429
19322,7,20,21.2857142857
19323,7,13,10.0
19324,7,16,10.7857142857
19326,7,15,18.8571428571
19327,7,16,10.1818181818
19328,7,12,13.25
19329,7,16,16.0
19330,7,12,15.0
19331,7,20,9.57142857143
19332,7,15,15.7142857143
19333,7,16,20.875
19334,7,15,10.5789473684
19335,7,14,15.25
19336,7,16,15.5333333333
19337,7,6,18.375
19338,7,14,10.125
19339,7,15,19.4285714286
19340,7,15,57.5
19341,7,12,17.5
19342,7,24,14.652173913
19343,7,20,20.4
19344,7,20,13.2727272727
19345,7,16,16.6666666667
19346,7,20,15.6111111111
19348,7,9,47.3333333333
19349,7,7,9.25
19350,7,16,12.2857142857
19351,7,16,7.25925925926
19352,7,22,10.0
19353,7,8,12.3333333333
19354,7,14,16.4285714286
19355,7,22,13.7407407407
19356,7,16,24.2
19357,7,16,10.875
19358,7,8,15.6666666667
19359,7,21,12.9
19360,7,18,16.3157894737
19361,7,16,18.0
19362,7,13,8.5
19363,7,20,9.76923076923
19364,7,21,17.4
19366,7,17,13.6428571429
19368,7,16,9.42857142857
19369,7,15,13.4
19371,7,7,7.0
19372,7,16,10.619047619
19373,7,6,14.5
19374,7,13,8.85714285714
19375,7,17,12.4444444444
19376,7,9,11.5
19377,7,14,11.0
19378,7,21,10.8181818182
19379,7,22,16.75
19380,7,16,13.2857142857
19381,7,22,12.1904761905
19382,7,17,14.1111111111
19383,7,21,15.8125
19384,7,10,13.0
19385,7,14,12.5
19386,7,22,14.0952380952
19387,7,14,9.6
19388,7,18,14.9
19389,7,16,25.0
19390,7,13,15.6
19391,7,18,9.15384615385
19392,7,12,20.4285714286
19393,7,8,59.0
19394,7,16,12.875
19395,7,24,14.0857142857
19396,7,18,15.3076923077
19397,7,14,13.5555555556
19398,7,8,23.0
19400,7,8,13.0
19401,7,13,13.1666666667
19402,7,11,12.8461538462
19403,7,21,29.4444444444
19404,7,14,12.5
19405,7,14,27.0
19406,7,23,12.6923076923
19408,7,14,14.5833333333
19409,7,20,17.5
19410,7,16,19.0
19411,7,13,35.5
19412,7,20,13.1428571429
19413,7,22,22.0
19414,7,21,12.2173913043
19415,7,13,15.0
19416,7,16,13.5454545455
19417,7,17,13.5
19419,7,19,15.1666666667
19420,7,16,14.8333333333
19421,7,23,12.3
19422,7,20,22.6666666667
19423,7,22,9.07692307692
19424,7,6,10.6
19425,7,13,13.8
19427,7,22,17.9
19428,7,10,6.18181818182
19429,7,20,24.0
19430,7,14,7.75
19431,7,20,17.1818181818
19432,7,18,11.5
19433,7,19,17.0769230769
19434,7,8,9.125
19435,7,17,14.1333333333
19436,7,6,15.0
19437,7,16,26.1111111111
19438,7,13,28.5
19439,7,12,16.1111111111
19440,7,12,10.6666666667
19441,7,22,10.1315789474
19442,7,16,16.6666666667
19443,7,19,9.35
19444,7,13,15.4545454545
19445,7,19,11.3333333333
19446,7,24,12.4117647059
19447,7,18,12.8333333333
19448,7,15,21.0
19449,7,12,11.1
19450,7,4,6.33333333333
19451,7,22,10.5555555556
19454,7,10,9.5
19455,7,13,10.2857142857
19456,7,9,74.0
19457,7,16,12.4615384615
19458,7,12,17.8333333333
19459,7,21,12.5882352941
19460,7,16,9.86666666667
19462,7,16,13.4545454545
19463,7,21,13.0689655172
19464,7,16,23.6
19465,7,7,20.5
19466,7,15,24.7142857143
19467,7,11,20.1666666667
19468,7,21,9.9
19469,7,13,12.6
19470,7,15,21.0
19471,7,23,12.3846153846
19472,7,19,11.5
19473,7,20,13.55
19474,7,20,16.4285714286
19475,7,18,9.66666666667
19476,7,17,11.1538461538
19477,7,16,11.9166666667
19478,7,24,8.82142857143
19479,7,14,40.3333333333
19480,7,12,27.75
19481,7,24,21.6428571429
19482,7,19,11.9444444444
19484,7,17,9.83333333333
19485,7,18,10.3571428571
19488,7,19,9.6
19489,7,12,13.8333333333
19490,7,13,12.1111111111
19491,7,8,11.5
19492,7,7,19.6666666667
19493,7,6,7.66666666667
19494,7,14,14.5454545455
19495,7,13,19.8
19496,7,16,11.05
19497,7,9,14.5
19498,7,16,10.5294117647
19499,7,21,10.3214285714
19500,7,9,29.0
19501,7,24,20.3846153846
19502,7,24,15.6551724138
19503,7,16,18.5714285714
19504,7,16,12.4166666667
19505,7,17,11.8888888889
19506,7,20,39.6666666667
19507,7,17,14.2307692308
19508,7,12,17.2
19509,7,11,11.0
19510,7,14,27.5
19511,7,11,14.4545454545
19512,7,22,15.5555555556
19513,7,18,15.0
19514,7,18,17.25
19515,7,19,11.8
19516,7,24,10.625
19517,7,14,8.75
19518,7,23,10.064516129
19519,7,19,13.0909090909
19520,7,18,17.75
19521,7,13,13.25
19522,7,22,15.8095238095
19523,7,19,13.9230769231
19524,7,19,10.4615384615
19525,7,17,16.7142857143
19526,7,12,9.75
19527,7,13,7.54545454545
19528,7,13,15.8333333333
19529,7,24,14.68
19530,7,24,19.65
19533,7,14,10.4545454545
19534,7,18,17.0
19535,7,16,19.7142857143
19536,7,16,21.8333333333
19537,7,13,7.0
19538,7,14,24.0
19539,7,14,30.25
19540,7,16,15.6923076923
19541,7,13,16.6
19542,7,15,14.3333333333
19543,7,16,17.4285714286
19544,7,9,8.58333333333
19545,7,15,16.0
19546,7,16,16.8333333333
19547,7,18,18.6875
19548,7,18,10.0
19549,7,8,59.5
19550,7,8,7.14285714286
19553,7,19,11.1428571429
19554,7,14,21.375
19555,7,18,11.8461538462
19556,7,19,10.2352941176
19557,7,24,12.9130434783
19558,7,12,10.2857142857
19559,7,16,22.3
19561,7,19,10.5
19562,7,22,8.73529411765
19563,7,15,23.8571428571
