id,set,human_score,sentence_count
19544,7,9,12
19545,7,15,7
19546,7,16,6
19547,7,18,16
19548,7,18,13
19549,7,8,2
19550,7,8,7
19553,7,19,14
19554,7,14,8
19555,7,18,13
19556,7,19,34
19557,7,24,23
19558,7,12,7
19559,7,16,10
19561,7,19,16
19562,7,22,34
19563,7,15,7
