id,set,human_score,vocabulory_score
10422,4,3,73
10423,4,1,46
10424,4,2,43
10425,4,2,37
10426,4,1,20
10427,4,2,40
10428,4,2,42
10429,4,3,109
10430,4,2,48
10431,4,1,19
10432,4,1,16
10433,4,0,13
10434,4,2,67
10435,4,1,21
10436,4,3,68
10437,4,0,4
10438,4,0,13
10439,4,1,18
10440,4,1,15
10441,4,2,42
10442,4,1,13
10443,4,1,16
10444,4,2,54
10445,4,0,28
10446,4,2,47
10447,4,2,49
10448,4,1,29
10449,4,1,46
10450,4,3,37
10451,4,2,56
10452,4,2,27
10453,4,2,38
10454,4,0,13
10455,4,2,28
10456,4,0,38
10457,4,1,17
10458,4,1,9
10459,4,0,16
10460,4,0,28
10461,4,2,30
10462,4,1,14
10463,4,1,22
10464,4,1,25
10465,4,2,49
10466,4,2,53
10467,4,3,75
10468,4,1,20
10469,4,1,13
10470,4,1,23
10471,4,1,35
10472,4,0,6
10473,4,3,36
10474,4,3,44
10475,4,3,51
10476,4,1,18
10477,4,3,48
10478,4,0,18
10479,4,3,57
10480,4,0,10
10481,4,1,17
10482,4,0,11
10483,4,2,41
10484,4,2,47
10485,4,2,23
10486,4,0,10
10487,4,3,59
10488,4,1,20
10489,4,0,32
10490,4,0,21
10491,4,2,24
10492,4,1,15
10493,4,2,31
10494,4,2,23
10495,4,1,19
10496,4,1,33
10497,4,3,91
10498,4,2,29
10499,4,1,13
10500,4,0,16
10501,4,1,31
10502,4,1,28
10503,4,2,50
10504,4,3,31
10505,4,2,59
10506,4,0,27
10507,4,2,26
10508,4,3,68
10509,4,1,15
10510,4,2,40
10511,4,1,25
10512,4,1,34
10513,4,1,30
10514,4,0,19
10515,4,2,52
10517,4,2,83
10518,4,3,75
10519,4,3,96
10520,4,2,43
10521,4,2,35
10522,4,3,59
10523,4,2,26
10524,4,2,27
10525,4,2,39
10526,4,2,25
10527,4,0,12
10528,4,2,47
10529,4,2,32
10530,4,2,27
10531,4,0,11
10532,4,2,35
10533,4,0,18
10535,4,0,15
10536,4,3,56
10537,4,1,18
10538,4,0,17
10539,4,3,52
10540,4,2,37
10541,4,1,9
10542,4,2,43
10543,4,1,38
10544,4,0,8
10545,4,3,59
10546,4,1,46
10547,4,3,52
10548,4,2,56
10549,4,1,26
10550,4,1,18
10551,4,2,34
10552,4,1,7
10553,4,2,58
10554,4,2,29
10555,4,2,48
10556,4,1,34
10557,4,2,14
10558,4,2,75
10559,4,3,64
10560,4,1,34
10561,4,1,14
10562,4,0,23
10563,4,1,35
10564,4,3,95
10565,4,1,11
10566,4,1,9
10567,4,0,32
10568,4,2,50
10569,4,0,28
10570,4,2,37
10571,4,1,52
10572,4,2,44
10573,4,2,29
10574,4,0,36
10575,4,2,25
10576,4,2,37
10577,4,1,30
10578,4,3,65
10579,4,1,35
10580,4,3,77
10581,4,1,21
10582,4,0,36
10584,4,1,38
10585,4,0,14
10586,4,1,40
10587,4,0,9
10588,4,2,49
10589,4,3,63
10590,4,1,18
10591,4,1,55
10592,4,3,70
10593,4,0,9
10594,4,1,52
10595,4,3,64
10596,4,1,36
10597,4,1,34
10598,4,1,19
10599,4,3,34
10600,4,0,25
10601,4,1,16
10602,4,2,60
10603,4,2,21
10604,4,3,63
10605,4,1,10
10606,4,0,8
10607,4,1,38
10608,4,0,7
10609,4,3,64
10610,4,2,36
10611,4,1,35
10612,4,3,79
10613,4,2,47
10614,4,3,48
10615,4,2,43
10616,4,2,32
10617,4,0,9
10618,4,1,24
10619,4,2,37
10620,4,2,60
10621,4,0,10
10622,4,1,18
10623,4,1,30
10624,4,1,17
10625,4,1,37
10626,4,2,62
10627,4,1,13
10628,4,2,53
10629,4,0,15
10630,4,2,47
10631,4,2,44
10632,4,1,18
10633,4,1,16
10634,4,2,40
10635,4,2,41
10636,4,1,23
10637,4,1,11
10638,4,0,36
10639,4,2,32
10640,4,1,26
10641,4,0,16
10642,4,2,21
