id,set,human_score,misspell_words
1669,1,10,36
1670,1,9,16
1671,1,11,47
1672,1,6,6
1673,1,5,5
1675,1,11,44
1676,1,8,15
1677,1,10,29
1678,1,8,46
1679,1,8,24
1680,1,8,63
1681,1,6,10
1682,1,8,18
1683,1,7,25
1684,1,8,40
1685,1,8,25
1686,1,5,13
1687,1,10,19
1688,1,8,32
1689,1,7,21
1690,1,9,38
1691,1,11,42
1692,1,9,15
1693,1,10,26
1694,1,10,24
1695,1,9,41
1696,1,9,12
1697,1,8,28
1698,1,8,23
1699,1,8,20
1700,1,9,22
1701,1,8,14
1702,1,8,18
1703,1,11,35
1704,1,8,10
1705,1,12,38
1706,1,6,4
1707,1,7,8
1708,1,7,13
1709,1,8,9
1710,1,9,27
1711,1,6,31
1712,1,9,25
1713,1,8,16
1714,1,6,21
1715,1,10,46
1716,1,7,24
1717,1,8,34
1718,1,9,22
1719,1,8,23
1720,1,11,22
1721,1,9,57
1722,1,9,23
1723,1,9,20
1724,1,10,23
1725,1,9,54
1726,1,9,38
1727,1,10,64
1728,1,9,19
1729,1,8,9
1730,1,10,40
1731,1,9,23
1732,1,8,17
1733,1,8,5
1734,1,9,40
1735,1,7,8
1736,1,11,57
1737,1,8,16
1738,1,7,17
1739,1,10,39
1740,1,8,18
1741,1,8,26
1742,1,6,13
1743,1,9,17
1744,1,11,25
1745,1,10,21
1746,1,10,14
1747,1,8,18
1748,1,9,15
1749,1,6,9
1750,1,8,13
1751,1,8,34
1752,1,9,52
1753,1,8,14
1754,1,10,67
1755,1,8,10
1756,1,10,42
1757,1,8,23
1758,1,10,34
1759,1,10,18
1760,1,12,43
1761,1,8,32
1762,1,8,21
1763,1,12,60
1764,1,8,22
1765,1,5,9
1766,1,8,28
1767,1,9,17
1768,1,8,15
1769,1,9,16
1770,1,10,10
1771,1,8,36
1772,1,10,57
1773,1,8,24
1774,1,10,28
1775,1,9,22
1776,1,9,32
1777,1,11,29
1778,1,5,10
1779,1,10,51
1780,1,9,55
1781,1,10,20
1782,1,8,16
1783,1,8,38
1784,1,7,12
1785,1,8,12
1786,1,2,0
1787,1,7,16
