id,set,human_score,char_4,word_count,char_6
7054,3,3,79,221,33
7055,3,1,20,81,6
7056,3,3,48,113,25
7057,3,2,60,160,29
7058,3,1,23,61,12
7059,3,3,43,120,26
7060,3,1,27,75,13
7061,3,2,34,86,16
7062,3,1,23,65,7
7063,3,2,53,127,23
7064,3,1,29,89,14
7065,3,3,58,143,33
7066,3,2,58,151,23
7067,3,1,28,70,11
7068,3,2,28,83,12
7069,3,2,60,149,23
7070,3,1,34,85,14
7071,3,1,18,54,11
7072,3,2,53,110,28
7073,3,2,55,143,27
7074,3,1,20,72,10
7075,3,3,54,148,31
7076,3,2,52,118,19
7077,3,2,11,29,7
7078,3,1,23,67,13
7079,3,3,57,150,24
7080,3,2,56,158,26
7081,3,2,26,79,15
7082,3,3,75,183,39
7083,3,1,38,98,19
7084,3,1,30,62,16
7085,3,3,56,170,35
7086,3,1,25,72,12
7087,3,3,24,73,9
7088,3,2,36,129,16
7089,3,1,69,175,39
7090,3,1,17,53,10
7091,3,1,16,35,9
7092,3,1,27,56,16
7093,3,1,26,91,7
7094,3,1,26,70,14
7095,3,2,28,85,11
7096,3,2,62,139,31
7097,3,2,20,58,12
7098,3,2,10,31,2
7099,3,2,75,169,45
7100,3,1,17,46,10
7101,3,1,21,63,16
7102,3,1,33,94,22
7103,3,2,40,147,15
7104,3,1,36,79,20
7105,3,1,30,78,9
7106,3,2,28,95,13
7107,3,3,78,169,36
7108,3,1,29,72,13
7109,3,1,46,167,21
7110,3,2,34,96,15
7111,3,3,68,142,39
7112,3,1,8,15,4
7113,3,2,52,123,23
7114,3,1,18,41,13
7115,3,3,70,175,39
7116,3,3,36,97,15
7117,3,1,22,71,9
7118,3,1,27,60,17
7119,3,1,5,18,4
7120,3,3,36,98,22
7121,3,2,17,51,8
7122,3,2,33,101,15
7123,3,1,8,15,5
7124,3,3,46,118,33
7125,3,3,79,182,39
7126,3,3,46,119,22
7127,3,2,33,80,15
7128,3,2,63,175,32
7129,3,3,80,230,34
7130,3,3,60,150,21
7131,3,3,61,168,30
7132,3,1,18,54,10
7133,3,2,52,123,28
7134,3,1,22,79,11
7135,3,1,30,69,13
7136,3,2,58,130,30
7137,3,0,18,81,5
7138,3,1,24,67,13
7139,3,3,79,204,43
7140,3,2,33,97,12
7141,3,1,20,45,10
7142,3,2,42,89,24
7143,3,2,16,38,5
7144,3,3,48,168,26
7145,3,1,18,54,8
7146,3,2,49,123,26
7147,3,3,78,170,48
7148,3,1,35,100,18
7149,3,3,63,170,29
7150,3,1,13,36,8
7151,3,3,87,261,42
7152,3,1,36,110,13
7153,3,3,110,255,44
7154,3,3,52,118,35
7155,3,3,46,145,22
7156,3,1,18,46,9
7157,3,2,32,93,18
7158,3,2,34,81,17
7159,3,3,62,147,26
7160,3,1,68,170,32
7161,3,3,12,25,9
7162,3,2,48,109,29
7163,3,2,30,84,13
7164,3,2,55,154,34
7165,3,3,60,151,29
7166,3,2,43,105,24
7167,3,3,61,177,32
7168,3,1,30,81,11
7169,3,2,40,113,26
7170,3,1,36,76,16
7171,3,2,52,120,25
7172,3,2,26,78,14
7173,3,3,68,161,29
7174,3,3,57,141,24
7175,3,2,28,72,10
7176,3,1,34,81,18
7177,3,2,44,125,18
7178,3,1,35,88,20
7179,3,1,45,111,19
7180,3,1,21,56,11
7181,3,3,79,211,45
7182,3,1,54,138,35
7183,3,3,109,257,57
7184,3,2,53,155,31
7185,3,3,66,171,38
7186,3,2,80,213,37
7187,3,3,64,151,40
7188,3,3,72,156,39
7189,3,1,31,66,23
7190,3,1,60,176,30
7191,3,1,35,73,18
7192,3,0,13,36,7
7193,3,1,39,85,20
7194,3,1,17,68,7
7195,3,1,16,43,10
7196,3,2,29,92,13
7197,3,3,70,192,38
7198,3,2,43,100,23
7199,3,1,19,49,10
7200,3,2,50,117,25
7201,3,1,21,41,11
7202,3,2,68,183,34
7203,3,1,12,36,4
7204,3,3,80,177,45
7205,3,1,18,60,9
7206,3,1,32,92,25
7207,3,1,29,83,20
7208,3,1,19,53,11
7209,3,3,59,185,22
7210,3,2,44,102,19
7211,3,3,32,86,19
7212,3,3,110,227,65
7213,3,1,33,108,11
7214,3,2,32,110,12
7215,3,2,68,194,35
7216,3,2,45,122,31
7217,3,3,73,170,34
7218,3,3,58,160,28
7219,3,2,39,104,21
7220,3,1,16,51,5
7221,3,1,22,74,11
7222,3,3,51,121,32
7223,3,1,5,10,4
7224,3,3,55,151,27
7225,3,1,29,82,13
7226,3,2,30,95,11
7227,3,1,23,70,12
7228,3,2,30,104,11
7229,3,3,88,213,47
7230,3,1,23,60,13
7231,3,3,93,237,56
7232,3,1,10,22,5
7233,3,1,16,51,10
7234,3,1,25,67,12
7235,3,2,30,85,18
7236,3,1,14,33,9
7237,3,1,18,86,11
7238,3,1,28,82,14
7239,3,2,36,97,22
7240,3,1,76,170,41
7241,3,2,33,72,19
7242,3,2,44,116,23
7243,3,2,60,135,35
7244,3,3,76,205,32
7245,3,2,35,96,19
7246,3,3,56,143,26
7247,3,1,33,88,23
7248,3,3,72,194,25
7249,3,2,42,125,27
7250,3,2,47,113,25
7251,3,1,24,64,13
7253,3,1,40,102,20
7254,3,1,7,16,3
7255,3,2,52,128,23
7256,3,3,91,222,54
7257,3,1,20,40,6
7258,3,1,29,64,13
7259,3,1,50,118,28
7260,3,2,23,60,11
7261,3,2,59,119,30
7262,3,1,9,14,5
7263,3,2,48,119,29
7264,3,1,33,91,15
7265,3,3,72,154,44
7266,3,2,46,113,25
7267,3,2,20,55,8
7268,3,1,41,102,24
7269,3,2,35,100,16
7270,3,1,21,47,11
7271,3,3,78,204,32
7272,3,3,81,196,43
7273,3,2,31,85,16
7274,3,0,27,56,17
7275,3,3,49,125,23
7276,3,2,57,162,29
7277,3,2,23,92,12
7278,3,2,76,180,39
7279,3,1,18,54,8
7280,3,3,63,157,36
7281,3,2,34,84,17
7282,3,1,10,24,5
7283,3,1,20,40,10
7284,3,3,66,182,34
7285,3,3,60,146,31
7286,3,1,29,68,10
7287,3,2,60,171,22
7288,3,1,20,46,10
7289,3,2,45,92,22
7290,3,1,29,94,13
7291,3,2,54,146,27
7292,3,2,55,137,26
7293,3,2,20,47,10
7294,3,2,37,98,18
7295,3,3,56,138,36
7296,3,2,42,97,10
7297,3,1,32,68,17
7298,3,2,43,109,22
7299,3,1,17,45,9
7300,3,2,46,146,21
7301,3,3,56,170,31
7302,3,3,41,89,19
7303,3,2,35,122,20
7304,3,0,17,37,14
7305,3,0,8,11,3
7306,3,1,22,73,8
7307,3,3,93,207,55
7308,3,2,18,63,9
7309,3,3,56,195,23
7310,3,2,31,95,18
7311,3,1,26,60,10
7312,3,2,33,76,18
7313,3,2,51,146,30
7314,3,2,61,155,37
7315,3,3,93,246,46
7316,3,1,75,182,46
7317,3,2,60,149,25
7318,3,1,29,110,13
7319,3,3,58,148,33
7320,3,2,47,125,29
7321,3,2,49,128,29
7322,3,1,11,29,7
7323,3,1,22,60,10
7324,3,1,27,51,16
7325,3,1,19,54,9
7326,3,2,42,100,22
7327,3,2,49,160,19
7328,3,1,41,84,21
7329,3,1,15,34,5
7330,3,2,55,128,33
7331,3,0,26,72,12
7332,3,3,32,78,17
7333,3,2,37,83,17
7334,3,1,42,166,17
7335,3,3,98,249,44
7336,3,3,63,133,40
7337,3,2,26,81,12
7338,3,1,24,71,11
7339,3,2,57,152,29
7340,3,2,19,64,11
7341,3,1,15,51,7
7342,3,1,7,17,4
7343,3,1,17,46,7
7344,3,3,87,229,53
7345,3,1,17,53,5
7346,3,1,38,92,14
7347,3,1,19,69,10
7348,3,0,5,16,3
7349,3,1,23,68,13
7350,3,1,32,80,16
7351,3,1,53,128,28
7352,3,2,52,145,21
7353,3,2,69,165,32
7354,3,3,51,115,33
7355,3,3,85,217,52
7356,3,2,28,72,16
7357,3,1,22,59,11
7358,3,1,21,54,13
7359,3,0,14,33,4
7360,3,2,55,155,29
7361,3,3,44,131,20
7362,3,2,28,104,9
7363,3,1,22,62,6
7364,3,3,58,147,25
7365,3,2,40,89,20
7366,3,3,48,165,23
7367,3,1,20,72,12
7368,3,1,26,53,20
7369,3,1,31,76,19
7370,3,2,49,118,32
7371,3,3,74,166,37
7372,3,3,64,214,30
7373,3,3,49,158,24
7374,3,1,29,77,10
7375,3,2,60,149,26
7376,3,2,34,83,22
7377,3,2,40,135,15
7378,3,2,48,115,21
7379,3,2,33,56,17
7380,3,2,61,164,29
7381,3,3,74,185,37
7382,3,2,59,162,36
7383,3,1,15,29,14
7384,3,1,52,134,27
7385,3,1,20,53,8
7386,3,1,18,54,8
7387,3,3,61,162,37
7388,3,2,50,140,21
7389,3,3,95,243,48
7390,3,1,16,36,9
7391,3,3,53,131,29
7392,3,3,48,126,30
7393,3,2,30,99,17
7394,3,1,28,64,15
7395,3,1,25,76,13
7396,3,3,52,138,31
7397,3,2,29,72,17
7398,3,1,21,43,11
7399,3,1,20,66,8
7400,3,1,21,61,8
7401,3,3,58,120,21
7402,3,2,46,111,16
7403,3,2,46,107,29
7404,3,2,33,98,16
7405,3,3,64,190,21
7406,3,1,26,66,14
7407,3,3,77,189,37
7408,3,1,91,240,38
7409,3,2,73,178,38
7410,3,3,58,154,26
7411,3,1,18,69,11
7412,3,2,24,63,12
7413,3,3,51,129,27
7414,3,1,16,44,9
7415,3,3,70,158,45
7416,3,2,38,95,15
7417,3,3,73,189,36
7418,3,2,56,130,29
7419,3,3,59,158,26
7420,3,3,43,135,25
7421,3,1,15,35,6
7422,3,0,21,60,8
7423,3,2,18,36,8
7424,3,3,83,241,42
7425,3,1,16,44,10
7426,3,1,23,70,11
7427,3,2,26,87,9
7428,3,3,90,214,55
7429,3,3,74,187,36
7430,3,1,11,33,7
7431,3,2,25,67,11
7432,3,1,10,28,3
7433,3,2,40,102,21
7434,3,1,15,34,9
7435,3,3,78,216,38
7436,3,2,39,96,21
7437,3,2,65,177,31
7438,3,1,6,36,2
7439,3,2,38,88,21
7440,3,2,24,79,12
7441,3,1,7,26,4
7442,3,1,30,61,18
7443,3,3,36,111,14
7444,3,3,98,284,52
7445,3,1,18,43,4
7447,3,1,21,78,14
7448,3,2,36,119,14
7449,3,3,57,136,32
7450,3,2,35,99,15
7451,3,1,8,25,4
7452,3,2,33,89,22
7453,3,3,67,169,47
7454,3,1,62,137,30
7455,3,3,62,128,34
7456,3,3,98,265,56
7457,3,0,19,56,0
7458,3,2,18,62,10
7459,3,1,17,64,7
7460,3,1,13,45,6
7461,3,2,51,147,28
7462,3,2,28,83,10
7463,3,2,23,68,16
7464,3,2,70,150,45
7465,3,2,15,56,7
7466,3,1,10,40,4
7467,3,3,96,251,46
7468,3,1,44,143,24
7469,3,2,47,146,20
7470,3,2,67,143,40
7471,3,1,15,39,4
7472,3,2,24,82,9
7473,3,3,60,142,28
7474,3,2,41,115,21
7475,3,2,70,174,40
7476,3,2,77,180,42
7477,3,1,16,47,7
7478,3,3,79,181,48
7479,3,1,27,67,9
7480,3,3,86,194,42
7481,3,1,29,76,17
7482,3,2,39,108,21
7483,3,2,28,63,17
7484,3,1,20,62,5
7485,3,1,41,84,25
7486,3,1,30,63,20
7487,3,3,73,190,26
7488,3,1,30,72,13
7489,3,1,19,61,9
7490,3,2,41,88,28
7491,3,3,76,196,45
7492,3,2,61,158,31
7493,3,3,75,179,41
7494,3,2,28,83,15
7495,3,2,38,106,13
7496,3,1,8,41,3
7497,3,1,16,26,4
7498,3,2,41,110,8
7499,3,1,19,51,9
7500,3,1,33,84,17
7501,3,2,49,132,25
7502,3,3,82,234,41
7503,3,3,78,181,46
7504,3,3,82,259,41
7505,3,3,61,190,22
7506,3,1,23,97,10
7507,3,1,32,104,18
7508,3,1,14,45,10
7509,3,1,23,76,17
7510,3,2,37,90,22
7511,3,1,14,60,7
7512,3,2,37,111,18
7513,3,3,10,50,2
7514,3,3,75,201,34
7515,3,2,75,164,37
7516,3,3,52,150,28
7517,3,1,13,35,7
7518,3,1,26,68,12
7519,3,2,53,133,24
7520,3,1,14,41,6
7521,3,3,56,132,37
7522,3,2,50,129,35
7523,3,2,49,116,23
7524,3,2,8,26,4
7525,3,2,25,72,14
7526,3,3,55,145,24
7527,3,2,3,12,3
7528,3,3,56,161,27
7529,3,1,26,72,15
7530,3,2,79,221,39
7531,3,1,30,87,17
7532,3,1,29,82,20
7533,3,2,49,121,30
7534,3,3,73,202,46
7535,3,1,20,66,11
7536,3,1,27,59,13
7537,3,1,34,93,14
7538,3,2,36,108,20
7539,3,3,73,177,42
7540,3,2,26,75,18
7541,3,2,36,89,15
7542,3,3,64,147,35
7543,3,3,79,195,37
7544,3,1,70,142,33
7545,3,3,72,186,26
7546,3,3,86,192,46
7547,3,3,66,153,28
7548,3,3,49,154,26
7549,3,1,60,142,28
7550,3,1,23,59,6
7551,3,2,44,116,25
7552,3,1,22,56,15
7553,3,2,44,101,27
7554,3,3,95,233,47
7555,3,1,18,43,9
7556,3,2,35,91,14
7557,3,1,18,67,7
7558,3,2,23,59,11
7559,3,1,10,22,8
7560,3,2,29,112,18
7561,3,3,55,146,32
7562,3,2,25,74,18
7563,3,3,77,164,49
7564,3,2,27,86,9
7565,3,1,16,57,5
7566,3,1,23,60,12
7567,3,2,29,103,15
7568,3,2,49,131,27
7569,3,2,28,70,15
7570,3,2,37,110,21
7571,3,3,55,175,23
7572,3,2,59,146,30
7573,3,1,19,63,5
7574,3,3,68,165,33
7575,3,3,55,120,26
7576,3,2,36,93,15
7577,3,3,17,62,9
7578,3,3,68,171,41
7579,3,2,72,178,31
7580,3,2,24,66,9
7581,3,1,17,46,4
7582,3,2,34,94,23
7583,3,3,67,188,34
7584,3,2,45,117,24
7585,3,1,21,71,10
7586,3,2,26,75,12
7587,3,1,21,60,10
7588,3,2,54,195,25
7589,3,1,19,54,15
7590,3,3,80,215,46
7591,3,3,94,212,44
7592,3,1,30,90,14
7593,3,1,18,46,9
7594,3,1,28,66,10
7595,3,2,33,93,15
7596,3,2,60,160,30
7597,3,1,13,37,10
7598,3,2,60,133,42
7599,3,3,160,375,97
7600,3,2,48,135,33
7601,3,2,51,121,28
7602,3,2,35,91,21
7603,3,1,28,86,13
7604,3,2,49,122,19
7605,3,3,48,148,17
7606,3,3,63,161,39
7607,3,2,45,128,16
7608,3,1,48,131,31
7609,3,2,72,144,37
7610,3,2,24,90,13
7611,3,1,48,147,17
7612,3,1,18,66,14
7613,3,3,91,226,52
7614,3,2,50,158,20
7615,3,1,31,100,16
7616,3,3,81,199,36
7617,3,1,20,68,8
7618,3,1,27,80,9
7619,3,1,77,178,45
7620,3,3,30,107,13
7621,3,1,8,24,4
7622,3,2,57,156,30
7623,3,3,73,176,36
7624,3,3,126,261,72
7625,3,3,66,165,39
7626,3,2,38,97,23
7627,3,1,32,106,15
7628,3,2,62,147,29
7629,3,1,12,24,9
7630,3,2,31,92,14
7631,3,1,30,103,17
7632,3,2,30,102,22
7633,3,3,3,26,2
7634,3,1,45,95,22
7635,3,3,44,134,15
7636,3,1,16,49,9
7637,3,2,53,145,26
7638,3,2,34,102,18
7639,3,2,32,75,17
7640,3,2,37,88,15
7641,3,3,50,147,27
7642,3,2,87,223,50
7643,3,2,36,94,19
7644,3,1,19,52,11
7645,3,2,42,97,22
7646,3,1,11,36,7
7647,3,2,24,80,14
7648,3,0,15,37,9
7649,3,2,39,110,23
7650,3,1,22,85,5
7651,3,1,17,43,7
7652,3,2,42,115,24
7653,3,2,43,134,22
7654,3,1,43,131,23
7655,3,1,29,67,15
7656,3,1,22,56,13
7657,3,3,65,152,37
7658,3,2,35,113,17
7659,3,2,51,127,29
7660,3,2,50,114,23
7661,3,2,30,96,13
7662,3,2,63,143,29
7663,3,3,51,148,25
7664,3,2,30,125,13
7665,3,2,31,91,13
7666,3,2,37,130,21
7667,3,2,45,99,26
7668,3,1,46,113,21
7669,3,3,50,157,27
7670,3,0,24,54,18
7671,3,0,5,14,2
7672,3,3,90,179,53
7673,3,3,9,32,4
7674,3,2,62,155,28
7675,3,2,38,77,20
7676,3,2,50,119,25
7677,3,3,79,207,35
7678,3,1,19,52,9
7679,3,1,51,127,17
7680,3,3,67,156,35
7681,3,3,71,174,37
7682,3,1,43,116,23
7683,3,2,32,92,17
7684,3,3,58,140,27
7685,3,3,49,120,26
7686,3,1,62,146,30
7687,3,3,46,152,29
7688,3,3,75,183,41
7689,3,3,64,157,31
7690,3,2,30,86,21
7691,3,2,37,89,17
7692,3,2,67,149,26
7693,3,3,85,193,49
7694,3,3,66,179,30
7695,3,1,21,63,9
7696,3,2,81,189,48
7697,3,2,39,93,18
7698,3,2,35,84,20
7699,3,1,38,113,20
7700,3,3,75,189,31
7701,3,0,12,52,5
7702,3,3,46,121,30
7703,3,2,46,102,33
7704,3,2,23,66,12
7705,3,1,22,54,7
7706,3,2,42,111,25
7707,3,2,62,150,28
7708,3,3,40,118,25
