id,set,human_score,char_4,word_count,char_6
15907,6,3,55,103,26
15908,6,2,53,154,29
15909,6,3,55,131,31
15910,6,3,69,162,35
15911,6,1,19,53,13
15912,6,1,54,134,28
15913,6,0,21,53,13
15914,6,3,49,109,30
15915,6,3,67,188,31
15916,6,4,72,173,44
15917,6,1,34,67,18
15918,6,4,113,283,56
15919,6,2,36,93,23
15920,6,3,65,162,38
15921,6,3,61,141,37
15922,6,3,97,213,49
15923,6,4,79,179,42
15924,6,3,92,207,56
15925,6,3,88,180,39
15926,6,2,43,108,22
15927,6,3,87,186,48
15928,6,3,40,102,22
15929,6,1,39,101,21
15930,6,4,83,173,39
15931,6,2,93,188,47
15932,6,3,58,144,32
15933,6,3,55,131,29
15934,6,1,39,118,19
15935,6,3,56,172,27
15936,6,4,100,227,58
15937,6,4,115,256,63
15938,6,3,125,268,62
15939,6,1,23,47,13
15940,6,3,61,137,36
15941,6,1,45,84,24
15942,6,2,104,224,53
15943,6,3,78,186,38
15944,6,4,145,318,61
15945,6,4,73,159,48
15946,6,3,76,186,45
15947,6,1,26,60,10
15948,6,4,109,232,67
15949,6,3,46,114,20
15950,6,3,51,130,26
15951,6,3,67,167,37
15952,6,4,83,187,40
15953,6,2,37,78,20
15954,6,2,69,154,36
15955,6,3,68,158,38
15956,6,3,68,164,36
15957,6,3,85,190,46
15958,6,2,25,65,14
15959,6,4,151,339,90
15960,6,0,23,47,12
15961,6,2,58,137,32
15962,6,2,65,161,38
15963,6,3,62,129,35
15964,6,3,49,134,25
15965,6,4,96,207,53
15966,6,3,44,126,26
15967,6,2,53,144,30
15968,6,2,55,116,26
15969,6,3,65,147,37
15970,6,4,70,167,41
15971,6,4,91,229,48
15972,6,0,41,125,19
15973,6,3,60,159,28
15974,6,3,106,226,54
15975,6,3,95,201,56
15976,6,2,71,176,32
15977,6,3,63,136,35
15978,6,3,80,213,44
15979,6,2,27,67,10
15980,6,3,60,142,32
15981,6,4,78,179,43
15982,6,3,89,228,52
15983,6,4,76,168,40
15984,6,2,65,159,39
15985,6,1,51,132,27
15986,6,2,38,112,20
15987,6,3,74,199,33
15988,6,1,61,176,35
15989,6,1,41,91,19
15990,6,1,36,94,10
15991,6,3,69,144,34
15992,6,2,38,86,22
15993,6,1,47,115,23
15994,6,3,72,191,39
15995,6,3,79,212,48
15996,6,2,54,120,24
15997,6,3,66,129,40
15998,6,4,90,220,58
15999,6,4,72,164,41
16000,6,4,128,310,71
16001,6,3,84,164,53
16002,6,2,26,87,17
16003,6,4,50,153,27
16004,6,4,134,298,78
16005,6,3,53,101,30
16006,6,3,70,176,32
16007,6,4,115,269,55
16008,6,2,53,130,28
16009,6,3,88,184,44
16010,6,4,84,192,47
16011,6,2,41,85,19
16012,6,3,86,193,37
16013,6,1,37,86,17
16014,6,1,21,52,9
16015,6,2,57,146,32
16016,6,0,11,28,6
16017,6,3,72,173,47
16018,6,3,48,128,23
16019,6,3,46,123,22
16020,6,2,55,139,28
16021,6,4,91,208,50
16022,6,1,35,105,14
16023,6,3,60,132,31
16024,6,3,77,158,47
16025,6,4,89,212,52
16026,6,2,47,111,28
16027,6,3,64,159,29
16028,6,1,36,88,21
16029,6,4,113,248,68
16030,6,0,13,30,5
16031,6,3,42,109,17
16032,6,2,81,162,51
16033,6,4,77,192,40
16034,6,3,83,204,51
16035,6,3,89,195,47
16036,6,3,53,117,28
16037,6,3,47,102,24
16038,6,3,60,120,28
16039,6,3,45,116,28
16040,6,4,88,233,52
16041,6,2,53,121,24
16042,6,2,54,131,33
16043,6,3,75,177,45
16044,6,3,72,162,42
16045,6,4,117,257,57
16046,6,1,67,176,38
16047,6,3,80,210,40
16048,6,1,80,183,48
16049,6,4,95,237,51
16050,6,4,91,194,44
16051,6,4,72,161,38
16052,6,1,12,39,5
16053,6,4,96,230,48
16054,6,1,102,241,47
16055,6,2,55,132,25
16056,6,3,65,152,38
16057,6,2,94,214,47
16058,6,2,69,157,38
16059,6,1,19,47,8
16060,6,2,60,127,33
16061,6,1,26,58,15
16062,6,3,72,180,33
16063,6,1,23,64,12
16064,6,3,43,116,16
16065,6,4,85,191,49
16066,6,3,59,136,35
16067,6,3,72,161,32
16068,6,4,94,197,52
16069,6,2,24,70,8
16070,6,3,74,193,42
16071,6,3,61,139,30
16072,6,3,76,174,45
16073,6,3,65,150,41
16074,6,3,49,118,27
16075,6,3,109,257,60
16076,6,3,76,151,35
16077,6,4,87,205,40
16078,6,1,26,60,13
16079,6,3,51,125,25
16080,6,3,70,179,32
16081,6,3,81,212,50
16082,6,4,95,208,50
16083,6,4,106,251,63
16084,6,4,86,173,47
16085,6,4,112,275,62
16086,6,0,51,125,25
16087,6,4,92,231,40
16088,6,3,49,106,31
16089,6,3,59,134,31
16090,6,3,83,194,47
16091,6,3,80,195,43
16092,6,4,78,185,40
16093,6,2,58,164,29
16094,6,3,53,122,26
16095,6,3,84,170,47
16096,6,3,80,167,42
16097,6,3,74,160,41
16098,6,2,54,139,18
16099,6,1,39,75,20
16100,6,4,78,179,36
16101,6,3,65,174,27
16102,6,2,62,145,35
16103,6,0,8,20,6
16104,6,4,82,187,37
16105,6,3,103,250,59
16106,6,3,55,135,36
16107,6,4,71,157,40
16108,6,3,59,133,32
16109,6,3,69,199,24
16110,6,2,18,49,6
16111,6,2,61,159,31
16112,6,3,79,207,41
16113,6,0,34,93,18
16114,6,1,66,149,35
16115,6,3,65,124,30
16116,6,4,104,246,59
16117,6,4,103,231,58
16118,6,2,80,180,39
16119,6,4,75,160,38
16120,6,3,55,113,32
16121,6,3,82,166,44
16122,6,3,53,143,24
16123,6,3,85,191,36
16124,6,4,129,315,78
16125,6,3,36,77,19
16126,6,2,58,137,28
16127,6,4,93,200,48
16128,6,4,70,159,37
16129,6,3,65,148,31
16130,6,1,43,105,26
16131,6,2,30,70,19
16132,6,4,96,202,54
16133,6,3,62,174,34
16134,6,3,65,172,35
16135,6,2,39,88,18
16136,6,4,100,202,50
16137,6,3,59,137,32
16138,6,3,57,142,25
16139,6,2,20,62,9
16140,6,4,87,201,44
16141,6,1,63,133,35
16142,6,1,16,33,7
16143,6,4,100,235,47
16144,6,2,43,100,23
16145,6,4,75,172,36
16146,6,0,24,58,11
16147,6,2,51,133,30
16148,6,2,40,93,20
16149,6,4,99,210,44
16150,6,3,67,180,25
16151,6,3,28,67,15
16152,6,3,65,139,30
16153,6,3,53,116,28
16154,6,4,64,142,35
16155,6,2,52,131,25
16156,6,2,91,193,53
16157,6,3,77,179,40
16158,6,3,57,123,29
16159,6,4,63,149,35
16160,6,4,69,173,38
16161,6,4,103,246,63
16162,6,3,67,155,34
16163,6,3,61,146,34
16164,6,2,53,137,26
16165,6,2,51,110,26
16166,6,3,89,187,42
16167,6,3,48,124,23
16168,6,2,75,172,36
16169,6,3,89,194,46
16170,6,0,31,61,9
16171,6,4,82,190,42
16172,6,3,70,187,32
16173,6,4,97,229,58
16174,6,2,64,130,30
16175,6,2,61,131,31
16176,6,2,72,172,33
16177,6,2,67,162,35
16178,6,3,71,187,39
16179,6,3,32,79,17
16180,6,3,67,152,36
16181,6,4,82,184,41
16182,6,3,58,115,30
16183,6,4,65,141,28
16184,6,2,44,89,22
16185,6,4,78,193,38
16186,6,3,61,163,38
16187,6,2,23,66,13
16188,6,2,66,141,38
16189,6,3,69,159,40
16190,6,4,91,225,55
16191,6,3,78,188,39
16192,6,2,22,48,10
16193,6,3,66,169,37
16194,6,4,114,258,44
16195,6,2,39,83,25
16196,6,4,90,229,48
16197,6,3,85,184,54
16198,6,4,116,287,67
16199,6,3,91,213,46
16200,6,2,39,96,21
16201,6,4,69,172,27
16202,6,3,73,164,42
16203,6,3,85,192,44
16204,6,3,44,100,25
16205,6,2,20,52,14
16206,6,1,15,50,11
16207,6,3,62,124,27
16208,6,4,66,152,31
16209,6,3,57,103,28
16210,6,1,41,90,24
16211,6,3,68,144,39
16212,6,4,86,197,40
16213,6,2,46,116,26
16214,6,0,48,112,24
16215,6,2,57,118,28
16216,6,1,69,178,37
16217,6,3,79,182,43
16218,6,3,65,169,30
16219,6,3,65,147,35
16220,6,3,86,218,49
16221,6,2,50,109,24
16222,6,3,85,179,35
16223,6,3,54,100,32
16224,6,2,46,116,27
16225,6,1,51,140,20
16226,6,3,65,189,36
16227,6,1,61,151,26
16228,6,2,57,162,33
16229,6,4,77,159,46
16230,6,3,63,145,29
16231,6,3,76,174,35
16232,6,3,68,172,32
16233,6,2,37,100,22
16234,6,3,61,133,30
16235,6,3,85,196,45
16236,6,1,33,76,14
16237,6,3,75,157,37
16238,6,2,22,49,12
16239,6,3,73,150,43
16240,6,2,50,119,30
16241,6,3,66,180,35
16242,6,3,95,190,43
16243,6,3,82,186,43
16244,6,0,9,33,5
16245,6,3,73,143,40
16246,6,3,159,355,84
16247,6,2,71,151,37
16248,6,3,45,106,22
16249,6,4,101,227,52
16250,6,2,64,166,40
16251,6,4,95,204,54
16252,6,3,55,143,25
16253,6,3,73,156,39
16254,6,3,84,202,45
16255,6,3,85,218,51
16256,6,0,24,53,12
16257,6,3,95,232,58
16258,6,3,40,87,16
16259,6,3,90,227,48
16260,6,4,78,163,48
16261,6,3,84,178,45
16262,6,2,33,77,21
16263,6,0,11,23,6
16264,6,4,108,226,55
16265,6,3,46,118,28
16266,6,3,69,167,35
16267,6,3,78,183,44
16268,6,3,81,168,41
16269,6,4,88,177,51
16270,6,2,50,110,28
16271,6,3,88,189,46
16272,6,4,109,223,55
16273,6,3,51,135,18
16274,6,3,73,178,44
16275,6,4,85,180,47
16276,6,2,28,68,17
16277,6,4,91,213,46
16278,6,4,67,161,35
16279,6,3,52,133,29
16280,6,3,59,138,29
16281,6,2,75,179,38
16282,6,2,30,58,18
16283,6,3,37,88,12
16284,6,3,93,207,48
16285,6,2,39,91,26
16286,6,4,86,174,44
16287,6,3,71,154,41
16288,6,1,32,85,17
16289,6,1,8,20,3
16290,6,3,52,142,25
16291,6,2,43,108,17
16292,6,3,61,149,27
16293,6,3,74,145,39
16294,6,4,126,258,75
16295,6,4,91,213,51
16296,6,3,67,164,36
16297,6,3,79,183,46
16298,6,2,58,147,33
16299,6,3,81,187,36
16300,6,4,67,153,40
16301,6,3,87,199,48
16302,6,3,64,154,34
16303,6,4,102,241,55
16304,6,4,101,224,48
16305,6,3,63,162,29
16306,6,2,51,133,23
16307,6,3,60,130,30
16308,6,2,61,136,36
16309,6,2,34,84,20
16310,6,2,34,69,19
16311,6,1,43,85,27
16312,6,3,49,105,27
16313,6,1,21,50,7
16314,6,2,45,98,23
16315,6,1,27,62,15
16316,6,2,33,80,18
16317,6,3,63,175,39
16318,6,3,93,202,46
16319,6,2,84,188,47
16320,6,3,63,169,36
16321,6,3,106,242,52
16322,6,4,80,172,49
16323,6,3,87,181,52
16324,6,3,69,143,39
16325,6,2,33,73,16
16326,6,0,6,25,4
16327,6,3,69,182,42
16328,6,1,16,50,7
16329,6,3,74,169,34
16330,6,2,55,118,31
16331,6,2,66,188,31
16332,6,3,57,147,29
16333,6,4,95,210,53
16334,6,2,46,106,24
16335,6,3,57,139,37
16336,6,2,56,121,30
16337,6,2,30,67,15
16338,6,3,61,150,30
16339,6,3,62,148,36
16340,6,4,152,359,75
16341,6,3,66,160,38
16342,6,2,33,85,16
16343,6,2,29,84,14
16344,6,3,76,163,32
16345,6,2,87,185,50
16346,6,3,70,166,43
16347,6,0,13,33,6
16348,6,1,72,167,40
16349,6,2,37,84,12
16350,6,3,92,205,56
16351,6,3,100,213,58
16352,6,3,107,228,56
16353,6,1,36,99,18
16354,6,3,66,125,31
16355,6,3,45,124,25
16356,6,4,94,223,51
16357,6,3,95,198,58
16358,6,2,33,71,20
16359,6,2,33,80,21
16360,6,3,62,125,34
16361,6,3,82,180,48
16362,6,2,47,123,25
16363,6,3,81,196,36
16364,6,3,68,152,42
16365,6,0,2,3,1
16366,6,3,69,147,37
16367,6,1,30,65,11
16368,6,2,44,120,16
16369,6,3,76,173,44
16370,6,2,27,86,14
16371,6,4,99,211,53
16372,6,3,80,188,37
16373,6,2,90,190,57
16374,6,2,79,179,44
16375,6,3,81,189,53
16376,6,2,59,156,26
16377,6,3,48,119,20
16378,6,1,29,88,15
16379,6,2,33,76,18
16380,6,2,76,192,46
16381,6,3,67,148,40
16382,6,3,95,225,40
16383,6,2,35,108,11
16384,6,1,17,37,12
16385,6,3,108,247,57
16386,6,2,50,120,26
16387,6,3,68,173,41
16388,6,3,88,213,46
16389,6,2,51,130,29
16390,6,4,147,339,87
16391,6,4,108,249,67
16392,6,2,66,150,40
16393,6,4,81,232,38
16394,6,2,34,77,20
16395,6,3,71,168,38
16396,6,2,43,90,24
16397,6,4,61,137,37
16398,6,4,66,146,33
16399,6,3,76,184,46
16400,6,3,65,139,34
16401,6,2,31,90,17
16402,6,2,101,206,55
16403,6,3,72,151,48
16404,6,3,73,189,34
16405,6,4,93,222,57
16406,6,4,96,207,52
16407,6,3,63,164,33
16408,6,3,69,172,36
16409,6,2,48,102,24
16410,6,3,105,257,62
16411,6,4,86,192,57
16412,6,2,61,147,34
16413,6,2,72,173,42
16414,6,4,124,255,65
16415,6,4,110,234,61
16416,6,4,93,203,47
16417,6,3,60,145,31
16418,6,2,50,124,24
16419,6,4,68,150,39
16420,6,3,50,109,25
16421,6,3,60,161,27
16422,6,3,81,151,41
16423,6,1,25,67,9
16424,6,3,87,193,52
16425,6,3,73,171,39
16426,6,3,83,212,50
16427,6,3,72,176,39
16428,6,1,33,94,19
16429,6,3,70,151,36
16430,6,4,79,176,39
16431,6,2,27,68,15
16432,6,1,16,51,9
16433,6,3,59,153,37
16434,6,2,31,99,17
16435,6,2,39,80,21
16436,6,2,89,210,45
16437,6,4,77,186,47
16438,6,2,52,130,33
16439,6,2,23,47,11
16440,6,3,44,104,21
16441,6,2,30,70,15
16442,6,2,35,86,21
16443,6,3,104,232,51
16444,6,3,72,159,41
16445,6,3,93,235,56
16446,6,3,69,194,42
16447,6,4,73,150,43
16448,6,4,107,219,67
16449,6,2,29,66,16
16450,6,1,46,110,23
16451,6,3,43,96,24
16452,6,2,47,124,28
16453,6,2,66,151,32
16454,6,4,111,250,58
16455,6,3,63,139,32
16456,6,2,51,103,26
16457,6,4,92,205,57
16458,6,2,51,122,30
16459,6,3,79,184,54
16460,6,3,79,169,40
16461,6,3,116,297,63
16462,6,3,54,137,32
16463,6,3,65,147,34
16464,6,2,67,169,37
16465,6,3,96,218,45
16466,6,3,33,93,18
16467,6,2,54,111,28
16468,6,1,21,61,9
16469,6,3,70,160,34
16470,6,4,84,200,49
16471,6,3,78,165,37
16472,6,0,37,117,14
16473,6,3,73,161,45
16474,6,1,37,70,17
16475,6,3,73,170,35
16476,6,2,78,182,33
16477,6,3,77,174,38
16478,6,3,75,170,39
16479,6,3,49,103,26
16480,6,1,74,168,42
16481,6,2,46,93,24
16482,6,3,57,133,34
16483,6,4,89,189,49
16484,6,3,83,173,43
16485,6,2,65,138,33
16486,6,2,48,128,20
16487,6,3,56,154,34
16488,6,4,123,264,75
16489,6,3,60,147,31
16490,6,4,63,141,27
16491,6,3,73,190,45
16492,6,3,77,170,40
16493,6,3,58,140,25
16494,6,3,68,157,31
16495,6,4,93,224,48
16496,6,3,143,321,73
16497,6,2,48,151,29
16498,6,2,23,50,13
16499,6,4,87,201,48
16500,6,3,71,162,35
16501,6,4,91,213,52
16502,6,1,54,133,26
16503,6,4,201,454,120
16504,6,2,42,85,18
16505,6,4,100,212,45
16506,6,3,78,175,30
16507,6,3,77,164,41
16508,6,3,87,219,43
16509,6,3,58,111,32
16510,6,2,49,106,26
16511,6,2,33,87,17
16512,6,2,28,85,15
16513,6,3,72,151,45
16514,6,4,93,200,48
16515,6,3,62,136,33
16516,6,2,30,71,18
16517,6,0,8,33,2
16518,6,1,69,153,41
16519,6,3,94,242,55
16520,6,0,14,43,11
16521,6,0,4,8,2
16522,6,3,79,191,45
16523,6,3,85,202,37
16524,6,3,80,199,44
16525,6,3,67,145,37
16526,6,3,72,178,34
16527,6,4,74,169,43
16528,6,1,15,38,8
16529,6,4,100,204,45
16530,6,4,95,193,46
16531,6,2,48,140,31
16532,6,4,98,213,47
16533,6,3,76,185,43
16534,6,0,26,93,12
16535,6,2,75,171,44
16536,6,4,82,177,50
16537,6,2,63,134,38
16538,6,3,72,151,37
16539,6,1,38,112,20
16540,6,3,61,116,34
16541,6,3,58,132,36
16542,6,3,65,151,35
16543,6,1,27,66,14
16544,6,3,78,188,38
16545,6,3,60,145,35
16546,6,3,86,168,48
16547,6,3,82,165,42
16548,6,2,46,114,25
16549,6,1,59,148,37
16550,6,2,68,171,41
16551,6,4,93,224,39
16552,6,2,81,181,46
16553,6,1,39,76,18
16554,6,3,70,153,34
16555,6,4,100,208,57
16556,6,0,9,25,3
16557,6,3,97,208,50
16558,6,4,76,169,44
16559,6,1,26,66,11
16560,6,4,93,200,44
16561,6,3,75,166,45
16562,6,4,98,205,54
16563,6,3,100,244,55
16564,6,4,81,190,49
16565,6,3,70,158,41
16566,6,4,124,291,62
16567,6,2,67,173,48
16568,6,4,93,190,54
16569,6,3,62,127,33
16570,6,2,76,177,43
16571,6,2,42,103,18
16572,6,1,11,18,5
16573,6,3,69,154,38
16574,6,3,67,134,34
16575,6,3,77,189,41
16576,6,4,91,226,59
16577,6,4,90,222,57
16578,6,2,48,117,21
16579,6,3,79,178,42
16580,6,2,39,88,24
16581,6,4,91,219,60
16582,6,3,93,201,52
16583,6,3,72,171,41
16584,6,3,59,157,35
16585,6,3,55,125,26
16586,6,4,100,201,59
16587,6,4,115,250,66
16588,6,4,107,237,57
16589,6,1,27,75,9
16590,6,4,69,161,43
16591,6,2,51,108,22
16592,6,3,84,176,44
16593,6,2,27,75,10
16594,6,0,18,48,12
16595,6,4,129,278,74
16596,6,3,47,114,24
16597,6,4,83,189,46
16598,6,4,106,237,52
16599,6,3,61,140,36
16600,6,1,33,82,19
16601,6,2,43,98,22
16602,6,4,88,208,47
16603,6,2,51,103,27
16604,6,4,65,177,28
16605,6,4,96,200,54
16606,6,1,40,92,19
16607,6,3,74,173,36
16608,6,3,70,167,34
16609,6,1,12,24,3
16610,6,3,55,118,32
16611,6,3,80,156,44
16612,6,3,82,178,39
16613,6,3,91,221,55
16614,6,1,66,160,36
16615,6,2,93,219,44
16616,6,4,76,183,38
16617,6,3,69,149,38
16618,6,1,18,41,8
16619,6,2,64,151,37
16620,6,4,90,228,43
16621,6,3,91,194,46
16622,6,3,53,128,27
16623,6,4,72,170,38
16624,6,3,99,235,49
16625,6,2,47,139,27
16626,6,2,74,160,36
16627,6,3,76,184,41
16628,6,3,49,128,19
16629,6,0,51,154,34
16630,6,2,28,67,15
16631,6,3,45,105,29
16632,6,2,27,68,14
16633,6,2,47,158,28
