id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10
9685,4,1,23,64,7,23,2
9686,4,1,16,65,6,24,3
9687,4,1,30,77,16,30,5
9688,4,1,19,48,10,22,2
9689,4,2,30,86,11,34,2
9690,4,0,19,57,8,18,3
9691,4,0,11,37,3,11,1
9692,4,1,9,28,4,11,1
9693,4,1,8,23,3,9,1
9694,4,1,23,71,9,31,1
9695,4,0,21,60,10,29,3
9696,4,0,7,23,3,4,1
9697,4,1,8,16,5,4,1
9698,4,2,36,123,14,39,7
9699,4,2,52,130,24,44,7
9700,4,2,68,167,38,57,7
9701,4,1,20,57,4,19,4
9702,4,2,32,76,10,36,3
9703,4,0,6,24,0,9,1
9704,4,1,69,176,25,64,8
9705,4,2,74,172,31,68,9
9706,4,0,5,16,1,9,1
9707,4,2,53,138,26,56,5
9708,4,2,67,193,30,65,6
9709,4,3,61,182,24,77,8
9710,4,2,40,115,10,39,5
9711,4,2,35,124,15,39,6
9712,4,1,20,60,8,28,2
9713,4,1,26,90,13,33,4
9714,4,2,38,110,14,37,4
9715,4,3,60,128,25,47,5
9716,4,0,23,51,10,24,2
9717,4,2,66,161,39,47,6
9718,4,1,40,106,18,49,4
9719,4,1,39,104,15,43,3
9720,4,1,30,60,9,21,3
9721,4,1,11,46,8,12,3
9722,4,2,27,87,11,33,4
9723,4,3,40,94,21,40,4
9724,4,3,58,168,20,51,8
9725,4,1,33,103,10,36,4
9726,4,2,45,138,19,60,5
9727,4,3,82,238,37,97,11
9728,4,0,29,77,8,39,5
9729,4,1,34,92,15,38,3
9730,4,2,42,117,19,36,6
9731,4,2,27,75,8,28,2
9732,4,1,14,53,5,15,3
9733,4,2,35,111,14,42,3
9734,4,2,37,116,10,44,4
9735,4,1,11,37,2,14,1
9736,4,0,36,84,13,36,2
9737,4,1,17,71,1,34,3
9738,4,2,77,200,34,86,11
9739,4,2,68,152,27,58,4
9740,4,2,29,75,10,30,4
9741,4,3,57,164,21,71,7
9742,4,1,23,60,7,28,3
9743,4,3,51,134,18,49,6
9744,4,3,63,157,39,60,6
9745,4,1,30,81,12,36,3
9746,4,1,32,120,7,45,5
9747,4,0,10,35,6,11,2
9748,4,2,29,73,7,30,3
9749,4,1,17,50,5,25,2
9750,4,3,28,96,11,35,4
9751,4,1,44,107,11,45,4
9752,4,1,30,60,6,24,4
9753,4,2,33,100,21,32,4
9754,4,2,42,128,18,51,6
9755,4,1,98,240,47,92,12
9756,4,1,1,10,0,5,0
9757,4,1,20,63,6,19,1
9758,4,1,49,143,15,59,7
9759,4,2,19,55,8,20,2
9760,4,2,92,213,45,93,8
9761,4,2,36,100,11,34,4
9762,4,2,56,149,21,61,5
9763,4,0,22,68,9,30,4
9764,4,2,20,79,9,30,5
9765,4,1,14,59,8,21,2
9766,4,2,25,74,13,28,3
9767,4,2,56,158,22,57,9
9768,4,1,23,72,10,24,3
9769,4,0,5,15,2,5,1
9770,4,1,20,61,5,29,2
9771,4,2,36,105,20,38,7
9772,4,1,18,53,10,18,1
9773,4,1,23,62,8,25,4
9774,4,0,50,164,15,61,6
9775,4,1,9,23,3,6,1
9776,4,1,15,42,8,17,2
9777,4,2,26,85,12,38,5
9778,4,1,12,34,4,15,2
9779,4,1,16,47,3,20,3
9780,4,2,49,128,24,47,4
9781,4,2,30,91,10,34,4
9782,4,1,36,105,16,42,3
9783,4,3,45,144,22,50,6
9784,4,2,53,154,21,56,10
9785,4,1,20,55,9,20,3
9786,4,1,26,65,12,18,4
9787,4,2,28,85,14,30,3
9788,4,2,38,96,22,36,5
9789,4,2,47,133,18,45,5
9790,4,1,20,73,7,31,5
9791,4,3,54,162,27,52,7
9792,4,2,29,99,9,36,4
9793,4,1,16,48,8,19,2
9794,4,2,46,128,17,40,6
9795,4,2,27,85,17,37,4
9796,4,2,29,89,14,31,5
9797,4,1,27,76,10,31,2
9798,4,2,43,93,24,29,5
9799,4,2,35,109,14,41,5
9800,4,0,29,73,11,32,3
9801,4,2,39,112,23,40,6
9802,4,1,9,28,1,12,1
9803,4,1,34,90,14,40,5
9804,4,1,20,55,6,23,2
9805,4,2,35,83,13,39,4
9806,4,1,20,59,6,25,3
9807,4,0,10,25,5,10,1
9808,4,1,11,36,4,11,2
9809,4,1,36,105,12,42,4
9810,4,1,40,115,14,46,2
9811,4,3,54,163,25,70,6
9812,4,2,44,120,20,48,4
9813,4,2,42,132,11,64,5
9814,4,1,20,53,7,19,3
9815,4,1,22,45,12,10,2
9816,4,2,50,118,26,36,6
9817,4,1,30,72,18,29,3
9818,4,2,69,178,41,67,4
9819,4,2,23,100,8,31,5
9820,4,3,39,112,20,41,5
9821,4,3,76,202,33,79,8
9822,4,3,57,139,25,55,7
9823,4,1,23,73,13,26,4
9824,4,2,37,97,19,35,4
9825,4,0,11,19,6,8,1
9826,4,1,63,139,34,45,6
9827,4,1,55,129,20,55,7
9828,4,2,55,148,18,58,5
9829,4,3,115,253,60,77,10
9830,4,3,62,149,31,48,6
9831,4,2,33,94,17,31,2
9832,4,2,46,133,24,52,5
9833,4,3,66,184,27,75,8
9834,4,0,20,50,3,22,3
9835,4,1,29,71,12,33,4
9836,4,2,34,79,16,35,3
9837,4,0,6,10,4,4,0
9838,4,2,48,121,26,40,5
9839,4,1,28,59,10,21,4
9840,4,0,15,56,7,19,3
9841,4,3,46,143,19,53,4
9842,4,1,18,47,7,13,1
9843,4,2,40,117,19,37,5
9844,4,2,24,75,7,36,2
9845,4,1,20,63,8,21,4
9846,4,2,38,95,23,45,5
9847,4,3,66,162,30,72,8
9848,4,1,30,79,13,33,2
9849,4,1,28,86,15,30,3
9850,4,1,31,82,13,35,3
9851,4,1,16,59,6,19,1
9852,4,2,49,136,22,47,9
9853,4,1,27,61,9,30,3
9854,4,1,12,34,5,14,1
9855,4,2,25,107,11,38,5
9856,4,3,45,133,23,50,6
9857,4,0,14,43,5,16,2
9858,4,1,7,25,4,8,1
9859,4,2,50,120,25,49,5
9860,4,2,46,174,21,61,11
9861,4,3,38,113,19,37,5
9862,4,0,5,23,2,9,1
9863,4,1,11,51,5,22,3
9864,4,1,27,84,8,30,3
9865,4,2,48,135,20,54,5
9866,4,1,10,25,6,13,1
9867,4,0,19,52,4,23,2
9868,4,2,23,95,11,42,3
9869,4,1,19,56,4,20,2
9870,4,3,3,5,1,2,0
9871,4,0,13,34,4,12,1
9872,4,2,50,141,21,58,7
9873,4,3,51,144,20,61,4
9874,4,2,25,74,11,39,3
9875,4,2,79,186,43,56,8
9876,4,1,10,27,3,12,1
9877,4,1,14,39,6,18,2
9878,4,2,38,108,19,29,4
9879,4,1,11,29,4,8,1
9880,4,2,40,103,25,28,3
9881,4,1,44,113,17,52,4
9882,4,1,30,97,13,33,4
9883,4,1,24,70,12,34,2
9884,4,2,50,122,21,49,3
9885,4,0,25,47,6,16,2
9886,4,1,19,54,6,21,2
9887,4,0,26,66,7,30,3
9888,4,1,23,64,8,26,4
9889,4,1,21,73,12,27,5
9890,4,1,11,45,4,16,1
9891,4,1,39,107,15,34,4
9892,4,1,25,69,13,31,2
9893,4,2,41,112,18,45,3
9894,4,2,24,75,9,33,3
9895,4,1,13,44,2,16,2
9896,4,1,26,62,11,25,3
9897,4,1,18,42,9,16,2
9898,4,2,32,77,16,22,4
9899,4,2,28,84,14,28,4
9900,4,1,47,106,15,38,4
9901,4,2,36,125,19,48,5
9902,4,1,4,33,2,10,1
9903,4,2,54,154,23,54,3
9904,4,2,59,179,23,81,7
9905,4,1,7,34,3,13,2
9906,4,2,37,108,17,48,5
9907,4,2,35,103,13,46,4
9908,4,1,36,98,14,45,3
9909,4,2,45,141,16,63,4
9910,4,1,40,118,19,47,6
9911,4,3,61,174,24,65,6
9912,4,2,40,115,15,51,4
9913,4,0,12,24,4,9,1
9914,4,3,63,163,39,69,7
9915,4,0,20,53,8,16,3
9916,4,0,8,20,5,6,1
9917,4,3,62,170,30,69,10
9918,4,1,16,47,7,17,2
9919,4,3,41,106,23,40,6
9920,4,2,34,89,11,35,4
9921,4,1,22,56,4,23,2
9922,4,0,22,51,5,18,1
9923,4,1,17,39,7,18,2
9924,4,1,21,60,3,27,3
9925,4,2,56,182,16,72,4
9926,4,1,31,102,14,38,6
9927,4,3,45,144,18,35,5
9928,4,3,64,162,27,72,8
9929,4,1,25,83,6,19,4
9930,4,1,12,62,4,20,1
9931,4,1,8,24,5,5,1
9932,4,2,58,128,20,54,6
9933,4,1,36,95,15,34,5
9934,4,2,39,117,16,35,5
9935,4,2,55,142,23,56,6
9936,4,0,22,59,7,19,3
9937,4,3,60,167,31,69,8
9938,4,2,39,108,16,45,6
9939,4,2,37,112,19,34,4
9940,4,2,31,73,15,23,4
9941,4,1,14,56,1,20,2
9942,4,3,71,172,31,69,5
9943,4,0,23,93,6,34,2
9944,4,0,17,35,3,12,2
9945,4,1,29,71,20,28,3
9946,4,1,28,75,17,24,4
9947,4,1,29,69,12,28,3
9948,4,1,31,84,13,35,5
9949,4,2,26,77,12,26,3
9950,4,1,25,75,11,34,3
9951,4,1,40,98,8,36,2
9952,4,2,64,181,28,62,9
9953,4,2,51,133,25,51,7
9954,4,2,38,102,12,34,6
9955,4,0,28,63,8,22,3
9956,4,1,26,83,12,26,3
9957,4,2,62,139,34,45,7
9958,4,3,26,95,18,34,5
9959,4,1,12,47,6,19,1
9960,4,1,31,100,11,45,4
9961,4,2,32,89,16,39,3
9962,4,2,35,103,13,47,5
9963,4,2,59,150,34,51,5
9964,4,3,53,150,21,60,8
9965,4,1,33,90,15,30,4
9966,4,0,30,62,13,23,3
9967,4,3,87,234,36,93,9
9968,4,2,58,135,20,59,5
9969,4,2,51,117,22,49,4
9970,4,0,28,58,12,20,3
9971,4,1,14,44,5,11,1
9972,4,1,38,106,13,36,6
9973,4,0,16,71,2,32,1
9974,4,0,18,41,7,19,1
9975,4,2,45,132,16,48,6
9976,4,3,42,135,19,54,6
9977,4,0,5,12,2,5,1
9978,4,0,10,25,5,14,2
9979,4,2,29,82,14,36,4
9980,4,1,16,46,6,18,3
9981,4,3,69,176,30,57,6
9982,4,2,39,99,25,34,6
9983,4,2,60,182,32,87,7
9984,4,1,17,63,4,34,2
9985,4,0,13,32,7,11,1
9986,4,3,79,202,36,82,8
9987,4,1,9,28,5,11,2
9988,4,2,37,124,13,38,5
9989,4,1,12,35,4,14,2
9990,4,1,48,107,21,34,5
9991,4,3,37,123,18,40,5
9992,4,0,13,41,5,16,1
9993,4,1,38,101,11,44,5
9994,4,1,21,67,12,25,3
9995,4,2,46,144,15,55,7
9996,4,0,6,13,3,5,1
9997,4,1,16,48,4,20,1
9998,4,0,22,75,12,32,3
9999,4,3,51,140,26,50,5
10000,4,0,5,22,1,10,1
10002,4,2,47,137,25,49,6
10003,4,2,34,136,12,52,6
10004,4,3,71,214,29,77,9
10005,4,1,46,112,27,44,6
10006,4,2,28,82,14,32,2
10007,4,1,19,57,9,25,1
10008,4,1,21,72,6,26,1
10009,4,1,25,80,6,35,4
10010,4,1,20,60,9,23,3
10011,4,1,20,43,8,13,3
10012,4,2,32,95,13,28,4
10013,4,2,59,183,25,65,8
10014,4,0,20,45,4,13,1
10015,4,2,30,89,7,37,5
10016,4,2,42,123,19,42,7
10017,4,0,23,57,7,23,2
10018,4,0,26,66,8,27,2
10019,4,1,9,36,2,17,1
10020,4,2,45,98,21,31,3
10021,4,1,19,80,4,26,1
10022,4,1,4,24,1,11,1
10023,4,1,12,56,6,22,2
10024,4,1,13,68,4,32,2
10025,4,3,52,148,29,60,3
10026,4,2,31,82,13,33,2
10027,4,2,39,117,12,55,6
10028,4,1,26,81,10,34,4
10029,4,1,22,61,8,24,2
10030,4,0,6,13,3,1,1
10031,4,2,66,135,32,61,7
10032,4,3,54,139,24,52,4
10033,4,1,12,46,3,18,2
10034,4,2,45,141,20,54,7
10035,4,0,18,54,9,21,1
10036,4,1,20,46,9,14,2
10037,4,2,39,100,14,43,3
10038,4,1,19,64,9,21,3
10039,4,2,34,83,16,28,4
10040,4,3,53,158,20,62,7
10041,4,0,18,56,5,27,2
10042,4,0,28,68,10,16,3
10043,4,3,62,164,19,70,9
10044,4,1,6,17,2,6,1
10045,4,0,25,75,10,28,3
10046,4,1,20,72,11,31,4
10047,4,2,41,109,20,39,4
10048,4,2,37,107,12,48,3
10049,4,0,25,67,8,28,3
10050,4,2,44,120,22,41,6
10051,4,1,14,40,3,16,1
10052,4,1,33,116,10,38,5
10053,4,1,22,81,6,27,3
10054,4,3,59,130,38,40,6
10055,4,1,22,49,8,17,2
10056,4,1,15,49,6,23,2
10057,4,3,5,17,1,7,1
10058,4,1,69,191,34,72,4
10059,4,1,31,95,13,37,3
10060,4,2,45,127,15,45,6
10061,4,0,17,44,6,21,2
10062,4,0,1,14,0,5,1
10063,4,2,48,144,17,55,6
10064,4,1,14,35,9,10,2
10065,4,2,44,107,19,43,3
10066,4,3,91,243,42,90,10
10067,4,2,55,148,30,56,6
10068,4,3,52,178,16,61,6
10069,4,1,11,40,4,17,1
10070,4,1,10,25,4,11,1
10071,4,0,13,47,1,26,2
10072,4,2,36,105,16,46,6
10073,4,1,13,33,8,11,1
10074,4,1,25,62,11,30,2
10075,4,2,51,129,28,46,5
10076,4,1,25,66,10,29,2
10077,4,0,11,33,3,16,2
10078,4,2,44,102,21,29,4
10079,4,1,40,101,15,48,4
10080,4,1,30,79,16,29,4
10081,4,0,50,130,18,46,4
10082,4,2,40,94,16,39,5
10083,4,0,71,180,38,66,9
10084,4,3,71,164,54,55,9
10085,4,1,32,91,14,32,4
10086,4,1,20,60,9,22,2
10087,4,1,26,82,11,34,3
10088,4,2,55,156,24,60,6
10089,4,0,15,48,7,22,2
10090,4,3,71,168,44,56,5
10091,4,3,65,182,32,50,9
10092,4,3,96,205,47,73,10
10093,4,2,70,150,25,58,7
10094,4,0,16,49,11,19,4
10095,4,2,42,106,22,31,5
10096,4,1,29,92,13,37,3
10097,4,2,47,136,18,53,5
10098,4,2,44,111,17,39,4
10099,4,2,30,86,8,37,4
10100,4,1,28,87,12,27,3
10101,4,3,102,257,46,102,9
10102,4,1,41,112,17,42,4
10103,4,1,11,46,3,14,1
10104,4,1,32,93,16,35,3
10105,4,2,32,131,13,48,6
10106,4,0,13,39,1,19,1
10107,4,1,23,47,11,22,2
10108,4,3,68,182,36,64,6
10109,4,0,65,147,24,77,5
10110,4,1,27,77,11,36,3
10111,4,0,8,28,1,13,1
10112,4,1,20,74,8,25,4
10113,4,1,9,30,1,15,2
10114,4,1,19,54,5,30,2
10115,4,1,31,106,10,36,5
10116,4,0,19,54,4,25,3
10117,4,1,17,65,7,23,4
10118,4,2,36,85,16,30,4
10119,4,0,4,14,1,8,1
10120,4,2,39,95,16,43,6
10121,4,3,57,149,30,49,6
10122,4,2,28,93,9,34,4
10123,4,0,15,39,8,15,2
10124,4,1,20,48,6,22,2
10125,4,0,29,83,12,38,3
10126,4,0,14,27,5,12,1
10127,4,3,138,357,59,142,16
10128,4,1,37,137,13,55,6
10129,4,1,17,52,4,25,2
10130,4,1,55,125,23,42,5
10131,4,0,4,10,3,4,0
10132,4,3,77,207,47,61,8
10133,4,1,28,60,9,21,3
10134,4,3,50,132,17,48,7
10135,4,2,49,203,21,78,3
10136,4,3,45,117,20,52,6
10137,4,0,22,78,9,32,2
10138,4,0,9,23,4,8,1
10139,4,3,67,214,23,75,8
10140,4,1,10,27,2,11,1
10141,4,2,34,98,14,40,5
10142,4,3,40,112,15,47,3
10143,4,1,18,54,8,26,3
10144,4,2,25,69,9,31,2
10146,4,1,6,24,2,12,1
10147,4,1,69,164,28,72,9
10148,4,2,37,94,16,36,4
10149,4,1,14,31,4,11,2
10150,4,2,23,59,7,26,2
10151,4,2,64,150,28,60,6
10152,4,2,50,153,21,58,6
10154,4,2,37,98,10,43,5
10155,4,2,55,127,29,55,6
10156,4,1,39,106,15,40,5
10157,4,3,64,198,29,61,10
10158,4,3,42,107,20,43,6
10159,4,2,24,85,13,34,4
10160,4,3,61,196,29,64,9
10161,4,1,11,23,4,10,1
10162,4,2,44,116,20,47,7
10163,4,2,45,124,21,48,6
10164,4,0,28,59,11,21,1
10165,4,1,16,50,7,22,2
10166,4,2,41,104,17,42,4
10167,4,1,22,75,9,25,2
10168,4,0,11,28,3,13,1
10169,4,2,53,117,19,46,4
10170,4,2,19,52,13,25,2
10171,4,1,30,89,13,35,2
10172,4,2,42,120,16,38,4
10173,4,2,30,66,13,26,2
10174,4,1,17,55,7,20,3
10175,4,0,21,73,7,21,1
10176,4,1,15,41,6,17,3
10177,4,0,13,34,5,12,1
10178,4,2,44,155,16,59,6
10179,4,1,19,61,7,22,3
10180,4,0,24,64,9,26,2
10181,4,2,60,162,26,59,7
10182,4,0,16,45,5,22,1
10183,4,1,28,94,10,46,4
10184,4,3,64,207,34,79,8
10185,4,2,43,115,17,52,6
10186,4,0,42,126,14,59,7
10187,4,2,51,121,29,41,4
10188,4,2,36,109,18,34,4
10189,4,3,77,227,39,82,9
10190,4,1,34,101,15,35,4
10191,4,2,42,114,16,47,6
10192,4,1,30,79,9,34,3
10193,4,0,10,40,7,12,1
10194,4,1,51,125,23,56,5
10195,4,0,17,49,7,15,2
10196,4,1,15,43,6,26,1
10197,4,2,23,88,10,33,4
10198,4,2,27,140,4,61,3
10199,4,0,19,56,10,25,2
10200,4,3,64,173,30,69,9
10201,4,2,47,120,22,46,3
10202,4,0,23,49,11,23,2
10203,4,3,62,161,26,62,9
10204,4,2,76,185,32,79,9
10205,4,3,62,142,34,60,6
10206,4,0,17,45,8,20,2
10207,4,2,39,115,22,41,4
10208,4,3,60,160,34,63,6
10209,4,1,10,44,4,16,3
10210,4,0,22,62,9,23,1
10211,4,3,82,233,39,96,7
10212,4,1,19,58,10,22,2
10213,4,1,11,24,6,8,1
10214,4,2,45,124,28,34,4
10215,4,2,64,149,32,59,5
10216,4,0,60,189,17,55,6
10217,4,1,30,76,12,32,4
10218,4,1,24,69,6,29,2
10219,4,2,44,106,24,34,5
10220,4,1,10,28,4,13,1
10221,4,2,41,136,18,50,5
10222,4,0,22,64,8,25,1
10223,4,2,33,102,14,44,5
10224,4,2,34,86,16,33,6
10225,4,1,23,68,10,27,3
10226,4,1,26,84,7,44,3
10227,4,2,30,74,15,29,3
10228,4,3,74,178,33,55,6
10229,4,2,46,108,18,41,4
10230,4,1,13,31,5,18,2
10231,4,1,23,45,12,16,1
10232,4,0,11,29,4,9,1
10233,4,1,16,42,6,15,2
10234,4,1,11,41,3,17,1
10235,4,1,28,89,9,38,3
10236,4,3,58,159,22,61,8
10237,4,2,50,123,23,48,7
10238,4,0,16,44,7,16,2
10239,4,2,51,132,25,50,5
10240,4,1,14,51,4,24,3
10241,4,0,17,55,6,21,2
10242,4,1,11,38,5,12,1
10243,4,3,91,220,40,74,7
10244,4,1,32,83,18,29,3
10245,4,1,22,63,7,25,4
10246,4,1,32,92,9,32,5
10247,4,1,33,93,17,33,2
10248,4,0,15,40,4,18,1
10249,4,2,21,69,9,29,4
10250,4,2,31,81,10,31,5
10251,4,2,65,151,32,60,6
10252,4,0,3,13,3,5,1
10253,4,1,24,56,11,20,3
10254,4,0,12,37,3,14,1
10255,4,0,11,31,4,12,2
10256,4,0,9,38,5,17,2
10257,4,2,102,242,64,83,7
10258,4,3,67,173,40,61,8
10259,4,1,45,119,16,38,4
10260,4,1,12,37,3,15,1
10261,4,1,24,65,10,30,2
10262,4,0,16,39,10,16,2
10263,4,1,35,95,17,33,5
10264,4,3,78,157,29,57,7
10265,4,3,98,264,47,76,13
10266,4,2,41,109,20,49,4
10267,4,2,48,132,20,47,6
10268,4,0,12,30,4,10,1
10269,4,0,20,51,8,22,2
10270,4,3,65,200,26,86,9
10271,4,2,48,143,24,52,7
10272,4,1,18,71,8,33,3
10273,4,2,28,80,10,32,4
10274,4,1,23,76,10,26,2
10275,4,2,43,130,15,49,5
10276,4,2,38,125,10,55,6
10277,4,2,49,154,12,53,6
10278,4,2,43,112,18,42,5
10279,4,2,33,83,19,36,3
10280,4,2,40,135,13,58,6
10281,4,3,50,145,21,53,6
10282,4,0,9,48,3,15,1
10283,4,2,46,106,21,45,6
10284,4,3,43,142,21,46,4
10285,4,0,1,10,1,3,0
10286,4,2,63,141,33,60,4
10287,4,1,23,55,10,23,2
10288,4,0,71,183,30,68,8
10289,4,0,21,53,10,10,2
10290,4,2,17,65,1,21,5
10291,4,2,28,81,11,30,5
10292,4,1,43,128,18,55,4
10293,4,3,51,147,25,53,4
10294,4,1,26,94,9,41,3
10295,4,1,38,95,17,37,6
10296,4,1,14,60,3,25,3
10297,4,0,17,38,5,14,2
10298,4,3,60,147,24,54,5
10299,4,1,20,48,6,24,2
10300,4,1,13,64,7,23,1
10301,4,0,20,47,10,15,2
10302,4,2,51,154,21,58,5
10303,4,2,30,124,11,49,5
10304,4,1,35,97,10,37,5
10305,4,3,80,198,41,80,7
10306,4,1,8,29,4,10,1
10307,4,2,42,138,20,41,7
10308,4,3,58,147,33,60,5
10309,4,1,10,63,7,21,1
10310,4,1,28,81,14,30,3
10311,4,0,20,43,8,19,2
10312,4,0,15,34,3,14,1
10313,4,0,20,53,8,23,2
10314,4,1,42,90,19,26,2
10315,4,1,17,65,7,17,4
10316,4,1,19,59,10,20,4
10317,4,1,28,75,10,24,4
10318,4,2,38,115,16,46,5
10319,4,2,61,163,28,58,8
10320,4,3,64,179,30,65,7
10321,4,3,54,147,24,62,7
10322,4,0,42,120,15,48,6
10323,4,3,43,165,12,67,7
10324,4,2,71,194,33,65,6
10325,4,2,26,94,11,36,3
10326,4,1,21,49,10,22,2
10327,4,3,81,189,46,60,7
10328,4,0,12,27,4,11,1
10329,4,0,22,78,6,25,2
10330,4,1,22,55,4,22,3
10331,4,0,5,13,1,5,1
10332,4,2,33,71,23,26,3
10333,4,1,22,49,8,19,2
10334,4,1,35,94,13,37,5
10335,4,2,67,173,32,51,6
10336,4,2,38,103,21,38,6
10337,4,1,34,106,20,33,4
10338,4,3,46,174,19,58,9
10339,4,1,22,59,3,25,2
10340,4,1,22,59,10,21,3
10341,4,1,8,33,3,15,2
10342,4,1,10,35,0,15,1
10343,4,1,26,71,11,32,3
10344,4,2,53,127,23,52,4
10345,4,1,17,60,6,22,2
10346,4,1,27,69,14,21,2
10347,4,0,32,81,13,31,3
10348,4,0,12,40,2,17,1
10349,4,1,16,38,9,17,3
10350,4,3,55,141,24,51,6
10351,4,2,60,157,33,51,8
10352,4,1,25,99,7,33,3
10353,4,0,18,63,7,23,1
10354,4,2,32,103,13,43,4
10355,4,0,17,43,4,20,2
10356,4,2,61,133,26,47,6
10357,4,0,43,152,21,57,8
10358,4,1,19,56,9,18,3
10359,4,0,14,42,6,13,2
10360,4,0,17,52,6,20,4
10361,4,3,50,132,21,55,8
10362,4,1,23,52,9,24,2
10363,4,1,18,44,8,22,2
10364,4,1,48,139,19,66,6
10365,4,0,20,48,9,18,2
10366,4,2,29,74,13,32,3
10367,4,2,58,166,17,71,5
10368,4,3,25,106,12,42,4
10369,4,0,20,61,4,23,3
10370,4,1,31,87,15,38,4
10371,4,1,52,161,25,64,4
10372,4,3,82,200,41,67,10
10373,4,1,12,38,7,14,2
10374,4,0,21,48,9,17,3
10375,4,2,45,137,15,54,3
10376,4,0,16,37,6,16,1
10377,4,2,40,95,25,32,4
10378,4,1,46,103,20,40,5
10379,4,3,93,192,49,73,9
10380,4,0,29,76,14,26,3
10381,4,2,24,59,11,25,2
10382,4,2,40,94,17,34,3
10383,4,1,40,118,14,57,4
10384,4,0,22,69,8,23,2
10385,4,0,8,15,6,6,1
10386,4,3,93,243,48,100,8
10387,4,2,43,102,18,44,4
10388,4,1,26,64,4,20,4
10389,4,2,36,112,19,42,5
10390,4,1,17,49,8,17,3
10391,4,1,14,37,4,21,2
10392,4,3,72,152,37,53,7
10393,4,1,4,20,1,9,1
10394,4,0,7,19,1,11,1
10395,4,3,50,116,21,45,5
10396,4,2,41,125,17,39,4
10397,4,3,84,255,38,114,15
10398,4,0,20,58,7,29,1
10399,4,2,41,93,16,26,3
10400,4,0,20,64,6,25,3
10401,4,1,18,49,2,23,1
10402,4,1,21,81,4,34,3
10403,4,1,28,71,14,18,2
10404,4,2,81,184,49,74,8
10405,4,0,12,40,5,16,1
10406,4,1,50,103,25,39,4
10407,4,3,59,169,24,77,6
10408,4,1,9,42,4,20,1
10409,4,3,72,166,32,63,9
10410,4,2,27,66,13,26,3
10411,4,3,82,204,45,60,8
10412,4,2,33,113,11,45,6
10413,4,0,9,25,5,8,1
10414,4,1,7,26,4,6,1
10415,4,0,16,42,8,14,1
10416,4,2,56,150,19,61,9
10417,4,2,28,78,14,31,3
10418,4,2,49,137,19,50,8
10420,4,2,14,63,7,23,3
10421,4,1,24,60,7,25,2
10422,4,3,65,205,30,73,10
10423,4,1,37,105,10,46,4
10424,4,2,59,137,32,43,8
10425,4,2,37,87,12,37,4
10426,4,1,18,51,9,20,3
10427,4,2,34,122,17,40,3
10428,4,2,44,131,19,42,5
10429,4,3,122,296,62,109,14
10430,4,2,38,113,11,48,4
10431,4,1,23,46,6,19,2
10432,4,1,16,44,5,16,3
10433,4,0,13,35,8,13,2
10434,4,2,58,160,15,67,8
10435,4,1,21,52,10,21,3
10436,4,3,60,191,22,68,8
10437,4,0,6,13,3,4,1
10438,4,0,13,27,3,13,1
10439,4,1,15,46,8,18,2
10440,4,1,21,42,7,15,1
10441,4,2,18,87,7,42,4
10442,4,1,16,32,6,13,1
10443,4,1,13,43,7,16,2
10444,4,2,45,126,17,54,5
10445,4,0,29,73,14,28,4
10446,4,2,44,119,21,47,6
10447,4,2,49,128,22,49,7
10448,4,1,22,72,7,29,2
10449,4,1,39,125,16,46,5
10450,4,3,57,116,30,37,3
10451,4,2,53,125,20,56,4
10452,4,2,53,117,28,27,4
10453,4,2,42,114,21,38,5
10454,4,0,12,30,4,13,1
10455,4,2,28,74,14,28,3
10456,4,0,33,98,12,38,5
10457,4,1,18,54,6,17,2
10458,4,1,12,32,3,9,2
10459,4,0,15,36,6,16,2
10460,4,0,23,58,11,28,3
10461,4,2,30,89,15,30,4
10462,4,1,8,52,0,14,3
10463,4,1,15,63,8,22,2
10464,4,1,21,66,8,25,3
10465,4,2,43,112,21,49,6
10466,4,2,51,124,20,53,4
10467,4,3,70,206,40,75,6
10468,4,1,19,55,8,20,2
10469,4,1,11,38,2,13,1
10470,4,1,25,72,8,23,3
10471,4,1,33,97,15,35,4
10472,4,0,6,18,3,6,1
10473,4,3,55,139,36,36,5
10474,4,3,46,109,24,44,6
10475,4,3,56,152,31,51,7
10476,4,1,11,60,6,18,3
10477,4,3,48,152,25,48,6
10478,4,0,18,53,8,18,2
10479,4,3,67,199,42,57,9
10480,4,0,7,21,2,10,1
10481,4,1,16,48,6,17,2
10482,4,0,8,29,3,11,1
10483,4,2,49,105,22,41,4
10484,4,2,43,111,14,47,5
10485,4,2,28,71,15,23,4
10486,4,0,14,29,6,10,1
10487,4,3,60,163,28,59,8
10488,4,1,22,58,10,20,2
10489,4,0,29,75,15,32,2
10490,4,0,8,42,2,21,2
10491,4,2,25,81,6,24,4
10492,4,1,16,47,8,15,2
10493,4,2,23,69,10,31,4
10494,4,2,14,51,6,23,2
10495,4,1,15,46,6,19,1
10496,4,1,25,86,10,33,3
10497,4,3,96,205,41,91,10
10498,4,2,24,98,12,29,4
10499,4,1,10,33,6,13,2
10500,4,0,6,34,1,16,2
10501,4,1,24,74,8,31,3
10502,4,1,30,73,11,28,2
10503,4,2,41,118,20,50,3
10504,4,3,39,83,28,31,4
10505,4,2,45,133,16,59,6
10506,4,0,20,63,3,27,2
10507,4,2,31,70,14,26,4
10508,4,3,71,187,47,68,8
10509,4,1,13,34,6,15,2
