id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18
3710,2,2,78,240,25,78,11,33
3711,2,3,116,291,49,115,11,40
3712,2,3,115,300,43,138,18,29
3713,2,4,195,485,90,223,22,59
3714,2,2,47,107,23,41,7,9
3715,2,4,93,304,35,127,5,39
3716,2,3,168,353,55,143,12,56
3717,2,3,89,311,34,117,14,32
3718,2,3,120,301,36,131,12,42
3719,2,4,250,748,78,328,32,69
3720,2,3,132,423,53,170,20,58
3721,2,4,176,428,83,158,20,59
3722,2,5,218,564,92,233,21,75
3723,2,5,261,601,137,254,23,82
3724,2,2,96,270,36,96,12,27
3725,2,3,86,279,31,106,12,41
3726,2,4,119,287,42,141,14,23
3727,2,3,84,276,39,105,12,25
3728,2,4,150,402,81,135,18,41
3729,2,3,87,296,38,114,13,31
3730,2,3,109,318,37,138,14,30
3731,2,3,68,191,17,69,6,18
3732,2,3,130,328,57,114,17,76
3733,2,3,133,289,58,122,14,41
3734,2,2,42,153,13,49,6,27
3735,2,3,126,321,62,124,16,37
3736,2,4,241,535,80,232,18,61
3737,2,4,152,439,56,181,18,55
3738,2,3,99,324,35,141,9,37
3739,2,2,99,227,31,104,11,23
3740,2,4,218,595,85,226,24,74
3741,2,2,31,81,12,37,4,11
3742,2,4,201,476,88,192,20,84
3743,2,3,121,305,45,128,16,49
3744,2,3,104,292,29,137,11,22
3745,2,2,80,210,28,86,5,28
3746,2,4,221,572,79,243,26,60
3747,2,4,104,281,48,92,13,38
3748,2,4,156,337,70,163,18,34
3749,2,3,150,323,65,140,14,36
3750,2,4,163,371,92,147,17,45
3751,2,4,281,676,155,266,31,90
3752,2,4,113,300,40,117,15,33
3753,2,3,144,346,75,104,18,63
3754,2,3,99,270,40,118,8,29
3755,2,4,191,530,91,197,19,64
3756,2,4,187,536,53,220,24,44
3757,2,3,134,440,41,185,7,54
3758,2,3,81,246,40,104,13,23
3759,2,2,82,210,39,81,7,22
3760,2,4,94,332,33,123,14,32
3761,2,4,308,857,125,359,36,101
3762,2,2,57,141,26,52,7,11
3763,2,4,194,507,81,195,24,39
3764,2,3,120,405,52,162,22,46
3765,2,4,147,385,67,164,18,44
3766,2,3,87,185,40,82,9,33
3767,2,4,174,382,87,146,15,46
3768,2,4,301,784,130,274,39,108
3769,2,3,91,284,46,113,16,41
3770,2,4,168,377,105,166,15,75
3771,2,4,146,375,60,138,18,53
3772,2,3,92,277,30,110,10,45
3773,2,3,128,364,43,151,20,34
3774,2,3,128,333,56,137,15,60
3775,2,4,148,436,72,152,21,61
3776,2,4,145,446,60,186,20,45
3777,2,4,152,369,73,149,20,56
3778,2,3,138,396,52,160,16,59
3779,2,2,31,152,11,57,7,18
3780,2,4,209,550,87,204,25,58
3781,2,4,152,398,66,168,17,48
3782,2,3,118,346,22,161,17,44
3783,2,4,161,453,53,180,15,49
3784,2,5,265,697,135,253,29,109
3785,2,2,45,106,15,32,5,16
3786,2,4,101,280,38,111,14,28
3787,2,3,106,301,35,133,12,36
3788,2,4,184,394,77,169,17,27
3789,2,3,101,249,58,87,10,26
3790,2,3,90,246,39,97,7,25
3791,2,4,164,449,51,178,16,49
3792,2,3,115,257,43,122,14,25
3793,2,5,291,612,163,222,26,89
3794,2,3,166,430,71,161,19,40
3795,2,4,160,482,53,210,23,42
3796,2,4,164,399,68,195,20,43
3797,2,3,149,377,66,168,17,46
3798,2,4,219,646,93,252,19,79
3799,2,3,84,224,39,93,8,25
3800,2,3,112,409,23,160,16,46
3801,2,2,40,91,21,34,5,16
3802,2,4,206,455,77,219,21,57
3803,2,3,65,174,30,70,9,17
3804,2,4,130,350,65,127,18,39
3805,2,3,52,109,27,34,6,12
3806,2,3,168,371,95,176,13,61
3807,2,4,125,264,67,89,12,35
3808,2,3,87,220,49,100,10,23
3809,2,5,248,533,121,232,23,74
3810,2,3,98,281,30,100,11,36
3811,2,3,126,306,59,94,14,46
3812,2,3,110,321,47,126,12,40
3813,2,2,107,286,46,109,8,44
3814,2,3,106,405,33,151,16,44
3815,2,4,130,347,55,136,15,36
3816,2,3,121,300,43,134,14,40
3817,2,3,36,152,10,68,7,16
3818,2,4,118,268,64,105,15,36
3819,2,4,242,847,57,387,31,81
3820,2,3,143,345,61,129,15,28
3821,2,3,117,320,57,123,12,43
3822,2,3,131,285,76,118,11,46
3823,2,3,65,183,36,55,8,22
3824,2,4,182,526,73,207,17,75
3825,2,4,118,307,67,121,13,44
3826,2,4,203,564,81,205,22,71
3827,2,4,184,465,88,186,21,54
3828,2,3,82,264,22,110,13,42
3829,2,3,140,355,83,134,17,51
3830,2,4,122,362,53,144,11,45
3831,2,3,94,215,58,85,10,35
3832,2,4,140,450,55,181,19,69
3833,2,4,187,489,66,195,22,84
3834,2,3,112,391,33,170,16,32
3835,2,4,122,330,59,120,13,54
3836,2,4,207,531,100,217,23,77
3837,2,3,83,197,45,82,8,25
3838,2,3,76,215,39,82,10,33
3839,2,3,98,329,36,118,14,40
3840,2,4,272,733,118,303,39,92
3841,2,3,64,196,20,68,10,25
3842,2,3,147,402,44,171,22,43
3843,2,3,156,448,47,175,20,73
3844,2,4,170,444,74,181,19,47
3845,2,2,26,85,9,32,4,9
3846,2,4,164,445,55,219,16,41
3847,2,4,240,693,80,286,34,84
3848,2,4,138,381,70,139,13,58
3849,2,4,186,467,85,173,17,50
3850,2,3,72,263,20,111,12,33
3851,2,3,151,403,56,174,16,46
3852,2,3,141,362,57,155,14,38
3853,2,4,84,259,37,97,11,28
3854,2,3,134,325,42,146,13,29
3855,2,3,97,273,55,110,12,36
3856,2,4,134,349,49,158,12,28
3857,2,3,180,536,76,209,17,64
3858,2,3,139,335,69,125,16,40
3859,2,3,198,517,75,228,15,64
3860,2,3,141,429,49,182,18,56
3861,2,3,71,235,35,81,13,21
3862,2,5,277,600,146,274,26,94
3863,2,3,141,369,53,144,18,44
3864,2,4,150,367,70,133,18,55
3865,2,4,121,336,53,129,17,45
3866,2,4,74,235,36,82,12,38
3867,2,3,93,239,46,88,12,26
3868,2,4,146,405,67,181,14,49
3869,2,3,178,404,94,154,23,56
3870,2,3,113,301,54,111,13,42
3871,2,4,185,402,95,180,18,62
3872,2,4,136,527,41,176,14,58
3873,2,5,352,877,169,348,31,102
3874,2,3,94,249,29,103,12,32
3875,2,5,287,615,159,260,32,87
3876,2,4,224,544,93,239,24,39
3877,2,4,166,389,59,150,16,51
3878,2,3,110,361,36,162,21,48
3879,2,1,15,46,5,20,3,11
3880,2,3,68,187,32,67,8,23
3881,2,5,136,338,68,134,11,47
3882,2,3,43,154,15,59,6,23
3883,2,1,15,48,7,20,3,9
3884,2,3,98,379,33,131,10,45
3885,2,3,143,351,46,151,15,47
3886,2,3,134,379,59,145,17,45
3887,2,4,100,254,46,103,15,42
3888,2,5,173,417,65,194,18,72
3889,2,4,170,480,85,183,21,56
3890,2,3,157,407,97,160,16,41
3891,2,3,98,242,37,110,7,27
3892,2,3,142,340,70,161,18,56
3893,2,4,196,479,83,216,18,59
3894,2,3,143,388,63,157,18,52
3895,2,4,86,287,38,112,14,33
3896,2,4,213,558,78,249,27,69
3897,2,4,90,322,40,121,15,37
3898,2,3,188,419,63,190,18,50
3899,2,4,159,432,49,199,19,40
3900,2,3,132,355,34,169,14,43
3901,2,3,142,331,71,119,12,50
3902,2,4,211,479,92,206,23,56
3903,2,2,24,47,12,17,2,3
3904,2,4,169,432,73,195,19,55
3905,2,3,119,309,38,134,12,32
3906,2,4,288,616,153,252,21,79
3907,2,4,129,318,72,123,15,38
3908,2,5,254,606,95,253,24,84
3909,2,4,173,452,71,164,21,45
3910,2,3,125,366,36,135,9,55
3911,2,3,146,476,52,203,23,62
3912,2,3,140,342,64,134,16,34
3913,2,3,123,280,53,120,10,30
3914,2,3,127,294,58,127,13,40
3915,2,3,168,397,64,162,22,62
3916,2,4,122,357,36,179,17,18
3917,2,3,118,360,47,132,16,33
3918,2,4,218,503,108,203,23,66
3919,2,4,215,512,93,213,24,64
3920,2,4,231,560,113,197,20,70
3921,2,3,158,437,54,174,18,52
3922,2,3,183,456,88,196,17,42
3923,2,4,178,439,73,171,21,75
3924,2,3,194,485,68,208,24,57
3925,2,5,189,579,78,231,27,85
3926,2,3,120,441,41,184,21,55
3927,2,3,135,310,53,138,15,44
3928,2,3,97,335,35,135,13,32
3929,2,3,98,319,33,149,12,32
3930,2,3,178,478,88,169,23,65
3931,2,4,162,374,74,145,16,37
3932,2,4,206,521,105,199,19,83
3933,2,3,121,378,55,190,15,32
3934,2,4,185,392,70,180,17,42
3935,2,3,159,365,66,131,11,29
3936,2,3,109,359,36,124,12,40
3937,2,5,196,493,82,199,18,62
3938,2,3,131,400,45,173,12,41
3939,2,4,154,437,72,167,17,63
3940,2,4,118,350,55,128,15,48
3941,2,2,90,253,29,114,14,26
3942,2,3,160,508,40,206,19,51
3943,2,4,119,455,47,184,20,45
3944,2,4,147,414,66,169,15,44
3945,2,3,141,368,60,165,13,39
3946,2,4,134,301,58,133,12,38
3947,2,3,111,493,25,165,17,59
3948,2,3,114,240,45,97,7,40
3949,2,4,177,456,82,177,19,61
3950,2,3,105,270,36,124,11,38
3951,2,5,368,831,188,365,42,116
3952,2,2,60,173,21,53,7,28
3953,2,4,158,436,77,178,21,53
3954,2,4,161,423,60,172,18,47
3955,2,4,176,445,66,181,20,46
3956,2,4,260,612,125,243,32,99
3957,2,2,79,196,25,94,11,20
3958,2,3,174,452,53,217,18,57
3959,2,3,188,537,66,236,26,38
3960,2,4,123,364,45,150,15,47
3961,2,4,254,581,112,215,26,78
3962,2,4,228,570,104,227,21,70
3963,2,4,177,407,85,167,18,70
3964,2,3,107,231,52,93,11,28
3965,2,4,267,647,114,270,28,102
3966,2,3,40,195,18,64,7,25
3967,2,3,93,267,34,117,9,32
3968,2,3,138,413,50,143,17,51
3969,2,3,154,452,54,188,23,78
3970,2,4,249,624,98,250,27,77
3971,2,3,86,206,42,91,10,25
3972,2,4,90,206,37,84,11,28
3973,2,3,54,180,28,67,7,29
3974,2,2,17,50,9,18,3,7
3975,2,4,142,381,59,156,19,51
3976,2,4,95,338,47,126,18,38
3977,2,4,176,494,77,189,23,51
3978,2,4,195,471,105,181,23,76
3979,2,3,86,236,38,94,10,25
3980,2,3,92,238,28,126,12,27
3981,2,4,267,655,130,276,29,78
3982,2,4,193,474,79,201,9,50
3983,2,5,293,591,154,223,29,98
3984,2,4,189,511,73,220,26,59
3985,2,3,77,217,25,76,11,23
3986,2,3,269,610,103,268,30,72
3987,2,3,96,239,28,104,9,9
3988,2,4,153,370,67,162,14,47
3989,2,4,120,313,51,117,15,34
3990,2,4,166,451,74,173,20,59
3991,2,4,150,465,57,189,20,43
3992,2,4,199,463,74,216,22,76
3993,2,3,82,210,31,91,10,18
3994,2,4,195,506,93,219,20,61
3995,2,3,123,302,61,115,10,42
3996,2,4,200,461,79,192,25,80
3997,2,3,102,204,45,87,10,36
3998,2,4,112,318,52,125,14,40
3999,2,4,187,460,98,177,19,74
4000,2,2,76,307,18,114,9,30
4001,2,4,136,438,57,162,15,57
4002,2,3,122,408,45,166,10,47
4003,2,4,143,352,60,173,16,54
4004,2,2,41,113,15,33,5,17
4005,2,4,153,470,58,191,18,50
4006,2,3,97,256,46,110,12,29
4007,2,3,116,379,29,143,16,55
4008,2,2,23,49,7,22,3,2
4009,2,1,24,53,5,12,3,5
4010,2,4,266,508,141,192,26,81
4011,2,3,120,261,58,99,12,30
4012,2,4,116,273,58,121,12,23
4013,2,3,149,344,71,157,12,17
4014,2,4,183,517,78,200,25,57
4015,2,4,253,674,95,281,33,73
4016,2,4,162,395,74,147,17,63
4017,2,3,130,326,49,135,11,57
4018,2,4,195,446,95,172,21,60
4019,2,3,187,450,83,164,18,55
4020,2,3,121,380,46,153,13,43
4021,2,4,149,398,67,167,14,36
4022,2,4,226,453,124,166,20,55
4023,2,4,131,367,44,135,19,40
4024,2,1,11,39,4,13,1,8
4025,2,4,174,450,72,187,20,72
4026,2,5,291,670,146,284,27,113
4027,2,4,92,230,30,100,10,17
4028,2,5,189,491,91,186,19,78
4029,2,3,137,425,47,167,18,37
4030,2,3,103,351,45,149,19,43
4031,2,3,75,209,25,100,9,26
4032,2,3,134,329,63,118,14,42
4033,2,5,205,465,82,211,21,55
4034,2,3,127,343,42,135,12,42
4035,2,3,173,386,90,143,17,52
4036,2,4,154,498,46,197,24,54
4037,2,3,214,531,88,207,24,62
4038,2,4,241,652,104,251,24,87
4039,2,4,132,352,59,160,18,44
4040,2,3,212,531,97,223,25,53
4041,2,3,181,486,45,237,26,43
4042,2,3,134,331,54,136,14,44
4043,2,3,115,349,39,162,9,40
4044,2,5,234,642,111,273,30,91
4045,2,3,112,324,64,111,13,44
4046,2,4,293,746,159,296,37,105
4047,2,3,87,196,44,84,8,15
4048,2,3,97,245,44,101,13,24
4049,2,4,217,584,83,229,22,73
4050,2,2,139,402,28,166,11,51
4051,2,3,145,400,46,190,19,35
4052,2,3,152,456,64,183,21,58
4053,2,4,138,323,62,131,16,51
4054,2,3,83,245,31,91,12,27
4055,2,4,198,487,110,186,18,79
4056,2,3,113,325,45,137,13,43
4057,2,3,212,570,101,226,29,72
4058,2,4,157,357,90,145,17,53
4059,2,4,149,361,65,130,17,57
4060,2,5,242,711,96,301,25,88
4061,2,6,230,517,119,190,21,64
4062,2,4,203,469,73,220,23,60
4063,2,3,153,427,64,180,20,43
4064,2,3,104,258,55,104,13,16
4065,2,3,80,247,32,96,11,34
4066,2,3,130,406,58,130,15,45
4067,2,4,141,407,43,172,23,35
4068,2,3,122,331,56,148,14,50
4069,2,4,153,436,51,193,20,36
4070,2,4,147,401,69,178,15,51
4071,2,4,111,312,38,126,12,33
4072,2,4,218,545,92,227,24,68
4073,2,4,186,607,70,232,28,62
4074,2,4,221,481,103,184,22,68
4075,2,3,162,469,51,213,17,70
4076,2,3,173,524,72,237,24,68
4077,2,3,81,212,33,85,9,25
4078,2,4,220,551,79,243,19,60
4079,2,4,222,512,101,211,22,56
4080,2,4,230,482,111,195,20,53
4081,2,4,162,436,80,177,17,70
4082,2,4,155,423,73,172,12,57
4083,2,4,172,449,85,168,16,54
4084,2,4,192,480,97,214,22,59
4085,2,3,113,235,73,94,10,21
4086,2,3,124,292,53,120,11,47
4087,2,4,113,341,47,144,15,44
4088,2,4,206,496,111,174,27,84
4089,2,4,168,420,48,153,19,48
4090,2,3,138,361,67,158,20,47
4091,2,3,132,325,71,111,16,41
4092,2,4,148,459,52,172,16,49
4093,2,4,204,568,75,237,17,71
4094,2,4,230,572,102,261,24,52
4095,2,4,270,682,113,273,24,84
4096,2,3,204,612,76,226,24,90
4097,2,2,124,330,43,119,16,46
4098,2,3,89,241,56,96,10,26
4099,2,4,202,388,99,184,20,64
4100,2,3,87,284,29,82,14,46
4101,2,4,212,556,92,245,24,84
4102,2,4,99,224,48,111,7,28
4103,2,4,143,343,72,132,13,41
4104,2,3,117,274,49,109,14,32
4105,2,3,112,338,55,129,12,46
4106,2,3,139,355,48,151,16,52
4107,2,3,109,424,47,142,18,43
4108,2,6,297,644,170,270,28,116
4109,2,4,170,392,89,154,19,48
4110,2,3,109,233,51,85,10,33
4111,2,4,259,661,126,239,23,96
4112,2,2,26,97,8,27,3,11
4113,2,3,86,286,35,108,14,30
4114,2,4,161,417,81,191,16,59
4115,2,2,21,90,8,29,3,12
4116,2,4,139,324,77,138,15,43
4117,2,4,187,464,87,211,21,49
4118,2,3,113,289,45,125,13,37
4119,2,3,83,216,29,83,5,25
4120,2,2,89,248,39,100,9,41
4121,2,3,112,248,57,106,11,31
4122,2,3,71,148,42,50,6,15
4123,2,4,174,390,71,157,18,64
4124,2,2,37,126,14,49,6,19
4125,2,4,214,554,111,208,26,74
4126,2,4,187,493,100,201,16,67
4127,2,4,159,473,69,171,25,43
4128,2,4,186,490,84,200,24,77
4129,2,4,179,420,91,149,19,67
4130,2,4,260,807,97,291,33,108
4131,2,3,158,436,65,140,18,83
4132,2,3,106,253,41,111,11,28
4133,2,4,215,620,98,228,29,81
4134,2,4,223,558,117,209,23,99
4135,2,2,103,373,45,148,8,56
4136,2,2,46,141,21,45,7,14
4137,2,4,379,827,215,359,32,123
4138,2,4,172,508,75,211,20,63
4139,2,4,195,406,105,190,18,64
4140,2,2,73,171,20,70,7,19
4141,2,5,274,601,141,211,24,85
4142,2,4,114,307,43,125,14,38
4143,2,3,141,381,66,155,16,37
4144,2,4,201,458,104,180,24,64
4145,2,4,262,596,112,256,25,80
4146,2,3,149,392,59,163,17,38
4147,2,4,107,271,53,101,12,31
4148,2,4,207,441,87,205,24,45
4149,2,3,148,388,48,158,20,48
4150,2,3,95,283,55,113,14,36
4151,2,3,98,219,38,89,10,26
4152,2,3,87,243,37,88,7,26
4153,2,3,82,266,26,124,14,24
4154,2,4,137,372,60,153,13,49
4155,2,3,80,221,32,81,9,23
4156,2,3,99,256,48,114,9,39
4157,2,4,102,287,34,116,14,22
4158,2,4,184,462,59,203,24,35
4159,2,3,90,204,46,83,8,25
4160,2,3,163,451,65,190,19,64
4161,2,3,116,237,63,100,13,30
4162,2,5,250,524,135,191,29,78
4163,2,3,65,174,24,79,6,18
4164,2,3,109,340,21,119,12,44
4165,2,5,248,568,128,210,26,93
4166,2,3,147,371,61,147,18,58
4167,2,3,76,216,31,84,9,21
4168,2,4,106,280,52,116,13,31
4169,2,4,194,478,98,183,21,78
4170,2,3,99,318,19,135,15,34
4171,2,4,206,557,104,223,21,95
4172,2,4,184,472,90,182,20,68
4173,2,3,128,324,52,134,14,42
4174,2,4,235,670,107,269,24,93
4175,2,3,118,279,57,96,14,36
4176,2,5,313,740,136,314,35,93
4177,2,4,243,558,140,195,28,77
4178,2,4,137,381,37,169,18,37
4179,2,3,102,306,41,127,15,24
4180,2,4,194,428,84,213,18,38
4181,2,3,105,245,41,98,11,34
4182,2,4,118,402,51,166,16,53
4183,2,4,269,593,103,295,32,62
4184,2,3,145,362,45,136,16,58
4185,2,4,234,562,115,219,30,94
4186,2,3,177,435,76,164,21,47
4187,2,3,91,277,46,101,9,32
4188,2,3,121,374,35,148,18,31
4189,2,3,88,251,37,92,11,38
4190,2,4,169,419,74,167,19,59
4191,2,2,45,111,12,45,5,13
4192,2,4,129,348,63,144,15,35
4193,2,3,106,239,41,104,10,34
4194,2,4,207,448,111,154,22,64
4195,2,4,227,525,93,196,26,87
4196,2,3,174,400,73,162,19,78
4197,2,3,123,474,44,181,17,38
4198,2,4,167,355,74,148,15,69
4199,2,4,220,513,118,187,25,76
4200,2,2,49,129,13,48,6,16
4201,2,4,177,401,94,172,18,59
4202,2,5,227,570,137,207,19,71
4203,2,4,181,484,64,191,19,62
4204,2,3,80,208,39,86,13,13
4205,2,3,119,373,52,111,18,35
4206,2,3,55,148,21,58,5,24
4207,2,3,139,432,48,162,18,74
4208,2,5,325,625,210,237,26,113
4209,2,4,177,485,80,179,28,68
4210,2,2,37,125,8,59,3,10
4211,2,2,67,175,35,60,9,29
4212,2,4,131,310,55,138,12,37
4213,2,4,144,358,77,119,16,37
4214,2,4,198,456,90,232,21,53
4215,2,4,79,251,28,100,10,34
4216,2,3,58,159,22,50,8,14
4217,2,6,397,1025,200,398,40,133
4218,2,4,101,371,49,126,17,46
4219,2,5,336,799,159,309,35,104
4220,2,4,154,436,60,160,19,57
4221,2,2,96,303,15,123,12,23
4222,2,4,259,694,92,273,26,99
4223,2,3,126,328,38,121,15,34
4224,2,3,99,287,57,104,14,42
4225,2,3,216,713,63,279,25,80
4226,2,4,265,614,124,240,28,91
4227,2,4,144,322,78,115,17,43
4228,2,4,159,382,78,158,15,73
4229,2,4,132,316,70,122,13,38
4230,2,4,189,511,78,207,24,58
4231,2,2,38,154,11,59,8,26
4232,2,4,217,561,102,236,21,71
4233,2,3,98,231,39,98,11,35
4234,2,3,72,229,27,94,10,27
4235,2,3,110,275,55,124,11,31
4236,2,2,33,114,10,50,5,17
4237,2,3,84,223,31,109,10,15
4238,2,3,113,312,40,119,15,40
4239,2,3,147,387,35,171,17,57
4240,2,2,58,138,20,54,6,13
4241,2,4,234,584,116,219,25,82
4242,2,3,94,295,39,106,11,37
4243,2,3,84,275,27,112,5,31
4244,2,4,186,409,96,176,18,48
4245,2,2,60,169,25,67,6,23
4246,2,4,198,478,82,205,23,47
4247,2,2,95,232,45,85,8,25
4248,2,4,136,400,51,171,15,54
4249,2,3,154,390,68,166,17,47
4250,2,5,289,632,131,279,28,98
4251,2,4,117,306,42,123,16,44
4252,2,4,188,479,84,175,18,79
4253,2,1,79,225,33,78,5,41
4254,2,4,369,964,130,436,40,93
4255,2,3,73,219,33,89,11,23
4256,2,3,133,473,46,166,15,57
4257,2,4,166,420,77,167,17,62
4258,2,2,54,196,15,74,5,35
4259,2,3,138,377,61,165,21,60
4260,2,3,139,417,62,167,20,53
4261,2,4,272,607,142,238,20,96
4262,2,4,154,348,73,121,14,58
4263,2,3,150,414,59,191,19,33
4264,2,2,61,209,17,86,3,42
4265,2,4,218,569,85,259,19,55
4266,2,3,152,387,70,165,14,46
4267,2,4,216,459,102,158,19,54
4268,2,3,129,340,46,152,9,33
4269,2,3,73,202,28,89,9,17
4270,2,3,172,378,80,161,16,40
4271,2,4,125,388,58,140,15,52
4272,2,4,213,518,99,202,20,70
4273,2,3,90,239,27,85,13,25
4274,2,3,107,311,38,137,14,34
4275,2,4,162,399,72,161,15,57
4276,2,4,125,270,44,121,12,28
4277,2,4,154,401,73,187,15,37
4278,2,4,137,335,52,163,17,39
4279,2,3,147,363,65,144,15,49
4280,2,3,131,335,48,134,14,41
4281,2,4,199,491,116,197,20,75
4282,2,3,85,218,40,93,11,29
4283,2,4,167,461,78,187,21,57
4284,2,2,22,56,11,18,2,6
4285,2,3,130,309,47,129,15,29
4286,2,3,139,380,48,143,19,47
4287,2,4,166,388,80,155,20,64
4288,2,3,117,298,47,126,16,22
4289,2,4,138,386,66,168,14,49
4290,2,4,256,575,118,237,25,74
4291,2,3,101,217,47,92,11,24
4292,2,3,66,185,24,77,8,19
4293,2,4,253,661,104,298,22,76
4294,2,4,154,431,69,157,20,62
4295,2,3,106,325,37,111,15,34
4296,2,3,152,475,54,195,11,46
4297,2,3,118,449,48,164,17,41
4298,2,4,94,366,31,136,14,33
4299,2,3,86,294,35,128,14,25
4300,2,4,307,767,122,340,21,62
4301,2,3,194,500,96,184,24,70
4302,2,3,94,305,40,122,17,34
4303,2,4,254,631,100,299,29,63
4304,2,4,137,375,62,143,15,47
4305,2,4,200,507,84,238,21,68
4306,2,3,186,535,83,224,23,59
4307,2,4,150,329,78,124,18,37
4308,2,4,202,597,93,244,25,78
4309,2,2,23,65,5,21,4,8
4310,2,2,60,184,19,73,12,27
4311,2,3,78,217,30,92,11,21
4312,2,4,148,436,56,196,16,66
4313,2,3,187,492,50,224,14,59
4314,2,3,75,184,38,54,8,22
4315,2,3,93,280,41,100,13,42
4316,2,3,127,307,42,149,15,29
4317,2,3,65,166,22,64,9,19
4318,2,4,176,401,77,138,20,52
4319,2,2,54,144,22,66,5,12
4320,2,2,60,124,32,37,3,15
4321,2,4,192,444,77,177,21,48
4322,2,3,63,237,23,90,12,35
4323,2,3,111,331,59,120,12,47
4324,2,3,85,218,20,92,8,26
4325,2,3,178,603,58,227,19,61
4326,2,4,129,307,57,156,12,44
4327,2,2,77,226,18,91,13,19
4328,2,3,130,338,54,144,17,45
4329,2,4,229,599,112,246,26,77
4330,2,3,140,434,32,192,23,33
4331,2,3,85,200,31,67,10,33
4332,2,4,209,496,89,191,23,72
4333,2,3,81,232,32,88,11,25
4334,2,3,92,245,32,98,11,22
4335,2,2,50,143,19,67,10,12
4336,2,3,119,356,44,133,6,36
4337,2,5,211,564,91,228,22,86
4338,2,3,120,334,51,149,15,41
4339,2,2,68,180,27,60,9,26
4340,2,3,85,240,27,101,9,41
4341,2,3,87,218,45,91,10,14
4342,2,4,133,336,57,115,17,42
4343,2,1,16,37,1,16,1,6
4344,2,4,214,564,99,210,19,79
4345,2,4,162,485,60,194,11,51
4346,2,3,80,235,33,86,7,19
4347,2,3,60,162,38,64,9,24
4348,2,3,130,309,53,147,13,36
4349,2,3,128,304,65,133,13,50
4350,2,4,209,521,77,231,22,81
4351,2,5,266,607,131,248,25,118
4352,2,4,165,390,79,196,22,48
4353,2,2,17,82,6,33,1,8
4354,2,3,130,311,64,122,13,46
4355,2,6,309,655,179,245,28,113
4356,2,2,27,117,4,44,6,12
4357,2,3,77,181,35,77,6,22
4358,2,4,159,426,69,184,15,43
4359,2,3,147,387,74,158,18,39
4360,2,3,83,210,40,72,8,28
4361,2,4,157,466,80,181,19,76
4362,2,2,43,122,22,40,5,22
4363,2,3,118,407,53,141,12,48
4364,2,2,65,200,24,87,8,29
4365,2,4,203,526,64,218,22,85
4366,2,4,124,365,62,124,16,58
4367,2,4,181,462,61,201,20,55
4368,2,3,81,257,22,114,9,37
4369,2,1,53,189,23,66,4,42
4370,2,4,158,591,53,220,27,84
4371,2,4,209,520,83,200,26,54
4372,2,4,126,285,64,116,14,31
4373,2,4,107,307,53,117,10,41
4374,2,1,8,53,1,15,2,11
4375,2,4,164,441,81,208,17,66
4376,2,3,167,344,87,164,20,43
4377,2,4,149,452,65,143,16,54
4378,2,3,150,466,46,177,28,71
4379,2,4,268,613,112,249,25,83
4380,2,3,183,433,72,173,18,47
4381,2,3,170,436,72,160,25,48
4382,2,2,20,46,13,18,3,2
4383,2,3,70,161,27,67,8,22
4384,2,4,154,421,81,172,22,46
4385,2,4,165,349,85,154,15,55
4386,2,3,145,525,47,195,23,32
4387,2,3,70,196,25,84,9,18
4388,2,4,225,563,108,243,21,77
4389,2,4,124,345,46,140,15,37
4390,2,4,140,339,54,138,16,30
4391,2,3,113,362,44,135,19,32
4392,2,5,312,815,99,336,37,82
4393,2,3,184,538,68,207,25,52
4394,2,4,133,371,51,162,17,61
4395,2,3,84,264,33,102,12,38
4396,2,4,118,257,56,118,14,39
4397,2,3,131,379,57,159,16,40
4398,2,4,240,649,112,260,28,72
4399,2,3,106,312,34,140,15,32
4400,2,4,122,229,56,104,10,41
4401,2,5,335,809,154,347,39,123
4402,2,3,99,311,44,131,16,32
4403,2,4,161,383,78,151,14,38
4404,2,4,166,452,62,174,22,63
4405,2,4,134,289,74,108,15,59
4406,2,4,169,402,82,174,18,57
4407,2,3,122,367,40,157,13,35
4408,2,3,104,250,54,96,12,43
4409,2,3,131,376,63,141,15,40
4410,2,4,251,604,102,257,25,79
4411,2,4,173,368,107,147,17,55
4412,2,5,137,278,75,116,13,33
4413,2,4,170,401,78,163,19,49
4414,2,4,208,547,100,243,25,91
4415,2,4,149,417,62,177,16,48
4416,2,3,169,413,75,140,18,61
4417,2,5,438,1019,204,448,40,171
4418,2,3,103,307,43,106,12,48
4419,2,5,291,720,156,262,33,97
4420,2,5,267,525,158,222,22,89
4421,2,4,151,431,58,202,19,35
4422,2,4,149,354,63,146,16,53
4423,2,2,90,255,33,102,9,37
4424,2,2,25,91,8,38,5,6
4425,2,4,169,484,71,205,23,55
4426,2,3,172,465,31,171,16,84
4427,2,3,146,425,69,139,15,49
4428,2,4,233,553,120,233,25,87
4429,2,4,192,575,87,243,25,63
4430,2,4,286,752,142,301,33,66
4431,2,3,68,220,28,102,9,31
4432,2,3,80,203,39,90,10,23
4433,2,4,251,756,99,291,35,79
4434,2,3,145,459,65,187,23,59
4435,2,4,156,389,74,165,14,61
4436,2,4,152,400,57,188,19,32
4437,2,3,94,254,50,98,12,23
4438,2,3,100,350,30,142,15,47
4439,2,4,263,614,139,240,21,48
4440,2,4,178,433,74,167,22,64
4441,2,3,157,369,94,135,14,55
4442,2,4,132,325,74,114,17,49
4443,2,4,122,329,65,141,15,38
