id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2
9469,4,1,26,77,15,32,3,10,4,9
9470,4,2,38,102,19,36,5,18,8,11
9471,4,0,12,30,6,14,1,2,2,3
9472,4,1,30,92,17,33,3,19,9,13
9473,4,3,55,126,29,46,4,26,16,19
9474,4,1,23,65,9,29,2,13,3,11
9475,4,0,24,61,10,22,2,9,10,5
9476,4,2,75,236,37,84,9,39,24,30
9477,4,1,30,67,12,26,2,16,13,10
9478,4,2,39,117,16,39,5,20,8,11
9479,4,1,20,59,9,21,3,13,4,12
9480,4,1,18,45,8,23,1,4,4,3
9481,4,1,21,63,7,27,1,9,10,5
9482,4,2,89,198,38,82,7,46,20,26
9483,4,2,57,140,33,52,4,29,18,20
9484,4,2,26,61,7,18,3,9,8,8
9485,4,3,52,138,21,48,7,25,13,18
9486,4,0,4,6,1,3,0,1,0,0
9487,4,2,48,133,23,51,5,23,13,22
9488,4,0,14,39,6,16,1,7,4,6
9489,4,2,53,152,27,55,8,21,17,13
9490,4,0,12,25,4,12,1,7,6,5
9491,4,1,15,44,6,14,3,10,5,8
9492,4,0,33,105,10,39,1,17,12,10
9493,4,2,46,124,24,49,7,26,17,18
9494,4,2,37,89,17,31,5,14,11,9
9495,4,1,11,28,5,8,1,4,4,4
9496,4,0,21,71,4,26,2,2,4,3
9497,4,2,31,92,9,37,4,13,10,16
9498,4,0,19,45,7,20,1,7,1,7
9499,4,0,11,25,5,13,2,6,4,4
9500,4,2,48,116,26,37,5,24,15,19
9501,4,2,38,111,21,35,5,25,12,15
9502,4,1,30,71,14,29,4,15,8,12
9503,4,2,40,80,28,25,4,22,9,11
9504,4,2,35,86,16,36,4,12,6,8
9505,4,2,29,130,14,33,6,20,13,18
9506,4,2,31,86,16,21,4,13,9,10
9507,4,2,34,134,12,38,5,17,15,14
9508,4,2,56,140,17,54,7,22,11,20
9509,4,0,25,78,6,28,5,8,10,11
9510,4,1,30,100,16,32,5,16,10,11
9511,4,1,16,34,8,13,2,7,4,8
9512,4,0,29,82,9,35,3,12,11,15
9513,4,3,84,215,45,88,9,34,22,27
9514,4,1,36,80,15,27,3,18,4,15
9515,4,3,84,205,51,66,12,50,23,29
9516,4,1,20,73,10,34,4,11,7,8
9517,4,1,18,50,6,20,2,9,4,9
9518,4,0,23,76,9,26,2,12,7,10
9519,4,1,26,73,11,30,3,11,6,9
9520,4,1,25,56,11,20,4,10,6,10
9521,4,2,26,71,18,25,2,10,10,9
9522,4,2,33,93,15,32,5,13,13,10
9523,4,3,39,107,20,27,5,24,16,19
9524,4,1,21,53,9,18,2,7,8,4
9525,4,3,61,150,31,54,7,26,19,20
9526,4,2,21,47,9,15,3,8,5,7
9527,4,2,53,139,25,54,6,33,12,22
9528,4,0,10,23,4,9,1,4,2,4
9529,4,1,28,89,6,22,5,15,4,17
9530,4,2,51,153,20,57,5,29,14,16
9531,4,1,19,44,9,18,3,11,4,12
9532,4,1,12,37,5,15,1,5,3,6
9533,4,1,11,48,3,14,1,6,3,7
9534,4,3,42,111,17,52,4,28,11,20
9535,4,1,25,74,5,31,1,5,8,6
9536,4,0,53,141,17,59,3,29,22,26
9537,4,0,6,39,1,21,1,5,6,7
9538,4,2,43,113,18,46,2,13,11,11
9539,4,2,26,99,12,41,4,17,9,11
9540,4,0,21,46,4,18,2,8,9,8
9541,4,3,36,88,22,30,4,16,12,10
9542,4,1,6,22,0,10,1,2,4,2
9543,4,1,20,62,9,25,3,10,4,9
9544,4,0,5,21,3,8,1,5,2,3
9545,4,0,11,63,3,26,3,5,7,6
9546,4,1,14,39,4,16,2,9,5,10
9547,4,2,31,102,12,39,4,19,12,17
9548,4,1,26,77,11,24,4,7,7,6
9549,4,1,21,73,10,25,4,15,9,12
9550,4,3,49,152,22,43,6,32,20,22
9551,4,3,51,130,28,48,8,25,9,17
9552,4,2,43,108,28,41,5,23,11,10
9553,4,2,46,117,16,53,6,21,12,18
9554,4,1,24,69,8,33,2,11,5,11
9555,4,2,19,77,7,31,2,14,13,13
9556,4,2,60,143,22,58,7,31,16,24
9557,4,1,24,80,8,42,5,12,7,8
9558,4,3,83,220,41,88,6,36,18,31
9559,4,2,41,116,16,41,6,19,11,17
9560,4,1,32,94,9,38,3,12,7,11
9561,4,2,40,100,16,32,5,17,8,17
9562,4,3,49,136,23,51,6,26,17,17
9563,4,1,22,67,4,35,3,10,3,11
9564,4,0,32,83,14,33,3,21,9,17
9565,4,0,12,45,6,11,2,6,7,7
9566,4,1,27,64,7,24,1,15,8,11
9567,4,3,74,170,23,76,8,31,20,24
9568,4,0,8,29,4,10,1,4,3,3
9569,4,3,40,143,19,62,5,17,15,11
9570,4,2,32,116,7,52,4,20,17,19
9571,4,3,60,173,33,65,6,27,20,14
9572,4,1,27,70,13,32,4,16,7,11
9573,4,2,31,95,11,33,5,16,15,14
9574,4,2,60,164,29,65,6,34,21,24
9575,4,1,26,67,10,22,3,9,9,13
9576,4,2,38,94,21,31,4,17,11,16
9577,4,0,11,26,4,10,1,4,1,1
9578,4,2,50,132,25,49,6,27,16,19
9579,4,0,25,58,11,24,1,11,7,12
9580,4,1,20,56,8,23,3,13,6,8
9581,4,0,10,20,4,8,1,4,4,3
9582,4,0,13,34,6,15,1,8,4,9
9583,4,0,17,37,8,17,2,6,3,7
9584,4,2,19,56,10,24,3,10,3,5
9585,4,1,13,36,4,10,2,7,5,6
9586,4,1,13,22,4,12,1,3,2,3
9587,4,2,39,91,14,39,4,20,11,9
9588,4,2,42,110,18,51,6,16,11,17
9589,4,2,51,136,23,58,6,25,10,18
9590,4,2,37,90,21,32,5,21,13,14
9591,4,0,33,68,19,28,2,16,9,10
9592,4,0,27,73,6,29,2,17,8,12
9593,4,1,25,63,11,23,3,16,8,10
9594,4,3,89,228,43,85,11,54,28,40
9595,4,2,63,145,33,53,7,30,14,17
9596,4,1,43,103,15,49,6,21,9,14
9597,4,2,34,103,4,43,6,18,6,14
9598,4,2,32,102,8,42,4,17,13,11
9599,4,1,25,50,9,18,2,7,6,4
9600,4,2,44,106,25,31,5,25,15,17
9601,4,0,21,57,10,18,2,8,6,5
9602,4,1,20,50,5,19,3,12,7,8
9603,4,2,43,151,17,57,5,27,18,20
9604,4,1,28,85,12,34,3,13,8,11
9605,4,1,17,50,3,20,3,8,5,5
9606,4,2,59,143,27,71,7,29,18,16
9607,4,3,72,201,28,73,8,20,31,12
9608,4,3,64,155,26,56,4,21,15,12
9609,4,0,45,136,16,59,5,22,10,16
9610,4,2,44,124,23,42,5,22,11,19
9611,4,1,20,51,10,21,2,9,6,8
9612,4,0,11,29,5,10,2,5,3,6
9613,4,2,67,178,37,67,8,32,22,23
9614,4,1,6,18,4,11,1,2,2,1
9615,4,2,40,116,24,37,4,24,8,16
9616,4,1,31,87,11,40,4,15,7,10
9617,4,2,35,129,9,55,4,16,18,12
9618,4,3,87,237,34,89,8,41,33,24
9619,4,2,46,122,31,43,7,19,15,20
9620,4,1,13,39,6,14,2,5,5,5
9621,4,0,43,88,18,35,5,23,13,18
9622,4,2,45,111,23,34,5,18,13,23
9623,4,1,12,47,7,15,2,7,5,6
9624,4,3,69,173,37,61,9,36,20,20
9625,4,3,52,150,28,46,6,25,17,20
9626,4,0,10,35,2,14,2,6,4,4
9627,4,2,69,214,20,80,7,26,26,25
9628,4,2,48,124,20,55,5,23,13,20
9629,4,0,39,105,15,38,5,20,15,16
9630,4,2,52,123,18,43,7,22,14,16
9631,4,2,37,115,16,47,5,19,6,12
9632,4,0,28,65,9,26,2,15,8,9
9633,4,1,20,52,12,13,3,11,8,10
9634,4,1,16,42,7,20,1,4,5,4
9635,4,1,15,47,8,16,2,8,7,6
9636,4,2,35,92,15,26,5,9,11,4
9637,4,0,8,19,1,6,1,4,2,3
9638,4,2,26,84,11,32,5,10,11,9
9639,4,1,17,62,3,34,3,9,9,9
9640,4,2,21,74,6,32,3,11,8,6
9641,4,2,26,60,14,17,3,14,4,5
9642,4,2,35,94,13,40,5,17,9,18
9643,4,2,38,132,11,47,7,21,15,13
9644,4,0,51,113,16,34,6,23,14,19
9645,4,2,37,89,15,38,5,15,11,11
9646,4,0,13,39,6,17,2,10,6,4
9647,4,1,55,122,19,58,8,15,13,8
9648,4,3,60,158,30,59,8,28,17,22
9649,4,1,43,100,19,39,4,22,6,10
9650,4,2,40,105,17,46,3,15,12,11
9651,4,1,36,88,13,31,5,16,13,12
9652,4,0,53,172,25,75,6,22,16,17
9653,4,0,6,17,0,4,1,2,1,3
9654,4,1,23,72,8,31,4,10,10,8
9655,4,0,16,40,6,16,1,9,3,4
9656,4,1,20,87,6,30,1,15,11,11
9657,4,1,14,53,4,20,1,7,3,7
9658,4,2,41,109,20,44,5,18,10,13
9659,4,3,35,117,15,45,5,21,18,15
9660,4,2,62,185,24,77,8,35,14,18
9661,4,1,21,82,8,23,3,11,4,7
9662,4,1,13,53,3,23,1,10,6,9
9663,4,2,34,92,15,42,2,16,6,15
9664,4,0,6,20,3,6,1,4,2,4
9665,4,1,13,35,5,13,2,7,4,6
9666,4,1,28,81,12,27,3,17,12,10
9667,4,2,47,140,18,56,5,29,15,17
9668,4,1,12,31,4,17,1,4,1,5
9669,4,3,95,269,42,103,13,57,32,34
9670,4,3,64,191,21,80,7,27,23,21
9671,4,2,70,165,30,64,6,27,16,17
9672,4,1,25,79,10,32,3,16,15,9
9674,4,3,81,228,37,72,11,33,26,26
9675,4,1,28,73,10,29,3,14,6,13
9676,4,1,20,61,7,25,2,6,10,6
9677,4,1,18,57,6,24,2,11,5,11
9678,4,0,17,40,7,16,2,10,7,5
9679,4,0,18,38,8,14,2,5,5,6
9680,4,1,20,46,10,16,2,12,6,9
9681,4,1,13,41,6,14,2,7,6,7
9682,4,2,32,108,15,40,4,20,17,11
9683,4,2,48,128,20,43,5,22,9,15
9684,4,1,25,75,7,33,4,16,5,12
9685,4,1,23,64,7,23,2,13,4,11
9686,4,1,16,65,6,24,3,11,8,9
9687,4,1,30,77,16,30,5,13,12,10
9688,4,1,19,48,10,22,2,8,6,8
9689,4,2,30,86,11,34,2,17,9,10
9690,4,0,19,57,8,18,3,9,8,9
9691,4,0,11,37,3,11,1,9,2,6
9692,4,1,9,28,4,11,1,5,3,5
9693,4,1,8,23,3,9,1,1,2,3
9694,4,1,23,71,9,31,1,10,5,9
9695,4,0,21,60,10,29,3,11,10,8
9696,4,0,7,23,3,4,1,0,2,2
9697,4,1,8,16,5,4,1,5,3,5
9698,4,2,36,123,14,39,7,25,12,16
9699,4,2,52,130,24,44,7,21,9,18
9700,4,2,68,167,38,57,7,35,19,23
9701,4,1,20,57,4,19,4,8,8,10
9702,4,2,32,76,10,36,3,13,12,12
9703,4,0,6,24,0,9,1,1,2,1
9704,4,1,69,176,25,64,8,30,18,22
9705,4,2,74,172,31,68,9,24,18,23
9706,4,0,5,16,1,9,1,0,2,1
9707,4,2,53,138,26,56,5,30,21,16
9708,4,2,67,193,30,65,6,38,23,34
9709,4,3,61,182,24,77,8,39,16,18
9710,4,2,40,115,10,39,5,25,13,22
9711,4,2,35,124,15,39,6,20,10,13
9712,4,1,20,60,8,28,2,12,3,10
9713,4,1,26,90,13,33,4,16,3,17
9714,4,2,38,110,14,37,4,26,9,21
9715,4,3,60,128,25,47,5,31,14,27
9716,4,0,23,51,10,24,2,10,6,8
9717,4,2,66,161,39,47,6,34,18,27
9718,4,1,40,106,18,49,4,21,11,18
9719,4,1,39,104,15,43,3,16,7,9
9720,4,1,30,60,9,21,3,17,6,15
9721,4,1,11,46,8,12,3,4,7,4
9722,4,2,27,87,11,33,4,13,8,10
9723,4,3,40,94,21,40,4,15,11,12
9724,4,3,58,168,20,51,8,31,20,21
9725,4,1,33,103,10,36,4,18,15,18
9726,4,2,45,138,19,60,5,22,9,16
9727,4,3,82,238,37,97,11,47,27,42
9728,4,0,29,77,8,39,5,10,7,10
9729,4,1,34,92,15,38,3,23,8,18
9730,4,2,42,117,19,36,6,20,15,15
9731,4,2,27,75,8,28,2,15,13,12
9732,4,1,14,53,5,15,3,7,4,6
9733,4,2,35,111,14,42,3,22,10,18
9734,4,2,37,116,10,44,4,21,16,18
9735,4,1,11,37,2,14,1,6,5,6
9736,4,0,36,84,13,36,2,15,7,12
9737,4,1,17,71,1,34,3,14,8,5
9738,4,2,77,200,34,86,11,38,27,18
9739,4,2,68,152,27,58,4,31,24,19
9740,4,2,29,75,10,30,4,17,5,12
9741,4,3,57,164,21,71,7,31,19,20
9742,4,1,23,60,7,28,3,11,11,11
9743,4,3,51,134,18,49,6,19,18,15
9744,4,3,63,157,39,60,6,30,21,23
9745,4,1,30,81,12,36,3,14,6,11
9746,4,1,32,120,7,45,5,16,8,14
9747,4,0,10,35,6,11,2,6,5,3
9748,4,2,29,73,7,30,3,11,3,5
9749,4,1,17,50,5,25,2,14,6,7
9750,4,3,28,96,11,35,4,13,11,12
9751,4,1,44,107,11,45,4,19,11,17
9752,4,1,30,60,6,24,4,9,6,5
9753,4,2,33,100,21,32,4,15,7,11
9754,4,2,42,128,18,51,6,24,20,18
9755,4,1,98,240,47,92,12,37,28,29
9756,4,1,1,10,0,5,0,2,1,1
9757,4,1,20,63,6,19,1,12,6,7
9758,4,1,49,143,15,59,7,29,16,18
9759,4,2,19,55,8,20,2,12,7,10
9760,4,2,92,213,45,93,8,43,15,28
9761,4,2,36,100,11,34,4,16,11,17
9762,4,2,56,149,21,61,5,28,13,19
9763,4,0,22,68,9,30,4,13,9,11
9764,4,2,20,79,9,30,5,16,11,13
9765,4,1,14,59,8,21,2,8,3,7
9766,4,2,25,74,13,28,3,16,10,8
9767,4,2,56,158,22,57,9,42,19,33
9768,4,1,23,72,10,24,3,15,11,5
9769,4,0,5,15,2,5,1,2,1,0
9770,4,1,20,61,5,29,2,14,11,14
9771,4,2,36,105,20,38,7,18,12,15
9772,4,1,18,53,10,18,1,7,9,4
9773,4,1,23,62,8,25,4,10,6,8
9774,4,0,50,164,15,61,6,21,10,23
9775,4,1,9,23,3,6,1,2,3,3
9776,4,1,15,42,8,17,2,9,4,9
9777,4,2,26,85,12,38,5,14,7,5
9778,4,1,12,34,4,15,2,7,3,7
9779,4,1,16,47,3,20,3,10,6,8
9780,4,2,49,128,24,47,4,24,13,22
9781,4,2,30,91,10,34,4,14,6,11
9782,4,1,36,105,16,42,3,21,8,17
9783,4,3,45,144,22,50,6,26,16,13
9784,4,2,53,154,21,56,10,19,24,11
9785,4,1,20,55,9,20,3,12,6,13
9786,4,1,26,65,12,18,4,11,6,12
9787,4,2,28,85,14,30,3,16,6,10
9788,4,2,38,96,22,36,5,19,13,12
9789,4,2,47,133,18,45,5,18,20,13
9790,4,1,20,73,7,31,5,10,7,11
9791,4,3,54,162,27,52,7,32,19,19
9792,4,2,29,99,9,36,4,15,12,15
9793,4,1,16,48,8,19,2,10,6,8
9794,4,2,46,128,17,40,6,20,15,18
9795,4,2,27,85,17,37,4,16,6,9
9796,4,2,29,89,14,31,5,14,7,13
9797,4,1,27,76,10,31,2,14,7,11
9798,4,2,43,93,24,29,5,22,13,14
9799,4,2,35,109,14,41,5,13,5,10
9800,4,0,29,73,11,32,3,10,11,9
9801,4,2,39,112,23,40,6,13,12,7
9802,4,1,9,28,1,12,1,4,1,3
9803,4,1,34,90,14,40,5,18,13,14
9804,4,1,20,55,6,23,2,11,4,11
9805,4,2,35,83,13,39,4,22,7,14
9806,4,1,20,59,6,25,3,10,10,9
9807,4,0,10,25,5,10,1,6,4,4
9808,4,1,11,36,4,11,2,9,8,6
9809,4,1,36,105,12,42,4,11,8,14
9810,4,1,40,115,14,46,2,15,14,16
9811,4,3,54,163,25,70,6,30,12,21
9812,4,2,44,120,20,48,4,15,21,11
9813,4,2,42,132,11,64,5,24,12,23
9814,4,1,20,53,7,19,3,14,7,8
9815,4,1,22,45,12,10,2,9,2,7
9816,4,2,50,118,26,36,6,20,14,15
9817,4,1,30,72,18,29,3,14,7,11
9818,4,2,69,178,41,67,4,33,25,20
9819,4,2,23,100,8,31,5,10,10,7
9820,4,3,39,112,20,41,5,21,7,18
9821,4,3,76,202,33,79,8,35,20,28
9822,4,3,57,139,25,55,7,28,22,19
9823,4,1,23,73,13,26,4,13,8,10
9824,4,2,37,97,19,35,4,20,10,14
9825,4,0,11,19,6,8,1,4,2,3
9826,4,1,63,139,34,45,6,31,14,11
9827,4,1,55,129,20,55,7,28,17,15
9828,4,2,55,148,18,58,5,22,22,21
9829,4,3,115,253,60,77,10,45,28,28
9830,4,3,62,149,31,48,6,28,12,25
9831,4,2,33,94,17,31,2,21,10,13
9832,4,2,46,133,24,52,5,25,15,19
9833,4,3,66,184,27,75,8,32,19,23
9834,4,0,20,50,3,22,3,11,8,5
9835,4,1,29,71,12,33,4,16,5,12
9836,4,2,34,79,16,35,3,19,12,12
9837,4,0,6,10,4,4,0,1,2,1
9838,4,2,48,121,26,40,5,20,19,16
9839,4,1,28,59,10,21,4,10,8,5
9840,4,0,15,56,7,19,3,8,8,8
9841,4,3,46,143,19,53,4,29,19,14
9842,4,1,18,47,7,13,1,9,6,10
9843,4,2,40,117,19,37,5,24,18,18
9844,4,2,24,75,7,36,2,15,7,12
9845,4,1,20,63,8,21,4,10,5,9
9846,4,2,38,95,23,45,5,2,5,3
9847,4,3,66,162,30,72,8,33,23,21
9848,4,1,30,79,13,33,2,17,8,13
9849,4,1,28,86,15,30,3,14,8,14
9850,4,1,31,82,13,35,3,11,6,10
9851,4,1,16,59,6,19,1,8,4,7
9852,4,2,49,136,22,47,9,26,13,20
9853,4,1,27,61,9,30,3,13,5,8
9854,4,1,12,34,5,14,1,6,4,6
9855,4,2,25,107,11,38,5,15,7,5
9856,4,3,45,133,23,50,6,20,10,22
9857,4,0,14,43,5,16,2,5,6,8
9858,4,1,7,25,4,8,1,7,3,5
9859,4,2,50,120,25,49,5,18,11,16
9860,4,2,46,174,21,61,11,31,24,25
9861,4,3,38,113,19,37,5,25,10,18
9862,4,0,5,23,2,9,1,7,4,5
9863,4,1,11,51,5,22,3,8,5,8
9864,4,1,27,84,8,30,3,11,11,7
9865,4,2,48,135,20,54,5,17,14,7
9866,4,1,10,25,6,13,1,4,5,2
9867,4,0,19,52,4,23,2,10,7,6
9868,4,2,23,95,11,42,3,17,10,10
9869,4,1,19,56,4,20,2,7,6,5
9870,4,3,3,5,1,2,0,1,0,0
9871,4,0,13,34,4,12,1,9,5,7
9872,4,2,50,141,21,58,7,20,17,18
9873,4,3,51,144,20,61,4,23,15,13
9874,4,2,25,74,11,39,3,10,9,7
9875,4,2,79,186,43,56,8,42,26,41
9876,4,1,10,27,3,12,1,9,5,4
9877,4,1,14,39,6,18,2,7,6,6
9878,4,2,38,108,19,29,4,14,15,8
9879,4,1,11,29,4,8,1,5,6,3
9880,4,2,40,103,25,28,3,16,9,16
9881,4,1,44,113,17,52,4,20,11,13
9882,4,1,30,97,13,33,4,17,10,8
9883,4,1,24,70,12,34,2,12,12,6
9884,4,2,50,122,21,49,3,22,14,16
9885,4,0,25,47,6,16,2,11,9,7
9886,4,1,19,54,6,21,2,15,3,11
9887,4,0,26,66,7,30,3,15,6,11
9888,4,1,23,64,8,26,4,11,5,9
9889,4,1,21,73,12,27,5,9,10,6
9890,4,1,11,45,4,16,1,12,5,8
9891,4,1,39,107,15,34,4,22,9,18
9892,4,1,25,69,13,31,2,13,8,11
9893,4,2,41,112,18,45,3,25,16,18
9894,4,2,24,75,9,33,3,14,6,11
9895,4,1,13,44,2,16,2,6,4,5
9896,4,1,26,62,11,25,3,10,4,12
9897,4,1,18,42,9,16,2,9,3,5
9898,4,2,32,77,16,22,4,15,11,14
9899,4,2,28,84,14,28,4,15,8,9
9900,4,1,47,106,15,38,4,21,17,15
9901,4,2,36,125,19,48,5,30,17,15
9902,4,1,4,33,2,10,1,6,5,2
9903,4,2,54,154,23,54,3,29,23,15
9904,4,2,59,179,23,81,7,38,19,23
9905,4,1,7,34,3,13,2,4,5,6
9906,4,2,37,108,17,48,5,15,8,13
9907,4,2,35,103,13,46,4,18,11,13
9908,4,1,36,98,14,45,3,16,10,10
9909,4,2,45,141,16,63,4,14,15,14
9910,4,1,40,118,19,47,6,19,14,19
9911,4,3,61,174,24,65,6,30,18,26
9912,4,2,40,115,15,51,4,26,12,17
9913,4,0,12,24,4,9,1,5,3,6
9914,4,3,63,163,39,69,7,25,23,19
9915,4,0,20,53,8,16,3,9,7,11
9916,4,0,8,20,5,6,1,3,2,3
9917,4,3,62,170,30,69,10,32,17,18
9918,4,1,16,47,7,17,2,8,7,7
9919,4,3,41,106,23,40,6,21,11,14
9920,4,2,34,89,11,35,4,20,9,15
9921,4,1,22,56,4,23,2,12,7,12
9922,4,0,22,51,5,18,1,9,3,6
9923,4,1,17,39,7,18,2,9,4,5
9924,4,1,21,60,3,27,3,13,7,13
9925,4,2,56,182,16,72,4,26,31,22
9926,4,1,31,102,14,38,6,22,7,19
9927,4,3,45,144,18,35,5,30,14,18
9928,4,3,64,162,27,72,8,40,16,22
9929,4,1,25,83,6,19,4,8,9,10
9930,4,1,12,62,4,20,1,5,6,4
9931,4,1,8,24,5,5,1,7,4,4
9932,4,2,58,128,20,54,6,21,9,17
9933,4,1,36,95,15,34,5,17,10,15
9934,4,2,39,117,16,35,5,21,11,15
9935,4,2,55,142,23,56,6,28,12,17
9936,4,0,22,59,7,19,3,9,3,11
9937,4,3,60,167,31,69,8,27,20,21
9938,4,2,39,108,16,45,6,15,14,9
9939,4,2,37,112,19,34,4,22,16,18
9940,4,2,31,73,15,23,4,16,5,15
9941,4,1,14,56,1,20,2,9,3,8
9942,4,3,71,172,31,69,5,34,24,21
9943,4,0,23,93,6,34,2,15,14,13
9944,4,0,17,35,3,12,2,7,5,4
9945,4,1,29,71,20,28,3,16,5,8
9946,4,1,28,75,17,24,4,13,9,7
9947,4,1,29,69,12,28,3,14,9,8
9948,4,1,31,84,13,35,5,16,6,8
9949,4,2,26,77,12,26,3,8,8,6
9950,4,1,25,75,11,34,3,13,7,12
9951,4,1,40,98,8,36,2,18,12,17
9952,4,2,64,181,28,62,9,30,22,23
9953,4,2,51,133,25,51,7,31,11,19
9954,4,2,38,102,12,34,6,17,12,16
9955,4,0,28,63,8,22,3,12,4,7
9956,4,1,26,83,12,26,3,14,10,9
9957,4,2,62,139,34,45,7,24,15,11
9958,4,3,26,95,18,34,5,18,11,11
9959,4,1,12,47,6,19,1,11,5,7
9960,4,1,31,100,11,45,4,15,9,14
9961,4,2,32,89,16,39,3,15,6,10
9962,4,2,35,103,13,47,5,15,8,16
9963,4,2,59,150,34,51,5,30,10,28
9964,4,3,53,150,21,60,8,30,21,28
9965,4,1,33,90,15,30,4,18,8,10
9966,4,0,30,62,13,23,3,19,13,14
9967,4,3,87,234,36,93,9,38,26,28
9968,4,2,58,135,20,59,5,26,16,23
9969,4,2,51,117,22,49,4,28,8,19
9970,4,0,28,58,12,20,3,12,8,8
9971,4,1,14,44,5,11,1,8,7,8
9972,4,1,38,106,13,36,6,20,14,7
9973,4,0,16,71,2,32,1,7,6,7
9974,4,0,18,41,7,19,1,8,3,3
9975,4,2,45,132,16,48,6,24,10,19
9976,4,3,42,135,19,54,6,24,14,16
9977,4,0,5,12,2,5,1,4,2,3
9978,4,0,10,25,5,14,2,4,3,2
9979,4,2,29,82,14,36,4,16,13,13
9980,4,1,16,46,6,18,3,9,6,5
9981,4,3,69,176,30,57,6,29,26,24
9982,4,2,39,99,25,34,6,23,13,17
9983,4,2,60,182,32,87,7,31,21,24
9984,4,1,17,63,4,34,2,11,4,8
9985,4,0,13,32,7,11,1,5,5,3
9986,4,3,79,202,36,82,8,38,24,25
9987,4,1,9,28,5,11,2,4,2,5
9988,4,2,37,124,13,38,5,16,17,12
9989,4,1,12,35,4,14,2,8,3,5
9990,4,1,48,107,21,34,5,20,12,14
9991,4,3,37,123,18,40,5,17,7,18
9992,4,0,13,41,5,16,1,6,5,6
9993,4,1,38,101,11,44,5,21,8,20
9994,4,1,21,67,12,25,3,14,6,11
9995,4,2,46,144,15,55,7,22,17,19
9996,4,0,6,13,3,5,1,3,2,3
9997,4,1,16,48,4,20,1,8,6,6
9998,4,0,22,75,12,32,3,8,7,6
9999,4,3,51,140,26,50,5,28,10,19
10000,4,0,5,22,1,10,1,2,0,2
10002,4,2,47,137,25,49,6,26,18,25
10003,4,2,34,136,12,52,6,18,12,19
10004,4,3,71,214,29,77,9,33,28,28
10005,4,1,46,112,27,44,6,18,15,22
10006,4,2,28,82,14,32,2,12,11,7
10007,4,1,19,57,9,25,1,9,9,8
10008,4,1,21,72,6,26,1,16,11,17
10009,4,1,25,80,6,35,4,10,4,11
10010,4,1,20,60,9,23,3,11,4,9
10011,4,1,20,43,8,13,3,2,6,1
10012,4,2,32,95,13,28,4,20,11,15
10013,4,2,59,183,25,65,8,30,24,27
10014,4,0,20,45,4,13,1,12,10,8
10015,4,2,30,89,7,37,5,21,10,9
10016,4,2,42,123,19,42,7,23,14,18
10017,4,0,23,57,7,23,2,14,9,11
10018,4,0,26,66,8,27,2,13,6,13
10019,4,1,9,36,2,17,1,5,7,3
10020,4,2,45,98,21,31,3,16,14,10
10021,4,1,19,80,4,26,1,12,8,8
10022,4,1,4,24,1,11,1,4,3,3
10023,4,1,12,56,6,22,2,9,3,8
10024,4,1,13,68,4,32,2,6,10,10
10025,4,3,52,148,29,60,3,26,19,17
10026,4,2,31,82,13,33,2,15,4,10
10027,4,2,39,117,12,55,6,17,19,15
10028,4,1,26,81,10,34,4,12,15,11
10029,4,1,22,61,8,24,2,11,8,8
10030,4,0,6,13,3,1,1,3,1,3
10031,4,2,66,135,32,61,7,38,16,26
10032,4,3,54,139,24,52,4,20,18,17
10033,4,1,12,46,3,18,2,6,5,7
10034,4,2,45,141,20,54,7,22,19,15
10035,4,0,18,54,9,21,1,8,6,6
10036,4,1,20,46,9,14,2,12,6,10
10037,4,2,39,100,14,43,3,17,7,12
10038,4,1,19,64,9,21,3,5,2,9
10039,4,2,34,83,16,28,4,16,9,8
10040,4,3,53,158,20,62,7,31,17,24
10041,4,0,18,56,5,27,2,11,3,8
10042,4,0,28,68,10,16,3,10,10,5
10043,4,3,62,164,19,70,9,26,14,20
10044,4,1,6,17,2,6,1,3,1,4
10045,4,0,25,75,10,28,3,15,10,8
10046,4,1,20,72,11,31,4,14,14,6
10047,4,2,41,109,20,39,4,17,12,20
10048,4,2,37,107,12,48,3,19,10,11
10049,4,0,25,67,8,28,3,8,5,13
10050,4,2,44,120,22,41,6,27,14,18
10051,4,1,14,40,3,16,1,6,7,8
10052,4,1,33,116,10,38,5,20,10,15
10053,4,1,22,81,6,27,3,16,14,14
10054,4,3,59,130,38,40,6,21,11,16
10055,4,1,22,49,8,17,2,8,5,7
10056,4,1,15,49,6,23,2,7,5,6
10057,4,3,5,17,1,7,1,1,1,2
10058,4,1,69,191,34,72,4,23,34,22
10059,4,1,31,95,13,37,3,16,9,11
10060,4,2,45,127,15,45,6,27,12,23
10061,4,0,17,44,6,21,2,10,3,9
10062,4,0,1,14,0,5,1,2,1,2
10063,4,2,48,144,17,55,6,19,20,16
10064,4,1,14,35,9,10,2,9,5,6
10065,4,2,44,107,19,43,3,15,12,10
10066,4,3,91,243,42,90,10,38,33,24
10067,4,2,55,148,30,56,6,33,13,20
10068,4,3,52,178,16,61,6,23,22,11
10069,4,1,11,40,4,17,1,8,3,4
10070,4,1,10,25,4,11,1,4,3,6
10071,4,0,13,47,1,26,2,3,5,5
10072,4,2,36,105,16,46,6,20,13,10
10073,4,1,13,33,8,11,1,7,4,6
10074,4,1,25,62,11,30,2,12,2,12
10075,4,2,51,129,28,46,5,26,12,14
10076,4,1,25,66,10,29,2,13,6,13
