id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20
21020,8,33,38,128,18,48,6,14,16,7,10,2,8,3,9,5,4,2,1,0,2,4,4,16,14,6,3
21021,8,40,221,598,97,246,27,66,89,39,38,32,30,17,50,33,22,20,10,12,2,7,9,60,58,24,4
21022,8,37,268,766,114,251,36,104,89,86,52,31,52,14,51,19,38,17,9,6,7,19,69,85,78,15,94
21023,8,34,174,497,77,179,25,63,52,45,25,24,30,10,32,19,24,20,4,5,9,20,26,58,50,6,35
21024,8,33,51,244,18,90,12,33,22,29,11,4,17,5,11,15,10,4,6,1,2,5,4,31,34,8,0
21025,8,40,216,674,82,294,28,70,73,59,38,25,37,20,61,22,36,27,19,5,4,13,21,86,53,13,14
21026,8,32,211,621,84,260,29,69,53,43,36,18,34,15,49,27,30,24,2,6,12,25,33,73,69,16,19
21028,8,32,297,786,131,309,35,101,92,93,47,29,51,14,47,33,37,42,7,14,2,19,80,54,78,7,121
21029,8,30,66,227,21,76,9,45,23,29,10,6,9,4,7,9,10,6,4,1,1,2,14,19,27,7,18
21030,8,44,158,494,58,186,22,51,56,34,29,19,31,13,34,13,20,14,14,3,2,9,37,80,59,9,33
21031,8,25,211,836,53,261,22,137,90,64,48,14,29,19,52,27,46,21,8,1,15,19,74,89,86,19,59
21032,8,40,330,828,126,360,36,117,80,85,78,46,47,19,64,42,38,23,18,17,12,20,55,54,70,9,74
21033,8,27,205,673,68,229,20,71,79,49,39,8,25,13,46,13,37,18,10,3,17,24,73,74,65,36,77
21034,8,36,149,486,45,145,8,61,46,43,25,16,8,8,14,15,33,25,7,8,7,12,37,64,55,12,57
21035,8,45,180,574,73,223,28,83,68,48,44,10,37,14,36,20,21,21,9,3,2,28,17,58,49,26,15
21036,8,41,222,603,84,237,29,82,80,48,42,31,33,14,29,24,26,13,12,11,20,13,35,65,25,25,34
21037,8,50,416,846,186,327,41,163,113,90,80,60,55,17,47,70,26,0,22,14,47,27,71,38,9,31,86
21038,8,42,194,488,50,171,12,84,47,48,41,11,12,5,27,19,3,13,2,1,13,26,56,46,32,18,74
21039,8,36,214,658,86,262,15,77,79,41,56,22,17,15,51,31,27,23,6,1,24,13,37,52,14,25,1
21042,8,36,274,845,119,361,39,106,85,72,58,41,46,22,75,36,56,13,11,13,37,15,19,86,8,35,7
21043,8,40,291,814,135,297,27,90,102,85,46,51,32,19,62,41,36,30,8,13,6,23,51,69,67,15,66
21044,8,36,263,720,120,286,39,99,70,77,32,21,45,9,36,30,41,21,8,3,8,15,32,79,64,20,45
21045,8,37,127,384,65,144,21,63,45,26,29,11,31,4,28,19,11,11,2,3,8,6,19,31,22,23,21
21049,8,40,255,826,90,299,35,148,90,75,63,24,38,21,56,25,47,28,17,4,7,14,38,55,84,25,54
21051,8,42,289,823,91,348,42,122,85,73,51,20,58,13,58,26,30,28,9,0,28,34,17,76,53,37,16
21052,8,32,263,847,104,271,15,115,100,59,67,24,24,13,81,15,45,29,13,7,13,17,66,80,82,21,62
21053,8,30,179,566,76,221,23,69,61,48,32,10,27,14,40,20,18,16,11,0,7,27,11,66,44,11,9
21054,8,43,297,816,108,272,28,100,100,79,47,34,36,23,80,16,26,30,8,10,9,26,70,78,83,19,85
21055,8,35,107,349,43,156,15,33,39,19,22,13,18,9,26,16,10,13,2,4,14,12,3,51,10,7,2
21056,8,48,257,681,103,266,26,97,98,95,48,40,32,18,41,53,31,14,9,12,18,26,35,45,5,9,40
21057,8,40,375,844,116,276,32,119,77,51,100,31,75,13,74,19,34,19,7,11,26,19,142,57,70,25,184
21058,8,40,337,848,128,310,36,114,96,71,72,31,78,11,51,21,29,28,12,1,18,27,121,81,82,17,141
21059,8,45,252,640,100,272,23,92,90,60,44,28,27,16,39,22,39,20,7,4,18,11,21,50,29,20,27
21060,8,45,350,851,151,333,38,157,98,83,62,35,74,8,47,34,29,26,8,8,18,19,66,59,69,26,82
21061,8,30,108,404,43,133,18,81,41,31,20,7,28,7,15,14,27,17,2,3,1,17,12,32,51,18,5
21063,8,37,205,567,80,241,28,64,50,33,44,11,39,11,28,27,22,23,4,2,9,22,22,74,57,26,28
21064,8,38,283,772,94,272,21,104,89,73,51,19,29,16,29,52,41,20,18,9,17,27,70,69,42,7,62
21065,8,47,196,581,95,240,28,90,67,58,27,29,35,12,26,31,24,26,14,9,32,4,1,43,18,16,5
21067,8,41,305,845,138,328,43,97,97,64,63,45,53,17,60,35,31,27,27,16,5,20,29,90,79,40,34
21068,8,36,215,543,73,173,24,89,39,54,58,13,29,14,38,18,14,0,19,3,12,7,88,45,38,19,94
21069,8,42,271,843,75,355,27,81,95,67,55,19,33,22,69,29,36,30,11,4,28,26,52,88,43,20,55
21070,8,40,317,694,126,260,27,87,61,57,75,41,53,12,50,31,22,15,10,18,19,21,85,63,52,20,114
21071,8,30,233,832,102,290,31,123,64,74,60,14,42,19,40,25,70,31,11,0,8,22,57,80,90,19,80
21072,8,35,273,688,83,284,17,86,73,53,42,20,20,14,34,30,26,25,14,10,12,12,51,65,35,36,76
21073,8,40,264,833,93,296,29,112,78,71,62,23,33,17,45,27,50,20,6,7,8,17,60,113,93,20,74
21074,8,37,254,688,110,263,34,97,82,51,54,34,53,10,55,23,30,24,9,6,4,21,26,66,51,20,13
21075,8,35,215,553,101,229,25,71,77,54,32,22,26,18,38,25,17,18,10,3,8,35,23,48,32,24,23
21076,8,40,261,720,129,308,33,85,78,41,37,34,46,19,62,25,25,24,8,4,28,28,28,103,34,22,12
21077,8,40,174,590,64,221,31,93,63,45,27,8,36,13,41,12,30,22,8,3,4,23,18,59,68,27,18
21078,8,35,132,344,78,160,15,60,29,33,33,38,21,6,24,14,17,16,0,11,15,11,0,19,4,13,2
21079,8,34,121,304,48,126,16,38,30,27,30,15,20,5,17,19,13,12,11,8,4,2,11,27,22,5,9
21081,8,36,260,838,104,306,39,110,108,50,49,25,48,21,73,30,37,32,16,2,6,38,32,85,76,48,24
21083,8,41,216,606,94,238,19,74,88,56,48,44,21,15,37,42,31,23,10,9,9,16,11,41,27,9,13
21085,8,37,248,651,75,250,28,72,68,51,43,20,42,16,54,25,1,18,13,5,7,11,75,80,72,15,105
21086,8,30,137,345,61,141,15,55,38,38,26,17,17,9,24,8,20,6,1,9,3,15,23,24,28,15,33
21087,8,34,170,444,54,167,18,66,54,38,34,11,21,11,27,19,24,11,6,3,9,15,24,33,24,19,26
21089,8,36,189,515,83,207,23,80,52,34,31,17,34,11,40,18,25,15,9,4,2,6,19,64,54,18,19
21090,8,37,156,380,67,173,19,56,44,42,44,18,32,4,17,21,16,5,5,6,10,11,23,28,16,9,38
21091,8,34,116,252,70,126,10,50,27,28,13,12,25,1,14,15,4,8,0,3,26,9,4,9,2,2,7
21092,8,43,236,703,103,251,29,84,73,65,57,37,35,17,57,29,28,27,10,4,13,18,24,73,46,11,31
21093,8,42,285,844,81,333,38,77,93,75,63,27,66,12,96,42,11,22,10,15,46,13,63,102,22,9,84
21094,8,40,291,787,130,309,37,144,94,89,59,51,50,17,41,33,36,30,6,10,16,28,23,52,64,30,20
21095,8,35,284,846,97,345,35,115,83,75,51,19,44,19,52,20,27,39,3,3,9,26,34,91,49,15,46
21096,8,37,137,493,50,204,24,71,52,43,31,20,31,10,38,13,25,12,6,9,16,10,10,55,32,14,7
21097,8,46,231,729,91,280,32,96,90,65,39,23,46,16,50,21,23,20,11,4,11,14,23,102,82,12,20
21098,8,43,333,847,157,318,36,129,111,72,43,50,52,16,60,25,25,35,14,14,1,21,27,93,97,38,23
21099,8,40,291,841,130,305,40,116,81,95,59,24,50,16,47,25,28,29,20,6,7,35,58,94,80,17,67
21101,8,40,132,462,34,157,28,70,64,46,33,3,36,7,31,19,18,15,3,2,3,11,23,52,46,7,6
21102,8,31,107,450,43,136,17,45,40,35,19,6,18,12,29,15,27,22,2,1,15,9,41,54,39,10,30
21103,8,32,84,244,31,86,12,35,25,20,5,5,16,5,16,21,21,5,1,0,0,20,6,23,24,8,0
21105,8,40,341,849,109,379,38,96,100,59,71,27,42,22,53,59,38,24,9,3,11,22,42,93,72,7,55
21106,8,40,212,676,79,271,30,72,89,54,20,18,32,20,46,32,31,27,14,5,10,18,10,82,64,19,9
21107,8,40,241,582,120,234,26,72,66,56,39,34,28,18,50,32,20,16,16,13,10,14,24,52,38,14,26
21109,8,40,195,596,76,248,31,78,70,33,42,11,44,8,31,24,20,34,5,4,15,12,17,79,34,26,6
21110,8,45,264,741,123,277,37,101,94,49,47,49,46,16,50,29,36,25,15,15,10,18,28,81,66,27,25
21111,8,36,261,784,112,266,32,98,84,72,42,33,45,18,54,25,33,29,5,9,8,27,51,100,81,18,49
21112,8,35,209,604,58,201,28,79,55,43,30,6,35,16,37,15,32,32,7,1,18,26,65,57,47,26,47
21113,8,36,274,829,101,288,27,140,91,85,55,17,30,19,42,13,32,27,9,5,16,30,79,67,65,22,99
21114,8,40,219,580,101,227,23,91,81,66,37,15,27,17,28,16,30,14,10,1,7,20,23,55,54,11,26
21115,8,32,134,390,52,162,20,39,62,25,25,17,25,8,25,23,12,13,4,6,16,16,9,34,0,3,2
21116,8,37,250,752,100,269,38,96,96,87,34,29,48,13,54,26,28,22,11,15,14,18,34,69,68,14,48
21118,8,48,295,692,129,257,30,107,81,67,51,33,34,20,39,41,27,26,19,12,18,17,36,32,37,39,52
21119,8,33,204,597,73,244,26,67,63,37,36,21,33,14,45,31,27,13,4,5,32,25,24,70,20,17,20
21120,8,50,346,842,150,347,41,151,84,78,94,34,54,16,35,30,40,23,11,12,9,23,55,77,78,27,68
21122,8,46,297,829,114,345,38,147,94,77,58,39,50,20,60,46,29,14,29,8,14,23,20,46,80,34,26
21123,8,43,197,551,83,223,27,74,56,45,38,21,31,14,42,30,26,10,17,7,7,13,14,53,45,26,16
21126,8,27,206,843,71,288,29,85,77,32,27,7,31,22,89,9,52,37,9,1,6,26,34,131,102,42,26
21127,8,35,218,725,85,277,30,122,66,77,38,15,57,11,30,16,38,18,8,6,4,22,33,75,99,27,17
21129,8,36,257,849,98,338,36,89,81,57,45,29,40,23,58,28,64,22,8,11,14,27,13,144,85,20,9
21130,8,45,293,840,118,347,41,114,88,64,64,25,59,14,48,41,28,25,29,4,7,15,17,92,76,41,15
21131,8,35,164,445,73,152,20,76,50,40,28,23,38,3,31,14,20,8,4,6,21,8,16,37,20,22,13
21132,8,40,135,326,91,129,14,40,34,28,27,26,30,5,21,15,0,13,4,14,8,13,35,32,31,9,47
21133,8,35,223,710,69,289,37,82,85,55,42,14,50,9,68,19,33,28,9,2,12,19,36,74,58,30,39
21134,8,34,285,819,90,328,29,143,99,91,67,14,32,17,52,15,22,14,12,2,14,24,59,64,62,25,55
21135,8,40,252,790,114,298,36,90,86,56,36,26,41,15,74,26,28,20,21,3,31,20,20,99,43,24,12
21136,8,33,276,845,109,299,44,105,101,70,54,24,52,16,60,20,31,25,12,6,17,29,43,99,72,34,50
21137,8,39,296,763,142,285,33,91,86,54,53,34,51,13,50,28,40,37,10,6,4,17,65,81,92,21,57
21138,8,33,122,365,51,142,18,58,41,27,38,15,32,3,31,7,9,7,3,5,7,9,19,42,30,8,18
21140,8,24,30,63,19,28,1,13,3,5,1,10,13,0,2,4,2,2,1,7,5,1,10,3,1,1,1
21141,8,31,76,188,42,75,10,27,19,12,14,16,13,3,15,9,9,5,1,4,10,11,12,22,5,5,2
21142,8,36,134,411,55,155,22,40,41,34,39,5,27,6,33,15,16,5,12,3,14,12,30,49,27,10,32
21143,8,40,310,847,139,348,34,87,96,55,55,31,46,22,69,38,38,31,13,7,25,15,48,95,50,21,57
21144,8,40,174,524,80,216,25,80,59,44,31,18,29,13,32,20,32,19,11,3,9,21,3,56,46,19,1
21145,8,32,260,849,57,345,33,96,88,60,55,13,36,23,74,32,52,20,7,4,37,10,42,118,14,15,41
21146,8,47,297,846,130,321,35,135,104,93,56,31,36,24,55,17,24,26,18,6,20,21,33,81,62,11,36
21147,8,40,229,732,102,263,30,126,73,53,44,32,32,23,45,33,32,23,10,15,10,6,25,61,66,37,33
21148,8,35,205,611,78,290,16,67,91,44,46,24,20,13,50,16,32,10,0,11,19,8,27,71,21,8,3
21149,8,36,253,696,112,249,32,77,67,37,45,27,39,17,62,14,31,26,14,7,11,21,62,90,62,24,56
21150,8,28,60,204,17,65,7,28,30,11,12,3,7,4,14,4,8,4,3,0,1,6,17,31,25,14,5
21151,8,35,242,847,79,349,38,124,82,62,41,8,46,24,79,26,52,24,14,1,23,20,26,74,50,42,20
21153,8,33,192,432,63,177,16,56,53,32,46,21,20,10,19,13,6,11,5,4,10,10,55,41,36,7,66
21154,8,34,264,669,90,287,29,79,81,56,42,22,34,18,59,47,33,20,6,2,15,31,16,54,27,22,12
21155,8,36,282,846,105,299,31,110,80,71,44,26,38,24,57,32,40,46,10,18,15,26,40,89,45,34,52
21156,8,40,252,722,93,283,35,99,82,76,45,19,49,14,44,37,23,23,12,9,13,15,45,66,66,8,59
21157,8,40,311,797,120,304,35,113,79,67,57,32,70,11,63,16,32,28,14,10,14,25,72,88,80,19,92
21158,8,35,259,765,88,296,28,93,84,47,53,13,82,4,45,15,18,33,8,4,6,33,67,87,78,34,69
21159,8,46,232,636,117,223,30,98,62,52,52,30,37,15,38,15,26,23,14,12,3,11,54,54,77,25,70
21160,8,34,191,664,78,229,22,119,61,60,43,20,34,18,46,15,39,27,5,0,27,9,51,62,20,22,55
21161,8,40,268,785,51,284,37,106,60,69,63,10,55,15,59,15,26,23,14,1,6,15,84,88,108,7,87
21163,8,40,163,504,71,206,22,63,54,45,34,13,41,4,47,26,21,15,9,6,8,14,12,52,43,18,19
21164,8,45,255,631,123,239,23,81,71,51,47,34,27,17,42,22,33,26,16,17,31,18,29,68,12,19,29
21166,8,31,90,314,36,120,9,37,24,33,25,4,36,1,28,8,7,9,1,0,4,16,9,37,35,5,11
21167,8,40,316,842,155,293,36,116,109,78,52,66,44,26,49,32,35,31,16,19,6,22,38,81,75,30,49
21168,8,40,317,848,114,320,37,98,99,61,59,20,54,17,55,24,32,22,8,2,8,39,82,105,106,25,97
21170,8,39,277,845,138,296,37,105,100,65,60,36,41,23,44,35,45,27,13,11,9,16,47,96,93,29,54
21171,8,35,158,421,78,155,21,65,57,44,23,31,23,14,25,19,18,16,8,11,3,10,8,45,28,19,10
21174,8,42,256,725,118,295,29,85,71,60,45,24,42,14,70,24,38,16,12,2,14,19,12,105,81,8,11
21175,8,38,280,828,90,271,39,128,66,77,45,18,71,10,54,18,37,34,9,7,19,33,88,90,62,20,96
21176,8,34,142,530,59,202,22,61,60,53,28,7,23,19,41,18,30,17,6,0,9,7,9,68,41,17,2
21177,8,26,73,262,28,89,10,39,34,27,17,2,11,6,18,7,17,7,2,0,10,13,12,16,9,11,11
21178,8,31,193,502,74,210,20,71,57,43,41,20,23,14,38,19,14,15,4,10,23,9,20,39,4,15,14
21179,8,31,68,215,29,92,6,32,16,20,19,5,23,0,17,12,9,6,0,1,4,8,6,13,19,11,6
21180,8,40,267,686,128,266,30,87,86,81,39,25,42,14,39,35,34,23,13,2,4,18,51,52,77,9,68
21181,8,40,243,627,90,188,22,85,52,47,47,11,46,11,31,12,32,28,8,5,5,15,74,84,73,11,101
21182,8,31,129,426,56,171,19,37,37,35,45,14,34,7,31,19,25,15,9,3,11,5,32,53,20,8,35
21183,8,36,221,707,72,256,30,96,64,52,54,18,50,10,57,26,40,22,14,1,37,9,37,72,10,16,35
21185,8,42,262,715,105,260,34,102,71,77,58,40,54,18,32,27,30,22,9,14,5,29,71,77,73,15,74
21186,8,39,290,848,105,328,36,131,90,84,58,25,51,19,38,26,40,19,5,4,10,21,36,74,96,51,37
21188,8,37,200,641,77,257,8,98,75,45,34,15,9,7,57,14,39,20,10,3,18,17,9,63,47,18,4
21189,8,37,188,625,64,259,30,77,66,45,29,16,36,18,40,27,26,32,8,7,14,20,13,67,22,25,14
21190,8,36,218,658,91,272,31,118,80,87,37,42,44,13,30,26,2,26,17,29,3,15,37,48,77,10,53
21191,8,34,216,689,69,281,7,82,88,74,39,14,8,7,41,44,47,13,18,4,7,24,23,57,64,28,28
21192,8,35,150,548,44,195,26,79,54,49,30,1,44,8,40,13,21,20,4,1,4,12,28,69,63,26,30
21193,8,40,202,574,83,196,29,64,54,44,28,25,42,7,36,14,28,19,10,6,1,15,40,90,74,11,37
21194,8,42,271,848,111,305,35,135,108,81,56,25,36,24,30,45,42,30,12,7,15,22,14,78,75,28,17
21195,8,36,192,565,83,223,25,73,67,42,35,16,29,15,41,14,19,13,7,2,2,18,24,74,67,17,31
21198,8,34,218,727,79,274,43,136,64,63,46,10,52,8,47,19,33,25,9,3,10,14,44,73,79,38,24
21199,8,35,219,723,85,299,30,96,85,65,42,29,31,18,45,26,19,29,17,2,8,16,11,80,57,22,11
21200,8,40,351,848,125,332,36,128,97,72,72,31,62,20,46,31,40,20,19,6,16,21,82,84,82,15,92
21202,8,45,211,569,107,206,28,76,60,52,66,43,31,16,37,19,31,32,7,12,33,25,12,35,10,9,19
21203,8,40,260,700,112,273,33,107,76,56,69,27,52,9,49,25,30,25,18,1,18,22,19,40,51,20,20
21204,8,31,136,369,51,149,12,46,51,32,27,20,21,9,23,16,11,11,6,4,3,10,26,40,39,1,35
21205,8,31,72,204,28,78,12,22,22,16,14,6,13,3,16,7,13,1,2,3,5,10,13,25,11,10,15
21206,8,34,234,843,89,260,19,122,64,67,52,18,20,18,45,18,48,32,16,3,4,37,45,109,97,36,44
21207,8,44,213,665,80,245,28,78,69,55,38,20,33,14,51,28,33,21,16,6,19,13,22,76,48,38,18
21208,8,38,276,850,83,275,36,137,95,63,66,25,50,19,37,15,40,25,9,2,2,17,72,86,95,53,74
21209,8,42,307,847,93,320,41,149,77,68,65,12,52,17,47,12,32,28,10,5,14,28,92,89,85,5,121
21210,8,35,183,563,76,190,28,81,61,58,31,21,36,13,42,14,23,19,12,7,2,10,36,68,57,16,33
21211,8,33,223,711,98,243,28,114,83,56,51,23,29,21,33,35,34,19,18,10,6,21,11,63,67,35,8
21213,8,40,141,538,52,210,25,65,57,47,29,5,27,14,44,21,44,17,5,1,9,20,5,63,36,15,2
21214,8,40,115,358,48,174,15,44,51,24,25,11,17,10,22,17,11,8,4,2,7,16,4,31,21,12,4
21215,8,41,251,702,112,256,35,97,93,36,55,27,40,17,58,36,38,19,4,4,24,32,9,71,35,25,7
21217,8,30,96,320,38,115,10,32,35,17,17,9,12,9,12,15,19,18,3,3,1,7,14,51,37,13,1
21218,8,42,299,846,123,319,32,109,119,72,48,35,45,21,65,27,29,35,14,7,5,33,31,96,73,40,27
21219,8,40,290,833,129,319,35,124,77,70,48,24,73,7,50,29,36,26,12,2,4,18,53,86,102,28,73
21220,8,30,202,695,74,253,19,118,74,52,47,11,24,15,56,21,35,23,6,2,10,24,21,67,53,23,12
21221,8,31,136,443,69,145,17,45,45,38,24,18,24,9,31,6,19,17,3,7,5,17,30,60,52,5,45
21222,8,27,70,237,28,95,12,32,30,21,18,13,13,5,18,9,11,4,1,10,13,2,15,24,0,4,10
21223,8,36,197,488,67,200,21,74,51,31,30,13,36,7,39,12,16,15,5,1,3,14,31,66,43,11,37
21224,8,43,193,595,72,215,30,77,80,64,28,22,46,13,44,20,20,16,7,2,28,14,22,56,31,12,20
21225,8,50,342,847,157,327,32,122,115,74,69,48,39,18,84,32,28,30,21,9,20,25,37,61,60,23,33
21227,8,40,225,623,87,237,25,63,60,36,65,30,42,11,53,21,26,19,10,5,19,8,47,84,40,20,50
21229,8,40,235,635,95,232,27,88,62,68,45,13,43,11,48,19,30,25,3,6,6,23,47,48,67,13,66
21230,8,36,246,665,89,265,35,81,67,51,44,20,49,10,49,13,33,18,6,3,8,20,51,74,72,17,67
21233,8,40,244,695,89,256,31,81,75,56,42,24,52,13,67,23,19,16,23,5,14,11,51,86,57,19,56
21235,8,28,141,473,48,154,6,82,50,48,26,5,8,6,17,11,24,15,14,2,0,8,43,46,56,25,28
21236,8,40,169,580,52,211,27,82,69,47,29,7,33,14,28,13,25,20,2,3,6,21,22,68,45,24,27
21237,8,40,319,842,138,372,34,108,91,65,57,34,41,23,72,34,37,15,12,11,16,25,39,91,62,32,42
21238,8,37,166,578,49,219,26,115,52,69,31,11,27,15,36,19,34,13,7,1,11,12,22,42,47,17,32
21240,8,26,49,208,16,82,3,24,14,14,14,5,4,3,20,6,17,7,4,0,4,3,11,27,26,3,5
21241,8,30,167,563,60,201,26,62,64,33,33,12,33,13,52,22,21,13,20,3,2,15,16,78,76,24,9
21244,8,30,88,297,38,101,13,45,30,23,15,4,18,8,21,9,19,4,6,1,2,14,18,36,31,8,0
21245,8,40,306,850,142,345,38,126,97,74,65,39,43,22,63,25,42,29,9,11,31,25,20,71,44,23,19
21246,8,37,226,598,74,208,27,99,68,41,50,19,34,11,47,16,29,19,5,2,2,18,65,36,59,9,94
21247,8,34,256,770,88,320,31,104,91,62,58,23,41,16,57,21,34,19,18,11,9,27,53,74,29,14,60
21248,8,28,139,405,46,145,19,55,37,32,32,2,34,3,30,11,15,16,3,0,17,29,37,37,34,7,30
21249,8,42,140,386,64,165,18,65,46,40,24,19,26,9,21,20,15,11,8,3,5,7,7,30,27,11,1
21250,8,44,321,813,144,377,38,101,111,88,52,32,42,23,48,63,33,12,20,7,11,25,10,62,27,20,10
21251,8,40,249,766,112,296,38,89,72,63,43,37,45,19,50,39,43,25,12,15,38,26,29,86,2,14,3
21253,8,40,124,344,54,138,16,52,34,28,28,13,25,6,20,17,13,11,3,5,17,8,16,27,18,13,3
21255,8,41,201,555,60,229,15,76,49,47,41,17,20,9,40,13,28,11,5,0,26,11,32,58,26,16,28
21256,8,33,127,394,56,151,17,74,34,38,34,17,20,10,37,11,18,10,9,7,12,8,16,19,39,8,11
21257,8,30,205,700,70,288,22,84,91,69,43,18,23,17,64,28,24,32,7,5,20,13,20,64,36,24,1
21258,8,40,108,334,46,122,16,42,39,25,17,13,17,10,29,6,19,8,3,5,13,9,13,46,15,8,1
21259,8,43,266,842,104,311,31,112,115,72,56,20,34,27,29,23,32,33,16,3,5,21,28,94,81,49,35
21261,8,36,254,847,109,337,40,105,89,60,42,20,46,17,71,37,50,31,2,2,6,27,27,101,81,38,25
21262,8,36,208,628,52,205,29,79,61,49,45,7,43,9,29,7,24,30,4,1,11,19,71,78,75,19,79
21263,8,32,308,601,83,167,22,118,44,48,78,16,74,2,22,21,9,14,7,8,9,9,191,23,73,11,235
21264,8,36,113,280,41,114,10,39,19,28,20,9,26,3,36,10,6,11,3,3,5,14,18,26,19,11,11
21265,8,35,89,299,41,109,11,44,33,22,14,5,12,7,15,10,18,13,4,1,4,10,23,28,25,16,15
21266,8,38,178,612,57,222,31,67,72,52,36,13,34,15,40,25,27,24,15,8,6,19,21,69,57,19,20
21268,8,38,131,363,59,144,17,50,37,32,32,18,36,1,15,10,13,10,7,8,14,13,15,50,29,8,20
21269,8,40,183,424,93,166,17,64,59,44,45,41,20,10,24,20,11,15,9,14,4,16,8,29,21,12,9
21271,8,30,111,328,58,125,14,50,33,30,17,8,17,7,26,6,19,9,3,0,11,13,19,28,23,12,27
21272,8,40,292,848,107,330,33,107,92,78,58,29,37,22,52,19,52,33,7,6,9,20,35,101,76,16,42
21273,8,34,164,512,54,214,17,68,57,45,35,16,19,13,43,15,22,20,9,3,4,15,7,47,40,15,0
21274,8,40,175,453,85,196,19,54,44,39,33,13,34,7,29,25,18,16,7,4,11,21,16,43,21,8,10
21275,8,40,328,839,89,292,41,140,70,66,69,19,61,13,38,36,43,19,7,6,23,17,107,82,45,36,124
21276,8,34,293,708,116,303,36,117,84,48,64,32,41,17,41,22,29,31,5,7,10,23,47,77,68,4,51
21277,8,30,204,744,66,275,17,87,94,73,49,7,18,15,55,27,36,16,1,0,13,15,22,83,34,22,23
21279,8,33,108,303,34,101,14,37,31,26,22,8,23,3,20,6,11,9,8,3,2,6,33,38,39,6,47
21280,8,40,301,819,136,341,31,127,86,60,55,41,34,23,79,25,24,13,10,15,19,11,22,85,42,40,25
21281,8,40,182,450,81,169,24,54,42,29,35,15,27,9,38,8,12,18,6,2,6,13,40,63,36,1,46
21284,8,38,206,604,99,218,33,86,67,57,43,28,40,10,39,20,22,20,6,4,7,10,21,73,61,19,29
21285,8,37,228,716,75,286,34,83,82,51,40,18,58,8,64,20,20,28,19,2,4,13,33,100,84,29,12
21286,8,36,259,802,78,276,36,77,101,45,66,29,51,16,56,13,29,31,4,7,22,31,20,132,23,13,9
21287,8,40,270,791,109,317,39,83,73,52,49,26,60,14,71,18,38,25,13,4,18,14,38,134,69,15,24
21288,8,46,291,695,126,250,30,88,63,62,57,51,46,17,60,26,25,29,11,30,9,24,74,59,74,14,103
21289,8,49,273,790,118,306,39,136,97,81,44,38,47,17,51,13,19,26,11,6,10,27,41,87,73,18,45
21290,8,37,207,551,112,220,25,85,70,43,35,16,34,13,51,11,26,8,3,10,19,25,24,57,20,9,31
21291,8,30,281,844,134,347,34,99,86,74,58,52,46,15,67,45,43,37,12,34,7,32,53,72,89,14,51
21292,8,50,240,545,132,214,18,76,63,51,55,43,24,15,21,30,24,20,8,7,14,12,41,37,18,13,59
21293,8,33,94,230,34,92,8,19,17,14,18,2,18,4,31,11,10,2,0,0,8,4,25,25,1,6,28
21294,8,34,105,243,64,133,9,39,31,36,19,32,12,7,6,4,5,6,1,12,7,13,5,17,2,1,9
21295,8,45,205,593,94,231,29,93,69,58,25,35,36,11,53,18,25,21,13,16,14,15,19,50,52,27,22
21296,8,40,211,664,79,248,31,73,73,75,37,11,46,10,45,39,19,25,10,4,5,18,23,69,71,11,32
21297,8,32,250,849,91,310,22,109,99,77,59,21,23,19,59,24,38,21,4,6,12,27,74,79,102,5,77
21298,8,30,80,269,29,104,15,34,32,17,9,9,19,3,20,6,15,8,5,1,1,11,0,38,35,9,0
21299,8,41,294,842,129,329,38,109,109,90,53,36,46,20,50,27,21,35,13,7,12,21,34,81,76,22,46
21300,8,44,371,844,176,352,37,161,98,83,74,43,58,16,53,29,23,33,19,7,13,11,46,40,72,46,60
21301,8,21,25,76,10,30,4,15,9,9,6,2,5,2,2,1,3,2,0,0,0,5,4,11,8,1,0
21302,8,40,255,842,100,320,41,96,104,62,34,26,57,14,47,30,26,35,14,7,8,13,50,112,101,40,75
21304,8,37,297,850,105,361,42,111,83,64,58,18,49,21,78,43,42,25,12,5,9,13,12,110,83,24,11
21306,8,46,239,595,64,209,24,69,59,46,61,12,62,6,52,9,16,20,3,4,6,23,88,66,53,6,94
21307,8,30,201,546,66,222,19,92,50,48,37,13,22,16,50,21,19,13,3,2,18,12,33,54,14,18,4
21308,8,40,140,412,72,153,20,51,40,31,31,21,25,10,29,14,24,14,12,12,5,10,20,42,37,14,27
21309,8,38,187,519,90,211,23,74,55,42,30,26,40,9,45,23,15,21,7,7,11,21,32,53,25,16,20
21310,8,40,132,331,54,136,14,50,42,34,27,16,17,8,18,24,17,11,7,4,13,10,5,19,0,6,7
21312,8,32,260,844,101,288,32,93,97,69,50,12,35,21,56,29,45,23,12,4,2,26,53,102,112,22,63
21315,8,35,293,538,180,228,26,100,76,44,56,73,28,13,30,57,16,20,6,35,32,12,8,14,0,3,15
21318,8,29,57,227,30,95,8,27,27,24,14,12,15,5,17,4,15,4,2,8,3,4,7,28,6,7,2
21319,8,46,260,752,115,333,37,129,92,79,56,29,59,10,31,34,21,18,16,4,2,12,23,73,83,40,28
21321,8,40,291,834,127,325,37,105,102,79,49,47,43,25,60,35,31,27,22,17,9,22,33,78,82,26,49
