id,set,human_score,char_4,word_count
19237,7,23,54,175
19238,7,20,55,193
19239,7,19,74,228
19240,7,16,53,223
19241,7,16,89,254
19242,7,17,50,183
19243,7,24,100,306
19244,7,19,53,174
19245,7,16,34,108
19246,7,15,28,114
19247,7,13,36,116
19248,7,21,72,270
19249,7,15,39,128
19250,7,23,63,252
19251,7,11,18,136
19253,7,16,29,107
19254,7,10,45,127
19255,7,15,24,85
19256,7,16,80,256
19257,7,16,30,136
19258,7,21,64,177
19259,7,15,37,140
19260,7,18,48,149
19261,7,17,75,287
19262,7,17,68,253
19263,7,19,54,209
19264,7,11,36,134
19265,7,19,62,273
19266,7,24,121,340
19267,7,18,119,324
19268,7,17,52,170
19270,7,22,85,213
19271,7,24,79,179
19272,7,16,37,126
19273,7,22,70,217
19274,7,18,33,133
19275,7,23,98,341
19276,7,16,35,150
19277,7,17,29,112
19278,7,24,152,385
19280,7,12,17,66
19281,7,17,43,159
19282,7,10,36,107
19283,7,18,44,124
19285,7,18,35,147
19286,7,17,50,179
19287,7,14,28,81
19289,7,18,50,188
19290,7,23,55,184
19291,7,15,33,104
19292,7,16,47,195
19293,7,17,41,152
19294,7,18,54,169
19295,7,13,55,148
19296,7,14,42,209
19297,7,19,47,173
19298,7,13,53,231
19300,7,11,27,137
19301,7,22,81,226
19302,7,11,65,139
19303,7,14,26,75
19304,7,10,45,172
19305,7,17,35,90
19306,7,16,29,104
19307,7,19,57,188
19308,7,17,38,114
19310,7,10,18,63
19311,7,23,110,303
19312,7,24,133,412
19313,7,23,148,365
19314,7,18,44,169
19315,7,12,68,216
19316,7,11,38,96
19317,7,20,26,121
19318,7,14,28,110
19319,7,11,31,152
19320,7,8,12,46
19321,7,13,39,141
19322,7,20,60,149
19323,7,13,12,60
19324,7,16,30,151
19326,7,15,28,132
19327,7,16,30,112
19328,7,12,14,53
19329,7,16,25,95
19330,7,12,18,60
19331,7,20,70,199
19332,7,15,20,110
19333,7,16,30,167
19334,7,15,65,200
19335,7,14,71,183
19336,7,16,72,233
19337,7,6,41,147
19338,7,14,20,81
19339,7,15,42,134
19340,7,15,29,115
19341,7,12,38,140
19342,7,24,120,336
19343,7,20,64,203
19344,7,20,43,146
19345,7,16,20,100
19346,7,20,104,279
19348,7,9,36,142
19349,7,7,11,37
19350,7,16,21,86
19351,7,16,54,196
19352,7,22,61,189
19353,7,8,6,37
19354,7,14,44,115
19355,7,22,139,370
19356,7,16,39,121
19357,7,16,25,87
19358,7,8,11,47
19359,7,21,81,257
19360,7,18,77,310
19361,7,16,50,162
19362,7,13,18,68
19363,7,20,65,253
19364,7,21,63,174
19366,7,17,72,190
19368,7,16,49,198
19369,7,15,14,67
19371,7,7,11,35
19372,7,16,52,223
19373,7,6,18,58
19374,7,13,18,62
19375,7,17,28,112
19376,7,9,13,46
19377,7,14,19,55
19378,7,21,121,238
19379,7,22,66,267
19380,7,16,49,186
19381,7,22,90,256
19382,7,17,56,126
19383,7,21,90,239
19384,7,10,14,65
19385,7,14,42,100
19386,7,22,83,296
19387,7,14,24,96
19388,7,18,51,148
19389,7,16,44,200
19390,7,13,15,78
19391,7,18,54,119
19392,7,12,46,143
19393,7,8,5,59
19394,7,16,21,103
19395,7,24,184,491
19396,7,18,55,199
19397,7,14,34,122
19398,7,8,20,69
19400,7,8,29,65
19401,7,13,26,79
19402,7,11,42,167
19403,7,21,86,264
19404,7,14,22,100
19405,7,14,42,134
19406,7,23,42,165
19408,7,14,46,175
19409,7,20,36,105
19410,7,16,66,266
19411,7,13,9,71
19412,7,20,56,184
19413,7,22,96,307
19414,7,21,110,278
19415,7,13,33,120
19416,7,16,37,149
19417,7,17,32,108
19419,7,19,74,182
19420,7,16,19,89
19421,7,23,136,363
19422,7,20,47,204
19423,7,22,31,118
19424,7,6,14,53
19425,7,13,42,138
19427,7,22,118,357
19428,7,10,13,68
19429,7,20,58,166
19430,7,14,10,62
19431,7,20,48,188
19432,7,18,28,92
19433,7,19,46,222
19434,7,8,22,73
19435,7,17,78,209
19436,7,6,22,60
19437,7,16,44,235
19438,7,13,27,114
19439,7,12,41,145
19440,7,12,14,64
19441,7,22,166,385
19442,7,16,47,150
19443,7,19,50,187
19444,7,13,44,170
19445,7,19,44,132
19446,7,24,74,211
19447,7,18,21,77
19448,7,15,29,168
19449,7,12,42,111
19450,7,4,5,18
19451,7,22,62,189
19454,7,10,22,57
19455,7,13,20,72
19456,7,9,48,148
19457,7,16,68,162
19458,7,12,41,107
19459,7,21,58,214
19460,7,16,59,148
19462,7,16,46,148
19463,7,21,111,378
19464,7,16,29,118
19465,7,7,10,41
19466,7,15,31,173
19467,7,11,35,121
19468,7,21,82,196
19469,7,13,21,63
19470,7,15,67,210
19471,7,23,58,151
19472,7,19,8,23
19473,7,20,88,267
19474,7,20,68,226
19475,7,18,86,174
19476,7,17,43,145
19477,7,16,48,143
19478,7,24,91,244
19479,7,14,31,121
19480,7,12,30,111
19481,7,24,111,303
19482,7,19,75,215
19484,7,17,58,235
19485,7,18,38,134
19488,7,19,15,48
19489,7,12,22,82
19490,7,13,32,108
19491,7,8,16,69
19492,7,7,25,59
19493,7,6,9,23
19494,7,14,39,159
19495,7,13,24,99
19496,7,16,97,217
19497,7,9,4,29
19498,7,16,65,179
19499,7,21,87,289
19500,7,9,37,145
19501,7,24,91,263
19502,7,24,148,454
19503,7,16,38,130
19504,7,16,48,149
19505,7,17,68,214
19506,7,20,68,238
19507,7,17,70,185
19508,7,12,23,86
19509,7,11,19,65
19510,7,14,11,55
19511,7,11,57,159
19512,7,22,83,280
19513,7,18,32,195
19514,7,18,52,138
19515,7,19,25,118
19516,7,24,70,170
19517,7,14,32,105
19518,7,23,158,309
19519,7,19,58,144
19520,7,18,31,142
19521,7,13,22,53
19522,7,22,97,332
19523,7,19,54,181
19524,7,19,77,269
19525,7,17,41,117
19526,7,12,21,78
19527,7,13,24,83
19528,7,13,29,95
19529,7,24,166,366
19530,7,24,111,393
19533,7,14,34,115
19534,7,18,51,187
19535,7,16,42,137
19536,7,16,33,131
19537,7,13,14,33
19538,7,14,33,120
19539,7,14,66,242
19540,7,16,61,204
19541,7,13,43,166
19542,7,15,20,86
19543,7,16,32,122
19544,7,9,32,101
19545,7,15,44,111
19546,7,16,23,101
19547,7,18,68,299
19548,7,18,36,130
19549,7,8,20,119
19550,7,8,10,50
19553,7,19,44,156
19554,7,14,50,171
19555,7,18,48,154
19556,7,19,97,348
19557,7,24,113,297
19558,7,12,11,71
19559,7,16,86,223
19561,7,19,54,166
19562,7,22,112,290
19563,7,15,35,167
