id,set,human_score,char_4,word_count,char_6
12900,5,2,23,61,12
12901,5,1,14,39,9
12902,5,1,17,58,5
12903,5,2,36,99,17
12904,5,1,43,131,17
12905,5,3,52,155,20
12906,5,0,3,13,1
12907,5,3,54,126,25
12908,5,3,63,154,30
12909,5,4,150,326,81
12910,5,3,68,170,39
12911,5,4,78,202,40
12912,5,2,21,50,7
12913,5,2,31,77,9
12914,5,1,24,59,9
12915,5,3,65,173,29
12916,5,3,43,131,21
12917,5,4,104,278,50
12918,5,3,47,131,18
12919,5,4,111,255,55
12920,5,3,68,164,33
12921,5,1,59,211,17
12922,5,1,28,62,11
12923,5,2,28,91,15
12924,5,4,87,197,38
12925,5,3,31,96,19
12926,5,2,21,66,5
12927,5,1,25,59,14
12928,5,2,31,100,14
12929,5,2,44,100,23
12930,5,3,43,118,20
12931,5,3,55,141,25
12932,5,1,13,57,4
12933,5,1,8,21,3
12934,5,2,29,86,11
12935,5,3,51,145,21
12936,5,2,26,91,12
12937,5,4,83,171,39
12938,5,3,81,210,34
12939,5,0,6,23,2
12940,5,2,17,40,11
12941,5,4,58,173,30
12942,5,0,3,7,3
12943,5,3,52,150,28
12944,5,1,11,27,5
12945,5,2,47,119,21
12946,5,2,48,125,24
12947,5,2,33,79,23
12948,5,2,67,153,33
12949,5,2,31,90,14
12950,5,1,28,68,15
12951,5,3,64,146,32
12952,5,2,22,57,13
12953,5,1,15,35,8
12954,5,3,64,170,40
12955,5,2,59,142,30
12956,5,2,27,93,7
12957,5,3,74,208,46
12958,5,4,85,189,49
12959,5,3,67,169,34
12960,5,2,26,72,10
12961,5,3,43,122,20
12962,5,2,23,52,11
12963,5,3,53,135,20
12964,5,3,59,138,21
12965,5,3,52,164,18
12966,5,3,57,159,25
12967,5,1,27,81,11
12968,5,4,87,234,53
12969,5,1,31,96,16
12970,5,3,73,186,37
12971,5,2,40,105,16
12972,5,4,94,236,43
12973,5,3,47,130,24
12974,5,2,20,63,12
12975,5,3,67,177,21
12976,5,1,12,28,8
12977,5,2,43,120,18
12978,5,2,45,120,20
12979,5,2,36,84,17
12980,5,4,105,249,55
12981,5,4,114,294,56
12982,5,2,42,115,19
12983,5,2,38,100,20
12984,5,3,53,153,24
12985,5,4,93,252,43
12986,5,3,58,128,31
12987,5,4,91,225,48
12988,5,2,47,137,15
12989,5,4,124,272,76
12990,5,3,56,124,28
12991,5,4,96,208,49
12992,5,4,111,244,68
12993,5,3,66,134,33
12994,5,2,40,122,18
12995,5,2,28,79,11
12996,5,2,34,88,19
12997,5,2,64,150,31
12998,5,2,53,169,12
12999,5,2,40,108,20
13000,5,3,61,163,33
13001,5,1,20,40,5
13002,5,2,21,56,9
13003,5,2,34,84,16
13004,5,4,70,166,32
13005,5,1,10,33,7
13006,5,0,19,53,11
13007,5,2,51,156,24
13008,5,3,32,108,17
13009,5,3,58,140,31
13010,5,1,15,48,12
13011,5,1,17,44,11
13012,5,3,63,151,28
13013,5,3,66,160,38
13014,5,2,36,104,17
13015,5,2,25,93,18
13016,5,3,80,188,45
13017,5,0,8,41,2
13018,5,4,91,228,52
13019,5,4,90,197,49
13020,5,3,52,146,24
13021,5,3,67,173,36
13022,5,4,79,198,31
13023,5,2,47,121,27
13024,5,3,56,155,24
13025,5,2,19,56,7
13026,5,2,20,75,10
13027,5,3,50,162,27
13028,5,3,47,126,25
13029,5,2,24,66,11
13030,5,3,58,144,20
13031,5,2,12,37,9
13032,5,1,29,76,18
13033,5,1,24,82,7
13034,5,2,34,80,15
13035,5,3,93,214,43
13036,5,2,70,145,38
13037,5,3,43,129,25
13038,5,3,73,176,34
13039,5,2,36,88,11
13040,5,2,28,68,12
13041,5,4,81,196,38
13042,5,1,17,52,4
13043,5,4,58,167,25
13044,5,2,21,82,8
13045,5,3,46,118,16
13046,5,3,64,153,35
13047,5,4,109,249,56
13048,5,2,62,144,31
13049,5,2,22,73,11
13050,5,3,65,163,30
13051,5,4,130,269,75
13052,5,2,85,198,43
13053,5,2,52,127,21
13054,5,3,59,151,23
13055,5,2,48,100,26
13056,5,4,78,174,41
13057,5,4,62,157,22
13058,5,2,33,99,13
13059,5,2,25,88,13
13060,5,2,29,91,14
13061,5,1,19,45,5
13062,5,2,22,73,13
13063,5,1,18,52,6
13064,5,2,49,112,24
13065,5,1,18,48,7
13066,5,0,4,26,1
13067,5,1,19,46,7
13068,5,2,41,119,20
13069,5,2,28,78,8
13070,5,2,45,103,19
13071,5,4,62,162,37
13072,5,2,28,80,17
13073,5,3,44,123,16
13074,5,3,60,156,35
13075,5,3,47,129,17
13076,5,2,76,220,37
13077,5,1,8,19,3
13078,5,3,95,216,47
13079,5,4,159,412,75
13080,5,4,81,213,37
13081,5,4,87,236,50
13082,5,1,6,18,1
13083,5,4,90,200,40
13084,5,2,51,126,28
13085,5,2,45,116,31
13086,5,3,52,125,31
13087,5,2,44,112,29
13088,5,1,31,88,14
13089,5,3,58,153,29
13090,5,4,88,241,41
13091,5,2,46,128,13
13092,5,1,13,27,4
13093,5,4,182,416,103
13094,5,2,26,55,10
13095,5,1,26,106,9
13096,5,2,26,68,10
13097,5,1,22,54,6
13098,5,0,7,21,2
13099,5,4,79,199,45
13100,5,2,36,103,18
13101,5,1,23,82,9
13102,5,2,36,83,20
13103,5,3,33,100,14
13104,5,2,52,120,29
13105,5,2,40,100,13
13106,5,3,47,143,16
13107,5,3,35,99,18
13108,5,2,43,115,17
13109,5,1,17,64,6
13110,5,3,67,145,44
13111,5,2,56,149,17
13112,5,3,48,147,23
13113,5,2,33,107,17
13114,5,2,34,82,18
13115,5,3,66,184,25
13116,5,2,20,48,10
13117,5,1,16,58,8
13118,5,2,57,118,16
13119,5,1,27,79,16
13120,5,1,6,19,5
13121,5,4,53,134,23
13122,5,2,25,61,10
13123,5,4,74,170,39
13124,5,3,62,150,33
13125,5,2,49,140,26
13126,5,2,31,92,17
13127,5,2,28,59,14
13128,5,3,45,129,22
13129,5,4,73,180,32
13130,5,2,19,59,9
13131,5,2,24,75,11
13132,5,3,56,145,31
13133,5,2,42,101,16
13134,5,2,32,100,18
13135,5,1,12,36,2
13136,5,2,45,105,27
13137,5,2,59,133,26
13138,5,4,98,235,47
13139,5,3,63,173,27
13140,5,1,19,69,6
13141,5,4,92,223,35
13142,5,1,11,29,5
13143,5,3,58,134,29
13144,5,4,84,224,44
13145,5,4,80,208,27
13146,5,3,61,150,33
13147,5,4,130,297,59
13148,5,2,32,96,24
13149,5,3,66,206,32
13150,5,3,50,121,26
13151,5,2,51,129,30
13152,5,2,22,47,7
13153,5,4,77,181,37
13154,5,1,13,42,6
13155,5,3,77,186,35
13156,5,3,63,150,38
13157,5,1,4,10,1
13158,5,3,66,179,32
13159,5,2,14,44,2
13160,5,3,105,219,53
13161,5,2,40,109,17
13162,5,1,1,9,0
13163,5,4,60,150,24
13164,5,1,21,63,13
13165,5,2,13,44,10
13166,5,3,80,166,37
13167,5,1,25,77,14
13168,5,2,23,48,15
13169,5,4,113,269,50
13170,5,3,57,149,21
13171,5,2,23,61,11
13172,5,3,79,223,34
13173,5,2,18,61,5
13174,5,1,10,33,2
13175,5,3,73,169,31
13176,5,2,34,91,16
13177,5,3,59,145,32
13178,5,3,87,177,37
13179,5,3,63,144,31
13180,5,3,62,125,28
13181,5,3,33,106,16
13182,5,2,36,91,6
13183,5,3,63,142,31
13184,5,2,45,122,22
13185,5,1,8,32,0
13186,5,2,50,120,22
13187,5,4,68,189,44
13188,5,2,25,56,8
13189,5,3,62,134,32
13190,5,2,32,114,18
13191,5,4,80,186,37
13192,5,2,30,72,14
13193,5,2,23,81,11
13194,5,4,56,185,27
13195,5,3,53,130,22
13196,5,4,83,231,33
13197,5,3,50,135,17
13198,5,2,36,91,13
13199,5,3,53,180,26
13200,5,3,63,134,34
13201,5,1,10,40,1
13202,5,1,8,32,4
13203,5,4,87,221,41
13204,5,3,45,90,20
13205,5,2,21,71,10
13206,5,4,59,176,33
13207,5,3,42,115,21
13208,5,3,66,145,29
13209,5,2,26,61,13
13210,5,3,54,134,25
13211,5,3,77,192,32
13212,5,3,57,137,29
13213,5,4,95,212,51
13214,5,0,21,75,7
13215,5,4,68,166,24
13216,5,2,22,66,14
13217,5,3,56,170,27
13218,5,2,54,146,27
13219,5,3,43,137,17
13220,5,1,25,62,7
13221,5,3,74,178,28
13222,5,2,40,88,17
13223,5,2,26,72,9
13224,5,2,25,55,7
13225,5,2,32,71,12
13226,5,3,54,137,26
13227,5,3,65,143,34
13228,5,2,18,71,5
13229,5,1,32,92,10
13230,5,1,41,104,22
13231,5,2,42,102,15
13232,5,4,78,160,56
13233,5,2,23,67,8
13234,5,3,58,122,25
13235,5,1,26,66,12
13236,5,3,56,136,34
13237,5,3,83,195,31
13238,5,1,18,34,11
13239,5,1,19,84,7
13240,5,3,49,138,29
13241,5,3,48,99,27
13242,5,2,57,141,31
13243,5,3,69,165,34
13244,5,1,48,131,21
13245,5,1,12,22,5
13246,5,3,64,180,41
13247,5,1,24,46,14
13248,5,3,87,217,28
13249,5,1,25,74,8
13250,5,4,82,184,37
13251,5,3,40,109,24
13252,5,2,24,78,9
13253,5,2,34,105,14
13254,5,2,42,123,20
13255,5,4,82,175,45
13256,5,2,30,79,12
13257,5,2,26,73,15
13258,5,1,14,53,6
13259,5,3,53,147,29
13260,5,4,64,165,26
13261,5,1,17,56,5
13262,5,2,16,66,5
13263,5,4,80,193,33
13264,5,3,67,140,30
13265,5,1,24,52,7
13266,5,2,48,128,23
13267,5,3,43,102,19
13268,5,4,120,268,58
13269,5,3,52,121,23
13270,5,2,31,79,13
13271,5,4,72,170,39
13272,5,2,54,116,31
13273,5,2,32,100,19
13274,5,1,35,76,18
13275,5,3,65,170,23
13276,5,3,56,145,30
13277,5,2,23,63,10
13278,5,2,25,75,9
13279,5,3,57,164,22
13280,5,3,81,206,38
13281,5,3,40,132,21
13282,5,3,43,129,15
13283,5,2,38,92,18
13284,5,2,41,96,20
13285,5,4,86,197,27
13286,5,3,53,148,32
13287,5,1,10,28,3
13288,5,2,38,92,17
13289,5,2,21,55,12
13290,5,3,45,130,24
13291,5,3,46,126,18
13292,5,3,49,141,18
13293,5,1,14,36,7
13294,5,3,48,133,27
13295,5,3,70,155,32
13296,5,0,8,44,3
13297,5,2,40,120,14
13298,5,2,24,68,12
13299,5,2,38,99,16
13300,5,3,54,136,30
13301,5,2,36,92,13
13302,5,3,39,103,14
13303,5,2,18,60,12
13304,5,3,63,137,36
13305,5,2,35,97,16
13306,5,4,64,162,37
13307,5,2,65,159,28
13308,5,1,28,55,12
13309,5,2,30,86,18
13310,5,2,15,44,4
13311,5,2,27,74,9
13312,5,2,39,101,18
13313,5,4,112,251,65
13314,5,3,66,152,37
13315,5,3,38,102,17
13316,5,2,35,93,17
13317,5,2,40,105,20
13318,5,2,47,136,21
13319,5,3,57,164,17
13320,5,1,12,32,5
13321,5,2,31,83,16
13322,5,2,47,135,19
13323,5,3,46,143,21
13324,5,2,31,84,8
13325,5,3,65,164,40
13326,5,1,11,33,6
13327,5,4,101,246,62
13328,5,2,33,86,17
13329,5,3,53,128,32
13330,5,4,101,257,51
13331,5,3,43,98,24
13332,5,1,20,65,6
13333,5,2,44,113,33
13334,5,4,99,228,54
13335,5,2,28,89,11
13336,5,1,27,78,10
13337,5,3,43,122,21
13338,5,2,27,69,13
13339,5,3,79,180,27
13340,5,0,18,56,6
13341,5,3,40,105,21
13342,5,3,71,159,41
13343,5,2,37,100,18
13344,5,3,57,139,33
13345,5,4,65,177,38
13346,5,3,54,156,28
13347,5,3,72,166,29
13348,5,3,38,102,10
13349,5,2,43,86,26
13350,5,1,65,177,26
13351,5,2,32,96,18
13352,5,1,20,66,10
13353,5,1,22,67,13
13354,5,3,59,136,31
13355,5,3,97,211,36
13356,5,2,48,132,23
13357,5,2,75,160,43
13358,5,2,17,70,10
13359,5,2,38,99,14
13360,5,2,44,117,18
13361,5,3,62,168,24
13362,5,2,33,99,13
13363,5,2,46,106,12
13364,5,3,63,142,28
13365,5,2,28,69,17
13366,5,1,16,41,11
13367,5,2,23,48,6
13368,5,2,22,79,8
13369,5,2,39,92,17
13370,5,1,16,40,8
13371,5,4,66,169,37
13372,5,2,43,137,19
13373,5,3,44,126,17
13374,5,3,86,209,58
13375,5,2,13,45,7
13376,5,4,89,219,57
13377,5,2,41,96,18
13378,5,3,91,198,48
13379,5,1,13,51,5
13380,5,1,10,39,8
13381,5,1,31,78,6
13382,5,2,29,86,8
13383,5,1,26,61,15
13384,5,1,13,40,5
13385,5,4,58,178,25
13386,5,4,105,228,59
13387,5,3,53,134,24
13388,5,2,42,109,28
13389,5,4,81,184,38
13390,5,3,65,157,34
13391,5,2,37,130,15
13392,5,1,12,34,3
13393,5,2,38,103,13
13394,5,4,92,196,35
13395,5,1,27,73,12
13396,5,2,35,92,20
13397,5,3,100,213,61
13398,5,3,55,136,22
13399,5,4,73,185,35
13400,5,1,35,96,15
13401,5,4,90,229,60
13402,5,3,40,102,23
13403,5,3,49,126,16
13404,5,2,42,106,19
13405,5,3,78,185,36
13406,5,1,22,49,9
13407,5,3,46,124,21
13408,5,3,51,130,28
13409,5,4,97,231,41
13410,5,3,63,152,36
13411,5,3,61,177,30
13412,5,2,22,68,7
13413,5,1,11,25,6
13414,5,1,14,29,2
13415,5,3,52,144,23
13416,5,4,96,225,55
13417,5,1,35,101,7
13418,5,3,65,143,31
13419,5,3,74,172,25
13420,5,0,25,72,4
13421,5,3,69,189,42
13422,5,2,68,156,42
13423,5,2,46,110,17
13424,5,2,42,89,17
13425,5,2,42,117,13
13426,5,2,38,98,23
13427,5,3,33,90,14
13428,5,2,46,131,17
13429,5,3,43,112,20
13430,5,4,64,160,35
13431,5,2,52,117,15
13432,5,3,39,110,15
13433,5,2,33,87,19
13434,5,3,57,154,30
13435,5,3,44,106,27
13436,5,1,9,40,1
13437,5,4,76,190,34
13438,5,3,57,124,31
13439,5,1,30,65,14
13440,5,2,41,99,20
13441,5,2,22,72,11
13442,5,3,60,122,36
13443,5,2,35,98,15
13444,5,3,49,125,15
13445,5,2,61,153,27
13446,5,1,7,21,3
13447,5,4,71,191,32
13448,5,1,8,15,1
13449,5,3,55,139,27
13450,5,2,42,103,14
13451,5,2,36,109,9
13452,5,1,5,16,1
13453,5,3,78,186,46
13454,5,3,97,208,48
13455,5,4,59,165,32
13456,5,4,84,206,30
13457,5,2,69,136,35
13458,5,4,99,233,55
13459,5,3,56,120,19
13460,5,1,1,4,0
13461,5,3,40,141,11
13462,5,4,80,190,45
13463,5,4,95,245,42
13464,5,4,91,181,49
13465,5,4,96,255,41
13466,5,2,46,124,20
13467,5,2,51,144,15
13468,5,0,16,60,5
13469,5,2,21,63,6
13470,5,3,124,254,64
13471,5,3,73,229,29
13472,5,3,70,148,39
13473,5,1,8,26,1
13474,5,1,8,40,5
13475,5,2,25,77,10
13476,5,2,34,91,16
13477,5,2,26,82,16
13478,5,1,23,37,10
13479,5,4,88,220,46
13480,5,3,71,192,34
13481,5,3,55,158,18
13482,5,3,42,114,21
13483,5,2,21,52,7
13484,5,3,64,173,37
13485,5,3,68,175,29
13486,5,2,18,47,10
13487,5,3,54,137,23
13488,5,3,25,81,9
13489,5,3,46,129,21
13490,5,4,79,185,43
13491,5,1,22,64,4
13492,5,2,34,77,19
13493,5,4,65,172,22
13494,5,2,28,54,13
13495,5,2,35,88,14
13496,5,1,17,58,8
13497,5,3,41,130,21
13498,5,3,52,130,27
13499,5,2,46,107,10
13500,5,2,23,79,9
13501,5,1,28,75,8
13502,5,3,78,184,42
13503,5,3,60,135,29
13504,5,3,58,159,25
13505,5,3,41,97,15
13506,5,1,9,24,4
13507,5,2,23,55,14
13508,5,2,49,135,21
13509,5,2,25,57,15
13510,5,1,10,34,2
13511,5,4,63,162,33
13512,5,2,54,128,31
13513,5,2,20,52,1
13514,5,3,66,166,41
13515,5,4,73,181,33
13516,5,3,51,147,21
13517,5,3,44,118,23
13518,5,3,61,142,15
13519,5,3,48,117,21
13520,5,3,42,114,15
13521,5,3,58,156,37
13522,5,2,47,122,24
13523,5,3,50,128,29
13524,5,3,64,164,35
13525,5,3,51,133,19
13526,5,2,40,83,24
13527,5,1,39,87,12
13528,5,4,68,188,33
13529,5,3,76,189,31
13530,5,4,126,290,55
13531,5,3,107,252,48
13532,5,3,61,198,29
13533,5,3,76,191,34
13534,5,2,24,61,8
13535,5,2,33,84,17
13536,5,1,33,106,9
13537,5,2,56,129,23
13538,5,2,63,161,43
13539,5,3,58,139,30
13540,5,4,72,176,38
13541,5,3,54,154,23
13542,5,2,45,111,22
13543,5,2,46,118,29
13544,5,2,41,126,17
13545,5,2,33,103,18
13546,5,3,44,121,30
13547,5,4,103,251,64
13548,5,1,36,114,11
13549,5,3,63,143,29
13550,5,2,28,84,20
13551,5,1,21,63,7
13552,5,3,62,131,33
13553,5,3,84,227,36
13554,5,2,32,103,17
13555,5,3,62,146,35
13556,5,2,42,88,22
13557,5,3,99,228,53
13558,5,3,62,138,36
13559,5,3,62,179,19
13560,5,2,35,86,13
13561,5,2,22,62,10
13562,5,2,44,128,14
13563,5,3,72,158,39
13564,5,1,12,37,3
13565,5,3,83,193,45
13566,5,3,72,194,31
13567,5,1,14,35,5
13568,5,2,19,50,8
13569,5,3,86,208,29
13570,5,3,49,133,29
13571,5,3,56,177,30
13572,5,2,33,93,17
13573,5,2,34,103,10
13574,5,3,40,98,14
13575,5,1,14,31,6
13576,5,1,18,41,3
13577,5,1,25,69,11
13578,5,3,50,122,29
13579,5,2,43,101,17
13580,5,3,53,165,28
13581,5,3,44,109,14
13582,5,3,48,118,21
13583,5,3,67,152,31
13584,5,4,98,232,62
13585,5,4,89,203,46
13586,5,4,94,207,40
13587,5,3,80,181,43
13588,5,2,37,86,14
13589,5,1,31,74,14
13590,5,2,34,89,17
13591,5,2,42,115,18
13592,5,3,45,126,21
13593,5,1,14,42,5
13594,5,3,61,143,40
13595,5,3,47,116,19
13596,5,2,25,71,11
13597,5,4,78,199,37
13598,5,4,81,206,34
13599,5,2,23,90,5
13600,5,2,36,96,14
13601,5,3,31,100,13
13602,5,2,45,134,19
13603,5,1,9,28,3
13604,5,2,39,93,22
13605,5,3,53,125,24
13606,5,3,58,140,27
13607,5,4,63,211,33
13608,5,2,26,81,15
13609,5,2,38,128,16
13610,5,2,27,79,17
13611,5,2,41,134,16
13612,5,2,31,72,14
13613,5,2,40,92,21
13614,5,2,54,132,32
13615,5,1,28,73,6
13616,5,2,43,101,18
13617,5,3,47,123,19
13618,5,2,53,126,28
13619,5,3,57,149,20
13620,5,4,73,167,26
13621,5,2,41,113,13
13622,5,2,45,101,19
13623,5,2,17,47,9
13624,5,2,39,124,17
13625,5,3,59,149,25
13626,5,3,55,143,21
13627,5,2,52,129,24
13628,5,0,10,29,3
13629,5,4,63,166,27
13630,5,3,48,132,25
13631,5,2,33,94,21
